Date,YESBANK18DEC170CE O,YESBANK18DEC170CE H,YESBANK18DEC170CE L,YESBANK18DEC170CE C,YESBANK18DEC170CE V
11/30/2018 1:21:00 PM,16.85,16.85,16.85,16.85,1750
11/30/2018 1:20:00 PM,17,17,16.85,16.85,5250
11/30/2018 1:19:00 PM,17,17,17,17,5250
11/30/2018 1:18:00 PM,16.9,17,16.9,16.9,14000
11/30/2018 1:17:00 PM,16.9,16.9,16.85,16.9,3500
11/30/2018 1:16:00 PM,16.85,16.9,16.85,16.9,5250
11/30/2018 1:15:00 PM,16.8,17.15,16.8,16.85,19250
11/30/2018 1:14:00 PM,17.2,17.2,16.8,16.8,54250
11/30/2018 1:13:00 PM,17.35,17.35,17.2,17.2,14000
11/30/2018 1:12:00 PM,17.45,17.45,17.35,17.35,14000
11/30/2018 1:11:00 PM,17.2,17.45,17.2,17.45,15750
11/30/2018 1:10:00 PM,17.25,17.3,17.25,17.25,3500
11/30/2018 1:09:00 PM,17,17.25,17,17.25,10500
11/30/2018 1:08:00 PM,16.95,17,16.95,17,12250
11/30/2018 1:07:00 PM,16.9,16.95,16.9,16.95,10500
11/30/2018 1:06:00 PM,16.95,16.95,16.9,16.9,8750
11/30/2018 1:05:00 PM,16.9,16.95,16.8,16.95,14000
11/30/2018 1:04:00 PM,16.95,17,16.9,16.9,15750
11/30/2018 1:03:00 PM,17,17,16.9,16.95,10500
11/30/2018 1:02:00 PM,17,17,16.95,17,19250
11/30/2018 1:01:00 PM,17.05,17.05,17,17,5250
11/30/2018 1:00:00 PM,17.2,17.2,17.05,17.05,5250
11/30/2018 12:59:00 PM,17.2,17.25,17.2,17.2,3500
11/30/2018 12:58:00 PM,17.1,17.3,17.05,17.2,17500
11/30/2018 12:57:00 PM,16.9,17.1,16.9,17.1,8750
11/30/2018 12:56:00 PM,17.1,17.1,16.85,16.9,10500
11/30/2018 12:55:00 PM,17.05,17.1,17.05,17.1,1750
11/30/2018 12:54:00 PM,17.1,17.1,17,17.05,3500
11/30/2018 12:53:00 PM,16.9,17.15,16.7,17.1,22750
11/30/2018 12:52:00 PM,17.2,17.2,16.9,16.9,29750
11/30/2018 12:51:00 PM,17.3,17.3,17.1,17.2,10500
11/30/2018 12:50:00 PM,17.35,17.35,17.25,17.3,17500
11/30/2018 12:49:00 PM,17.5,17.5,17.35,17.35,5250
11/30/2018 12:48:00 PM,17.4,17.5,17.3,17.5,28000
11/30/2018 12:47:00 PM,17.3,17.45,17.3,17.4,7000
11/30/2018 12:46:00 PM,17.3,17.45,17.2,17.3,26250
11/30/2018 12:45:00 PM,17.65,17.65,17.25,17.3,42000
11/30/2018 12:44:00 PM,17.6,17.8,17.6,17.65,24500
11/30/2018 12:43:00 PM,17.85,17.85,17.6,17.6,19250
11/30/2018 12:42:00 PM,17.5,17.8,17.5,17.8,24500
11/30/2018 12:41:00 PM,17.5,17.8,17.5,17.5,28000
11/30/2018 12:40:00 PM,17.55,17.55,17.4,17.5,10500
11/30/2018 12:39:00 PM,17.3,17.55,17.25,17.55,26250
11/30/2018 12:38:00 PM,17.45,17.5,17.25,17.3,43750
11/30/2018 12:37:00 PM,17.4,17.65,17.4,17.5,29750
11/30/2018 12:36:00 PM,17.6,17.7,17.35,17.4,29750
11/30/2018 12:35:00 PM,17.35,17.5,17.3,17.4,24500
11/30/2018 12:34:00 PM,17.1,17.85,17,17.35,154000
11/30/2018 12:33:00 PM,17,17.15,17,17.1,14000
11/30/2018 12:32:00 PM,17.05,17.05,17,17,8750
11/30/2018 12:31:00 PM,16.95,17.05,16.95,17.05,8750
11/30/2018 12:30:00 PM,16.95,17.05,16.95,16.95,8750
11/30/2018 12:29:00 PM,16.95,17,16.95,16.95,7000
11/30/2018 12:28:00 PM,17.05,17.15,16.95,16.95,12250
11/30/2018 12:27:00 PM,17,17.05,16.9,17.05,17500
11/30/2018 12:26:00 PM,16.95,17,16.95,17,15750
11/30/2018 12:25:00 PM,16.85,16.95,16.85,16.95,5250
11/30/2018 12:24:00 PM,16.9,16.95,16.85,16.85,8750
11/30/2018 12:23:00 PM,16.9,17,16.9,16.9,8750
11/30/2018 12:22:00 PM,16.9,16.9,16.9,16.9,3500
11/30/2018 12:21:00 PM,16.8,17,16.8,16.9,15750
11/30/2018 12:20:00 PM,16.7,16.9,16.7,16.8,10500
11/30/2018 12:19:00 PM,16.65,16.85,16.65,16.7,7000
11/30/2018 12:18:00 PM,16.6,16.75,16.6,16.65,17500
11/30/2018 12:17:00 PM,16.7,16.7,16.6,16.6,10500
11/30/2018 12:16:00 PM,16.8,16.8,16.65,16.65,7000
11/30/2018 12:15:00 PM,16.9,16.9,16.8,16.8,10500
11/30/2018 12:14:00 PM,16.95,16.95,16.8,16.9,21000
11/30/2018 12:13:00 PM,16.9,16.95,16.9,16.95,5250
11/30/2018 12:12:00 PM,16.9,16.9,16.9,16.9,0
11/30/2018 12:11:00 PM,16.9,16.95,16.9,16.9,5250
11/30/2018 12:10:00 PM,16.85,16.95,16.85,16.9,15750
11/30/2018 12:09:00 PM,16.9,17,16.85,16.85,7000
11/30/2018 12:08:00 PM,17,17,16.9,16.9,3500
11/30/2018 12:07:00 PM,16.95,17,16.95,17,14000
11/30/2018 12:06:00 PM,16.75,17,16.75,16.95,24500
11/30/2018 12:05:00 PM,16.65,16.75,16.65,16.75,15750
11/30/2018 12:04:00 PM,16.7,16.7,16.65,16.65,3500
11/30/2018 12:03:00 PM,16.6,16.75,16.6,16.7,7000
11/30/2018 12:02:00 PM,16.8,16.8,16.6,16.6,5250
11/30/2018 12:01:00 PM,16.8,16.8,16.8,16.8,3500
11/30/2018 12:00:00 PM,16.9,16.9,16.8,16.8,3500
11/30/2018 11:59:00 AM,17.1,17.1,16.9,16.9,7000
11/30/2018 11:58:00 AM,17.2,17.25,16.95,17.1,33250
11/30/2018 11:57:00 AM,16.9,17.2,16.9,17.2,52500
11/30/2018 11:56:00 AM,16.5,16.9,16.5,16.9,24500
11/30/2018 11:55:00 AM,16.6,16.6,16.45,16.5,22750
11/30/2018 11:54:00 AM,16.6,16.6,16.6,16.6,1750
11/30/2018 11:53:00 AM,16.5,16.65,16.5,16.6,19250
11/30/2018 11:52:00 AM,16.6,16.6,16.5,16.5,10500
11/30/2018 11:51:00 AM,16.65,16.65,16.6,16.6,3500
11/30/2018 11:50:00 AM,16.5,16.65,16.5,16.65,5250
11/30/2018 11:49:00 AM,16.6,16.65,16.5,16.5,8750
11/30/2018 11:48:00 AM,16.8,16.8,16.55,16.6,22750
11/30/2018 11:47:00 AM,16.75,16.95,16.75,16.8,22750
11/30/2018 11:46:00 AM,16.75,16.75,16.75,16.75,3500
11/30/2018 11:45:00 AM,16.8,16.8,16.7,16.75,15750
11/30/2018 11:44:00 AM,16.8,16.8,16.75,16.8,21000
11/30/2018 11:43:00 AM,16.85,16.95,16.85,16.95,1750
11/30/2018 11:42:00 AM,17,17,16.85,16.85,7000
11/30/2018 11:41:00 AM,16.65,17.05,16.65,17,31500
11/30/2018 11:40:00 AM,16.6,16.7,16.55,16.65,19250
11/30/2018 11:39:00 AM,16.55,16.6,16.5,16.6,15750
11/30/2018 11:38:00 AM,16.65,16.65,16.55,16.55,3500
11/30/2018 11:37:00 AM,16.75,16.75,16.65,16.65,5250
11/30/2018 11:36:00 AM,16.8,16.85,16.65,16.75,14000
11/30/2018 11:35:00 AM,16.65,16.8,16.65,16.8,10500
11/30/2018 11:34:00 AM,16.6,16.7,16.6,16.65,14000
11/30/2018 11:33:00 AM,16.65,16.65,16.6,16.6,3500
11/30/2018 11:32:00 AM,16.8,16.8,16.6,16.65,10500
11/30/2018 11:31:00 AM,16.5,16.8,16.5,16.8,19250
11/30/2018 11:30:00 AM,16.55,16.6,16.5,16.5,12250
11/30/2018 11:29:00 AM,16.6,16.65,16.5,16.55,22750
11/30/2018 11:28:00 AM,16.7,16.7,16.65,16.65,14000
11/30/2018 11:27:00 AM,16.7,16.75,16.65,16.7,29750
11/30/2018 11:26:00 AM,16.9,16.9,16.7,16.7,14000
11/30/2018 11:25:00 AM,16.8,16.9,16.8,16.9,1750
11/30/2018 11:24:00 AM,16.85,16.9,16.8,16.8,7000
11/30/2018 11:23:00 AM,16.75,16.95,16.75,16.85,17500
11/30/2018 11:22:00 AM,16.75,16.95,16.75,16.8,24500
11/30/2018 11:21:00 AM,16.65,16.75,16.65,16.75,5250
11/30/2018 11:20:00 AM,16.65,16.65,16.5,16.65,12250
11/30/2018 11:19:00 AM,16.7,16.7,16.6,16.65,22750
11/30/2018 11:18:00 AM,16.9,16.9,16.8,16.8,1750
11/30/2018 11:17:00 AM,16.9,16.9,16.9,16.9,0
11/30/2018 11:16:00 AM,17.05,17.05,16.8,16.9,14000
11/30/2018 11:15:00 AM,17.15,17.15,17,17.05,24500
11/30/2018 11:14:00 AM,17,17.15,17,17.15,7000
11/30/2018 11:13:00 AM,17,17,16.85,17,26250
11/30/2018 11:12:00 AM,16.95,17.1,16.95,17,19250
11/30/2018 11:11:00 AM,17.15,17.2,16.95,16.95,29750
11/30/2018 11:10:00 AM,17.1,17.3,17.1,17.15,26250
11/30/2018 11:09:00 AM,17.05,17.3,17,17.1,26250
11/30/2018 11:08:00 AM,17,17.05,16.95,17.05,10500
11/30/2018 11:07:00 AM,16.85,17.1,16.85,17,15750
11/30/2018 11:06:00 AM,16.9,16.9,16.75,16.85,10500
11/30/2018 11:05:00 AM,16.7,17.05,16.7,16.9,42000
11/30/2018 11:04:00 AM,16.7,16.7,16.6,16.7,21000
11/30/2018 11:03:00 AM,16.7,16.75,16.7,16.7,8750
11/30/2018 11:02:00 AM,16.55,16.7,16.55,16.7,10500
11/30/2018 11:01:00 AM,16.5,16.55,16.5,16.55,14000
11/30/2018 11:00:00 AM,16.5,16.6,16.5,16.5,24500
11/30/2018 10:59:00 AM,16.5,16.55,16.5,16.5,10500
11/30/2018 10:58:00 AM,16.5,16.5,16.45,16.5,3500
11/30/2018 10:57:00 AM,16.75,16.75,16.4,16.5,35000
11/30/2018 10:56:00 AM,16.75,16.75,16.75,16.75,1750
11/30/2018 10:55:00 AM,16.95,16.95,16.7,16.75,19250
11/30/2018 10:54:00 AM,16.8,17,16.75,16.95,22750
11/30/2018 10:53:00 AM,16.7,16.9,16.7,16.8,26250
11/30/2018 10:52:00 AM,16.8,16.8,16.7,16.7,12250
11/30/2018 10:51:00 AM,16.65,16.8,16.65,16.8,22750
11/30/2018 10:50:00 AM,16.8,16.85,16.6,16.65,14000
11/30/2018 10:49:00 AM,16.75,16.8,16.65,16.8,19250
11/30/2018 10:48:00 AM,16.55,16.75,16.5,16.75,45500
11/30/2018 10:47:00 AM,16.55,16.6,16.55,16.6,19250
11/30/2018 10:46:00 AM,16.35,16.55,16.3,16.55,38500
11/30/2018 10:45:00 AM,16.55,16.55,16.35,16.45,63000
11/30/2018 10:44:00 AM,16.55,16.55,16.4,16.55,19250
11/30/2018 10:43:00 AM,16.6,16.7,16.55,16.55,8750
11/30/2018 10:42:00 AM,16.9,16.9,16.5,16.6,17500
11/30/2018 10:41:00 AM,16.65,16.9,16.65,16.9,19250
11/30/2018 10:40:00 AM,16.65,16.7,16.6,16.65,8750
11/30/2018 10:39:00 AM,16.75,16.8,16.65,16.65,15750
11/30/2018 10:38:00 AM,16.8,16.9,16.75,16.75,40250
11/30/2018 10:37:00 AM,16.6,16.75,16.5,16.7,28000
11/30/2018 10:36:00 AM,16.65,16.85,16.6,16.6,42000
11/30/2018 10:35:00 AM,16.45,16.7,16.45,16.65,24500
11/30/2018 10:34:00 AM,16.6,16.6,16.35,16.45,35000
11/30/2018 10:33:00 AM,16.6,16.75,16.4,16.6,36750
11/30/2018 10:32:00 AM,15.95,16.6,15.95,16.6,84000
11/30/2018 10:31:00 AM,16.05,16.15,15.7,15.95,101500
11/30/2018 10:30:00 AM,16.1,16.3,16,16.05,47250
11/30/2018 10:29:00 AM,16.6,16.6,15.85,16.1,127750
11/30/2018 10:28:00 AM,16.5,16.75,16.5,16.6,61250
11/30/2018 10:27:00 AM,16.75,16.75,16.35,16.5,59500
11/30/2018 10:26:00 AM,16.95,17.1,16.5,16.7,75250
11/30/2018 10:25:00 AM,17,17.1,16.8,16.95,54250
11/30/2018 10:24:00 AM,17.4,17.4,17,17,54250
11/30/2018 10:23:00 AM,17.5,17.55,17.3,17.4,82250
11/30/2018 10:22:00 AM,17.65,17.65,17.5,17.5,14000
11/30/2018 10:21:00 AM,17.75,17.75,17.6,17.65,24500
11/30/2018 10:20:00 AM,17.8,17.8,17.75,17.75,24500
11/30/2018 10:19:00 AM,17.75,17.9,17.7,17.8,42000
11/30/2018 10:18:00 AM,17.8,17.8,17.65,17.75,22750
11/30/2018 10:17:00 AM,17.85,17.85,17.65,17.8,15750
11/30/2018 10:16:00 AM,17.8,17.9,17.75,17.85,29750
11/30/2018 10:15:00 AM,17.6,17.85,17.5,17.8,63000
11/30/2018 10:14:00 AM,17.6,17.65,17.45,17.6,71750
11/30/2018 10:13:00 AM,17.7,17.7,17.55,17.6,17500
11/30/2018 10:12:00 AM,17.75,17.85,17.7,17.7,35000
11/30/2018 10:11:00 AM,18.25,18.25,17.75,17.75,61250
11/30/2018 10:10:00 AM,18.3,18.35,18.25,18.25,33250
11/30/2018 10:09:00 AM,18.45,18.45,18.25,18.3,26250
11/30/2018 10:08:00 AM,18.4,18.6,18.4,18.4,40250
11/30/2018 10:07:00 AM,18.45,18.5,18.3,18.4,42000
11/30/2018 10:06:00 AM,18.3,18.65,18.2,18.45,150500
11/30/2018 10:05:00 AM,18.1,18.3,18,18.3,66500
11/30/2018 10:04:00 AM,18.1,18.2,18.1,18.15,40250
11/30/2018 10:03:00 AM,18.05,18.3,18.05,18.1,49000
11/30/2018 10:02:00 AM,18.15,18.25,18.05,18.05,29750
11/30/2018 10:01:00 AM,18.3,18.35,18.15,18.15,50750
11/30/2018 10:00:00 AM,18.35,18.5,18.3,18.3,57750
11/30/2018 9:59:00 AM,18.2,18.5,18.2,18.35,85750
11/30/2018 9:58:00 AM,18.4,18.4,18.1,18.2,75250
11/30/2018 9:57:00 AM,18.05,18.4,17.9,18.4,64750
11/30/2018 9:56:00 AM,18,18.15,17.9,18.05,94500
11/30/2018 9:55:00 AM,18.25,18.35,18,18,47250
11/30/2018 9:54:00 AM,18.1,18.3,18.1,18.25,75250
11/30/2018 9:53:00 AM,18.5,18.6,18.15,18.15,92750
11/30/2018 9:52:00 AM,18.3,18.6,18.15,18.5,159250
11/30/2018 9:51:00 AM,18.2,18.35,18.05,18.35,78750
11/30/2018 9:50:00 AM,18,18.25,17.85,18.1,78750
11/30/2018 9:49:00 AM,17.85,18.1,17.85,17.95,98000
11/30/2018 9:48:00 AM,17.45,18.15,17.45,17.95,150500
11/30/2018 9:47:00 AM,17.5,17.9,17.5,17.5,175000
11/30/2018 9:46:00 AM,17.4,17.6,17.3,17.6,49000
11/30/2018 9:45:00 AM,17.75,17.75,17.4,17.4,71750
11/30/2018 9:44:00 AM,17.25,17.75,17.25,17.75,70000
11/30/2018 9:43:00 AM,17.3,17.4,17.2,17.25,35000
11/30/2018 9:42:00 AM,17.4,17.5,17.15,17.2,38500
11/30/2018 9:41:00 AM,17.15,17.6,17,17.4,75250
11/30/2018 9:40:00 AM,17.4,17.4,17.15,17.15,40250
11/30/2018 9:39:00 AM,17.3,17.5,17.1,17.4,59500
11/30/2018 9:38:00 AM,17.5,17.5,17,17.3,106750
11/30/2018 9:37:00 AM,17.4,17.65,17.3,17.5,78750
11/30/2018 9:36:00 AM,17.7,17.85,17.25,17.4,131250
11/30/2018 9:35:00 AM,17.7,17.9,17.6,17.7,113750
11/30/2018 9:34:00 AM,18,18.15,17.7,17.75,171500
11/30/2018 9:33:00 AM,17.95,18.05,17.7,18,92750
11/30/2018 9:32:00 AM,17.7,17.9,17.6,17.9,73500
11/30/2018 9:31:00 AM,17.3,17.9,17.3,17.7,96250
11/30/2018 9:30:00 AM,17.55,17.55,17.2,17.4,78750
11/30/2018 9:29:00 AM,17.35,17.7,17.3,17.55,87500
11/30/2018 9:28:00 AM,17.5,17.9,17.25,17.35,126000
11/30/2018 9:27:00 AM,17.8,18,17.5,17.5,101500
11/30/2018 9:26:00 AM,17.45,18.15,17.45,17.8,218750
11/30/2018 9:25:00 AM,17.3,17.7,17.3,17.5,110250
11/30/2018 9:24:00 AM,17.35,17.7,17.2,17.3,87500
11/30/2018 9:23:00 AM,17.1,17.85,17.1,17.35,185500
11/30/2018 9:22:00 AM,16.9,17.2,16.8,17.1,134750
11/30/2018 9:21:00 AM,17.65,17.8,16.9,16.9,189000
11/30/2018 9:20:00 AM,16.9,17.7,16.7,17.7,262500
11/30/2018 9:19:00 AM,16.35,17.15,16.35,16.9,241500
11/30/2018 9:18:00 AM,15,16.35,14.95,16.35,127750
11/30/2018 9:17:00 AM,15.2,15.35,14.8,14.95,98000
11/30/2018 9:16:00 AM,15.75,15.9,15.15,15.15,141750
11/30/2018 9:15:00 AM,15.5,15.9,14.65,15.75,110250
11/29/2018 3:29:00 PM,14.8,14.9,14.8,14.8,35000
11/29/2018 3:28:00 PM,14.75,14.85,14.75,14.8,15750
11/29/2018 3:27:00 PM,14.7,14.75,14.7,14.75,3500
11/29/2018 3:26:00 PM,14.85,14.9,14.7,14.7,14000
11/29/2018 3:25:00 PM,14.85,14.95,14.85,14.85,14000
11/29/2018 3:24:00 PM,14.65,14.85,14.65,14.85,19250
11/29/2018 3:23:00 PM,14.7,14.75,14.6,14.65,29750
11/29/2018 3:22:00 PM,14.9,14.9,14.65,14.7,38500
11/29/2018 3:21:00 PM,15,15,14.9,14.9,29750
11/29/2018 3:20:00 PM,14.85,14.95,14.8,14.9,31500
11/29/2018 3:19:00 PM,14.8,15,14.8,15,19250
11/29/2018 3:18:00 PM,14.55,14.8,14.55,14.8,8750
11/29/2018 3:17:00 PM,14.9,14.9,14.55,14.55,12250
11/29/2018 3:16:00 PM,14.85,14.95,14.8,14.9,45500
11/29/2018 3:15:00 PM,14.55,14.85,14.55,14.85,15750
11/29/2018 3:14:00 PM,14.4,14.7,14.4,14.55,12250
11/29/2018 3:13:00 PM,14.35,14.4,14.35,14.4,7000
11/29/2018 3:12:00 PM,14.45,14.45,14.35,14.35,10500
11/29/2018 3:11:00 PM,14.25,14.55,14.25,14.45,10500
11/29/2018 3:10:00 PM,14.05,14.25,14.05,14.25,12250
11/29/2018 3:09:00 PM,14.1,14.25,14.05,14.05,7000
11/29/2018 3:08:00 PM,14.1,14.2,14.1,14.1,14000
11/29/2018 3:07:00 PM,14.15,14.15,14.05,14.1,10500
11/29/2018 3:06:00 PM,14.2,14.3,14.15,14.15,17500
11/29/2018 3:05:00 PM,14.3,14.3,14.2,14.2,40250
11/29/2018 3:04:00 PM,14.4,14.45,14.3,14.3,10500
