Date,USDINR18DEC69.5PE O,USDINR18DEC69.5PE H,USDINR18DEC69.5PE L,USDINR18DEC69.5PE C,USDINR18DEC69.5PE V
11/30/2018 4:31:00 PM,0.4575,0.4575,0.4525,0.455,201
11/30/2018 4:30:00 PM,0.4575,0.4575,0.4575,0.4575,20
11/30/2018 4:29:00 PM,0.4575,0.4575,0.4575,0.4575,2
11/30/2018 4:28:00 PM,0.4625,0.4625,0.4575,0.4575,19
11/30/2018 4:27:00 PM,0.46,0.4625,0.46,0.4625,11
11/30/2018 4:26:00 PM,0.46,0.46,0.46,0.46,0
11/30/2018 4:25:00 PM,0.465,0.465,0.46,0.46,54
11/30/2018 4:24:00 PM,0.46,0.465,0.4575,0.465,432
11/30/2018 4:23:00 PM,0.46,0.4625,0.455,0.46,1113
11/30/2018 4:22:00 PM,0.4675,0.4675,0.46,0.46,2019
11/30/2018 4:21:00 PM,0.4675,0.47,0.4675,0.4675,125
11/30/2018 4:20:00 PM,0.455,0.4675,0.455,0.4675,588
11/30/2018 4:19:00 PM,0.4475,0.455,0.4475,0.455,238
11/30/2018 4:18:00 PM,0.445,0.4475,0.445,0.4475,105
11/30/2018 4:17:00 PM,0.445,0.445,0.445,0.445,81
11/30/2018 4:16:00 PM,0.445,0.445,0.445,0.445,150
11/30/2018 4:15:00 PM,0.4475,0.4475,0.4425,0.445,6
11/30/2018 4:14:00 PM,0.4375,0.45,0.4375,0.4475,195
11/30/2018 4:13:00 PM,0.4425,0.4425,0.435,0.4375,696
11/30/2018 4:12:00 PM,0.44,0.4425,0.4375,0.4425,451
11/30/2018 4:11:00 PM,0.4325,0.4425,0.4325,0.44,941
11/30/2018 4:10:00 PM,0.43,0.4325,0.43,0.4325,138
11/30/2018 4:09:00 PM,0.4225,0.43,0.4225,0.43,34
11/30/2018 4:08:00 PM,0.4225,0.4225,0.4225,0.4225,0
11/30/2018 4:07:00 PM,0.4225,0.4275,0.4225,0.4225,11
11/30/2018 4:06:00 PM,0.42,0.4225,0.42,0.4225,28
11/30/2018 4:05:00 PM,0.42,0.42,0.42,0.42,50
11/30/2018 4:04:00 PM,0.4175,0.42,0.4175,0.42,35
11/30/2018 4:03:00 PM,0.415,0.4175,0.4125,0.4175,10
11/30/2018 4:02:00 PM,0.4175,0.4175,0.415,0.415,21
11/30/2018 4:01:00 PM,0.4175,0.4175,0.4175,0.4175,15
11/30/2018 4:00:00 PM,0.42,0.42,0.4175,0.4175,90
11/30/2018 3:59:00 PM,0.42,0.42,0.42,0.42,339
11/30/2018 3:58:00 PM,0.4125,0.42,0.4125,0.42,50
11/30/2018 3:57:00 PM,0.4125,0.4125,0.4125,0.4125,90
11/30/2018 3:56:00 PM,0.4075,0.41,0.4075,0.41,267
11/30/2018 3:55:00 PM,0.4075,0.4075,0.4075,0.4075,194
11/30/2018 3:54:00 PM,0.4075,0.4075,0.4075,0.4075,126
11/30/2018 3:53:00 PM,0.405,0.4075,0.405,0.4075,80
11/30/2018 3:52:00 PM,0.405,0.405,0.405,0.405,200
11/30/2018 3:51:00 PM,0.4075,0.4075,0.405,0.405,278
11/30/2018 3:50:00 PM,0.4075,0.4075,0.4075,0.4075,0
11/30/2018 3:49:00 PM,0.405,0.4075,0.405,0.4075,3
11/30/2018 3:48:00 PM,0.405,0.405,0.405,0.405,88
11/30/2018 3:47:00 PM,0.405,0.405,0.405,0.405,0
11/30/2018 3:46:00 PM,0.41,0.41,0.405,0.405,350
11/30/2018 3:45:00 PM,0.41,0.41,0.41,0.41,1087
11/30/2018 3:44:00 PM,0.41,0.41,0.41,0.41,0
11/30/2018 3:43:00 PM,0.415,0.415,0.41,0.41,10
11/30/2018 3:42:00 PM,0.4175,0.4175,0.415,0.415,90
11/30/2018 3:41:00 PM,0.42,0.42,0.415,0.4175,134
11/30/2018 3:40:00 PM,0.415,0.42,0.415,0.42,233
11/30/2018 3:39:00 PM,0.4025,0.4175,0.4,0.415,235
11/30/2018 3:38:00 PM,0.4,0.4025,0.4,0.4025,10
11/30/2018 3:37:00 PM,0.4,0.4,0.4,0.4,1690
11/30/2018 3:36:00 PM,0.4,0.4025,0.4,0.4,1238
11/30/2018 3:35:00 PM,0.4025,0.4025,0.4,0.4,2846
11/30/2018 3:34:00 PM,0.4075,0.4075,0.4025,0.4025,341
11/30/2018 3:33:00 PM,0.405,0.41,0.4025,0.4075,993
11/30/2018 3:32:00 PM,0.3975,0.4,0.395,0.4,360
11/30/2018 3:31:00 PM,0.3975,0.3975,0.395,0.395,250
11/30/2018 3:30:00 PM,0.3975,0.3975,0.3975,0.3975,10
11/30/2018 3:29:00 PM,0.4,0.4,0.3975,0.3975,18
11/30/2018 3:28:00 PM,0.405,0.405,0.4,0.4,231
11/30/2018 3:27:00 PM,0.405,0.405,0.405,0.405,0
11/30/2018 3:26:00 PM,0.405,0.405,0.405,0.405,22
11/30/2018 3:25:00 PM,0.4025,0.405,0.4025,0.405,105
11/30/2018 3:24:00 PM,0.395,0.4025,0.395,0.4025,176
11/30/2018 3:23:00 PM,0.395,0.395,0.395,0.395,0
11/30/2018 3:22:00 PM,0.395,0.395,0.395,0.395,0
11/30/2018 3:21:00 PM,0.395,0.395,0.395,0.395,5
11/30/2018 3:20:00 PM,0.4,0.4,0.395,0.395,98
11/30/2018 3:19:00 PM,0.4,0.4,0.4,0.4,3
11/30/2018 3:18:00 PM,0.4,0.4,0.4,0.4,10
11/30/2018 3:17:00 PM,0.4,0.4,0.4,0.4,1
11/30/2018 3:16:00 PM,0.395,0.4,0.395,0.4,150
11/30/2018 3:15:00 PM,0.395,0.395,0.395,0.395,0
11/30/2018 3:14:00 PM,0.3875,0.395,0.3875,0.395,16
11/30/2018 3:13:00 PM,0.39,0.39,0.3875,0.3875,236
11/30/2018 3:12:00 PM,0.39,0.39,0.39,0.39,0
11/30/2018 3:11:00 PM,0.385,0.39,0.385,0.39,1022
11/30/2018 3:10:00 PM,0.3775,0.385,0.3775,0.385,14
11/30/2018 3:09:00 PM,0.38,0.38,0.3775,0.3775,817
11/30/2018 3:08:00 PM,0.3775,0.38,0.3775,0.38,303
11/30/2018 3:07:00 PM,0.3775,0.3775,0.3775,0.3775,0
11/30/2018 3:06:00 PM,0.38,0.38,0.3775,0.3775,5
11/30/2018 3:05:00 PM,0.38,0.38,0.38,0.38,0
11/30/2018 3:04:00 PM,0.3775,0.38,0.3775,0.38,2
11/30/2018 3:03:00 PM,0.3875,0.3875,0.3775,0.3775,5
11/30/2018 3:02:00 PM,0.3875,0.3875,0.3875,0.3875,0
11/30/2018 3:01:00 PM,0.3875,0.3875,0.3875,0.3875,0
11/30/2018 3:00:00 PM,0.38,0.3875,0.38,0.3875,16
11/30/2018 2:59:00 PM,0.3775,0.38,0.3775,0.38,166
11/30/2018 2:58:00 PM,0.3775,0.38,0.3775,0.38,51
11/30/2018 2:57:00 PM,0.375,0.3775,0.375,0.3775,510
11/30/2018 2:56:00 PM,0.375,0.3775,0.3725,0.375,231
11/30/2018 2:55:00 PM,0.375,0.375,0.375,0.375,208
11/30/2018 2:54:00 PM,0.375,0.375,0.375,0.375,33
11/30/2018 2:53:00 PM,0.38,0.3825,0.37,0.375,1263
11/30/2018 2:52:00 PM,0.385,0.385,0.38,0.38,936
11/30/2018 2:51:00 PM,0.38,0.385,0.38,0.385,45
11/30/2018 2:50:00 PM,0.38,0.38,0.38,0.38,1
11/30/2018 2:49:00 PM,0.38,0.3825,0.3775,0.38,1082
11/30/2018 2:48:00 PM,0.39,0.39,0.38,0.38,1313
11/30/2018 2:47:00 PM,0.4,0.4,0.3875,0.3875,292
11/30/2018 2:46:00 PM,0.41,0.41,0.4,0.4,616
11/30/2018 2:45:00 PM,0.4075,0.4125,0.4075,0.41,190
11/30/2018 2:44:00 PM,0.4075,0.4075,0.4075,0.4075,0
11/30/2018 2:43:00 PM,0.4075,0.4075,0.4075,0.4075,0
11/30/2018 2:42:00 PM,0.4075,0.4075,0.4075,0.4075,0
11/30/2018 2:41:00 PM,0.4125,0.4125,0.4075,0.4075,241
11/30/2018 2:40:00 PM,0.415,0.415,0.41,0.4125,92
11/30/2018 2:39:00 PM,0.42,0.42,0.4125,0.4125,125
11/30/2018 2:38:00 PM,0.4175,0.42,0.4175,0.42,110
11/30/2018 2:37:00 PM,0.4175,0.4175,0.4175,0.4175,0
11/30/2018 2:36:00 PM,0.4175,0.4175,0.4175,0.4175,0
11/30/2018 2:35:00 PM,0.42,0.42,0.4175,0.4175,17
11/30/2018 2:34:00 PM,0.42,0.42,0.42,0.42,0
11/30/2018 2:33:00 PM,0.42,0.42,0.42,0.42,50
11/30/2018 2:32:00 PM,0.42,0.42,0.42,0.42,1
11/30/2018 2:31:00 PM,0.42,0.42,0.42,0.42,210
11/30/2018 2:30:00 PM,0.4175,0.42,0.4175,0.42,617
11/30/2018 2:29:00 PM,0.415,0.4175,0.415,0.4175,440
11/30/2018 2:28:00 PM,0.42,0.42,0.415,0.415,90
11/30/2018 2:27:00 PM,0.42,0.42,0.42,0.42,300
11/30/2018 2:26:00 PM,0.42,0.42,0.42,0.42,0
11/30/2018 2:25:00 PM,0.42,0.42,0.42,0.42,0
11/30/2018 2:24:00 PM,0.42,0.42,0.42,0.42,0
11/30/2018 2:23:00 PM,0.4175,0.42,0.4175,0.42,24
11/30/2018 2:22:00 PM,0.4175,0.4175,0.415,0.4175,66
11/30/2018 2:21:00 PM,0.4175,0.4175,0.4175,0.4175,50
11/30/2018 2:20:00 PM,0.4175,0.4175,0.4175,0.4175,125
11/30/2018 2:19:00 PM,0.4175,0.4175,0.4175,0.4175,0
11/30/2018 2:18:00 PM,0.4225,0.4225,0.4175,0.4175,20
11/30/2018 2:17:00 PM,0.43,0.43,0.4225,0.4225,67
11/30/2018 2:16:00 PM,0.43,0.43,0.43,0.43,0
11/30/2018 2:15:00 PM,0.43,0.43,0.43,0.43,0
11/30/2018 2:14:00 PM,0.4275,0.43,0.4275,0.43,204
11/30/2018 2:13:00 PM,0.43,0.43,0.4275,0.4275,4
11/30/2018 2:12:00 PM,0.435,0.435,0.43,0.43,183
11/30/2018 2:11:00 PM,0.43,0.435,0.43,0.435,27
11/30/2018 2:10:00 PM,0.43,0.43,0.43,0.43,100
11/30/2018 2:09:00 PM,0.4225,0.43,0.4225,0.43,29
11/30/2018 2:08:00 PM,0.4225,0.4225,0.4225,0.4225,0
11/30/2018 2:07:00 PM,0.4225,0.4225,0.4225,0.4225,0
11/30/2018 2:06:00 PM,0.4225,0.4225,0.4225,0.4225,0
11/30/2018 2:05:00 PM,0.4225,0.425,0.4225,0.4225,62
11/30/2018 2:04:00 PM,0.4225,0.4225,0.4225,0.4225,0
11/30/2018 2:03:00 PM,0.4275,0.4275,0.4225,0.4225,21
11/30/2018 2:02:00 PM,0.4275,0.4275,0.4275,0.4275,0
11/30/2018 2:01:00 PM,0.42,0.4275,0.42,0.4275,5
11/30/2018 2:00:00 PM,0.425,0.425,0.42,0.42,70
11/30/2018 1:59:00 PM,0.425,0.425,0.425,0.425,0
11/30/2018 1:58:00 PM,0.4325,0.4325,0.425,0.425,50
11/30/2018 1:57:00 PM,0.435,0.435,0.4325,0.4325,45
11/30/2018 1:56:00 PM,0.42,0.435,0.42,0.435,25
11/30/2018 1:55:00 PM,0.425,0.425,0.42,0.42,22
11/30/2018 1:54:00 PM,0.4225,0.425,0.4225,0.425,19
11/30/2018 1:53:00 PM,0.4225,0.4225,0.4225,0.4225,80
11/30/2018 1:52:00 PM,0.4225,0.4225,0.4225,0.4225,0
11/30/2018 1:51:00 PM,0.4225,0.4225,0.4225,0.4225,0
11/30/2018 1:50:00 PM,0.42,0.425,0.42,0.4225,215
11/30/2018 1:49:00 PM,0.42,0.42,0.42,0.42,0
11/30/2018 1:48:00 PM,0.4175,0.42,0.4175,0.42,10
11/30/2018 1:47:00 PM,0.4175,0.4175,0.4175,0.4175,0
11/30/2018 1:46:00 PM,0.42,0.42,0.4175,0.4175,119
11/30/2018 1:45:00 PM,0.415,0.42,0.415,0.42,20
11/30/2018 1:44:00 PM,0.42,0.42,0.415,0.415,236
11/30/2018 1:43:00 PM,0.4175,0.42,0.415,0.42,314
11/30/2018 1:42:00 PM,0.415,0.4175,0.415,0.4175,24
11/30/2018 1:41:00 PM,0.41,0.415,0.41,0.415,238
11/30/2018 1:40:00 PM,0.4075,0.41,0.4075,0.41,266
11/30/2018 1:39:00 PM,0.4075,0.4075,0.4075,0.4075,0
11/30/2018 1:38:00 PM,0.4125,0.4125,0.4075,0.4075,2
11/30/2018 1:37:00 PM,0.4125,0.4125,0.4125,0.4125,0
11/30/2018 1:36:00 PM,0.415,0.415,0.41,0.4125,46
11/30/2018 1:35:00 PM,0.415,0.415,0.415,0.415,12
11/30/2018 1:34:00 PM,0.4125,0.4225,0.4125,0.415,356
11/30/2018 1:33:00 PM,0.4125,0.4125,0.41,0.4125,267
11/30/2018 1:32:00 PM,0.4025,0.4125,0.4025,0.4125,50
11/30/2018 1:31:00 PM,0.405,0.405,0.4025,0.4025,1
11/30/2018 1:30:00 PM,0.405,0.405,0.405,0.405,0
11/30/2018 1:29:00 PM,0.405,0.405,0.405,0.405,0
11/30/2018 1:28:00 PM,0.4025,0.405,0.4025,0.405,90
11/30/2018 1:27:00 PM,0.4025,0.4025,0.4025,0.4025,0
11/30/2018 1:26:00 PM,0.4025,0.4025,0.4025,0.4025,0
11/30/2018 1:25:00 PM,0.4,0.4025,0.4,0.4025,100
11/30/2018 1:24:00 PM,0.4,0.4,0.4,0.4,0
11/30/2018 1:23:00 PM,0.4,0.4,0.4,0.4,0
11/30/2018 1:22:00 PM,0.41,0.41,0.4,0.4,110
11/30/2018 1:21:00 PM,0.405,0.41,0.405,0.41,27
11/30/2018 1:20:00 PM,0.395,0.405,0.395,0.405,304
11/30/2018 1:19:00 PM,0.4,0.4,0.3925,0.395,313
11/30/2018 1:18:00 PM,0.4,0.4,0.4,0.4,31
11/30/2018 1:17:00 PM,0.405,0.405,0.4,0.4,23
11/30/2018 1:16:00 PM,0.405,0.405,0.405,0.405,0
11/30/2018 1:15:00 PM,0.4025,0.405,0.4025,0.405,200
11/30/2018 1:14:00 PM,0.4,0.4025,0.4,0.4025,204
11/30/2018 1:13:00 PM,0.3975,0.4,0.3975,0.4,705
11/30/2018 1:12:00 PM,0.4,0.4,0.3975,0.3975,329
11/30/2018 1:11:00 PM,0.4,0.4,0.3975,0.4,4656
11/30/2018 1:10:00 PM,0.4025,0.4025,0.4,0.4,674
11/30/2018 1:09:00 PM,0.4,0.4025,0.4,0.4025,123
11/30/2018 1:08:00 PM,0.3975,0.4,0.3975,0.4,23
11/30/2018 1:07:00 PM,0.4,0.4,0.3975,0.3975,10
11/30/2018 1:06:00 PM,0.4025,0.4025,0.4,0.4,204
11/30/2018 1:05:00 PM,0.4025,0.4025,0.4025,0.4025,0
11/30/2018 1:04:00 PM,0.405,0.405,0.4025,0.4025,10
11/30/2018 1:03:00 PM,0.405,0.405,0.405,0.405,94
11/30/2018 1:02:00 PM,0.405,0.4125,0.405,0.405,373
11/30/2018 1:01:00 PM,0.4025,0.405,0.4,0.405,253
11/30/2018 1:00:00 PM,0.4,0.4025,0.4,0.4025,130
11/30/2018 12:59:00 PM,0.4,0.4025,0.4,0.4,14
11/30/2018 12:58:00 PM,0.4,0.4,0.4,0.4,26
11/30/2018 12:57:00 PM,0.3975,0.4,0.3975,0.4,205
11/30/2018 12:56:00 PM,0.4,0.4,0.395,0.3975,101
11/30/2018 12:55:00 PM,0.39,0.395,0.39,0.3925,658
11/30/2018 12:54:00 PM,0.3975,0.3975,0.3875,0.39,1696
11/30/2018 12:53:00 PM,0.4025,0.4025,0.3925,0.3975,1898
11/30/2018 12:52:00 PM,0.41,0.41,0.4025,0.4025,296
11/30/2018 12:51:00 PM,0.4125,0.4125,0.41,0.41,954
11/30/2018 12:50:00 PM,0.415,0.415,0.4125,0.415,149
11/30/2018 12:49:00 PM,0.415,0.415,0.415,0.415,0
11/30/2018 12:48:00 PM,0.4175,0.4175,0.415,0.415,25
11/30/2018 12:47:00 PM,0.42,0.42,0.4175,0.4175,40
11/30/2018 12:46:00 PM,0.4175,0.42,0.4175,0.42,34
11/30/2018 12:45:00 PM,0.415,0.4175,0.415,0.4175,100
11/30/2018 12:44:00 PM,0.415,0.4175,0.4125,0.415,813
11/30/2018 12:43:00 PM,0.42,0.42,0.415,0.415,1431
11/30/2018 12:42:00 PM,0.425,0.425,0.4175,0.42,1171
11/30/2018 12:41:00 PM,0.43,0.43,0.42,0.425,851
11/30/2018 12:40:00 PM,0.43,0.43,0.4275,0.43,430
11/30/2018 12:39:00 PM,0.44,0.44,0.43,0.43,926
11/30/2018 12:38:00 PM,0.44,0.44,0.44,0.44,0
11/30/2018 12:37:00 PM,0.44,0.44,0.44,0.44,200
11/30/2018 12:36:00 PM,0.445,0.445,0.44,0.44,251
11/30/2018 12:35:00 PM,0.4475,0.4475,0.4425,0.445,454
11/30/2018 12:34:00 PM,0.4525,0.4525,0.4475,0.4475,11
11/30/2018 12:33:00 PM,0.4525,0.4525,0.4525,0.4525,100
11/30/2018 12:32:00 PM,0.4525,0.4525,0.4525,0.4525,0
11/30/2018 12:31:00 PM,0.4525,0.455,0.4525,0.4525,91
11/30/2018 12:30:00 PM,0.455,0.455,0.4525,0.4525,25
11/30/2018 12:29:00 PM,0.455,0.455,0.455,0.455,80
11/30/2018 12:28:00 PM,0.46,0.46,0.455,0.455,55
11/30/2018 12:27:00 PM,0.46,0.46,0.4575,0.46,238
11/30/2018 12:26:00 PM,0.46,0.46,0.46,0.46,29
11/30/2018 12:25:00 PM,0.46,0.46,0.46,0.46,0
11/30/2018 12:24:00 PM,0.4575,0.4625,0.455,0.46,289
11/30/2018 12:23:00 PM,0.46,0.46,0.4575,0.4575,126
11/30/2018 12:22:00 PM,0.465,0.465,0.46,0.46,1
11/30/2018 12:21:00 PM,0.4625,0.465,0.4625,0.465,100
11/30/2018 12:20:00 PM,0.46,0.4625,0.46,0.4625,165
11/30/2018 12:19:00 PM,0.4625,0.4625,0.46,0.46,200
11/30/2018 12:18:00 PM,0.46,0.465,0.46,0.4625,350
11/30/2018 12:17:00 PM,0.46,0.46,0.46,0.46,0
11/30/2018 12:16:00 PM,0.4575,0.46,0.455,0.46,58
11/30/2018 12:15:00 PM,0.455,0.455,0.455,0.455,0
11/30/2018 12:14:00 PM,0.455,0.455,0.455,0.455,105
11/30/2018 12:13:00 PM,0.4525,0.455,0.4525,0.455,280
11/30/2018 12:12:00 PM,0.455,0.455,0.4525,0.4525,500
11/30/2018 12:11:00 PM,0.4525,0.455,0.4525,0.455,81
11/30/2018 12:10:00 PM,0.45,0.4525,0.45,0.4525,200
11/30/2018 12:09:00 PM,0.4525,0.4525,0.45,0.45,953
11/30/2018 12:08:00 PM,0.4525,0.4525,0.45,0.4525,444
11/30/2018 12:07:00 PM,0.455,0.455,0.4525,0.4525,1298
11/30/2018 12:06:00 PM,0.4575,0.4575,0.4525,0.455,2262
11/30/2018 12:05:00 PM,0.455,0.4575,0.455,0.4575,577
11/30/2018 12:04:00 PM,0.4525,0.455,0.4525,0.455,25
11/30/2018 12:03:00 PM,0.45,0.4525,0.45,0.4525,27
11/30/2018 12:02:00 PM,0.4525,0.4525,0.45,0.45,1093
11/30/2018 12:01:00 PM,0.4575,0.4575,0.4525,0.4525,187
11/30/2018 12:00:00 PM,0.46,0.46,0.4575,0.4575,100
11/30/2018 11:59:00 AM,0.46,0.46,0.46,0.46,300
11/30/2018 11:58:00 AM,0.4575,0.46,0.4575,0.46,100
11/30/2018 11:57:00 AM,0.4675,0.4675,0.4575,0.4575,2
11/30/2018 11:56:00 AM,0.4675,0.4675,0.4675,0.4675,0
11/30/2018 11:55:00 AM,0.4675,0.4675,0.4675,0.4675,0
11/30/2018 11:54:00 AM,0.4675,0.47,0.4675,0.4675,240
11/30/2018 11:53:00 AM,0.4625,0.4675,0.4625,0.4675,180
11/30/2018 11:52:00 AM,0.4625,0.4625,0.4625,0.4625,0
11/30/2018 11:51:00 AM,0.46,0.4625,0.46,0.4625,80
11/30/2018 11:50:00 AM,0.46,0.4625,0.46,0.46,408
11/30/2018 11:49:00 AM,0.46,0.46,0.46,0.46,100
11/30/2018 11:48:00 AM,0.4575,0.46,0.4575,0.46,203
11/30/2018 11:47:00 AM,0.4625,0.4625,0.4575,0.4575,10
11/30/2018 11:46:00 AM,0.4675,0.4675,0.4625,0.4625,2319
11/30/2018 11:45:00 AM,0.4675,0.4675,0.4675,0.4675,0
11/30/2018 11:44:00 AM,0.4675,0.4675,0.4675,0.4675,0
11/30/2018 11:43:00 AM,0.46,0.47,0.46,0.4675,205
11/30/2018 11:42:00 AM,0.4575,0.46,0.4575,0.46,590
11/30/2018 11:41:00 AM,0.46,0.46,0.455,0.4575,3276
11/30/2018 11:40:00 AM,0.46,0.46,0.46,0.46,123
11/30/2018 11:39:00 AM,0.4625,0.4625,0.46,0.4625,252
11/30/2018 11:38:00 AM,0.4675,0.4675,0.4625,0.4625,200
11/30/2018 11:37:00 AM,0.465,0.47,0.465,0.4675,771
11/30/2018 11:36:00 AM,0.4625,0.465,0.4625,0.465,246
11/30/2018 11:35:00 AM,0.4625,0.4625,0.4625,0.4625,200
11/30/2018 11:34:00 AM,0.4625,0.465,0.4625,0.4625,18
11/30/2018 11:33:00 AM,0.46,0.4625,0.46,0.4625,103
11/30/2018 11:32:00 AM,0.465,0.465,0.46,0.46,170
11/30/2018 11:31:00 AM,0.465,0.465,0.465,0.465,0
11/30/2018 11:30:00 AM,0.465,0.465,0.465,0.465,80
11/30/2018 11:29:00 AM,0.465,0.465,0.465,0.465,10
11/30/2018 11:28:00 AM,0.4675,0.4675,0.465,0.465,20
11/30/2018 11:27:00 AM,0.4725,0.4725,0.4675,0.4675,17
11/30/2018 11:26:00 AM,0.4725,0.4725,0.4725,0.4725,0
11/30/2018 11:25:00 AM,0.47,0.4725,0.47,0.4725,100
11/30/2018 11:24:00 AM,0.4725,0.4725,0.47,0.47,75
11/30/2018 11:23:00 AM,0.47,0.4725,0.47,0.4725,410
11/30/2018 11:22:00 AM,0.47,0.47,0.47,0.47,25
11/30/2018 11:21:00 AM,0.47,0.47,0.47,0.47,5
11/30/2018 11:20:00 AM,0.47,0.47,0.47,0.47,2
11/30/2018 11:19:00 AM,0.47,0.475,0.47,0.47,478
11/30/2018 11:18:00 AM,0.4775,0.4775,0.47,0.47,138
11/30/2018 11:17:00 AM,0.475,0.4775,0.475,0.4775,219
11/30/2018 11:16:00 AM,0.4825,0.4825,0.475,0.475,317
11/30/2018 11:15:00 AM,0.48,0.4825,0.4775,0.4825,1249
11/30/2018 11:14:00 AM,0.475,0.48,0.475,0.48,352
11/30/2018 11:13:00 AM,0.4675,0.4775,0.4675,0.475,1023
11/30/2018 11:12:00 AM,0.4625,0.4675,0.4625,0.4675,450
11/30/2018 11:11:00 AM,0.46,0.4625,0.4575,0.4625,299
11/30/2018 11:10:00 AM,0.4575,0.46,0.4575,0.46,320
11/30/2018 11:09:00 AM,0.4525,0.4625,0.4525,0.4575,668
11/30/2018 11:08:00 AM,0.4525,0.4525,0.45,0.45,497
11/30/2018 11:07:00 AM,0.45,0.4525,0.45,0.4525,200
11/30/2018 11:06:00 AM,0.455,0.455,0.45,0.45,549
11/30/2018 11:05:00 AM,0.45,0.455,0.45,0.455,640
11/30/2018 11:04:00 AM,0.45,0.45,0.45,0.45,300
11/30/2018 11:03:00 AM,0.45,0.45,0.45,0.45,107
11/30/2018 11:02:00 AM,0.45,0.4525,0.45,0.45,243
11/30/2018 11:01:00 AM,0.45,0.4525,0.45,0.45,488
11/30/2018 11:00:00 AM,0.4475,0.45,0.4475,0.45,25
11/30/2018 10:59:00 AM,0.45,0.45,0.4475,0.4475,71
11/30/2018 10:58:00 AM,0.45,0.45,0.45,0.45,157
11/30/2018 10:57:00 AM,0.445,0.45,0.445,0.45,170
11/30/2018 10:56:00 AM,0.4475,0.4475,0.445,0.445,7
11/30/2018 10:55:00 AM,0.45,0.45,0.4475,0.4475,615
11/30/2018 10:54:00 AM,0.445,0.4525,0.445,0.45,1931
11/30/2018 10:53:00 AM,0.4375,0.445,0.4375,0.445,195
11/30/2018 10:52:00 AM,0.4375,0.4375,0.4375,0.4375,0
11/30/2018 10:51:00 AM,0.4375,0.4375,0.4375,0.4375,0
11/30/2018 10:50:00 AM,0.4375,0.4375,0.4375,0.4375,0
11/30/2018 10:49:00 AM,0.445,0.445,0.4375,0.4375,21
11/30/2018 10:48:00 AM,0.445,0.445,0.445,0.445,0
11/30/2018 10:47:00 AM,0.4425,0.445,0.4425,0.445,301
11/30/2018 10:46:00 AM,0.4375,0.4425,0.4375,0.4425,25
11/30/2018 10:45:00 AM,0.44,0.44,0.4375,0.4375,500
11/30/2018 10:44:00 AM,0.4425,0.4425,0.44,0.44,301
11/30/2018 10:43:00 AM,0.4425,0.4425,0.44,0.4425,1070
11/30/2018 10:42:00 AM,0.445,0.445,0.4425,0.4425,1
11/30/2018 10:41:00 AM,0.445,0.445,0.445,0.445,26
11/30/2018 10:40:00 AM,0.44,0.445,0.44,0.445,326
11/30/2018 10:39:00 AM,0.4375,0.44,0.4375,0.44,1000
11/30/2018 10:38:00 AM,0.44,0.44,0.4375,0.4375,248
11/30/2018 10:37:00 AM,0.44,0.44,0.44,0.44,0
11/30/2018 10:36:00 AM,0.44,0.44,0.44,0.44,50
11/30/2018 10:35:00 AM,0.44,0.4425,0.44,0.44,125
11/30/2018 10:34:00 AM,0.44,0.44,0.44,0.44,260
