Date,NIFTY18DEC10950CE O,NIFTY18DEC10950CE H,NIFTY18DEC10950CE L,NIFTY18DEC10950CE C,NIFTY18DEC10950CE V
11/30/2018 12:13:00 PM,164,168.65,164,168.65,525
11/30/2018 12:12:00 PM,164,164,164,164,0
11/30/2018 12:11:00 PM,166.3,166.3,164,164,300
11/30/2018 12:10:00 PM,165,166.3,165,166.3,225
11/30/2018 12:09:00 PM,164.95,165,164.95,165,75
11/30/2018 12:08:00 PM,164.95,164.95,164.95,164.95,150
11/30/2018 12:07:00 PM,164.15,166.6,164.15,165.95,600
11/30/2018 12:06:00 PM,163.6,164.15,163.35,164.15,675
11/30/2018 12:05:00 PM,163,163.6,163,163.6,150
11/30/2018 12:04:00 PM,162.45,163,162.45,163,150
11/30/2018 12:03:00 PM,163.85,163.85,162,162.45,825
11/30/2018 12:02:00 PM,167.65,167.65,163.85,163.85,225
11/30/2018 12:01:00 PM,167.65,167.65,167.65,167.65,0
11/30/2018 12:00:00 PM,166.8,167.65,166.8,167.65,75
11/30/2018 11:59:00 AM,167.9,167.9,166.8,166.8,1275
11/30/2018 11:58:00 AM,168.7,169.4,167.9,167.9,525
11/30/2018 11:57:00 AM,166.8,169.3,166.8,168.7,600
11/30/2018 11:56:00 AM,163.25,166.8,163.25,166.8,750
11/30/2018 11:55:00 AM,164,164,162.7,163.25,450
11/30/2018 11:54:00 AM,165.2,165.2,162.3,164,2550
11/30/2018 11:53:00 AM,166,166,165.05,165.2,1050
11/30/2018 11:52:00 AM,164.9,166,164.9,166,75
11/30/2018 11:51:00 AM,166.5,166.5,164.9,164.9,375
11/30/2018 11:50:00 AM,166.05,166.5,165.55,166.5,1050
11/30/2018 11:49:00 AM,166.3,166.3,166.05,166.05,1725
11/30/2018 11:48:00 AM,167,167.15,165.55,166.05,1125
11/30/2018 11:47:00 AM,165,167.85,165,167,300
11/30/2018 11:46:00 AM,165,165.05,163.9,165,1125
11/30/2018 11:45:00 AM,166.5,166.5,164.2,165,4125
11/30/2018 11:44:00 AM,168.75,168.75,166.5,166.5,975
11/30/2018 11:43:00 AM,169.85,169.85,168.75,168.75,375
11/30/2018 11:42:00 AM,171,171,168.4,169.85,2475
11/30/2018 11:41:00 AM,169.9,171.5,169.9,171,1275
11/30/2018 11:40:00 AM,168.75,169.9,168.6,169.9,675
11/30/2018 11:39:00 AM,168.35,168.75,167.05,168.75,825
11/30/2018 11:38:00 AM,169.1,169.1,167.75,168.35,825
11/30/2018 11:37:00 AM,169.2,170,169.1,169.1,1950
11/30/2018 11:36:00 AM,173.2,173.2,169.2,169.2,1800
11/30/2018 11:35:00 AM,173.9,173.9,173.2,173.2,675
11/30/2018 11:34:00 AM,175.3,175.3,173.9,173.9,375
11/30/2018 11:33:00 AM,174.15,175.3,174.15,175.3,525
11/30/2018 11:32:00 AM,175.45,175.45,174.15,174.15,675
11/30/2018 11:31:00 AM,175.65,175.65,175.45,175.45,1050
11/30/2018 11:30:00 AM,178.3,178.3,175.65,175.65,750
11/30/2018 11:29:00 AM,177.65,178.3,177.65,178.3,150
11/30/2018 11:28:00 AM,176.2,178.1,176.2,177.65,225
11/30/2018 11:27:00 AM,176.25,176.25,176.2,176.2,75
11/30/2018 11:26:00 AM,175.9,176.25,175.9,176.25,75
11/30/2018 11:25:00 AM,177.7,177.7,175.9,175.9,225
11/30/2018 11:24:00 AM,177.5,177.7,177.5,177.7,150
11/30/2018 11:23:00 AM,178.95,178.95,177.5,177.5,75
11/30/2018 11:22:00 AM,178.5,179.4,178.05,178.95,675
11/30/2018 11:21:00 AM,176.9,178.5,176.9,178.5,975
11/30/2018 11:20:00 AM,176.2,177,176.2,176.9,300
11/30/2018 11:19:00 AM,177.3,177.3,176.2,176.2,300
11/30/2018 11:18:00 AM,177.3,177.3,177.3,177.3,0
11/30/2018 11:17:00 AM,178.35,178.35,176.5,177.3,525
11/30/2018 11:16:00 AM,178.35,178.35,178.35,178.35,0
11/30/2018 11:15:00 AM,177.45,178.35,177.45,178.35,300
11/30/2018 11:14:00 AM,177.45,177.45,177.45,177.45,0
11/30/2018 11:13:00 AM,178.8,179.05,177.45,177.45,675
11/30/2018 11:12:00 AM,177,179.5,177,178.8,3375
11/30/2018 11:11:00 AM,176,177.6,176,177,1800
11/30/2018 11:10:00 AM,176.8,177.45,176,176,2400
11/30/2018 11:09:00 AM,176,176.8,176,176.8,300
11/30/2018 11:08:00 AM,176.3,176.3,176,176,525
11/30/2018 11:07:00 AM,176.3,177,176.3,176.3,600
11/30/2018 11:06:00 AM,177.6,177.6,176.3,176.3,1725
11/30/2018 11:05:00 AM,176.5,177.6,176.5,177.6,375
11/30/2018 11:04:00 AM,177.2,177.2,176.15,176.5,1350
11/30/2018 11:03:00 AM,174.8,177.2,174.8,177.2,975
11/30/2018 11:02:00 AM,171,174.8,171,174.8,525
11/30/2018 11:01:00 AM,172.5,172.5,171,171,1425
11/30/2018 11:00:00 AM,173.35,173.35,172.5,172.5,75
11/30/2018 10:59:00 AM,173.2,173.7,173.2,173.35,150
11/30/2018 10:58:00 AM,172.05,173.2,172.05,173.2,75
11/30/2018 10:57:00 AM,173.9,173.9,172,172.05,300
11/30/2018 10:56:00 AM,174.8,174.95,173.9,173.9,150
11/30/2018 10:55:00 AM,174.4,174.8,174.4,174.8,225
11/30/2018 10:54:00 AM,174.4,174.4,174.4,174.4,0
11/30/2018 10:53:00 AM,174.2,174.4,174.2,174.4,75
11/30/2018 10:52:00 AM,173.5,174.3,173.2,174.2,375
11/30/2018 10:51:00 AM,175.2,175.2,173.5,173.5,150
11/30/2018 10:50:00 AM,175.1,175.7,175.1,175.2,1050
11/30/2018 10:49:00 AM,175.1,175.1,175.1,175.1,0
11/30/2018 10:48:00 AM,171.85,175.1,171.85,175.1,225
11/30/2018 10:47:00 AM,173.6,173.6,171.85,171.85,150
11/30/2018 10:46:00 AM,174,174,173.35,173.6,150
11/30/2018 10:45:00 AM,172.5,174,172,174,1875
11/30/2018 10:44:00 AM,174,174,173.9,174,150
11/30/2018 10:43:00 AM,175,175,174,174,2175
11/30/2018 10:42:00 AM,176,176,175,175,225
11/30/2018 10:41:00 AM,176.7,176.7,176,176,525
11/30/2018 10:40:00 AM,176.1,176.7,176.1,176.7,900
11/30/2018 10:39:00 AM,176.9,176.9,176.1,176.1,150
11/30/2018 10:38:00 AM,175.95,176.9,175.95,176.9,150
11/30/2018 10:37:00 AM,177.25,177.25,175.95,175.95,150
11/30/2018 10:36:00 AM,177,177.55,177,177.25,300
11/30/2018 10:35:00 AM,176,177,176,177,150
11/30/2018 10:34:00 AM,175.2,176,175.2,176,150
11/30/2018 10:33:00 AM,176.35,176.85,175.2,175.2,300
11/30/2018 10:32:00 AM,175,176.35,175,176.35,375
11/30/2018 10:31:00 AM,173.3,175,173.3,175,75
11/30/2018 10:30:00 AM,174.4,174.4,173.3,173.3,300
11/30/2018 10:29:00 AM,173.25,174.6,173.25,174.4,750
11/30/2018 10:28:00 AM,173.5,173.5,173,173.25,750
11/30/2018 10:27:00 AM,174.5,174.5,173.5,173.5,600
11/30/2018 10:26:00 AM,175,175,174.5,174.5,375
11/30/2018 10:25:00 AM,175.4,175.7,175,175,1275
11/30/2018 10:24:00 AM,178,178,174.55,175.4,1200
11/30/2018 10:23:00 AM,179.5,179.5,178,178,300
11/30/2018 10:22:00 AM,181,181,179.5,179.5,675
11/30/2018 10:21:00 AM,181.25,181.25,179.4,181,1650
11/30/2018 10:20:00 AM,178.6,182,178.6,181.25,1125
11/30/2018 10:19:00 AM,178,178.6,178,178.6,150
11/30/2018 10:18:00 AM,180.5,180.5,178,178,450
11/30/2018 10:17:00 AM,179,180.5,179,180.5,2700
11/30/2018 10:16:00 AM,176,179,176,179,375
11/30/2018 10:15:00 AM,175,176,175,176,1275
11/30/2018 10:14:00 AM,177,177,175,175,75
11/30/2018 10:13:00 AM,177.4,177.4,177,177,1725
11/30/2018 10:12:00 AM,179.1,179.1,177,177.4,1650
11/30/2018 10:11:00 AM,179.25,179.35,179,179.1,1200
11/30/2018 10:10:00 AM,178.35,179.25,177.85,179.2,525
11/30/2018 10:09:00 AM,178.55,178.85,178.2,178.35,1725
11/30/2018 10:08:00 AM,175.6,178.55,175.6,178.55,1275
11/30/2018 10:07:00 AM,175,175.6,175,175.6,225
11/30/2018 10:06:00 AM,175,175,173.55,174.6,3600
11/30/2018 10:05:00 AM,176.3,176.3,175,175,2175
11/30/2018 10:04:00 AM,177.3,177.3,176.3,176.3,675
11/30/2018 10:03:00 AM,176,177.3,176,177.3,300
11/30/2018 10:02:00 AM,177.6,178.4,176,176,600
11/30/2018 10:01:00 AM,177.85,178.2,177.35,177.6,225
11/30/2018 10:00:00 AM,177.2,177.85,176.35,177.85,675
11/30/2018 9:59:00 AM,177,178.1,176,177.2,975
11/30/2018 9:58:00 AM,178.5,178.5,177,177,450
11/30/2018 9:57:00 AM,180.05,180.25,178.5,178.5,450
11/30/2018 9:56:00 AM,179.6,179.6,177.45,179.3,1500
11/30/2018 9:55:00 AM,179.95,181.4,179.4,179.4,3225
11/30/2018 9:54:00 AM,178.85,179.95,177.95,179.95,825
11/30/2018 9:53:00 AM,178,178.85,177.05,178.85,1575
11/30/2018 9:52:00 AM,183.45,183.45,178,178,2850
11/30/2018 9:51:00 AM,185.55,185.55,183.45,183.45,675
11/30/2018 9:50:00 AM,186.45,186.75,185.55,185.55,2100
11/30/2018 9:49:00 AM,185,186.45,184.65,186.45,1650
11/30/2018 9:48:00 AM,187.1,187.15,185,185,1425
11/30/2018 9:47:00 AM,188,188.45,187,187,1200
11/30/2018 9:46:00 AM,189,189.05,188,188,450
11/30/2018 9:45:00 AM,190.7,191,188.85,189,3000
11/30/2018 9:44:00 AM,190.2,190.7,190.2,190.7,75
11/30/2018 9:43:00 AM,192.95,192.95,190.2,190.2,1950
11/30/2018 9:42:00 AM,188.05,192.95,187.45,192.95,3750
11/30/2018 9:41:00 AM,187,188.6,186.15,188.05,825
11/30/2018 9:40:00 AM,188,188,187,187,1725
11/30/2018 9:39:00 AM,187.15,188,187,188,300
11/30/2018 9:38:00 AM,188.05,188.7,187.15,187.15,450
11/30/2018 9:37:00 AM,188.15,189.65,188,188.05,1650
11/30/2018 9:36:00 AM,189,190,188.15,188.15,900
11/30/2018 9:35:00 AM,189.8,189.8,188.05,189,1650
11/30/2018 9:34:00 AM,188,189.8,187.7,189.8,1425
11/30/2018 9:33:00 AM,186.65,188,186.15,188,2475
11/30/2018 9:32:00 AM,187.55,187.7,186.35,186.65,600
11/30/2018 9:31:00 AM,186.15,187.55,186.15,187.55,225
11/30/2018 9:30:00 AM,183,186.15,183,186.15,1275
11/30/2018 9:29:00 AM,183.45,184.8,183,183,1425
11/30/2018 9:28:00 AM,185,185.1,183.4,183.45,750
11/30/2018 9:27:00 AM,186.65,186.85,185,185,2325
11/30/2018 9:26:00 AM,186.3,187.8,186.15,186.65,1575
11/30/2018 9:25:00 AM,188,188.35,186.3,186.3,1050
11/30/2018 9:24:00 AM,188.55,188.85,188,188.4,1275
11/30/2018 9:23:00 AM,186,188.55,185,188.55,1725
11/30/2018 9:22:00 AM,188.55,188.55,186,186,1875
11/30/2018 9:21:00 AM,188.7,190.1,186.25,188.55,3300
11/30/2018 9:20:00 AM,191,192.55,187.15,188.15,7950
11/30/2018 9:19:00 AM,185.7,191.2,185.7,191,2925
11/30/2018 9:18:00 AM,176.4,185.95,176.4,185.7,1575
11/30/2018 9:17:00 AM,174,176.4,174,176.4,1125
11/30/2018 9:16:00 AM,176,176.75,174.9,175.3,4125
11/30/2018 9:15:00 AM,196.7,196.7,172.75,176,2325
11/29/2018 3:29:00 PM,166.85,170.35,166.65,166.65,1950
11/29/2018 3:28:00 PM,164.8,167,164.8,166.85,1725
11/29/2018 3:27:00 PM,166,166,164.6,164.8,1875
11/29/2018 3:26:00 PM,167.5,167.5,166,166,375
11/29/2018 3:25:00 PM,167,167.5,167,167.5,1200
11/29/2018 3:24:00 PM,167,167.25,167,167,150
11/29/2018 3:23:00 PM,166.45,167,166.45,167,225
11/29/2018 3:22:00 PM,164.15,166.45,164.15,166.45,225
11/29/2018 3:21:00 PM,162,164.15,161.6,164.15,1050
11/29/2018 3:20:00 PM,161.7,162,161.7,162,450
11/29/2018 3:19:00 PM,160.35,161.7,160.35,161.7,525
11/29/2018 3:18:00 PM,157.75,160.35,157.75,160.35,1125
11/29/2018 3:17:00 PM,157,158.15,157,157.75,225
11/29/2018 3:16:00 PM,157.4,157.5,156.75,157,300
11/29/2018 3:15:00 PM,156.65,157.4,156.65,157.4,1350
11/29/2018 3:14:00 PM,155.15,155.95,154.55,155.9,1050
11/29/2018 3:13:00 PM,154.5,155.15,154.5,155.15,1350
11/29/2018 3:12:00 PM,154.7,154.9,154.5,154.5,375
11/29/2018 3:11:00 PM,157.4,157.4,154.7,154.7,225
11/29/2018 3:10:00 PM,156.3,157.7,156.3,157.4,225
11/29/2018 3:09:00 PM,156.3,156.3,156.3,156.3,0
11/29/2018 3:08:00 PM,157.25,157.25,156.3,156.3,75
11/29/2018 3:07:00 PM,158.7,158.7,157.25,157.25,300
11/29/2018 3:06:00 PM,158.45,158.7,158.45,158.7,75
11/29/2018 3:05:00 PM,159,159,157.8,158.45,525
11/29/2018 3:04:00 PM,159,159,159,159,75
11/29/2018 3:03:00 PM,160,160,159,159,75
11/29/2018 3:02:00 PM,159.4,160.45,159.35,160,225
11/29/2018 3:01:00 PM,160.6,160.6,159.4,159.4,300
11/29/2018 3:00:00 PM,166.1,166.1,160.5,160.6,450
11/29/2018 2:59:00 PM,163.65,166.1,163.65,166.1,450
11/29/2018 2:58:00 PM,163.65,163.65,163.65,163.65,0
11/29/2018 2:57:00 PM,163.65,163.65,163.65,163.65,0
11/29/2018 2:56:00 PM,163.65,163.65,163.65,163.65,0
11/29/2018 2:55:00 PM,163.65,163.65,163.65,163.65,225
11/29/2018 2:54:00 PM,163.15,163.65,162.1,163.65,450
11/29/2018 2:53:00 PM,164.85,164.85,163.25,163.3,375
11/29/2018 2:52:00 PM,164.85,164.85,164.85,164.85,0
11/29/2018 2:51:00 PM,161.7,164.95,161.7,164.85,225
11/29/2018 2:50:00 PM,162.95,162.95,161.7,161.7,825
11/29/2018 2:49:00 PM,160,162.95,160,162.95,525
11/29/2018 2:48:00 PM,160.8,160.8,160,160,225
11/29/2018 2:47:00 PM,162.45,162.45,160.8,160.8,75
11/29/2018 2:46:00 PM,162,162.45,162,162.45,150
11/29/2018 2:45:00 PM,160,163,160,162,450
11/29/2018 2:44:00 PM,158.55,160.45,158.55,160,1650
11/29/2018 2:43:00 PM,160.1,160.15,158.55,158.55,675
11/29/2018 2:42:00 PM,160.65,160.65,160.1,160.1,150
11/29/2018 2:41:00 PM,161,161,160.5,160.65,300
11/29/2018 2:40:00 PM,162.6,162.6,161,161,150
11/29/2018 2:39:00 PM,162.6,162.6,162.6,162.6,0
11/29/2018 2:38:00 PM,161.25,162.6,161.25,162.6,300
