Date,NIFTY18DEC10850PE O,NIFTY18DEC10850PE H,NIFTY18DEC10850PE L,NIFTY18DEC10850PE C,NIFTY18DEC10850PE V
11/30/2018 1:51:00 PM,190.05,191.45,189.9,191.45,825
11/30/2018 1:50:00 PM,189.05,190.05,189,190.05,450
11/30/2018 1:49:00 PM,189.5,191.15,189,189.05,600
11/30/2018 1:48:00 PM,191.15,191.15,189.5,189.5,375
11/30/2018 1:47:00 PM,192.5,192.5,191.15,191.15,225
11/30/2018 1:46:00 PM,190,193.15,190,192.5,975
11/30/2018 1:45:00 PM,191,192.2,190,190,2325
11/30/2018 1:44:00 PM,190,193,190,191,450
11/30/2018 1:43:00 PM,187.35,190,185.3,190,1500
11/30/2018 1:42:00 PM,191.3,191.3,188.3,188.3,1275
11/30/2018 1:41:00 PM,194.35,194.35,191,191.3,600
11/30/2018 1:40:00 PM,193.8,194.5,193.8,194.35,375
11/30/2018 1:39:00 PM,191.05,194,191.05,193.8,825
11/30/2018 1:38:00 PM,190.65,191.2,189.65,191.05,1050
11/30/2018 1:37:00 PM,190,190.65,189.8,190.65,675
11/30/2018 1:36:00 PM,193.2,193.2,190,190,1500
11/30/2018 1:35:00 PM,193,193.4,192.15,193.2,2250
11/30/2018 1:34:00 PM,193.15,194.5,192.65,193,825
11/30/2018 1:33:00 PM,193.7,194.05,193.1,193.15,1800
11/30/2018 1:32:00 PM,194.9,195,192.3,193.7,4125
11/30/2018 1:31:00 PM,187.15,194.9,187.15,194.9,2325
11/30/2018 1:30:00 PM,188,188,187.15,187.15,1500
11/30/2018 1:29:00 PM,189.65,189.65,188,188,1125
11/30/2018 1:28:00 PM,188.5,189.7,188.5,189.65,600
11/30/2018 1:27:00 PM,186.55,188.5,186.55,188.5,375
11/30/2018 1:26:00 PM,186.5,186.65,186.5,186.55,150
11/30/2018 1:25:00 PM,187,187.1,186,186.5,600
11/30/2018 1:24:00 PM,190,190,187,187,900
11/30/2018 1:23:00 PM,187.75,190,187.75,190,600
11/30/2018 1:22:00 PM,188.05,188.35,187,188.25,975
11/30/2018 1:21:00 PM,186.65,189,186.3,188.05,2100
11/30/2018 1:20:00 PM,184.35,186.65,184.35,186.65,975
11/30/2018 1:19:00 PM,184.5,184.5,183.15,184.35,600
11/30/2018 1:18:00 PM,184.45,184.5,184.35,184.5,225
11/30/2018 1:17:00 PM,182.5,185,182.5,184.45,675
11/30/2018 1:16:00 PM,184.9,184.9,182.5,182.5,375
11/30/2018 1:15:00 PM,185.55,185.55,184.9,184.9,2250
11/30/2018 1:14:00 PM,182.8,185.55,182.3,185.55,750
11/30/2018 1:13:00 PM,182.05,182.95,181,182.8,2175
11/30/2018 1:12:00 PM,179,182.05,179,182.05,975
11/30/2018 1:11:00 PM,183,183,179,179,2400
11/30/2018 1:10:00 PM,184.45,184.45,183.7,183.75,225
11/30/2018 1:09:00 PM,182.6,184.45,182.6,184.45,1425
11/30/2018 1:08:00 PM,184,184,182.6,182.6,375
11/30/2018 1:07:00 PM,186,186,184,184,225
11/30/2018 1:06:00 PM,186,186.8,186,186,600
11/30/2018 1:05:00 PM,185.95,186.95,185.95,186,600
11/30/2018 1:04:00 PM,184.25,185.95,184.25,185.95,1275
11/30/2018 1:03:00 PM,183.3,184.25,183.3,184.25,300
11/30/2018 1:02:00 PM,182.95,183.3,182.3,183.3,450
11/30/2018 1:01:00 PM,183.2,183.2,182.5,182.95,300
11/30/2018 1:00:00 PM,180,183.2,179.95,183.2,1350
11/30/2018 12:59:00 PM,183,183,179.4,180,2175
11/30/2018 12:58:00 PM,184.25,184.25,183,183,1125
11/30/2018 12:57:00 PM,185.5,185.9,184,184.25,750
11/30/2018 12:56:00 PM,183.6,185.9,182.95,185.5,3825
11/30/2018 12:55:00 PM,182,183.6,182,183.6,450
11/30/2018 12:54:00 PM,183.05,183.05,182,182,4425
11/30/2018 12:53:00 PM,184,185,182.8,183.05,2775
11/30/2018 12:52:00 PM,182,184.4,182,184,2325
11/30/2018 12:51:00 PM,182,182.9,181.35,182,5550
11/30/2018 12:50:00 PM,179,182,179,182,7200
11/30/2018 12:49:00 PM,178.1,179,178.1,179,450
11/30/2018 12:48:00 PM,177.65,178.8,177,178.1,225
11/30/2018 12:47:00 PM,178.6,179.3,177.65,177.65,975
11/30/2018 12:46:00 PM,176.1,178.6,176.1,178.6,1125
11/30/2018 12:45:00 PM,172.3,176.1,172.3,176.1,1125
11/30/2018 12:44:00 PM,173.95,173.95,172.3,172.3,300
11/30/2018 12:43:00 PM,174.8,174.8,173.65,173.95,525
11/30/2018 12:42:00 PM,175.85,175.85,174.8,174.8,1200
11/30/2018 12:41:00 PM,176.35,176.35,175.75,175.9,150
11/30/2018 12:40:00 PM,176,176.35,176,176.35,150
11/30/2018 12:39:00 PM,175.4,176,175,176,300
11/30/2018 12:38:00 PM,174,176,174,175.4,375
11/30/2018 12:37:00 PM,174,174,174,174,0
11/30/2018 12:36:00 PM,174.55,174.55,174,174,150
11/30/2018 12:35:00 PM,175.35,175.35,174.5,174.55,525
11/30/2018 12:34:00 PM,175,176,174,175.35,750
11/30/2018 12:33:00 PM,175.05,175.25,175,175,525
11/30/2018 12:32:00 PM,176.1,176.1,175.05,175.05,225
11/30/2018 12:31:00 PM,176,176.25,175.4,176.1,1275
11/30/2018 12:30:00 PM,173.85,176.2,173.85,176.2,1425
11/30/2018 12:29:00 PM,173.85,173.85,173.85,173.85,75
11/30/2018 12:28:00 PM,173,173.85,172.45,173.85,150
11/30/2018 12:27:00 PM,173.3,173.3,173,173,450
11/30/2018 12:26:00 PM,173.2,173.3,173.2,173.3,150
11/30/2018 12:25:00 PM,173.3,173.3,173.2,173.2,75
11/30/2018 12:24:00 PM,172,173.3,172,173.3,600
11/30/2018 12:23:00 PM,171.95,172,171.95,172,150
11/30/2018 12:22:00 PM,172.05,172.05,170.2,171.95,2925
11/30/2018 12:21:00 PM,174,174,172,172.05,600
11/30/2018 12:20:00 PM,175.5,175.5,174,174,300
11/30/2018 12:19:00 PM,175,176,175,175.5,225
11/30/2018 12:18:00 PM,175.55,175.55,175,175,75
11/30/2018 12:17:00 PM,175.95,175.95,175.55,175.55,525
11/30/2018 12:16:00 PM,176.75,177.25,176.35,176.35,825
11/30/2018 12:15:00 PM,173.5,176.75,173.5,176.75,375
11/30/2018 12:14:00 PM,173.2,173.5,172.9,173.5,375
11/30/2018 12:13:00 PM,176.1,176.35,173.2,173.2,750
11/30/2018 12:12:00 PM,176.3,176.3,176.1,176.1,75
11/30/2018 12:11:00 PM,173.65,176.3,173.65,176.3,300
11/30/2018 12:10:00 PM,175.65,175.65,173.65,173.65,300
11/30/2018 12:09:00 PM,176.15,177.1,175.65,175.65,450
11/30/2018 12:08:00 PM,176,176.5,176,176.15,675
11/30/2018 12:07:00 PM,176.75,176.75,175.95,176,450
11/30/2018 12:06:00 PM,179.1,179.1,176.75,176.75,1800
11/30/2018 12:05:00 PM,178.95,179.1,177.95,179.1,1425
11/30/2018 12:04:00 PM,178,178.95,177.8,178.95,6075
11/30/2018 12:03:00 PM,177.8,179.25,177.8,178,5475
11/30/2018 12:02:00 PM,175.4,177.95,175.4,177.8,1125
11/30/2018 12:01:00 PM,174.6,175.6,174.6,175.4,675
11/30/2018 12:00:00 PM,173,174.6,173,174.6,1725
11/30/2018 11:59:00 AM,172,173,172,173,75
11/30/2018 11:58:00 AM,171.2,172,171,172,150
11/30/2018 11:57:00 AM,173,173,171,171.2,1875
11/30/2018 11:56:00 AM,176.95,176.95,173,173,825
11/30/2018 11:55:00 AM,176,178.7,176,176.95,5925
11/30/2018 11:54:00 AM,175.35,177.9,175.35,176,3375
11/30/2018 11:53:00 AM,175.75,175.75,175,175.35,375
11/30/2018 11:52:00 AM,175,175.75,174.25,175.75,375
11/30/2018 11:51:00 AM,173.7,175.35,173.7,175,1800
11/30/2018 11:50:00 AM,174,174,173.7,173.7,300
11/30/2018 11:49:00 AM,173.65,174,173.65,174,375
11/30/2018 11:48:00 AM,173,173.7,173,173.65,450
11/30/2018 11:47:00 AM,174.05,174.05,172.25,173,2100
11/30/2018 11:46:00 AM,173.8,174.95,173.8,174.05,1050
11/30/2018 11:45:00 AM,173,174.3,173,173.8,6450
11/30/2018 11:44:00 AM,171.8,172.95,171.8,172.85,2175
11/30/2018 11:43:00 AM,170.45,171.8,170.45,171.8,300
11/30/2018 11:42:00 AM,168.85,170.95,168.85,170.45,300
11/30/2018 11:41:00 AM,168.5,169.05,168.2,168.85,600
11/30/2018 11:40:00 AM,172.3,172.3,168.5,168.5,675
11/30/2018 11:39:00 AM,171.2,172.3,171.2,172.3,900
11/30/2018 11:38:00 AM,170.6,171.2,170.6,171.2,600
11/30/2018 11:37:00 AM,169.8,170.6,169,170.6,1500
11/30/2018 11:36:00 AM,167,169.9,167,169.8,1650
11/30/2018 11:35:00 AM,166.1,167.1,166.1,167,750
11/30/2018 11:34:00 AM,165.2,166.25,165.2,166.1,525
11/30/2018 11:33:00 AM,165.2,165.2,165.2,165.2,0
11/30/2018 11:32:00 AM,164.45,165.2,164.45,165.2,150
11/30/2018 11:31:00 AM,164.15,164.5,164.15,164.5,75
11/30/2018 11:30:00 AM,161.9,164.15,161.9,164.15,450
11/30/2018 11:29:00 AM,163.15,163.15,161.9,161.9,150
11/30/2018 11:28:00 AM,163.2,163.2,163.15,163.15,75
11/30/2018 11:27:00 AM,163.2,163.2,163.2,163.2,0
11/30/2018 11:26:00 AM,163.35,163.35,163.2,163.2,75
11/30/2018 11:25:00 AM,161.75,163.35,161.75,163.35,300
11/30/2018 11:24:00 AM,162.1,162.35,161.75,161.75,150
11/30/2018 11:23:00 AM,160.35,162.1,160.35,162.1,150
11/30/2018 11:22:00 AM,160.35,160.35,160.35,160.35,0
11/30/2018 11:21:00 AM,162.7,162.7,160.35,160.35,225
11/30/2018 11:20:00 AM,162.7,162.7,162.7,162.7,75
11/30/2018 11:19:00 AM,161.2,162.75,161.2,162.7,150
11/30/2018 11:18:00 AM,161.6,161.6,161,161.2,525
11/30/2018 11:17:00 AM,162,163.1,162,162.4,675
11/30/2018 11:16:00 AM,162,162,162,162,0
11/30/2018 11:15:00 AM,161.5,162,161.5,162,375
11/30/2018 11:14:00 AM,161.1,161.75,161.1,161.5,225
11/30/2018 11:13:00 AM,159.1,161.1,159.1,161.1,1425
11/30/2018 11:12:00 AM,161.15,161.15,158.1,159.1,1125
11/30/2018 11:11:00 AM,161.05,161.15,160.25,161.15,600
11/30/2018 11:10:00 AM,160.65,161.8,160.1,161.05,1500
11/30/2018 11:09:00 AM,162.1,162.1,160.65,160.65,300
11/30/2018 11:08:00 AM,161.65,162.1,161.65,162.1,375
11/30/2018 11:07:00 AM,160.65,161.65,160.65,161.65,450
11/30/2018 11:06:00 AM,159.5,160.7,159.05,160.65,450
11/30/2018 11:05:00 AM,160.8,160.8,159.5,159.5,675
11/30/2018 11:04:00 AM,160,160.8,159.2,160.8,900
11/30/2018 11:03:00 AM,163.1,163.1,160,160,1350
11/30/2018 11:02:00 AM,165.55,166,163.1,163.1,1800
11/30/2018 11:01:00 AM,166.15,166.7,165.55,165.55,525
11/30/2018 11:00:00 AM,166,166.15,166,166.15,75
11/30/2018 10:59:00 AM,165,166,164.5,166,750
11/30/2018 10:58:00 AM,165.05,165.6,165,165,525
11/30/2018 10:57:00 AM,165.05,165.05,165.05,165.05,0
11/30/2018 10:56:00 AM,164.5,165.05,164.5,165.05,225
11/30/2018 10:55:00 AM,164.2,164.5,164.2,164.5,375
11/30/2018 10:54:00 AM,164.15,165,164.15,164.2,375
11/30/2018 10:53:00 AM,166,166,164.15,164.15,375
11/30/2018 10:52:00 AM,165.35,166.85,165.35,166,150
11/30/2018 10:51:00 AM,163.95,166.35,163.95,165.35,225
11/30/2018 10:50:00 AM,164.55,164.55,163.95,163.95,300
11/30/2018 10:49:00 AM,165.65,165.95,165.65,165.95,75
11/30/2018 10:48:00 AM,167.55,167.55,165.65,165.65,750
11/30/2018 10:47:00 AM,167.4,168,166.75,167.55,450
11/30/2018 10:46:00 AM,167.4,167.4,167.4,167.4,0
11/30/2018 10:45:00 AM,167.7,167.7,167.4,167.4,750
11/30/2018 10:44:00 AM,166,166.65,166,166.65,1950
11/30/2018 10:43:00 AM,165.75,166,164.35,166,150
11/30/2018 10:42:00 AM,163.3,165.75,163.3,165.75,150
11/30/2018 10:41:00 AM,163.3,163.3,163.3,163.3,0
11/30/2018 10:40:00 AM,164,164,163.3,163.3,375
11/30/2018 10:39:00 AM,165.65,165.65,164,164,375
11/30/2018 10:38:00 AM,166.4,166.4,165.5,165.65,150
11/30/2018 10:37:00 AM,164,166.4,164,166.4,150
11/30/2018 10:36:00 AM,164.8,164.8,164,164,75
11/30/2018 10:35:00 AM,164.8,164.8,164.8,164.8,0
11/30/2018 10:34:00 AM,165,165,164.8,164.8,75
11/30/2018 10:33:00 AM,165,165,165,165,675
11/30/2018 10:32:00 AM,166.65,166.65,165,165,75
11/30/2018 10:31:00 AM,168,168,166.65,166.65,150
11/30/2018 10:30:00 AM,166.55,168.3,166.55,168,1275
11/30/2018 10:29:00 AM,167.9,167.9,166.55,166.55,225
11/30/2018 10:28:00 AM,167.15,168.45,167.15,167.9,300
11/30/2018 10:27:00 AM,166.95,167.15,166.95,167.15,1125
11/30/2018 10:26:00 AM,166.65,166.95,166.65,166.95,375
11/30/2018 10:25:00 AM,162.45,166.65,162.45,166.65,225
11/30/2018 10:24:00 AM,162.45,162.45,162.45,162.45,0
11/30/2018 10:23:00 AM,162.45,162.45,162.45,162.45,0
11/30/2018 10:22:00 AM,162.65,162.65,161.5,162.45,300
11/30/2018 10:21:00 AM,162.05,162.65,162.05,162.65,600
11/30/2018 10:20:00 AM,163.05,163.05,161.05,161.55,825
11/30/2018 10:19:00 AM,163.95,164,163.05,163.05,375
11/30/2018 10:18:00 AM,162.9,164,162.9,163.95,225
11/30/2018 10:17:00 AM,164.65,164.65,162.9,162.9,1425
11/30/2018 10:16:00 AM,166.3,166.3,164.65,164.65,975
11/30/2018 10:15:00 AM,167,168.3,167,168.3,225
11/30/2018 10:14:00 AM,167.5,168,166.65,167,1800
11/30/2018 10:13:00 AM,166.55,167.65,166.55,167.5,1275
11/30/2018 10:12:00 AM,165.55,166.55,165.55,166.55,225
11/30/2018 10:11:00 AM,165.3,165.9,165.05,165.55,1125
11/30/2018 10:10:00 AM,167.05,168.6,165.3,165.3,1050
11/30/2018 10:09:00 AM,167.5,167.5,167.05,167.05,225
11/30/2018 10:08:00 AM,168.8,168.8,167.5,167.5,975
11/30/2018 10:07:00 AM,169.8,169.85,168.8,168.8,525
11/30/2018 10:06:00 AM,169.9,171,169.8,169.8,750
11/30/2018 10:05:00 AM,169,169.9,169,169.9,2100
11/30/2018 10:04:00 AM,169,169.05,168.55,169,900
11/30/2018 10:03:00 AM,169.55,169.55,169,169,900
11/30/2018 10:02:00 AM,169,169.55,168,169.55,375
11/30/2018 10:01:00 AM,168.4,169.05,168.4,169,225
11/30/2018 10:00:00 AM,169.85,169.95,168.4,168.4,300
11/30/2018 9:59:00 AM,170,170.4,168.8,169.85,3075
11/30/2018 9:58:00 AM,168.4,170.1,168.4,170,1200
11/30/2018 9:57:00 AM,168,169.25,168,168.4,1725
11/30/2018 9:56:00 AM,168.05,169.8,168,168,1200
11/30/2018 9:55:00 AM,168.1,168.1,166.1,168.05,3375
11/30/2018 9:54:00 AM,169.45,169.45,167.9,168.1,750
11/30/2018 9:53:00 AM,169.9,171,169,169.45,1275
11/30/2018 9:52:00 AM,166.5,170,166.5,169.9,1875
11/30/2018 9:51:00 AM,167,167,166.5,166.5,525
11/30/2018 9:50:00 AM,167,167,167,167,0
11/30/2018 9:49:00 AM,167,167,167,167,0
11/30/2018 9:48:00 AM,166.65,167,166.6,167,375
11/30/2018 9:47:00 AM,165,166.65,165,166.65,1200
11/30/2018 9:46:00 AM,164.85,165,164.85,165,75
11/30/2018 9:45:00 AM,163,165.15,163,164.85,450
11/30/2018 9:44:00 AM,163.5,163.5,162.6,163,975
11/30/2018 9:43:00 AM,160.2,163.5,160.2,163.5,525
11/30/2018 9:42:00 AM,166.2,166.8,160.2,160.2,1500
11/30/2018 9:41:00 AM,166.1,167,166.1,166.2,600
11/30/2018 9:40:00 AM,166.1,166.1,166.1,166.1,0
11/30/2018 9:39:00 AM,166,166.9,165.9,166.1,825
11/30/2018 9:38:00 AM,166,166.7,164.9,166,975
11/30/2018 9:37:00 AM,166.05,166.05,166,166,225
11/30/2018 9:36:00 AM,166.5,166.9,166,166.05,1650
11/30/2018 9:35:00 AM,165,166.95,165,166.5,675
11/30/2018 9:34:00 AM,167.3,167.3,164.8,165,1575
11/30/2018 9:33:00 AM,168.35,168.35,168.1,168.1,75
11/30/2018 9:32:00 AM,168.1,168.4,168,168.35,1875
11/30/2018 9:31:00 AM,170.1,170.65,168.1,168.1,600
11/30/2018 9:30:00 AM,171.45,171.9,170.1,170.1,525
11/30/2018 9:29:00 AM,169.85,171.45,169.85,171.45,450
11/30/2018 9:28:00 AM,168.05,171.25,168.05,169.85,450
11/30/2018 9:27:00 AM,168.7,168.75,167.5,168.05,975
11/30/2018 9:26:00 AM,167.55,168.7,167.55,168.7,525
11/30/2018 9:25:00 AM,167.15,167.55,166.95,167.55,825
11/30/2018 9:24:00 AM,166,166.95,165.9,166.95,750
11/30/2018 9:23:00 AM,167.9,167.9,166,166,2475
11/30/2018 9:22:00 AM,167,168.3,166.7,167.9,3150
11/30/2018 9:21:00 AM,167.25,168,166,167.35,4800
11/30/2018 9:20:00 AM,165.1,168.3,165,167.25,5700
11/30/2018 9:19:00 AM,167.05,167.4,164.7,165.1,3675
11/30/2018 9:18:00 AM,170.55,171.35,167.05,167.05,3525
11/30/2018 9:17:00 AM,172.75,173.65,169.1,170.55,4875
11/30/2018 9:16:00 AM,169.05,172.75,169.05,172.75,2025
11/30/2018 9:15:00 AM,169.65,169.65,165.05,169.05,4725
11/29/2018 3:29:00 PM,176.85,176.85,174,174,900
11/29/2018 3:28:00 PM,178.65,178.65,176,176.85,1950
11/29/2018 3:27:00 PM,179,179.75,177.9,178.65,225
11/29/2018 3:26:00 PM,179.1,179.95,178.55,179,2100
11/29/2018 3:25:00 PM,179.15,179.15,178.6,179.1,375
11/29/2018 3:24:00 PM,177.75,179.15,177.75,179.15,225
11/29/2018 3:23:00 PM,180.05,180.05,177.75,177.75,975
11/29/2018 3:22:00 PM,180.1,180.1,179.2,180.05,1275
11/29/2018 3:21:00 PM,181.8,181.8,179.05,180.1,1125
11/29/2018 3:20:00 PM,183,183,181.8,181.8,525
11/29/2018 3:19:00 PM,184.8,184.8,183,183,975
11/29/2018 3:18:00 PM,185,185.1,184.8,184.8,300
11/29/2018 3:17:00 PM,185,185.75,184.8,185,900
11/29/2018 3:16:00 PM,185,185.55,184.75,185,450
11/29/2018 3:15:00 PM,185.35,185.35,183.75,185,1650
11/29/2018 3:14:00 PM,185,185.35,185,185.35,150
11/29/2018 3:13:00 PM,184.65,185,184.35,185,2250
11/29/2018 3:12:00 PM,184.5,185,184.5,184.65,450
11/29/2018 3:11:00 PM,183.65,184.5,183.65,184.5,375
11/29/2018 3:10:00 PM,184.35,184.35,183.3,183.65,300
11/29/2018 3:09:00 PM,185,185,183.25,184.35,1650
11/29/2018 3:08:00 PM,183.55,185,183.5,185,600
11/29/2018 3:07:00 PM,182,182.3,181.45,182.3,225
11/29/2018 3:06:00 PM,182.3,182.3,182,182,75
11/29/2018 3:05:00 PM,180.2,182.3,180,182.3,525
11/29/2018 3:04:00 PM,182.55,182.55,180.2,180.2,375
11/29/2018 3:03:00 PM,182,183,182,182.55,675
11/29/2018 3:02:00 PM,181.95,182,181.5,182,525
11/29/2018 3:01:00 PM,182.25,182.25,181.15,181.95,300
11/29/2018 3:00:00 PM,176.8,182.25,176.55,182.25,3150
11/29/2018 2:59:00 PM,178.8,179.5,176.8,176.8,1800
11/29/2018 2:58:00 PM,177.75,178.85,177.75,178.8,450
11/29/2018 2:57:00 PM,179.85,179.85,177.55,177.75,975
11/29/2018 2:56:00 PM,177.4,179.9,177.4,179.85,600
11/29/2018 2:55:00 PM,177.7,178.1,177.4,177.4,750
11/29/2018 2:54:00 PM,178.5,179,178,178.8,975
11/29/2018 2:53:00 PM,178.5,178.5,178.5,178.5,75
11/29/2018 2:52:00 PM,177.8,178,177.8,178,900
11/29/2018 2:51:00 PM,179.05,179.05,177.15,177.8,1725
11/29/2018 2:50:00 PM,179.9,180.1,179.3,180.1,1275
11/29/2018 2:49:00 PM,180.05,180.05,180,180,825
11/29/2018 2:48:00 PM,181.45,181.45,180.05,180.05,375
11/29/2018 2:47:00 PM,181,181.45,180.2,181.45,150
11/29/2018 2:46:00 PM,179.45,181,179.45,181,150
11/29/2018 2:45:00 PM,180,180.9,179.45,179.45,450
11/29/2018 2:44:00 PM,181,181,180,180,150
11/29/2018 2:43:00 PM,180.8,181,180.8,181,375
11/29/2018 2:42:00 PM,180,180.8,180,180.8,150
11/29/2018 2:41:00 PM,178.85,180,178.8,180,600
11/29/2018 2:40:00 PM,178.95,178.95,178.85,178.85,675
11/29/2018 2:39:00 PM,178.9,179,178.9,178.95,1200
11/29/2018 2:38:00 PM,177.5,178.9,177.5,178.9,375
