Date,BANKNIFTY06DEC1827200PE O,BANKNIFTY06DEC1827200PE H,BANKNIFTY06DEC1827200PE L,BANKNIFTY06DEC1827200PE C,BANKNIFTY06DEC1827200PE V
11/30/2018 2:16:00 PM,434,434,434,434,0
11/30/2018 2:15:00 PM,434,434,434,434,0
11/30/2018 2:14:00 PM,434,434,434,434,0
11/30/2018 2:13:00 PM,432.3,434,432.3,434,540
11/30/2018 2:12:00 PM,440.75,440.75,430,432.3,40
11/30/2018 2:11:00 PM,436.85,440.75,436.85,440.75,20
11/30/2018 2:10:00 PM,436.85,436.85,436.85,436.85,0
11/30/2018 2:09:00 PM,436.85,436.85,436.85,436.85,0
11/30/2018 2:08:00 PM,455,455,436.85,436.85,40
11/30/2018 2:07:00 PM,455,455,455,455,0
11/30/2018 2:06:00 PM,441.75,455,441.75,455,20
11/30/2018 2:05:00 PM,441.75,441.75,441.75,441.75,0
11/30/2018 2:04:00 PM,441.75,441.75,441.75,441.75,0
11/30/2018 2:03:00 PM,441.75,441.75,441.75,441.75,0
11/30/2018 2:02:00 PM,441.75,441.75,441.75,441.75,0
11/30/2018 2:01:00 PM,441.75,441.75,441.75,441.75,0
11/30/2018 2:00:00 PM,441.75,441.75,441.75,441.75,0
11/30/2018 1:59:00 PM,441.75,441.75,441.75,441.75,0
11/30/2018 1:58:00 PM,445.35,445.35,441.75,441.75,40
11/30/2018 1:57:00 PM,440.75,445.35,433,445.35,200
11/30/2018 1:56:00 PM,440.75,440.75,440.75,440.75,20
11/30/2018 1:55:00 PM,440.75,440.75,440.75,440.75,0
11/30/2018 1:54:00 PM,442,442,440,440.75,480
11/30/2018 1:53:00 PM,437.75,442,437.75,442,40
11/30/2018 1:52:00 PM,437.75,437.75,437.75,437.75,0
11/30/2018 1:51:00 PM,437.75,437.75,437.75,437.75,0
11/30/2018 1:50:00 PM,441.95,441.95,436.85,437.75,80
11/30/2018 1:49:00 PM,441.95,441.95,441.95,441.95,0
11/30/2018 1:48:00 PM,441.95,441.95,441.95,441.95,0
11/30/2018 1:47:00 PM,441.95,441.95,441.95,441.95,0
11/30/2018 1:46:00 PM,441.95,441.95,441.95,441.95,40
11/30/2018 1:45:00 PM,461.25,461.25,440,441.95,40
11/30/2018 1:44:00 PM,461.25,461.25,461.25,461.25,0
11/30/2018 1:43:00 PM,461.25,461.25,461.25,461.25,0
11/30/2018 1:42:00 PM,461.25,461.25,461.25,461.25,0
11/30/2018 1:41:00 PM,461.25,461.25,461.25,461.25,0
11/30/2018 1:40:00 PM,452.6,463.05,452.6,461.25,180
11/30/2018 1:39:00 PM,452.6,452.6,452.6,452.6,0
11/30/2018 1:38:00 PM,452.6,452.6,452.6,452.6,0
11/30/2018 1:37:00 PM,452.6,452.6,452.6,452.6,0
11/30/2018 1:36:00 PM,461.95,461.95,452.6,452.6,100
11/30/2018 1:35:00 PM,461.95,461.95,461.95,461.95,0
11/30/2018 1:34:00 PM,461.6,461.95,461.6,461.95,40
11/30/2018 1:33:00 PM,471.45,471.45,461.6,461.6,100
11/30/2018 1:32:00 PM,465,471.45,462.8,471.45,60
11/30/2018 1:31:00 PM,453,465,451,465,160
11/30/2018 1:30:00 PM,453,453,453,453,0
11/30/2018 1:29:00 PM,454.55,454.55,453,453,40
11/30/2018 1:28:00 PM,449.15,454.55,449.15,454.55,60
11/30/2018 1:27:00 PM,444.2,449.15,444.2,449.15,20
11/30/2018 1:26:00 PM,444.2,444.2,444.2,444.2,0
11/30/2018 1:25:00 PM,442,448,442,444.2,100
11/30/2018 1:24:00 PM,450,454.05,442,442,60
11/30/2018 1:23:00 PM,450,450,450,450,0
11/30/2018 1:22:00 PM,450,450,450,450,0
11/30/2018 1:21:00 PM,450,450,450,450,0
11/30/2018 1:20:00 PM,435,450,435,450,40
11/30/2018 1:19:00 PM,435,435,435,435,0
11/30/2018 1:18:00 PM,437.05,437.05,435,435,20
11/30/2018 1:17:00 PM,437.05,437.05,437.05,437.05,0
11/30/2018 1:16:00 PM,437.05,440,437.05,437.05,60
11/30/2018 1:15:00 PM,437.05,437.05,437.05,437.05,0
11/30/2018 1:14:00 PM,422.2,437.05,422.2,437.05,100
11/30/2018 1:13:00 PM,422.2,422.2,422.2,422.2,0
11/30/2018 1:12:00 PM,422.25,422.25,422.2,422.2,20
11/30/2018 1:11:00 PM,440.45,440.45,406.6,422.25,560
11/30/2018 1:10:00 PM,452.8,452.8,450.5,450.5,120
11/30/2018 1:09:00 PM,460,460,452.8,452.8,560
11/30/2018 1:08:00 PM,460,460,460,460,1540
11/30/2018 1:07:00 PM,464.4,464.4,460,460,960
11/30/2018 1:06:00 PM,465,465,464.4,464.4,20
11/30/2018 1:05:00 PM,465,465,465,465,0
11/30/2018 1:04:00 PM,465,465,465,465,0
11/30/2018 1:03:00 PM,465,465,465,465,0
11/30/2018 1:02:00 PM,465,465,465,465,0
11/30/2018 1:01:00 PM,468.35,468.35,462.15,465,720
11/30/2018 1:00:00 PM,451,468.35,451,468.35,40
11/30/2018 12:59:00 PM,455.05,455.05,451,451,240
11/30/2018 12:58:00 PM,485.6,485.6,455.05,455.05,40
11/30/2018 12:57:00 PM,485.6,485.6,485.6,485.6,0
11/30/2018 12:56:00 PM,472,485.6,472,485.6,200
11/30/2018 12:55:00 PM,480,480,472,472,20
11/30/2018 12:54:00 PM,480,480,480,480,0
11/30/2018 12:53:00 PM,480,480,480,480,0
11/30/2018 12:52:00 PM,482.55,482.55,480,480,1200
11/30/2018 12:51:00 PM,482.55,482.55,482.55,482.55,0
11/30/2018 12:50:00 PM,465,482.55,465,482.55,400
11/30/2018 12:49:00 PM,465,465,465,465,0
11/30/2018 12:48:00 PM,471.2,471.2,465,465,220
11/30/2018 12:47:00 PM,471.2,471.2,471.2,471.2,0
11/30/2018 12:46:00 PM,467.45,471.2,465.5,471.2,340
11/30/2018 12:45:00 PM,444.5,474.25,444.5,468.3,840
11/30/2018 12:44:00 PM,444.5,444.5,444.5,444.5,0
11/30/2018 12:43:00 PM,444.5,444.5,444.5,444.5,0
11/30/2018 12:42:00 PM,436.65,444.5,436.65,444.5,20
11/30/2018 12:41:00 PM,436.65,436.65,436.65,436.65,0
11/30/2018 12:40:00 PM,436.65,436.65,436.65,436.65,0
11/30/2018 12:39:00 PM,436.65,436.65,436.65,436.65,0
11/30/2018 12:38:00 PM,436.65,436.65,436.65,436.65,0
11/30/2018 12:37:00 PM,436.65,436.65,436.65,436.65,0
11/30/2018 12:36:00 PM,436.65,436.65,436.65,436.65,0
11/30/2018 12:35:00 PM,439.9,439.9,436.65,436.65,40
11/30/2018 12:34:00 PM,446,446,439.15,439.9,180
11/30/2018 12:33:00 PM,446,446,446,446,0
11/30/2018 12:32:00 PM,450,450,445.95,446,100
11/30/2018 12:31:00 PM,445,450,445,450,40
11/30/2018 12:30:00 PM,435,445,435,445,1720
11/30/2018 12:29:00 PM,435,435,435,435,0
11/30/2018 12:28:00 PM,435,435,435,435,0
11/30/2018 12:27:00 PM,435,435,435,435,0
11/30/2018 12:26:00 PM,432,435,432,435,60
11/30/2018 12:25:00 PM,430,433,430,432,240
11/30/2018 12:24:00 PM,423,430,423,430,20
11/30/2018 12:23:00 PM,424,424,423,423,20
11/30/2018 12:22:00 PM,429,429,420.2,424,360
11/30/2018 12:21:00 PM,438.25,438.25,429,429,540
11/30/2018 12:20:00 PM,438.25,438.25,438.25,438.25,0
11/30/2018 12:19:00 PM,438.25,438.25,438.25,438.25,0
11/30/2018 12:18:00 PM,438.25,438.25,438.25,438.25,0
11/30/2018 12:17:00 PM,438.25,438.25,438.25,438.25,0
11/30/2018 12:16:00 PM,438.25,438.25,438.25,438.25,0
11/30/2018 12:15:00 PM,438.25,438.25,438.25,438.25,0
11/30/2018 12:14:00 PM,432.95,438.25,432.95,438.25,20
11/30/2018 12:13:00 PM,444.1,444.1,432.95,432.95,1120
11/30/2018 12:12:00 PM,444.1,444.1,444.1,444.1,0
11/30/2018 12:11:00 PM,442.8,444.1,442.8,444.1,120
11/30/2018 12:10:00 PM,455,455,442.8,442.8,20
11/30/2018 12:09:00 PM,455,455,455,455,0
11/30/2018 12:08:00 PM,455,455,455,455,0
11/30/2018 12:07:00 PM,455,455,455,455,0
11/30/2018 12:06:00 PM,456.75,456.75,455,455,200
11/30/2018 12:05:00 PM,453.9,456.75,451,456.75,2140
11/30/2018 12:04:00 PM,453.9,453.9,451,453.9,120
11/30/2018 12:03:00 PM,450,453.9,450,453.9,140
11/30/2018 12:02:00 PM,443,450,443,450,20
11/30/2018 12:01:00 PM,435,443,435,443,100
11/30/2018 12:00:00 PM,430.5,435,430.5,435,300
11/30/2018 11:59:00 AM,429.3,430.5,429.3,430.5,20
11/30/2018 11:58:00 AM,435,435,428,429.3,100
11/30/2018 11:57:00 AM,437.6,437.6,434.1,435,1120
11/30/2018 11:56:00 AM,450,450,434.65,437.6,260
11/30/2018 11:55:00 AM,449.25,450,449.25,450,20
11/30/2018 11:54:00 AM,448.25,451.25,448.25,449.25,180
11/30/2018 11:53:00 AM,450.05,450.05,447.95,448.25,60
11/30/2018 11:52:00 AM,440,450.05,440,450.05,1400
11/30/2018 11:51:00 AM,434,440,434,440,880
11/30/2018 11:50:00 AM,432.9,434.3,432.9,434,80
11/30/2018 11:49:00 AM,432.9,432.9,432.9,432.9,0
11/30/2018 11:48:00 AM,432,433.95,432,432.9,80
11/30/2018 11:47:00 AM,443.6,443.6,426.9,432,560
11/30/2018 11:46:00 AM,443.6,443.6,443.6,443.6,0
11/30/2018 11:45:00 AM,430,443.6,430,443.6,3220
11/30/2018 11:44:00 AM,430,435.4,430,430,1040
11/30/2018 11:43:00 AM,422,430,422,430,100
11/30/2018 11:42:00 AM,422.65,422.65,422,422,20
11/30/2018 11:41:00 AM,422.65,422.65,422.65,422.65,0
11/30/2018 11:40:00 AM,427.55,427.55,422.65,422.65,80
11/30/2018 11:39:00 AM,415,432.45,415,427.55,2060
11/30/2018 11:38:00 AM,412.95,415,412.2,415,880
11/30/2018 11:37:00 AM,415,415.2,412.95,412.95,160
11/30/2018 11:36:00 AM,408.75,415,407.4,415,240
11/30/2018 11:35:00 AM,408,408.75,408,408.75,80
11/30/2018 11:34:00 AM,405.5,408,405.5,408,140
11/30/2018 11:33:00 AM,404.05,405.5,401.35,405.5,280
11/30/2018 11:32:00 AM,398.9,404.05,398.9,404.05,220
11/30/2018 11:31:00 AM,398.9,398.9,398.9,398.9,0
11/30/2018 11:30:00 AM,395.85,398.9,395.85,398.9,60
11/30/2018 11:29:00 AM,395.85,395.85,395.85,395.85,20
11/30/2018 11:28:00 AM,399.35,399.35,394.1,395.85,80
11/30/2018 11:27:00 AM,395.65,399.35,395.65,399.35,40
11/30/2018 11:26:00 AM,393.5,399.75,393.5,395.65,340
11/30/2018 11:25:00 AM,395.35,395.35,393.5,393.5,20
11/30/2018 11:24:00 AM,390.6,395.35,390.6,395.35,20
11/30/2018 11:23:00 AM,388.1,390.6,388.1,390.6,20
11/30/2018 11:22:00 AM,400,400,388.1,388.1,1420
11/30/2018 11:21:00 AM,401.7,401.7,400,400,200
11/30/2018 11:20:00 AM,404.2,404.2,401.7,401.7,20
11/30/2018 11:19:00 AM,404.45,406,404.2,404.2,100
11/30/2018 11:18:00 AM,404.45,404.45,404.45,404.45,0
11/30/2018 11:17:00 AM,412,412,404.45,404.45,360
11/30/2018 11:16:00 AM,406.55,412,406.55,412,1060
11/30/2018 11:15:00 AM,402.3,406.55,399,406.55,1340
11/30/2018 11:14:00 AM,402.3,402.3,402.3,402.3,0
11/30/2018 11:13:00 AM,398,402.3,398,402.3,60
11/30/2018 11:12:00 AM,403.75,403.75,398,398,340
11/30/2018 11:11:00 AM,400,404.6,400,403.75,120
11/30/2018 11:10:00 AM,402,402,400,400,80
11/30/2018 11:09:00 AM,402.35,402.35,402,402,1000
11/30/2018 11:08:00 AM,400.5,402.35,400.5,402.35,40
11/30/2018 11:07:00 AM,396,400.5,396,400.5,40
11/30/2018 11:06:00 AM,395.45,398.05,395.45,396,200
11/30/2018 11:05:00 AM,397.95,397.95,395,395.45,100
11/30/2018 11:04:00 AM,395,402.7,390,397.95,340
11/30/2018 11:03:00 AM,410.75,410.75,395,395,620
11/30/2018 11:02:00 AM,419.95,419.95,410.75,410.75,240
11/30/2018 11:01:00 AM,419.85,420,419.85,419.95,140
11/30/2018 11:00:00 AM,418.35,419.85,418.35,419.85,180
11/30/2018 10:59:00 AM,418.35,418.35,418.35,418.35,0
11/30/2018 10:58:00 AM,418.35,418.35,418.35,418.35,0
11/30/2018 10:57:00 AM,418,418.35,418,418.35,20
11/30/2018 10:56:00 AM,418,418,418,418,0
11/30/2018 10:55:00 AM,414.1,418,414.1,418,140
11/30/2018 10:54:00 AM,414,415,414,414.1,60
11/30/2018 10:53:00 AM,416,416,414,414,100
11/30/2018 10:52:00 AM,421,421,416,416,20
11/30/2018 10:51:00 AM,426,426,421,421,120
11/30/2018 10:50:00 AM,405,426,405,426,320
11/30/2018 10:49:00 AM,405,405,402.3,405,160
11/30/2018 10:48:00 AM,405,405,405,405,0
11/30/2018 10:47:00 AM,408.15,408.15,405,405,140
11/30/2018 10:46:00 AM,411.2,411.2,408.15,408.15,20
11/30/2018 10:45:00 AM,417.5,417.5,411.2,411.2,760
11/30/2018 10:44:00 AM,395,399,395,397.95,80
11/30/2018 10:43:00 AM,395,395,395,395,0
11/30/2018 10:42:00 AM,392,395,392,395,20
11/30/2018 10:41:00 AM,392,392,392,392,0
11/30/2018 10:40:00 AM,392,392,392,392,0
11/30/2018 10:39:00 AM,393,393,392,392,120
11/30/2018 10:38:00 AM,393,393,393,393,0
11/30/2018 10:37:00 AM,393,393,393,393,0
11/30/2018 10:36:00 AM,395,395,393,393,20
11/30/2018 10:35:00 AM,395,395,395,395,0
11/30/2018 10:34:00 AM,395,395,395,395,0
11/30/2018 10:33:00 AM,385,395,385,395,80
11/30/2018 10:32:00 AM,399,399,385,385,20
11/30/2018 10:31:00 AM,399,399,399,399,0
11/30/2018 10:30:00 AM,399,399,399,399,0
11/30/2018 10:29:00 AM,399.8,399.8,399,399,80
11/30/2018 10:28:00 AM,399.8,402.45,399.8,399.8,260
11/30/2018 10:27:00 AM,393,399.8,393,399.8,200
11/30/2018 10:26:00 AM,393,393,393,393,0
11/30/2018 10:25:00 AM,391,393,391,393,100
11/30/2018 10:24:00 AM,385,391,383.4,391,60
11/30/2018 10:23:00 AM,374.2,385,374.2,385,340
11/30/2018 10:22:00 AM,370,374.2,366,374.2,220
11/30/2018 10:21:00 AM,376.3,377.2,370,370,320
11/30/2018 10:20:00 AM,389.4,389.4,373.1,376.3,160
11/30/2018 10:19:00 AM,389.4,389.8,389.4,389.4,80
11/30/2018 10:18:00 AM,389.4,389.4,389.4,389.4,0
11/30/2018 10:17:00 AM,389.4,389.4,389.4,389.4,0
11/30/2018 10:16:00 AM,400.1,400.1,389.4,389.4,60
11/30/2018 10:15:00 AM,398.15,400.1,398.15,400.1,100
11/30/2018 10:14:00 AM,397.45,400.6,397.45,398.15,100
11/30/2018 10:13:00 AM,392.3,397.45,392.3,397.45,20
11/30/2018 10:12:00 AM,387.45,392.3,387.45,392.3,20
11/30/2018 10:11:00 AM,390.85,390.85,387.45,387.45,40
11/30/2018 10:10:00 AM,390.85,390.85,390.85,390.85,0
11/30/2018 10:09:00 AM,388,392.7,388,390.85,240
11/30/2018 10:08:00 AM,394.85,394.85,388,388,220
11/30/2018 10:07:00 AM,403,403,390.35,390.35,100
11/30/2018 10:06:00 AM,400,403,400,403,120
11/30/2018 10:05:00 AM,397.7,400,397.7,400,40
11/30/2018 10:04:00 AM,400,400,393,397.7,1240
11/30/2018 10:03:00 AM,400.9,400.9,396.55,400,120
11/30/2018 10:02:00 AM,393.15,400.9,393.15,400.9,60
11/30/2018 10:01:00 AM,393.15,393.15,393.15,393.15,0
11/30/2018 10:00:00 AM,387.6,393.15,387.6,393.15,80
11/30/2018 9:59:00 AM,389.4,389.4,387.6,387.6,100
11/30/2018 9:58:00 AM,390.25,390.4,389.4,389.4,60
11/30/2018 9:57:00 AM,388.05,390.25,388.05,390.25,40
11/30/2018 9:56:00 AM,388.05,388.05,388.05,388.05,0
11/30/2018 9:55:00 AM,388.05,388.05,386.7,388.05,80
11/30/2018 9:54:00 AM,400.9,400.9,388.05,388.05,100
11/30/2018 9:53:00 AM,396.65,400.9,396.65,400.9,760
11/30/2018 9:52:00 AM,386,397.95,386,396.65,900
11/30/2018 9:51:00 AM,386,386,386,386,200
11/30/2018 9:50:00 AM,400,400,400,400,0
11/30/2018 9:49:00 AM,400,400,400,400,0
11/30/2018 9:48:00 AM,386,400,386,400,1100
11/30/2018 9:47:00 AM,385,386,382,386,240
11/30/2018 9:46:00 AM,371.1,385,371.1,385,180
11/30/2018 9:45:00 AM,371.1,371.1,371.1,371.1,0
11/30/2018 9:44:00 AM,369,371.1,369,371.1,240
11/30/2018 9:43:00 AM,365,369,365,369,120
11/30/2018 9:42:00 AM,379.8,379.8,365,365,520
11/30/2018 9:41:00 AM,378,384.5,378,379.8,160
11/30/2018 9:40:00 AM,376.8,378,375.75,378,240
11/30/2018 9:39:00 AM,375.3,376.8,375.3,376.8,40
11/30/2018 9:38:00 AM,376,376,371.8,375.3,240
11/30/2018 9:37:00 AM,374,376,374,376,1080
11/30/2018 9:36:00 AM,367,374,367,374,680
11/30/2018 9:35:00 AM,364,367,364,367,1040
11/30/2018 9:34:00 AM,368.4,368.4,362.1,364,920
11/30/2018 9:33:00 AM,364.3,368.4,363.25,368.4,140
11/30/2018 9:32:00 AM,363.8,364.3,363.8,364.3,200
11/30/2018 9:31:00 AM,382.45,382.45,363.8,363.8,660
11/30/2018 9:30:00 AM,386.45,386.45,382.45,382.45,460
11/30/2018 9:29:00 AM,382.4,387,381.05,386.45,680
11/30/2018 9:28:00 AM,383.9,388.05,382.4,382.4,60
11/30/2018 9:27:00 AM,376.7,383.9,375,383.9,40
11/30/2018 9:26:00 AM,373.05,376.7,373,376.7,160
11/30/2018 9:25:00 AM,366.2,372.35,364,372.35,200
11/30/2018 9:24:00 AM,360,366.2,360,366.2,260
11/30/2018 9:23:00 AM,368.8,370.6,360,360,680
11/30/2018 9:22:00 AM,354.5,368.8,350,368.8,420
11/30/2018 9:21:00 AM,358.5,362.35,351.8,354.5,580
11/30/2018 9:20:00 AM,356.25,360,348.35,358.5,740
11/30/2018 9:19:00 AM,367.1,367.1,356.25,356.25,1080
11/30/2018 9:18:00 AM,383.45,391.6,367.1,367.1,800
11/30/2018 9:17:00 AM,400,402.6,383.45,383.45,640
11/30/2018 9:16:00 AM,397.45,400,387.2,400,1300
11/30/2018 9:15:00 AM,379.3,397.45,376.55,397.45,1380
11/29/2018 3:29:00 PM,433.55,433.55,422.3,422.3,140
11/29/2018 3:28:00 PM,406.7,433.55,405.8,433.55,340
11/29/2018 3:27:00 PM,419.45,419.45,406.7,406.7,20
11/29/2018 3:26:00 PM,415,419.45,415,419.45,20
11/29/2018 3:25:00 PM,416.9,416.9,415,415,200
11/29/2018 3:24:00 PM,414,416.9,412,416.9,40
11/29/2018 3:23:00 PM,414,414,414,414,0
11/29/2018 3:22:00 PM,425,425,414,414,40
11/29/2018 3:21:00 PM,438.7,438.7,425,425,20
11/29/2018 3:20:00 PM,438.7,438.7,438.7,438.7,0
11/29/2018 3:19:00 PM,445.6,445.6,433.35,438.7,100
11/29/2018 3:18:00 PM,447.9,447.9,445.6,445.6,20
11/29/2018 3:17:00 PM,447.9,447.9,447.9,447.9,0
11/29/2018 3:16:00 PM,450,450,447.9,447.9,20
11/29/2018 3:15:00 PM,450,450,450,450,0
11/29/2018 3:14:00 PM,450,450,450,450,0
11/29/2018 3:13:00 PM,450,450,450,450,0
11/29/2018 3:12:00 PM,450,450,450,450,0
11/29/2018 3:11:00 PM,450,450,450,450,0
11/29/2018 3:10:00 PM,450,450,450,450,0
11/29/2018 3:09:00 PM,450,450,450,450,0
11/29/2018 3:08:00 PM,435.05,450,435.05,450,60
11/29/2018 3:07:00 PM,435.05,435.05,435.05,435.05,0
11/29/2018 3:06:00 PM,435.05,435.05,435.05,435.05,0
11/29/2018 3:05:00 PM,435.05,435.05,435.05,435.05,0
11/29/2018 3:04:00 PM,435.05,435.05,435.05,435.05,0
11/29/2018 3:03:00 PM,435.05,435.05,435.05,435.05,0
11/29/2018 3:02:00 PM,427,435.05,427,435.05,120
11/29/2018 3:01:00 PM,427,427,427,427,0
11/29/2018 3:00:00 PM,433.65,433.65,425,427,80
11/29/2018 2:59:00 PM,433.65,433.65,433.65,433.65,0
11/29/2018 2:58:00 PM,450,450,433.65,433.65,20
11/29/2018 2:57:00 PM,450,450,450,450,0
11/29/2018 2:56:00 PM,450,450,450,450,0
11/29/2018 2:55:00 PM,450,450,450,450,0
11/29/2018 2:54:00 PM,450,450,450,450,0
11/29/2018 2:53:00 PM,450,450,450,450,0
11/29/2018 2:52:00 PM,450,450,450,450,0
11/29/2018 2:51:00 PM,450,450,450,450,0
11/29/2018 2:50:00 PM,450,450,450,450,0
11/29/2018 2:49:00 PM,456.6,456.6,450,450,160
11/29/2018 2:48:00 PM,456.6,456.6,456.6,456.6,20
11/29/2018 2:47:00 PM,456.6,456.6,456.6,456.6,0
11/29/2018 2:46:00 PM,456.6,456.6,456.6,456.6,0
11/29/2018 2:45:00 PM,448,456.6,444.85,456.6,60
11/29/2018 2:44:00 PM,448,448,448,448,0
11/29/2018 2:43:00 PM,448,448,448,448,0
11/29/2018 2:42:00 PM,448,448,448,448,0
11/29/2018 2:41:00 PM,448,448,448,448,0
11/29/2018 2:40:00 PM,448,448,448,448,0
11/29/2018 2:39:00 PM,440,448,440,448,140
11/29/2018 2:38:00 PM,440,440,440,440,0
11/29/2018 2:37:00 PM,448,448,440,440,80
11/29/2018 2:36:00 PM,419.3,448,419.3,448,20
11/29/2018 2:35:00 PM,419.3,419.3,419.3,419.3,0
11/29/2018 2:34:00 PM,415.3,419.3,415.3,419.3,40
11/29/2018 2:33:00 PM,407.75,420,407.75,415.3,60
11/29/2018 2:32:00 PM,407.75,407.75,407.75,407.75,0
11/29/2018 2:31:00 PM,407.75,407.75,407.75,407.75,0
11/29/2018 2:30:00 PM,407.75,407.75,407.75,407.75,0
11/29/2018 2:29:00 PM,432.25,432.25,407.75,407.75,180
11/29/2018 2:28:00 PM,432.2,432.25,432.2,432.25,280
11/29/2018 2:27:00 PM,432.2,432.2,432.2,432.2,0
11/29/2018 2:26:00 PM,432.2,432.2,432.2,432.2,20
11/29/2018 2:25:00 PM,425,447.15,425,432.2,40
11/29/2018 2:24:00 PM,425,425,425,425,0
11/29/2018 2:23:00 PM,425,425,425,425,0
11/29/2018 2:22:00 PM,425,425,425,425,0
11/29/2018 2:21:00 PM,425,425,425,425,0
11/29/2018 2:20:00 PM,417.45,425,417.45,425,20
11/29/2018 2:19:00 PM,417.45,417.45,417.45,417.45,0
11/29/2018 2:18:00 PM,417.45,417.45,417.45,417.45,0
