Date,YESBANK18DEC160PE O,YESBANK18DEC160PE H,YESBANK18DEC160PE L,YESBANK18DEC160PE C,YESBANK18DEC160PE V
11/30/2018 2:54:00 PM,12.95,12.95,12.75,12.8,14000
11/30/2018 2:53:00 PM,12.9,13.1,12.9,12.95,22750
11/30/2018 2:52:00 PM,12.9,13,12.9,12.9,29750
11/30/2018 2:51:00 PM,12.8,12.9,12.8,12.9,7000
11/30/2018 2:50:00 PM,12.8,12.85,12.75,12.85,8750
11/30/2018 2:49:00 PM,12.8,12.9,12.8,12.8,14000
11/30/2018 2:48:00 PM,12.65,12.85,12.65,12.8,19250
11/30/2018 2:47:00 PM,12.6,12.65,12.5,12.65,17500
11/30/2018 2:46:00 PM,12.65,12.7,12.6,12.6,17500
11/30/2018 2:45:00 PM,12.6,12.65,12.55,12.65,8750
11/30/2018 2:44:00 PM,12.6,12.6,12.55,12.6,15750
11/30/2018 2:43:00 PM,12.45,12.6,12.4,12.6,40250
11/30/2018 2:42:00 PM,12.4,12.55,12.25,12.45,49000
11/30/2018 2:41:00 PM,12.6,12.65,12.5,12.5,63000
11/30/2018 2:40:00 PM,12.6,12.7,12.5,12.6,43750
11/30/2018 2:39:00 PM,12.95,12.95,12.6,12.6,21000
11/30/2018 2:38:00 PM,12.95,13,12.9,12.95,10500
11/30/2018 2:37:00 PM,12.95,12.95,12.85,12.95,33250
11/30/2018 2:36:00 PM,12.9,12.95,12.9,12.9,35000
11/30/2018 2:35:00 PM,13.1,13.1,13,13,10500
11/30/2018 2:34:00 PM,13.1,13.1,13.1,13.1,1750
11/30/2018 2:33:00 PM,13.15,13.15,13.15,13.15,3500
11/30/2018 2:32:00 PM,13.2,13.2,13.1,13.15,10500
11/30/2018 2:31:00 PM,13.15,13.2,13.15,13.2,8750
11/30/2018 2:30:00 PM,13.2,13.2,13.15,13.15,15750
11/30/2018 2:29:00 PM,13.1,13.2,13.1,13.2,10500
11/30/2018 2:28:00 PM,13.1,13.1,13.1,13.1,5250
11/30/2018 2:27:00 PM,13.1,13.1,13.05,13.1,3500
11/30/2018 2:26:00 PM,13.1,13.2,13.1,13.1,19250
11/30/2018 2:25:00 PM,13.25,13.25,13.1,13.1,5250
11/30/2018 2:24:00 PM,13.25,13.25,13.25,13.25,3500
11/30/2018 2:23:00 PM,13.25,13.25,13.2,13.25,3500
11/30/2018 2:22:00 PM,13.25,13.25,13.25,13.25,1750
11/30/2018 2:21:00 PM,13.2,13.25,13.2,13.25,1750
11/30/2018 2:20:00 PM,13.2,13.2,13.2,13.2,3500
11/30/2018 2:19:00 PM,13.2,13.2,13.2,13.2,0
11/30/2018 2:18:00 PM,13.05,13.2,13.05,13.2,3500
11/30/2018 2:17:00 PM,13.05,13.05,13.05,13.05,3500
11/30/2018 2:16:00 PM,13.05,13.05,13,13.05,10500
11/30/2018 2:15:00 PM,13.2,13.2,13.2,13.2,0
11/30/2018 2:14:00 PM,13.3,13.3,13.2,13.2,3500
11/30/2018 2:13:00 PM,13.25,13.3,13.25,13.3,5250
11/30/2018 2:12:00 PM,13.35,13.35,13.25,13.25,17500
11/30/2018 2:11:00 PM,13.45,13.45,13.35,13.35,3500
11/30/2018 2:10:00 PM,13.35,13.45,13.35,13.45,10500
11/30/2018 2:09:00 PM,13.35,13.35,13.35,13.35,1750
11/30/2018 2:08:00 PM,13.45,13.45,13.35,13.35,8750
11/30/2018 2:07:00 PM,13.4,13.45,13.35,13.45,12250
11/30/2018 2:06:00 PM,13.35,13.4,13.35,13.4,3500
11/30/2018 2:05:00 PM,13.35,13.35,13.35,13.35,7000
11/30/2018 2:04:00 PM,13.3,13.3,13.3,13.3,5250
11/30/2018 2:03:00 PM,13.3,13.35,13.3,13.35,5250
11/30/2018 2:02:00 PM,13.4,13.4,13.25,13.3,5250
11/30/2018 2:01:00 PM,13.5,13.5,13.4,13.4,8750
11/30/2018 2:00:00 PM,13.3,13.55,13.3,13.5,61250
11/30/2018 1:59:00 PM,13.25,13.3,13.15,13.3,26250
11/30/2018 1:58:00 PM,13.1,13.35,13.1,13.25,113750
11/30/2018 1:57:00 PM,13.25,13.25,13.1,13.1,5250
11/30/2018 1:56:00 PM,13.3,13.3,13.25,13.25,3500
11/30/2018 1:55:00 PM,13.25,13.35,13.15,13.35,19250
11/30/2018 1:54:00 PM,13.25,13.25,13.25,13.25,5250
11/30/2018 1:53:00 PM,13.05,13.35,13.05,13.25,28000
11/30/2018 1:52:00 PM,13.1,13.15,13.05,13.05,15750
11/30/2018 1:51:00 PM,13,13,13,13,0
11/30/2018 1:50:00 PM,13,13,13,13,1750
11/30/2018 1:49:00 PM,13,13,13,13,0
11/30/2018 1:48:00 PM,13,13,12.9,13,8750
11/30/2018 1:47:00 PM,12.95,13,12.9,13,110250
11/30/2018 1:46:00 PM,12.95,12.95,12.9,12.95,15750
11/30/2018 1:45:00 PM,13.05,13.05,12.95,12.95,1750
11/30/2018 1:44:00 PM,13,13.1,13,13.05,99750
11/30/2018 1:43:00 PM,13.05,13.05,13,13,5250
11/30/2018 1:42:00 PM,13.25,13.25,13.05,13.05,14000
11/30/2018 1:41:00 PM,13.25,13.3,13.25,13.25,17500
11/30/2018 1:40:00 PM,13.35,13.35,13.25,13.25,3500
11/30/2018 1:39:00 PM,13.2,13.35,13.15,13.35,8750
11/30/2018 1:38:00 PM,13.05,13.2,13.05,13.2,10500
11/30/2018 1:37:00 PM,13.05,13.05,13.05,13.05,0
11/30/2018 1:36:00 PM,13.15,13.15,13.05,13.05,14000
11/30/2018 1:35:00 PM,13.05,13.15,13.05,13.15,1750
11/30/2018 1:34:00 PM,13.05,13.15,13.05,13.05,12250
11/30/2018 1:33:00 PM,13.05,13.05,13.05,13.05,0
11/30/2018 1:32:00 PM,13.25,13.25,13.05,13.05,5250
11/30/2018 1:31:00 PM,12.85,13.25,12.85,13.25,12250
11/30/2018 1:30:00 PM,12.95,12.95,12.85,12.85,3500
11/30/2018 1:29:00 PM,12.95,12.95,12.95,12.95,1750
11/30/2018 1:28:00 PM,12.9,12.95,12.9,12.95,1750
11/30/2018 1:27:00 PM,12.9,12.9,12.9,12.9,0
11/30/2018 1:26:00 PM,12.9,12.9,12.9,12.9,1750
11/30/2018 1:25:00 PM,12.85,12.9,12.8,12.9,15750
11/30/2018 1:24:00 PM,12.85,12.85,12.85,12.85,3500
11/30/2018 1:23:00 PM,12.8,12.9,12.8,12.9,3500
11/30/2018 1:22:00 PM,13,13,12.8,12.8,15750
11/30/2018 1:21:00 PM,13,13,13,13,0
11/30/2018 1:20:00 PM,12.8,13,12.8,13,3500
11/30/2018 1:19:00 PM,12.85,12.85,12.8,12.8,3500
11/30/2018 1:18:00 PM,12.95,12.95,12.85,12.85,8750
11/30/2018 1:17:00 PM,12.9,12.95,12.9,12.95,1750
11/30/2018 1:16:00 PM,12.9,12.9,12.85,12.9,5250
11/30/2018 1:15:00 PM,13,13,12.7,12.9,19250
11/30/2018 1:14:00 PM,12.65,13,12.65,13,50750
11/30/2018 1:13:00 PM,12.55,12.65,12.5,12.65,7000
11/30/2018 1:12:00 PM,12.55,12.55,12.55,12.55,7000
11/30/2018 1:11:00 PM,12.8,12.8,12.55,12.55,3500
11/30/2018 1:10:00 PM,12.7,12.8,12.7,12.8,5250
11/30/2018 1:09:00 PM,12.9,12.9,12.7,12.7,7000
11/30/2018 1:08:00 PM,12.95,12.95,12.8,12.9,7000
11/30/2018 1:07:00 PM,12.9,12.95,12.9,12.95,7000
11/30/2018 1:06:00 PM,12.9,12.9,12.9,12.9,0
11/30/2018 1:05:00 PM,12.9,12.9,12.9,12.9,5250
11/30/2018 1:04:00 PM,12.95,12.95,12.9,12.9,7000
11/30/2018 1:03:00 PM,12.9,12.95,12.9,12.95,3500
11/30/2018 1:02:00 PM,12.85,12.9,12.85,12.9,3500
11/30/2018 1:01:00 PM,12.85,12.85,12.85,12.85,0
11/30/2018 1:00:00 PM,12.8,12.9,12.8,12.85,5250
11/30/2018 12:59:00 PM,12.75,12.8,12.75,12.8,1750
11/30/2018 12:58:00 PM,12.9,12.9,12.75,12.75,8750
11/30/2018 12:57:00 PM,12.95,12.95,12.9,12.9,5250
11/30/2018 12:56:00 PM,12.8,12.95,12.8,12.95,22750
11/30/2018 12:55:00 PM,12.85,12.85,12.8,12.8,1750
11/30/2018 12:54:00 PM,12.85,12.9,12.85,12.85,7000
11/30/2018 12:53:00 PM,12.9,13,12.8,12.85,33250
11/30/2018 12:52:00 PM,12.7,12.9,12.7,12.9,17500
11/30/2018 12:51:00 PM,12.65,12.75,12.65,12.7,14000
11/30/2018 12:50:00 PM,12.45,12.65,12.45,12.65,24500
11/30/2018 12:49:00 PM,12.45,12.45,12.45,12.45,0
11/30/2018 12:48:00 PM,12.6,12.65,12.45,12.45,7000
11/30/2018 12:47:00 PM,12.65,12.65,12.55,12.6,8750
11/30/2018 12:46:00 PM,12.65,12.65,12.5,12.65,17500
11/30/2018 12:45:00 PM,12.35,12.65,12.35,12.65,5250
11/30/2018 12:44:00 PM,12.35,12.35,12.35,12.35,12250
11/30/2018 12:43:00 PM,12.3,12.35,12.3,12.35,3500
11/30/2018 12:42:00 PM,12.4,12.4,12.3,12.3,7000
11/30/2018 12:41:00 PM,12.5,12.5,12.3,12.4,15750
11/30/2018 12:40:00 PM,12.4,12.5,12.4,12.5,5250
11/30/2018 12:39:00 PM,12.55,12.55,12.4,12.4,14000
11/30/2018 12:38:00 PM,12.4,12.55,12.4,12.55,10500
11/30/2018 12:37:00 PM,12.45,12.45,12.35,12.4,8750
11/30/2018 12:36:00 PM,12.4,12.45,12.2,12.45,22750
11/30/2018 12:35:00 PM,12.5,12.5,12.4,12.4,10500
11/30/2018 12:34:00 PM,12.9,12.9,12.35,12.5,71750
11/30/2018 12:33:00 PM,12.85,12.9,12.85,12.9,5250
11/30/2018 12:32:00 PM,12.95,13,12.95,13,3500
11/30/2018 12:31:00 PM,13,13,12.95,12.95,10500
11/30/2018 12:30:00 PM,13,13,13,13,7000
11/30/2018 12:29:00 PM,13,13,12.95,13,5250
11/30/2018 12:28:00 PM,12.85,13,12.85,13,19250
11/30/2018 12:27:00 PM,12.9,12.95,12.85,12.85,31500
11/30/2018 12:26:00 PM,12.9,12.9,12.9,12.9,1750
11/30/2018 12:25:00 PM,13,13,12.9,12.9,1750
11/30/2018 12:24:00 PM,12.9,13,12.9,13,1750
11/30/2018 12:23:00 PM,12.95,12.95,12.85,12.9,17500
11/30/2018 12:22:00 PM,12.9,12.95,12.9,12.95,3500
11/30/2018 12:21:00 PM,13,13,12.9,12.9,5250
11/30/2018 12:20:00 PM,13.05,13.05,13,13,5250
11/30/2018 12:19:00 PM,13.15,13.15,13.05,13.05,3500
11/30/2018 12:18:00 PM,13.2,13.2,13.1,13.15,5250
11/30/2018 12:17:00 PM,13.1,13.2,13.1,13.2,5250
11/30/2018 12:16:00 PM,13,13.1,13,13.1,7000
11/30/2018 12:15:00 PM,12.95,13.05,12.95,13,24500
11/30/2018 12:14:00 PM,13,13,12.95,12.95,3500
11/30/2018 12:13:00 PM,12.9,13,12.9,13,3500
11/30/2018 12:12:00 PM,12.95,12.95,12.9,12.9,1750
11/30/2018 12:11:00 PM,13,13,12.95,12.95,3500
11/30/2018 12:10:00 PM,13,13,12.95,13,7000
11/30/2018 12:09:00 PM,13,13,12.95,13,7000
11/30/2018 12:08:00 PM,13.05,13.05,13,13,5250
11/30/2018 12:07:00 PM,13.05,13.05,13,13.05,15750
11/30/2018 12:06:00 PM,13.15,13.15,13.05,13.05,8750
11/30/2018 12:05:00 PM,13.25,13.25,13.15,13.15,5250
11/30/2018 12:04:00 PM,13.25,13.25,13.25,13.25,1750
11/30/2018 12:03:00 PM,13.25,13.3,13.25,13.25,7000
11/30/2018 12:02:00 PM,13.15,13.25,13.15,13.25,14000
11/30/2018 12:01:00 PM,13.15,13.15,13.1,13.15,8750
11/30/2018 12:00:00 PM,13.05,13.15,13.05,13.15,5250
11/30/2018 11:59:00 AM,13,13.05,13,13.05,7000
11/30/2018 11:58:00 AM,12.9,13,12.85,13,14000
11/30/2018 11:57:00 AM,13,13,12.85,12.9,75250
11/30/2018 11:56:00 AM,13.25,13.25,13,13.05,22750
11/30/2018 11:55:00 AM,13.25,13.25,13.2,13.25,17500
11/30/2018 11:54:00 AM,13.25,13.25,13.2,13.2,14000
11/30/2018 11:53:00 AM,13.25,13.25,13.2,13.25,17500
11/30/2018 11:52:00 AM,13.2,13.3,13.2,13.25,17500
11/30/2018 11:51:00 AM,13.25,13.25,13.2,13.2,3500
11/30/2018 11:50:00 AM,13.25,13.3,13.25,13.25,50750
11/30/2018 11:49:00 AM,13.25,13.25,13.25,13.25,3500
11/30/2018 11:48:00 AM,13.2,13.3,13.2,13.25,17500
11/30/2018 11:47:00 AM,13.15,13.2,13.15,13.2,17500
11/30/2018 11:46:00 AM,13.15,13.15,13.15,13.15,0
11/30/2018 11:45:00 AM,13.15,13.25,13.15,13.15,12250
11/30/2018 11:44:00 AM,13.15,13.15,13.15,13.15,1750
11/30/2018 11:43:00 AM,13.15,13.15,13.15,13.15,0
11/30/2018 11:42:00 AM,12.95,13.15,12.95,13.15,12250
11/30/2018 11:41:00 AM,13.25,13.25,12.9,12.95,31500
11/30/2018 11:40:00 AM,13.3,13.3,13.15,13.25,17500
11/30/2018 11:39:00 AM,13.25,13.35,13.25,13.3,14000
11/30/2018 11:38:00 AM,13.4,13.4,13.25,13.25,64750
11/30/2018 11:37:00 AM,13.4,13.4,13.4,13.4,0
11/30/2018 11:36:00 AM,13.4,13.4,13.3,13.4,7000
11/30/2018 11:35:00 AM,13.45,13.45,13.4,13.4,3500
11/30/2018 11:34:00 AM,13.45,13.45,13.45,13.45,1750
11/30/2018 11:33:00 AM,13.45,13.45,13.45,13.45,0
11/30/2018 11:32:00 AM,13.45,13.45,13.45,13.45,0
11/30/2018 11:31:00 AM,13.5,13.55,13.45,13.45,5250
11/30/2018 11:30:00 AM,13.5,13.5,13.5,13.5,1750
11/30/2018 11:29:00 AM,13.4,13.5,13.4,13.5,10500
11/30/2018 11:28:00 AM,13.4,13.4,13.4,13.4,0
11/30/2018 11:27:00 AM,13.25,13.45,13.25,13.4,10500
11/30/2018 11:26:00 AM,13.25,13.25,13.25,13.25,0
11/30/2018 11:25:00 AM,13.25,13.25,13.25,13.25,1750
11/30/2018 11:24:00 AM,13.2,13.25,13.2,13.25,3500
11/30/2018 11:23:00 AM,13.2,13.2,13.2,13.2,7000
11/30/2018 11:22:00 AM,13.25,13.25,13.2,13.2,1750
11/30/2018 11:21:00 AM,13.35,13.4,13.25,13.25,14000
11/30/2018 11:20:00 AM,13.3,13.35,13.3,13.35,1750
11/30/2018 11:19:00 AM,13.25,13.3,13.25,13.3,3500
11/30/2018 11:18:00 AM,13.2,13.3,13.2,13.25,5250
11/30/2018 11:17:00 AM,13.15,13.2,13.15,13.2,3500
11/30/2018 11:16:00 AM,13,13.2,13,13.15,5250
11/30/2018 11:15:00 AM,13,13,13,13,1750
11/30/2018 11:14:00 AM,12.95,13,12.9,13,8750
11/30/2018 11:13:00 AM,13,13.1,13,13,5250
11/30/2018 11:12:00 AM,13,13,13,13,5250
11/30/2018 11:11:00 AM,12.9,13.05,12.9,13.05,42000
11/30/2018 11:10:00 AM,13,13,12.8,12.9,12250
11/30/2018 11:09:00 AM,13.15,13.15,13,13,26250
11/30/2018 11:08:00 AM,13.15,13.2,13.15,13.15,5250
11/30/2018 11:07:00 AM,13.25,13.3,13.15,13.15,5250
11/30/2018 11:06:00 AM,13.35,13.35,13.25,13.25,14000
11/30/2018 11:05:00 AM,13.5,13.5,13.25,13.35,19250
11/30/2018 11:04:00 AM,13.45,13.5,13.45,13.5,7000
11/30/2018 11:03:00 AM,13.5,13.5,13.4,13.45,3500
11/30/2018 11:02:00 AM,13.6,13.6,13.5,13.5,12250
11/30/2018 11:01:00 AM,13.75,13.75,13.6,13.6,15750
11/30/2018 11:00:00 AM,13.85,13.85,13.75,13.75,5250
11/30/2018 10:59:00 AM,13.8,13.85,13.8,13.85,7000
11/30/2018 10:58:00 AM,13.8,13.8,13.8,13.8,0
11/30/2018 10:57:00 AM,13.65,13.8,13.65,13.8,5250
11/30/2018 10:56:00 AM,13.65,13.65,13.65,13.65,1750
11/30/2018 10:55:00 AM,13.5,13.65,13.5,13.65,5250
11/30/2018 10:54:00 AM,13.65,13.65,13.45,13.5,21000
11/30/2018 10:53:00 AM,13.75,13.75,13.55,13.6,17500
11/30/2018 10:52:00 AM,13.8,13.8,13.7,13.7,12250
11/30/2018 10:51:00 AM,13.8,13.8,13.8,13.8,3500
11/30/2018 10:50:00 AM,13.65,13.8,13.6,13.8,21000
11/30/2018 10:49:00 AM,13.75,13.8,13.65,13.65,19250
11/30/2018 10:48:00 AM,13.85,14,13.75,13.75,19250
11/30/2018 10:47:00 AM,13.9,13.9,13.85,13.85,5250
11/30/2018 10:46:00 AM,13.85,14,13.85,13.9,15750
11/30/2018 10:45:00 AM,13.8,13.95,13.8,13.85,5250
11/30/2018 10:44:00 AM,13.85,13.9,13.8,13.8,7000
11/30/2018 10:43:00 AM,13.85,13.9,13.8,13.85,15750
11/30/2018 10:42:00 AM,13.55,13.85,13.55,13.85,22750
11/30/2018 10:41:00 AM,13.75,13.75,13.55,13.55,3500
11/30/2018 10:40:00 AM,13.75,13.75,13.7,13.75,5250
11/30/2018 10:39:00 AM,13.7,13.85,13.65,13.85,10500
11/30/2018 10:38:00 AM,13.75,13.8,13.65,13.7,24500
11/30/2018 10:37:00 AM,13.8,14,13.75,13.75,21000
11/30/2018 10:36:00 AM,13.9,13.9,13.8,13.8,19250
11/30/2018 10:35:00 AM,14.05,14.05,13.85,13.9,21000
11/30/2018 10:34:00 AM,13.8,14.1,13.8,14.05,36750
11/30/2018 10:33:00 AM,13.8,13.95,13.75,13.8,31500
11/30/2018 10:32:00 AM,14.2,14.2,13.8,13.8,50750
11/30/2018 10:31:00 AM,14.1,14.4,14.1,14.2,52500
11/30/2018 10:30:00 AM,14.05,14.05,13.9,14.05,43750
11/30/2018 10:29:00 AM,13.55,14.1,13.55,14.05,64750
11/30/2018 10:28:00 AM,13.7,13.7,13.55,13.55,19250
11/30/2018 10:27:00 AM,13.5,13.75,13.5,13.7,36750
11/30/2018 10:26:00 AM,13.45,13.7,13.35,13.5,73500
11/30/2018 10:25:00 AM,13.3,13.5,13.25,13.45,68250
11/30/2018 10:24:00 AM,13.1,13.3,13.1,13.3,29750
11/30/2018 10:23:00 AM,12.85,13.15,12.85,13.1,17500
11/30/2018 10:22:00 AM,12.85,12.85,12.8,12.85,10500
11/30/2018 10:21:00 AM,12.8,12.85,12.8,12.85,10500
11/30/2018 10:20:00 AM,12.8,12.8,12.7,12.8,21000
11/30/2018 10:19:00 AM,12.9,12.9,12.7,12.8,14000
11/30/2018 10:18:00 AM,12.8,12.9,12.8,12.9,21000
11/30/2018 10:17:00 AM,12.8,12.8,12.75,12.8,10500
11/30/2018 10:16:00 AM,12.8,12.8,12.7,12.8,19250
11/30/2018 10:15:00 AM,13,13.05,12.8,12.8,28000
11/30/2018 10:14:00 AM,13,13.05,12.9,13,89250
11/30/2018 10:13:00 AM,12.85,13,12.8,12.95,33250
11/30/2018 10:12:00 AM,12.8,13,12.75,12.85,68250
11/30/2018 10:11:00 AM,12.4,12.8,12.4,12.8,42000
11/30/2018 10:10:00 AM,12.5,12.5,12.4,12.4,29750
11/30/2018 10:09:00 AM,12.35,12.5,12.3,12.5,33250
11/30/2018 10:08:00 AM,12.35,12.35,12.25,12.35,21000
11/30/2018 10:07:00 AM,12.25,12.35,12.25,12.35,19250
11/30/2018 10:06:00 AM,12.4,12.45,12.05,12.25,64750
11/30/2018 10:05:00 AM,12.4,12.55,12.4,12.4,21000
11/30/2018 10:04:00 AM,12.45,12.5,12.4,12.4,40250
11/30/2018 10:03:00 AM,12.4,12.45,12.35,12.45,35000
11/30/2018 10:02:00 AM,12.4,12.55,12.35,12.45,36750
11/30/2018 10:01:00 AM,12.2,12.4,12.2,12.4,28000
11/30/2018 10:00:00 AM,12.2,12.25,12.2,12.2,7000
11/30/2018 9:59:00 AM,12.3,12.3,12.1,12.2,52500
11/30/2018 9:58:00 AM,12.2,12.35,12.2,12.3,12250
11/30/2018 9:57:00 AM,12.35,12.6,12.3,12.3,29750
11/30/2018 9:56:00 AM,12.5,12.55,12.3,12.35,35000
11/30/2018 9:55:00 AM,12.35,12.5,12.25,12.5,35000
11/30/2018 9:54:00 AM,12.3,12.4,12.25,12.35,40250
11/30/2018 9:53:00 AM,12.05,12.35,12,12.3,38500
11/30/2018 9:52:00 AM,12,12.2,11.95,12.1,43750
11/30/2018 9:51:00 AM,12.15,12.2,12,12.05,49000
11/30/2018 9:50:00 AM,12.3,12.3,12.1,12.15,49000
11/30/2018 9:49:00 AM,12.25,12.4,12.15,12.3,43750
11/30/2018 9:48:00 AM,12.7,12.7,12.25,12.25,49000
11/30/2018 9:47:00 AM,12.75,12.75,12.35,12.7,50750
11/30/2018 9:46:00 AM,12.8,12.8,12.65,12.75,45500
11/30/2018 9:45:00 AM,12.65,12.8,12.5,12.8,40250
11/30/2018 9:44:00 AM,12.95,12.95,12.55,12.65,38500
11/30/2018 9:43:00 AM,12.9,12.95,12.85,12.95,8750
11/30/2018 9:42:00 AM,12.75,12.9,12.75,12.9,8750
11/30/2018 9:41:00 AM,13.1,13.15,12.7,12.75,33250
11/30/2018 9:40:00 AM,12.95,13.1,12.95,13.1,12250
11/30/2018 9:39:00 AM,13.15,13.3,12.95,12.95,26250
11/30/2018 9:38:00 AM,13.1,13.5,13.05,13.15,82250
11/30/2018 9:37:00 AM,13.35,13.35,13,13.1,26250
11/30/2018 9:36:00 AM,13.05,13.4,13,13.35,42000
11/30/2018 9:35:00 AM,13,13.1,12.95,13.05,87500
11/30/2018 9:34:00 AM,12.6,13,12.6,13,24500
11/30/2018 9:33:00 AM,12.55,12.9,12.55,12.6,56000
11/30/2018 9:32:00 AM,12.75,12.85,12.6,12.6,63000
11/30/2018 9:31:00 AM,13.05,13.15,12.65,12.75,82250
11/30/2018 9:30:00 AM,13.05,13.3,13.05,13.05,54250
11/30/2018 9:29:00 AM,13.35,13.4,13,13.05,82250
11/30/2018 9:28:00 AM,13.3,13.35,12.9,13.35,57750
11/30/2018 9:27:00 AM,13,13.35,12.9,13.3,66500
11/30/2018 9:26:00 AM,13.05,13.1,12.6,13.1,159250
11/30/2018 9:25:00 AM,13.35,13.35,13,13.2,96250
11/30/2018 9:24:00 AM,13.25,13.5,13,13.35,145250
11/30/2018 9:23:00 AM,13.65,13.65,13,13.25,99750
11/30/2018 9:22:00 AM,13.7,13.7,13.4,13.65,77000
11/30/2018 9:21:00 AM,13.2,13.7,13,13.7,85750
11/30/2018 9:20:00 AM,14,14.1,13.2,13.2,189000
11/30/2018 9:19:00 AM,14.55,14.55,13.8,14,152250
11/30/2018 9:18:00 AM,16,16,14.6,14.65,110250
11/30/2018 9:17:00 AM,15.95,16.1,15.7,16.1,66500
11/30/2018 9:16:00 AM,15.45,16.05,15.05,15.95,63000
11/30/2018 9:15:00 AM,16.05,17,15.05,15.45,33250
11/29/2018 3:29:00 PM,17,17.15,17,17.15,31500
11/29/2018 3:28:00 PM,17.3,17.3,17,17,14000
11/29/2018 3:27:00 PM,17.25,17.3,17.15,17.3,31500
11/29/2018 3:26:00 PM,17,17.25,17,17.25,49000
11/29/2018 3:25:00 PM,16.95,17.1,16.95,17,10500
11/29/2018 3:24:00 PM,16.9,16.95,16.75,16.95,33250
11/29/2018 3:23:00 PM,16.8,16.9,16.8,16.9,24500
11/29/2018 3:22:00 PM,17,17,16.8,16.85,14000
11/29/2018 3:21:00 PM,17,17,17,17,0
11/29/2018 3:20:00 PM,16.75,17.05,16.75,17,24500
11/29/2018 3:19:00 PM,17,17.05,16.75,16.75,15750
11/29/2018 3:18:00 PM,17.2,17.2,17,17,17500
11/29/2018 3:17:00 PM,17,17.25,17,17.2,26250
11/29/2018 3:16:00 PM,17,17,17,17,8750
11/29/2018 3:15:00 PM,17.4,17.4,17,17,21000
11/29/2018 3:14:00 PM,17.4,17.4,17.3,17.3,3500
11/29/2018 3:13:00 PM,17.5,17.55,17.4,17.4,10500
11/29/2018 3:12:00 PM,17.65,17.65,17.4,17.5,7000
11/29/2018 3:11:00 PM,17.9,17.9,17.65,17.65,3500
11/29/2018 3:10:00 PM,18.05,18.15,17.9,17.9,5250
11/29/2018 3:09:00 PM,18.05,18.1,18.05,18.05,3500
11/29/2018 3:08:00 PM,18,18.05,17.9,18.05,10500
11/29/2018 3:07:00 PM,18.25,18.25,18,18,28000
11/29/2018 3:06:00 PM,18.45,18.45,18.15,18.25,56000
11/29/2018 3:05:00 PM,18.4,18.5,18.4,18.45,19250
11/29/2018 3:04:00 PM,18.05,18.4,18.05,18.4,10500
11/29/2018 3:03:00 PM,18.5,18.5,18.05,18.05,8750
11/29/2018 3:02:00 PM,18.1,18.55,18.1,18.5,12250
11/29/2018 3:01:00 PM,18.15,18.25,18.1,18.1,7000
11/29/2018 3:00:00 PM,18.1,18.15,17.95,18.15,22750
