Date,BANKNIFTY06DEC1826600CE O,BANKNIFTY06DEC1826600CE H,BANKNIFTY06DEC1826600CE L,BANKNIFTY06DEC1826600CE C,BANKNIFTY06DEC1826600CE V
11/30/2018 1:52:00 PM,347.5,347.5,340.8,344.55,140
11/30/2018 1:51:00 PM,348.75,351.45,345.35,347.5,340
11/30/2018 1:50:00 PM,359,359,345.9,345.9,80
11/30/2018 1:49:00 PM,345.85,359.7,345.85,359,480
11/30/2018 1:48:00 PM,349.15,352.1,345.85,345.85,140
11/30/2018 1:47:00 PM,344.2,349.15,344.2,349.15,80
11/30/2018 1:46:00 PM,350.55,352.05,343.95,344.2,480
11/30/2018 1:45:00 PM,345.55,350.55,345.55,350.55,80
11/30/2018 1:44:00 PM,344.65,345.55,340.45,345.55,100
11/30/2018 1:43:00 PM,352,354.05,344.3,344.65,960
11/30/2018 1:42:00 PM,341.75,352,341.75,352,1500
11/30/2018 1:41:00 PM,332.8,344.8,332.8,341.75,340
11/30/2018 1:40:00 PM,326,332.8,325,332.8,340
11/30/2018 1:39:00 PM,335.55,335.55,325.55,326,800
11/30/2018 1:38:00 PM,332.7,337.15,331.55,332.15,160
11/30/2018 1:37:00 PM,337.95,338.45,332.7,332.7,380
11/30/2018 1:36:00 PM,331.8,339.65,330.95,337.95,280
11/30/2018 1:35:00 PM,334.5,334.5,329.6,330.4,580
11/30/2018 1:34:00 PM,327,334.5,322.55,334.5,800
11/30/2018 1:33:00 PM,318.9,327,318.9,327,960
11/30/2018 1:32:00 PM,319.05,326.5,318.9,318.9,2400
11/30/2018 1:31:00 PM,338.45,338.45,316.5,319.05,8920
11/30/2018 1:30:00 PM,335,339,335,338.45,360
11/30/2018 1:29:00 PM,334.85,335,334.85,335,1200
11/30/2018 1:28:00 PM,337.7,337.7,331.35,334.85,400
11/30/2018 1:27:00 PM,339.85,341,337.7,337.7,100
11/30/2018 1:26:00 PM,338.45,343.2,337.85,339.85,220
11/30/2018 1:25:00 PM,345.5,345.5,339.5,339.5,560
11/30/2018 1:24:00 PM,333.75,347,332.6,346.6,580
11/30/2018 1:23:00 PM,336.95,341,330,333.75,1300
11/30/2018 1:22:00 PM,336,342,333.2,337.2,1080
11/30/2018 1:21:00 PM,341.95,342.1,333.9,336,700
11/30/2018 1:20:00 PM,350,350,339.45,339.45,2220
11/30/2018 1:19:00 PM,356.7,360,356.7,360,40
11/30/2018 1:18:00 PM,351.25,356.7,351.25,356.7,40
11/30/2018 1:17:00 PM,356.1,356.1,351.25,351.25,80
11/30/2018 1:16:00 PM,347.05,358.1,347.05,356.1,300
11/30/2018 1:15:00 PM,347.45,347.9,342.85,347.05,120
11/30/2018 1:14:00 PM,352.85,352.85,347.45,347.45,40
11/30/2018 1:13:00 PM,354.25,356.65,352.85,352.85,200
11/30/2018 1:12:00 PM,363.7,363.7,354.25,354.25,220
11/30/2018 1:11:00 PM,347,368.85,347,362.5,4280
11/30/2018 1:10:00 PM,334.3,347,334.1,347,1520
11/30/2018 1:09:00 PM,331.25,334.3,329.7,334.3,140
11/30/2018 1:08:00 PM,329.1,331.25,329.1,331.25,40
11/30/2018 1:07:00 PM,329.1,334.85,329.1,329.1,240
11/30/2018 1:06:00 PM,324.85,330.75,324.85,329.1,100
11/30/2018 1:05:00 PM,323.45,325.5,322,324.85,700
11/30/2018 1:04:00 PM,323.25,324.15,322,322.1,6620
11/30/2018 1:03:00 PM,328.2,328.2,324.4,325.05,160
11/30/2018 1:02:00 PM,327.9,332.9,327.9,328.65,460
11/30/2018 1:01:00 PM,324.1,328.4,324.1,327.9,2380
11/30/2018 1:00:00 PM,330,330,324.1,324.1,1240
11/30/2018 12:59:00 PM,330,334,328.95,333,940
11/30/2018 12:58:00 PM,315.15,330,315.15,330,1260
11/30/2018 12:57:00 PM,306.25,315.2,306.25,315.15,180
11/30/2018 12:56:00 PM,313.4,313.4,305,306.25,1120
11/30/2018 12:55:00 PM,316.05,316.9,312,313.4,360
11/30/2018 12:54:00 PM,314.95,316.05,314.9,316.05,460
11/30/2018 12:53:00 PM,311.4,311.4,307.15,309.8,360
11/30/2018 12:52:00 PM,312,314.7,306.65,311.4,1980
11/30/2018 12:51:00 PM,311.65,315.55,311.55,312,1340
11/30/2018 12:50:00 PM,321.8,321.8,308.1,311.65,1180
11/30/2018 12:49:00 PM,325,325.55,321.55,321.8,440
11/30/2018 12:48:00 PM,321.65,325,321.65,325,780
11/30/2018 12:47:00 PM,316.2,321.65,316.2,321.65,460
11/30/2018 12:46:00 PM,314.85,321.45,314,321.45,1880
11/30/2018 12:45:00 PM,339,339,315.95,317.45,4040
11/30/2018 12:44:00 PM,345.25,347.7,341,341,40
11/30/2018 12:43:00 PM,344.7,346.95,342.6,345.25,140
11/30/2018 12:42:00 PM,343.85,345.05,343.25,344.7,340
11/30/2018 12:41:00 PM,341.1,345,341.1,343.85,140
11/30/2018 12:40:00 PM,341.4,341.4,341.1,341.1,20
11/30/2018 12:39:00 PM,340.7,341.5,340.7,341.4,80
11/30/2018 12:38:00 PM,350,350,340.7,340.7,40
11/30/2018 12:37:00 PM,350,350,350,350,0
11/30/2018 12:36:00 PM,346.2,350,346.2,350,60
11/30/2018 12:35:00 PM,345.35,346.2,340.7,346.2,220
11/30/2018 12:34:00 PM,342,345,342,344.95,80
11/30/2018 12:33:00 PM,341.75,342.4,340.6,342,80
11/30/2018 12:32:00 PM,339.5,341.75,339.5,341.75,240
11/30/2018 12:31:00 PM,339.85,340.1,337.35,338.8,480
11/30/2018 12:30:00 PM,352,352,339.85,339.85,960
11/30/2018 12:29:00 PM,354,354,352.85,352.85,40
11/30/2018 12:28:00 PM,352.8,357,352.8,354,80
11/30/2018 12:27:00 PM,354.45,354.45,352.8,352.8,20
11/30/2018 12:26:00 PM,352.6,354.45,352.6,354.45,100
11/30/2018 12:25:00 PM,356.3,356.45,352.6,352.6,60
11/30/2018 12:24:00 PM,359.2,359.2,353.1,356.3,400
11/30/2018 12:23:00 PM,360,360.7,359.2,359.2,520
11/30/2018 12:22:00 PM,357.6,365.1,357.6,360,560
11/30/2018 12:21:00 PM,348.35,357.6,347.8,357.6,660
11/30/2018 12:20:00 PM,344.5,348.35,344.5,348.35,600
11/30/2018 12:19:00 PM,344.5,344.5,344.5,344.5,0
11/30/2018 12:18:00 PM,342.6,344.5,340.95,344.5,60
11/30/2018 12:17:00 PM,343.95,345.25,340.05,342.6,200
11/30/2018 12:16:00 PM,342.9,343,339.75,341.4,200
11/30/2018 12:15:00 PM,346.55,346.55,342.9,342.9,120
11/30/2018 12:14:00 PM,352.35,352.5,345.6,346.55,280
11/30/2018 12:13:00 PM,343,352.9,343,352.35,680
11/30/2018 12:12:00 PM,340.5,343,340.5,343,20
11/30/2018 12:11:00 PM,347,347,340.5,340.5,180
11/30/2018 12:10:00 PM,342.95,352.15,342.4,352.15,160
11/30/2018 12:09:00 PM,343.7,343.7,339.75,343.15,380
11/30/2018 12:08:00 PM,346.85,346.85,340.3,344.05,380
11/30/2018 12:07:00 PM,339.8,350,339.8,348.1,360
11/30/2018 12:06:00 PM,338.8,339.8,332,339.8,540
11/30/2018 12:05:00 PM,340.05,340.2,338.25,338.8,240
11/30/2018 12:04:00 PM,336.35,343.3,336.35,342.75,320
11/30/2018 12:03:00 PM,339.3,340,336.35,336.35,1020
11/30/2018 12:02:00 PM,344.15,348.2,338.8,339.3,1680
11/30/2018 12:01:00 PM,348.9,350.6,344.15,344.15,860
11/30/2018 12:00:00 PM,356.25,356.55,349.4,349.4,220
11/30/2018 11:59:00 AM,353.2,358.95,353.2,356.25,520
11/30/2018 11:58:00 AM,355.35,358.35,353.2,353.2,460
11/30/2018 11:57:00 AM,351,355.35,351,355.35,1760
11/30/2018 11:56:00 AM,344.25,353.9,343.3,353.9,2600
11/30/2018 11:55:00 AM,336.8,343.6,336.8,343.35,1120
11/30/2018 11:54:00 AM,339.4,340,335.4,336.8,1120
11/30/2018 11:53:00 AM,339,343,337.85,339.4,700
11/30/2018 11:52:00 AM,346,348.05,336.1,339,460
11/30/2018 11:51:00 AM,350.3,350.3,343.45,346,100
11/30/2018 11:50:00 AM,348.4,350.3,348.4,350.3,80
11/30/2018 11:49:00 AM,352,352,348.4,348.4,540
11/30/2018 11:48:00 AM,352,352,348.1,352,760
11/30/2018 11:47:00 AM,342.3,352.4,342,352,460
11/30/2018 11:46:00 AM,342.95,345.6,341.35,342.3,760
11/30/2018 11:45:00 AM,351,351,340.2,342.95,1580
11/30/2018 11:44:00 AM,354.05,354.05,351,351,560
11/30/2018 11:43:00 AM,365.45,365.45,354.05,354.05,320
11/30/2018 11:42:00 AM,367.35,367.35,365.45,365.45,60
11/30/2018 11:41:00 AM,359.65,369,359.65,367.35,360
11/30/2018 11:40:00 AM,359.65,359.65,359.65,359.65,0
11/30/2018 11:39:00 AM,370.3,370.3,353.1,359.65,6100
11/30/2018 11:38:00 AM,373.95,373.95,368.95,370.3,180
11/30/2018 11:37:00 AM,371.9,375.4,371.9,373.95,320
11/30/2018 11:36:00 AM,380.4,380.4,369.75,371.9,1280
11/30/2018 11:35:00 AM,381.5,381.5,380.4,380.4,20
11/30/2018 11:34:00 AM,382.8,382.8,381.5,381.5,80
11/30/2018 11:33:00 AM,385.75,385.75,382.8,382.8,380
11/30/2018 11:32:00 AM,385.85,388.65,385.75,385.75,120
11/30/2018 11:31:00 AM,385.85,385.85,385.85,385.85,0
11/30/2018 11:30:00 AM,395.35,395.35,385.85,385.85,60
11/30/2018 11:29:00 AM,393.1,395.35,392.2,395.35,140
11/30/2018 11:28:00 AM,389.6,393.8,389.6,393.1,500
11/30/2018 11:27:00 AM,388.95,390.55,385.25,389.8,740
11/30/2018 11:26:00 AM,387.8,392.25,385.1,392.25,780
11/30/2018 11:25:00 AM,391.75,393.65,389.35,389.95,140
11/30/2018 11:24:00 AM,392.75,392.75,391.4,391.75,60
11/30/2018 11:23:00 AM,394.45,394.45,392.75,392.75,200
11/30/2018 11:22:00 AM,381.9,399.6,381.9,394.45,1420
11/30/2018 11:21:00 AM,381.9,381.9,381.9,381.9,0
11/30/2018 11:20:00 AM,378.8,383.2,378.45,381.9,140
11/30/2018 11:19:00 AM,377.4,386.95,377.4,378.8,120
11/30/2018 11:18:00 AM,377.4,377.4,377.4,377.4,0
11/30/2018 11:17:00 AM,375,378.1,375,377.4,360
11/30/2018 11:16:00 AM,380.45,380.45,375,375,40
11/30/2018 11:15:00 AM,387.55,387.55,380.45,380.45,20
11/30/2018 11:14:00 AM,387.55,387.55,387.55,387.55,0
11/30/2018 11:13:00 AM,387.55,387.55,387.55,387.55,0
11/30/2018 11:12:00 AM,384.05,387.55,384,387.55,40
11/30/2018 11:11:00 AM,387.45,387.45,382.95,384.05,200
11/30/2018 11:10:00 AM,383,387.45,383,387.45,20
11/30/2018 11:09:00 AM,389,389,383,383,1000
11/30/2018 11:08:00 AM,389,389,389,389,0
11/30/2018 11:07:00 AM,389,389,389,389,0
11/30/2018 11:06:00 AM,389.5,389.5,388,389,60
11/30/2018 11:05:00 AM,386.75,389.5,386.75,389.5,20
11/30/2018 11:04:00 AM,385.95,390,383.45,386.75,780
11/30/2018 11:03:00 AM,375,388,375,385.95,1020
11/30/2018 11:02:00 AM,364.05,375,364.05,375,600
11/30/2018 11:01:00 AM,366.4,367.1,358.15,364.05,600
11/30/2018 11:00:00 AM,372.65,372.65,366.35,366.4,200
11/30/2018 10:59:00 AM,367.45,372.65,367.45,372.65,140
11/30/2018 10:58:00 AM,367.45,367.45,367.45,367.45,0
11/30/2018 10:57:00 AM,365.6,367.45,365.6,367.45,20
11/30/2018 10:56:00 AM,372,372,365.6,365.6,320
11/30/2018 10:55:00 AM,369.5,372,369.5,372,100
11/30/2018 10:54:00 AM,370.05,371,369.5,369.5,60
11/30/2018 10:53:00 AM,368.8,371.45,366,370.05,160
11/30/2018 10:52:00 AM,363,367.6,363,365.25,140
11/30/2018 10:51:00 AM,353.45,365,353.45,363,400
11/30/2018 10:50:00 AM,376.4,380.45,353.45,353.45,920
11/30/2018 10:49:00 AM,381.8,381.8,376.4,376.4,180
11/30/2018 10:48:00 AM,379,384.2,379,381.8,260
11/30/2018 10:47:00 AM,376.2,377.1,375.7,375.7,120
11/30/2018 10:46:00 AM,377,377,372.15,376.2,260
11/30/2018 10:45:00 AM,373.3,377,373.3,377,2340
11/30/2018 10:44:00 AM,385.65,388.6,380,380,900
11/30/2018 10:43:00 AM,389.6,390.25,385.65,385.65,740
11/30/2018 10:42:00 AM,390.2,390.2,389.6,389.6,20
11/30/2018 10:41:00 AM,395,395,390.2,390.2,100
11/30/2018 10:40:00 AM,395,395,392.55,392.55,20
11/30/2018 10:39:00 AM,394,395,394,395,20
11/30/2018 10:38:00 AM,394,394,394,394,0
11/30/2018 10:37:00 AM,394,394,394,394,0
11/30/2018 10:36:00 AM,393.85,397.2,393.85,394,80
11/30/2018 10:35:00 AM,396.8,396.8,393.85,393.85,80
11/30/2018 10:34:00 AM,392.05,396.8,392.05,396.8,80
11/30/2018 10:33:00 AM,399,399,387.1,387.1,800
11/30/2018 10:32:00 AM,390.1,399,390.1,399,180
11/30/2018 10:31:00 AM,386.5,394.1,386.5,390.1,60
11/30/2018 10:30:00 AM,389,389,386.5,386.5,20
11/30/2018 10:29:00 AM,387.25,389.75,387.25,389,60
11/30/2018 10:28:00 AM,382.65,387.25,382.6,387.25,140
11/30/2018 10:27:00 AM,389.75,389.75,383.05,383.05,500
11/30/2018 10:26:00 AM,390,390,389.7,389.75,800
11/30/2018 10:25:00 AM,395.55,395.55,390,390,900
11/30/2018 10:24:00 AM,410.75,410.75,394.1,395.55,100
11/30/2018 10:23:00 AM,410.75,410.75,410.75,410.75,0
11/30/2018 10:22:00 AM,420,420,410.75,410.75,100
11/30/2018 10:21:00 AM,413.3,420,411.9,420,760
11/30/2018 10:20:00 AM,396.75,413.3,396.75,413.3,220
11/30/2018 10:19:00 AM,391.05,400,391.05,396.4,820
11/30/2018 10:18:00 AM,392.35,395,386.85,391.25,2340
11/30/2018 10:17:00 AM,397.35,398.8,392.35,392.35,400
11/30/2018 10:16:00 AM,386,399.6,386,397.35,1100
11/30/2018 10:15:00 AM,388.3,388.3,386,386,740
11/30/2018 10:14:00 AM,392.15,392.15,388,388,200
11/30/2018 10:13:00 AM,393.2,393.2,392.15,392.15,80
11/30/2018 10:12:00 AM,400,400,390.8,393.2,480
11/30/2018 10:11:00 AM,399.65,400,396.6,400,420
11/30/2018 10:10:00 AM,397,399.65,393.1,399.65,260
11/30/2018 10:09:00 AM,402,402,395.3,397,280
11/30/2018 10:08:00 AM,393.9,401.8,393.9,401,160
11/30/2018 10:07:00 AM,387,393.9,387,393.9,240
11/30/2018 10:06:00 AM,387.05,387.05,382.9,387,640
11/30/2018 10:05:00 AM,387.85,388.1,383.55,387.05,820
11/30/2018 10:04:00 AM,385.35,390.85,383.95,387.45,880
11/30/2018 10:03:00 AM,386.75,392.85,384,385.35,760
11/30/2018 10:02:00 AM,388.35,390.95,380.05,386.75,1440
11/30/2018 10:01:00 AM,395,395,388,388.35,560
11/30/2018 10:00:00 AM,392.45,395.1,388.05,392.65,960
11/30/2018 9:59:00 AM,395.05,400,392.4,392.45,640
11/30/2018 9:58:00 AM,399.95,399.95,389.7,389.7,520
11/30/2018 9:57:00 AM,393.9,399,393.9,395.95,420
11/30/2018 9:56:00 AM,392.8,397,390.8,393.9,340
11/30/2018 9:55:00 AM,386.7,401.1,386.7,392.8,620
11/30/2018 9:54:00 AM,385.35,386.7,382.9,386.7,840
11/30/2018 9:53:00 AM,388.45,388.45,379.45,385.35,2560
11/30/2018 9:52:00 AM,394.65,394.65,383.95,388.45,880
11/30/2018 9:51:00 AM,398,398,394.65,394.65,40
11/30/2018 9:50:00 AM,397.1,397.1,397,397,20
11/30/2018 9:49:00 AM,390,400.7,390,397.1,500
11/30/2018 9:48:00 AM,403.35,404.9,390,390,880
11/30/2018 9:47:00 AM,400,403.35,400,403.35,80
11/30/2018 9:46:00 AM,412.25,412.25,400,400,140
11/30/2018 9:45:00 AM,415.35,415.35,408.95,412.25,780
11/30/2018 9:44:00 AM,418.3,418.3,413.65,415.35,120
11/30/2018 9:43:00 AM,422.5,422.5,417.35,418.3,720
11/30/2018 9:42:00 AM,414,422.5,410,422.5,340
11/30/2018 9:41:00 AM,404.15,414,400,414,1420
11/30/2018 9:40:00 AM,408.9,409.15,404.2,404.2,280
11/30/2018 9:39:00 AM,414,414,405.85,408.9,500
11/30/2018 9:38:00 AM,410.6,417.5,410.6,414,640
11/30/2018 9:37:00 AM,408.75,413.75,408.75,410.6,60
11/30/2018 9:36:00 AM,417.1,417.1,408.75,408.75,120
11/30/2018 9:35:00 AM,426,426,415.15,417.1,400
11/30/2018 9:34:00 AM,424.35,426.5,424.35,426,60
11/30/2018 9:33:00 AM,419.75,424.35,418,424.35,1060
11/30/2018 9:32:00 AM,422.85,425.85,419.75,419.75,460
11/30/2018 9:31:00 AM,402.5,422.85,402.5,422.85,320
11/30/2018 9:30:00 AM,407.15,407.15,398.1,402.5,1100
11/30/2018 9:29:00 AM,405.25,409.95,404.35,407.15,380
11/30/2018 9:28:00 AM,401.75,405.55,400,405.25,1280
11/30/2018 9:27:00 AM,415,415,401.15,401.75,840
11/30/2018 9:26:00 AM,416.9,419.65,415,415,140
11/30/2018 9:25:00 AM,423.15,426.15,417.8,417.8,360
11/30/2018 9:24:00 AM,426.35,427.65,423.15,423.15,140
11/30/2018 9:23:00 AM,420.05,426.35,414.1,426.35,260
11/30/2018 9:22:00 AM,429.1,436.35,419.25,420.05,1020
11/30/2018 9:21:00 AM,424.4,435,423.65,429.1,1000
11/30/2018 9:20:00 AM,430.2,437.25,420.55,424.4,1240
11/30/2018 9:19:00 AM,413.2,430.2,413.2,430.2,560
11/30/2018 9:18:00 AM,386.05,418.8,381.05,413.2,1120
11/30/2018 9:17:00 AM,368.85,386.05,365.1,386.05,980
11/30/2018 9:16:00 AM,374.8,377.65,365.65,368.85,1540
11/30/2018 9:15:00 AM,373.75,388.35,367.1,370,4320
11/29/2018 3:29:00 PM,345.75,346.3,320.7,342.3,2200
11/29/2018 3:28:00 PM,351.25,353.25,346.85,348.35,2060
11/29/2018 3:27:00 PM,346,350.4,345.55,350.4,1340
11/29/2018 3:26:00 PM,344.9,347.15,341.75,346,1600
11/29/2018 3:25:00 PM,349.5,349.5,344.55,344.7,1060
11/29/2018 3:24:00 PM,346.45,349.5,345.7,349.5,2260
11/29/2018 3:23:00 PM,344,346.8,342.6,346.45,2100
11/29/2018 3:22:00 PM,344.65,344.65,341.85,344,1400
11/29/2018 3:21:00 PM,334.6,343.9,334.6,343.9,360
11/29/2018 3:20:00 PM,331.25,335.6,330.6,334.6,1060
11/29/2018 3:19:00 PM,319.95,332.35,319.95,331.25,1240
11/29/2018 3:18:00 PM,314.5,320,313.75,320,500
11/29/2018 3:17:00 PM,312.1,315,312.1,314.5,640
11/29/2018 3:16:00 PM,313.6,315.65,310.25,312.1,4620
11/29/2018 3:15:00 PM,309.6,314.55,309.6,313.6,580
11/29/2018 3:14:00 PM,313.9,316,309.6,309.6,1480
11/29/2018 3:13:00 PM,305.6,313.95,305.6,313.9,1120
11/29/2018 3:12:00 PM,306.95,309.05,305.6,305.6,720
11/29/2018 3:11:00 PM,304.7,306.95,304.7,306.95,60
11/29/2018 3:10:00 PM,304.35,309.95,303.85,304.7,340
11/29/2018 3:09:00 PM,298.8,304.8,298.8,304.35,140
11/29/2018 3:08:00 PM,298,302.15,298,298.8,1280
11/29/2018 3:07:00 PM,305.65,307.15,298,298,460
11/29/2018 3:06:00 PM,307.75,309.95,304.9,305.65,1780
11/29/2018 3:05:00 PM,314.65,314.65,307.75,307.75,280
11/29/2018 3:04:00 PM,314.65,317.65,313.35,314.65,440
11/29/2018 3:03:00 PM,320.95,320.95,313.35,313.9,880
11/29/2018 3:02:00 PM,324.95,324.95,320.95,320.95,280
11/29/2018 3:01:00 PM,323.9,325,322.9,324.95,1500
11/29/2018 3:00:00 PM,330.75,330.75,323.9,323.9,140
11/29/2018 2:59:00 PM,325,331.8,325,330.75,460
11/29/2018 2:58:00 PM,328,328,322.3,325,420
11/29/2018 2:57:00 PM,322.65,328,322.65,328,80
11/29/2018 2:56:00 PM,317,322.65,315,322.65,540
11/29/2018 2:55:00 PM,325,325,315.6,317,520
11/29/2018 2:54:00 PM,324.45,326.6,324.45,325,500
11/29/2018 2:53:00 PM,325.15,328.45,324.45,324.45,460
11/29/2018 2:52:00 PM,322.4,325.15,321.4,325.15,1000
11/29/2018 2:51:00 PM,313.85,326.1,313.85,323.65,3880
11/29/2018 2:50:00 PM,311.25,313.55,311.25,312,760
11/29/2018 2:49:00 PM,313.45,317.6,310,311.25,2120
11/29/2018 2:48:00 PM,309,313.45,307.45,313.45,240
11/29/2018 2:47:00 PM,304,309,304,309,120
11/29/2018 2:46:00 PM,305.55,308.05,303.35,304,780
11/29/2018 2:45:00 PM,299.35,306.65,299.2,304.3,1020
11/29/2018 2:44:00 PM,294.35,302.15,293.85,299.85,7620
11/29/2018 2:43:00 PM,295.35,298.15,293.7,294.35,480
