Date,YESBANK18DEC155PE O,YESBANK18DEC155PE H,YESBANK18DEC155PE L,YESBANK18DEC155PE C,YESBANK18DEC155PE V
11/30/2018 1:54:00 PM,11.15,11.15,11.15,11.15,0
11/30/2018 1:53:00 PM,11,11.15,11,11.15,1750
11/30/2018 1:52:00 PM,10.9,11,10.9,11,1750
11/30/2018 1:51:00 PM,10.9,10.9,10.9,10.9,0
11/30/2018 1:50:00 PM,10.8,10.9,10.8,10.9,3500
11/30/2018 1:49:00 PM,10.95,10.95,10.8,10.8,1750
11/30/2018 1:48:00 PM,10.9,10.95,10.8,10.95,7000
11/30/2018 1:47:00 PM,10.95,10.95,10.85,10.9,12250
11/30/2018 1:46:00 PM,10.95,10.95,10.85,10.95,3500
11/30/2018 1:45:00 PM,10.95,10.95,10.95,10.95,0
11/30/2018 1:44:00 PM,11.1,11.1,10.95,10.95,7000
11/30/2018 1:43:00 PM,11.1,11.1,11.1,11.1,0
11/30/2018 1:42:00 PM,11.1,11.1,11.1,11.1,1750
11/30/2018 1:41:00 PM,11.1,11.15,11.1,11.1,3500
11/30/2018 1:40:00 PM,11.2,11.2,11.1,11.1,1750
11/30/2018 1:39:00 PM,10.95,11.2,10.95,11.2,5250
11/30/2018 1:38:00 PM,11,11,10.95,10.95,1750
11/30/2018 1:37:00 PM,11,11,11,11,0
11/30/2018 1:36:00 PM,10.95,11,10.95,11,1750
11/30/2018 1:35:00 PM,10.95,10.95,10.95,10.95,0
11/30/2018 1:34:00 PM,11.05,11.05,10.95,10.95,1750
11/30/2018 1:33:00 PM,11.05,11.05,11.05,11.05,0
11/30/2018 1:32:00 PM,11.05,11.05,11.05,11.05,0
11/30/2018 1:31:00 PM,10.85,11.05,10.85,11.05,5250
11/30/2018 1:30:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 1:29:00 PM,10.75,10.85,10.75,10.85,1750
11/30/2018 1:28:00 PM,10.8,10.9,10.75,10.75,7000
11/30/2018 1:27:00 PM,10.75,10.85,10.75,10.85,3500
11/30/2018 1:26:00 PM,10.75,10.75,10.75,10.75,0
11/30/2018 1:25:00 PM,10.65,10.75,10.65,10.75,1750
11/30/2018 1:24:00 PM,10.8,10.8,10.65,10.65,3500
11/30/2018 1:23:00 PM,10.8,10.8,10.8,10.8,0
11/30/2018 1:22:00 PM,10.85,10.85,10.75,10.8,7000
11/30/2018 1:21:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 1:20:00 PM,10.7,10.85,10.7,10.85,8750
11/30/2018 1:19:00 PM,10.75,10.75,10.7,10.7,1750
11/30/2018 1:18:00 PM,10.75,10.75,10.75,10.75,1750
11/30/2018 1:17:00 PM,10.8,10.8,10.75,10.75,3500
11/30/2018 1:16:00 PM,10.8,10.8,10.8,10.8,0
11/30/2018 1:15:00 PM,10.85,10.85,10.8,10.8,5250
11/30/2018 1:14:00 PM,10.6,10.85,10.6,10.85,12250
11/30/2018 1:13:00 PM,10.6,10.6,10.55,10.6,5250
11/30/2018 1:12:00 PM,10.6,10.6,10.6,10.6,0
11/30/2018 1:11:00 PM,10.7,10.7,10.6,10.6,1750
11/30/2018 1:10:00 PM,10.65,10.7,10.65,10.7,3500
11/30/2018 1:09:00 PM,10.75,10.75,10.65,10.65,10500
11/30/2018 1:08:00 PM,10.85,10.85,10.75,10.75,1750
11/30/2018 1:07:00 PM,10.85,10.85,10.85,10.85,1750
11/30/2018 1:06:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 1:05:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 1:04:00 PM,10.9,10.9,10.85,10.85,1750
11/30/2018 1:03:00 PM,10.85,10.9,10.85,10.9,5250
11/30/2018 1:02:00 PM,10.85,10.85,10.85,10.85,1750
11/30/2018 1:01:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 1:00:00 PM,10.7,10.85,10.7,10.85,1750
11/30/2018 12:59:00 PM,10.7,10.7,10.7,10.7,0
11/30/2018 12:58:00 PM,10.85,10.85,10.7,10.7,3500
11/30/2018 12:57:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 12:56:00 PM,10.8,10.9,10.8,10.85,7000
11/30/2018 12:55:00 PM,10.8,10.8,10.8,10.8,1750
11/30/2018 12:54:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 12:53:00 PM,10.6,10.95,10.6,10.85,5250
11/30/2018 12:52:00 PM,10.6,10.6,10.6,10.6,0
11/30/2018 12:51:00 PM,10.6,10.7,10.6,10.6,5250
11/30/2018 12:50:00 PM,10.5,10.6,10.5,10.6,1750
11/30/2018 12:49:00 PM,10.5,10.5,10.45,10.5,3500
11/30/2018 12:48:00 PM,10.55,10.55,10.5,10.5,1750
11/30/2018 12:47:00 PM,10.55,10.55,10.55,10.55,0
11/30/2018 12:46:00 PM,10.55,10.55,10.55,10.55,1750
11/30/2018 12:45:00 PM,10.4,10.4,10.4,10.4,1750
11/30/2018 12:44:00 PM,10.4,10.4,10.3,10.3,3500
11/30/2018 12:43:00 PM,10.4,10.4,10.3,10.4,5250
11/30/2018 12:42:00 PM,10.4,10.4,10.4,10.4,3500
11/30/2018 12:41:00 PM,10.45,10.45,10.3,10.4,8750
11/30/2018 12:40:00 PM,10.45,10.45,10.45,10.45,0
11/30/2018 12:39:00 PM,10.5,10.5,10.45,10.45,3500
11/30/2018 12:38:00 PM,10.35,10.5,10.35,10.5,5250
11/30/2018 12:37:00 PM,10.45,10.45,10.35,10.35,3500
11/30/2018 12:36:00 PM,10.4,10.45,10.3,10.45,7000
11/30/2018 12:35:00 PM,10.45,10.45,10.4,10.4,1750
11/30/2018 12:34:00 PM,10.85,10.85,10.35,10.45,54250
11/30/2018 12:33:00 PM,10.85,10.85,10.8,10.85,3500
11/30/2018 12:32:00 PM,10.85,10.85,10.85,10.85,1750
11/30/2018 12:31:00 PM,10.95,10.95,10.85,10.85,3500
11/30/2018 12:30:00 PM,10.9,10.95,10.9,10.95,1750
11/30/2018 12:29:00 PM,10.9,10.9,10.9,10.9,0
11/30/2018 12:28:00 PM,10.8,10.9,10.8,10.9,3500
11/30/2018 12:27:00 PM,10.9,10.9,10.8,10.8,3500
11/30/2018 12:26:00 PM,10.9,10.9,10.9,10.9,0
11/30/2018 12:25:00 PM,10.9,10.9,10.9,10.9,0
11/30/2018 12:24:00 PM,10.85,10.9,10.85,10.9,3500
11/30/2018 12:23:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 12:22:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 12:21:00 PM,10.9,10.9,10.85,10.85,1750
11/30/2018 12:20:00 PM,11,11,10.9,10.9,5250
11/30/2018 12:19:00 PM,10.85,11,10.85,11,1750
11/30/2018 12:18:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 12:17:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 12:16:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 12:15:00 PM,10.85,10.85,10.85,10.85,0
11/30/2018 12:14:00 PM,10.9,10.9,10.85,10.85,3500
11/30/2018 12:13:00 PM,10.95,10.95,10.9,10.9,1750
11/30/2018 12:12:00 PM,10.9,10.95,10.9,10.95,3500
11/30/2018 12:11:00 PM,10.9,10.9,10.9,10.9,1750
11/30/2018 12:10:00 PM,10.9,10.9,10.9,10.9,0
11/30/2018 12:09:00 PM,10.9,10.9,10.9,10.9,1750
11/30/2018 12:08:00 PM,11,11,10.9,10.9,3500
11/30/2018 12:07:00 PM,11,11,11,11,0
11/30/2018 12:06:00 PM,11.05,11.05,11,11,5250
11/30/2018 12:05:00 PM,11.05,11.05,11.05,11.05,0
11/30/2018 12:04:00 PM,11.05,11.05,11.05,11.05,0
11/30/2018 12:03:00 PM,11.05,11.05,11.05,11.05,0
11/30/2018 12:02:00 PM,11.05,11.05,11.05,11.05,0
11/30/2018 12:01:00 PM,11.05,11.05,11.05,11.05,0
11/30/2018 12:00:00 PM,10.95,11.05,10.95,11.05,3500
11/30/2018 11:59:00 AM,10.85,10.95,10.85,10.95,3500
11/30/2018 11:58:00 AM,10.8,10.85,10.75,10.85,5250
11/30/2018 11:57:00 AM,11,11,10.8,10.8,5250
11/30/2018 11:56:00 AM,11.25,11.25,11,11,5250
11/30/2018 11:55:00 AM,11.25,11.25,11.25,11.25,0
11/30/2018 11:54:00 AM,11.25,11.25,11.25,11.25,0
11/30/2018 11:53:00 AM,11.25,11.25,11.25,11.25,0
11/30/2018 11:52:00 AM,11.2,11.25,11.2,11.25,3500
11/30/2018 11:51:00 AM,11.2,11.2,11.2,11.2,1750
11/30/2018 11:50:00 AM,11.2,11.2,11.2,11.2,0
11/30/2018 11:49:00 AM,11.2,11.2,11.15,11.2,3500
11/30/2018 11:48:00 AM,11.05,11.2,11.05,11.2,1750
11/30/2018 11:47:00 AM,11.15,11.15,11.05,11.05,1750
11/30/2018 11:46:00 AM,11.15,11.15,11.15,11.15,0
11/30/2018 11:45:00 AM,11.05,11.15,11.05,11.15,5250
11/30/2018 11:44:00 AM,11.05,11.05,11.05,11.05,0
11/30/2018 11:43:00 AM,11.05,11.05,11.05,11.05,0
11/30/2018 11:42:00 AM,11,11.05,11,11.05,5250
11/30/2018 11:41:00 AM,11.25,11.25,11,11,1750
11/30/2018 11:40:00 AM,11.35,11.35,11.25,11.25,1750
11/30/2018 11:39:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:38:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:37:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:36:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:35:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:34:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:33:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:32:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:31:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:30:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:29:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:28:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:27:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:26:00 AM,11.15,11.35,11.15,11.35,1750
11/30/2018 11:25:00 AM,11.15,11.15,11.15,11.15,0
11/30/2018 11:24:00 AM,11.2,11.25,11.15,11.15,3500
11/30/2018 11:23:00 AM,11.25,11.25,11.1,11.2,3500
11/30/2018 11:22:00 AM,11.25,11.25,11.25,11.25,3500
11/30/2018 11:21:00 AM,11.25,11.25,11.25,11.25,0
11/30/2018 11:20:00 AM,11.2,11.25,11.2,11.25,3500
11/30/2018 11:19:00 AM,11.05,11.05,11.05,11.05,0
11/30/2018 11:18:00 AM,11.05,11.05,11.05,11.05,0
11/30/2018 11:17:00 AM,11.05,11.05,11.05,11.05,0
11/30/2018 11:16:00 AM,10.95,11.05,10.95,11.05,3500
11/30/2018 11:15:00 AM,10.9,10.95,10.9,10.95,1750
11/30/2018 11:14:00 AM,10.9,10.9,10.9,10.9,1750
11/30/2018 11:13:00 AM,10.95,10.95,10.95,10.95,0
11/30/2018 11:12:00 AM,10.95,10.95,10.95,10.95,0
11/30/2018 11:11:00 AM,10.75,10.95,10.75,10.95,10500
11/30/2018 11:10:00 AM,11.1,11.1,10.75,10.75,5250
11/30/2018 11:09:00 AM,11.1,11.1,11.1,11.1,0
11/30/2018 11:08:00 AM,11,11.1,11,11.1,1750
11/30/2018 11:07:00 AM,11.25,11.25,11,11,8750
11/30/2018 11:06:00 AM,11.35,11.35,11.25,11.25,1750
11/30/2018 11:05:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:04:00 AM,11.35,11.35,11.35,11.35,0
11/30/2018 11:03:00 AM,11.4,11.4,11.35,11.35,1750
11/30/2018 11:02:00 AM,11.5,11.5,11.4,11.4,3500
11/30/2018 11:01:00 AM,11.65,11.65,11.5,11.5,5250
11/30/2018 11:00:00 AM,11.65,11.65,11.65,11.65,0
11/30/2018 10:59:00 AM,11.65,11.65,11.65,11.65,0
11/30/2018 10:58:00 AM,11.7,11.7,11.65,11.65,1750
11/30/2018 10:57:00 AM,11.55,11.7,11.55,11.7,8750
11/30/2018 10:56:00 AM,11.55,11.55,11.55,11.55,0
11/30/2018 10:55:00 AM,11.45,11.55,11.45,11.55,5250
11/30/2018 10:54:00 AM,11.45,11.5,11.35,11.45,7000
11/30/2018 10:53:00 AM,11.55,11.55,11.45,11.45,5250
11/30/2018 10:52:00 AM,11.65,11.65,11.55,11.55,1750
11/30/2018 10:51:00 AM,11.65,11.65,11.65,11.65,0
11/30/2018 10:50:00 AM,11.65,11.65,11.65,11.65,0
11/30/2018 10:49:00 AM,11.65,11.65,11.65,11.65,1750
11/30/2018 10:48:00 AM,11.8,11.8,11.65,11.65,5250
11/30/2018 10:47:00 AM,11.8,11.8,11.8,11.8,0
11/30/2018 10:46:00 AM,11.8,11.8,11.8,11.8,0
11/30/2018 10:45:00 AM,11.7,11.8,11.7,11.8,7000
11/30/2018 10:44:00 AM,11.7,11.7,11.7,11.7,3500
11/30/2018 10:43:00 AM,11.8,11.8,11.65,11.75,8750
11/30/2018 10:42:00 AM,11.6,11.8,11.55,11.8,10500
11/30/2018 10:41:00 AM,11.6,11.6,11.6,11.6,1750
11/30/2018 10:40:00 AM,11.65,11.65,11.6,11.6,3500
11/30/2018 10:39:00 AM,11.55,11.65,11.55,11.65,1750
11/30/2018 10:38:00 AM,11.65,11.65,11.55,11.55,1750
11/30/2018 10:37:00 AM,11.75,11.8,11.65,11.65,7000
11/30/2018 10:36:00 AM,11.7,11.75,11.7,11.75,12250
11/30/2018 10:35:00 AM,11.9,11.9,11.7,11.7,8750
11/30/2018 10:34:00 AM,11.8,11.9,11.8,11.9,3500
11/30/2018 10:33:00 AM,11.7,11.85,11.7,11.8,14000
11/30/2018 10:32:00 AM,12,12.05,11.75,11.75,24500
11/30/2018 10:31:00 AM,11.9,12.15,11.9,12,26250
11/30/2018 10:30:00 AM,11.8,11.9,11.8,11.9,8750
11/30/2018 10:29:00 AM,11.45,11.95,11.45,11.95,15750
11/30/2018 10:28:00 AM,11.55,11.55,11.45,11.45,8750
11/30/2018 10:27:00 AM,11.55,11.6,11.55,11.6,10500
11/30/2018 10:26:00 AM,11.3,11.6,11.3,11.55,15750
11/30/2018 10:25:00 AM,11.2,11.3,11.2,11.3,7000
11/30/2018 10:24:00 AM,11.05,11.2,11.05,11.2,7000
11/30/2018 10:23:00 AM,10.9,11.1,10.9,11.05,8750
11/30/2018 10:22:00 AM,10.9,10.9,10.9,10.9,1750
11/30/2018 10:21:00 AM,10.8,10.9,10.8,10.9,5250
11/30/2018 10:20:00 AM,10.75,10.8,10.75,10.8,1750
11/30/2018 10:19:00 AM,10.8,10.8,10.75,10.75,3500
11/30/2018 10:18:00 AM,10.8,10.8,10.8,10.8,0
11/30/2018 10:17:00 AM,10.8,10.85,10.75,10.8,5250
11/30/2018 10:16:00 AM,10.75,10.8,10.65,10.8,8750
11/30/2018 10:15:00 AM,10.95,10.95,10.75,10.75,7000
11/30/2018 10:14:00 AM,10.95,10.95,10.95,10.95,1750
11/30/2018 10:13:00 AM,10.75,10.95,10.75,10.95,8750
11/30/2018 10:12:00 AM,10.8,10.9,10.75,10.75,33250
11/30/2018 10:11:00 AM,10.45,10.8,10.45,10.8,12250
11/30/2018 10:10:00 AM,10.55,10.55,10.45,10.45,8750
11/30/2018 10:09:00 AM,10.4,10.55,10.4,10.55,3500
11/30/2018 10:08:00 AM,10.35,10.4,10.35,10.4,15750
11/30/2018 10:07:00 AM,10.4,10.45,10.35,10.35,8750
11/30/2018 10:06:00 AM,10.5,10.5,10.15,10.4,47250
11/30/2018 10:05:00 AM,10.5,10.6,10.5,10.5,12250
11/30/2018 10:04:00 AM,10.55,10.55,10.5,10.5,1750
11/30/2018 10:03:00 AM,10.45,10.55,10.45,10.55,5250
11/30/2018 10:02:00 AM,10.45,10.45,10.45,10.45,0
11/30/2018 10:01:00 AM,10.2,10.45,10.2,10.45,8750
11/30/2018 10:00:00 AM,10.35,10.35,10.2,10.2,1750
11/30/2018 9:59:00 AM,10.45,10.45,10.2,10.35,12250
11/30/2018 9:58:00 AM,10.35,10.45,10.35,10.45,3500
11/30/2018 9:57:00 AM,10.5,10.6,10.35,10.35,7000
11/30/2018 9:56:00 AM,10.55,10.55,10.5,10.5,5250
11/30/2018 9:55:00 AM,10.4,10.55,10.35,10.55,12250
11/30/2018 9:54:00 AM,10.4,10.4,10.35,10.4,12250
11/30/2018 9:53:00 AM,10.1,10.4,10.1,10.4,7000
11/30/2018 9:52:00 AM,10.15,10.25,10.1,10.1,12250
11/30/2018 9:51:00 AM,10.3,10.3,10.1,10.15,22750
11/30/2018 9:50:00 AM,10.4,10.4,10.15,10.3,21000
11/30/2018 9:49:00 AM,10.5,10.5,10.4,10.4,15750
11/30/2018 9:48:00 AM,10.7,10.7,10.3,10.3,5250
11/30/2018 9:47:00 AM,10.75,10.75,10.5,10.7,17500
11/30/2018 9:46:00 AM,10.75,10.75,10.75,10.75,1750
11/30/2018 9:45:00 AM,10.6,10.75,10.6,10.75,1750
11/30/2018 9:44:00 AM,10.8,10.8,10.6,10.6,5250
11/30/2018 9:43:00 AM,10.8,10.8,10.8,10.8,0
11/30/2018 9:42:00 AM,10.7,10.8,10.7,10.8,5250
11/30/2018 9:41:00 AM,11,11.1,10.7,10.7,3500
11/30/2018 9:40:00 AM,10.9,11,10.9,11,1750
11/30/2018 9:39:00 AM,11.35,11.35,10.9,10.9,14000
11/30/2018 9:38:00 AM,11,11.35,11,11.35,8750
11/30/2018 9:37:00 AM,11.2,11.2,11,11,10500
11/30/2018 9:36:00 AM,11,11.2,11,11.2,14000
11/30/2018 9:35:00 AM,10.9,11,10.9,11,7000
11/30/2018 9:34:00 AM,10.7,10.9,10.7,10.9,26250
11/30/2018 9:33:00 AM,10.65,10.8,10.6,10.7,10500
11/30/2018 9:32:00 AM,10.75,10.85,10.75,10.85,3500
11/30/2018 9:31:00 AM,11.1,11.1,10.75,10.75,17500
11/30/2018 9:30:00 AM,11.15,11.15,11.05,11.1,10500
11/30/2018 9:29:00 AM,11.25,11.25,10.95,11.15,26250
11/30/2018 9:28:00 AM,11.2,11.25,11,11.25,36750
11/30/2018 9:27:00 AM,11.05,11.2,11,11.2,28000
11/30/2018 9:26:00 AM,11.1,11.15,10.8,11.05,57750
11/30/2018 9:25:00 AM,11.2,11.2,11.05,11.15,15750
11/30/2018 9:24:00 AM,11.2,11.2,11.05,11.2,5250
11/30/2018 9:23:00 AM,11.4,11.4,11,11.2,24500
11/30/2018 9:22:00 AM,11.5,11.65,11.35,11.45,17500
11/30/2018 9:21:00 AM,11.25,11.45,11,11.45,22750
11/30/2018 9:20:00 AM,11.85,11.85,11.1,11.25,52500
11/30/2018 9:19:00 AM,12.3,12.3,11.75,11.85,24500
11/30/2018 9:18:00 AM,13.6,13.6,12.35,12.35,19250
11/30/2018 9:17:00 AM,13.4,13.8,13.4,13.8,38500
11/30/2018 9:16:00 AM,13,13.45,13,13.45,19250
11/30/2018 9:15:00 AM,14.65,14.65,13,13,19250
11/29/2018 3:29:00 PM,14.75,14.8,14.75,14.8,3500
11/29/2018 3:28:00 PM,14.8,14.8,14.7,14.7,10500
11/29/2018 3:27:00 PM,14.8,14.95,14.8,14.95,3500
11/29/2018 3:26:00 PM,14.7,14.8,14.7,14.8,1750
11/29/2018 3:25:00 PM,14.5,14.7,14.5,14.7,3500
11/29/2018 3:24:00 PM,14.5,14.5,14.4,14.5,5250
11/29/2018 3:23:00 PM,14.5,14.5,14.5,14.5,1750
11/29/2018 3:22:00 PM,14.5,14.5,14.5,14.5,3500
11/29/2018 3:21:00 PM,14.45,14.45,14.45,14.45,3500
11/29/2018 3:20:00 PM,14.55,14.55,14.5,14.5,8750
11/29/2018 3:19:00 PM,14.8,14.8,14.5,14.5,3500
11/29/2018 3:18:00 PM,14.6,14.8,14.6,14.8,7000
11/29/2018 3:17:00 PM,14.6,14.6,14.6,14.6,1750
11/29/2018 3:16:00 PM,14.9,14.9,14.9,14.9,0
11/29/2018 3:15:00 PM,15,15,14.9,14.9,1750
11/29/2018 3:14:00 PM,15.05,15.05,15,15,3500
11/29/2018 3:13:00 PM,15.1,15.1,15.1,15.1,0
11/29/2018 3:12:00 PM,15.3,15.3,15.1,15.1,1750
11/29/2018 3:11:00 PM,15.4,15.4,15.3,15.3,1750
11/29/2018 3:10:00 PM,15.6,15.6,15.4,15.4,1750
11/29/2018 3:09:00 PM,15.8,15.8,15.6,15.6,1750
11/29/2018 3:08:00 PM,15.8,15.8,15.8,15.8,0
11/29/2018 3:07:00 PM,15.8,15.8,15.8,15.8,33250
11/29/2018 3:06:00 PM,16,16,15.8,15.8,7000
11/29/2018 3:05:00 PM,15.9,16.05,15.9,16,7000
11/29/2018 3:04:00 PM,15.6,15.6,15.6,15.6,0
11/29/2018 3:03:00 PM,15.95,15.95,15.6,15.6,8750
11/29/2018 3:02:00 PM,15.75,15.95,15.75,15.95,5250
