Date,BANKNIFTY06DEC1827300PE O,BANKNIFTY06DEC1827300PE H,BANKNIFTY06DEC1827300PE L,BANKNIFTY06DEC1827300PE C,BANKNIFTY06DEC1827300PE V
11/30/2018 3:29:00 PM,504.85,504.85,504.85,504.85,0
11/30/2018 3:28:00 PM,502,504.85,498.2,504.85,60
11/30/2018 3:27:00 PM,500.15,502,500,502,100
11/30/2018 3:26:00 PM,504.8,504.8,500.05,500.15,100
11/30/2018 3:25:00 PM,495.8,504.8,495.8,504.8,40
11/30/2018 3:24:00 PM,492.65,497.5,492.65,495.8,160
11/30/2018 3:23:00 PM,493.5,498.35,492.65,492.65,80
11/30/2018 3:22:00 PM,493.5,493.5,493.5,493.5,40
11/30/2018 3:21:00 PM,490,499.6,490,493.5,80
11/30/2018 3:20:00 PM,502.25,502.25,490,490,60
11/30/2018 3:19:00 PM,502.25,502.25,502.25,502.25,0
11/30/2018 3:18:00 PM,495.6,502.5,495.6,502.25,80
11/30/2018 3:17:00 PM,495.6,495.6,495.6,495.6,0
11/30/2018 3:16:00 PM,506.55,506.55,495.6,495.6,60
11/30/2018 3:15:00 PM,500,508.7,499,506.55,260
11/30/2018 3:14:00 PM,495.75,500,495.75,500,140
11/30/2018 3:13:00 PM,495.75,495.75,495.75,495.75,0
11/30/2018 3:12:00 PM,495.75,495.75,495.75,495.75,0
11/30/2018 3:11:00 PM,507.65,507.65,495.75,495.75,40
11/30/2018 3:10:00 PM,507.65,507.65,507.65,507.65,0
11/30/2018 3:09:00 PM,486.8,507.65,486.8,507.65,20
11/30/2018 3:08:00 PM,489,489,486.8,486.8,100
11/30/2018 3:07:00 PM,502.55,502.55,489,489,20
11/30/2018 3:06:00 PM,502,502.55,502,502.55,20
11/30/2018 3:05:00 PM,486.85,502,486.85,502,120
11/30/2018 3:04:00 PM,486.85,486.85,486.85,486.85,0
11/30/2018 3:03:00 PM,490,490,486.55,486.85,120
11/30/2018 3:02:00 PM,490,490,490,490,0
11/30/2018 3:01:00 PM,490,490,490,490,0
11/30/2018 3:00:00 PM,500,500,490,490,140
11/30/2018 2:59:00 PM,509,509,500,500,480
11/30/2018 2:58:00 PM,509,509,509,509,0
11/30/2018 2:57:00 PM,509,509,509,509,0
11/30/2018 2:56:00 PM,509,509,509,509,0
11/30/2018 2:55:00 PM,509,509,509,509,0
11/30/2018 2:54:00 PM,509,509,509,509,0
11/30/2018 2:53:00 PM,487.1,509,487.1,509,140
11/30/2018 2:52:00 PM,487.1,487.1,487.1,487.1,0
11/30/2018 2:51:00 PM,487.1,487.1,487.1,487.1,0
11/30/2018 2:50:00 PM,484.7,487.1,484.7,487.1,60
11/30/2018 2:49:00 PM,484.7,484.7,484.7,484.7,0
11/30/2018 2:48:00 PM,484.7,484.7,484.7,484.7,0
11/30/2018 2:47:00 PM,484.7,484.7,484.7,484.7,0
11/30/2018 2:46:00 PM,484.7,484.7,484.7,484.7,0
11/30/2018 2:45:00 PM,482.8,484.7,482.8,484.7,20
11/30/2018 2:44:00 PM,470.5,482.8,470.5,482.8,20
11/30/2018 2:43:00 PM,470.5,470.5,470.5,470.5,0
11/30/2018 2:42:00 PM,470.5,470.5,470.5,470.5,0
11/30/2018 2:41:00 PM,470.5,470.5,470.5,470.5,0
11/30/2018 2:40:00 PM,482.75,482.75,470.5,470.5,160
11/30/2018 2:39:00 PM,510.4,510.4,482.75,482.75,20
11/30/2018 2:38:00 PM,510.4,510.4,510.4,510.4,0
11/30/2018 2:37:00 PM,510.4,510.4,510.4,510.4,0
11/30/2018 2:36:00 PM,538,538,510.4,510.4,20
11/30/2018 2:35:00 PM,538,538,538,538,0
11/30/2018 2:34:00 PM,540.45,540.45,538,538,20
11/30/2018 2:33:00 PM,540.45,540.45,540.45,540.45,0
11/30/2018 2:32:00 PM,540.45,540.45,540.45,540.45,0
11/30/2018 2:31:00 PM,540.45,540.45,540.45,540.45,0
11/30/2018 2:30:00 PM,540.45,540.45,540.45,540.45,0
11/30/2018 2:29:00 PM,540.45,540.45,540.45,540.45,0
11/30/2018 2:28:00 PM,540.45,540.45,540.45,540.45,0
11/30/2018 2:27:00 PM,540.45,540.45,540.45,540.45,0
11/30/2018 2:26:00 PM,540.45,540.45,540.45,540.45,0
11/30/2018 2:25:00 PM,536.5,540.45,536.5,540.45,40
11/30/2018 2:24:00 PM,536.5,536.5,536.5,536.5,0
11/30/2018 2:23:00 PM,536.5,536.5,536.5,536.5,0
11/30/2018 2:22:00 PM,536.5,536.5,536.5,536.5,0
11/30/2018 2:21:00 PM,536.5,536.5,536.5,536.5,0
11/30/2018 2:20:00 PM,536.5,536.5,536.5,536.5,0
11/30/2018 2:19:00 PM,536.5,536.5,536.5,536.5,0
11/30/2018 2:18:00 PM,510.45,536.5,510.45,536.5,60
11/30/2018 2:17:00 PM,510.45,510.45,510.45,510.45,0
11/30/2018 2:16:00 PM,510.45,510.45,510.45,510.45,0
11/30/2018 2:15:00 PM,510.45,510.45,510.45,510.45,0
11/30/2018 2:14:00 PM,510.45,510.45,510.45,510.45,0
11/30/2018 2:13:00 PM,510.45,510.45,510.45,510.45,60
11/30/2018 2:12:00 PM,509.85,509.85,509.85,509.85,0
11/30/2018 2:11:00 PM,509.85,509.85,509.85,509.85,0
11/30/2018 2:10:00 PM,509.85,509.85,509.85,509.85,0
11/30/2018 2:09:00 PM,509.85,509.85,509.85,509.85,0
11/30/2018 2:08:00 PM,520,520,509.85,509.85,40
11/30/2018 2:07:00 PM,520,520,520,520,0
11/30/2018 2:06:00 PM,520,520,520,520,0
11/30/2018 2:05:00 PM,520,520,520,520,0
11/30/2018 2:04:00 PM,520,520,520,520,0
11/30/2018 2:03:00 PM,520,520,520,520,100
11/30/2018 2:02:00 PM,514,514,514,514,0
11/30/2018 2:01:00 PM,514,514,514,514,0
11/30/2018 2:00:00 PM,514,514,514,514,0
11/30/2018 1:59:00 PM,514,514,514,514,0
11/30/2018 1:58:00 PM,514,514,514,514,0
11/30/2018 1:57:00 PM,514,514,514,514,0
11/30/2018 1:56:00 PM,514,514,514,514,0
11/30/2018 1:55:00 PM,514,514,514,514,0
11/30/2018 1:54:00 PM,546.7,546.7,514,514,40
11/30/2018 1:53:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:52:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:51:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:50:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:49:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:48:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:47:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:46:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:45:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:44:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:43:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:42:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:41:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:40:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:39:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:38:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:37:00 PM,546.7,546.7,546.7,546.7,0
11/30/2018 1:36:00 PM,546.7,546.7,546.7,546.7,0
