Date,BANKNIFTY06DEC1826500CE O,BANKNIFTY06DEC1826500CE H,BANKNIFTY06DEC1826500CE L,BANKNIFTY06DEC1826500CE C,BANKNIFTY06DEC1826500CE V
11/30/2018 3:29:00 PM,413,414.95,408.75,414.2,3160
11/30/2018 3:28:00 PM,416.1,417.1,413,413,4220
11/30/2018 3:27:00 PM,416.15,416.6,412.6,416.1,3520
11/30/2018 3:26:00 PM,412.4,416.15,412.05,416.15,4600
11/30/2018 3:25:00 PM,418.55,419.05,411.85,413.9,6000
11/30/2018 3:24:00 PM,415.75,419.05,415.2,418.55,3020
11/30/2018 3:23:00 PM,422.95,424,415.75,415.75,2860
11/30/2018 3:22:00 PM,421,424,421,422.95,2100
11/30/2018 3:21:00 PM,422,423.95,419.4,421,460
11/30/2018 3:20:00 PM,418.65,422.2,417.1,422,1760
11/30/2018 3:19:00 PM,416,419,415.55,418.65,1120
11/30/2018 3:18:00 PM,420,420.75,416,418.75,1160
11/30/2018 3:17:00 PM,417.3,422.25,416.85,420,1600
11/30/2018 3:16:00 PM,412.8,418.85,411.2,417.3,1000
11/30/2018 3:15:00 PM,414.15,414.6,408,411.75,4500
11/30/2018 3:14:00 PM,420.9,420.9,413.5,413.5,1440
11/30/2018 3:13:00 PM,417.3,420.9,413,420.9,2080
11/30/2018 3:12:00 PM,419.05,419.05,410.5,417.3,2320
11/30/2018 3:11:00 PM,415.85,421.4,415.85,419.05,2240
11/30/2018 3:10:00 PM,414.55,418.95,408.9,415.85,1580
11/30/2018 3:09:00 PM,427.35,427.35,412.6,414.55,2440
11/30/2018 3:08:00 PM,428.95,433.25,425.7,427.35,1620
11/30/2018 3:07:00 PM,419.9,429.05,419.9,428.95,1460
11/30/2018 3:06:00 PM,424.45,424.45,417.5,419.9,260
11/30/2018 3:05:00 PM,422.45,424.45,420.9,424.45,280
11/30/2018 3:04:00 PM,432.75,432.75,421.1,421.1,1000
11/30/2018 3:03:00 PM,427,435.6,426.15,432.75,980
11/30/2018 3:02:00 PM,428.75,428.75,426.05,427,460
11/30/2018 3:01:00 PM,428.65,430.55,422.8,429.3,1060
11/30/2018 3:00:00 PM,419.8,430.55,416.9,429.5,2420
11/30/2018 2:59:00 PM,406.4,419.8,406.4,419.8,1280
11/30/2018 2:58:00 PM,410.1,413.4,406.6,407,860
11/30/2018 2:57:00 PM,411.5,415.1,410.1,410.1,880
11/30/2018 2:56:00 PM,409.8,410.9,407.15,407.15,460
11/30/2018 2:55:00 PM,410.8,414.4,409.65,409.8,1040
11/30/2018 2:54:00 PM,405.1,410.8,403.25,410.8,1360
11/30/2018 2:53:00 PM,419.2,419.2,403.35,407.25,2140
11/30/2018 2:52:00 PM,424.2,424.2,416.2,419.2,1100
11/30/2018 2:51:00 PM,439.35,439.35,424.2,424.2,140
11/30/2018 2:50:00 PM,432.55,439.35,428.3,439.35,280
11/30/2018 2:49:00 PM,436,439.3,431.3,432.55,700
11/30/2018 2:48:00 PM,438.5,438.5,436,436,420
11/30/2018 2:47:00 PM,430,442.7,430,438.5,840
11/30/2018 2:46:00 PM,428.8,430,418.55,430,520
11/30/2018 2:45:00 PM,439.6,441.15,426.45,428.8,600
11/30/2018 2:44:00 PM,435,439.6,431,439.6,460
11/30/2018 2:43:00 PM,433.25,435,432.5,435,320
11/30/2018 2:42:00 PM,444.4,446.15,431.8,433.25,4460
11/30/2018 2:41:00 PM,443.85,449.05,441.9,444.4,2560
11/30/2018 2:40:00 PM,439.3,455.15,438.3,443.85,7440
11/30/2018 2:39:00 PM,414.2,441.15,413,439.3,2660
11/30/2018 2:38:00 PM,414.75,416.35,413,414.2,1600
11/30/2018 2:37:00 PM,412.3,417,412.25,414.75,1300
11/30/2018 2:36:00 PM,417.85,418.7,410.45,412.3,3260
11/30/2018 2:35:00 PM,399.4,418.4,398.95,416.4,3780
11/30/2018 2:34:00 PM,395.4,399.4,395.1,399.4,740
11/30/2018 2:33:00 PM,397.4,397.4,391.95,395.4,720
11/30/2018 2:32:00 PM,392.35,400.85,392,397.4,2300
11/30/2018 2:31:00 PM,381.6,392.35,378.85,392.35,1040
11/30/2018 2:30:00 PM,376.9,382.05,376.9,381.6,3300
11/30/2018 2:29:00 PM,388.8,390.7,376.9,376.9,3200
11/30/2018 2:28:00 PM,392.35,392.35,386,388.8,3080
11/30/2018 2:27:00 PM,385,392.35,385,392.35,1580
11/30/2018 2:26:00 PM,392,397.35,385,385,3820
11/30/2018 2:25:00 PM,390.6,393.55,389.75,392,820
11/30/2018 2:24:00 PM,400.1,400.1,390.6,390.6,1580
11/30/2018 2:23:00 PM,403.15,403.15,400.1,400.1,500
11/30/2018 2:22:00 PM,404.7,404.7,400.65,403.15,620
11/30/2018 2:21:00 PM,392.55,408.6,392.55,405.15,1320
11/30/2018 2:20:00 PM,397.35,398.75,389.45,392.55,1900
11/30/2018 2:19:00 PM,397.75,400.3,395.2,397.3,1680
11/30/2018 2:18:00 PM,406,407.15,393.9,397.75,1140
11/30/2018 2:17:00 PM,415.65,415.65,408,408,320
11/30/2018 2:16:00 PM,415.1,417.5,413.95,415.65,500
11/30/2018 2:15:00 PM,413.95,418,413.4,415.1,1020
11/30/2018 2:14:00 PM,417.2,419.35,412.3,413.95,680
11/30/2018 2:13:00 PM,422.85,422.85,410.25,417.2,960
11/30/2018 2:12:00 PM,422.85,422.85,422.85,422.85,0
11/30/2018 2:11:00 PM,415.5,425.85,415.5,422.85,620
11/30/2018 2:10:00 PM,419.65,419.65,414.55,415.5,580
11/30/2018 2:09:00 PM,418.15,423.7,417,419.65,340
11/30/2018 2:08:00 PM,408.9,419.45,408,418.15,840
11/30/2018 2:07:00 PM,402,409.65,402,408.9,600
11/30/2018 2:06:00 PM,405.05,405.05,396.8,402,420
11/30/2018 2:05:00 PM,412.9,413.85,405.05,405.05,420
11/30/2018 2:04:00 PM,416.8,416.8,412.9,412.9,60
11/30/2018 2:03:00 PM,413.7,416.8,411.1,416.8,300
11/30/2018 2:02:00 PM,415.55,415.55,412.6,413.7,320
11/30/2018 2:01:00 PM,415.65,418.75,413.45,415.55,260
11/30/2018 2:00:00 PM,418.7,418.7,413.1,415.65,200
11/30/2018 1:59:00 PM,412.4,420,412.4,418.7,240
11/30/2018 1:58:00 PM,421.85,421.85,409,412.4,720
11/30/2018 1:57:00 PM,419,425,419,421.85,240
11/30/2018 1:56:00 PM,408.55,421.5,408.25,419,5680
11/30/2018 1:55:00 PM,413.85,413.85,408.55,408.55,280
11/30/2018 1:54:00 PM,409.7,415.55,409.7,413.85,80
11/30/2018 1:53:00 PM,409.7,409.7,409.7,409.7,0
11/30/2018 1:52:00 PM,414.05,414.05,409.7,409.7,360
11/30/2018 1:51:00 PM,414.3,419.5,414.05,414.05,120
11/30/2018 1:50:00 PM,427.15,427.15,419.05,420,1500
11/30/2018 1:49:00 PM,412.85,427.15,412.55,427.15,1420
11/30/2018 1:48:00 PM,417.85,419.2,412.85,412.85,720
11/30/2018 1:47:00 PM,410.35,418,410.35,417.85,220
11/30/2018 1:46:00 PM,418.9,419.2,410.35,410.35,960
11/30/2018 1:45:00 PM,412.45,418.9,411.3,418.9,180
11/30/2018 1:44:00 PM,412.5,413,406,412.45,1600
11/30/2018 1:43:00 PM,419.35,421.35,412.55,412.55,2240
11/30/2018 1:42:00 PM,409.6,420,406.9,419.1,580
11/30/2018 1:41:00 PM,400,410.95,400,409.6,480
11/30/2018 1:40:00 PM,389.7,400,389.7,400,620
11/30/2018 1:39:00 PM,399.3,399.3,389.7,389.7,460
11/30/2018 1:38:00 PM,400.55,404.6,396.85,399.3,840
11/30/2018 1:37:00 PM,405.85,406.8,400,400.55,360
11/30/2018 1:36:00 PM,397.6,406.35,396.6,405.85,380
11/30/2018 1:35:00 PM,396.15,397.65,395.6,396.5,440
11/30/2018 1:34:00 PM,390.7,396.15,387.1,396.15,1980
11/30/2018 1:33:00 PM,388.65,392.95,385.65,390.7,600
11/30/2018 1:32:00 PM,384.05,389.6,382,388.65,1600
11/30/2018 1:31:00 PM,405.8,406.05,381,384.05,1260
11/30/2018 1:30:00 PM,402.9,406.6,401.5,405.8,340
11/30/2018 1:29:00 PM,402.55,403.05,398.3,400.95,400
11/30/2018 1:28:00 PM,406,406,399.45,402.55,440
11/30/2018 1:27:00 PM,405.5,410,405.5,406,280
11/30/2018 1:26:00 PM,405.95,410.1,405.5,405.5,380
11/30/2018 1:25:00 PM,413.9,413.9,406,411.4,320
11/30/2018 1:24:00 PM,397.05,413.9,397.05,413.9,480
11/30/2018 1:23:00 PM,405.9,405.9,396.65,397.05,600
11/30/2018 1:22:00 PM,402.7,408.05,400,405.9,2160
11/30/2018 1:21:00 PM,406.25,406.25,402.4,402.7,500
11/30/2018 1:20:00 PM,423.85,423.85,405.75,406.25,280
11/30/2018 1:19:00 PM,419.05,426.7,419.05,423.85,80
11/30/2018 1:18:00 PM,422,422.8,419.05,419.05,280
11/30/2018 1:17:00 PM,422.75,422.75,415,417.65,220
11/30/2018 1:16:00 PM,409.9,424.55,409.9,422.75,220
11/30/2018 1:15:00 PM,408.25,409.9,408.25,409.9,200
11/30/2018 1:14:00 PM,418.1,418.1,406.1,408.25,520
11/30/2018 1:13:00 PM,422,422,418.1,418.1,60
11/30/2018 1:12:00 PM,430.4,431.35,420.6,422,280
11/30/2018 1:11:00 PM,411.35,436.5,409.9,430.4,4480
11/30/2018 1:10:00 PM,399.15,414.8,399.15,414.8,1500
11/30/2018 1:09:00 PM,397.95,399.75,392.9,399.15,560
11/30/2018 1:08:00 PM,395.7,397.95,394,397.95,1340
11/30/2018 1:07:00 PM,394,397,394,397,1600
11/30/2018 1:06:00 PM,389.4,393.9,389.4,391.25,100
11/30/2018 1:05:00 PM,386.2,389.4,385,389.4,100
11/30/2018 1:04:00 PM,386.6,387.2,385,387.2,220
11/30/2018 1:03:00 PM,393.65,393.65,386.6,386.6,280
11/30/2018 1:02:00 PM,389.95,397.15,389.95,393.05,120
11/30/2018 1:01:00 PM,386.45,392.05,386.45,389.95,220
11/30/2018 1:00:00 PM,399,399,385.9,386.45,920
11/30/2018 12:59:00 PM,392.9,399,392.9,399,860
11/30/2018 12:58:00 PM,379.6,392.9,379.6,392.9,540
11/30/2018 12:57:00 PM,370,379.75,367.3,379.6,520
11/30/2018 12:56:00 PM,375.25,375.25,365,370,2140
11/30/2018 12:55:00 PM,379.55,381.1,375.25,375.25,800
11/30/2018 12:54:00 PM,377,380.8,377,379.55,140
11/30/2018 12:53:00 PM,374.2,377,372,377,460
11/30/2018 12:52:00 PM,376.5,377.5,371.35,374.2,2880
11/30/2018 12:51:00 PM,376.15,382.15,375.8,376.5,1120
11/30/2018 12:50:00 PM,385.75,385.75,374.15,375.85,2080
11/30/2018 12:49:00 PM,387.85,391.2,384.6,386.7,1260
11/30/2018 12:48:00 PM,387.75,392.95,387.25,387.85,440
11/30/2018 12:47:00 PM,382.4,387.75,380.7,387.75,1500
11/30/2018 12:46:00 PM,379.1,382.6,376.5,381.15,3020
11/30/2018 12:45:00 PM,404.3,404.3,379.1,379.1,3620
11/30/2018 12:44:00 PM,410.05,415.85,404.3,404.3,1020
11/30/2018 12:43:00 PM,412.4,412.9,409.8,410.05,900
11/30/2018 12:42:00 PM,412.45,413.65,410.05,412.4,1140
11/30/2018 12:41:00 PM,408.65,414.35,408.65,412.45,640
11/30/2018 12:40:00 PM,410.2,410.2,406.3,408.65,700
11/30/2018 12:39:00 PM,406.85,409.6,405.8,406.4,1220
11/30/2018 12:38:00 PM,414.95,414.95,405.65,406.85,420
11/30/2018 12:37:00 PM,413.8,416,411.8,414.95,260
11/30/2018 12:36:00 PM,413.25,416.7,413.25,413.8,80
11/30/2018 12:35:00 PM,412.55,415.95,408.85,413.25,620
11/30/2018 12:34:00 PM,409.15,415,409.15,411.2,440
11/30/2018 12:33:00 PM,410,411,409.15,409.15,640
11/30/2018 12:32:00 PM,403,410,403,410,100
11/30/2018 12:31:00 PM,406.4,408.6,403,403,2480
11/30/2018 12:30:00 PM,421.8,421.8,406.4,406.4,1480
11/30/2018 12:29:00 PM,422.05,422.05,419.85,421.8,280
11/30/2018 12:28:00 PM,421.25,425.6,421.25,422.05,780
11/30/2018 12:27:00 PM,420,421,419.95,420.05,160
11/30/2018 12:26:00 PM,422.45,422.45,420,420,80
11/30/2018 12:25:00 PM,426.2,426.2,421.6,422.45,160
11/30/2018 12:24:00 PM,425.5,425.7,421.05,424.15,1040
11/30/2018 12:23:00 PM,429.7,430,425.5,425.5,360
11/30/2018 12:22:00 PM,426,433.5,425.4,429.7,1320
11/30/2018 12:21:00 PM,414.2,426,414.15,426,720
11/30/2018 12:20:00 PM,411.65,414.2,411.65,414.2,380
11/30/2018 12:19:00 PM,410.65,412.05,410.45,411.65,200
11/30/2018 12:18:00 PM,407.85,411.6,407.85,410.7,180
11/30/2018 12:17:00 PM,407.9,413,406.35,407.85,1020
11/30/2018 12:16:00 PM,407.7,410.7,406.6,407.9,1260
11/30/2018 12:15:00 PM,413.95,413.95,407.7,407.7,960
11/30/2018 12:14:00 PM,416.95,420.8,413,413.95,660
11/30/2018 12:13:00 PM,409.15,421.15,409.15,416.95,860
11/30/2018 12:12:00 PM,407.15,410.95,407.15,409.15,120
11/30/2018 12:11:00 PM,414.5,415,407.15,407.15,800
11/30/2018 12:10:00 PM,407.05,417.95,407.05,414.5,300
11/30/2018 12:09:00 PM,411.8,411.8,406.6,407.05,600
11/30/2018 12:08:00 PM,419.9,419.9,407.45,411.8,280
11/30/2018 12:07:00 PM,411.9,419.9,411.8,419.9,1260
11/30/2018 12:06:00 PM,402.95,411.9,399.1,411.9,920
11/30/2018 12:05:00 PM,406.4,408.25,402.1,402.95,1540
11/30/2018 12:04:00 PM,406.85,412.25,404.35,406.4,2140
11/30/2018 12:03:00 PM,409.45,409.45,400.25,406.85,440
11/30/2018 12:02:00 PM,418.65,418.65,408.35,409.45,200
11/30/2018 12:01:00 PM,417.8,419.35,417.15,418.65,220
11/30/2018 12:00:00 PM,424.2,427.25,417.8,417.8,240
11/30/2018 11:59:00 AM,426.3,426.3,423.7,424.2,400
11/30/2018 11:58:00 AM,427,428,425.25,426.3,80
11/30/2018 11:57:00 AM,419.4,427,419.4,427,300
11/30/2018 11:56:00 AM,412.9,420.8,410.6,420,2180
11/30/2018 11:55:00 AM,408.8,412.9,403.3,412.9,520
11/30/2018 11:54:00 AM,406.3,408.8,402.2,408.8,1460
11/30/2018 11:53:00 AM,404.9,410,404.9,406.3,460
11/30/2018 11:52:00 AM,414.75,414.9,404.15,405.7,1380
11/30/2018 11:51:00 AM,420,420,411.5,414.75,500
11/30/2018 11:50:00 AM,416.1,421.65,415.65,420,500
11/30/2018 11:49:00 AM,418,419.45,416,416.1,320
11/30/2018 11:48:00 AM,418.4,419.85,414.9,418,1060
11/30/2018 11:47:00 AM,410,421.5,410,418.4,840
11/30/2018 11:46:00 AM,409.45,413.6,408.1,410,2220
11/30/2018 11:45:00 AM,414.85,414.85,402.5,411.35,2880
11/30/2018 11:44:00 AM,421.4,423.25,414.85,414.85,1240
11/30/2018 11:43:00 AM,433.6,433.6,420.65,421.4,320
11/30/2018 11:42:00 AM,431,433.6,430.45,433.6,120
11/30/2018 11:41:00 AM,431,431,431,431,0
11/30/2018 11:40:00 AM,427.5,431,426.9,431,220
11/30/2018 11:39:00 AM,437.25,437.25,420.65,424.85,2920
11/30/2018 11:38:00 AM,442.55,443.6,437.25,437.25,640
11/30/2018 11:37:00 AM,445.45,445.8,442.55,442.55,220
11/30/2018 11:36:00 AM,450.65,450.65,441.2,444.6,760
11/30/2018 11:35:00 AM,450.85,450.85,447.85,450.65,260
11/30/2018 11:34:00 AM,454,454,450,450.85,60
11/30/2018 11:33:00 AM,455.05,457,452,454,600
11/30/2018 11:32:00 AM,457.9,458.85,457,458.85,80
11/30/2018 11:31:00 AM,456,459.65,453.95,457.9,460
11/30/2018 11:30:00 AM,460.9,462.8,454.95,454.95,180
11/30/2018 11:29:00 AM,462.65,465.35,460.9,460.9,600
11/30/2018 11:28:00 AM,459.55,464.45,459.55,462.65,280
11/30/2018 11:27:00 AM,463.75,463.75,459.55,459.55,460
11/30/2018 11:26:00 AM,465.65,465.65,455.8,463.75,600
11/30/2018 11:25:00 AM,466.15,466.7,465.65,465.65,60
11/30/2018 11:24:00 AM,462.6,463.8,462.6,463.8,40
11/30/2018 11:23:00 AM,471.5,471.5,461,462.6,140
11/30/2018 11:22:00 AM,460.45,471.5,460.45,471.5,80
11/30/2018 11:21:00 AM,453,460.45,453,460.45,160
11/30/2018 11:20:00 AM,450.95,453,450.65,453,400
11/30/2018 11:19:00 AM,453,455,449.65,452.75,880
11/30/2018 11:18:00 AM,451.6,453,450.25,453,60
11/30/2018 11:17:00 AM,447.9,451.6,446.05,451.6,220
11/30/2018 11:16:00 AM,456.75,456.75,447.9,447.9,100
11/30/2018 11:15:00 AM,456.75,456.75,456.75,456.75,0
11/30/2018 11:14:00 AM,456.75,456.75,456.75,456.75,0
11/30/2018 11:13:00 AM,456.75,456.75,456.75,456.75,0
11/30/2018 11:12:00 AM,454.25,458,454.25,456.75,420
11/30/2018 11:11:00 AM,452.2,456.75,450.7,454.25,320
11/30/2018 11:10:00 AM,451.85,452.2,451.85,452.2,20
11/30/2018 11:09:00 AM,460.45,460.45,451.85,451.85,20
11/30/2018 11:08:00 AM,460.45,460.45,460.45,460.45,0
11/30/2018 11:07:00 AM,460.45,460.45,460.45,460.45,0
11/30/2018 11:06:00 AM,457.15,460.45,457.15,460.45,20
11/30/2018 11:05:00 AM,455,459,455,457.15,40
11/30/2018 11:04:00 AM,457.8,463,455,455,420
11/30/2018 11:03:00 AM,443.2,461.9,443.2,457.8,340
11/30/2018 11:02:00 AM,430.7,445,430.7,443.2,320
11/30/2018 11:01:00 AM,435.25,435.25,427.55,430.7,80
11/30/2018 11:00:00 AM,441.1,441.1,435.25,435.25,60
11/30/2018 10:59:00 AM,437.2,443.55,437.2,441.1,340
11/30/2018 10:58:00 AM,433.8,437.2,433.8,437.2,80
11/30/2018 10:57:00 AM,433.7,433.8,432,433.8,60
11/30/2018 10:56:00 AM,437.95,437.95,433.7,433.7,300
11/30/2018 10:55:00 AM,443.55,443.55,437.95,437.95,20
11/30/2018 10:54:00 AM,437,443.55,436.25,443.55,820
11/30/2018 10:53:00 AM,437,437,437,437,0
11/30/2018 10:52:00 AM,434.2,437,434.2,437,20
11/30/2018 10:51:00 AM,427.95,434.45,427.95,434.2,100
11/30/2018 10:50:00 AM,450.15,451.6,424.15,427.95,1680
11/30/2018 10:49:00 AM,454.55,454.55,446.1,450.15,520
11/30/2018 10:48:00 AM,445,454.55,445,454.55,200
11/30/2018 10:47:00 AM,443.7,447.5,443.7,445,240
11/30/2018 10:46:00 AM,448,448,441.1,445,260
11/30/2018 10:45:00 AM,438.1,447,438.1,447,1040
11/30/2018 10:44:00 AM,457.5,457.5,450,450,660
11/30/2018 10:43:00 AM,463,463,455.4,455.4,780
11/30/2018 10:42:00 AM,461.55,463,459.45,463,540
11/30/2018 10:41:00 AM,467.35,467.35,461,461.55,140
11/30/2018 10:40:00 AM,465.8,467.65,465.8,467.35,60
11/30/2018 10:39:00 AM,465.65,467.95,465.65,465.8,60
11/30/2018 10:38:00 AM,462.5,467,461.9,465.65,240
11/30/2018 10:37:00 AM,460.3,461,458.9,460.05,800
11/30/2018 10:36:00 AM,465.65,470.45,460.05,460.05,640
11/30/2018 10:35:00 AM,466.55,466.55,465.65,465.65,140
11/30/2018 10:34:00 AM,468.9,468.9,461,466.55,360
11/30/2018 10:33:00 AM,468.9,468.9,468.9,468.9,0
11/30/2018 10:32:00 AM,465,468.9,465,468.9,140
11/30/2018 10:31:00 AM,456.7,465,456.7,465,480
11/30/2018 10:30:00 AM,460,460,455,456.7,100
11/30/2018 10:29:00 AM,456.8,460,456.8,460,280
11/30/2018 10:28:00 AM,455.5,456.8,455.5,456.8,300
11/30/2018 10:27:00 AM,461.6,461.6,455.5,455.5,60
11/30/2018 10:26:00 AM,462.75,462.75,460,461.6,240
11/30/2018 10:25:00 AM,465.15,465.15,462.7,462.75,320
11/30/2018 10:24:00 AM,475.9,475.9,465.15,465.15,100
11/30/2018 10:23:00 AM,483,483,475.4,475.9,100
11/30/2018 10:22:00 AM,489.8,489.8,483,483,140
11/30/2018 10:21:00 AM,483.2,491,483.2,489.8,240
11/30/2018 10:20:00 AM,470,483.2,470,483.2,480
11/30/2018 10:19:00 AM,460.95,470,460.95,470,1100
11/30/2018 10:18:00 AM,463.35,467.2,460.95,460.95,340
11/30/2018 10:17:00 AM,467.7,470.8,463.35,463.35,140
11/30/2018 10:16:00 AM,462.2,470.75,462.2,467.7,640
11/30/2018 10:15:00 AM,460.85,462.2,454.1,462.2,220
11/30/2018 10:14:00 AM,461.85,461.85,458.6,460.85,100
11/30/2018 10:13:00 AM,462.7,462.7,460.8,461.85,60
11/30/2018 10:12:00 AM,468.05,468.05,462.55,462.7,140
11/30/2018 10:11:00 AM,464.7,468.05,464.7,468.05,20
11/30/2018 10:10:00 AM,466.95,466.95,464.7,464.7,20
11/30/2018 10:09:00 AM,473.3,473.3,466.95,466.95,180
11/30/2018 10:08:00 AM,464.3,473,464.3,473,80
11/30/2018 10:07:00 AM,460,464.3,460,464.3,280
11/30/2018 10:06:00 AM,458.8,460,453.3,460,80
11/30/2018 10:05:00 AM,460,460,458.8,458.8,20
11/30/2018 10:04:00 AM,460,460,455.85,460,60
11/30/2018 10:03:00 AM,455.3,460,455.3,460,280
11/30/2018 10:02:00 AM,461.05,463.75,454.75,455.3,200
11/30/2018 10:01:00 AM,464.3,464.3,458.55,461.05,420
11/30/2018 10:00:00 AM,469.7,469.7,464.3,464.3,560
11/30/2018 9:59:00 AM,469.45,472.35,466.85,469.7,300
11/30/2018 9:58:00 AM,469.5,469.5,469.45,469.45,80
