Date,BANKNIFTY06DEC1827500PE O,BANKNIFTY06DEC1827500PE H,BANKNIFTY06DEC1827500PE L,BANKNIFTY06DEC1827500PE C,BANKNIFTY06DEC1827500PE V
11/30/2018 3:29:00 PM,655.35,697.15,655.35,679.2,160
11/30/2018 3:28:00 PM,665,665,655.35,655.35,20
11/30/2018 3:27:00 PM,670.1,670.1,665,665,80
11/30/2018 3:26:00 PM,665.65,670.1,665.65,670.1,20
11/30/2018 3:25:00 PM,664.65,665.65,664.65,665.65,40
11/30/2018 3:24:00 PM,672.55,672.55,664.2,664.65,80
11/30/2018 3:23:00 PM,668.85,672.55,668.85,672.55,40
11/30/2018 3:22:00 PM,672.45,672.45,668.85,668.85,20
11/30/2018 3:21:00 PM,672.45,672.45,672.45,672.45,0
11/30/2018 3:20:00 PM,672.45,672.45,672.45,672.45,0
11/30/2018 3:19:00 PM,672.85,672.85,672.45,672.45,1000
11/30/2018 3:18:00 PM,672.85,672.85,672.85,672.85,0
11/30/2018 3:17:00 PM,672.85,672.85,672.85,672.85,0
11/30/2018 3:16:00 PM,672.85,672.85,672.85,672.85,0
11/30/2018 3:15:00 PM,676,676,672.85,672.85,20
11/30/2018 3:14:00 PM,676,676,676,676,0
11/30/2018 3:13:00 PM,672,676,665,676,840
11/30/2018 3:12:00 PM,682.25,682.25,672,672,180
11/30/2018 3:11:00 PM,682.25,682.25,682.25,682.25,0
11/30/2018 3:10:00 PM,659,682.25,659,682.25,20
11/30/2018 3:09:00 PM,659,659,659,659,0
11/30/2018 3:08:00 PM,659,659,659,659,0
11/30/2018 3:07:00 PM,672.05,672.05,659,659,20
11/30/2018 3:06:00 PM,672.05,672.05,672.05,672.05,0
11/30/2018 3:05:00 PM,672.05,672.05,672.05,672.05,0
11/30/2018 3:04:00 PM,672.05,672.05,672.05,672.05,0
11/30/2018 3:03:00 PM,672.05,672.05,672.05,672.05,0
11/30/2018 3:02:00 PM,672.05,672.05,672.05,672.05,0
11/30/2018 3:01:00 PM,672.05,672.05,672.05,672.05,0
11/30/2018 3:00:00 PM,683,683,661.05,672.05,40
11/30/2018 2:59:00 PM,683,683,683,683,0
11/30/2018 2:58:00 PM,683,683,683,683,0
11/30/2018 2:57:00 PM,683,683,683,683,0
11/30/2018 2:56:00 PM,660,683,660,683,40
11/30/2018 2:55:00 PM,660,660,660,660,0
11/30/2018 2:54:00 PM,660,660,660,660,0
11/30/2018 2:53:00 PM,660,660,660,660,0
11/30/2018 2:52:00 PM,646.15,660,646.15,660,20
11/30/2018 2:51:00 PM,646.15,646.15,646.15,646.15,0
11/30/2018 2:50:00 PM,646.15,646.15,646.15,646.15,0
11/30/2018 2:49:00 PM,646.15,646.15,646.15,646.15,0
11/30/2018 2:48:00 PM,646.15,646.15,646.15,646.15,0
11/30/2018 2:47:00 PM,646.15,646.15,646.15,646.15,0
11/30/2018 2:46:00 PM,646.15,646.15,646.15,646.15,0
11/30/2018 2:45:00 PM,646.15,646.15,646.15,646.15,0
