Date,YESBANK18DEC180CE O,YESBANK18DEC180CE H,YESBANK18DEC180CE L,YESBANK18DEC180CE C,YESBANK18DEC180CE V
11/30/2018 2:04:00 PM,12.35,12.35,12.35,12.35,5250
11/30/2018 2:03:00 PM,12.4,12.4,12.35,12.35,3500
11/30/2018 2:02:00 PM,12.25,12.4,12.25,12.4,3500
11/30/2018 2:01:00 PM,12.2,12.3,12.2,12.25,8750
11/30/2018 2:00:00 PM,12.3,12.35,12,12.2,77000
11/30/2018 1:59:00 PM,12.35,12.45,12.3,12.3,19250
11/30/2018 1:58:00 PM,12.6,12.6,12.3,12.35,28000
11/30/2018 1:57:00 PM,12.45,12.6,12.45,12.6,12250
11/30/2018 1:56:00 PM,12.4,12.45,12.4,12.45,5250
11/30/2018 1:55:00 PM,12.4,12.4,12.35,12.4,5250
11/30/2018 1:54:00 PM,12.35,12.4,12.35,12.4,1750
11/30/2018 1:53:00 PM,12.6,12.6,12.35,12.35,12250
11/30/2018 1:52:00 PM,12.6,12.6,12.5,12.6,8750
11/30/2018 1:51:00 PM,12.65,12.65,12.6,12.6,8750
11/30/2018 1:50:00 PM,12.7,12.8,12.65,12.65,8750
11/30/2018 1:49:00 PM,12.7,12.7,12.7,12.7,1750
11/30/2018 1:48:00 PM,12.7,12.75,12.7,12.7,10500
11/30/2018 1:47:00 PM,12.65,12.65,12.6,12.6,1750
11/30/2018 1:46:00 PM,12.6,12.7,12.6,12.65,15750
11/30/2018 1:45:00 PM,12.6,12.6,12.6,12.6,0
11/30/2018 1:44:00 PM,12.6,12.6,12.5,12.6,24500
11/30/2018 1:43:00 PM,12.55,12.6,12.55,12.6,7000
11/30/2018 1:42:00 PM,12.4,12.6,12.4,12.6,12250
11/30/2018 1:41:00 PM,12.35,12.4,12.3,12.4,12250
11/30/2018 1:40:00 PM,12.25,12.35,12.25,12.35,7000
11/30/2018 1:39:00 PM,12.35,12.4,12.25,12.25,12250
11/30/2018 1:38:00 PM,12.5,12.5,12.35,12.35,10500
11/30/2018 1:37:00 PM,12.5,12.55,12.5,12.5,3500
11/30/2018 1:36:00 PM,12.5,12.55,12.5,12.5,19250
11/30/2018 1:35:00 PM,12.6,12.6,12.4,12.5,15750
11/30/2018 1:34:00 PM,12.45,12.6,12.45,12.6,22750
11/30/2018 1:33:00 PM,12.5,12.55,12.45,12.45,5250
11/30/2018 1:32:00 PM,12.4,12.55,12.4,12.5,24500
11/30/2018 1:31:00 PM,12.7,12.7,12.4,12.4,38500
11/30/2018 1:30:00 PM,12.7,12.75,12.7,12.7,8750
11/30/2018 1:29:00 PM,12.7,12.7,12.7,12.7,3500
11/30/2018 1:28:00 PM,12.65,12.7,12.6,12.7,15750
11/30/2018 1:27:00 PM,12.65,12.65,12.65,12.65,5250
11/30/2018 1:26:00 PM,12.75,12.75,12.6,12.65,19250
11/30/2018 1:25:00 PM,12.8,12.8,12.75,12.75,1750
11/30/2018 1:24:00 PM,12.65,12.8,12.65,12.8,3500
11/30/2018 1:23:00 PM,12.8,12.8,12.65,12.65,5250
11/30/2018 1:22:00 PM,12.75,12.8,12.7,12.8,7000
11/30/2018 1:21:00 PM,12.7,12.75,12.7,12.75,5250
11/30/2018 1:20:00 PM,12.8,12.9,12.7,12.7,10500
11/30/2018 1:19:00 PM,12.8,12.85,12.8,12.8,8750
11/30/2018 1:18:00 PM,12.6,12.75,12.6,12.75,3500
11/30/2018 1:17:00 PM,12.6,12.6,12.6,12.6,0
11/30/2018 1:16:00 PM,12.7,12.8,12.6,12.6,15750
11/30/2018 1:15:00 PM,12.6,12.85,12.6,12.7,14000
11/30/2018 1:14:00 PM,12.95,12.95,12.6,12.6,52500
11/30/2018 1:13:00 PM,13.1,13.1,12.95,12.95,24500
11/30/2018 1:12:00 PM,13.1,13.1,13.1,13.1,1750
11/30/2018 1:11:00 PM,12.9,13.1,12.9,13.1,17500
11/30/2018 1:10:00 PM,13,13.05,12.9,12.9,7000
11/30/2018 1:09:00 PM,12.75,13,12.75,13,21000
11/30/2018 1:08:00 PM,12.75,12.75,12.75,12.75,3500
11/30/2018 1:07:00 PM,12.7,12.75,12.65,12.75,7000
11/30/2018 1:06:00 PM,12.7,12.75,12.7,12.7,3500
11/30/2018 1:05:00 PM,12.7,12.7,12.7,12.7,8750
11/30/2018 1:04:00 PM,12.7,12.75,12.6,12.7,19250
11/30/2018 1:03:00 PM,12.75,12.75,12.7,12.7,10500
11/30/2018 1:02:00 PM,12.8,12.85,12.75,12.75,10500
11/30/2018 1:01:00 PM,12.85,12.9,12.8,12.8,17500
11/30/2018 1:00:00 PM,12.95,12.95,12.8,12.85,15750
11/30/2018 12:59:00 PM,13,13,12.95,12.95,5250
11/30/2018 12:58:00 PM,12.85,13,12.85,13,19250
11/30/2018 12:57:00 PM,12.75,12.85,12.7,12.85,8750
11/30/2018 12:56:00 PM,12.85,12.85,12.7,12.75,15750
11/30/2018 12:55:00 PM,12.7,12.9,12.7,12.85,22750
11/30/2018 12:54:00 PM,12.85,12.85,12.65,12.7,17500
11/30/2018 12:53:00 PM,12.8,12.9,12.55,12.9,28000
11/30/2018 12:52:00 PM,13,13,12.75,12.8,21000
11/30/2018 12:51:00 PM,13.05,13.05,13,13,31500
11/30/2018 12:50:00 PM,13.05,13.1,13.05,13.05,28000
11/30/2018 12:49:00 PM,13.2,13.25,13.1,13.1,22750
11/30/2018 12:48:00 PM,13.05,13.2,13,13.2,31500
11/30/2018 12:47:00 PM,13,13.15,13,13.05,14000
11/30/2018 12:46:00 PM,13.05,13.15,12.95,13,31500
11/30/2018 12:45:00 PM,13.3,13.3,13.05,13.05,56000
11/30/2018 12:44:00 PM,13.25,13.35,13.25,13.3,7000
11/30/2018 12:43:00 PM,13.35,13.35,13.25,13.25,12250
11/30/2018 12:42:00 PM,13.25,13.35,13.25,13.35,14000
11/30/2018 12:41:00 PM,13.2,13.45,13.2,13.25,31500
11/30/2018 12:40:00 PM,13.15,13.2,13.1,13.2,8750
11/30/2018 12:39:00 PM,13,13.2,12.95,13.15,17500
11/30/2018 12:38:00 PM,13.1,13.1,12.95,13,38500
11/30/2018 12:37:00 PM,13,13.25,13,13.1,28000
11/30/2018 12:36:00 PM,13.1,13.35,13,13,49000
11/30/2018 12:35:00 PM,12.95,13.1,12.9,13.1,19250
11/30/2018 12:34:00 PM,12.8,13.5,12.75,12.95,185500
11/30/2018 12:33:00 PM,12.75,12.85,12.75,12.8,35000
11/30/2018 12:32:00 PM,12.8,12.85,12.75,12.75,3500
11/30/2018 12:31:00 PM,12.75,12.8,12.7,12.8,12250
11/30/2018 12:30:00 PM,12.8,12.8,12.7,12.75,7000
11/30/2018 12:29:00 PM,12.7,12.8,12.7,12.8,5250
11/30/2018 12:28:00 PM,12.85,12.85,12.7,12.7,21000
11/30/2018 12:27:00 PM,12.7,12.85,12.7,12.85,17500
11/30/2018 12:26:00 PM,12.7,12.7,12.7,12.7,1750
11/30/2018 12:25:00 PM,12.65,12.7,12.65,12.7,5250
11/30/2018 12:24:00 PM,12.8,12.8,12.65,12.65,7000
11/30/2018 12:23:00 PM,12.75,12.8,12.75,12.8,1750
11/30/2018 12:22:00 PM,12.75,12.75,12.7,12.75,8750
11/30/2018 12:21:00 PM,12.55,12.85,12.55,12.7,28000
11/30/2018 12:20:00 PM,12.65,12.65,12.5,12.55,3500
11/30/2018 12:19:00 PM,12.5,12.65,12.5,12.65,7000
11/30/2018 12:18:00 PM,12.45,12.5,12.45,12.5,15750
11/30/2018 12:17:00 PM,12.5,12.5,12.45,12.45,10500
11/30/2018 12:16:00 PM,12.55,12.6,12.5,12.5,10500
11/30/2018 12:15:00 PM,12.65,12.65,12.55,12.55,12250
11/30/2018 12:14:00 PM,12.65,12.65,12.65,12.65,3500
11/30/2018 12:13:00 PM,12.7,12.75,12.65,12.65,5250
11/30/2018 12:12:00 PM,12.65,12.7,12.65,12.7,3500
11/30/2018 12:11:00 PM,12.65,12.65,12.6,12.65,12250
11/30/2018 12:10:00 PM,12.75,12.75,12.7,12.75,10500
11/30/2018 12:09:00 PM,12.75,12.75,12.75,12.75,5250
11/30/2018 12:08:00 PM,12.7,12.7,12.7,12.7,28000
11/30/2018 12:07:00 PM,12.7,12.75,12.65,12.7,21000
11/30/2018 12:06:00 PM,12.55,12.75,12.55,12.7,22750
11/30/2018 12:05:00 PM,12.45,12.55,12.45,12.55,22750
11/30/2018 12:04:00 PM,12.5,12.5,12.45,12.45,5250
11/30/2018 12:03:00 PM,12.5,12.5,12.5,12.5,12250
11/30/2018 12:02:00 PM,12.6,12.6,12.5,12.5,8750
11/30/2018 12:01:00 PM,12.5,12.65,12.5,12.6,12250
11/30/2018 12:00:00 PM,12.65,12.65,12.5,12.5,12250
11/30/2018 11:59:00 AM,12.75,12.75,12.65,12.65,8750
11/30/2018 11:58:00 AM,12.85,12.9,12.75,12.75,17500
11/30/2018 11:57:00 AM,12.65,12.9,12.65,12.85,42000
11/30/2018 11:56:00 AM,12.35,12.65,12.35,12.65,21000
11/30/2018 11:55:00 AM,12.35,12.4,12.3,12.35,24500
11/30/2018 11:54:00 AM,12.3,12.45,12.3,12.35,14000
11/30/2018 11:53:00 AM,12.35,12.4,12.3,12.3,15750
11/30/2018 11:52:00 AM,12.4,12.4,12.35,12.35,15750
11/30/2018 11:51:00 AM,12.4,12.4,12.4,12.4,1750
11/30/2018 11:50:00 AM,12.35,12.45,12.35,12.4,22750
11/30/2018 11:49:00 AM,12.4,12.4,12.35,12.35,5250
11/30/2018 11:48:00 AM,12.6,12.6,12.35,12.4,19250
11/30/2018 11:47:00 AM,12.55,12.65,12.55,12.6,22750
11/30/2018 11:46:00 AM,12.6,12.6,12.5,12.55,15750
11/30/2018 11:45:00 AM,12.6,12.6,12.4,12.6,12250
11/30/2018 11:44:00 AM,12.6,12.6,12.6,12.6,3500
11/30/2018 11:43:00 AM,12.6,12.7,12.6,12.6,10500
11/30/2018 11:42:00 AM,12.75,12.75,12.6,12.6,7000
11/30/2018 11:41:00 AM,12.45,12.8,12.45,12.75,21000
11/30/2018 11:40:00 AM,12.35,12.45,12.35,12.45,12250
11/30/2018 11:39:00 AM,12.4,12.5,12.35,12.35,33250
11/30/2018 11:38:00 AM,12.55,12.55,12.4,12.4,10500
11/30/2018 11:37:00 AM,12.6,12.6,12.55,12.55,3500
11/30/2018 11:36:00 AM,12.65,12.65,12.55,12.6,12250
11/30/2018 11:35:00 AM,12.6,12.7,12.6,12.65,5250
11/30/2018 11:34:00 AM,12.55,12.6,12.5,12.6,7000
11/30/2018 11:33:00 AM,12.5,12.55,12.5,12.55,8750
11/30/2018 11:32:00 AM,12.6,12.6,12.5,12.5,5250
11/30/2018 11:31:00 AM,12.4,12.6,12.4,12.6,19250
11/30/2018 11:30:00 AM,12.45,12.5,12.35,12.4,22750
11/30/2018 11:29:00 AM,12.6,12.6,12.45,12.45,28000
11/30/2018 11:28:00 AM,12.6,12.6,12.6,12.6,0
11/30/2018 11:27:00 AM,12.55,12.65,12.55,12.6,26250
11/30/2018 11:26:00 AM,12.75,12.75,12.55,12.55,12250
11/30/2018 11:25:00 AM,12.75,12.75,12.75,12.75,0
11/30/2018 11:24:00 AM,12.7,12.75,12.65,12.75,24500
11/30/2018 11:23:00 AM,12.6,12.75,12.6,12.7,22750
11/30/2018 11:22:00 AM,12.7,12.8,12.55,12.55,36750
11/30/2018 11:21:00 AM,12.6,12.7,12.6,12.7,8750
11/30/2018 11:20:00 AM,12.55,12.6,12.4,12.6,33250
11/30/2018 11:19:00 AM,12.65,12.65,12.45,12.5,80500
11/30/2018 11:18:00 AM,12.7,12.7,12.65,12.65,3500
11/30/2018 11:17:00 AM,12.7,12.7,12.7,12.7,3500
11/30/2018 11:16:00 AM,12.8,12.8,12.65,12.7,22750
11/30/2018 11:15:00 AM,12.9,12.9,12.8,12.8,24500
11/30/2018 11:14:00 AM,12.7,12.9,12.7,12.9,8750
11/30/2018 11:13:00 AM,12.75,12.75,12.7,12.7,1750
11/30/2018 11:12:00 AM,12.75,12.8,12.75,12.75,10500
11/30/2018 11:11:00 AM,12.9,12.9,12.65,12.75,43750
11/30/2018 11:10:00 AM,12.8,13,12.8,12.9,29750
11/30/2018 11:09:00 AM,12.75,12.9,12.7,12.8,21000
11/30/2018 11:08:00 AM,12.8,12.8,12.7,12.75,19250
11/30/2018 11:07:00 AM,12.7,12.8,12.7,12.8,14000
11/30/2018 11:06:00 AM,12.65,12.7,12.6,12.7,10500
11/30/2018 11:05:00 AM,12.5,12.8,12.5,12.65,38500
11/30/2018 11:04:00 AM,12.45,12.55,12.45,12.5,19250
11/30/2018 11:03:00 AM,12.55,12.6,12.45,12.45,40250
11/30/2018 11:02:00 AM,12.4,12.55,12.4,12.55,12250
11/30/2018 11:01:00 AM,12.4,12.4,12.3,12.4,12250
11/30/2018 11:00:00 AM,12.4,12.5,12.4,12.4,19250
11/30/2018 10:59:00 AM,12.4,12.4,12.4,12.4,3500
11/30/2018 10:58:00 AM,12.4,12.4,12.35,12.4,3500
11/30/2018 10:57:00 AM,12.5,12.5,12.25,12.4,31500
11/30/2018 10:56:00 AM,12.55,12.55,12.5,12.5,5250
11/30/2018 10:55:00 AM,12.7,12.7,12.5,12.55,36750
11/30/2018 10:54:00 AM,12.6,12.8,12.6,12.7,21000
11/30/2018 10:53:00 AM,12.55,12.7,12.55,12.55,19250
11/30/2018 10:52:00 AM,12.6,12.65,12.55,12.55,7000
11/30/2018 10:51:00 AM,12.55,12.6,12.55,12.6,14000
11/30/2018 10:50:00 AM,12.65,12.65,12.45,12.55,21000
11/30/2018 10:49:00 AM,12.65,12.65,12.55,12.65,10500
11/30/2018 10:48:00 AM,12.45,12.65,12.35,12.65,26250
11/30/2018 10:47:00 AM,12.4,12.45,12.35,12.45,28000
11/30/2018 10:46:00 AM,12.45,12.45,12.25,12.4,26250
11/30/2018 10:45:00 AM,12.45,12.45,12.35,12.45,17500
11/30/2018 10:44:00 AM,12.45,12.5,12.4,12.45,26250
11/30/2018 10:43:00 AM,12.45,12.55,12.4,12.45,17500
11/30/2018 10:42:00 AM,12.7,12.7,12.4,12.45,36750
11/30/2018 10:41:00 AM,12.65,12.75,12.6,12.7,22750
11/30/2018 10:40:00 AM,12.55,12.65,12.55,12.65,21000
11/30/2018 10:39:00 AM,12.7,12.75,12.45,12.45,31500
11/30/2018 10:38:00 AM,12.65,12.75,12.65,12.7,43750
11/30/2018 10:37:00 AM,12.55,12.65,12.45,12.65,70000
11/30/2018 10:36:00 AM,12.6,12.85,12.55,12.55,85750
11/30/2018 10:35:00 AM,12.35,12.7,12.35,12.6,40250
11/30/2018 10:34:00 AM,12.45,12.45,12.3,12.4,57750
11/30/2018 10:33:00 AM,12.6,12.6,12.35,12.45,89250
11/30/2018 10:32:00 AM,12.05,12.6,12.05,12.6,189000
11/30/2018 10:31:00 AM,12.1,12.15,11.75,12.05,278250
11/30/2018 10:30:00 AM,12.3,12.3,12.05,12.1,70000
11/30/2018 10:29:00 AM,12.5,12.5,12,12.1,253750
11/30/2018 10:28:00 AM,12.45,12.7,12.45,12.5,166250
11/30/2018 10:27:00 AM,12.65,12.7,12.35,12.35,164500
11/30/2018 10:26:00 AM,12.85,12.9,12.45,12.65,231000
11/30/2018 10:25:00 AM,12.9,12.95,12.7,12.85,168000
11/30/2018 10:24:00 AM,13.2,13.2,12.9,12.9,199500
11/30/2018 10:23:00 AM,13.3,13.35,13.05,13.2,190750
11/30/2018 10:22:00 AM,13.4,13.45,13.3,13.3,99750
11/30/2018 10:21:00 AM,13.45,13.45,13.25,13.4,85750
11/30/2018 10:20:00 AM,13.55,13.6,13.45,13.45,17500
11/30/2018 10:19:00 AM,13.35,13.6,13.35,13.55,115500
11/30/2018 10:18:00 AM,13.45,13.5,13.35,13.35,22750
11/30/2018 10:17:00 AM,13.55,13.55,13.45,13.45,119000
11/30/2018 10:16:00 AM,13.5,13.6,13.4,13.55,84000
11/30/2018 10:15:00 AM,13.4,13.55,13.2,13.5,129500
11/30/2018 10:14:00 AM,13.3,13.5,13.25,13.35,131250
11/30/2018 10:13:00 AM,13.5,13.55,13.3,13.3,45500
11/30/2018 10:12:00 AM,13.6,13.65,13.4,13.5,70000
11/30/2018 10:11:00 AM,13.9,13.9,13.55,13.6,99750
11/30/2018 10:10:00 AM,13.95,14,13.9,13.9,112000
11/30/2018 10:09:00 AM,14.05,14.05,13.9,13.95,94500
11/30/2018 10:08:00 AM,14.05,14.2,14,14,127750
11/30/2018 10:07:00 AM,14,14.1,13.95,14.05,169750
11/30/2018 10:06:00 AM,13.95,14.2,13.85,14.1,222250
11/30/2018 10:05:00 AM,13.8,13.9,13.75,13.9,131250
11/30/2018 10:04:00 AM,13.85,13.85,13.75,13.8,84000
11/30/2018 10:03:00 AM,13.75,13.85,13.75,13.85,19250
11/30/2018 10:02:00 AM,13.8,13.9,13.7,13.75,31500
11/30/2018 10:01:00 AM,14.1,14.1,13.8,13.8,38500
11/30/2018 10:00:00 AM,14,14.15,14,14.1,47250
11/30/2018 9:59:00 AM,13.8,14.1,13.8,14,87500
11/30/2018 9:58:00 AM,13.9,13.95,13.8,13.8,54250
11/30/2018 9:57:00 AM,13.8,13.9,13.6,13.9,89250
11/30/2018 9:56:00 AM,13.7,13.8,13.6,13.75,47250
11/30/2018 9:55:00 AM,13.85,14,13.7,13.7,78750
11/30/2018 9:54:00 AM,13.8,13.9,13.75,13.85,66500
11/30/2018 9:53:00 AM,14.1,14.2,13.8,13.85,85750
11/30/2018 9:52:00 AM,13.95,14.2,13.85,14.1,224000
11/30/2018 9:51:00 AM,13.8,14,13.7,13.95,143500
11/30/2018 9:50:00 AM,13.6,13.9,13.6,13.75,127750
11/30/2018 9:49:00 AM,13.65,13.75,13.5,13.7,119000
11/30/2018 9:48:00 AM,13.25,13.8,13.2,13.65,133000
11/30/2018 9:47:00 AM,13.2,13.55,13.2,13.25,169750
11/30/2018 9:46:00 AM,13.1,13.2,13,13.2,112000
11/30/2018 9:45:00 AM,13.3,13.35,13.05,13.1,59500
11/30/2018 9:44:00 AM,13,13.35,13,13.3,101500
11/30/2018 9:43:00 AM,13,13.05,12.95,13,35000
11/30/2018 9:42:00 AM,13.05,13.05,12.9,12.95,28000
11/30/2018 9:41:00 AM,12.9,13.2,12.75,13.05,68250
11/30/2018 9:40:00 AM,13.1,13.1,12.9,12.9,19250
11/30/2018 9:39:00 AM,12.95,13.1,12.8,13.1,70000
11/30/2018 9:38:00 AM,13.15,13.15,12.7,12.95,119000
11/30/2018 9:37:00 AM,13.05,13.25,13,13.15,94500
11/30/2018 9:36:00 AM,13.3,13.3,13,13.1,133000
11/30/2018 9:35:00 AM,13.3,13.5,13.25,13.35,106750
11/30/2018 9:34:00 AM,13.6,13.6,13.3,13.3,64750
11/30/2018 9:33:00 AM,13.6,13.6,13.3,13.6,70000
11/30/2018 9:32:00 AM,13.4,13.5,13.25,13.5,96250
11/30/2018 9:31:00 AM,13.15,13.5,13.05,13.35,75250
11/30/2018 9:30:00 AM,13.25,13.25,13,13.15,85750
11/30/2018 9:29:00 AM,13.1,13.35,13,13.25,54250
11/30/2018 9:28:00 AM,13.2,13.5,13,13.05,73500
11/30/2018 9:27:00 AM,13.4,13.6,13.2,13.2,92750
11/30/2018 9:26:00 AM,13.25,13.8,13.25,13.4,147000
11/30/2018 9:25:00 AM,13.1,13.5,13.1,13.2,129500
11/30/2018 9:24:00 AM,13.25,13.45,13,13.1,124250
11/30/2018 9:23:00 AM,12.85,13.5,12.85,13.2,213500
11/30/2018 9:22:00 AM,12.7,13.1,12.7,12.8,122500
11/30/2018 9:21:00 AM,13.35,13.45,12.65,12.7,232750
11/30/2018 9:20:00 AM,12.65,13.4,12.55,13.3,218750
11/30/2018 9:19:00 AM,12.45,12.9,12.45,12.65,189000
11/30/2018 9:18:00 AM,11.3,12.45,11.3,12.45,136500
11/30/2018 9:17:00 AM,11.6,11.7,11.15,11.3,99750
11/30/2018 9:16:00 AM,12,12,11.55,11.6,171500
11/30/2018 9:15:00 AM,11.8,12,11,11.9,103250
11/29/2018 3:29:00 PM,11.15,11.25,11.15,11.25,47250
11/29/2018 3:28:00 PM,11,11.15,11,11.15,24500
11/29/2018 3:27:00 PM,11.1,11.15,11,11,21000
11/29/2018 3:26:00 PM,11.25,11.3,11.1,11.1,19250
11/29/2018 3:25:00 PM,11.25,11.3,11.2,11.25,50750
11/29/2018 3:24:00 PM,11.05,11.25,11.05,11.25,19250
11/29/2018 3:23:00 PM,11.05,11.15,11,11.05,24500
11/29/2018 3:22:00 PM,11.25,11.25,11,11.05,52500
11/29/2018 3:21:00 PM,11.25,11.4,11.25,11.25,14000
11/29/2018 3:20:00 PM,11.25,11.35,11.25,11.25,28000
11/29/2018 3:19:00 PM,11.1,11.3,11.1,11.25,29750
11/29/2018 3:18:00 PM,11.05,11.15,11,11.1,40250
11/29/2018 3:17:00 PM,11.15,11.2,11.05,11.05,29750
11/29/2018 3:16:00 PM,11.25,11.25,11.15,11.15,19250
11/29/2018 3:15:00 PM,11.05,11.25,11.05,11.25,22750
11/29/2018 3:14:00 PM,11,11.15,10.95,11.05,15750
11/29/2018 3:13:00 PM,10.9,11,10.85,11,12250
11/29/2018 3:12:00 PM,10.95,11,10.85,10.9,10500
11/29/2018 3:11:00 PM,10.8,11,10.8,10.95,21000
11/29/2018 3:10:00 PM,10.8,10.85,10.7,10.8,15750
11/29/2018 3:09:00 PM,10.7,10.85,10.65,10.8,10500
11/29/2018 3:08:00 PM,10.7,10.85,10.7,10.7,21000
11/29/2018 3:07:00 PM,10.85,10.85,10.7,10.7,8750
11/29/2018 3:06:00 PM,10.85,10.85,10.8,10.85,8750
11/29/2018 3:05:00 PM,10.95,10.95,10.85,10.85,17500
