Date,NIFTY18DEC10850CE O,NIFTY18DEC10850CE H,NIFTY18DEC10850CE L,NIFTY18DEC10850CE C,NIFTY18DEC10850CE V
11/30/2018 2:33:00 PM,209.8,210.55,208.65,210.55,975
11/30/2018 2:32:00 PM,209,209.8,208.85,209.8,600
11/30/2018 2:31:00 PM,205.5,209,205.5,209,525
11/30/2018 2:30:00 PM,205.5,205.5,205.5,205.5,75
11/30/2018 2:29:00 PM,206.1,206.1,206,206,300
11/30/2018 2:28:00 PM,207.8,208,206.45,206.45,225
11/30/2018 2:27:00 PM,207.8,208,206.55,208,525
11/30/2018 2:26:00 PM,208.15,209.5,207.8,207.8,525
11/30/2018 2:25:00 PM,209,209,207.55,208.15,975
11/30/2018 2:24:00 PM,209.85,209.85,209,209,300
11/30/2018 2:23:00 PM,207.75,210.75,207.75,209.85,975
11/30/2018 2:22:00 PM,205.1,208.35,205.1,207.75,375
11/30/2018 2:21:00 PM,202.55,207.5,202.55,205.1,2550
11/30/2018 2:20:00 PM,206.5,206.5,202.55,202.55,825
11/30/2018 2:19:00 PM,207,207.05,205.75,206.5,525
11/30/2018 2:18:00 PM,210.95,210.95,207,207,1800
11/30/2018 2:17:00 PM,214.4,214.4,210.95,210.95,450
11/30/2018 2:16:00 PM,213.3,214.4,213.3,214.4,675
11/30/2018 2:15:00 PM,212.05,213.3,212.05,213.3,150
11/30/2018 2:14:00 PM,212.05,212.05,212.05,212.05,0
11/30/2018 2:13:00 PM,213.15,213.9,212.05,212.05,150
11/30/2018 2:12:00 PM,212.65,213.45,212.65,213.15,225
11/30/2018 2:11:00 PM,211.65,212.85,211,212.65,600
11/30/2018 2:10:00 PM,212,212,211.55,211.65,300
11/30/2018 2:09:00 PM,211.4,214,211.4,213.05,825
11/30/2018 2:08:00 PM,211.05,211.4,211.05,211.4,75
11/30/2018 2:07:00 PM,209.4,211.05,209.4,211.05,75
11/30/2018 2:06:00 PM,213.3,213.3,209,209.4,2550
11/30/2018 2:05:00 PM,213.3,213.3,213.3,213.3,0
11/30/2018 2:04:00 PM,213.35,213.35,212.95,213.3,225
11/30/2018 2:03:00 PM,213.35,213.35,213.35,213.35,0
11/30/2018 2:02:00 PM,212.3,213.35,212.25,213.35,450
11/30/2018 2:01:00 PM,211.25,212.3,211.25,212.3,225
11/30/2018 2:00:00 PM,210.45,211.25,210.45,211.25,75
11/30/2018 1:59:00 PM,210.45,210.45,210.45,210.45,0
11/30/2018 1:58:00 PM,212.8,212.8,210.45,210.45,825
11/30/2018 1:57:00 PM,211,215.7,211,212,2700
11/30/2018 1:56:00 PM,211,211,211,211,0
11/30/2018 1:55:00 PM,212.8,212.8,211,211,300
11/30/2018 1:54:00 PM,212.8,212.8,212.8,212.8,0
11/30/2018 1:53:00 PM,211.95,212.8,211.95,212.8,150
11/30/2018 1:52:00 PM,216,216,211.95,211.95,300
11/30/2018 1:51:00 PM,216.2,216.2,214,216,525
11/30/2018 1:50:00 PM,217,217,215.3,216.2,375
11/30/2018 1:49:00 PM,216.3,217,216.3,217,525
11/30/2018 1:48:00 PM,215,216.3,215,216.3,150
11/30/2018 1:47:00 PM,214.3,215,213.1,215,525
11/30/2018 1:46:00 PM,215.75,215.75,214.3,214.3,600
11/30/2018 1:45:00 PM,215.65,216.15,214,216.15,750
11/30/2018 1:44:00 PM,216.4,216.4,213.45,215.65,1275
11/30/2018 1:43:00 PM,217,218.9,216.05,216.25,2025
11/30/2018 1:42:00 PM,215.3,217,214.15,217,750
11/30/2018 1:41:00 PM,211.2,215.3,211.2,215.3,375
11/30/2018 1:40:00 PM,211,211.2,210,211.2,375
11/30/2018 1:39:00 PM,213,213,211,211,750
11/30/2018 1:38:00 PM,214,214.6,213,213,975
11/30/2018 1:37:00 PM,215.45,215.45,213.75,214,525
11/30/2018 1:36:00 PM,211.9,215.45,211.9,215.45,600
11/30/2018 1:35:00 PM,210.45,212.7,210.45,211.9,675
11/30/2018 1:34:00 PM,210.45,210.45,210.45,210.45,0
11/30/2018 1:33:00 PM,210.25,212,210.15,210.45,1275
11/30/2018 1:32:00 PM,209.2,212.35,209.2,210.25,2100
11/30/2018 1:31:00 PM,217.65,217.65,209.2,209.2,1275
11/30/2018 1:30:00 PM,217.8,218.05,217.65,217.65,525
11/30/2018 1:29:00 PM,216,217.7,216,216.6,375
11/30/2018 1:28:00 PM,215.8,216,215.8,216,375
11/30/2018 1:27:00 PM,214.55,215.8,214.55,215.8,375
11/30/2018 1:26:00 PM,217.35,217.35,214.55,214.55,300
11/30/2018 1:25:00 PM,215.15,217.35,215.15,217.35,600
11/30/2018 1:24:00 PM,213,215.15,213,215.15,150
11/30/2018 1:23:00 PM,214.6,214.6,213,213,450
11/30/2018 1:22:00 PM,214,215.55,214,214.6,900
11/30/2018 1:21:00 PM,217,217,214,214,5100
11/30/2018 1:20:00 PM,219.3,219.3,217,217,300
11/30/2018 1:19:00 PM,219.8,219.85,219.3,219.3,300
11/30/2018 1:18:00 PM,219.9,219.9,219.9,219.9,0
11/30/2018 1:17:00 PM,221,221.35,218.85,219.9,1425
11/30/2018 1:16:00 PM,219.3,221,219.3,221,75
11/30/2018 1:15:00 PM,219.15,219.3,219,219.3,300
11/30/2018 1:14:00 PM,220,220,219.15,219.15,75
11/30/2018 1:13:00 PM,222.4,222.4,220,220,150
11/30/2018 1:12:00 PM,221.65,222.4,221.35,222.4,600
11/30/2018 1:11:00 PM,219.95,221.65,219.95,221.65,375
11/30/2018 1:10:00 PM,218.5,219.95,218.5,219.95,225
11/30/2018 1:09:00 PM,220.05,220.05,218.5,218.5,150
11/30/2018 1:08:00 PM,219.5,220.05,219.5,220.05,75
11/30/2018 1:07:00 PM,217.35,219.5,217.35,219.5,150
11/30/2018 1:06:00 PM,217.35,217.35,217.15,217.35,375
11/30/2018 1:05:00 PM,216.95,217.5,216.95,217.35,900
11/30/2018 1:04:00 PM,218.1,218.1,216.65,216.95,225
11/30/2018 1:03:00 PM,218.1,218.1,218.1,218.1,75
11/30/2018 1:02:00 PM,218.1,218.1,218.1,218.1,0
11/30/2018 1:01:00 PM,220.5,220.5,218.1,218.1,150
11/30/2018 1:00:00 PM,221,221,220.5,220.5,225
11/30/2018 12:59:00 PM,218.3,221,218.3,221,300
11/30/2018 12:58:00 PM,217.75,218.3,217.75,218.3,225
11/30/2018 12:57:00 PM,214.35,217.75,214.35,217.75,375
11/30/2018 12:56:00 PM,217,217,213.8,214.35,750
11/30/2018 12:55:00 PM,217,217,217,217,75
11/30/2018 12:54:00 PM,217.45,217.6,216.85,217,1050
11/30/2018 12:53:00 PM,216.55,217.45,215,217.45,675
11/30/2018 12:52:00 PM,217.2,217.2,215,216.55,675
11/30/2018 12:51:00 PM,217.15,217.55,216.55,217.2,450
11/30/2018 12:50:00 PM,220.05,220.05,215.95,217.15,1200
11/30/2018 12:49:00 PM,220.7,221,220.05,220.05,150
11/30/2018 12:48:00 PM,220.7,220.7,220.7,220.7,0
11/30/2018 12:47:00 PM,221.55,221.55,220.7,220.7,600
11/30/2018 12:46:00 PM,225.45,225.45,221,221.55,1425
11/30/2018 12:45:00 PM,226.3,226.3,225.45,225.45,150
11/30/2018 12:44:00 PM,223.5,226.3,223.5,226.3,450
11/30/2018 12:43:00 PM,223.5,223.5,223.5,223.5,0
11/30/2018 12:42:00 PM,224.1,224.35,223.5,223.5,375
11/30/2018 12:41:00 PM,223.2,224.1,223.2,224.1,75
11/30/2018 12:40:00 PM,223.2,223.2,223.2,223.2,0
11/30/2018 12:39:00 PM,224,224,223.2,223.2,150
11/30/2018 12:38:00 PM,224.95,224.95,224,224,225
11/30/2018 12:37:00 PM,225.8,225.8,224.95,224.95,75
11/30/2018 12:36:00 PM,225,226,225,225.8,150
11/30/2018 12:35:00 PM,226,226,225,225,300
11/30/2018 12:34:00 PM,225.1,226,224.6,226,600
11/30/2018 12:33:00 PM,224.3,225.1,224.3,225.1,75
11/30/2018 12:32:00 PM,223.3,224.3,223.3,224.3,300
11/30/2018 12:31:00 PM,225,225,223.3,223.3,75
11/30/2018 12:30:00 PM,226.5,226.5,224.35,225,300
11/30/2018 12:29:00 PM,226.85,226.85,226.5,226.5,75
11/30/2018 12:28:00 PM,226.8,226.85,226.8,226.85,75
11/30/2018 12:27:00 PM,226,226.8,226,226.8,150
11/30/2018 12:26:00 PM,227.85,227.85,226,226,150
11/30/2018 12:25:00 PM,227.85,227.85,227.85,227.85,0
11/30/2018 12:24:00 PM,228,228,227.85,227.85,75
11/30/2018 12:23:00 PM,228.65,228.65,228,228,300
11/30/2018 12:22:00 PM,228,229.1,228,229.1,75
11/30/2018 12:21:00 PM,226.15,228,226.15,228,750
11/30/2018 12:20:00 PM,225,226.15,225,226.15,75
11/30/2018 12:19:00 PM,225,225,225,225,0
11/30/2018 12:18:00 PM,223.65,225,223.65,225,150
11/30/2018 12:17:00 PM,223.7,223.7,223.7,223.7,75
11/30/2018 12:16:00 PM,226.35,226.35,222.3,223.65,300
11/30/2018 12:15:00 PM,226.35,226.35,226.35,226.35,0
11/30/2018 12:14:00 PM,226.3,226.35,226,226.35,225
11/30/2018 12:13:00 PM,223.95,226.3,223.95,226.3,75
11/30/2018 12:12:00 PM,222.7,223.95,222.7,223.95,75
11/30/2018 12:11:00 PM,222.7,222.7,222.7,222.7,0
11/30/2018 12:10:00 PM,222.7,222.7,222.7,222.7,0
11/30/2018 12:09:00 PM,223.1,223.1,222.7,222.7,150
11/30/2018 12:08:00 PM,223.1,223.1,223.1,223.1,0
11/30/2018 12:07:00 PM,221,224.3,221,223.1,300
11/30/2018 12:06:00 PM,221,221,221,221,75
11/30/2018 12:05:00 PM,221.8,221.8,221,221,75
11/30/2018 12:04:00 PM,219.95,221.8,219.95,221.8,225
11/30/2018 12:03:00 PM,223.25,223.25,219.95,219.95,75
11/30/2018 12:02:00 PM,225,225,223.25,223.25,75
11/30/2018 12:01:00 PM,225,225,225,225,0
11/30/2018 12:00:00 PM,225.8,226.35,225,225,150
11/30/2018 11:59:00 AM,228,228,225.8,225.8,75
11/30/2018 11:58:00 AM,227.9,228,227.9,228,75
11/30/2018 11:57:00 AM,226.05,227.9,225.15,227.9,375
11/30/2018 11:56:00 AM,220.45,226.05,220.45,226.05,375
11/30/2018 11:55:00 AM,221.65,222.5,219.6,220.45,1200
11/30/2018 11:54:00 AM,223.55,223.55,221.4,221.65,525
11/30/2018 11:53:00 AM,223.5,224.4,223.5,223.55,375
11/30/2018 11:52:00 AM,223.2,224.55,223.2,223.5,300
11/30/2018 11:51:00 AM,224.4,224.6,223.2,223.2,225
11/30/2018 11:50:00 AM,224.7,224.7,224.4,224.4,450
11/30/2018 11:49:00 AM,225,225,224.7,224.7,1425
11/30/2018 11:48:00 AM,225.1,225.35,225,225.3,225
11/30/2018 11:47:00 AM,223.8,225.1,223.8,225.1,300
11/30/2018 11:46:00 AM,222.3,223.8,221.8,223.8,600
11/30/2018 11:45:00 AM,226,226,222.3,222.3,1275
11/30/2018 11:44:00 AM,228.3,228.3,226,226,450
11/30/2018 11:43:00 AM,229,229,228.3,228.3,300
11/30/2018 11:42:00 AM,230,230,228.05,229,225
11/30/2018 11:41:00 AM,229.95,230,229.95,230,75
11/30/2018 11:40:00 AM,227.3,229.95,227.3,229.95,75
11/30/2018 11:39:00 AM,227.3,227.3,227.3,227.3,0
11/30/2018 11:38:00 AM,228,228,226.7,227.3,300
11/30/2018 11:37:00 AM,228,228.5,227.1,228.5,450
11/30/2018 11:36:00 AM,233,233,227.8,228,1275
11/30/2018 11:35:00 AM,234,234,233,233,75
11/30/2018 11:34:00 AM,235.5,235.5,234,234,75
11/30/2018 11:33:00 AM,236.35,236.35,235.5,235.5,75
11/30/2018 11:32:00 AM,237,237,236.35,236.35,75
11/30/2018 11:31:00 AM,237,237,237,237,0
11/30/2018 11:30:00 AM,237,237,237,237,0
11/30/2018 11:29:00 AM,237,237,237,237,0
11/30/2018 11:28:00 AM,235.65,237,235.65,237,75
11/30/2018 11:27:00 AM,238.7,238.7,235.65,235.65,150
11/30/2018 11:26:00 AM,238.7,238.7,238.7,238.7,0
11/30/2018 11:25:00 AM,238.7,238.7,238.7,238.7,0
11/30/2018 11:24:00 AM,238.7,238.7,238.7,238.7,0
11/30/2018 11:23:00 AM,238.7,238.7,238.7,238.7,75
11/30/2018 11:22:00 AM,237.95,240,237.95,238.7,300
11/30/2018 11:21:00 AM,237.95,237.95,237.95,237.95,0
11/30/2018 11:20:00 AM,236.4,237.95,236.4,237.95,75
11/30/2018 11:19:00 AM,236.4,236.4,236.4,236.4,0
11/30/2018 11:18:00 AM,236.4,236.4,236.4,236.4,0
11/30/2018 11:17:00 AM,238.85,238.85,236.4,236.4,75
11/30/2018 11:16:00 AM,238.85,238.85,238.85,238.85,0
11/30/2018 11:15:00 AM,238.85,238.85,238.85,238.85,0
11/30/2018 11:14:00 AM,239.3,239.3,238.85,238.85,300
11/30/2018 11:13:00 AM,240,240,238.5,239.3,300
11/30/2018 11:12:00 AM,238.5,240,238.5,240,300
11/30/2018 11:11:00 AM,236.8,238.5,236.8,238.5,150
11/30/2018 11:10:00 AM,236.4,237.4,236.4,236.8,675
11/30/2018 11:09:00 AM,236.5,236.5,236.4,236.4,900
11/30/2018 11:08:00 AM,236.5,236.5,236.5,236.5,0
11/30/2018 11:07:00 AM,238.05,238.05,236.5,236.5,300
11/30/2018 11:06:00 AM,238.05,238.05,238.05,238.05,75
11/30/2018 11:05:00 AM,238.05,238.05,238.05,238.05,0
11/30/2018 11:04:00 AM,238,238.05,237.85,238.05,150
11/30/2018 11:03:00 AM,233.35,238,233.35,238,150
11/30/2018 11:02:00 AM,230.1,233.35,230.1,233.35,1500
11/30/2018 11:01:00 AM,231.55,231.55,230.1,230.1,375
11/30/2018 11:00:00 AM,233.5,233.5,231.55,231.55,75
11/30/2018 10:59:00 AM,233.65,234.1,233.5,233.5,750
11/30/2018 10:58:00 AM,232.55,233.65,232.55,233.65,300
11/30/2018 10:57:00 AM,234.3,234.3,232.55,232.55,75
11/30/2018 10:56:00 AM,234.3,234.3,234.3,234.3,75
11/30/2018 10:55:00 AM,234.3,234.3,234.3,234.3,0
11/30/2018 10:54:00 AM,234.3,234.3,234.3,234.3,0
11/30/2018 10:53:00 AM,234.3,234.3,234.3,234.3,0
11/30/2018 10:52:00 AM,232.6,234.3,232.6,234.3,150
11/30/2018 10:51:00 AM,232.6,232.6,232.6,232.6,75
11/30/2018 10:50:00 AM,232.6,235.8,232.6,232.6,300
11/30/2018 10:49:00 AM,232.6,232.6,232.6,232.6,0
11/30/2018 10:48:00 AM,232.6,232.6,232.6,232.6,0
11/30/2018 10:47:00 AM,232,232.6,232,232.6,75
11/30/2018 10:46:00 AM,232,232,232,232,0
11/30/2018 10:45:00 AM,234,234,232,232,75
11/30/2018 10:44:00 AM,234.75,234.75,234,234,75
11/30/2018 10:43:00 AM,234.75,234.75,234.75,234.75,0
11/30/2018 10:42:00 AM,237,237,234.75,234.75,75
11/30/2018 10:41:00 AM,238,238,237,237,150
11/30/2018 10:40:00 AM,236,238,236,238,750
11/30/2018 10:39:00 AM,236.55,236.55,236,236,375
11/30/2018 10:38:00 AM,237,237,236,236.55,150
11/30/2018 10:37:00 AM,237,237,237,237,0
11/30/2018 10:36:00 AM,236.35,237,236.35,237,75
11/30/2018 10:35:00 AM,236.3,236.35,236.3,236.35,75
11/30/2018 10:34:00 AM,235.25,236.45,235.25,236.3,150
11/30/2018 10:33:00 AM,237.65,237.65,235.25,235.25,1050
11/30/2018 10:32:00 AM,234.35,237.65,234.35,237.65,75
11/30/2018 10:31:00 AM,233.65,234.35,233.65,234.35,750
11/30/2018 10:30:00 AM,233,233.65,233,233.65,450
11/30/2018 10:29:00 AM,233,233,233,233,0
11/30/2018 10:28:00 AM,233,233,233,233,0
11/30/2018 10:27:00 AM,235,235,233,233,375
11/30/2018 10:26:00 AM,235,235,235,235,0
11/30/2018 10:25:00 AM,236.35,236.35,235,235,225
11/30/2018 10:24:00 AM,240,240,236.35,236.35,75
11/30/2018 10:23:00 AM,240,240,240,240,0
11/30/2018 10:22:00 AM,241,241,240,240,1050
11/30/2018 10:21:00 AM,241,241,241,241,225
11/30/2018 10:20:00 AM,238.5,238.5,238.5,238.5,0
11/30/2018 10:19:00 AM,240.2,240.2,238.5,238.5,150
11/30/2018 10:18:00 AM,241,241,240.2,240.2,75
11/30/2018 10:17:00 AM,235,241,235,241,225
11/30/2018 10:16:00 AM,235,235,235,235,0
11/30/2018 10:15:00 AM,235,235,235,235,0
11/30/2018 10:14:00 AM,237.7,237.7,235,235,225
11/30/2018 10:13:00 AM,237.7,237.7,237.7,237.7,300
11/30/2018 10:12:00 AM,238.5,238.5,237.7,237.7,150
11/30/2018 10:11:00 AM,237.55,239.9,237.55,238.5,375
11/30/2018 10:10:00 AM,237.55,237.55,237.55,237.55,150
11/30/2018 10:09:00 AM,238.45,238.45,237.55,237.55,525
11/30/2018 10:08:00 AM,235.5,238.45,235.5,238.45,225
11/30/2018 10:07:00 AM,231.1,236,231.1,235.5,450
11/30/2018 10:06:00 AM,234.5,234.5,231.1,231.1,150
11/30/2018 10:05:00 AM,235,235.45,234.5,234.5,600
11/30/2018 10:04:00 AM,235,235,235,235,0
11/30/2018 10:03:00 AM,235,235,235,235,0
11/30/2018 10:02:00 AM,236.4,236.4,235,235,675
11/30/2018 10:01:00 AM,237,237,236.35,236.4,150
11/30/2018 10:00:00 AM,236.35,237,236.35,237,750
11/30/2018 9:59:00 AM,238.5,238.5,236.35,236.35,225
11/30/2018 9:58:00 AM,238.5,238.5,238.5,238.5,150
11/30/2018 9:57:00 AM,238.5,238.5,238.5,238.5,0
11/30/2018 9:56:00 AM,240.65,240.65,238.5,238.5,375
11/30/2018 9:55:00 AM,240.45,241.55,240,240.65,375
11/30/2018 9:54:00 AM,235.95,240.45,235.95,240.45,750
11/30/2018 9:53:00 AM,240,240,235.95,235.95,375
11/30/2018 9:52:00 AM,245.5,245.5,240,240,3000
11/30/2018 9:51:00 AM,247.35,247.35,245,245.5,825
11/30/2018 9:50:00 AM,249,249,247.35,247.35,75
11/30/2018 9:49:00 AM,249,249,249,249,0
11/30/2018 9:48:00 AM,249,249,249,249,0
11/30/2018 9:47:00 AM,248.65,249,248.65,249,600
11/30/2018 9:46:00 AM,251,251,248.65,248.65,225
11/30/2018 9:45:00 AM,251.75,251.75,251,251,225
11/30/2018 9:44:00 AM,255,255,251.75,251.75,525
11/30/2018 9:43:00 AM,255,255,255,255,0
11/30/2018 9:42:00 AM,248,255,248,255,1425
11/30/2018 9:41:00 AM,248.35,249.05,246.35,248,900
11/30/2018 9:40:00 AM,248.35,248.35,248.35,248.35,0
11/30/2018 9:39:00 AM,248.35,248.35,248.35,248.35,0
11/30/2018 9:38:00 AM,250.5,250.5,248,248.35,600
11/30/2018 9:37:00 AM,249.05,250.5,249,250.5,300
11/30/2018 9:36:00 AM,249.9,250.7,249.05,249.05,150
11/30/2018 9:35:00 AM,249.9,249.9,249.9,249.9,0
11/30/2018 9:34:00 AM,249.9,249.9,249.9,249.9,0
11/30/2018 9:33:00 AM,247,249.9,247,249.9,375
11/30/2018 9:32:00 AM,246.5,247,246.5,247,75
11/30/2018 9:31:00 AM,243,246.5,243,246.5,150
11/30/2018 9:30:00 AM,245,245,243,243,75
11/30/2018 9:29:00 AM,244.85,245,244.85,245,75
11/30/2018 9:28:00 AM,246.5,246.5,243.25,244.85,675
11/30/2018 9:27:00 AM,247.35,248.2,246.5,246.5,450
11/30/2018 9:26:00 AM,248,248.2,247.35,247.35,300
11/30/2018 9:25:00 AM,249.45,249.45,248,248,225
11/30/2018 9:24:00 AM,246.35,250.45,246.35,249.45,450
11/30/2018 9:23:00 AM,245.65,246.35,245.65,246.35,300
11/30/2018 9:22:00 AM,249.85,249.85,245.65,245.65,675
11/30/2018 9:21:00 AM,249.65,250.4,248.05,249.85,2625
11/30/2018 9:20:00 AM,252.05,255.05,249.65,249.65,3750
11/30/2018 9:19:00 AM,241,251.6,241,251.6,675
11/30/2018 9:18:00 AM,240.6,241,238.4,241,225
11/30/2018 9:17:00 AM,233.4,240.6,233.4,240.6,1875
11/30/2018 9:16:00 AM,238,238,233.4,233.4,2100
11/30/2018 9:15:00 AM,251.5,251.5,234.8,238,2475
11/29/2018 3:29:00 PM,228.2,229,228,228,375
11/29/2018 3:28:00 PM,223.8,228.2,223.25,228.2,1725
11/29/2018 3:27:00 PM,225.95,225.95,223.8,223.8,1800
11/29/2018 3:26:00 PM,225.6,226.75,225.05,225.95,750
11/29/2018 3:25:00 PM,227,227,225.6,225.6,1350
11/29/2018 3:24:00 PM,225.05,227.4,225.05,227,1875
11/29/2018 3:23:00 PM,225,226,224,225.1,2625
11/29/2018 3:22:00 PM,222.95,225,222.95,225,1725
11/29/2018 3:21:00 PM,220,222.95,220,222.95,600
11/29/2018 3:20:00 PM,219,220,218.55,220,3525
11/29/2018 3:19:00 PM,218,219,217,219,375
11/29/2018 3:18:00 PM,216.5,218,215.9,218,300
11/29/2018 3:17:00 PM,214.7,216.5,214.1,216.5,750
11/29/2018 3:16:00 PM,213.65,215.4,213.65,214.7,1125
11/29/2018 3:15:00 PM,213.95,214.5,212.65,213.65,2175
11/29/2018 3:14:00 PM,212.4,213.95,212.4,213.95,225
11/29/2018 3:13:00 PM,212,212.4,212,212.4,300
11/29/2018 3:12:00 PM,213.25,213.25,212,212,375
11/29/2018 3:11:00 PM,212,213.25,212,213.25,600
11/29/2018 3:10:00 PM,213,214.45,212,212,825
11/29/2018 3:09:00 PM,212.6,213,212.6,213,300
11/29/2018 3:08:00 PM,212.75,214.45,212.75,213.95,675
11/29/2018 3:07:00 PM,216.35,216.35,214.4,214.4,225
11/29/2018 3:06:00 PM,216,216.8,216,216.35,300
11/29/2018 3:05:00 PM,217.7,217.7,216,216,1800
11/29/2018 3:04:00 PM,216.25,217.7,216.25,217.7,300
11/29/2018 3:03:00 PM,217.85,217.85,216.05,217.1,225
11/29/2018 3:02:00 PM,218.4,218.4,217,217.85,600
11/29/2018 3:01:00 PM,218.8,218.8,218,218.4,675
11/29/2018 3:00:00 PM,225.55,225.55,218.8,218.8,2400
11/29/2018 2:59:00 PM,221.95,225.55,221.95,225.55,1500
11/29/2018 2:58:00 PM,222.55,222.55,221.95,221.95,300
11/29/2018 2:57:00 PM,221.55,223.3,221.55,222.55,150
11/29/2018 2:56:00 PM,223.4,223.4,221.55,221.55,225
11/29/2018 2:55:00 PM,222.15,223.4,222.15,223.4,375
11/29/2018 2:54:00 PM,221.7,222.25,221.7,222.15,225
11/29/2018 2:53:00 PM,221.5,221.7,220.85,221.7,300
11/29/2018 2:52:00 PM,222.75,222.95,221.5,221.5,225
11/29/2018 2:51:00 PM,219.25,224.3,219.25,222.75,525
11/29/2018 2:50:00 PM,219.8,220.65,219.25,219.25,375
11/29/2018 2:49:00 PM,218.7,219.8,218.7,219.8,225
11/29/2018 2:48:00 PM,218.5,218.5,218,218,300
11/29/2018 2:47:00 PM,219.4,219.4,218.5,218.5,75
11/29/2018 2:46:00 PM,218.6,219.65,218.6,219.4,300
11/29/2018 2:45:00 PM,218.6,218.6,218.6,218.6,0
11/29/2018 2:44:00 PM,218,218.6,218,218.6,225
11/29/2018 2:43:00 PM,218,218,218,218,0
11/29/2018 2:42:00 PM,219.45,219.45,218,218,300
11/29/2018 2:41:00 PM,220.2,220.2,219.45,219.45,75
11/29/2018 2:40:00 PM,220,220.2,220,220.2,75
11/29/2018 2:39:00 PM,220,220,220,220,300
11/29/2018 2:38:00 PM,218.85,220,218.85,220,375
11/29/2018 2:37:00 PM,218.85,218.85,218.85,218.85,0
11/29/2018 2:36:00 PM,218.7,220.1,218.7,218.85,150
11/29/2018 2:35:00 PM,221.7,221.7,218.7,218.7,150
11/29/2018 2:34:00 PM,223.55,223.55,221.7,221.7,75
11/29/2018 2:33:00 PM,225.7,225.7,223.55,223.55,225
11/29/2018 2:32:00 PM,223.55,225.8,223.55,225.7,225
