Date,USDINR18DEC69PE O,USDINR18DEC69PE H,USDINR18DEC69PE L,USDINR18DEC69PE C,USDINR18DEC69PE V
11/30/2018 10:56:00 AM,0.275,0.275,0.275,0.275,60
11/30/2018 10:55:00 AM,0.28,0.28,0.275,0.275,285
11/30/2018 10:54:00 AM,0.2775,0.28,0.2775,0.28,386
11/30/2018 10:53:00 AM,0.27,0.2775,0.27,0.2775,29
11/30/2018 10:52:00 AM,0.27,0.27,0.27,0.27,0
11/30/2018 10:51:00 AM,0.27,0.27,0.27,0.27,5
11/30/2018 10:50:00 AM,0.2725,0.2725,0.27,0.27,118
11/30/2018 10:49:00 AM,0.2725,0.2725,0.2725,0.2725,297
11/30/2018 10:48:00 AM,0.2725,0.2725,0.2725,0.2725,0
11/30/2018 10:47:00 AM,0.2725,0.2725,0.2725,0.2725,62
11/30/2018 10:46:00 AM,0.2725,0.2725,0.2725,0.2725,10
11/30/2018 10:45:00 AM,0.27,0.2725,0.27,0.2725,46
11/30/2018 10:44:00 AM,0.275,0.275,0.27,0.27,148
11/30/2018 10:43:00 AM,0.275,0.275,0.275,0.275,0
11/30/2018 10:42:00 AM,0.2725,0.275,0.2725,0.275,10
11/30/2018 10:41:00 AM,0.275,0.275,0.2725,0.2725,4
11/30/2018 10:40:00 AM,0.275,0.275,0.275,0.275,30
11/30/2018 10:39:00 AM,0.2725,0.275,0.2725,0.275,269
11/30/2018 10:38:00 AM,0.275,0.275,0.2725,0.2725,18
11/30/2018 10:37:00 AM,0.275,0.275,0.275,0.275,0
11/30/2018 10:36:00 AM,0.2725,0.275,0.2725,0.275,10
11/30/2018 10:35:00 AM,0.2725,0.2725,0.2725,0.2725,114
