Date,USDINR18DEC69.75PE O,USDINR18DEC69.75PE H,USDINR18DEC69.75PE L,USDINR18DEC69.75PE C,USDINR18DEC69.75PE V
11/30/2018 2:02:00 PM,0.5325,0.5325,0.5325,0.5325,0
11/30/2018 2:01:00 PM,0.525,0.5325,0.525,0.5325,70
11/30/2018 2:00:00 PM,0.525,0.525,0.525,0.525,0
11/30/2018 1:59:00 PM,0.54,0.54,0.525,0.525,55
11/30/2018 1:58:00 PM,0.5425,0.5425,0.54,0.54,31
11/30/2018 1:57:00 PM,0.5425,0.5425,0.5425,0.5425,0
11/30/2018 1:56:00 PM,0.53,0.5425,0.53,0.5425,23
11/30/2018 1:55:00 PM,0.53,0.53,0.53,0.53,0
11/30/2018 1:54:00 PM,0.53,0.53,0.53,0.53,0
11/30/2018 1:53:00 PM,0.53,0.53,0.53,0.53,27
11/30/2018 1:52:00 PM,0.5375,0.5375,0.53,0.53,17
11/30/2018 1:51:00 PM,0.5375,0.5375,0.5375,0.5375,0
11/30/2018 1:50:00 PM,0.53,0.5375,0.53,0.5375,16
11/30/2018 1:49:00 PM,0.53,0.53,0.53,0.53,0
11/30/2018 1:48:00 PM,0.53,0.53,0.53,0.53,0
11/30/2018 1:47:00 PM,0.53,0.53,0.53,0.53,0
11/30/2018 1:46:00 PM,0.53,0.53,0.53,0.53,0
11/30/2018 1:45:00 PM,0.53,0.53,0.53,0.53,0
11/30/2018 1:44:00 PM,0.53,0.53,0.53,0.53,0
11/30/2018 1:43:00 PM,0.515,0.53,0.515,0.53,1343
11/30/2018 1:42:00 PM,0.515,0.515,0.515,0.515,0
11/30/2018 1:41:00 PM,0.515,0.515,0.515,0.515,0
11/30/2018 1:40:00 PM,0.515,0.515,0.515,0.515,9
11/30/2018 1:39:00 PM,0.515,0.515,0.515,0.515,12
11/30/2018 1:38:00 PM,0.515,0.515,0.515,0.515,0
11/30/2018 1:37:00 PM,0.525,0.525,0.515,0.515,6
11/30/2018 1:36:00 PM,0.525,0.525,0.525,0.525,0
11/30/2018 1:35:00 PM,0.525,0.525,0.525,0.525,0
11/30/2018 1:34:00 PM,0.525,0.525,0.525,0.525,20
11/30/2018 1:33:00 PM,0.5175,0.525,0.5175,0.525,89
11/30/2018 1:32:00 PM,0.5125,0.5175,0.5075,0.5175,43
11/30/2018 1:31:00 PM,0.5125,0.5125,0.5125,0.5125,0
11/30/2018 1:30:00 PM,0.5125,0.5125,0.5125,0.5125,0
11/30/2018 1:29:00 PM,0.5125,0.5125,0.5125,0.5125,0
11/30/2018 1:28:00 PM,0.51,0.5125,0.51,0.5125,11
11/30/2018 1:27:00 PM,0.51,0.51,0.51,0.51,0
11/30/2018 1:26:00 PM,0.51,0.51,0.51,0.51,0
11/30/2018 1:25:00 PM,0.5075,0.51,0.5075,0.51,10
11/30/2018 1:24:00 PM,0.5075,0.5075,0.5075,0.5075,300
11/30/2018 1:23:00 PM,0.5075,0.5075,0.5075,0.5075,0
11/30/2018 1:22:00 PM,0.5125,0.5125,0.5075,0.5075,18
11/30/2018 1:21:00 PM,0.515,0.5175,0.5125,0.5125,50
11/30/2018 1:20:00 PM,0.5,0.515,0.5,0.515,900
11/30/2018 1:19:00 PM,0.505,0.505,0.5,0.5,27
11/30/2018 1:18:00 PM,0.5075,0.5075,0.5,0.505,274
11/30/2018 1:17:00 PM,0.5075,0.5075,0.5075,0.5075,0
11/30/2018 1:16:00 PM,0.5075,0.5075,0.5075,0.5075,0
11/30/2018 1:15:00 PM,0.51,0.51,0.5075,0.5075,16
11/30/2018 1:14:00 PM,0.5025,0.51,0.5025,0.51,110
11/30/2018 1:13:00 PM,0.5025,0.5025,0.5025,0.5025,0
11/30/2018 1:12:00 PM,0.5025,0.5025,0.5025,0.5025,0
11/30/2018 1:11:00 PM,0.505,0.505,0.5025,0.5025,156
11/30/2018 1:10:00 PM,0.505,0.505,0.505,0.505,210
11/30/2018 1:09:00 PM,0.51,0.51,0.5075,0.5075,11
11/30/2018 1:08:00 PM,0.51,0.51,0.51,0.51,0
11/30/2018 1:07:00 PM,0.51,0.51,0.51,0.51,0
11/30/2018 1:06:00 PM,0.51,0.51,0.51,0.51,0
11/30/2018 1:05:00 PM,0.51,0.51,0.51,0.51,0
11/30/2018 1:04:00 PM,0.51,0.51,0.51,0.51,10
11/30/2018 1:03:00 PM,0.51,0.51,0.51,0.51,0
11/30/2018 1:02:00 PM,0.51,0.52,0.51,0.51,21
11/30/2018 1:01:00 PM,0.505,0.5125,0.505,0.51,596
11/30/2018 1:00:00 PM,0.505,0.505,0.505,0.505,0
11/30/2018 12:59:00 PM,0.505,0.505,0.505,0.505,0
11/30/2018 12:58:00 PM,0.505,0.505,0.505,0.505,70
11/30/2018 12:57:00 PM,0.505,0.505,0.505,0.505,11
11/30/2018 12:56:00 PM,0.495,0.505,0.495,0.505,55
11/30/2018 12:55:00 PM,0.495,0.495,0.495,0.495,0
11/30/2018 12:54:00 PM,0.495,0.495,0.495,0.495,77
11/30/2018 12:53:00 PM,0.51,0.51,0.495,0.495,1360
11/30/2018 12:52:00 PM,0.52,0.52,0.51,0.51,58
11/30/2018 12:51:00 PM,0.5225,0.5225,0.5175,0.52,386
11/30/2018 12:50:00 PM,0.5225,0.5225,0.5225,0.5225,0
11/30/2018 12:49:00 PM,0.525,0.525,0.5225,0.5225,7
11/30/2018 12:48:00 PM,0.525,0.525,0.525,0.525,0
11/30/2018 12:47:00 PM,0.53,0.53,0.525,0.525,20
11/30/2018 12:46:00 PM,0.525,0.53,0.525,0.53,134
11/30/2018 12:45:00 PM,0.5225,0.525,0.5225,0.525,13
11/30/2018 12:44:00 PM,0.5275,0.5275,0.5225,0.5225,40
11/30/2018 12:43:00 PM,0.53,0.53,0.5275,0.5275,83
11/30/2018 12:42:00 PM,0.5325,0.5325,0.53,0.53,83
11/30/2018 12:41:00 PM,0.535,0.535,0.5325,0.5325,134
11/30/2018 12:40:00 PM,0.545,0.545,0.535,0.535,330
11/30/2018 12:39:00 PM,0.545,0.545,0.545,0.545,0
11/30/2018 12:38:00 PM,0.55,0.55,0.545,0.545,19
11/30/2018 12:37:00 PM,0.55,0.55,0.55,0.55,210
11/30/2018 12:36:00 PM,0.555,0.555,0.55,0.55,1
11/30/2018 12:35:00 PM,0.56,0.56,0.555,0.555,100
11/30/2018 12:34:00 PM,0.5625,0.5625,0.5575,0.56,279
11/30/2018 12:33:00 PM,0.5625,0.5625,0.5625,0.5625,11
11/30/2018 12:32:00 PM,0.5625,0.5625,0.5625,0.5625,0
11/30/2018 12:31:00 PM,0.565,0.565,0.56,0.5625,61
11/30/2018 12:30:00 PM,0.565,0.565,0.565,0.565,0
11/30/2018 12:29:00 PM,0.575,0.575,0.565,0.565,20
11/30/2018 12:28:00 PM,0.575,0.575,0.575,0.575,0
11/30/2018 12:27:00 PM,0.575,0.575,0.575,0.575,0
11/30/2018 12:26:00 PM,0.575,0.575,0.575,0.575,0
11/30/2018 12:25:00 PM,0.575,0.575,0.575,0.575,0
11/30/2018 12:24:00 PM,0.575,0.575,0.575,0.575,5
11/30/2018 12:23:00 PM,0.575,0.575,0.575,0.575,0
11/30/2018 12:22:00 PM,0.575,0.575,0.575,0.575,0
11/30/2018 12:21:00 PM,0.5725,0.575,0.5725,0.575,2
11/30/2018 12:20:00 PM,0.575,0.575,0.5725,0.5725,18
11/30/2018 12:19:00 PM,0.575,0.575,0.575,0.575,0
11/30/2018 12:18:00 PM,0.575,0.575,0.575,0.575,0
11/30/2018 12:17:00 PM,0.575,0.575,0.575,0.575,0
11/30/2018 12:16:00 PM,0.565,0.575,0.565,0.575,42
11/30/2018 12:15:00 PM,0.565,0.565,0.565,0.565,0
11/30/2018 12:14:00 PM,0.565,0.565,0.565,0.565,0
11/30/2018 12:13:00 PM,0.565,0.565,0.565,0.565,0
11/30/2018 12:12:00 PM,0.565,0.565,0.565,0.565,0
11/30/2018 12:11:00 PM,0.565,0.565,0.565,0.565,0
11/30/2018 12:10:00 PM,0.5625,0.565,0.5625,0.565,165
11/30/2018 12:09:00 PM,0.5675,0.5675,0.5625,0.5625,115
11/30/2018 12:08:00 PM,0.565,0.5675,0.565,0.5675,105
11/30/2018 12:07:00 PM,0.565,0.565,0.565,0.565,182
11/30/2018 12:06:00 PM,0.565,0.57,0.565,0.565,144
11/30/2018 12:05:00 PM,0.565,0.565,0.565,0.565,60
11/30/2018 12:04:00 PM,0.5675,0.57,0.565,0.565,48
11/30/2018 12:03:00 PM,0.5675,0.5675,0.5675,0.5675,0
11/30/2018 12:02:00 PM,0.57,0.57,0.5675,0.5675,5
11/30/2018 12:01:00 PM,0.575,0.575,0.57,0.57,35
11/30/2018 12:00:00 PM,0.575,0.575,0.575,0.575,189
11/30/2018 11:59:00 AM,0.5725,0.5775,0.5725,0.575,211
11/30/2018 11:58:00 AM,0.575,0.575,0.5725,0.5725,7
11/30/2018 11:57:00 AM,0.575,0.575,0.575,0.575,6
11/30/2018 11:56:00 AM,0.58,0.58,0.58,0.58,0
11/30/2018 11:55:00 AM,0.575,0.58,0.575,0.58,8
11/30/2018 11:54:00 AM,0.575,0.575,0.575,0.575,0
11/30/2018 11:53:00 AM,0.575,0.575,0.575,0.575,0
11/30/2018 11:52:00 AM,0.575,0.575,0.575,0.575,0
11/30/2018 11:51:00 AM,0.5725,0.575,0.5725,0.575,1
11/30/2018 11:50:00 AM,0.575,0.575,0.5725,0.5725,200
11/30/2018 11:49:00 AM,0.575,0.575,0.575,0.575,200
11/30/2018 11:48:00 AM,0.58,0.58,0.575,0.575,100
11/30/2018 11:47:00 AM,0.58,0.58,0.58,0.58,0
11/30/2018 11:46:00 AM,0.575,0.58,0.575,0.58,290
11/30/2018 11:45:00 AM,0.575,0.575,0.575,0.575,0
11/30/2018 11:44:00 AM,0.575,0.575,0.575,0.575,0
11/30/2018 11:43:00 AM,0.575,0.575,0.575,0.575,0
11/30/2018 11:42:00 AM,0.5725,0.575,0.5725,0.575,154
11/30/2018 11:41:00 AM,0.575,0.575,0.57,0.5725,115
11/30/2018 11:40:00 AM,0.5775,0.5775,0.5725,0.575,91
11/30/2018 11:39:00 AM,0.5775,0.5775,0.5775,0.5775,0
11/30/2018 11:38:00 AM,0.5825,0.5825,0.5775,0.5775,100
11/30/2018 11:37:00 AM,0.5825,0.5825,0.5825,0.5825,0
11/30/2018 11:36:00 AM,0.5825,0.5825,0.5825,0.5825,25
11/30/2018 11:35:00 AM,0.58,0.5825,0.58,0.5825,25
11/30/2018 11:34:00 AM,0.58,0.58,0.58,0.58,0
11/30/2018 11:33:00 AM,0.58,0.58,0.58,0.58,0
11/30/2018 11:32:00 AM,0.58,0.58,0.58,0.58,0
11/30/2018 11:31:00 AM,0.58,0.58,0.58,0.58,0
11/30/2018 11:30:00 AM,0.5825,0.5825,0.58,0.58,150
11/30/2018 11:29:00 AM,0.5825,0.5825,0.5825,0.5825,0
11/30/2018 11:28:00 AM,0.585,0.585,0.58,0.5825,513
11/30/2018 11:27:00 AM,0.5875,0.5875,0.585,0.585,410
11/30/2018 11:26:00 AM,0.59,0.59,0.585,0.5875,59
11/30/2018 11:25:00 AM,0.585,0.59,0.585,0.59,25
11/30/2018 11:24:00 AM,0.5875,0.5875,0.585,0.585,47
11/30/2018 11:23:00 AM,0.5875,0.5875,0.5875,0.5875,16
11/30/2018 11:22:00 AM,0.5875,0.5875,0.5875,0.5875,0
11/30/2018 11:21:00 AM,0.5875,0.5875,0.5875,0.5875,8
11/30/2018 11:20:00 AM,0.5875,0.5875,0.5875,0.5875,0
11/30/2018 11:19:00 AM,0.5875,0.5925,0.5875,0.5875,15
11/30/2018 11:18:00 AM,0.5925,0.5925,0.5875,0.5875,67
11/30/2018 11:17:00 AM,0.595,0.595,0.5925,0.5925,33
11/30/2018 11:16:00 AM,0.5975,0.5975,0.595,0.595,111
11/30/2018 11:15:00 AM,0.595,0.6,0.595,0.5975,263
11/30/2018 11:14:00 AM,0.5925,0.595,0.5925,0.595,359
11/30/2018 11:13:00 AM,0.5775,0.5925,0.5775,0.5925,486
11/30/2018 11:12:00 AM,0.5725,0.5775,0.5725,0.5775,300
11/30/2018 11:11:00 AM,0.57,0.5725,0.57,0.5725,558
11/30/2018 11:10:00 AM,0.5675,0.57,0.565,0.57,125
11/30/2018 11:09:00 AM,0.56,0.5725,0.56,0.5675,131
11/30/2018 11:08:00 AM,0.565,0.565,0.56,0.56,18
11/30/2018 11:07:00 AM,0.565,0.565,0.565,0.565,10
11/30/2018 11:06:00 AM,0.565,0.565,0.565,0.565,0
11/30/2018 11:05:00 AM,0.56,0.565,0.56,0.565,70
11/30/2018 11:04:00 AM,0.56,0.56,0.56,0.56,0
11/30/2018 11:03:00 AM,0.56,0.56,0.56,0.56,0
11/30/2018 11:02:00 AM,0.5575,0.5625,0.5575,0.56,26
11/30/2018 11:01:00 AM,0.5575,0.5575,0.5575,0.5575,0
11/30/2018 11:00:00 AM,0.5575,0.5575,0.5575,0.5575,0
11/30/2018 10:59:00 AM,0.5575,0.5575,0.5575,0.5575,0
11/30/2018 10:58:00 AM,0.5575,0.5575,0.5575,0.5575,0
11/30/2018 10:57:00 AM,0.555,0.5575,0.555,0.5575,70
11/30/2018 10:56:00 AM,0.5575,0.5575,0.5525,0.555,27
11/30/2018 10:55:00 AM,0.56,0.56,0.5575,0.5575,80
11/30/2018 10:54:00 AM,0.5575,0.56,0.5575,0.56,240
11/30/2018 10:53:00 AM,0.55,0.5575,0.55,0.5575,395
11/30/2018 10:52:00 AM,0.5475,0.55,0.5475,0.55,19
11/30/2018 10:51:00 AM,0.5475,0.5475,0.5475,0.5475,0
11/30/2018 10:50:00 AM,0.5475,0.5475,0.5475,0.5475,0
11/30/2018 10:49:00 AM,0.5475,0.5475,0.5475,0.5475,0
11/30/2018 10:48:00 AM,0.5475,0.5475,0.5475,0.5475,0
11/30/2018 10:47:00 AM,0.5475,0.5475,0.5475,0.5475,0
11/30/2018 10:46:00 AM,0.5475,0.5475,0.5475,0.5475,0
11/30/2018 10:45:00 AM,0.545,0.5475,0.545,0.5475,35
11/30/2018 10:44:00 AM,0.55,0.55,0.545,0.545,8
11/30/2018 10:43:00 AM,0.55,0.55,0.55,0.55,65
11/30/2018 10:42:00 AM,0.5525,0.5525,0.55,0.55,100
11/30/2018 10:41:00 AM,0.5525,0.5525,0.5525,0.5525,0
11/30/2018 10:40:00 AM,0.545,0.5525,0.545,0.5525,13
11/30/2018 10:39:00 AM,0.545,0.545,0.545,0.545,0
11/30/2018 10:38:00 AM,0.545,0.545,0.545,0.545,0
11/30/2018 10:37:00 AM,0.545,0.545,0.545,0.545,0
11/30/2018 10:36:00 AM,0.545,0.545,0.545,0.545,0
11/30/2018 10:35:00 AM,0.545,0.545,0.545,0.545,0
11/30/2018 10:34:00 AM,0.545,0.545,0.545,0.545,21
11/30/2018 10:33:00 AM,0.545,0.545,0.545,0.545,0
11/30/2018 10:32:00 AM,0.545,0.545,0.545,0.545,0
