Date,BANKNIFTY06DEC1827000PE O,BANKNIFTY06DEC1827000PE H,BANKNIFTY06DEC1827000PE L,BANKNIFTY06DEC1827000PE C,BANKNIFTY06DEC1827000PE V
11/30/2018 2:30:00 PM,330,330.75,326,327.5,2520
11/30/2018 2:29:00 PM,323.35,330,320.2,330,3320
11/30/2018 2:28:00 PM,320.8,324.9,320.8,323.35,1380
11/30/2018 2:27:00 PM,324.35,325.95,320,320.8,2940
11/30/2018 2:26:00 PM,322.2,327,316.8,324.35,3400
11/30/2018 2:25:00 PM,323.5,324,321,322.2,2820
11/30/2018 2:24:00 PM,318,323.5,316.7,323.5,4800
11/30/2018 2:23:00 PM,316.05,317,312.65,317,1020
11/30/2018 2:22:00 PM,313.15,316.7,312.35,316.05,920
11/30/2018 2:21:00 PM,320.8,321.25,308.45,312.05,7220
11/30/2018 2:20:00 PM,319,322.3,316.55,319.4,7960
11/30/2018 2:19:00 PM,318.05,319.05,315.9,318.2,3340
11/30/2018 2:18:00 PM,310.7,319.75,309.45,317.15,12200
11/30/2018 2:17:00 PM,304.85,309,304.85,309,2320
11/30/2018 2:16:00 PM,304.6,306.55,303.35,304.85,1640
11/30/2018 2:15:00 PM,305.8,307.8,303.4,304.85,1760
11/30/2018 2:14:00 PM,304.6,306.95,302.8,305.8,2320
11/30/2018 2:13:00 PM,305,309.2,302.95,304.6,1700
11/30/2018 2:12:00 PM,301.6,305.15,299.15,305,640
11/30/2018 2:11:00 PM,306.35,306.75,296.8,301.6,4500
11/30/2018 2:10:00 PM,305,307.95,304.55,306.35,940
11/30/2018 2:09:00 PM,300.95,305,300,303.9,5440
11/30/2018 2:08:00 PM,310,310,300.45,301.45,3860
11/30/2018 2:07:00 PM,315,315.3,310,310,2200
11/30/2018 2:06:00 PM,314.95,319.4,314.1,315,4820
11/30/2018 2:05:00 PM,305.1,314.85,305.1,313.05,1140
11/30/2018 2:04:00 PM,304.65,308.9,304.65,305.1,320
11/30/2018 2:03:00 PM,308.65,310,304.65,304.65,500
11/30/2018 2:02:00 PM,308.65,310.7,307.65,309.95,800
11/30/2018 2:01:00 PM,310,310,305.35,308.65,180
11/30/2018 2:00:00 PM,304.05,311.15,304.05,310,420
11/30/2018 1:59:00 PM,311.3,311.3,302.7,304.05,300
11/30/2018 1:58:00 PM,307.2,311.9,306,311.3,2400
11/30/2018 1:57:00 PM,306,308.65,299,307.2,1820
11/30/2018 1:56:00 PM,313.5,313.5,301.75,306,2980
11/30/2018 1:55:00 PM,312,313.5,309.5,313.5,980
11/30/2018 1:54:00 PM,304.9,312.1,302.65,312,760
11/30/2018 1:53:00 PM,308.4,311.25,305,305,1340
11/30/2018 1:52:00 PM,307.95,314,307.95,308.4,3400
11/30/2018 1:51:00 PM,307.45,310.05,304.75,307.95,1600
11/30/2018 1:50:00 PM,298.4,309.5,298.4,309.5,2500
11/30/2018 1:49:00 PM,307.4,307.4,296.15,297.25,4360
11/30/2018 1:48:00 PM,304.85,310.9,303,307.4,820
11/30/2018 1:47:00 PM,310.25,312,303.55,304.85,1040
11/30/2018 1:46:00 PM,304,310.4,301.7,310.25,1380
11/30/2018 1:45:00 PM,308.25,309.95,301.35,304,980
11/30/2018 1:44:00 PM,307.95,314.5,305,308.25,2240
11/30/2018 1:43:00 PM,302.45,308.15,297.85,307.95,2480
11/30/2018 1:42:00 PM,311.2,312.7,301.4,302.45,2160
11/30/2018 1:41:00 PM,318.6,318.6,309.7,311.4,2400
11/30/2018 1:40:00 PM,324.9,326.8,318.6,318.6,920
11/30/2018 1:39:00 PM,318.6,327,318.6,324.9,1420
11/30/2018 1:38:00 PM,320,320,313,318.6,1680
11/30/2018 1:37:00 PM,315.1,318.4,312.45,318,1660
11/30/2018 1:36:00 PM,319.5,319.5,313,313,1880
11/30/2018 1:35:00 PM,317.5,322.7,317.45,319.2,1000
11/30/2018 1:34:00 PM,323.6,327.45,317.5,317.5,1060
11/30/2018 1:33:00 PM,325.85,329.05,319.65,323.6,1400
11/30/2018 1:32:00 PM,330.95,332,322.6,325.85,3420
11/30/2018 1:31:00 PM,312.55,332.5,312.55,330.95,5040
11/30/2018 1:30:00 PM,317,318.6,312.55,312.55,1140
11/30/2018 1:29:00 PM,318.6,321.15,317,317,1460
11/30/2018 1:28:00 PM,313.2,320.1,313.2,318.6,1200
11/30/2018 1:27:00 PM,314.05,314.55,313.2,313.2,200
11/30/2018 1:26:00 PM,315.9,315.9,310.95,314.05,760
11/30/2018 1:25:00 PM,305.65,314,305.65,314,3980
11/30/2018 1:24:00 PM,322,322,306.2,308.15,4500
11/30/2018 1:23:00 PM,318.65,322,317,322,4620
11/30/2018 1:22:00 PM,319.75,322,312.55,318.65,3080
11/30/2018 1:21:00 PM,315.65,320.7,315.65,319.75,3920
11/30/2018 1:20:00 PM,305.65,317.95,305.65,315.8,3560
11/30/2018 1:19:00 PM,303.25,305.95,299.5,305.65,1380
11/30/2018 1:18:00 PM,304.35,304.35,302,303.25,200
11/30/2018 1:17:00 PM,302,308.9,302,304.35,2980
11/30/2018 1:16:00 PM,310.55,311.55,300,302.9,2740
11/30/2018 1:15:00 PM,313.4,314.2,309.45,310.55,840
11/30/2018 1:14:00 PM,304.9,313.8,303.9,313.4,2860
11/30/2018 1:13:00 PM,299.4,306,299.4,303.1,5520
11/30/2018 1:12:00 PM,292.95,302.3,291.55,299.4,6260
11/30/2018 1:11:00 PM,308.25,309.3,286.8,294.7,20180
11/30/2018 1:10:00 PM,317.05,323.4,305.8,305.8,5860
11/30/2018 1:09:00 PM,320.05,323.3,317.05,317.05,3080
11/30/2018 1:08:00 PM,321.3,323.2,319.55,320.05,4500
11/30/2018 1:07:00 PM,325.85,325.85,319.15,321.55,600
11/30/2018 1:06:00 PM,328.3,328.3,324,327.95,2060
11/30/2018 1:05:00 PM,332,332.35,328.3,328.3,2600
11/30/2018 1:04:00 PM,327.45,332,327.45,331.95,2620
11/30/2018 1:03:00 PM,323.65,328,323.05,328,4000
11/30/2018 1:02:00 PM,322.8,323.8,317.2,323.8,1060
11/30/2018 1:01:00 PM,325.05,325.85,320.7,322.8,1540
11/30/2018 1:00:00 PM,318,327.7,318,326.3,4240
11/30/2018 12:59:00 PM,317.85,319.95,312.95,316.25,5940
11/30/2018 12:58:00 PM,332.3,333.1,317.85,317.85,3420
11/30/2018 12:57:00 PM,344,344.1,331.1,332.3,2840
11/30/2018 12:56:00 PM,332.75,344.75,332.75,344,4200
11/30/2018 12:55:00 PM,331.15,334.85,331.15,332.75,1840
11/30/2018 12:54:00 PM,335,335,331.15,331.15,1540
11/30/2018 12:53:00 PM,338,341.45,335,335,5320
11/30/2018 12:52:00 PM,335.1,339.55,332.75,337,2840
11/30/2018 12:51:00 PM,337.55,338,332,335.1,5440
11/30/2018 12:50:00 PM,328.8,340,328.05,336.6,6400
11/30/2018 12:49:00 PM,322.75,327.65,322.75,326.1,840
11/30/2018 12:48:00 PM,325.45,327,322.75,322.75,2440
11/30/2018 12:47:00 PM,330.95,331.95,325.45,325.45,6520
11/30/2018 12:46:00 PM,328.05,334.55,327.75,332.4,7160
11/30/2018 12:45:00 PM,312.35,330,312.35,329.85,8260
11/30/2018 12:44:00 PM,307.5,313,305.05,313,1920
11/30/2018 12:43:00 PM,309.3,309.95,304.1,307.5,1900
11/30/2018 12:42:00 PM,308.1,310.35,306.4,309.3,1480
11/30/2018 12:41:00 PM,310,310.35,306.7,308.1,580
11/30/2018 12:40:00 PM,312.05,312.05,310,310,520
11/30/2018 12:39:00 PM,311.5,312,310.15,310.6,1580
11/30/2018 12:38:00 PM,309.05,312.1,309.05,311.5,1420
11/30/2018 12:37:00 PM,304,309.5,304,307.4,1880
11/30/2018 12:36:00 PM,303.65,306.5,301.85,304,880
11/30/2018 12:35:00 PM,306,309.15,303.65,303.65,600
11/30/2018 12:34:00 PM,311,312,302.7,306,2400
11/30/2018 12:33:00 PM,311.05,311.05,307.05,309.95,1120
11/30/2018 12:32:00 PM,311.55,312.8,309.8,311.05,360
11/30/2018 12:31:00 PM,309.25,314,309.25,311.55,2520
11/30/2018 12:30:00 PM,301.6,311.65,301.6,310,4860
11/30/2018 12:29:00 PM,301,302.4,298.5,300.75,1640
11/30/2018 12:28:00 PM,298.45,301,296.35,301,2040
11/30/2018 12:27:00 PM,298.8,299.6,297.45,298.45,360
11/30/2018 12:26:00 PM,302,302.05,297.4,298.8,2800
11/30/2018 12:25:00 PM,296.25,303,296.25,302,1180
11/30/2018 12:24:00 PM,296.55,299.55,294.85,297.65,1620
11/30/2018 12:23:00 PM,292,296.55,290.3,296.55,900
11/30/2018 12:22:00 PM,295.9,295.9,286.85,292,10040
11/30/2018 12:21:00 PM,305.6,305.75,296,298.1,4720
11/30/2018 12:20:00 PM,307.2,308.95,305,305.6,2400
11/30/2018 12:19:00 PM,309.95,310.1,307.05,307.2,1660
11/30/2018 12:18:00 PM,310.65,311.4,308.85,309.8,460
11/30/2018 12:17:00 PM,312,312.85,308.4,310.65,3080
11/30/2018 12:16:00 PM,311.3,312.9,310.1,312,2500
11/30/2018 12:15:00 PM,306.75,311.3,306.75,311.3,1520
11/30/2018 12:14:00 PM,302.05,308.55,301.35,306.75,1320
11/30/2018 12:13:00 PM,312.75,312.75,302.05,302.05,1040
11/30/2018 12:12:00 PM,311.9,312.85,311,312.75,500
11/30/2018 12:11:00 PM,311,313.1,308.15,311.9,1420
11/30/2018 12:10:00 PM,312.55,312.55,304.9,311,1180
11/30/2018 12:09:00 PM,310,314.1,310,312.55,340
11/30/2018 12:08:00 PM,305.55,313.7,305.55,310,2100
11/30/2018 12:07:00 PM,310.6,310.6,305.55,305.55,2920
11/30/2018 12:06:00 PM,318.95,322.35,308.95,310.6,6120
11/30/2018 12:05:00 PM,314,319,312.7,318.95,4160
11/30/2018 12:04:00 PM,315,316.2,308.95,314,3340
11/30/2018 12:03:00 PM,311.5,318.85,311.3,315,6500
11/30/2018 12:02:00 PM,308,313.45,307.95,311.5,4760
11/30/2018 12:01:00 PM,303.55,308.75,303.55,308,1620
11/30/2018 12:00:00 PM,296.9,304.05,296.9,303.55,2120
11/30/2018 11:59:00 AM,299,299.35,296.05,297,820
11/30/2018 11:58:00 AM,297.35,299.85,295.5,299,2760
11/30/2018 11:57:00 AM,301.5,301.5,294.25,295.5,3960
11/30/2018 11:56:00 AM,308.15,309.65,301,301.55,3540
11/30/2018 11:55:00 AM,310,316.4,308.4,308.4,4940
11/30/2018 11:54:00 AM,311.2,314.95,310,311.8,5220
11/30/2018 11:53:00 AM,310.55,312.55,308.15,311.8,2840
11/30/2018 11:52:00 AM,304.5,312.7,304,310.55,3340
11/30/2018 11:51:00 AM,298.65,306.8,298.65,304.5,2420
11/30/2018 11:50:00 AM,300,301.6,298.1,299.65,3640
11/30/2018 11:49:00 AM,299.6,302.2,298.9,300,2560
11/30/2018 11:48:00 AM,300.2,300.95,298,299.6,2420
11/30/2018 11:47:00 AM,304.55,304.55,295,301.1,6800
11/30/2018 11:46:00 AM,302.5,305,301,304.55,6140
11/30/2018 11:45:00 AM,301,307.8,301,304.15,13780
11/30/2018 11:44:00 AM,295.95,301.05,295.4,301.05,12660
11/30/2018 11:43:00 AM,287.05,297.95,287.05,296.3,3960
11/30/2018 11:42:00 AM,287.15,292.2,287.15,288.25,3560
11/30/2018 11:41:00 AM,283.6,287.2,282.8,287.2,4380
11/30/2018 11:40:00 AM,292.3,292.3,280.45,284.85,6660
11/30/2018 11:39:00 AM,283.8,296.75,283.8,292.3,14400
11/30/2018 11:38:00 AM,281.6,285,279.45,283.8,5120
11/30/2018 11:37:00 AM,282.4,283.8,280.2,281.6,5180
11/30/2018 11:36:00 AM,277.2,283.8,277.2,281.85,6160
11/30/2018 11:35:00 AM,277.05,279,276,277.2,3660
11/30/2018 11:34:00 AM,274.85,278,273.2,278,2360
11/30/2018 11:33:00 AM,274.4,277,270,274.85,2640
11/30/2018 11:32:00 AM,270,274.4,270,274.4,2900
11/30/2018 11:31:00 AM,271.8,272.3,268.7,270,1260
11/30/2018 11:30:00 AM,268,272,267.85,271.8,2700
11/30/2018 11:29:00 AM,267.25,268,264.95,268,560
11/30/2018 11:28:00 AM,269.1,269.1,266.05,267.25,1160
11/30/2018 11:27:00 AM,268.05,269.5,267.25,269.1,1760
11/30/2018 11:26:00 AM,266,270,266,268,1140
11/30/2018 11:25:00 AM,265.7,266,263,266,860
11/30/2018 11:24:00 AM,266,268.8,265.45,265.7,1520
11/30/2018 11:23:00 AM,262.75,267.25,262.75,264.85,3800
11/30/2018 11:22:00 AM,266,266.05,259,262.75,4940
11/30/2018 11:21:00 AM,270.85,270.85,265.65,266,860
11/30/2018 11:20:00 AM,273,273.95,270,270.85,2000
11/30/2018 11:19:00 AM,274,275.2,271.2,274,2100
11/30/2018 11:18:00 AM,274.6,275,272.1,274,320
11/30/2018 11:17:00 AM,277,277.75,274.3,274.6,1200
11/30/2018 11:16:00 AM,274.4,277.85,273.95,277,3020
11/30/2018 11:15:00 AM,273.05,274.4,271.85,274.4,980
11/30/2018 11:14:00 AM,273.3,274.45,270.35,273.05,2180
11/30/2018 11:13:00 AM,271.3,272.9,269.5,271.8,2120
11/30/2018 11:12:00 AM,270.75,271.95,268.4,271.3,1720
11/30/2018 11:11:00 AM,272.05,273.6,270,270.75,1420
11/30/2018 11:10:00 AM,272.5,274.9,269.7,272.05,2640
11/30/2018 11:09:00 AM,274,274.9,271.6,272.5,2840
11/30/2018 11:08:00 AM,272,274.1,272,274,1180
11/30/2018 11:07:00 AM,270.6,273,270,272.8,1480
11/30/2018 11:06:00 AM,267.6,271,267.4,270.6,1720
11/30/2018 11:05:00 AM,268.45,269.5,266.2,267.6,2120
11/30/2018 11:04:00 AM,266.55,273.2,264.85,268.45,6740
11/30/2018 11:03:00 AM,276,276,264.1,265,14340
11/30/2018 11:02:00 AM,284.4,284.75,275.25,276,2740
11/30/2018 11:01:00 AM,282.65,288,282,284.4,6260
11/30/2018 11:00:00 AM,283.35,285,282,282.65,4340
11/30/2018 10:59:00 AM,281.95,284,278,284,7480
11/30/2018 10:58:00 AM,285.9,285.9,281.95,281.95,3900
11/30/2018 10:57:00 AM,285.6,287,284.6,285.9,8740
11/30/2018 10:56:00 AM,281.6,285.6,281.2,285.6,3940
11/30/2018 10:55:00 AM,281.45,285.15,281,281,6180
11/30/2018 10:54:00 AM,283,284.55,280,281.45,4440
11/30/2018 10:53:00 AM,285.4,285.4,281,283,4920
11/30/2018 10:52:00 AM,286.35,287,283.1,285,5380
11/30/2018 10:51:00 AM,288.25,291.45,283.15,284.8,6320
11/30/2018 10:50:00 AM,275.35,294.2,275,289.8,21980
11/30/2018 10:49:00 AM,271.05,276.7,271,275.35,10260
11/30/2018 10:48:00 AM,275,275,269.6,270.45,5580
11/30/2018 10:47:00 AM,277.95,278.5,274.7,275,3600
11/30/2018 10:46:00 AM,274.25,279.25,274.25,277.95,7800
11/30/2018 10:45:00 AM,279.5,279.5,274,275.05,12100
11/30/2018 10:44:00 AM,270,273.75,269,273.75,4800
11/30/2018 10:43:00 AM,266.8,271,266.2,271,5200
11/30/2018 10:42:00 AM,268.1,268.35,266.55,266.8,2240
11/30/2018 10:41:00 AM,266,268.3,264.75,267.15,2520
11/30/2018 10:40:00 AM,266,266,262.15,265,1880
11/30/2018 10:39:00 AM,265.9,267.25,262,266,1600
11/30/2018 10:38:00 AM,267,267.6,262.6,265.9,1240
11/30/2018 10:37:00 AM,268.2,268.9,266.6,266.8,3060
11/30/2018 10:36:00 AM,264.5,268.2,258.3,268.2,2760
11/30/2018 10:35:00 AM,264.5,268.4,263.35,264.5,3160
11/30/2018 10:34:00 AM,267.85,267.85,264,264.5,1620
11/30/2018 10:33:00 AM,263,270.5,262,270.5,5900
11/30/2018 10:32:00 AM,265,265,260,261,3340
11/30/2018 10:31:00 AM,269.65,269.9,265,265,2940
11/30/2018 10:30:00 AM,272,273.35,269.65,269.65,3220
11/30/2018 10:29:00 AM,270.4,272.1,267.5,271.45,2700
11/30/2018 10:28:00 AM,273.9,275.35,269.75,270.4,8060
11/30/2018 10:27:00 AM,270.05,274.2,269,274.1,9520
11/30/2018 10:26:00 AM,269,270,266.8,268.2,2380
11/30/2018 10:25:00 AM,264.3,269.8,264.3,269,6240
11/30/2018 10:24:00 AM,261.55,265.25,261.45,264.3,7700
11/30/2018 10:23:00 AM,255.55,261,254.8,261,2540
11/30/2018 10:22:00 AM,246.25,255.55,245,255.55,5680
11/30/2018 10:21:00 AM,254.6,255,245.95,245.95,11100
11/30/2018 10:20:00 AM,262.7,262.7,252.15,254,8680
11/30/2018 10:19:00 AM,268.95,269.1,263,263.15,3480
11/30/2018 10:18:00 AM,266.2,270.4,264.55,268.95,4140
11/30/2018 10:17:00 AM,264.8,266,261.5,266,3940
11/30/2018 10:16:00 AM,266.1,267.6,261.45,264.8,4900
11/30/2018 10:15:00 AM,271.85,273.5,265.95,265.95,4520
11/30/2018 10:14:00 AM,270,272,269.5,271.35,6020
11/30/2018 10:13:00 AM,268,270,266,270,2640
11/30/2018 10:12:00 AM,265.55,268.95,265.1,266.75,3340
11/30/2018 10:11:00 AM,264.55,267.25,263,265.55,3220
11/30/2018 10:10:00 AM,266.7,269.45,263,264.55,5080
11/30/2018 10:09:00 AM,262.15,267.45,262.15,266.7,3000
11/30/2018 10:08:00 AM,266.55,266.55,261,262.65,8040
11/30/2018 10:07:00 AM,269.95,270,265.1,266.5,5660
11/30/2018 10:06:00 AM,273.25,276,269.95,269.95,11500
11/30/2018 10:05:00 AM,271,274,270,273.6,3840
11/30/2018 10:04:00 AM,271.3,272.1,267.4,271,4360
11/30/2018 10:03:00 AM,273.35,273.35,268.05,271.15,7820
11/30/2018 10:02:00 AM,269,274.5,267.95,273.35,12740
11/30/2018 10:01:00 AM,264.4,269.8,264.4,268.65,5280
11/30/2018 10:00:00 AM,264,268,263,263.8,4660
11/30/2018 9:59:00 AM,263,266.3,259.25,264,8680
11/30/2018 9:58:00 AM,260.2,265,260.2,263,1240
11/30/2018 9:57:00 AM,262.1,264.05,260.2,260.2,3900
11/30/2018 9:56:00 AM,263.1,265.55,262,262.1,2720
11/30/2018 9:55:00 AM,260.65,264.55,258,263.1,5840
11/30/2018 9:54:00 AM,267.9,269.05,261.6,261.6,4860
11/30/2018 9:53:00 AM,267.85,272,266,267.9,10220
11/30/2018 9:52:00 AM,263.55,268.6,263.55,267.85,6960
11/30/2018 9:51:00 AM,261.35,264.4,261,263.55,6880
11/30/2018 9:50:00 AM,261.35,261.95,258,261.35,6040
11/30/2018 9:49:00 AM,266,267.1,260.05,261.35,6500
11/30/2018 9:48:00 AM,259,267,258.2,267,26420
11/30/2018 9:47:00 AM,257.8,260,254.95,259,7980
11/30/2018 9:46:00 AM,249.75,258.3,248.6,256.3,9740
11/30/2018 9:45:00 AM,246.05,250.75,245,249.75,5260
11/30/2018 9:44:00 AM,246.2,247.05,243.75,246.05,4140
11/30/2018 9:43:00 AM,243.95,247.35,243.95,247.35,4440
11/30/2018 9:42:00 AM,251,251.55,242,242.55,7600
11/30/2018 9:41:00 AM,255,259.9,248.3,248.3,8520
11/30/2018 9:40:00 AM,251.05,255,251.05,255,5080
11/30/2018 9:39:00 AM,249.5,255,249.5,251.05,7000
11/30/2018 9:38:00 AM,249.7,251.2,248.25,248.5,2420
11/30/2018 9:37:00 AM,248.55,251.35,248.45,249.7,4500
11/30/2018 9:36:00 AM,242.4,251,242.4,248.2,7840
11/30/2018 9:35:00 AM,245,248,241.1,242.4,6840
11/30/2018 9:34:00 AM,243.2,243.7,240.95,243.7,6040
11/30/2018 9:33:00 AM,243.05,247.95,242.9,243.2,14320
11/30/2018 9:32:00 AM,241.65,245.65,240.45,243.05,7780
11/30/2018 9:31:00 AM,254.1,256.5,241.65,241.65,15740
11/30/2018 9:30:00 AM,261,261.95,253.05,253.05,6660
11/30/2018 9:29:00 AM,255.75,260.6,253.65,259.95,7000
11/30/2018 9:28:00 AM,260.95,260.95,255,255.75,8280
11/30/2018 9:27:00 AM,253.95,259.8,251.3,258.65,16220
11/30/2018 9:26:00 AM,249.45,255.2,248.9,255.2,11760
11/30/2018 9:25:00 AM,243.1,248.35,241.6,247.8,8880
11/30/2018 9:24:00 AM,242.95,243.7,240.8,243.1,11280
11/30/2018 9:23:00 AM,246.8,249,240.35,242.95,20960
11/30/2018 9:22:00 AM,235.55,247.85,233.55,247.85,19720
11/30/2018 9:21:00 AM,246.05,246.05,236,236,21460
11/30/2018 9:20:00 AM,238.55,245.45,231.95,243.85,13560
11/30/2018 9:19:00 AM,249.4,249.8,238.9,238.9,20780
11/30/2018 9:18:00 AM,260.15,266.2,246.4,249.1,15480
11/30/2018 9:17:00 AM,272.2,273.05,259.45,259.45,21640
11/30/2018 9:16:00 AM,265,272.6,264,272.2,13860
11/30/2018 9:15:00 AM,297.9,297.9,235.25,264.4,16320
11/29/2018 3:29:00 PM,280.05,285.05,280.05,285,3740
11/29/2018 3:28:00 PM,273.15,281.15,272.35,280.05,2920
11/29/2018 3:27:00 PM,278,278.2,270,274.35,5740
11/29/2018 3:26:00 PM,277.3,280.35,277.3,277.5,7500
11/29/2018 3:25:00 PM,277.45,277.45,276,277.45,3500
11/29/2018 3:24:00 PM,279.65,282,277.1,277.45,4440
11/29/2018 3:23:00 PM,281,282.6,278.05,280.8,5300
11/29/2018 3:22:00 PM,281,281,280,281,2680
11/29/2018 3:21:00 PM,285.95,285.95,281,281,3120
11/29/2018 3:20:00 PM,287.35,288.85,285.4,285.95,2860
11/29/2018 3:19:00 PM,297.05,297.1,286.4,286.4,5980
11/29/2018 3:18:00 PM,299.55,300.85,297.05,297.05,9780
11/29/2018 3:17:00 PM,298.35,299.6,298.35,299.55,6020
11/29/2018 3:16:00 PM,299.25,301,298.4,298.4,4420
11/29/2018 3:15:00 PM,298.25,300.7,297.35,299.25,2240
11/29/2018 3:14:00 PM,298.55,298.95,297.1,298.25,2580
11/29/2018 3:13:00 PM,299.95,300.75,298.05,298.55,2240
11/29/2018 3:12:00 PM,302.45,302.5,299.15,299.95,1980
11/29/2018 3:11:00 PM,300.55,302.5,300.15,302.45,1120
11/29/2018 3:10:00 PM,299.9,302.45,298.9,301.1,3060
11/29/2018 3:09:00 PM,305.3,306.1,298.9,301.1,3180
11/29/2018 3:08:00 PM,308.25,309.65,304.85,305.9,4700
11/29/2018 3:07:00 PM,302.7,308.1,302.2,308.1,4440
11/29/2018 3:06:00 PM,298,305.15,298,302.95,3060
11/29/2018 3:05:00 PM,294,299.6,294,298,3320
11/29/2018 3:04:00 PM,294.8,295.4,290,294,6420
11/29/2018 3:03:00 PM,293.05,296.05,290.6,294.8,4280
11/29/2018 3:02:00 PM,287.9,293.05,286.2,293.05,3520
11/29/2018 3:01:00 PM,287.75,289.1,285.55,286.7,2740
11/29/2018 3:00:00 PM,283.95,289.4,283.95,287.75,1440
11/29/2018 2:59:00 PM,291.05,291.4,283.95,283.95,3300
11/29/2018 2:58:00 PM,288.8,291.85,288.8,289.9,4440
11/29/2018 2:57:00 PM,291.25,292.5,288.8,288.8,4000
11/29/2018 2:56:00 PM,294.55,295.35,291.7,292.55,2900
11/29/2018 2:55:00 PM,293.2,298.15,292.95,294.55,1620
11/29/2018 2:54:00 PM,296.7,296.7,292.65,293.2,900
11/29/2018 2:53:00 PM,296.1,296.7,293.75,296.7,1640
11/29/2018 2:52:00 PM,296.65,298.4,295.2,295.2,840
11/29/2018 2:51:00 PM,304.3,305.15,295.25,296.65,3660
11/29/2018 2:50:00 PM,306.75,307.45,304.05,304.3,1480
11/29/2018 2:49:00 PM,302.5,308.9,300.95,304.8,1620
