Date,YESBANK18DEC160CE O,YESBANK18DEC160CE H,YESBANK18DEC160CE L,YESBANK18DEC160CE C,YESBANK18DEC160CE V
11/30/2018 3:01:00 PM,22.2,22.45,22.2,22.45,1750
11/30/2018 3:00:00 PM,22.2,22.2,22.15,22.2,29750
11/30/2018 2:59:00 PM,22.25,22.25,22.2,22.2,17500
11/30/2018 2:58:00 PM,22.25,22.25,22.25,22.25,0
11/30/2018 2:57:00 PM,22.35,22.35,22.25,22.25,1750
11/30/2018 2:56:00 PM,22.35,22.35,22.35,22.35,0
11/30/2018 2:55:00 PM,21.85,22.35,21.85,22.35,1750
11/30/2018 2:54:00 PM,21.85,21.85,21.85,21.85,0
11/30/2018 2:53:00 PM,21.9,21.9,21.65,21.85,10500
11/30/2018 2:52:00 PM,22.3,22.3,21.9,21.9,12250
11/30/2018 2:51:00 PM,22.2,22.3,22.15,22.3,5250
11/30/2018 2:50:00 PM,22.4,22.4,22.2,22.2,3500
11/30/2018 2:49:00 PM,22.4,22.4,22.4,22.4,0
11/30/2018 2:48:00 PM,22.9,22.9,22.4,22.4,5250
11/30/2018 2:47:00 PM,22.5,22.9,22.5,22.9,1750
11/30/2018 2:46:00 PM,22.65,22.7,22.5,22.5,5250
11/30/2018 2:45:00 PM,22.75,22.95,22.55,22.65,8750
11/30/2018 2:44:00 PM,23,23,22.75,22.75,1750
11/30/2018 2:43:00 PM,23,23,22.95,23,10500
11/30/2018 2:42:00 PM,23.05,23.05,23,23,1750
11/30/2018 2:41:00 PM,22.75,23.05,22.7,23.05,8750
11/30/2018 2:40:00 PM,22.8,22.95,22.7,22.75,7000
11/30/2018 2:39:00 PM,22.4,22.8,22.4,22.8,7000
11/30/2018 2:38:00 PM,22.4,22.4,22.4,22.4,1750
11/30/2018 2:37:00 PM,22.15,22.4,22.15,22.4,14000
11/30/2018 2:36:00 PM,21.95,22.2,21.95,22.15,31500
11/30/2018 2:35:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 2:34:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 2:33:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 2:32:00 PM,21.35,21.4,21.35,21.4,1750
11/30/2018 2:31:00 PM,21.4,21.4,21.35,21.35,5250
11/30/2018 2:30:00 PM,21.6,21.6,21.4,21.4,5250
11/30/2018 2:29:00 PM,21.6,21.6,21.6,21.6,0
11/30/2018 2:28:00 PM,21.6,21.6,21.5,21.6,3500
11/30/2018 2:27:00 PM,21.5,21.6,21.5,21.6,1750
11/30/2018 2:26:00 PM,21.5,21.5,21.5,21.5,1750
11/30/2018 2:25:00 PM,21.4,21.7,21.4,21.7,1750
11/30/2018 2:24:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 2:23:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 2:22:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 2:21:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 2:20:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 2:19:00 PM,21.3,21.4,21.3,21.4,1750
11/30/2018 2:18:00 PM,21.75,21.75,21.3,21.3,1750
11/30/2018 2:17:00 PM,21.75,21.75,21.75,21.75,0
11/30/2018 2:16:00 PM,21.65,21.8,21.65,21.75,5250
11/30/2018 2:15:00 PM,21.4,21.65,21.4,21.65,1750
11/30/2018 2:14:00 PM,21.4,21.4,21.4,21.4,1750
11/30/2018 2:13:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 2:12:00 PM,21.1,21.45,21.1,21.4,3500
11/30/2018 2:11:00 PM,21.1,21.1,21.1,21.1,0
11/30/2018 2:10:00 PM,21.25,21.3,21.1,21.1,5250
11/30/2018 2:09:00 PM,21.25,21.25,21.25,21.25,0
11/30/2018 2:08:00 PM,21.3,21.45,21.15,21.25,5250
11/30/2018 2:07:00 PM,21.25,21.3,21.25,21.3,1750
11/30/2018 2:06:00 PM,21.25,21.25,21.25,21.25,0
11/30/2018 2:05:00 PM,21.25,21.25,21.25,21.25,5250
11/30/2018 2:04:00 PM,21.2,21.2,21.2,21.2,0
11/30/2018 2:03:00 PM,21.2,21.2,21.2,21.2,0
11/30/2018 2:02:00 PM,21.2,21.2,21.2,21.2,0
11/30/2018 2:01:00 PM,21,21.25,21,21.2,5250
11/30/2018 2:00:00 PM,21.35,21.35,20.95,21,17500
11/30/2018 1:59:00 PM,21.35,21.4,21.35,21.35,5250
11/30/2018 1:58:00 PM,21.55,21.55,21.35,21.35,3500
11/30/2018 1:57:00 PM,21.4,21.55,21.4,21.55,1750
11/30/2018 1:56:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 1:55:00 PM,21.4,21.45,21.4,21.4,5250
11/30/2018 1:54:00 PM,21.4,21.4,21.4,21.4,0
11/30/2018 1:53:00 PM,21.8,21.8,21.4,21.4,5250
11/30/2018 1:52:00 PM,21.8,21.8,21.8,21.8,0
11/30/2018 1:51:00 PM,21.8,21.8,21.8,21.8,3500
11/30/2018 1:50:00 PM,21.8,21.8,21.8,21.8,1750
11/30/2018 1:49:00 PM,21.8,21.8,21.8,21.8,0
11/30/2018 1:48:00 PM,21.8,22,21.8,21.8,7000
11/30/2018 1:47:00 PM,21.65,21.8,21.65,21.8,1750
11/30/2018 1:46:00 PM,21.6,21.75,21.6,21.65,5250
11/30/2018 1:45:00 PM,21.6,21.6,21.6,21.6,0
11/30/2018 1:44:00 PM,21.6,21.6,21.6,21.6,0
11/30/2018 1:43:00 PM,21.6,21.6,21.6,21.6,0
11/30/2018 1:42:00 PM,21.35,21.65,21.35,21.6,7000
11/30/2018 1:41:00 PM,21.2,21.35,21.2,21.35,3500
11/30/2018 1:40:00 PM,21.2,21.2,21.2,21.2,0
11/30/2018 1:39:00 PM,21.45,21.45,21.2,21.2,1750
11/30/2018 1:38:00 PM,21.75,21.75,21.45,21.45,3500
11/30/2018 1:37:00 PM,21.75,21.75,21.75,21.75,0
11/30/2018 1:36:00 PM,21.55,21.75,21.55,21.75,3500
11/30/2018 1:35:00 PM,21.55,21.55,21.55,21.55,0
11/30/2018 1:34:00 PM,21.55,21.55,21.55,21.55,0
11/30/2018 1:33:00 PM,21.55,21.55,21.55,21.55,0
11/30/2018 1:32:00 PM,21.45,21.7,21.45,21.55,12250
11/30/2018 1:31:00 PM,22.1,22.1,21.3,21.4,24500
11/30/2018 1:30:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 1:29:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 1:28:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 1:27:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 1:26:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 1:25:00 PM,22.2,22.2,22.1,22.1,1750
11/30/2018 1:24:00 PM,22,22.2,22,22.2,1750
11/30/2018 1:23:00 PM,22.1,22.1,22,22,1750
11/30/2018 1:22:00 PM,21.9,22.1,21.9,22.1,3500
11/30/2018 1:21:00 PM,21.9,21.9,21.9,21.9,0
11/30/2018 1:20:00 PM,22,22,21.9,21.9,1750
11/30/2018 1:19:00 PM,21.95,22,21.95,22,7000
11/30/2018 1:18:00 PM,21.95,21.95,21.95,21.95,1750
11/30/2018 1:17:00 PM,21.95,21.95,21.95,21.95,0
11/30/2018 1:16:00 PM,22,22,21.85,21.95,3500
11/30/2018 1:15:00 PM,21.85,22.15,21.85,22,10500
11/30/2018 1:14:00 PM,22.25,22.25,21.85,21.85,35000
11/30/2018 1:13:00 PM,22.5,22.55,22.5,22.55,3500
11/30/2018 1:12:00 PM,22.5,22.5,22.5,22.5,0
11/30/2018 1:11:00 PM,22.4,22.5,22.4,22.5,1750
11/30/2018 1:10:00 PM,22.5,22.5,22.4,22.4,3500
11/30/2018 1:09:00 PM,22,22.5,22,22.5,3500
11/30/2018 1:08:00 PM,22,22,22,22,0
11/30/2018 1:07:00 PM,22.1,22.1,22,22,5250
11/30/2018 1:06:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 1:05:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 1:04:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 1:03:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 1:02:00 PM,22.15,22.15,22.1,22.1,5250
11/30/2018 1:01:00 PM,22.15,22.15,22.15,22.15,0
11/30/2018 1:00:00 PM,22.15,22.15,22.15,22.15,0
11/30/2018 12:59:00 PM,22.15,22.15,22.15,22.15,0
11/30/2018 12:58:00 PM,22.05,22.15,22.05,22.15,1750
11/30/2018 12:57:00 PM,22.05,22.05,22.05,22.05,3500
11/30/2018 12:56:00 PM,22.25,22.25,22.05,22.05,7000
11/30/2018 12:55:00 PM,22.25,22.25,22.25,22.25,0
11/30/2018 12:54:00 PM,22.25,22.25,22.25,22.25,0
11/30/2018 12:53:00 PM,22,22.4,21.95,22.25,49000
11/30/2018 12:52:00 PM,22.3,22.3,22,22,1750
11/30/2018 12:51:00 PM,22.45,22.45,22.3,22.3,5250
11/30/2018 12:50:00 PM,22.55,22.55,22.45,22.45,1750
11/30/2018 12:49:00 PM,22.6,22.6,22.55,22.55,1750
11/30/2018 12:48:00 PM,22.45,22.6,22.45,22.6,1750
11/30/2018 12:47:00 PM,22.35,22.45,22.35,22.45,3500
11/30/2018 12:46:00 PM,22.65,22.65,22.35,22.35,10500
11/30/2018 12:45:00 PM,22.75,22.75,22.55,22.65,5250
11/30/2018 12:44:00 PM,22.75,22.75,22.75,22.75,0
11/30/2018 12:43:00 PM,23,23,22.75,22.75,1750
11/30/2018 12:42:00 PM,23,23,23,23,0
11/30/2018 12:41:00 PM,22.7,23,22.7,23,3500
11/30/2018 12:40:00 PM,22.5,22.7,22.5,22.7,3500
11/30/2018 12:39:00 PM,22.45,22.5,22.45,22.5,3500
11/30/2018 12:38:00 PM,22.65,22.65,22.45,22.45,3500
11/30/2018 12:37:00 PM,22.65,22.65,22.65,22.65,0
11/30/2018 12:36:00 PM,22.65,23,22.65,22.65,17500
11/30/2018 12:35:00 PM,22.8,22.8,22.6,22.65,5250
11/30/2018 12:34:00 PM,22.2,23.25,22.2,22.8,38500
11/30/2018 12:33:00 PM,22.25,22.25,22.05,22.2,5250
11/30/2018 12:32:00 PM,22.1,22.25,22.1,22.25,1750
11/30/2018 12:31:00 PM,22.15,22.15,22,22.1,3500
11/30/2018 12:30:00 PM,22.15,22.15,22.15,22.15,0
11/30/2018 12:29:00 PM,22.1,22.15,22.1,22.15,1750
11/30/2018 12:28:00 PM,22.2,22.2,22.1,22.1,3500
11/30/2018 12:27:00 PM,22.05,22.2,22.05,22.2,1750
11/30/2018 12:26:00 PM,22.05,22.05,22.05,22.05,0
11/30/2018 12:25:00 PM,22,22.05,22,22.05,1750
11/30/2018 12:24:00 PM,22.25,22.25,22,22,7000
11/30/2018 12:23:00 PM,22.05,22.25,22.05,22.25,1750
11/30/2018 12:22:00 PM,22.05,22.05,22.05,22.05,0
11/30/2018 12:21:00 PM,21.75,22.15,21.75,22.05,3500
11/30/2018 12:20:00 PM,21.75,21.75,21.75,21.75,0
11/30/2018 12:19:00 PM,21.75,21.75,21.75,21.75,0
11/30/2018 12:18:00 PM,21.8,21.8,21.75,21.75,1750
11/30/2018 12:17:00 PM,21.8,21.8,21.8,21.8,3500
11/30/2018 12:16:00 PM,22,22,22,22,0
11/30/2018 12:15:00 PM,22.1,22.1,21.9,22,7000
11/30/2018 12:14:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 12:13:00 PM,22.1,22.1,22.1,22.1,0
11/30/2018 12:12:00 PM,22,22.1,22,22.1,3500
11/30/2018 12:11:00 PM,22,22,22,22,0
11/30/2018 12:10:00 PM,22,22,22,22,0
11/30/2018 12:09:00 PM,22,22,22,22,1750
11/30/2018 12:08:00 PM,22.1,22.1,22,22,1750
11/30/2018 12:07:00 PM,22.05,22.1,22.05,22.1,5250
11/30/2018 12:06:00 PM,21.7,22.05,21.7,22.05,7000
11/30/2018 12:05:00 PM,22.2,22.2,21.7,21.7,1750
11/30/2018 12:04:00 PM,22.2,22.2,22.2,22.2,0
11/30/2018 12:03:00 PM,22.2,22.2,22.2,22.2,0
11/30/2018 12:02:00 PM,22.2,22.2,22.2,22.2,0
11/30/2018 12:01:00 PM,22.2,22.2,22.2,22.2,0
11/30/2018 12:00:00 PM,22.2,22.2,22.2,22.2,0
11/30/2018 11:59:00 AM,22.2,22.2,22.2,22.2,0
11/30/2018 11:58:00 AM,22.35,22.35,22.2,22.2,5250
11/30/2018 11:57:00 AM,22,22.35,22,22.35,15750
11/30/2018 11:56:00 AM,21.45,22,21.45,22,12250
11/30/2018 11:55:00 AM,21.4,21.45,21.4,21.45,1750
11/30/2018 11:54:00 AM,21.4,21.4,21.4,21.4,0
11/30/2018 11:53:00 AM,21.4,21.4,21.4,21.4,0
11/30/2018 11:52:00 AM,21.4,21.4,21.4,21.4,0
11/30/2018 11:51:00 AM,21.4,21.4,21.4,21.4,0
11/30/2018 11:50:00 AM,21.4,21.4,21.4,21.4,0
11/30/2018 11:49:00 AM,21.4,21.4,21.4,21.4,0
11/30/2018 11:48:00 AM,21.65,21.65,21.4,21.4,1750
11/30/2018 11:47:00 AM,21.65,21.65,21.65,21.65,0
11/30/2018 11:46:00 AM,21.65,21.65,21.65,21.65,0
11/30/2018 11:45:00 AM,21.7,21.7,21.65,21.65,1750
11/30/2018 11:44:00 AM,21.9,21.9,21.7,21.7,1750
11/30/2018 11:43:00 AM,21.75,21.9,21.75,21.9,5250
11/30/2018 11:42:00 AM,22.05,22.05,21.75,21.75,1750
11/30/2018 11:41:00 AM,21.6,22.05,21.6,22.05,3500
11/30/2018 11:40:00 AM,21.75,21.75,21.4,21.6,5250
11/30/2018 11:39:00 AM,21.75,21.75,21.75,21.75,0
11/30/2018 11:38:00 AM,21.75,21.75,21.75,21.75,0
11/30/2018 11:37:00 AM,21.65,21.75,21.65,21.75,1750
11/30/2018 11:36:00 AM,21.5,21.7,21.5,21.65,7000
11/30/2018 11:35:00 AM,21.5,21.5,21.5,21.5,0
11/30/2018 11:34:00 AM,21.45,21.6,21.45,21.5,3500
11/30/2018 11:33:00 AM,21.45,21.45,21.45,21.45,0
11/30/2018 11:32:00 AM,21.45,21.45,21.45,21.45,0
11/30/2018 11:31:00 AM,21.35,21.45,21.35,21.45,3500
11/30/2018 11:30:00 AM,21.55,21.55,21.35,21.35,5250
11/30/2018 11:29:00 AM,21.7,21.7,21.4,21.55,3500
11/30/2018 11:28:00 AM,21.7,21.7,21.7,21.7,0
11/30/2018 11:27:00 AM,21.8,21.8,21.7,21.7,3500
11/30/2018 11:26:00 AM,21.8,21.8,21.8,21.8,0
11/30/2018 11:25:00 AM,21.85,21.85,21.8,21.8,1750
11/30/2018 11:24:00 AM,21.8,21.85,21.8,21.85,3500
11/30/2018 11:23:00 AM,21.6,21.8,21.6,21.8,3500
11/30/2018 11:22:00 AM,21.6,21.6,21.6,21.6,0
11/30/2018 11:21:00 AM,21.6,21.6,21.6,21.6,0
11/30/2018 11:20:00 AM,21.6,21.6,21.6,21.6,1750
11/30/2018 11:19:00 AM,21.65,21.75,21.5,21.6,8750
11/30/2018 11:18:00 AM,22,22,21.8,21.8,1750
11/30/2018 11:17:00 AM,22,22,22,22,0
11/30/2018 11:16:00 AM,22,22,22,22,0
11/30/2018 11:15:00 AM,22.15,22.15,22,22,3500
11/30/2018 11:14:00 AM,22,22.2,22,22.15,7000
11/30/2018 11:13:00 AM,22,22,22,22,7000
11/30/2018 11:12:00 AM,22,22,22,22,3500
11/30/2018 11:11:00 AM,22.4,22.4,22,22,5250
11/30/2018 11:10:00 AM,22.15,22.4,22.15,22.4,5250
11/30/2018 11:09:00 AM,22,22.3,22,22.15,7000
11/30/2018 11:08:00 AM,21.95,22,21.95,22,1750
11/30/2018 11:07:00 AM,21.95,21.95,21.95,21.95,1750
11/30/2018 11:06:00 AM,22,22,21.95,21.95,1750
11/30/2018 11:05:00 AM,21.85,22.05,21.65,22,10500
11/30/2018 11:04:00 AM,21.85,21.85,21.85,21.85,0
11/30/2018 11:03:00 AM,21.5,21.85,21.5,21.85,5250
11/30/2018 11:02:00 AM,21.55,21.55,21.5,21.5,1750
11/30/2018 11:01:00 AM,21.35,21.55,21.35,21.55,3500
11/30/2018 11:00:00 AM,21.35,21.35,21.35,21.35,0
11/30/2018 10:59:00 AM,21.35,21.35,21.35,21.35,0
11/30/2018 10:58:00 AM,21.45,21.45,21.35,21.35,1750
11/30/2018 10:57:00 AM,21.65,21.65,21.45,21.45,3500
11/30/2018 10:56:00 AM,21.65,21.65,21.65,21.65,0
11/30/2018 10:55:00 AM,21.95,21.95,21.65,21.65,1750
11/30/2018 10:54:00 AM,21.65,21.95,21.65,21.95,5250
11/30/2018 10:53:00 AM,21.6,21.8,21.6,21.75,3500
11/30/2018 10:52:00 AM,21.55,21.6,21.55,21.6,7000
11/30/2018 10:51:00 AM,21.55,21.55,21.55,21.55,0
11/30/2018 10:50:00 AM,21.55,21.55,21.55,21.55,0
11/30/2018 10:49:00 AM,21.55,21.65,21.55,21.55,3500
11/30/2018 10:48:00 AM,21.4,21.55,21.35,21.55,8750
11/30/2018 10:47:00 AM,21.4,21.4,21.4,21.4,1750
11/30/2018 10:46:00 AM,21.5,21.5,21.1,21.4,7000
11/30/2018 10:45:00 AM,21.5,21.5,21.5,21.5,0
11/30/2018 10:44:00 AM,21.45,21.5,21.45,21.5,1750
11/30/2018 10:43:00 AM,21.35,21.55,21.35,21.45,5250
11/30/2018 10:42:00 AM,21.6,21.6,21.35,21.35,5250
11/30/2018 10:41:00 AM,21.6,21.6,21.6,21.6,0
11/30/2018 10:40:00 AM,21.6,21.6,21.6,21.6,1750
11/30/2018 10:39:00 AM,21.75,21.75,21.45,21.45,3500
11/30/2018 10:38:00 AM,21.65,21.75,21.65,21.75,3500
11/30/2018 10:37:00 AM,21.6,21.65,21.35,21.65,5250
11/30/2018 10:36:00 AM,21.7,21.7,21.6,21.6,1750
11/30/2018 10:35:00 AM,21.15,21.7,21.15,21.7,3500
11/30/2018 10:34:00 AM,21.4,21.4,21.15,21.15,5250
11/30/2018 10:33:00 AM,21.5,21.6,21.3,21.4,7000
11/30/2018 10:32:00 AM,20.8,21.5,20.8,21.5,17500
11/30/2018 10:31:00 AM,20.85,20.85,20.45,20.8,24500
11/30/2018 10:30:00 AM,20.95,21,20.85,20.85,15750
11/30/2018 10:29:00 AM,21.6,21.6,20.95,20.95,21000
11/30/2018 10:28:00 AM,21.35,21.6,21.35,21.6,3500
11/30/2018 10:27:00 AM,21.55,21.75,21.35,21.35,14000
11/30/2018 10:26:00 AM,21.9,22,21.4,21.55,28000
11/30/2018 10:25:00 AM,22.1,22.1,21.85,21.9,12250
11/30/2018 10:24:00 AM,22.4,22.4,21.95,21.95,15750
11/30/2018 10:23:00 AM,22.8,22.8,22.35,22.4,10500
11/30/2018 10:22:00 AM,22.8,22.8,22.8,22.8,3500
11/30/2018 10:21:00 AM,22.95,22.95,22.8,22.8,5250
11/30/2018 10:20:00 AM,22.95,22.95,22.95,22.95,0
11/30/2018 10:19:00 AM,22.8,23,22.75,22.95,12250
11/30/2018 10:18:00 AM,23,23,22.8,22.8,1750
11/30/2018 10:17:00 AM,22.85,23,22.8,23,3500
11/30/2018 10:16:00 AM,23,23,22.85,22.85,1750
11/30/2018 10:15:00 AM,22.65,23,22.6,23,21000
11/30/2018 10:14:00 AM,22.6,22.65,22.45,22.65,17500
11/30/2018 10:13:00 AM,23,23,22.6,22.6,10500
11/30/2018 10:12:00 AM,22.85,23,22.75,23,3500
11/30/2018 10:11:00 AM,23.4,23.4,22.85,22.85,12250
11/30/2018 10:10:00 AM,23.35,23.6,23.35,23.6,12250
11/30/2018 10:09:00 AM,23.55,23.55,23.35,23.35,7000
11/30/2018 10:08:00 AM,23.5,23.65,23.5,23.55,10500
11/30/2018 10:07:00 AM,24,24,23.5,23.5,1750
11/30/2018 10:06:00 AM,23.3,24,23.3,24,14000
11/30/2018 10:05:00 AM,23.4,23.4,23.15,23.3,7000
11/30/2018 10:04:00 AM,23.5,23.5,23.2,23.4,3500
11/30/2018 10:03:00 AM,23.25,23.5,23.25,23.5,3500
11/30/2018 10:02:00 AM,23.45,23.45,23.25,23.25,3500
11/30/2018 10:01:00 AM,23.65,23.65,23.45,23.45,7000
11/30/2018 10:00:00 AM,23.65,23.7,23.65,23.65,7000
11/30/2018 9:59:00 AM,23.4,23.7,23.4,23.65,21000
11/30/2018 9:58:00 AM,23.55,23.55,23.4,23.4,8750
11/30/2018 9:57:00 AM,23.35,23.5,23.05,23.5,26250
11/30/2018 9:56:00 AM,23.15,23.2,23.05,23.2,8750
11/30/2018 9:55:00 AM,23.35,23.5,23.15,23.15,10500
11/30/2018 9:54:00 AM,23.45,23.5,23.3,23.35,14000
11/30/2018 9:53:00 AM,23.7,23.9,23.45,23.45,10500
11/30/2018 9:52:00 AM,23.7,23.75,23.5,23.7,8750
11/30/2018 9:51:00 AM,23.4,23.7,23.25,23.7,17500
11/30/2018 9:50:00 AM,23.2,23.5,23,23.25,15750
11/30/2018 9:49:00 AM,23.25,23.25,23,23.2,29750
11/30/2018 9:48:00 AM,22.65,23.45,22.55,23.25,17500
11/30/2018 9:47:00 AM,22.55,23.15,22.55,22.65,47250
11/30/2018 9:46:00 AM,22.4,22.55,22.25,22.55,21000
11/30/2018 9:45:00 AM,22.9,22.9,22.4,22.4,8750
11/30/2018 9:44:00 AM,22.4,22.95,22.4,22.9,24500
11/30/2018 9:43:00 AM,22.4,22.4,22.4,22.4,0
11/30/2018 9:42:00 AM,22.7,22.7,22.3,22.4,10500
11/30/2018 9:41:00 AM,22.1,22.7,22,22.7,14000
11/30/2018 9:40:00 AM,22.6,22.6,22.1,22.1,5250
11/30/2018 9:39:00 AM,22.1,22.6,22.1,22.6,17500
11/30/2018 9:38:00 AM,22.45,22.5,21.95,22.1,31500
11/30/2018 9:37:00 AM,22.35,22.7,22.3,22.45,22750
11/30/2018 9:36:00 AM,22.65,22.85,22.2,22.2,45500
11/30/2018 9:35:00 AM,22.65,23,22.65,22.65,108500
11/30/2018 9:34:00 AM,22.85,23.2,22.65,22.65,52500
11/30/2018 9:33:00 AM,23.1,23.2,22.85,22.85,24500
11/30/2018 9:32:00 AM,22.85,23,22.75,23,19250
11/30/2018 9:31:00 AM,22.3,22.9,22.3,22.85,36750
11/30/2018 9:30:00 AM,22.45,22.45,22.1,22.3,17500
11/30/2018 9:29:00 AM,22.45,22.65,22.1,22.45,33250
11/30/2018 9:28:00 AM,22.35,22.9,22.35,22.45,38500
11/30/2018 9:27:00 AM,22.65,23,22.35,22.35,29750
11/30/2018 9:26:00 AM,22.45,23.35,22.45,22.8,75250
11/30/2018 9:25:00 AM,22.25,22.75,22.2,22.45,66500
11/30/2018 9:24:00 AM,22.6,22.65,22.2,22.25,42000
11/30/2018 9:23:00 AM,22,22.85,22,22.6,54250
11/30/2018 9:22:00 AM,21.75,22.1,21.75,22,47250
11/30/2018 9:21:00 AM,22.6,22.85,21.75,21.75,59500
11/30/2018 9:20:00 AM,21.85,22.85,21.75,22.55,85750
11/30/2018 9:19:00 AM,21.35,22.1,21.3,21.85,147000
11/30/2018 9:18:00 AM,19.65,21.25,19.55,21.2,80500
11/30/2018 9:17:00 AM,19.85,19.95,19.2,19.55,73500
11/30/2018 9:16:00 AM,20.3,20.45,19.8,19.85,82250
11/30/2018 9:15:00 AM,19.3,20.5,19.15,20.3,56000
11/29/2018 3:29:00 PM,19.4,19.8,19.4,19.4,35000
11/29/2018 3:28:00 PM,19.1,19.4,19.1,19.4,5250
11/29/2018 3:27:00 PM,19.25,19.3,19.05,19.1,26250
11/29/2018 3:26:00 PM,19.15,19.4,19.15,19.25,14000
11/29/2018 3:25:00 PM,19.3,19.4,19.15,19.15,24500
11/29/2018 3:24:00 PM,19,19.5,19,19.3,19250
11/29/2018 3:23:00 PM,19.25,19.25,19,19,17500
11/29/2018 3:22:00 PM,19.15,19.25,19.1,19.25,8750
11/29/2018 3:21:00 PM,19.4,20,19.15,19.15,85750
11/29/2018 3:20:00 PM,19.4,19.45,19.2,19.35,19250
11/29/2018 3:19:00 PM,19.15,19.5,19.15,19.4,38500
11/29/2018 3:18:00 PM,18.9,19.15,18.9,19.15,15750
11/29/2018 3:17:00 PM,19.25,19.25,18.9,18.9,14000
11/29/2018 3:16:00 PM,19.35,19.35,19.25,19.25,3500
11/29/2018 3:15:00 PM,18.85,19.25,18.85,19.25,14000
11/29/2018 3:14:00 PM,18.85,19,18.85,18.85,12250
11/29/2018 3:13:00 PM,18.8,18.85,18.7,18.85,8750
11/29/2018 3:12:00 PM,18.85,18.85,18.7,18.8,12250
11/29/2018 3:11:00 PM,18.5,18.85,18.5,18.85,12250
11/29/2018 3:10:00 PM,18.3,18.5,18.3,18.5,14000
11/29/2018 3:09:00 PM,18.45,18.45,18.2,18.3,8750
11/29/2018 3:08:00 PM,18.15,18.45,18.15,18.45,7000
11/29/2018 3:07:00 PM,18.2,18.2,18.1,18.15,35000
11/29/2018 3:06:00 PM,18.1,18.4,18.1,18.3,33250
11/29/2018 3:05:00 PM,18.5,18.5,18.1,18.1,24500
11/29/2018 3:04:00 PM,18.65,18.65,18.5,18.5,8750
11/29/2018 3:03:00 PM,18.4,18.65,18.4,18.65,1750
11/29/2018 3:02:00 PM,18.5,18.5,18.35,18.4,12250
11/29/2018 3:01:00 PM,18.7,18.7,18.45,18.5,12250
11/29/2018 3:00:00 PM,18.9,18.9,18.9,18.9,0
11/29/2018 2:59:00 PM,19.05,19.05,18.9,18.9,12250
11/29/2018 2:58:00 PM,19.4,19.4,19.05,19.05,1750
