Date,YESBANK18DEC165CE O,YESBANK18DEC165CE H,YESBANK18DEC165CE L,YESBANK18DEC165CE C,YESBANK18DEC165CE V
11/30/2018 12:13:00 PM,19.35,19.35,19.35,19.35,0
11/30/2018 12:12:00 PM,19.25,19.35,19.25,19.35,1750
11/30/2018 12:11:00 PM,19.4,19.4,19.25,19.25,1750
11/30/2018 12:10:00 PM,19.4,19.4,19.4,19.4,0
11/30/2018 12:09:00 PM,19.3,19.4,19.3,19.4,1750
11/30/2018 12:08:00 PM,19.3,19.3,19.3,19.3,0
11/30/2018 12:07:00 PM,19.35,19.5,19.3,19.3,3500
11/30/2018 12:06:00 PM,19,19.35,19,19.35,10500
11/30/2018 12:05:00 PM,19.05,19.05,19,19,1750
11/30/2018 12:04:00 PM,19.05,19.05,19.05,19.05,0
11/30/2018 12:03:00 PM,18.85,19.05,18.85,19.05,1750
11/30/2018 12:02:00 PM,19.25,19.25,18.85,18.85,5250
11/30/2018 12:01:00 PM,19.25,19.25,19.25,19.25,0
11/30/2018 12:00:00 PM,19.25,19.25,19.25,19.25,0
11/30/2018 11:59:00 AM,19.6,19.6,19.25,19.25,1750
11/30/2018 11:58:00 AM,19.6,19.6,19.6,19.6,0
11/30/2018 11:57:00 AM,19.35,19.6,19.3,19.6,7000
11/30/2018 11:56:00 AM,18.9,19.1,18.9,19.1,1750
11/30/2018 11:55:00 AM,18.9,18.9,18.9,18.9,1750
11/30/2018 11:54:00 AM,18.9,18.9,18.9,18.9,0
11/30/2018 11:53:00 AM,18.9,18.9,18.9,18.9,0
11/30/2018 11:52:00 AM,18.9,18.9,18.9,18.9,1750
11/30/2018 11:51:00 AM,18.9,18.9,18.9,18.9,0
11/30/2018 11:50:00 AM,18.9,18.9,18.9,18.9,0
11/30/2018 11:49:00 AM,18.9,18.9,18.9,18.9,0
11/30/2018 11:48:00 AM,19.1,19.1,18.9,18.9,5250
11/30/2018 11:47:00 AM,19.1,19.3,19.1,19.1,5250
11/30/2018 11:46:00 AM,19.1,19.1,19.1,19.1,7000
11/30/2018 11:45:00 AM,19.15,19.15,19.05,19.1,7000
11/30/2018 11:44:00 AM,19.15,19.15,19.15,19.15,0
11/30/2018 11:43:00 AM,19.2,19.2,19.15,19.15,1750
11/30/2018 11:42:00 AM,19.5,19.5,19.2,19.2,3500
11/30/2018 11:41:00 AM,19,19.5,19,19.5,19250
11/30/2018 11:40:00 AM,19,19,19,19,0
11/30/2018 11:39:00 AM,19,19,19,19,0
11/30/2018 11:38:00 AM,19.15,19.15,19,19,1750
11/30/2018 11:37:00 AM,19.15,19.15,19.15,19.15,0
11/30/2018 11:36:00 AM,19.1,19.15,19.1,19.15,1750
11/30/2018 11:35:00 AM,19.1,19.1,19.1,19.1,0
11/30/2018 11:34:00 AM,19,19.1,19,19.1,3500
11/30/2018 11:33:00 AM,19,19,19,19,1750
11/30/2018 11:32:00 AM,19.15,19.15,19.15,19.15,0
11/30/2018 11:31:00 AM,18.8,19.15,18.8,19.15,8750
11/30/2018 11:30:00 AM,18.9,18.9,18.8,18.8,14000
11/30/2018 11:29:00 AM,19,19,18.9,18.9,12250
11/30/2018 11:28:00 AM,19,19,19,19,1750
11/30/2018 11:27:00 AM,19,19.1,19,19,3500
11/30/2018 11:26:00 AM,19.25,19.25,19,19,1750
11/30/2018 11:25:00 AM,19.2,19.25,19.2,19.25,1750
11/30/2018 11:24:00 AM,19.25,19.25,19.2,19.2,1750
11/30/2018 11:23:00 AM,19.05,19.25,19.05,19.25,1750
11/30/2018 11:22:00 AM,19.05,19.05,19.05,19.05,0
11/30/2018 11:21:00 AM,19.05,19.05,19.05,19.05,1750
11/30/2018 11:20:00 AM,19.1,19.1,18.85,18.9,7000
11/30/2018 11:19:00 AM,19.1,19.1,19.1,19.1,0
11/30/2018 11:18:00 AM,19.1,19.1,19.1,19.1,0
11/30/2018 11:17:00 AM,19.1,19.1,19.1,19.1,0
11/30/2018 11:16:00 AM,19.35,19.35,19.05,19.1,10500
11/30/2018 11:15:00 AM,19.45,19.45,19.35,19.35,3500
11/30/2018 11:14:00 AM,19.35,19.45,19.35,19.45,7000
11/30/2018 11:13:00 AM,19.35,19.35,19.35,19.35,0
11/30/2018 11:12:00 AM,19.35,19.35,19.35,19.35,0
11/30/2018 11:11:00 AM,19.5,19.5,19.35,19.35,3500
11/30/2018 11:10:00 AM,19.5,19.7,19.5,19.5,12250
11/30/2018 11:09:00 AM,19.2,19.5,19.2,19.5,5250
11/30/2018 11:08:00 AM,19.2,19.2,19.2,19.2,0
11/30/2018 11:07:00 AM,19.2,19.2,19.2,19.2,0
11/30/2018 11:06:00 AM,19.15,19.2,19.15,19.2,12250
11/30/2018 11:05:00 AM,19,19.15,19,19.15,7000
11/30/2018 11:04:00 AM,19.15,19.15,18.9,19,5250
11/30/2018 11:03:00 AM,19,19.15,19,19.15,1750
11/30/2018 11:02:00 AM,19,19,19,19,3500
11/30/2018 11:01:00 AM,18.85,19,18.85,19,3500
11/30/2018 11:00:00 AM,18.9,18.9,18.8,18.85,5250
11/30/2018 10:59:00 AM,18.8,18.9,18.8,18.9,1750
11/30/2018 10:58:00 AM,18.8,18.8,18.8,18.8,0
11/30/2018 10:57:00 AM,19.05,19.05,18.8,18.8,1750
11/30/2018 10:56:00 AM,19,19.05,19,19.05,1750
11/30/2018 10:55:00 AM,19.3,19.3,18.95,19,3500
11/30/2018 10:54:00 AM,19.05,19.3,19.05,19.3,1750
11/30/2018 10:53:00 AM,18.95,19.2,18.95,19.05,12250
11/30/2018 10:52:00 AM,18.95,18.95,18.95,18.95,0
11/30/2018 10:51:00 AM,18.95,18.95,18.95,18.95,0
11/30/2018 10:50:00 AM,18.95,19.1,18.95,18.95,7000
11/30/2018 10:49:00 AM,19.1,19.1,18.95,18.95,3500
11/30/2018 10:48:00 AM,18.65,19.1,18.65,19.1,5250
11/30/2018 10:47:00 AM,18.65,18.65,18.65,18.65,0
11/30/2018 10:46:00 AM,18.7,18.7,18.65,18.65,1750
11/30/2018 10:45:00 AM,19,19,18.7,18.7,3500
11/30/2018 10:44:00 AM,19.15,19.15,18.75,19,5250
11/30/2018 10:43:00 AM,19.15,19.15,19.15,19.15,0
11/30/2018 10:42:00 AM,19,19.15,19,19.15,1750
11/30/2018 10:41:00 AM,19,19,19,19,0
11/30/2018 10:40:00 AM,19,19,19,19,0
11/30/2018 10:39:00 AM,19.15,19.15,19,19,1750
11/30/2018 10:38:00 AM,19.15,19.15,19.15,19.15,1750
11/30/2018 10:37:00 AM,19,19.15,18.85,19.15,7000
11/30/2018 10:36:00 AM,19.15,19.15,19,19,1750
11/30/2018 10:35:00 AM,18.7,19.15,18.7,19.15,5250
11/30/2018 10:34:00 AM,18.95,18.95,18.6,18.7,7000
11/30/2018 10:33:00 AM,19,19,18.75,18.95,10500
11/30/2018 10:32:00 AM,18.35,18.6,18.25,18.6,3500
11/30/2018 10:31:00 AM,18.15,18.35,18,18.35,26250
11/30/2018 10:30:00 AM,18.2,18.5,18.15,18.15,7000
11/30/2018 10:29:00 AM,18.95,18.95,18.2,18.2,5250
11/30/2018 10:28:00 AM,18.95,18.95,18.95,18.95,0
11/30/2018 10:27:00 AM,18.95,18.95,18.95,18.95,1750
11/30/2018 10:26:00 AM,19.3,19.3,18.85,18.95,8750
11/30/2018 10:25:00 AM,19.45,19.65,19.3,19.3,7000
11/30/2018 10:24:00 AM,19.75,19.8,19.35,19.45,26250
11/30/2018 10:23:00 AM,20.05,20.05,19.75,19.75,10500
11/30/2018 10:22:00 AM,20.05,20.1,20.05,20.05,5250
11/30/2018 10:21:00 AM,20.25,20.25,20.05,20.05,1750
11/30/2018 10:20:00 AM,20.25,20.25,20.25,20.25,3500
11/30/2018 10:19:00 AM,20.1,20.25,20.1,20.25,1750
11/30/2018 10:18:00 AM,20.1,20.1,20.1,20.1,1750
11/30/2018 10:17:00 AM,20.3,20.3,20.1,20.1,8750
11/30/2018 10:16:00 AM,20.3,20.3,20.3,20.3,3500
11/30/2018 10:15:00 AM,19.95,20.3,19.95,20.3,7000
11/30/2018 10:14:00 AM,19.95,19.95,19.95,19.95,1750
11/30/2018 10:13:00 AM,20.35,20.35,19.9,19.95,15750
11/30/2018 10:12:00 AM,20.15,20.35,20.1,20.35,10500
11/30/2018 10:11:00 AM,20.7,20.7,20.15,20.15,5250
11/30/2018 10:10:00 AM,20.8,20.8,20.7,20.7,3500
11/30/2018 10:09:00 AM,20.95,20.95,20.8,20.8,3500
11/30/2018 10:08:00 AM,21.05,21.05,20.95,20.95,3500
11/30/2018 10:07:00 AM,21.05,21.05,21.05,21.05,0
11/30/2018 10:06:00 AM,20.6,21.05,20.6,21.05,12250
11/30/2018 10:05:00 AM,20.6,20.6,20.6,20.6,0
11/30/2018 10:04:00 AM,20.6,20.6,20.6,20.6,0
11/30/2018 10:03:00 AM,20.6,20.6,20.6,20.6,0
11/30/2018 10:02:00 AM,20.65,20.65,20.6,20.6,1750
11/30/2018 10:01:00 AM,20.95,20.95,20.6,20.65,7000
11/30/2018 10:00:00 AM,21,21,20.9,20.95,5250
11/30/2018 9:59:00 AM,20.65,21.05,20.65,21,3500
11/30/2018 9:58:00 AM,21.05,21.05,20.65,20.65,7000
11/30/2018 9:57:00 AM,20.4,20.5,20.4,20.5,1750
11/30/2018 9:56:00 AM,20.6,20.6,20.4,20.4,5250
11/30/2018 9:55:00 AM,20.8,20.8,20.6,20.6,7000
11/30/2018 9:54:00 AM,20.65,20.8,20.65,20.8,8750
11/30/2018 9:53:00 AM,21,21.25,20.65,20.65,22750
11/30/2018 9:52:00 AM,20.9,21,20.9,21,19250
11/30/2018 9:51:00 AM,20.55,20.9,20.55,20.9,14000
11/30/2018 9:50:00 AM,20.55,20.85,20.55,20.55,10500
11/30/2018 9:49:00 AM,20.55,20.55,20.55,20.55,1750
11/30/2018 9:48:00 AM,20,20.8,20,20.55,7000
11/30/2018 9:47:00 AM,20.05,20.5,20,20,19250
11/30/2018 9:46:00 AM,20.25,20.25,20.05,20.05,1750
11/30/2018 9:45:00 AM,20.25,20.25,20.25,20.25,0
11/30/2018 9:44:00 AM,19.8,20.25,19.5,20.25,8750
11/30/2018 9:43:00 AM,19.7,19.8,19.7,19.8,5250
11/30/2018 9:42:00 AM,20,20,19.7,19.7,5250
11/30/2018 9:41:00 AM,19.8,20.1,19.5,20.1,14000
11/30/2018 9:40:00 AM,19.8,19.8,19.8,19.8,0
11/30/2018 9:39:00 AM,19.8,19.8,19.8,19.8,1750
11/30/2018 9:38:00 AM,20,20,19.4,19.8,8750
11/30/2018 9:37:00 AM,19.65,20,19.65,20,8750
11/30/2018 9:36:00 AM,20.2,20.2,19.65,19.65,22750
11/30/2018 9:35:00 AM,19.95,20.2,19.95,20.2,19250
11/30/2018 9:34:00 AM,20.15,20.5,19.95,19.95,24500
11/30/2018 9:33:00 AM,20.5,20.5,20.15,20.15,14000
11/30/2018 9:32:00 AM,20.15,20.5,20.15,20.5,10500
11/30/2018 9:31:00 AM,19.8,20.15,19.7,20.15,40250
11/30/2018 9:30:00 AM,20.1,20.1,19.5,19.8,12250
11/30/2018 9:29:00 AM,19.6,20.1,19.55,20.1,7000
11/30/2018 9:28:00 AM,20,20.1,19.6,19.6,47250
11/30/2018 9:27:00 AM,20.2,20.3,19.9,20,15750
11/30/2018 9:26:00 AM,19.65,20.55,19.65,20.2,28000
11/30/2018 9:25:00 AM,19.6,20.05,19.6,19.65,14000
11/30/2018 9:24:00 AM,20,20,19.5,19.6,19250
11/30/2018 9:23:00 AM,19.55,20.05,19.35,20,21000
11/30/2018 9:22:00 AM,19.15,19.65,19.1,19.5,22750
11/30/2018 9:21:00 AM,19.9,20.2,19,19.15,54250
11/30/2018 9:20:00 AM,19.25,20,19.15,19.9,28000
11/30/2018 9:19:00 AM,18.65,19.6,18.65,19.25,47250
11/30/2018 9:18:00 AM,17,18.65,17,18.65,40250
11/30/2018 9:17:00 AM,17.6,17.6,17,17,64750
11/30/2018 9:16:00 AM,17.95,18.05,17.35,17.6,36750
11/30/2018 9:15:00 AM,18.5,18.5,15.85,17.95,54250
11/29/2018 3:29:00 PM,16.85,17.05,16.85,17,33250
11/29/2018 3:28:00 PM,16.8,17,16.8,16.85,8750
11/29/2018 3:27:00 PM,17,17,16.8,16.8,5250
11/29/2018 3:26:00 PM,16.9,17,16.9,17,10500
11/29/2018 3:25:00 PM,17,17.15,16.9,16.9,8750
11/29/2018 3:24:00 PM,16.95,17,16.95,17,5250
11/29/2018 3:23:00 PM,16.9,16.95,16.75,16.95,10500
11/29/2018 3:22:00 PM,17,17,16.9,16.9,3500
11/29/2018 3:21:00 PM,17.15,17.15,17,17,7000
11/29/2018 3:20:00 PM,17.2,17.2,17,17,29750
11/29/2018 3:19:00 PM,16.8,17.2,16.8,17.2,12250
11/29/2018 3:18:00 PM,16.9,16.9,16.9,16.9,0
11/29/2018 3:17:00 PM,17.05,17.05,16.9,16.9,5250
11/29/2018 3:16:00 PM,17.05,17.05,17.05,17.05,1750
11/29/2018 3:15:00 PM,16.6,16.6,16.6,16.6,0
11/29/2018 3:14:00 PM,16.55,16.75,16.55,16.6,3500
11/29/2018 3:13:00 PM,16.45,16.55,16.45,16.55,12250
11/29/2018 3:12:00 PM,16.6,16.6,16.4,16.45,8750
11/29/2018 3:11:00 PM,16.25,16.6,16.25,16.6,3500
11/29/2018 3:10:00 PM,16.1,16.35,16.1,16.25,5250
11/29/2018 3:09:00 PM,16.2,16.2,16.1,16.1,3500
11/29/2018 3:08:00 PM,16.2,16.2,16.2,16.2,3500
11/29/2018 3:07:00 PM,16.2,16.2,16.2,16.2,0
11/29/2018 3:06:00 PM,16.15,16.2,16.15,16.2,5250
11/29/2018 3:05:00 PM,16.15,16.3,16.1,16.15,17500
11/29/2018 3:04:00 PM,16.5,16.5,16.15,16.15,12250
11/29/2018 3:03:00 PM,16.5,16.55,16.5,16.55,3500
11/29/2018 3:02:00 PM,16.35,16.5,16.35,16.5,1750
11/29/2018 3:01:00 PM,16.8,16.8,16.35,16.35,3500
11/29/2018 3:00:00 PM,16.8,16.8,16.8,16.8,0
11/29/2018 2:59:00 PM,17.2,17.2,16.8,16.8,1750
11/29/2018 2:58:00 PM,17.2,17.2,17.2,17.2,0
11/29/2018 2:57:00 PM,16.8,17.2,16.8,17.2,3500
11/29/2018 2:56:00 PM,16.8,16.8,16.8,16.8,0
