Date,BANKNIFTY06DEC1827300CE O,BANKNIFTY06DEC1827300CE H,BANKNIFTY06DEC1827300CE L,BANKNIFTY06DEC1827300CE C,BANKNIFTY06DEC1827300CE V
11/30/2018 1:53:00 PM,64.75,66.45,64.05,66.45,7300
11/30/2018 1:52:00 PM,65.65,65.65,63.65,64.85,10760
11/30/2018 1:51:00 PM,65.7,66.4,64.65,65.65,7240
11/30/2018 1:50:00 PM,68.6,68.6,64.3,64.55,11300
11/30/2018 1:49:00 PM,65.2,69,64.7,68.75,19520
11/30/2018 1:48:00 PM,66.5,66.85,64.3,65.2,6580
11/30/2018 1:47:00 PM,64.55,66.35,63.9,66.35,6800
11/30/2018 1:46:00 PM,65.9,66.7,64.3,64.8,9160
11/30/2018 1:45:00 PM,64.85,66.95,64.2,65.9,8560
11/30/2018 1:44:00 PM,64.9,65.85,63,64.85,10560
11/30/2018 1:43:00 PM,66.4,67,64.65,64.9,20600
11/30/2018 1:42:00 PM,64,66.8,63.95,66.4,13420
11/30/2018 1:41:00 PM,61.95,65,61.8,64,15600
11/30/2018 1:40:00 PM,59.8,62.4,59,62,3720
11/30/2018 1:39:00 PM,61.6,61.6,59.25,59.8,8720
11/30/2018 1:38:00 PM,60.95,63,60.95,61.6,9600
11/30/2018 1:37:00 PM,62.65,63.65,61.45,61.65,10740
11/30/2018 1:36:00 PM,60.85,63.65,60.75,63,15700
11/30/2018 1:35:00 PM,61.2,61.65,59.8,60.8,7320
11/30/2018 1:34:00 PM,59.65,61.45,58,61.45,6100
11/30/2018 1:33:00 PM,58.3,60.05,57.85,59.65,9720
11/30/2018 1:32:00 PM,57.3,59.45,57.15,58.3,25040
11/30/2018 1:31:00 PM,63.7,63.85,57,57.3,21620
11/30/2018 1:30:00 PM,63.45,64.05,62.65,64.05,5240
11/30/2018 1:29:00 PM,63.2,63.5,62.35,63.45,4460
11/30/2018 1:28:00 PM,64,64,61.4,63.35,4300
11/30/2018 1:27:00 PM,63.55,65,63.55,64,4500
11/30/2018 1:26:00 PM,63.5,66,63.45,63.55,5820
11/30/2018 1:25:00 PM,65.6,65.6,64.1,64.2,5940
11/30/2018 1:24:00 PM,61.55,66.45,61.55,65.95,11180
11/30/2018 1:23:00 PM,63.35,64.3,61.25,61.55,11480
11/30/2018 1:22:00 PM,62.85,65.15,62,63.7,11920
11/30/2018 1:21:00 PM,63.75,64.3,62.3,62.85,12920
11/30/2018 1:20:00 PM,66.8,66.8,63.45,64,12940
11/30/2018 1:19:00 PM,69,69.8,66.6,66.9,6240
11/30/2018 1:18:00 PM,68.25,69,67.85,69,6080
11/30/2018 1:17:00 PM,68.7,68.8,66.85,67.75,8480
11/30/2018 1:16:00 PM,66.4,69.8,65.85,68.95,16660
11/30/2018 1:15:00 PM,64,66.65,63.95,66.4,7360
11/30/2018 1:14:00 PM,67.1,67.25,63.55,64,10620
11/30/2018 1:13:00 PM,69.05,69.05,67.05,67.4,9140
11/30/2018 1:12:00 PM,71.2,71.45,67.7,69.05,32540
11/30/2018 1:11:00 PM,65.55,72.5,65.35,71.35,66440
11/30/2018 1:10:00 PM,62.7,66.6,62.3,66.6,22700
11/30/2018 1:09:00 PM,62.2,63.3,61,62.7,9940
11/30/2018 1:08:00 PM,62.05,62.3,61,62.2,4300
11/30/2018 1:07:00 PM,62.1,62.7,61.05,62.3,5800
11/30/2018 1:06:00 PM,61.1,62.25,60.85,62,7060
11/30/2018 1:05:00 PM,59.6,61.45,59,61.4,6120
11/30/2018 1:04:00 PM,59.6,60,58.8,59.5,3940
11/30/2018 1:03:00 PM,61.5,61.55,59.6,59.95,8440
11/30/2018 1:02:00 PM,61.75,62.7,61.15,61.15,8340
11/30/2018 1:01:00 PM,60.8,62,60.35,61.75,6280
11/30/2018 1:00:00 PM,61.85,61.9,60,60.8,10060
11/30/2018 12:59:00 PM,61,63.4,61,62,16600
11/30/2018 12:58:00 PM,58.1,61.5,57.7,61.1,15500
11/30/2018 12:57:00 PM,55.6,58,54.9,57.95,9060
11/30/2018 12:56:00 PM,56.85,57.1,54.35,55.6,19860
11/30/2018 12:55:00 PM,59,59,56.95,57.2,10220
11/30/2018 12:54:00 PM,58.1,59,57.45,58.55,5940
11/30/2018 12:53:00 PM,57.25,58.25,55.7,58.1,13020
11/30/2018 12:52:00 PM,57.35,57.9,55.55,57.15,13180
11/30/2018 12:51:00 PM,57.55,58.85,57.35,57.35,10520
11/30/2018 12:50:00 PM,59.25,59.35,56.45,57.55,17740
11/30/2018 12:49:00 PM,60.3,60.75,59.5,59.6,9440
11/30/2018 12:48:00 PM,60.1,61,59.4,60.6,8340
11/30/2018 12:47:00 PM,58.7,60.6,58.4,60.35,13880
11/30/2018 12:46:00 PM,58.35,58.75,57.2,58.35,24520
11/30/2018 12:45:00 PM,65.05,65.1,56.85,57.65,47900
11/30/2018 12:44:00 PM,67.9,68.4,65,65,7240
11/30/2018 12:43:00 PM,67.5,68.3,67.05,67.6,2940
11/30/2018 12:42:00 PM,67,67.5,66.35,67.5,3500
11/30/2018 12:41:00 PM,66.7,67.75,66.7,67,4640
11/30/2018 12:40:00 PM,65.65,67,65.65,66.7,6420
11/30/2018 12:39:00 PM,65.85,66.75,65.55,65.65,3980
11/30/2018 12:38:00 PM,66.35,66.5,65.05,65.85,6440
11/30/2018 12:37:00 PM,67.35,67.8,66.05,66.35,6160
11/30/2018 12:36:00 PM,67.25,68.6,67,67.35,3120
11/30/2018 12:35:00 PM,67,67.55,65.8,67.25,4940
11/30/2018 12:34:00 PM,66,67.9,65.7,67,6360
11/30/2018 12:33:00 PM,66.15,67.2,66,66.8,2960
11/30/2018 12:32:00 PM,65.05,66.6,64.6,66,2160
11/30/2018 12:31:00 PM,64.55,65.25,63.4,65,9140
11/30/2018 12:30:00 PM,68.8,68.8,64.7,65,20200
11/30/2018 12:29:00 PM,69.4,70.35,68.8,69.65,3000
11/30/2018 12:28:00 PM,69.8,70.95,68.65,69.3,5240
11/30/2018 12:27:00 PM,69.85,70.2,68.5,69.95,4780
11/30/2018 12:26:00 PM,69.25,70.15,69,69.45,6060
11/30/2018 12:25:00 PM,70.2,70.25,68.7,69.05,4320
11/30/2018 12:24:00 PM,70.15,71,69,70.2,6920
11/30/2018 12:23:00 PM,71.55,71.85,70.3,70.95,9880
11/30/2018 12:22:00 PM,70.35,72,70.3,71.6,13940
11/30/2018 12:21:00 PM,67.9,70.55,67.75,70.15,8040
11/30/2018 12:20:00 PM,66.95,67.9,66.95,67.9,3220
11/30/2018 12:19:00 PM,66.95,67.6,66.75,66.95,920
11/30/2018 12:18:00 PM,66,67.15,66,66.75,4240
11/30/2018 12:17:00 PM,65.5,66.9,65.5,65.95,2800
11/30/2018 12:16:00 PM,65.4,66.1,65.4,65.5,4240
11/30/2018 12:15:00 PM,68,68.05,65.35,65.7,4020
11/30/2018 12:14:00 PM,68.75,69.25,67.65,68.4,2040
11/30/2018 12:13:00 PM,67.7,69.25,67.1,68.75,2500
11/30/2018 12:12:00 PM,67.25,67.35,66.85,67,1680
11/30/2018 12:11:00 PM,68,68.25,66.15,67.25,5080
11/30/2018 12:10:00 PM,67.4,69.6,67.1,68,9600
11/30/2018 12:09:00 PM,67.75,67.75,66.45,67.45,2520
11/30/2018 12:08:00 PM,68,68.5,66.55,67.35,8940
11/30/2018 12:07:00 PM,66.9,69.1,66.9,67.85,7980
11/30/2018 12:06:00 PM,64.25,67.1,62.5,66.7,13580
11/30/2018 12:05:00 PM,65.6,66.05,64.45,64.5,7740
11/30/2018 12:04:00 PM,65.05,67.2,64.6,65.6,9840
11/30/2018 12:03:00 PM,65.65,65.65,63.5,65.05,12520
11/30/2018 12:02:00 PM,67.1,67.4,65.4,65.6,6560
11/30/2018 12:01:00 PM,68.35,68.45,67,67,9600
11/30/2018 12:00:00 PM,70.25,70.55,68.25,68.25,9840
11/30/2018 11:59:00 AM,69.5,70.3,69.45,70.25,8240
11/30/2018 11:58:00 AM,70.2,70.4,69.2,69.5,4080
11/30/2018 11:57:00 AM,68.85,70.55,68.85,70.4,13380
11/30/2018 11:56:00 AM,66.8,69.15,66.4,69,10220
11/30/2018 11:55:00 AM,65.35,66.7,64.15,66.7,9200
11/30/2018 11:54:00 AM,64.15,65.4,63.3,65.05,12080
11/30/2018 11:53:00 AM,64,65.05,63.9,64.6,5980
11/30/2018 11:52:00 AM,65.25,66,63.4,64,9080
11/30/2018 11:51:00 AM,67.75,67.75,65.25,65.25,9820
11/30/2018 11:50:00 AM,67,68.2,66.8,67.75,6920
11/30/2018 11:49:00 AM,67.45,67.5,66.85,66.9,7320
11/30/2018 11:48:00 AM,66.55,68,66.5,67.8,4300
11/30/2018 11:47:00 AM,64.6,68,64.6,66.15,16940
11/30/2018 11:46:00 AM,64.3,64.9,63.85,64.7,8720
11/30/2018 11:45:00 AM,66.4,66.4,62.55,64,22160
11/30/2018 11:44:00 AM,68,68,66,66,11040
11/30/2018 11:43:00 AM,71,71,68,68,9640
11/30/2018 11:42:00 AM,70.15,71.1,68.5,71,9960
11/30/2018 11:41:00 AM,71.5,71.75,70,70,9420
11/30/2018 11:40:00 AM,67.95,71.7,67.95,71.2,17680
11/30/2018 11:39:00 AM,72.2,72.2,66.65,67.95,32440
11/30/2018 11:38:00 AM,72.75,73.15,71.3,72.2,8280
11/30/2018 11:37:00 AM,72.25,73.85,71.75,72.7,11560
11/30/2018 11:36:00 AM,74.7,74.7,71.2,72.4,7720
11/30/2018 11:35:00 AM,74.55,74.9,74,74.7,3760
11/30/2018 11:34:00 AM,76,76,74.15,74.55,5700
11/30/2018 11:33:00 AM,75.8,76.5,74.8,75.8,10340
11/30/2018 11:32:00 AM,76.5,76.5,75.2,75.8,3180
11/30/2018 11:31:00 AM,75.85,76.5,75.3,76.5,4820
11/30/2018 11:30:00 AM,77.15,77.7,75.15,75.85,3680
11/30/2018 11:29:00 AM,77.25,78.65,76.9,77.15,3080
11/30/2018 11:28:00 AM,76,78.05,76,77.65,2340
11/30/2018 11:27:00 AM,77.5,77.5,76,76,3600
11/30/2018 11:26:00 AM,77,77.5,76.2,77.5,2580
11/30/2018 11:25:00 AM,77.95,78.55,77,77,13620
11/30/2018 11:24:00 AM,77.4,77.95,76.6,77.9,1300
11/30/2018 11:23:00 AM,78.15,78.25,76.2,77.4,9200
11/30/2018 11:22:00 AM,76.8,79.15,76.65,78.15,16980
11/30/2018 11:21:00 AM,75.2,77.1,75.05,76.8,6280
11/30/2018 11:20:00 AM,74.7,75.35,74.05,75.2,2280
11/30/2018 11:19:00 AM,74.6,75.45,73.5,74.35,3460
11/30/2018 11:18:00 AM,74.9,75.35,74.1,74.6,5200
11/30/2018 11:17:00 AM,72.8,74.3,72.5,74.3,2800
11/30/2018 11:16:00 AM,74.4,74.45,72.6,72.8,4940
11/30/2018 11:15:00 AM,75.6,75.7,74.25,74.4,5620
11/30/2018 11:14:00 AM,75,76.45,74.75,75.6,6440
11/30/2018 11:13:00 AM,76.2,76.75,75.3,75.3,8780
11/30/2018 11:12:00 AM,76.4,76.9,75.7,76.2,3020
11/30/2018 11:11:00 AM,75.7,76.5,75,76.4,10920
11/30/2018 11:10:00 AM,75,76.95,74.5,75.65,5700
11/30/2018 11:09:00 AM,75.05,75.6,74.3,75,3140
11/30/2018 11:08:00 AM,75.05,75.45,74.25,74.6,4380
11/30/2018 11:07:00 AM,75.9,76,74.45,75,4240
11/30/2018 11:06:00 AM,76.65,76.8,75.15,75.9,5080
11/30/2018 11:05:00 AM,75.75,77.05,75.75,76.6,8340
11/30/2018 11:04:00 AM,75.1,76.8,73.65,75.75,14860
11/30/2018 11:03:00 AM,71.45,76,71.45,75.45,21980
11/30/2018 11:02:00 AM,68.15,71.65,68.15,71.5,9600
11/30/2018 11:01:00 AM,70.3,70.35,66.95,67.5,12520
11/30/2018 11:00:00 AM,70.55,71.65,70.3,70.3,5940
11/30/2018 10:59:00 AM,71,72,70.4,70.5,11120
11/30/2018 10:58:00 AM,70.2,71.35,70.1,71,7080
11/30/2018 10:57:00 AM,70.5,70.8,69.55,70.2,6880
11/30/2018 10:56:00 AM,71.95,72,69.7,70.35,9500
11/30/2018 10:55:00 AM,72.1,72.2,71,72,5240
11/30/2018 10:54:00 AM,71.4,73,71.3,72.35,8440
11/30/2018 10:53:00 AM,71.45,72.55,70.95,71.65,7860
11/30/2018 10:52:00 AM,70.6,71.45,70,71,9760
11/30/2018 10:51:00 AM,68.2,71,68.2,70.15,12520
11/30/2018 10:50:00 AM,74.7,75,67.55,68.5,28840
11/30/2018 10:49:00 AM,75.95,75.95,74,74.7,11780
11/30/2018 10:48:00 AM,74.05,76.1,74.05,75.6,6860
11/30/2018 10:47:00 AM,72.65,74.65,72.65,74.4,7340
11/30/2018 10:46:00 AM,73.8,73.8,71.35,72.8,14500
11/30/2018 10:45:00 AM,71.55,74.4,71.55,74,16820
11/30/2018 10:44:00 AM,77.15,77.4,74,74,15820
11/30/2018 10:43:00 AM,79.35,79.35,77.2,77.55,7360
11/30/2018 10:42:00 AM,79,79.7,78.75,79.35,8220
11/30/2018 10:41:00 AM,79,79.8,78.5,79,11560
11/30/2018 10:40:00 AM,79.8,80.35,79.15,79.9,3840
11/30/2018 10:39:00 AM,80,80.4,79.35,79.8,4080
11/30/2018 10:38:00 AM,79.7,81,79.5,80,11000
11/30/2018 10:37:00 AM,78.05,79.65,78,79.2,10080
11/30/2018 10:36:00 AM,80.15,81.5,78,79.2,16420
11/30/2018 10:35:00 AM,80,80.5,78.5,80.15,3060
11/30/2018 10:34:00 AM,79.65,81.2,79.2,80,6520
11/30/2018 10:33:00 AM,80.4,80.8,77.45,78.7,18320
11/30/2018 10:32:00 AM,80.4,81.35,80.4,81.2,9520
11/30/2018 10:31:00 AM,79.5,80.8,78.7,80.4,19920
11/30/2018 10:30:00 AM,78.9,79.4,78.15,79.05,4580
11/30/2018 10:29:00 AM,79.3,80.25,78.8,79,6900
11/30/2018 10:28:00 AM,77.5,80,77.3,79.3,10420
11/30/2018 10:27:00 AM,79.8,80.5,77.5,77.5,13420
11/30/2018 10:26:00 AM,79.25,80.6,79.05,79.8,8940
11/30/2018 10:25:00 AM,81.15,81.45,79.25,79.45,11400
11/30/2018 10:24:00 AM,82.25,82.25,79.9,80.95,13000
11/30/2018 10:23:00 AM,83.85,84.1,82,82.25,8300
11/30/2018 10:22:00 AM,87.7,87.7,83.6,83.6,14020
11/30/2018 10:21:00 AM,85.4,87.55,84.7,87.5,13240
11/30/2018 10:20:00 AM,82.45,85.45,82.4,85.1,28900
11/30/2018 10:19:00 AM,80.25,82,80,82,12480
11/30/2018 10:18:00 AM,81.2,81.45,79.75,80.25,12560
11/30/2018 10:17:00 AM,82.35,82.75,80.7,81.1,7860
11/30/2018 10:16:00 AM,81.2,82.65,81,82,5360
11/30/2018 10:15:00 AM,79.15,81.5,78.65,80.95,6120
11/30/2018 10:14:00 AM,80.65,80.65,79,79.15,4500
11/30/2018 10:13:00 AM,81.8,81.8,80.25,80.65,5300
11/30/2018 10:12:00 AM,82.2,82.5,80.9,81.8,11080
11/30/2018 10:11:00 AM,83,83,81.65,82.2,10380
11/30/2018 10:10:00 AM,82.7,83.05,81.05,83,10520
11/30/2018 10:09:00 AM,83.05,83.5,81.1,82.85,8520
11/30/2018 10:08:00 AM,80.95,83.55,80.95,83.25,9720
11/30/2018 10:07:00 AM,80.35,81.15,79.5,81,9960
11/30/2018 10:06:00 AM,78.6,80.9,77.7,80.9,15160
11/30/2018 10:05:00 AM,80.1,80.1,78.85,78.9,10680
11/30/2018 10:04:00 AM,79.75,81.75,79.3,80.1,5920
11/30/2018 10:03:00 AM,79.9,81.45,79.35,79.7,11860
11/30/2018 10:02:00 AM,80,80.8,77.9,79.2,10340
11/30/2018 10:01:00 AM,82.15,82.2,79.05,80.1,18380
11/30/2018 10:00:00 AM,82.3,83.1,81.05,82.3,12360
11/30/2018 9:59:00 AM,82,84.2,81.5,82.3,12100
11/30/2018 9:58:00 AM,83.7,83.7,81.15,81.9,9760
11/30/2018 9:57:00 AM,83,83.9,82.55,83.9,7340
11/30/2018 9:56:00 AM,81.2,83,81,83,8380
11/30/2018 9:55:00 AM,81.6,82.7,81,81,8280
11/30/2018 9:54:00 AM,78.55,81.7,78.4,81.6,20060
11/30/2018 9:53:00 AM,78.95,79.5,76.85,78.4,19760
11/30/2018 9:52:00 AM,81.3,81.3,78.35,79.1,24980
11/30/2018 9:51:00 AM,82.3,82.3,80.7,81.3,7340
11/30/2018 9:50:00 AM,81.9,82.9,81.6,82.3,4440
11/30/2018 9:49:00 AM,80.05,83,80.05,81.9,18760
11/30/2018 9:48:00 AM,83.5,83.75,80.05,80.05,30100
11/30/2018 9:47:00 AM,82.4,84.45,82.4,83,11780
11/30/2018 9:46:00 AM,86.35,86.35,82,82.85,19000
11/30/2018 9:45:00 AM,87.55,88.05,85.55,86.35,6860
11/30/2018 9:44:00 AM,87.4,88.8,87.3,87.55,11580
11/30/2018 9:43:00 AM,89.1,89.3,87.2,87.4,8060
11/30/2018 9:42:00 AM,86.15,89.25,86,89.15,15440
11/30/2018 9:41:00 AM,84.9,87.3,83.8,86.65,14960
11/30/2018 9:40:00 AM,86.5,86.5,84.6,84.9,12400
11/30/2018 9:39:00 AM,87,87,84.7,86.5,12860
11/30/2018 9:38:00 AM,86.65,87.9,86.15,87.9,8340
11/30/2018 9:37:00 AM,86.6,86.85,85.4,86.65,15040
11/30/2018 9:36:00 AM,88.3,88.7,85.35,86.6,15300
11/30/2018 9:35:00 AM,87.75,88.85,87,88.75,17960
11/30/2018 9:34:00 AM,88.85,90,87.55,87.55,26240
11/30/2018 9:33:00 AM,87.65,89.2,86,89,34580
11/30/2018 9:32:00 AM,88,89.4,87.2,87.65,17100
11/30/2018 9:31:00 AM,84.25,88,83.4,88,21340
11/30/2018 9:30:00 AM,80.5,84.6,80.4,84.45,18460
11/30/2018 9:29:00 AM,83.8,84.65,80.65,80.9,20000
11/30/2018 9:28:00 AM,81.75,84.2,81.45,83.65,23360
11/30/2018 9:27:00 AM,86.15,87.8,81.5,81.55,27320
11/30/2018 9:26:00 AM,87.55,88.6,85.75,86.3,24240
11/30/2018 9:25:00 AM,87.2,89,86.9,87.4,23480
11/30/2018 9:24:00 AM,88.85,89.45,87,87.55,22240
11/30/2018 9:23:00 AM,85.8,88.8,85,88.35,33260
11/30/2018 9:22:00 AM,89.6,90,85.65,85.85,40040
11/30/2018 9:21:00 AM,84.4,89.95,84.3,89.3,47140
11/30/2018 9:20:00 AM,88.85,91.3,84.5,84.55,67460
11/30/2018 9:19:00 AM,77.7,87.55,77.7,87.55,51800
11/30/2018 9:18:00 AM,66.7,78.85,65.4,77.75,40320
11/30/2018 9:17:00 AM,60.85,67.4,60.6,67.05,24500
11/30/2018 9:16:00 AM,62.6,64,60,60.75,27480
11/30/2018 9:15:00 AM,64.45,70.2,61.05,62.25,37860
11/29/2018 3:29:00 PM,56.55,56.55,54.05,54.05,8360
11/29/2018 3:28:00 PM,55.95,57,55.65,56.55,8500
11/29/2018 3:27:00 PM,55.4,55.95,54.95,55.95,5880
11/29/2018 3:26:00 PM,55.85,56,55.05,55.6,6580
11/29/2018 3:25:00 PM,54.6,56.3,53.95,56,8600
11/29/2018 3:24:00 PM,56.5,56.5,54.45,54.5,7440
11/29/2018 3:23:00 PM,56.15,56.35,55.7,56.35,2780
11/29/2018 3:22:00 PM,55.05,56.5,55.05,56.5,6460
11/29/2018 3:21:00 PM,53.2,56,53,55.6,4860
11/29/2018 3:20:00 PM,50.55,53.2,50.35,53.2,8620
11/29/2018 3:19:00 PM,48.1,50.7,48.1,50.6,12840
11/29/2018 3:18:00 PM,46.1,48,46.05,47.8,2320
11/29/2018 3:17:00 PM,46.95,46.95,45.75,46.1,5260
11/29/2018 3:16:00 PM,47,47.5,46.5,46.65,4060
11/29/2018 3:15:00 PM,46.85,47.65,46.35,47,4540
11/29/2018 3:14:00 PM,45.85,47.4,45.85,46.8,5480
11/29/2018 3:13:00 PM,44,45.85,44,45.85,4780
11/29/2018 3:12:00 PM,43.4,44.3,43.35,44.3,2720
11/29/2018 3:11:00 PM,43.5,43.95,43.35,43.4,4520
11/29/2018 3:10:00 PM,42.9,44,42.9,43.5,3180
11/29/2018 3:09:00 PM,41.35,42.9,40.55,42.9,2120
11/29/2018 3:08:00 PM,41.7,41.7,40.75,40.95,2280
11/29/2018 3:07:00 PM,43,43.15,41.5,41.7,6440
11/29/2018 3:06:00 PM,44.7,44.75,43,43,1920
11/29/2018 3:05:00 PM,46.45,46.45,44.6,45.1,4340
11/29/2018 3:04:00 PM,46,47.5,46,46.4,1880
11/29/2018 3:03:00 PM,47,47.15,46.1,46.1,2280
11/29/2018 3:02:00 PM,47.55,47.9,47.05,47.15,3360
11/29/2018 3:01:00 PM,48.3,48.85,47.1,47.55,8380
11/29/2018 3:00:00 PM,50.15,50.15,47.65,48.35,5000
11/29/2018 2:59:00 PM,48.4,50.15,47.85,50.15,4700
11/29/2018 2:58:00 PM,49.7,49.7,48.15,48.4,2280
