Date,USDINR18DEC70PE O,USDINR18DEC70PE H,USDINR18DEC70PE L,USDINR18DEC70PE C,USDINR18DEC70PE V
11/30/2018 9:54:00 AM,0.66,0.665,0.66,0.665,733
11/30/2018 9:53:00 AM,0.6625,0.6625,0.66,0.66,425
11/30/2018 9:52:00 AM,0.6625,0.665,0.6575,0.6625,1137
11/30/2018 9:51:00 AM,0.6575,0.6625,0.6575,0.6625,349
11/30/2018 9:50:00 AM,0.6575,0.6575,0.655,0.6575,180
11/30/2018 9:49:00 AM,0.66,0.66,0.655,0.6575,680
11/30/2018 9:48:00 AM,0.6625,0.6625,0.66,0.66,1
11/30/2018 9:47:00 AM,0.6625,0.6625,0.6625,0.6625,133
11/30/2018 9:46:00 AM,0.665,0.665,0.6625,0.6625,36
11/30/2018 9:45:00 AM,0.6675,0.6675,0.665,0.665,60
11/30/2018 9:44:00 AM,0.6675,0.67,0.6675,0.6675,176
11/30/2018 9:43:00 AM,0.6675,0.67,0.665,0.6675,48
11/30/2018 9:42:00 AM,0.665,0.6675,0.665,0.6675,85
11/30/2018 9:41:00 AM,0.6625,0.6675,0.6625,0.665,219
11/30/2018 9:40:00 AM,0.67,0.67,0.665,0.6675,505
11/30/2018 9:39:00 AM,0.68,0.68,0.67,0.67,145
11/30/2018 9:38:00 AM,0.69,0.69,0.68,0.68,725
11/30/2018 9:37:00 AM,0.6825,0.69,0.68,0.69,335
11/30/2018 9:36:00 AM,0.675,0.6925,0.675,0.6825,1119
11/30/2018 9:35:00 AM,0.6725,0.675,0.67,0.675,89
11/30/2018 9:34:00 AM,0.6725,0.6775,0.67,0.6725,386
11/30/2018 9:33:00 AM,0.655,0.675,0.655,0.675,491
11/30/2018 9:32:00 AM,0.6475,0.655,0.6475,0.655,158
11/30/2018 9:31:00 AM,0.6525,0.6525,0.6475,0.6475,37
11/30/2018 9:30:00 AM,0.6475,0.6525,0.6475,0.6525,7
11/30/2018 9:29:00 AM,0.6525,0.6525,0.6475,0.6475,40
11/30/2018 9:28:00 AM,0.6475,0.6525,0.645,0.6525,340
11/30/2018 9:27:00 AM,0.6575,0.6575,0.6475,0.6475,501
11/30/2018 9:26:00 AM,0.6525,0.6575,0.65,0.6575,338
11/30/2018 9:25:00 AM,0.655,0.6575,0.6525,0.655,119
11/30/2018 9:24:00 AM,0.655,0.655,0.6525,0.655,25
11/30/2018 9:23:00 AM,0.655,0.655,0.6475,0.655,526
11/30/2018 9:22:00 AM,0.65,0.665,0.65,0.655,1543
11/30/2018 9:21:00 AM,0.645,0.6475,0.6425,0.6475,839
11/30/2018 9:20:00 AM,0.6475,0.65,0.645,0.645,485
11/30/2018 9:19:00 AM,0.65,0.65,0.6475,0.6475,420
11/30/2018 9:18:00 AM,0.6475,0.655,0.6475,0.65,861
11/30/2018 9:17:00 AM,0.64,0.6475,0.64,0.6475,246
11/30/2018 9:16:00 AM,0.6375,0.64,0.6375,0.64,320
11/30/2018 9:15:00 AM,0.635,0.6375,0.63,0.6375,110
11/30/2018 9:14:00 AM,0.6325,0.64,0.6325,0.635,327
11/30/2018 9:13:00 AM,0.6225,0.63,0.6225,0.63,301
11/30/2018 9:12:00 AM,0.625,0.625,0.62,0.6225,455
11/30/2018 9:11:00 AM,0.6275,0.6275,0.62,0.625,625
11/30/2018 9:10:00 AM,0.635,0.635,0.6275,0.6275,305
11/30/2018 9:09:00 AM,0.6375,0.6375,0.635,0.635,63
11/30/2018 9:08:00 AM,0.635,0.6375,0.6325,0.6375,225
11/30/2018 9:07:00 AM,0.63,0.64,0.63,0.635,768
11/30/2018 9:06:00 AM,0.63,0.6375,0.63,0.63,497
11/30/2018 9:05:00 AM,0.64,0.64,0.63,0.63,241
11/30/2018 9:04:00 AM,0.6375,0.64,0.635,0.64,1618
11/30/2018 9:03:00 AM,0.6375,0.64,0.625,0.6375,1080
11/30/2018 9:02:00 AM,0.6375,0.6375,0.6225,0.625,377
11/30/2018 9:01:00 AM,0.6325,0.6425,0.625,0.6375,618
11/30/2018 9:00:00 AM,0.6275,0.635,0.6275,0.6325,296
11/29/2018 4:59:00 PM,0.58,0.595,0.5625,0.5625,1822
11/29/2018 4:58:00 PM,0.565,0.58,0.565,0.58,854
11/29/2018 4:57:00 PM,0.565,0.57,0.565,0.565,103
11/29/2018 4:56:00 PM,0.555,0.565,0.555,0.565,276
11/29/2018 4:55:00 PM,0.56,0.56,0.555,0.555,131
11/29/2018 4:54:00 PM,0.5575,0.5575,0.5525,0.555,3138
11/29/2018 4:53:00 PM,0.56,0.56,0.5575,0.5575,129
11/29/2018 4:52:00 PM,0.5625,0.565,0.56,0.56,828
11/29/2018 4:51:00 PM,0.5625,0.5675,0.5625,0.5625,75
11/29/2018 4:50:00 PM,0.56,0.565,0.56,0.5625,4
11/29/2018 4:49:00 PM,0.5625,0.565,0.56,0.56,218
11/29/2018 4:48:00 PM,0.5625,0.565,0.5625,0.5625,155
11/29/2018 4:47:00 PM,0.555,0.565,0.555,0.5625,1020
11/29/2018 4:46:00 PM,0.5675,0.57,0.555,0.555,3836
11/29/2018 4:45:00 PM,0.5675,0.5675,0.565,0.5675,2250
11/29/2018 4:44:00 PM,0.5675,0.57,0.565,0.5675,405
11/29/2018 4:43:00 PM,0.5725,0.5775,0.5675,0.5675,349
11/29/2018 4:42:00 PM,0.58,0.58,0.57,0.5725,355
11/29/2018 4:41:00 PM,0.5825,0.5875,0.58,0.58,282
11/29/2018 4:40:00 PM,0.59,0.59,0.5825,0.5825,413
11/29/2018 4:39:00 PM,0.5875,0.59,0.5875,0.59,2
11/29/2018 4:38:00 PM,0.595,0.595,0.585,0.5875,47
11/29/2018 4:37:00 PM,0.595,0.5975,0.5875,0.595,366
11/29/2018 4:36:00 PM,0.5925,0.595,0.5925,0.595,1
11/29/2018 4:35:00 PM,0.59,0.595,0.59,0.5925,21
11/29/2018 4:34:00 PM,0.585,0.59,0.585,0.59,5
11/29/2018 4:33:00 PM,0.5925,0.5925,0.585,0.585,65
11/29/2018 4:32:00 PM,0.59,0.59,0.59,0.59,173
11/29/2018 4:31:00 PM,0.5875,0.59,0.5875,0.59,259
11/29/2018 4:30:00 PM,0.5925,0.5975,0.59,0.59,2524
11/29/2018 4:29:00 PM,0.6025,0.6025,0.5925,0.5925,125
11/29/2018 4:28:00 PM,0.6025,0.6025,0.6025,0.6025,55
11/29/2018 4:27:00 PM,0.6125,0.6125,0.6025,0.6025,180
11/29/2018 4:26:00 PM,0.61,0.615,0.61,0.61,342
11/29/2018 4:25:00 PM,0.61,0.61,0.61,0.61,602
11/29/2018 4:24:00 PM,0.6,0.6025,0.6,0.6025,232
11/29/2018 4:23:00 PM,0.595,0.595,0.5925,0.5925,3026
11/29/2018 4:22:00 PM,0.5975,0.5975,0.595,0.595,26
11/29/2018 4:21:00 PM,0.595,0.5975,0.595,0.5975,1134
11/29/2018 4:20:00 PM,0.6,0.6,0.595,0.595,520
11/29/2018 4:19:00 PM,0.6025,0.6025,0.5975,0.6,323
11/29/2018 4:18:00 PM,0.6075,0.6075,0.6,0.6025,889
11/29/2018 4:17:00 PM,0.61,0.61,0.6075,0.6075,353
11/29/2018 4:16:00 PM,0.62,0.62,0.61,0.61,96
11/29/2018 4:15:00 PM,0.6125,0.62,0.6125,0.62,12
11/29/2018 4:14:00 PM,0.6075,0.6175,0.6075,0.6125,160
11/29/2018 4:13:00 PM,0.61,0.61,0.6025,0.6075,2504
11/29/2018 4:12:00 PM,0.6175,0.6175,0.6075,0.61,927
11/29/2018 4:11:00 PM,0.625,0.63,0.6175,0.6175,664
11/29/2018 4:10:00 PM,0.625,0.6275,0.6225,0.625,1089
11/29/2018 4:09:00 PM,0.62,0.6275,0.62,0.625,659
11/29/2018 4:08:00 PM,0.62,0.6225,0.62,0.62,160
11/29/2018 4:07:00 PM,0.62,0.6225,0.6175,0.62,144
11/29/2018 4:06:00 PM,0.6175,0.6225,0.615,0.62,614
11/29/2018 4:05:00 PM,0.6225,0.6225,0.615,0.6175,3470
11/29/2018 4:04:00 PM,0.62,0.625,0.62,0.6225,2607
11/29/2018 4:03:00 PM,0.605,0.6225,0.605,0.62,1864
11/29/2018 4:02:00 PM,0.61,0.61,0.6,0.6025,751
11/29/2018 4:01:00 PM,0.605,0.61,0.6025,0.61,5
11/29/2018 4:00:00 PM,0.61,0.61,0.605,0.605,278
11/29/2018 3:59:00 PM,0.6125,0.6125,0.6075,0.61,79
11/29/2018 3:58:00 PM,0.6125,0.615,0.61,0.6125,280
11/29/2018 3:57:00 PM,0.6075,0.6125,0.605,0.6125,393
11/29/2018 3:56:00 PM,0.6025,0.6075,0.6025,0.6075,171
11/29/2018 3:55:00 PM,0.605,0.605,0.6025,0.6025,266
11/29/2018 3:54:00 PM,0.6025,0.605,0.6025,0.605,408
11/29/2018 3:53:00 PM,0.6025,0.6025,0.6025,0.6025,0
11/29/2018 3:52:00 PM,0.5975,0.6025,0.5975,0.6025,70
11/29/2018 3:51:00 PM,0.5975,0.5975,0.595,0.5975,140
11/29/2018 3:50:00 PM,0.6025,0.605,0.5975,0.5975,17
11/29/2018 3:49:00 PM,0.6,0.6025,0.6,0.6025,400
11/29/2018 3:48:00 PM,0.595,0.6,0.5925,0.6,565
11/29/2018 3:47:00 PM,0.595,0.595,0.595,0.595,250
11/29/2018 3:46:00 PM,0.5975,0.5975,0.595,0.595,251
11/29/2018 3:45:00 PM,0.6,0.6025,0.5975,0.5975,826
11/29/2018 3:44:00 PM,0.6025,0.6075,0.6,0.6,175
11/29/2018 3:43:00 PM,0.6,0.6025,0.6,0.6025,229
11/29/2018 3:42:00 PM,0.59,0.6,0.59,0.6,172
11/29/2018 3:41:00 PM,0.59,0.59,0.59,0.59,0
11/29/2018 3:40:00 PM,0.5875,0.595,0.5875,0.59,235
11/29/2018 3:39:00 PM,0.5875,0.5875,0.5875,0.5875,75
11/29/2018 3:38:00 PM,0.59,0.59,0.59,0.59,428
11/29/2018 3:37:00 PM,0.5875,0.59,0.5875,0.59,60
11/29/2018 3:36:00 PM,0.59,0.595,0.5875,0.5875,1291
11/29/2018 3:35:00 PM,0.585,0.59,0.5825,0.59,210
11/29/2018 3:34:00 PM,0.575,0.585,0.575,0.585,197
11/29/2018 3:33:00 PM,0.5725,0.5775,0.5725,0.575,61
11/29/2018 3:32:00 PM,0.5725,0.575,0.5725,0.5725,47
11/29/2018 3:31:00 PM,0.575,0.575,0.5725,0.5725,58
11/29/2018 3:30:00 PM,0.5775,0.58,0.575,0.575,605
11/29/2018 3:29:00 PM,0.58,0.58,0.5775,0.5775,97
11/29/2018 3:28:00 PM,0.58,0.58,0.58,0.58,32
11/29/2018 3:27:00 PM,0.575,0.5775,0.575,0.5775,95
11/29/2018 3:26:00 PM,0.5775,0.5775,0.5725,0.575,495
11/29/2018 3:25:00 PM,0.575,0.5775,0.575,0.5775,160
11/29/2018 3:24:00 PM,0.5725,0.575,0.5725,0.575,179
11/29/2018 3:23:00 PM,0.575,0.575,0.5725,0.5725,19
11/29/2018 3:22:00 PM,0.5725,0.575,0.5725,0.575,7
11/29/2018 3:21:00 PM,0.5775,0.5775,0.57,0.5725,245
11/29/2018 3:20:00 PM,0.5775,0.5775,0.5775,0.5775,0
11/29/2018 3:19:00 PM,0.5775,0.5775,0.5775,0.5775,0
11/29/2018 3:18:00 PM,0.5775,0.58,0.5775,0.5775,205
11/29/2018 3:17:00 PM,0.58,0.58,0.5775,0.5775,288
11/29/2018 3:16:00 PM,0.58,0.58,0.5775,0.58,290
11/29/2018 3:15:00 PM,0.575,0.58,0.575,0.58,110
11/29/2018 3:14:00 PM,0.575,0.58,0.575,0.575,1141
11/29/2018 3:13:00 PM,0.575,0.575,0.575,0.575,10
11/29/2018 3:12:00 PM,0.575,0.575,0.575,0.575,130
11/29/2018 3:11:00 PM,0.585,0.585,0.5775,0.5775,26
11/29/2018 3:10:00 PM,0.585,0.585,0.585,0.585,0
11/29/2018 3:09:00 PM,0.585,0.585,0.585,0.585,50
11/29/2018 3:08:00 PM,0.5875,0.5875,0.585,0.585,206
11/29/2018 3:07:00 PM,0.5875,0.5875,0.5825,0.5875,53
11/29/2018 3:06:00 PM,0.5875,0.5875,0.5875,0.5875,0
11/29/2018 3:05:00 PM,0.5925,0.5925,0.5875,0.5875,117
11/29/2018 3:04:00 PM,0.59,0.5925,0.5875,0.5925,224
11/29/2018 3:03:00 PM,0.5875,0.59,0.585,0.59,124
11/29/2018 3:02:00 PM,0.58,0.59,0.58,0.5875,199
11/29/2018 3:01:00 PM,0.585,0.5875,0.58,0.58,191
11/29/2018 3:00:00 PM,0.58,0.5925,0.58,0.585,1596
11/29/2018 2:59:00 PM,0.575,0.58,0.575,0.58,219
11/29/2018 2:58:00 PM,0.57,0.575,0.57,0.575,435
11/29/2018 2:57:00 PM,0.5725,0.5725,0.57,0.57,160
11/29/2018 2:56:00 PM,0.5725,0.5725,0.57,0.5725,400
11/29/2018 2:55:00 PM,0.5675,0.5725,0.5675,0.5725,28
11/29/2018 2:54:00 PM,0.56,0.5675,0.56,0.5675,5
11/29/2018 2:53:00 PM,0.56,0.56,0.56,0.56,0
11/29/2018 2:52:00 PM,0.56,0.5625,0.56,0.56,78
11/29/2018 2:51:00 PM,0.56,0.56,0.56,0.56,1
11/29/2018 2:50:00 PM,0.56,0.56,0.56,0.56,0
11/29/2018 2:49:00 PM,0.555,0.56,0.555,0.56,50
11/29/2018 2:48:00 PM,0.5525,0.555,0.5525,0.555,2
11/29/2018 2:47:00 PM,0.5575,0.5575,0.5525,0.5525,52
11/29/2018 2:46:00 PM,0.5575,0.5575,0.555,0.5575,5605
11/29/2018 2:45:00 PM,0.555,0.5575,0.555,0.5575,190
11/29/2018 2:44:00 PM,0.57,0.57,0.555,0.555,141
11/29/2018 2:43:00 PM,0.5725,0.5725,0.57,0.57,1745
11/29/2018 2:42:00 PM,0.5725,0.575,0.5725,0.5725,61
11/29/2018 2:41:00 PM,0.5725,0.5725,0.5725,0.5725,0
11/29/2018 2:40:00 PM,0.575,0.575,0.5725,0.5725,100
11/29/2018 2:39:00 PM,0.575,0.575,0.575,0.575,0
11/29/2018 2:38:00 PM,0.575,0.575,0.575,0.575,0
11/29/2018 2:37:00 PM,0.575,0.575,0.575,0.575,0
11/29/2018 2:36:00 PM,0.5775,0.5775,0.575,0.575,390
11/29/2018 2:35:00 PM,0.5825,0.5825,0.5775,0.5775,86
11/29/2018 2:34:00 PM,0.585,0.5875,0.5775,0.5775,495
11/29/2018 2:33:00 PM,0.5875,0.5875,0.585,0.585,409
11/29/2018 2:32:00 PM,0.59,0.5925,0.585,0.5875,46
11/29/2018 2:31:00 PM,0.59,0.595,0.59,0.59,31
11/29/2018 2:30:00 PM,0.59,0.59,0.59,0.59,11
11/29/2018 2:29:00 PM,0.5925,0.5925,0.59,0.59,350
11/29/2018 2:28:00 PM,0.5925,0.5975,0.5925,0.5925,81
11/29/2018 2:27:00 PM,0.59,0.595,0.59,0.5925,52
11/29/2018 2:26:00 PM,0.59,0.59,0.59,0.59,0
11/29/2018 2:25:00 PM,0.6075,0.6075,0.59,0.59,445
11/29/2018 2:24:00 PM,0.61,0.61,0.605,0.6075,130
11/29/2018 2:23:00 PM,0.61,0.6125,0.6075,0.61,61
11/29/2018 2:22:00 PM,0.6,0.61,0.6,0.61,642
11/29/2018 2:21:00 PM,0.605,0.605,0.5975,0.5975,146
11/29/2018 2:20:00 PM,0.59,0.605,0.59,0.605,2265
11/29/2018 2:19:00 PM,0.6,0.6,0.59,0.59,1081
11/29/2018 2:18:00 PM,0.5975,0.6,0.5975,0.6,145
11/29/2018 2:17:00 PM,0.59,0.605,0.59,0.5975,1549
11/29/2018 2:16:00 PM,0.59,0.5925,0.59,0.59,271
11/29/2018 2:15:00 PM,0.58,0.59,0.58,0.59,700
11/29/2018 2:14:00 PM,0.5825,0.5875,0.58,0.58,2586
11/29/2018 2:13:00 PM,0.575,0.5825,0.575,0.5825,98
11/29/2018 2:12:00 PM,0.5725,0.5725,0.5675,0.5725,971
11/29/2018 2:11:00 PM,0.5675,0.5725,0.5675,0.5725,1181
11/29/2018 2:10:00 PM,0.555,0.5675,0.555,0.5675,204
11/29/2018 2:09:00 PM,0.555,0.555,0.555,0.555,4
11/29/2018 2:08:00 PM,0.56,0.56,0.555,0.555,595
11/29/2018 2:07:00 PM,0.5625,0.5625,0.56,0.56,157
11/29/2018 2:06:00 PM,0.555,0.5625,0.555,0.5625,77
11/29/2018 2:05:00 PM,0.56,0.56,0.555,0.555,289
11/29/2018 2:04:00 PM,0.56,0.56,0.56,0.56,0
11/29/2018 2:03:00 PM,0.5575,0.56,0.5575,0.56,70
11/29/2018 2:02:00 PM,0.56,0.56,0.5575,0.5575,201
11/29/2018 2:01:00 PM,0.5575,0.56,0.5525,0.56,130
11/29/2018 2:00:00 PM,0.5625,0.5625,0.5575,0.5575,4
11/29/2018 1:59:00 PM,0.56,0.5625,0.56,0.5625,95
11/29/2018 1:58:00 PM,0.5575,0.5675,0.5575,0.56,210
11/29/2018 1:57:00 PM,0.5675,0.5675,0.555,0.5575,100
11/29/2018 1:56:00 PM,0.575,0.575,0.5675,0.5675,54
11/29/2018 1:55:00 PM,0.5775,0.5775,0.57,0.575,312
11/29/2018 1:54:00 PM,0.585,0.585,0.575,0.5775,158
11/29/2018 1:53:00 PM,0.585,0.585,0.585,0.585,0
11/29/2018 1:52:00 PM,0.585,0.585,0.58,0.585,370
11/29/2018 1:51:00 PM,0.59,0.59,0.5825,0.5825,105
11/29/2018 1:50:00 PM,0.5875,0.59,0.585,0.59,122
11/29/2018 1:49:00 PM,0.585,0.59,0.585,0.5875,323
11/29/2018 1:48:00 PM,0.585,0.5925,0.585,0.585,80
11/29/2018 1:47:00 PM,0.5875,0.59,0.585,0.585,172
11/29/2018 1:46:00 PM,0.58,0.5925,0.58,0.59,908
11/29/2018 1:45:00 PM,0.5825,0.5825,0.58,0.58,308
11/29/2018 1:44:00 PM,0.5675,0.5825,0.5675,0.5825,303
11/29/2018 1:43:00 PM,0.5675,0.5675,0.5625,0.5675,124
11/29/2018 1:42:00 PM,0.5675,0.5675,0.565,0.5675,149
11/29/2018 1:41:00 PM,0.575,0.575,0.5625,0.5675,477
11/29/2018 1:40:00 PM,0.5675,0.575,0.5675,0.575,882
11/29/2018 1:39:00 PM,0.5725,0.575,0.5675,0.5675,1844
11/29/2018 1:38:00 PM,0.5725,0.5825,0.5725,0.5725,277
11/29/2018 1:37:00 PM,0.5775,0.5775,0.5725,0.5725,93
11/29/2018 1:36:00 PM,0.5675,0.5775,0.5675,0.5775,250
11/29/2018 1:35:00 PM,0.56,0.5675,0.56,0.5675,128
11/29/2018 1:34:00 PM,0.5675,0.5675,0.56,0.56,3089
11/29/2018 1:33:00 PM,0.56,0.5675,0.56,0.5675,2101
11/29/2018 1:32:00 PM,0.555,0.5625,0.555,0.56,392
11/29/2018 1:31:00 PM,0.5525,0.5575,0.5525,0.555,654
11/29/2018 1:30:00 PM,0.5575,0.5575,0.55,0.55,413
11/29/2018 1:29:00 PM,0.56,0.565,0.5575,0.5575,141
11/29/2018 1:28:00 PM,0.56,0.56,0.56,0.56,0
11/29/2018 1:27:00 PM,0.565,0.565,0.56,0.56,50
11/29/2018 1:26:00 PM,0.5625,0.565,0.56,0.565,598
11/29/2018 1:25:00 PM,0.56,0.56,0.56,0.56,0
11/29/2018 1:24:00 PM,0.5625,0.5625,0.5575,0.56,147
11/29/2018 1:23:00 PM,0.565,0.565,0.56,0.5625,2975
11/29/2018 1:22:00 PM,0.5625,0.5675,0.5625,0.565,115
11/29/2018 1:21:00 PM,0.565,0.5675,0.5625,0.5625,332
11/29/2018 1:20:00 PM,0.5625,0.565,0.5625,0.565,89
11/29/2018 1:19:00 PM,0.565,0.565,0.5625,0.5625,350
11/29/2018 1:18:00 PM,0.5675,0.5675,0.565,0.565,664
11/29/2018 1:17:00 PM,0.555,0.5675,0.555,0.565,1058
11/29/2018 1:16:00 PM,0.5625,0.5625,0.555,0.555,60
11/29/2018 1:15:00 PM,0.5625,0.5625,0.5625,0.5625,0
11/29/2018 1:14:00 PM,0.5675,0.5675,0.56,0.5625,410
11/29/2018 1:13:00 PM,0.57,0.57,0.5675,0.5675,105
11/29/2018 1:12:00 PM,0.57,0.5725,0.57,0.57,92
11/29/2018 1:11:00 PM,0.5725,0.5725,0.57,0.57,190
11/29/2018 1:10:00 PM,0.58,0.58,0.5725,0.5725,2
11/29/2018 1:09:00 PM,0.58,0.5825,0.58,0.58,105
11/29/2018 1:08:00 PM,0.5775,0.58,0.575,0.58,201
11/29/2018 1:07:00 PM,0.58,0.58,0.5775,0.5775,10
11/29/2018 1:06:00 PM,0.5875,0.5875,0.5775,0.58,310
11/29/2018 1:05:00 PM,0.58,0.5875,0.58,0.5875,70
11/29/2018 1:04:00 PM,0.58,0.5825,0.58,0.58,36
11/29/2018 1:03:00 PM,0.5725,0.585,0.5725,0.58,520
11/29/2018 1:02:00 PM,0.5525,0.57,0.5525,0.57,440
11/29/2018 1:01:00 PM,0.5525,0.5525,0.5525,0.5525,10
11/29/2018 1:00:00 PM,0.5525,0.5525,0.5525,0.5525,0
11/29/2018 12:59:00 PM,0.5525,0.555,0.5525,0.5525,5
11/29/2018 12:58:00 PM,0.5525,0.5525,0.5525,0.5525,0
11/29/2018 12:57:00 PM,0.5525,0.5525,0.5525,0.5525,3
11/29/2018 12:56:00 PM,0.5525,0.5525,0.5525,0.5525,0
11/29/2018 12:55:00 PM,0.5525,0.5525,0.5525,0.5525,0
11/29/2018 12:54:00 PM,0.5525,0.5525,0.5525,0.5525,0
11/29/2018 12:53:00 PM,0.5625,0.5625,0.5525,0.5525,4
11/29/2018 12:52:00 PM,0.56,0.5625,0.56,0.5625,39
11/29/2018 12:51:00 PM,0.56,0.565,0.56,0.56,522
11/29/2018 12:50:00 PM,0.5525,0.56,0.55,0.56,1404
11/29/2018 12:49:00 PM,0.5525,0.5525,0.5525,0.5525,0
11/29/2018 12:48:00 PM,0.5525,0.5525,0.5525,0.5525,0
11/29/2018 12:47:00 PM,0.555,0.555,0.55,0.5525,27
11/29/2018 12:46:00 PM,0.555,0.555,0.555,0.555,0
11/29/2018 12:45:00 PM,0.5625,0.5625,0.5525,0.555,120
11/29/2018 12:44:00 PM,0.555,0.5625,0.555,0.5625,2
11/29/2018 12:43:00 PM,0.54,0.555,0.54,0.555,321
11/29/2018 12:42:00 PM,0.5425,0.5425,0.54,0.54,70
11/29/2018 12:41:00 PM,0.535,0.5425,0.535,0.5425,186
11/29/2018 12:40:00 PM,0.5375,0.5375,0.5325,0.535,120
11/29/2018 12:39:00 PM,0.54,0.54,0.5375,0.5375,42
11/29/2018 12:38:00 PM,0.54,0.54,0.54,0.54,1000
11/29/2018 12:37:00 PM,0.5375,0.54,0.5375,0.54,1229
11/29/2018 12:36:00 PM,0.5425,0.545,0.5375,0.5375,1227
11/29/2018 12:35:00 PM,0.5575,0.5575,0.5425,0.5425,1212
11/29/2018 12:34:00 PM,0.5575,0.5575,0.5575,0.5575,0
11/29/2018 12:33:00 PM,0.56,0.56,0.5575,0.5575,146
11/29/2018 12:32:00 PM,0.56,0.56,0.5575,0.56,22
11/29/2018 12:31:00 PM,0.56,0.565,0.56,0.56,200
11/29/2018 12:30:00 PM,0.5575,0.56,0.555,0.56,79
11/29/2018 12:29:00 PM,0.5675,0.5675,0.5575,0.5575,381
11/29/2018 12:28:00 PM,0.5675,0.5675,0.5675,0.5675,82
11/29/2018 12:27:00 PM,0.5625,0.5675,0.5625,0.5675,490
11/29/2018 12:26:00 PM,0.5625,0.5625,0.5625,0.5625,10
11/29/2018 12:25:00 PM,0.5625,0.5625,0.5625,0.5625,72
11/29/2018 12:24:00 PM,0.5625,0.5625,0.5625,0.5625,8
11/29/2018 12:23:00 PM,0.5525,0.5625,0.5525,0.5625,73
11/29/2018 12:22:00 PM,0.5575,0.56,0.55,0.5525,86
11/29/2018 12:21:00 PM,0.5675,0.5675,0.5575,0.5575,400
11/29/2018 12:20:00 PM,0.5625,0.57,0.5625,0.5675,318
11/29/2018 12:19:00 PM,0.5575,0.5675,0.5575,0.5625,751
11/29/2018 12:18:00 PM,0.555,0.5575,0.555,0.5575,65
11/29/2018 12:17:00 PM,0.545,0.555,0.545,0.555,163
11/29/2018 12:16:00 PM,0.545,0.55,0.545,0.545,177
11/29/2018 12:15:00 PM,0.55,0.55,0.545,0.545,1125
11/29/2018 12:14:00 PM,0.545,0.55,0.545,0.55,426
11/29/2018 12:13:00 PM,0.54,0.545,0.54,0.545,1129
11/29/2018 12:12:00 PM,0.54,0.54,0.54,0.54,170
11/29/2018 12:11:00 PM,0.545,0.545,0.54,0.54,530
11/29/2018 12:10:00 PM,0.54,0.5475,0.54,0.545,848
11/29/2018 12:09:00 PM,0.54,0.5425,0.54,0.5425,1141
11/29/2018 12:08:00 PM,0.5375,0.54,0.5375,0.54,1140
11/29/2018 12:07:00 PM,0.54,0.54,0.535,0.5375,1973
11/29/2018 12:06:00 PM,0.5475,0.5475,0.54,0.54,2525
11/29/2018 12:05:00 PM,0.5525,0.5525,0.545,0.5475,1591
11/29/2018 12:04:00 PM,0.5525,0.5525,0.5525,0.5525,0
11/29/2018 12:03:00 PM,0.5575,0.5575,0.5525,0.5525,32
11/29/2018 12:02:00 PM,0.555,0.5575,0.555,0.5575,76
11/29/2018 12:01:00 PM,0.5575,0.5575,0.555,0.555,259
11/29/2018 12:00:00 PM,0.565,0.565,0.5575,0.5575,1245
11/29/2018 11:59:00 AM,0.5675,0.5675,0.5625,0.565,433
11/29/2018 11:58:00 AM,0.5675,0.57,0.565,0.5675,371
11/29/2018 11:57:00 AM,0.565,0.5675,0.5625,0.5675,154
11/29/2018 11:56:00 AM,0.5675,0.5675,0.565,0.565,780
11/29/2018 11:55:00 AM,0.575,0.5775,0.5675,0.5675,2820
11/29/2018 11:54:00 AM,0.565,0.5725,0.56,0.57,1137
11/29/2018 11:53:00 AM,0.57,0.57,0.5625,0.5675,138
11/29/2018 11:52:00 AM,0.5575,0.57,0.5575,0.57,4602
11/29/2018 11:51:00 AM,0.5475,0.5625,0.5475,0.5575,545
11/29/2018 11:50:00 AM,0.5475,0.5475,0.545,0.5475,604
11/29/2018 11:49:00 AM,0.545,0.55,0.5425,0.5475,513
11/29/2018 11:48:00 AM,0.545,0.5475,0.5425,0.545,92
11/29/2018 11:47:00 AM,0.5375,0.545,0.5375,0.545,221
11/29/2018 11:46:00 AM,0.535,0.5375,0.535,0.5375,55
11/29/2018 11:45:00 AM,0.5375,0.5375,0.535,0.535,122
11/29/2018 11:44:00 AM,0.535,0.5375,0.535,0.5375,150
11/29/2018 11:43:00 AM,0.5375,0.5375,0.53,0.535,341
11/29/2018 11:42:00 AM,0.535,0.5375,0.535,0.5375,114
11/29/2018 11:41:00 AM,0.5325,0.535,0.53,0.535,76
11/29/2018 11:40:00 AM,0.5275,0.5325,0.5275,0.5325,71
11/29/2018 11:39:00 AM,0.5275,0.5275,0.5275,0.5275,0
11/29/2018 11:38:00 AM,0.5275,0.5275,0.5275,0.5275,0
11/29/2018 11:37:00 AM,0.5375,0.5375,0.525,0.5275,60
11/29/2018 11:36:00 AM,0.54,0.54,0.535,0.5375,444
11/29/2018 11:35:00 AM,0.54,0.54,0.54,0.54,0
11/29/2018 11:34:00 AM,0.5425,0.5425,0.54,0.54,156
11/29/2018 11:33:00 AM,0.545,0.545,0.54,0.5425,388
11/29/2018 11:32:00 AM,0.5425,0.545,0.5425,0.545,676
11/29/2018 11:31:00 AM,0.54,0.545,0.54,0.5425,807
11/29/2018 11:30:00 AM,0.5375,0.545,0.5375,0.54,651
11/29/2018 11:29:00 AM,0.5325,0.54,0.5325,0.5375,238
