Date,BANKNIFTY06DEC1826700CE O,BANKNIFTY06DEC1826700CE H,BANKNIFTY06DEC1826700CE L,BANKNIFTY06DEC1826700CE C,BANKNIFTY06DEC1826700CE V
11/30/2018 2:19:00 PM,271.25,273,269.45,272.8,2640
11/30/2018 2:18:00 PM,279.5,280.4,269.35,271.25,2580
11/30/2018 2:17:00 PM,290.1,290.1,281.7,281.7,560
11/30/2018 2:16:00 PM,287,290.1,286.85,290.1,720
11/30/2018 2:15:00 PM,287.2,287.2,286.25,287,220
11/30/2018 2:14:00 PM,288.25,291.5,285.65,287.2,280
11/30/2018 2:13:00 PM,289.15,289.8,284,288.25,1660
11/30/2018 2:12:00 PM,293.8,295,287.95,288.1,1340
11/30/2018 2:11:00 PM,288.1,297.25,288.1,294.85,1020
11/30/2018 2:10:00 PM,291.1,291.1,287.25,288.1,680
11/30/2018 2:09:00 PM,294.5,296.25,290.25,291.1,1880
11/30/2018 2:08:00 PM,282.2,291.8,282.2,291.8,640
11/30/2018 2:07:00 PM,276.1,282.55,276.1,282.05,800
11/30/2018 2:06:00 PM,280.2,280.2,273.1,276.1,3340
11/30/2018 2:05:00 PM,287.15,287.15,280,280.2,980
11/30/2018 2:04:00 PM,290,290,287.15,287.15,360
11/30/2018 2:03:00 PM,287.55,290,284.9,290,560
11/30/2018 2:02:00 PM,285.55,288.05,285.55,287.05,420
11/30/2018 2:01:00 PM,288.35,288.35,285.55,285.55,60
11/30/2018 2:00:00 PM,291.75,291.75,287.9,288.35,120
11/30/2018 1:59:00 PM,286.55,292.1,286.55,292.1,240
11/30/2018 1:58:00 PM,288.8,291.45,285.05,286.55,1660
11/30/2018 1:57:00 PM,292.85,296.9,288.8,288.8,1340
11/30/2018 1:56:00 PM,286.25,295.45,285.35,290.8,1300
11/30/2018 1:55:00 PM,287.45,287.75,285.35,286.05,600
11/30/2018 1:54:00 PM,289.2,290.15,287.45,287.45,220
11/30/2018 1:53:00 PM,284.65,289.2,284.65,289.2,300
11/30/2018 1:52:00 PM,289.25,289.25,284.15,284.65,200
11/30/2018 1:51:00 PM,289.5,292.4,288.25,289.25,680
11/30/2018 1:50:00 PM,299.1,299.1,286.35,286.35,1900
11/30/2018 1:49:00 PM,286.75,299.1,286.75,299.1,940
11/30/2018 1:48:00 PM,290,293,285.75,286.75,780
11/30/2018 1:47:00 PM,286.85,290,284.7,290,640
11/30/2018 1:46:00 PM,292.2,292.5,284.65,286.85,1080
11/30/2018 1:45:00 PM,285.9,292.2,284.7,292.2,680
11/30/2018 1:44:00 PM,286.2,288.25,281.3,285.9,720
11/30/2018 1:43:00 PM,292,292.7,285.05,286.2,2440
11/30/2018 1:42:00 PM,286,292,286,292,320
11/30/2018 1:41:00 PM,275.45,286,275,286,900
11/30/2018 1:40:00 PM,269.8,275.45,267.2,275.45,480
11/30/2018 1:39:00 PM,277.25,277.25,268.15,269.8,1120
11/30/2018 1:38:00 PM,276.9,279.9,274,277.25,1040
11/30/2018 1:37:00 PM,280.95,281,276.9,276.9,5320
11/30/2018 1:36:00 PM,275.4,282.95,275,282,620
11/30/2018 1:35:00 PM,275.8,276.1,273.05,275.4,2120
11/30/2018 1:34:00 PM,271.5,277.05,266.85,277.05,7300
11/30/2018 1:33:00 PM,267.05,271.5,264.45,271.5,680
11/30/2018 1:32:00 PM,261.85,269.55,261.85,267.05,3000
11/30/2018 1:31:00 PM,281.45,281.7,261,261.85,3340
11/30/2018 1:30:00 PM,280,281.45,278.65,281.45,320
11/30/2018 1:29:00 PM,279.2,279.45,276,278.35,400
11/30/2018 1:28:00 PM,282.2,282.2,275.45,279.2,780
11/30/2018 1:27:00 PM,281.75,282.95,281.75,282.2,180
11/30/2018 1:26:00 PM,280.95,287,279.55,281.75,420
11/30/2018 1:25:00 PM,285.95,285.95,282.05,283,540
11/30/2018 1:24:00 PM,275.55,289.3,275,285.95,1700
11/30/2018 1:23:00 PM,280.95,282.05,273.3,275.55,1720
11/30/2018 1:22:00 PM,279.35,283.7,278,280.95,2180
11/30/2018 1:21:00 PM,282.9,283.05,277.7,279.75,10500
11/30/2018 1:20:00 PM,291.3,291.3,280.5,281.8,2060
11/30/2018 1:19:00 PM,295.05,298,290.8,291.85,680
11/30/2018 1:18:00 PM,294.65,295.05,293.5,295.05,420
11/30/2018 1:17:00 PM,292.6,292.85,288.65,291.45,380
11/30/2018 1:16:00 PM,286.6,295.1,286,292.6,680
11/30/2018 1:15:00 PM,282.15,286.6,282.15,286.6,680
11/30/2018 1:14:00 PM,288.5,289.95,280.5,282.15,2900
11/30/2018 1:13:00 PM,292.4,295.35,288.5,288.5,2200
11/30/2018 1:12:00 PM,301.3,301.3,292.95,292.95,1260
11/30/2018 1:11:00 PM,283.5,306.5,283.5,300.8,8020
11/30/2018 1:10:00 PM,275.95,286.95,273,286.95,4200
11/30/2018 1:09:00 PM,273.4,275.95,270.05,275.95,720
11/30/2018 1:08:00 PM,272.55,273.4,270.15,273.4,500
11/30/2018 1:07:00 PM,272,275,269.25,272.55,860
11/30/2018 1:06:00 PM,268,272.7,268,271.3,420
11/30/2018 1:05:00 PM,264.45,268,264.45,268,160
11/30/2018 1:04:00 PM,266.5,266.5,262.45,264.45,40
11/30/2018 1:03:00 PM,270.75,270.75,265.75,266.5,580
11/30/2018 1:02:00 PM,270.4,274.15,270.4,270.75,940
11/30/2018 1:01:00 PM,266.15,270.6,266.15,270.4,960
11/30/2018 1:00:00 PM,272.2,272.2,264.15,266.15,1600
11/30/2018 12:59:00 PM,268.15,274.25,268.15,271.55,1180
11/30/2018 12:58:00 PM,258.6,270,258.6,270,2180
11/30/2018 12:57:00 PM,250.45,258.6,250,258.6,740
11/30/2018 12:56:00 PM,256.8,256.8,247.4,250.45,3440
11/30/2018 12:55:00 PM,261.65,261.65,255,256.8,7260
11/30/2018 12:54:00 PM,258,262,258,261.65,3660
11/30/2018 12:53:00 PM,255.25,258.45,253.6,258,1200
11/30/2018 12:52:00 PM,257.95,257.95,252.2,255.25,2260
11/30/2018 12:51:00 PM,257.2,261.95,256.95,257,2520
11/30/2018 12:50:00 PM,264.55,264.55,254.1,258.2,2260
11/30/2018 12:49:00 PM,269.25,269.25,264,264,420
11/30/2018 12:48:00 PM,266.05,269.65,264.1,269.65,1000
11/30/2018 12:47:00 PM,260.9,266.05,260.15,266.05,2660
11/30/2018 12:46:00 PM,260.6,262,257,260.9,2020
11/30/2018 12:45:00 PM,281.05,281.05,256.05,258.4,5380
11/30/2018 12:44:00 PM,287.6,289.35,281.05,281.05,320
11/30/2018 12:43:00 PM,287.2,289.05,285.05,287.6,360
11/30/2018 12:42:00 PM,285.2,287.2,284.4,287.2,600
11/30/2018 12:41:00 PM,283.65,287.05,283.65,285.2,740
11/30/2018 12:40:00 PM,283,284.8,281.45,283.65,220
11/30/2018 12:39:00 PM,283.15,285.85,281.5,283,1320
11/30/2018 12:38:00 PM,289.3,289.3,283.15,283.15,760
11/30/2018 12:37:00 PM,289.5,289.5,286.25,289.3,40
11/30/2018 12:36:00 PM,289,292.6,289,289.5,320
11/30/2018 12:35:00 PM,287.05,289,283,289,980
11/30/2018 12:34:00 PM,283.45,290.3,283.45,286.85,540
11/30/2018 12:33:00 PM,284.05,286.7,284.05,285.3,320
11/30/2018 12:32:00 PM,281.15,284.8,281.15,284.05,180
11/30/2018 12:31:00 PM,281.15,282.25,279,281.15,2820
11/30/2018 12:30:00 PM,294.65,294.65,282.1,282.1,1840
11/30/2018 12:29:00 PM,294.45,295.15,294.45,294.65,80
11/30/2018 12:28:00 PM,292.95,296.65,292.95,294.45,340
11/30/2018 12:27:00 PM,294,294.25,291.95,292.95,220
11/30/2018 12:26:00 PM,292.3,295.45,292.3,294,160
11/30/2018 12:25:00 PM,297.15,297.15,291.7,292.3,3720
11/30/2018 12:24:00 PM,298.15,298.15,295,297.15,1120
11/30/2018 12:23:00 PM,302,302,298.15,298.15,400
11/30/2018 12:22:00 PM,297.8,302.55,296.05,302,4740
11/30/2018 12:21:00 PM,289.55,297.8,288.8,297.8,880
11/30/2018 12:20:00 PM,287.1,288.5,286.1,288.5,320
11/30/2018 12:19:00 PM,285.85,287.1,285.85,287.1,100
11/30/2018 12:18:00 PM,283,286.8,283,285.85,460
11/30/2018 12:17:00 PM,285.8,286.8,283,283,560
11/30/2018 12:16:00 PM,284.25,285.35,283,285.1,700
11/30/2018 12:15:00 PM,288.95,288.95,283.05,284.25,220
11/30/2018 12:14:00 PM,291.1,291.1,286.85,288.95,420
11/30/2018 12:13:00 PM,285,293.5,285,290.75,820
11/30/2018 12:12:00 PM,286.75,286.75,285,285,120
11/30/2018 12:11:00 PM,288.6,288.6,283.9,286.65,600
11/30/2018 12:10:00 PM,285.65,290.3,284.2,288.6,400
11/30/2018 12:09:00 PM,286.25,286.25,283.05,285.35,3400
11/30/2018 12:08:00 PM,290.3,291.05,284.1,286.25,280
11/30/2018 12:07:00 PM,283.4,292.3,283.4,290.3,580
11/30/2018 12:06:00 PM,277,284.85,273.95,283.4,1460
11/30/2018 12:05:00 PM,283.75,283.75,277,277,3800
11/30/2018 12:04:00 PM,280.1,286.15,279.55,283.75,1100
11/30/2018 12:03:00 PM,281.4,283.25,276.9,280,940
11/30/2018 12:02:00 PM,288.5,288.5,281.4,281.4,540
11/30/2018 12:01:00 PM,294.05,294.05,288,288.5,200
11/30/2018 12:00:00 PM,298.25,298.25,294.05,294.05,120
11/30/2018 11:59:00 AM,296.25,298.25,295.5,298.25,260
11/30/2018 11:58:00 AM,297.45,299.9,295.35,296.25,280
11/30/2018 11:57:00 AM,292,297.75,291.65,297.45,4000
11/30/2018 11:56:00 AM,285.5,291.4,284.5,291.4,2140
11/30/2018 11:55:00 AM,280.45,284.95,278,284.5,2940
11/30/2018 11:54:00 AM,280.8,281.25,276.7,280.45,3520
11/30/2018 11:53:00 AM,281.05,283.65,280.9,283.2,560
11/30/2018 11:52:00 AM,285.6,288.6,279,279.75,4200
11/30/2018 11:51:00 AM,289.35,289.35,285.6,285.6,320
11/30/2018 11:50:00 AM,290.95,292.85,288.85,289.35,1240
11/30/2018 11:49:00 AM,292.2,292.2,288.6,290.95,540
11/30/2018 11:48:00 AM,287.45,292.2,287.45,292.2,3560
11/30/2018 11:47:00 AM,284.55,293.95,284.45,286.75,1380
11/30/2018 11:46:00 AM,282,285.9,282,283.75,2020
11/30/2018 11:45:00 AM,291,291,280.55,282,3580
11/30/2018 11:44:00 AM,295.1,295.1,289.15,291,5600
11/30/2018 11:43:00 AM,304.1,304.85,295.1,295.1,1000
11/30/2018 11:42:00 AM,304,305.65,300,304.1,480
11/30/2018 11:41:00 AM,307.2,307.75,305,305,2400
11/30/2018 11:40:00 AM,298.95,310,298.95,307.2,540
11/30/2018 11:39:00 AM,309.1,309.1,293.2,298.95,4980
11/30/2018 11:38:00 AM,313.75,313.75,306.95,309.1,2080
11/30/2018 11:37:00 AM,311.15,315.05,309.25,313.75,1420
11/30/2018 11:36:00 AM,316.55,316.55,310.05,311.15,2600
11/30/2018 11:35:00 AM,318.6,318.6,315.9,316.55,420
11/30/2018 11:34:00 AM,321.15,321.15,318.6,318.6,320
11/30/2018 11:33:00 AM,320.5,325,319.4,321.9,1160
11/30/2018 11:32:00 AM,322.5,322.9,320.5,320.5,640
11/30/2018 11:31:00 AM,321.2,323.4,321.2,322.5,1400
11/30/2018 11:30:00 AM,329.85,329.85,321.2,321.2,240
11/30/2018 11:29:00 AM,329,331.5,328.5,329.85,1500
11/30/2018 11:28:00 AM,324.9,329.9,324.9,329,3620
11/30/2018 11:27:00 AM,328.1,328.1,323.65,325.55,4640
11/30/2018 11:26:00 AM,326.1,328.1,323.9,328.1,2480
11/30/2018 11:25:00 AM,328.8,328.8,325.5,325.5,1240
11/30/2018 11:24:00 AM,326.95,328.8,326.95,328.8,220
11/30/2018 11:23:00 AM,327.6,328.5,326.5,326.95,980
11/30/2018 11:22:00 AM,323.5,333.5,323.5,327.6,640
11/30/2018 11:21:00 AM,320.95,323.5,319,323.5,340
11/30/2018 11:20:00 AM,317,320.95,317,320.95,260
11/30/2018 11:19:00 AM,319.5,320.9,316.4,320.9,420
11/30/2018 11:18:00 AM,319.95,321,317.5,319.5,660
11/30/2018 11:17:00 AM,313,317.5,312.45,317.5,480
11/30/2018 11:16:00 AM,315.7,316.65,313,313,1120
11/30/2018 11:15:00 AM,321.3,321.3,315.7,315.7,280
11/30/2018 11:14:00 AM,319,321.7,318.25,321.3,1000
11/30/2018 11:13:00 AM,321.35,324.05,320.05,320.05,400
11/30/2018 11:12:00 AM,317.1,324.7,316.9,321.35,580
11/30/2018 11:11:00 AM,321.75,322,316.35,317.95,3000
11/30/2018 11:10:00 AM,321,324.85,316.45,316.45,1720
11/30/2018 11:09:00 AM,316.4,321.5,316.35,321,2120
11/30/2018 11:08:00 AM,324,324,319,319.85,420
11/30/2018 11:07:00 AM,322.2,324,322.2,324,80
11/30/2018 11:06:00 AM,322.05,325.05,322.05,322.2,1400
11/30/2018 11:05:00 AM,320.95,323.1,320.95,322.05,120
11/30/2018 11:04:00 AM,322.85,324.25,318.5,320.95,840
11/30/2018 11:03:00 AM,310.3,323.95,310.3,322.5,920
11/30/2018 11:02:00 AM,300.9,310.3,300.9,310.3,560
11/30/2018 11:01:00 AM,305.3,305.3,296.05,300.2,940
11/30/2018 11:00:00 AM,307,307,304.6,305.3,320
11/30/2018 10:59:00 AM,307.5,308.85,304.7,304.75,160
11/30/2018 10:58:00 AM,302.45,307.5,302.45,307.5,380
11/30/2018 10:57:00 AM,304.4,304.4,300.5,302.45,400
11/30/2018 10:56:00 AM,306.15,306.15,300.7,304.4,500
11/30/2018 10:55:00 AM,309.95,309.95,305.8,306.15,160
11/30/2018 10:54:00 AM,305.4,309.95,305.4,309.95,240
11/30/2018 10:53:00 AM,302.9,305.7,302.9,305.4,60
11/30/2018 10:52:00 AM,302.8,303.2,302.35,302.9,380
11/30/2018 10:51:00 AM,297,303.85,297,302.8,320
11/30/2018 10:50:00 AM,314.5,315.1,292.1,297,11020
11/30/2018 10:49:00 AM,320,320,312.75,314.45,2340
11/30/2018 10:48:00 AM,316.4,320,315.65,320,1140
11/30/2018 10:47:00 AM,311.65,316.4,310.4,316.4,860
11/30/2018 10:46:00 AM,313.4,315.2,308,311.65,960
11/30/2018 10:45:00 AM,309.8,315,309.4,313.4,1960
11/30/2018 10:44:00 AM,322.05,323.3,315.4,316.5,1340
11/30/2018 10:43:00 AM,327,327,322.05,322.05,400
11/30/2018 10:42:00 AM,325.45,327.6,325.2,327,380
11/30/2018 10:41:00 AM,328.85,328.85,325.45,325.45,120
11/30/2018 10:40:00 AM,330.35,330.35,328.85,328.85,40
11/30/2018 10:39:00 AM,328.5,331.1,328,330.35,300
11/30/2018 10:38:00 AM,327.9,333.15,327.9,329.55,180
11/30/2018 10:37:00 AM,327,327.9,325,327.9,120
11/30/2018 10:36:00 AM,327.3,334,327,327,160
11/30/2018 10:35:00 AM,330,330,327.3,327.3,20
11/30/2018 10:34:00 AM,323.45,331.05,323.45,330,60
11/30/2018 10:33:00 AM,331.3,331.4,322.65,323.45,380
11/30/2018 10:32:00 AM,330,333.85,330,333.3,180
11/30/2018 10:31:00 AM,323.3,330,323.3,330,140
11/30/2018 10:30:00 AM,325.85,325.85,322.45,323.3,200
11/30/2018 10:29:00 AM,324.5,326.45,324.5,325.85,280
11/30/2018 10:28:00 AM,323,326.45,321,324.5,160
11/30/2018 10:27:00 AM,327.4,327.4,323,323,280
11/30/2018 10:26:00 AM,327.3,327.6,324.2,327.4,560
11/30/2018 10:25:00 AM,333.3,333.3,327.25,327.25,340
11/30/2018 10:24:00 AM,336,336,329.35,333.3,200
11/30/2018 10:23:00 AM,341.85,341.85,336,336,860
11/30/2018 10:22:00 AM,352.2,355,341.85,341.85,360
11/30/2018 10:21:00 AM,346.5,354.45,344.9,352.2,2640
11/30/2018 10:20:00 AM,327.7,346.5,327.7,346.5,840
11/30/2018 10:19:00 AM,329.55,329.55,327.7,327.7,40
11/30/2018 10:18:00 AM,332.15,332.15,326.6,329.55,440
11/30/2018 10:17:00 AM,332.25,334.5,332.15,332.15,260
11/30/2018 10:16:00 AM,329,334.15,329,332.25,380
11/30/2018 10:15:00 AM,325,329,323.3,329,220
11/30/2018 10:14:00 AM,326.9,326.9,325,325,20
11/30/2018 10:13:00 AM,329.5,329.5,326.9,326.9,40
11/30/2018 10:12:00 AM,333.65,333.65,329.5,329.5,180
11/30/2018 10:11:00 AM,335,337.55,332.7,333.65,480
11/30/2018 10:10:00 AM,333.4,335,329.35,335,1220
11/30/2018 10:09:00 AM,336.9,336.9,330,333.4,1600
11/30/2018 10:08:00 AM,327.8,337.55,327.8,337.25,700
11/30/2018 10:07:00 AM,324.4,330,324.4,330,320
11/30/2018 10:06:00 AM,323.25,325.45,318.75,324.4,1300
11/30/2018 10:05:00 AM,327.85,327.85,322.75,323.25,900
11/30/2018 10:04:00 AM,321.4,327.85,321.4,327.85,280
11/30/2018 10:03:00 AM,321.4,321.4,321.4,321.4,0
11/30/2018 10:02:00 AM,325.8,325.8,317.95,321.4,1260
11/30/2018 10:01:00 AM,330.75,330.75,323.7,325.8,420
11/30/2018 10:00:00 AM,336.7,336.7,325.65,330.75,1160
11/30/2018 9:59:00 AM,330,336.7,330,336.7,280
11/30/2018 9:58:00 AM,335,335,330,330,140
11/30/2018 9:57:00 AM,331,335,331,335,440
11/30/2018 9:56:00 AM,331.15,331.15,331,331,600
11/30/2018 9:55:00 AM,330.95,334.25,330.95,331.15,500
11/30/2018 9:54:00 AM,319.6,330.95,319.6,330.95,200
11/30/2018 9:53:00 AM,326.25,326.25,316.5,319.6,900
11/30/2018 9:52:00 AM,328.15,328.15,322.1,326.25,1000
11/30/2018 9:51:00 AM,333.05,333.05,328.15,328.15,260
11/30/2018 9:50:00 AM,332.85,333.05,332.3,333.05,140
11/30/2018 9:49:00 AM,326.5,335.35,326.5,332.85,1260
11/30/2018 9:48:00 AM,335.4,337.45,325.65,325.65,800
11/30/2018 9:47:00 AM,335.15,339.25,331.9,335.4,1500
11/30/2018 9:46:00 AM,345.85,346.55,334.5,335.15,1360
11/30/2018 9:45:00 AM,349.4,349.4,345.2,345.85,500
11/30/2018 9:44:00 AM,350,350,349.05,349.4,400
11/30/2018 9:43:00 AM,350.75,352.8,349.7,350,720
11/30/2018 9:42:00 AM,348.55,350.75,347.85,350.75,280
11/30/2018 9:41:00 AM,339,348.55,334.85,348.55,960
11/30/2018 9:40:00 AM,342.4,343.05,339,339,560
11/30/2018 9:39:00 AM,346.95,347,342.2,342.4,500
11/30/2018 9:38:00 AM,346,349.9,346,346.95,1400
11/30/2018 9:37:00 AM,349,349,344.3,346,280
11/30/2018 9:36:00 AM,355.45,355.45,344.35,346.8,380
11/30/2018 9:35:00 AM,352.35,355.45,349.9,355.45,1060
11/30/2018 9:34:00 AM,355.05,358,354.3,354.3,280
11/30/2018 9:33:00 AM,354.65,355.05,351.15,355.05,460
11/30/2018 9:32:00 AM,355.95,357.8,352.7,354.45,260
11/30/2018 9:31:00 AM,343,355.95,340.5,355.95,780
11/30/2018 9:30:00 AM,332.8,343,331,343,840
11/30/2018 9:29:00 AM,338,343.65,332.15,332.8,1340
11/30/2018 9:28:00 AM,335.85,341.05,333.55,338,1160
11/30/2018 9:27:00 AM,344.5,345,335.35,335.35,960
11/30/2018 9:26:00 AM,349.55,352.9,344.5,344.5,1340
11/30/2018 9:25:00 AM,354,358,350.1,351.45,740
11/30/2018 9:24:00 AM,356,359.85,354,354,540
11/30/2018 9:23:00 AM,351.5,360.7,349.15,358.45,1660
11/30/2018 9:22:00 AM,366.45,369.55,351.5,351.5,1820
11/30/2018 9:21:00 AM,355,366.95,355,366.45,2420
11/30/2018 9:20:00 AM,365.1,370.6,354,355,2980
11/30/2018 9:19:00 AM,343.95,363.05,343.95,361.9,5860
11/30/2018 9:18:00 AM,319.8,347.75,314.2,343.95,4620
11/30/2018 9:17:00 AM,302.1,321,301.75,319.45,3900
11/30/2018 9:16:00 AM,304.6,311.2,300,303.25,7380
11/30/2018 9:15:00 AM,315,330,300,307.5,6920
11/29/2018 3:29:00 PM,281.95,286.75,276.1,276.1,3380
11/29/2018 3:28:00 PM,286.45,287.95,281.8,281.8,2780
11/29/2018 3:27:00 PM,282,286.45,281.2,286.45,3260
11/29/2018 3:26:00 PM,281.4,283.55,278.55,282,2220
11/29/2018 3:25:00 PM,285,286.6,281.2,281.4,2760
11/29/2018 3:24:00 PM,283.35,285.3,281.9,285.3,8380
11/29/2018 3:23:00 PM,281.8,283.85,278.6,283.35,3920
11/29/2018 3:22:00 PM,278.05,281.8,277.1,281.8,1820
11/29/2018 3:21:00 PM,273.4,283.5,272.95,280,4540
11/29/2018 3:20:00 PM,268.5,273.4,268.3,273.4,2320
11/29/2018 3:19:00 PM,258.55,268.95,258.2,268.05,1340
11/29/2018 3:18:00 PM,252.7,258.55,252.7,258.55,2460
11/29/2018 3:17:00 PM,252.15,253.05,250.45,252.7,780
11/29/2018 3:16:00 PM,253.15,253.55,251,252.15,980
11/29/2018 3:15:00 PM,249.5,252.55,249.5,252.2,1380
11/29/2018 3:14:00 PM,251.15,254.55,249.5,249.5,8960
11/29/2018 3:13:00 PM,248.4,252.45,248.4,251.15,1340
11/29/2018 3:12:00 PM,245.2,250.05,244.8,248.3,860
11/29/2018 3:11:00 PM,247.1,248.15,245.75,246.55,380
11/29/2018 3:10:00 PM,246.9,250,245.45,247.1,1820
11/29/2018 3:09:00 PM,240,246.95,239.2,246.9,2600
11/29/2018 3:08:00 PM,242.05,243,237.95,240,2240
11/29/2018 3:07:00 PM,242.9,246.6,240.75,242,1580
11/29/2018 3:06:00 PM,250,250,245.5,246.95,1480
11/29/2018 3:05:00 PM,253,253,249.65,250,1080
11/29/2018 3:04:00 PM,252.15,256.65,252.15,253,700
11/29/2018 3:03:00 PM,255.5,257.25,251.6,252.15,960
11/29/2018 3:02:00 PM,263.45,263.45,255.15,255.5,2140
11/29/2018 3:01:00 PM,262.95,264.5,261.15,263.45,1380
11/29/2018 3:00:00 PM,267.9,269,261.45,262.9,2120
11/29/2018 2:59:00 PM,263.25,268,261.5,267.9,4120
11/29/2018 2:58:00 PM,265.95,265.95,261.55,263.25,1020
11/29/2018 2:57:00 PM,262,265.95,261.8,265.95,1300
11/29/2018 2:56:00 PM,257.35,261.95,255,261.95,1240
11/29/2018 2:55:00 PM,261.1,261.1,254.2,257.35,740
11/29/2018 2:54:00 PM,263.85,265.95,261.1,261.1,1820
11/29/2018 2:53:00 PM,265.55,268,264.25,265,1640
11/29/2018 2:52:00 PM,263.6,265.55,259.55,265.55,2560
11/29/2018 2:51:00 PM,254,265.8,253.65,263.6,2560
11/29/2018 2:50:00 PM,253.55,253.8,249.75,251.2,2060
