Date,USDINR18DEC71PE O,USDINR18DEC71PE H,USDINR18DEC71PE L,USDINR18DEC71PE C,USDINR18DEC71PE V
11/30/2018 1:58:00 PM,1.3075,1.3075,1.3075,1.3075,0
11/30/2018 1:57:00 PM,1.3075,1.3075,1.3075,1.3075,0
11/30/2018 1:56:00 PM,1.29,1.31,1.29,1.3075,34
11/30/2018 1:55:00 PM,1.2975,1.2975,1.29,1.29,20
11/30/2018 1:54:00 PM,1.2875,1.2975,1.2875,1.2975,10
11/30/2018 1:53:00 PM,1.3,1.3,1.2875,1.2875,50
11/30/2018 1:52:00 PM,1.3,1.3,1.3,1.3,0
11/30/2018 1:51:00 PM,1.3,1.3,1.3,1.3,0
11/30/2018 1:50:00 PM,1.2825,1.3,1.2825,1.3,5
11/30/2018 1:49:00 PM,1.2825,1.2825,1.2825,1.2825,0
11/30/2018 1:48:00 PM,1.2825,1.2825,1.2825,1.2825,0
11/30/2018 1:47:00 PM,1.2825,1.2825,1.2825,1.2825,0
11/30/2018 1:46:00 PM,1.2825,1.2825,1.2825,1.2825,0
11/30/2018 1:45:00 PM,1.2675,1.2825,1.2675,1.2825,1
11/30/2018 1:44:00 PM,1.2675,1.2675,1.2675,1.2675,0
11/30/2018 1:43:00 PM,1.2675,1.2675,1.2675,1.2675,0
11/30/2018 1:42:00 PM,1.2675,1.2675,1.2675,1.2675,0
11/30/2018 1:41:00 PM,1.2675,1.2675,1.2675,1.2675,0
11/30/2018 1:40:00 PM,1.2675,1.2675,1.2675,1.2675,0
11/30/2018 1:39:00 PM,1.2675,1.2675,1.2675,1.2675,0
11/30/2018 1:38:00 PM,1.2725,1.2725,1.2675,1.2675,1
11/30/2018 1:37:00 PM,1.2725,1.2725,1.2725,1.2725,0
11/30/2018 1:36:00 PM,1.2725,1.2725,1.2725,1.2725,0
11/30/2018 1:35:00 PM,1.2725,1.2725,1.2725,1.2725,0
11/30/2018 1:34:00 PM,1.2725,1.2725,1.2725,1.2725,0
11/30/2018 1:33:00 PM,1.2725,1.2725,1.2725,1.2725,0
11/30/2018 1:32:00 PM,1.265,1.2725,1.265,1.2725,10
11/30/2018 1:31:00 PM,1.265,1.265,1.265,1.265,0
11/30/2018 1:30:00 PM,1.265,1.265,1.265,1.265,0
11/30/2018 1:29:00 PM,1.255,1.265,1.255,1.265,105
11/30/2018 1:28:00 PM,1.255,1.255,1.255,1.255,0
11/30/2018 1:27:00 PM,1.255,1.255,1.255,1.255,0
11/30/2018 1:26:00 PM,1.255,1.255,1.255,1.255,0
11/30/2018 1:25:00 PM,1.26,1.26,1.255,1.255,5
11/30/2018 1:24:00 PM,1.2525,1.26,1.2525,1.26,21
11/30/2018 1:23:00 PM,1.255,1.255,1.2525,1.2525,1
11/30/2018 1:22:00 PM,1.2525,1.255,1.2525,1.255,1
11/30/2018 1:21:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:20:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:19:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:18:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:17:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:16:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:15:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:14:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:13:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:12:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:11:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:10:00 PM,1.2525,1.2575,1.2525,1.2525,195
11/30/2018 1:09:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:08:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:07:00 PM,1.2525,1.2525,1.2525,1.2525,0
11/30/2018 1:06:00 PM,1.2375,1.2575,1.2375,1.2525,2
11/30/2018 1:05:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 1:04:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 1:03:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 1:02:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 1:01:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 1:00:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 12:59:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 12:58:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 12:57:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 12:56:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 12:55:00 PM,1.2325,1.2375,1.2325,1.2375,100
11/30/2018 12:54:00 PM,1.245,1.245,1.2325,1.2325,127
11/30/2018 12:53:00 PM,1.25,1.25,1.24,1.245,124
11/30/2018 12:52:00 PM,1.275,1.275,1.275,1.275,0
11/30/2018 12:51:00 PM,1.285,1.285,1.275,1.275,40
11/30/2018 12:50:00 PM,1.285,1.285,1.285,1.285,0
11/30/2018 12:49:00 PM,1.29,1.29,1.285,1.285,1
11/30/2018 12:48:00 PM,1.29,1.29,1.29,1.29,0
11/30/2018 12:47:00 PM,1.2875,1.29,1.2875,1.29,1
11/30/2018 12:46:00 PM,1.29,1.29,1.2875,1.2875,5
11/30/2018 12:45:00 PM,1.3,1.3,1.3,1.3,0
11/30/2018 12:44:00 PM,1.3,1.3,1.3,1.3,0
11/30/2018 12:43:00 PM,1.3,1.3,1.3,1.3,0
11/30/2018 12:42:00 PM,1.3,1.3,1.3,1.3,0
11/30/2018 12:41:00 PM,1.3,1.3,1.3,1.3,0
11/30/2018 12:40:00 PM,1.33,1.33,1.3,1.3,100
11/30/2018 12:39:00 PM,1.33,1.33,1.33,1.33,0
11/30/2018 12:38:00 PM,1.33,1.33,1.33,1.33,0
11/30/2018 12:37:00 PM,1.34,1.34,1.33,1.33,1
11/30/2018 12:36:00 PM,1.34,1.34,1.34,1.34,0
11/30/2018 12:35:00 PM,1.34,1.34,1.34,1.34,0
11/30/2018 12:34:00 PM,1.3525,1.3525,1.34,1.34,1
11/30/2018 12:33:00 PM,1.3525,1.3525,1.3525,1.3525,0
11/30/2018 12:32:00 PM,1.355,1.355,1.3525,1.3525,20
11/30/2018 12:31:00 PM,1.3725,1.3725,1.355,1.355,25
11/30/2018 12:30:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:29:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:28:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:27:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:26:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:25:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:24:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:23:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:22:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:21:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:20:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:19:00 PM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 12:18:00 PM,1.3625,1.3725,1.3625,1.3725,10
11/30/2018 12:17:00 PM,1.3625,1.3625,1.3625,1.3625,0
11/30/2018 12:16:00 PM,1.3575,1.3625,1.3575,1.3625,1
11/30/2018 12:15:00 PM,1.3575,1.3575,1.3575,1.3575,0
11/30/2018 12:14:00 PM,1.3575,1.3575,1.3575,1.3575,0
11/30/2018 12:13:00 PM,1.3575,1.3575,1.3575,1.3575,0
11/30/2018 12:12:00 PM,1.3575,1.3575,1.3575,1.3575,0
11/30/2018 12:11:00 PM,1.355,1.3575,1.355,1.3575,1
11/30/2018 12:10:00 PM,1.355,1.355,1.355,1.355,1
11/30/2018 12:09:00 PM,1.355,1.355,1.355,1.355,0
11/30/2018 12:08:00 PM,1.355,1.355,1.355,1.355,0
11/30/2018 12:07:00 PM,1.37,1.37,1.355,1.355,3
11/30/2018 12:06:00 PM,1.37,1.37,1.37,1.37,0
11/30/2018 12:05:00 PM,1.37,1.37,1.37,1.37,0
11/30/2018 12:04:00 PM,1.37,1.37,1.37,1.37,0
11/30/2018 12:03:00 PM,1.37,1.37,1.37,1.37,0
11/30/2018 12:02:00 PM,1.37,1.37,1.37,1.37,0
11/30/2018 12:01:00 PM,1.37,1.37,1.37,1.37,0
11/30/2018 12:00:00 PM,1.37,1.37,1.37,1.37,0
11/30/2018 11:59:00 AM,1.37,1.37,1.37,1.37,1
11/30/2018 11:58:00 AM,1.37,1.37,1.37,1.37,0
11/30/2018 11:57:00 AM,1.37,1.37,1.37,1.37,5
11/30/2018 11:56:00 AM,1.37,1.37,1.37,1.37,0
11/30/2018 11:55:00 AM,1.37,1.37,1.37,1.37,0
11/30/2018 11:54:00 AM,1.37,1.37,1.37,1.37,0
11/30/2018 11:53:00 AM,1.37,1.37,1.37,1.37,0
11/30/2018 11:52:00 AM,1.37,1.37,1.37,1.37,0
11/30/2018 11:51:00 AM,1.37,1.37,1.37,1.37,23
11/30/2018 11:50:00 AM,1.3725,1.3725,1.37,1.37,27
11/30/2018 11:49:00 AM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 11:48:00 AM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 11:47:00 AM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 11:46:00 AM,1.38,1.38,1.3725,1.3725,100
11/30/2018 11:45:00 AM,1.38,1.38,1.38,1.38,0
11/30/2018 11:44:00 AM,1.375,1.38,1.375,1.38,1070
11/30/2018 11:43:00 AM,1.365,1.38,1.365,1.38,150
11/30/2018 11:42:00 AM,1.365,1.365,1.365,1.365,50
11/30/2018 11:41:00 AM,1.365,1.365,1.3625,1.3625,21
11/30/2018 11:40:00 AM,1.365,1.365,1.365,1.365,50
11/30/2018 11:39:00 AM,1.3775,1.3775,1.365,1.365,1
11/30/2018 11:38:00 AM,1.3775,1.3775,1.3775,1.3775,0
11/30/2018 11:37:00 AM,1.3725,1.3775,1.3725,1.3775,100
11/30/2018 11:36:00 AM,1.3725,1.3725,1.3725,1.3725,0
11/30/2018 11:35:00 AM,1.3725,1.3725,1.3725,1.3725,150
11/30/2018 11:34:00 AM,1.3725,1.3725,1.3725,1.3725,50
11/30/2018 11:33:00 AM,1.375,1.375,1.3725,1.3725,150
11/30/2018 11:32:00 AM,1.38,1.38,1.3725,1.375,1250
11/30/2018 11:31:00 AM,1.38,1.38,1.38,1.38,0
11/30/2018 11:30:00 AM,1.38,1.38,1.38,1.38,36
11/30/2018 11:29:00 AM,1.38,1.38,1.38,1.38,0
11/30/2018 11:28:00 AM,1.3875,1.3875,1.38,1.38,100
11/30/2018 11:27:00 AM,1.3875,1.3875,1.3875,1.3875,0
11/30/2018 11:26:00 AM,1.39,1.39,1.3875,1.3875,10
11/30/2018 11:25:00 AM,1.39,1.39,1.39,1.39,50
11/30/2018 11:24:00 AM,1.39,1.39,1.39,1.39,0
11/30/2018 11:23:00 AM,1.39,1.39,1.39,1.39,0
11/30/2018 11:22:00 AM,1.385,1.39,1.385,1.39,100
11/30/2018 11:21:00 AM,1.3975,1.3975,1.385,1.385,650
11/30/2018 11:20:00 AM,1.3975,1.3975,1.3975,1.3975,0
11/30/2018 11:19:00 AM,1.4025,1.4025,1.3975,1.3975,24
11/30/2018 11:18:00 AM,1.4025,1.4025,1.4025,1.4025,0
11/30/2018 11:17:00 AM,1.405,1.405,1.4025,1.4025,2
11/30/2018 11:16:00 AM,1.405,1.405,1.405,1.405,0
11/30/2018 11:15:00 AM,1.4,1.405,1.4,1.405,24
11/30/2018 11:14:00 AM,1.3925,1.4,1.3925,1.4,8
11/30/2018 11:13:00 AM,1.38,1.3925,1.38,1.3925,50
11/30/2018 11:12:00 AM,1.365,1.38,1.365,1.38,3
11/30/2018 11:11:00 AM,1.365,1.365,1.365,1.365,0
11/30/2018 11:10:00 AM,1.37,1.37,1.365,1.365,1
11/30/2018 11:09:00 AM,1.3575,1.37,1.3575,1.37,10
11/30/2018 11:08:00 AM,1.3625,1.3625,1.3575,1.3575,14
11/30/2018 11:07:00 AM,1.3575,1.3625,1.3575,1.3625,50
11/30/2018 11:06:00 AM,1.3525,1.3575,1.3525,1.3575,2
11/30/2018 11:05:00 AM,1.3525,1.3525,1.3525,1.3525,0
11/30/2018 11:04:00 AM,1.3525,1.3525,1.3525,1.3525,0
11/30/2018 11:03:00 AM,1.3525,1.3525,1.3525,1.3525,0
11/30/2018 11:02:00 AM,1.3525,1.3525,1.3525,1.3525,0
11/30/2018 11:01:00 AM,1.3525,1.3525,1.3525,1.3525,0
11/30/2018 11:00:00 AM,1.3525,1.3525,1.3525,1.3525,0
11/30/2018 10:59:00 AM,1.355,1.355,1.3525,1.3525,150
11/30/2018 10:58:00 AM,1.345,1.355,1.345,1.355,60
11/30/2018 10:57:00 AM,1.345,1.345,1.345,1.345,0
11/30/2018 10:56:00 AM,1.34,1.345,1.34,1.345,180
11/30/2018 10:55:00 AM,1.34,1.34,1.34,1.34,0
11/30/2018 10:54:00 AM,1.34,1.34,1.34,1.34,0
11/30/2018 10:53:00 AM,1.34,1.34,1.34,1.34,0
11/30/2018 10:52:00 AM,1.3375,1.34,1.3375,1.34,225
11/30/2018 10:51:00 AM,1.3375,1.3375,1.3375,1.3375,0
11/30/2018 10:50:00 AM,1.3375,1.3375,1.3375,1.3375,0
11/30/2018 10:49:00 AM,1.3375,1.3375,1.3375,1.3375,135
11/30/2018 10:48:00 AM,1.34,1.34,1.3375,1.3375,2
11/30/2018 10:47:00 AM,1.3425,1.3425,1.34,1.34,182
11/30/2018 10:46:00 AM,1.345,1.345,1.3425,1.3425,5
11/30/2018 10:45:00 AM,1.345,1.345,1.345,1.345,0
11/30/2018 10:44:00 AM,1.345,1.345,1.345,1.345,0
11/30/2018 10:43:00 AM,1.3425,1.345,1.3425,1.345,1
11/30/2018 10:42:00 AM,1.3375,1.3425,1.3375,1.3425,1
11/30/2018 10:41:00 AM,1.3375,1.3375,1.3375,1.3375,0
11/30/2018 10:40:00 AM,1.3375,1.3375,1.3375,1.3375,0
11/30/2018 10:39:00 AM,1.3375,1.3375,1.3375,1.3375,0
