Date,USDINR18DEC69CE O,USDINR18DEC69CE H,USDINR18DEC69CE L,USDINR18DEC69CE C,USDINR18DEC69CE V
11/30/2018 4:18:00 PM,1.21,1.21,1.21,1.21,0
11/30/2018 4:17:00 PM,1.21,1.21,1.21,1.21,0
11/30/2018 4:16:00 PM,1.21,1.21,1.21,1.21,0
11/30/2018 4:15:00 PM,1.21,1.21,1.21,1.21,0
11/30/2018 4:14:00 PM,1.21,1.21,1.21,1.21,0
11/30/2018 4:13:00 PM,1.21,1.21,1.21,1.21,0
11/30/2018 4:12:00 PM,1.21,1.21,1.21,1.21,0
11/30/2018 4:11:00 PM,1.23,1.23,1.21,1.21,20
11/30/2018 4:10:00 PM,1.23,1.23,1.23,1.23,0
11/30/2018 4:09:00 PM,1.23,1.23,1.23,1.23,0
11/30/2018 4:08:00 PM,1.23,1.23,1.23,1.23,0
11/30/2018 4:07:00 PM,1.23,1.23,1.23,1.23,0
11/30/2018 4:06:00 PM,1.23,1.23,1.23,1.23,0
11/30/2018 4:05:00 PM,1.24,1.24,1.23,1.23,1
11/30/2018 4:04:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 4:03:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 4:02:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 4:01:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 4:00:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 3:59:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 3:58:00 PM,1.26,1.26,1.24,1.24,50
11/30/2018 3:57:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:56:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:55:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:54:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:53:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:52:00 PM,1.26,1.26,1.26,1.26,1
11/30/2018 3:51:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:50:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:49:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:48:00 PM,1.25,1.26,1.25,1.26,1
11/30/2018 3:47:00 PM,1.25,1.25,1.25,1.25,0
11/30/2018 3:46:00 PM,1.25,1.25,1.25,1.25,0
11/30/2018 3:45:00 PM,1.25,1.25,1.25,1.25,5
11/30/2018 3:44:00 PM,1.25,1.25,1.25,1.25,0
11/30/2018 3:43:00 PM,1.25,1.25,1.25,1.25,0
11/30/2018 3:42:00 PM,1.25,1.25,1.25,1.25,0
11/30/2018 3:41:00 PM,1.25,1.25,1.25,1.25,0
11/30/2018 3:40:00 PM,1.25,1.25,1.25,1.25,0
11/30/2018 3:39:00 PM,1.2675,1.2675,1.25,1.25,6
11/30/2018 3:38:00 PM,1.2675,1.2675,1.2675,1.2675,0
11/30/2018 3:37:00 PM,1.265,1.2675,1.265,1.2675,200
11/30/2018 3:36:00 PM,1.2625,1.2675,1.2625,1.265,308
11/30/2018 3:35:00 PM,1.26,1.2625,1.26,1.2625,60
11/30/2018 3:34:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:33:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:32:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:31:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:30:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:29:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:28:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 3:27:00 PM,1.295,1.295,1.26,1.26,1
11/30/2018 3:26:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:25:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:24:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:23:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:22:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:21:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:20:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:19:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:18:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:17:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:16:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:15:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:14:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:13:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:12:00 PM,1.295,1.295,1.295,1.295,0
11/30/2018 3:11:00 PM,1.295,1.295,1.295,1.295,24
11/30/2018 3:10:00 PM,1.305,1.305,1.295,1.295,1
11/30/2018 3:09:00 PM,1.305,1.305,1.305,1.305,0
11/30/2018 3:08:00 PM,1.305,1.305,1.305,1.305,0
11/30/2018 3:07:00 PM,1.305,1.305,1.305,1.305,0
11/30/2018 3:06:00 PM,1.305,1.305,1.305,1.305,0
11/30/2018 3:05:00 PM,1.305,1.305,1.305,1.305,0
11/30/2018 3:04:00 PM,1.3075,1.3075,1.305,1.305,25
11/30/2018 3:03:00 PM,1.3075,1.3075,1.3075,1.3075,0
11/30/2018 3:02:00 PM,1.3075,1.3075,1.3075,1.3075,0
11/30/2018 3:01:00 PM,1.3075,1.3075,1.3075,1.3075,0
11/30/2018 3:00:00 PM,1.3075,1.3075,1.3075,1.3075,0
11/30/2018 2:59:00 PM,1.305,1.3075,1.305,1.3075,25
11/30/2018 2:58:00 PM,1.31,1.31,1.305,1.305,1
11/30/2018 2:57:00 PM,1.31,1.31,1.31,1.31,0
11/30/2018 2:56:00 PM,1.31,1.31,1.31,1.31,0
11/30/2018 2:55:00 PM,1.31,1.31,1.31,1.31,0
11/30/2018 2:54:00 PM,1.31,1.31,1.31,1.31,0
11/30/2018 2:53:00 PM,1.31,1.31,1.31,1.31,0
11/30/2018 2:52:00 PM,1.31,1.31,1.31,1.31,0
11/30/2018 2:51:00 PM,1.31,1.31,1.31,1.31,0
11/30/2018 2:50:00 PM,1.31,1.31,1.31,1.31,0
11/30/2018 2:49:00 PM,1.31,1.31,1.31,1.31,0
11/30/2018 2:48:00 PM,1.24,1.31,1.24,1.31,500
11/30/2018 2:47:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:46:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:45:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:44:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:43:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:42:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:41:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:40:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:39:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:38:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:37:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:36:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:35:00 PM,1.24,1.24,1.24,1.24,0
11/30/2018 2:34:00 PM,1.2125,1.24,1.2125,1.24,270
11/30/2018 2:33:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:32:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:31:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:30:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:29:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:28:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:27:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:26:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:25:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:24:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:23:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:22:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:21:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:20:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:19:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:18:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:17:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:16:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:15:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:14:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:13:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:12:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:11:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:10:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:09:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:08:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:07:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:06:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:05:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:04:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:03:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:02:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:01:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 2:00:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 1:59:00 PM,1.2125,1.2125,1.2125,1.2125,0
11/30/2018 1:58:00 PM,1.235,1.235,1.2125,1.2125,1
11/30/2018 1:57:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:56:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:55:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:54:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:53:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:52:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:51:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:50:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:49:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:48:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:47:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:46:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:45:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:44:00 PM,1.235,1.235,1.235,1.235,0
11/30/2018 1:43:00 PM,1.2475,1.2475,1.235,1.235,1
11/30/2018 1:42:00 PM,1.2475,1.2475,1.2475,1.2475,0
11/30/2018 1:41:00 PM,1.2475,1.2475,1.2475,1.2475,0
11/30/2018 1:40:00 PM,1.2475,1.2475,1.2475,1.2475,0
11/30/2018 1:39:00 PM,1.2475,1.2475,1.2475,1.2475,0
11/30/2018 1:38:00 PM,1.2475,1.2475,1.2475,1.2475,0
11/30/2018 1:37:00 PM,1.2375,1.2475,1.2375,1.2475,1
11/30/2018 1:36:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 1:35:00 PM,1.2375,1.2375,1.2375,1.2375,0
11/30/2018 1:34:00 PM,1.2625,1.2625,1.2375,1.2375,1
11/30/2018 1:33:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:32:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:31:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:30:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:29:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:28:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:27:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:26:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:25:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:24:00 PM,1.2625,1.2625,1.2625,1.2625,1
11/30/2018 1:23:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:22:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:21:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:20:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:19:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:18:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:17:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:16:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:15:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:14:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:13:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:12:00 PM,1.2625,1.2625,1.2625,1.2625,0
11/30/2018 1:11:00 PM,1.2525,1.2625,1.2525,1.2625,1
11/30/2018 1:10:00 PM,1.26,1.26,1.2525,1.2525,2
11/30/2018 1:09:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 1:08:00 PM,1.26,1.26,1.26,1.26,0
11/30/2018 1:07:00 PM,1.265,1.265,1.26,1.26,750
11/30/2018 1:06:00 PM,1.265,1.265,1.265,1.265,0
11/30/2018 1:05:00 PM,1.265,1.265,1.265,1.265,0
11/30/2018 1:04:00 PM,1.265,1.265,1.265,1.265,0
11/30/2018 1:03:00 PM,1.265,1.265,1.265,1.265,0
11/30/2018 1:02:00 PM,1.265,1.265,1.265,1.265,0
11/30/2018 1:01:00 PM,1.265,1.265,1.265,1.265,0
11/30/2018 1:00:00 PM,1.265,1.265,1.265,1.265,0
11/30/2018 12:59:00 PM,1.265,1.265,1.265,1.265,0
11/30/2018 12:58:00 PM,1.275,1.275,1.265,1.265,25
11/30/2018 12:57:00 PM,1.275,1.275,1.275,1.275,0
11/30/2018 12:56:00 PM,1.275,1.275,1.275,1.275,0
11/30/2018 12:55:00 PM,1.28,1.28,1.275,1.275,231
11/30/2018 12:54:00 PM,1.2775,1.28,1.275,1.28,200
11/30/2018 12:53:00 PM,1.2575,1.2775,1.2575,1.2775,86
11/30/2018 12:52:00 PM,1.225,1.2575,1.225,1.2575,9
11/30/2018 12:51:00 PM,1.225,1.225,1.225,1.225,0
11/30/2018 12:50:00 PM,1.225,1.225,1.225,1.225,0
11/30/2018 12:49:00 PM,1.22,1.225,1.22,1.225,80
11/30/2018 12:48:00 PM,1.22,1.22,1.22,1.22,0
11/30/2018 12:47:00 PM,1.2,1.22,1.2,1.22,25
11/30/2018 12:46:00 PM,1.2,1.2,1.2,1.2,0
11/30/2018 12:45:00 PM,1.2,1.2,1.2,1.2,0
11/30/2018 12:44:00 PM,1.2,1.2,1.2,1.2,0
11/30/2018 12:43:00 PM,1.2,1.2,1.2,1.2,0
11/30/2018 12:42:00 PM,1.2,1.2,1.2,1.2,0
11/30/2018 12:41:00 PM,1.2,1.2,1.2,1.2,0
11/30/2018 12:40:00 PM,1.2,1.2,1.2,1.2,0
11/30/2018 12:39:00 PM,1.165,1.2,1.165,1.2,1
11/30/2018 12:38:00 PM,1.165,1.165,1.165,1.165,0
11/30/2018 12:37:00 PM,1.165,1.165,1.165,1.165,0
11/30/2018 12:36:00 PM,1.165,1.165,1.165,1.165,0
11/30/2018 12:35:00 PM,1.165,1.165,1.165,1.165,0
11/30/2018 12:34:00 PM,1.165,1.165,1.165,1.165,1
11/30/2018 12:33:00 PM,1.1575,1.1625,1.1575,1.1625,2
11/30/2018 12:32:00 PM,1.1575,1.1575,1.1575,1.1575,0
11/30/2018 12:31:00 PM,1.1575,1.1575,1.1575,1.1575,0
11/30/2018 12:30:00 PM,1.1575,1.1575,1.1575,1.1575,0
11/30/2018 12:29:00 PM,1.135,1.1575,1.135,1.1575,3
11/30/2018 12:28:00 PM,1.135,1.135,1.135,1.135,0
11/30/2018 12:27:00 PM,1.135,1.135,1.135,1.135,0
11/30/2018 12:26:00 PM,1.135,1.135,1.135,1.135,0
11/30/2018 12:25:00 PM,1.135,1.135,1.135,1.135,0
11/30/2018 12:24:00 PM,1.135,1.135,1.135,1.135,0
11/30/2018 12:23:00 PM,1.135,1.135,1.135,1.135,0
11/30/2018 12:22:00 PM,1.135,1.135,1.135,1.135,0
11/30/2018 12:21:00 PM,1.135,1.135,1.135,1.135,0
11/30/2018 12:20:00 PM,1.135,1.135,1.135,1.135,0
11/30/2018 12:19:00 PM,1.135,1.135,1.135,1.135,0
11/30/2018 12:18:00 PM,1.14,1.14,1.135,1.135,10
11/30/2018 12:17:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:16:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:15:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:14:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:13:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:12:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:11:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:10:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:09:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:08:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:07:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:06:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:05:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:04:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:03:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:02:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:01:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 12:00:00 PM,1.14,1.14,1.14,1.14,0
11/30/2018 11:59:00 AM,1.14,1.14,1.14,1.14,0
11/30/2018 11:58:00 AM,1.14,1.14,1.14,1.14,0
11/30/2018 11:57:00 AM,1.14,1.14,1.14,1.14,0
11/30/2018 11:56:00 AM,1.14,1.14,1.14,1.14,50
11/30/2018 11:55:00 AM,1.1375,1.14,1.1375,1.14,50
11/30/2018 11:54:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:53:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:52:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:51:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:50:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:49:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:48:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:47:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:46:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:45:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:44:00 AM,1.1525,1.1525,1.1375,1.1375,100
11/30/2018 11:43:00 AM,1.1525,1.1525,1.1525,1.1525,0
11/30/2018 11:42:00 AM,1.1575,1.1575,1.1525,1.1525,50
11/30/2018 11:41:00 AM,1.1375,1.1575,1.1375,1.1575,5
11/30/2018 11:40:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:39:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:38:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:37:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:36:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:35:00 AM,1.1375,1.1375,1.1375,1.1375,0
11/30/2018 11:34:00 AM,1.14,1.14,1.1375,1.1375,1
11/30/2018 11:33:00 AM,1.14,1.14,1.14,1.14,0
11/30/2018 11:32:00 AM,1.1325,1.14,1.1325,1.14,6
11/30/2018 11:31:00 AM,1.1325,1.1325,1.1325,1.1325,0
11/30/2018 11:30:00 AM,1.1325,1.1325,1.1325,1.1325,1
11/30/2018 11:29:00 AM,1.1325,1.1325,1.1325,1.1325,4
11/30/2018 11:28:00 AM,1.13,1.13,1.13,1.13,0
11/30/2018 11:27:00 AM,1.125,1.13,1.125,1.13,3
11/30/2018 11:26:00 AM,1.125,1.125,1.125,1.125,0
11/30/2018 11:25:00 AM,1.125,1.125,1.125,1.125,0
11/30/2018 11:24:00 AM,1.125,1.125,1.125,1.125,0
11/30/2018 11:23:00 AM,1.125,1.125,1.125,1.125,0
11/30/2018 11:22:00 AM,1.1225,1.125,1.1225,1.125,13
11/30/2018 11:21:00 AM,1.1225,1.1225,1.1225,1.1225,0
11/30/2018 11:20:00 AM,1.1225,1.1225,1.1225,1.1225,0
11/30/2018 11:19:00 AM,1.1225,1.1225,1.1225,1.1225,0
11/30/2018 11:18:00 AM,1.11,1.1225,1.11,1.1225,50
11/30/2018 11:17:00 AM,1.11,1.11,1.11,1.11,0
11/30/2018 11:16:00 AM,1.11,1.11,1.11,1.11,0
11/30/2018 11:15:00 AM,1.11,1.11,1.1075,1.11,101
11/30/2018 11:14:00 AM,1.12,1.12,1.11,1.11,80
11/30/2018 11:13:00 AM,1.12,1.12,1.12,1.12,0
11/30/2018 11:12:00 AM,1.125,1.125,1.12,1.12,73
11/30/2018 11:11:00 AM,1.125,1.125,1.125,1.125,0
11/30/2018 11:10:00 AM,1.125,1.125,1.125,1.125,1
11/30/2018 11:09:00 AM,1.13,1.13,1.125,1.125,1
11/30/2018 11:08:00 AM,1.12,1.13,1.12,1.13,1
11/30/2018 11:07:00 AM,1.1175,1.12,1.1175,1.12,1
11/30/2018 11:06:00 AM,1.1175,1.1175,1.1175,1.1175,0
11/30/2018 11:05:00 AM,1.135,1.135,1.1175,1.1175,1
11/30/2018 11:04:00 AM,1.1275,1.135,1.1275,1.135,88
11/30/2018 11:03:00 AM,1.13,1.13,1.1275,1.1275,1
11/30/2018 11:02:00 AM,1.135,1.135,1.13,1.13,2
11/30/2018 11:01:00 AM,1.135,1.135,1.135,1.135,1
11/30/2018 11:00:00 AM,1.135,1.14,1.135,1.135,3
11/30/2018 10:59:00 AM,1.135,1.135,1.135,1.135,0
11/30/2018 10:58:00 AM,1.1325,1.1375,1.1325,1.135,2
11/30/2018 10:57:00 AM,1.13,1.1325,1.13,1.1325,1
11/30/2018 10:56:00 AM,1.13,1.13,1.13,1.13,0
11/30/2018 10:55:00 AM,1.13,1.13,1.13,1.13,0
11/30/2018 10:54:00 AM,1.13,1.13,1.13,1.13,3
11/30/2018 10:53:00 AM,1.15,1.15,1.13,1.13,1
11/30/2018 10:52:00 AM,1.1525,1.1525,1.15,1.15,13
11/30/2018 10:51:00 AM,1.1525,1.155,1.1525,1.1525,10
11/30/2018 10:50:00 AM,1.1525,1.1525,1.1525,1.1525,5
11/30/2018 10:49:00 AM,1.15,1.1525,1.15,1.1525,11
11/30/2018 10:48:00 AM,1.1575,1.1575,1.15,1.15,1
11/30/2018 10:47:00 AM,1.1575,1.1575,1.1575,1.1575,0
11/30/2018 10:46:00 AM,1.1575,1.1575,1.1575,1.1575,0
11/30/2018 10:45:00 AM,1.16,1.16,1.1575,1.1575,1
11/30/2018 10:44:00 AM,1.155,1.16,1.155,1.16,1
11/30/2018 10:43:00 AM,1.155,1.155,1.155,1.155,0
11/30/2018 10:42:00 AM,1.15,1.155,1.15,1.155,1
11/30/2018 10:41:00 AM,1.15,1.1525,1.15,1.15,3
11/30/2018 10:40:00 AM,1.1525,1.1525,1.15,1.15,3
11/30/2018 10:39:00 AM,1.1525,1.1525,1.1525,1.1525,0
11/30/2018 10:38:00 AM,1.1525,1.1525,1.1525,1.1525,0
11/30/2018 10:37:00 AM,1.155,1.155,1.1525,1.1525,11
11/30/2018 10:36:00 AM,1.155,1.155,1.155,1.155,1
11/30/2018 10:35:00 AM,1.1575,1.1575,1.155,1.155,1
11/30/2018 10:34:00 AM,1.1525,1.1575,1.1525,1.1575,1
11/30/2018 10:33:00 AM,1.1525,1.1525,1.1525,1.1525,2
11/30/2018 10:32:00 AM,1.1575,1.1575,1.1525,1.1525,1
11/30/2018 10:31:00 AM,1.1575,1.1575,1.1575,1.1575,0
11/30/2018 10:30:00 AM,1.1675,1.1675,1.1575,1.1575,1
