Date,BANKNIFTY06DEC1827500CE O,BANKNIFTY06DEC1827500CE H,BANKNIFTY06DEC1827500CE L,BANKNIFTY06DEC1827500CE C,BANKNIFTY06DEC1827500CE V
11/30/2018 1:47:00 PM,33.4,34.15,33,34.1,2020
11/30/2018 1:46:00 PM,34.05,34.45,32.85,33.45,7980
11/30/2018 1:45:00 PM,33.5,34.65,33,34.05,8160
11/30/2018 1:44:00 PM,33.55,34.05,32.5,33.5,10620
11/30/2018 1:43:00 PM,34.5,34.8,33.2,33.6,9840
11/30/2018 1:42:00 PM,32.9,34.75,32.9,34.35,9180
11/30/2018 1:41:00 PM,31.8,33.4,31.8,32.9,11020
11/30/2018 1:40:00 PM,30.9,31.8,30.2,31.8,3300
11/30/2018 1:39:00 PM,31.85,31.85,30.5,30.9,3860
11/30/2018 1:38:00 PM,31.4,32.4,31.05,31.85,4040
11/30/2018 1:37:00 PM,32.2,32.6,31.5,31.5,2560
11/30/2018 1:36:00 PM,31.4,32.6,31.4,32.4,6080
11/30/2018 1:35:00 PM,31.55,31.65,30.85,31.4,5060
11/30/2018 1:34:00 PM,30.45,31.55,29.7,31.55,10720
11/30/2018 1:33:00 PM,29.55,30.9,29.35,30.45,11400
11/30/2018 1:32:00 PM,29.4,30.6,29,29.55,19380
11/30/2018 1:31:00 PM,32.9,33,29.25,29.4,15960
11/30/2018 1:30:00 PM,33.05,33.2,32.5,32.9,2520
11/30/2018 1:29:00 PM,33,33,32.15,32.85,3040
11/30/2018 1:28:00 PM,33.1,33.15,31.7,33,3400
11/30/2018 1:27:00 PM,33,33.8,33,33.1,3180
11/30/2018 1:26:00 PM,32.8,34.15,32.65,33,9400
11/30/2018 1:25:00 PM,34.15,34.25,33.1,33.55,3880
11/30/2018 1:24:00 PM,32,34.45,31.95,34.15,7580
11/30/2018 1:23:00 PM,32.6,33.3,31.45,32,3320
11/30/2018 1:22:00 PM,32.5,33.35,32,32.65,7720
11/30/2018 1:21:00 PM,33.15,33.3,32,32.5,5060
11/30/2018 1:20:00 PM,34.7,34.7,33,33.15,6980
11/30/2018 1:19:00 PM,35.95,36.2,34.45,34.65,4840
11/30/2018 1:18:00 PM,35.6,35.95,35.1,35.95,3300
11/30/2018 1:17:00 PM,35.9,35.9,34.65,35.05,4060
11/30/2018 1:16:00 PM,34.7,36.5,34.2,35.9,7460
11/30/2018 1:15:00 PM,33.3,34.7,33.15,34.55,3820
11/30/2018 1:14:00 PM,34.9,35.4,33,33.3,10420
11/30/2018 1:13:00 PM,35.75,36.1,34.75,35.25,5180
11/30/2018 1:12:00 PM,37.6,37.8,35.35,35.95,16620
11/30/2018 1:11:00 PM,34.85,39.35,34.3,37.85,45720
11/30/2018 1:10:00 PM,32.9,34.2,32.45,34.2,11740
11/30/2018 1:09:00 PM,32.65,32.9,32,32.9,4000
11/30/2018 1:08:00 PM,32.5,32.7,32.05,32.6,1440
11/30/2018 1:07:00 PM,32.35,32.9,32.2,32.5,5200
11/30/2018 1:06:00 PM,32,32.55,31.9,32.2,10440
11/30/2018 1:05:00 PM,31,32,30.75,32,5300
11/30/2018 1:04:00 PM,31.1,31.1,30.4,30.9,3800
11/30/2018 1:03:00 PM,31.8,31.8,30.85,31.2,7900
11/30/2018 1:02:00 PM,32,32.5,31.8,31.8,6700
11/30/2018 1:01:00 PM,31.45,32,31.2,32,3480
11/30/2018 1:00:00 PM,32,32.05,31,31.5,4980
11/30/2018 12:59:00 PM,31.8,33,31.8,32.4,12260
11/30/2018 12:58:00 PM,30,31.95,30,31.8,6700
11/30/2018 12:57:00 PM,28.65,30,28.4,29.95,12360
11/30/2018 12:56:00 PM,29.9,29.9,28,28.65,9400
11/30/2018 12:55:00 PM,30.6,30.65,29.65,29.9,7000
11/30/2018 12:54:00 PM,30.5,30.8,30,30.6,4060
11/30/2018 12:53:00 PM,29.9,30.5,29,30.5,9620
11/30/2018 12:52:00 PM,30,30.3,29,29.9,10600
11/30/2018 12:51:00 PM,30.1,30.65,29.9,30,7840
11/30/2018 12:50:00 PM,31.05,31.05,29.35,30.1,8640
11/30/2018 12:49:00 PM,31.9,31.9,31.1,31.35,2840
11/30/2018 12:48:00 PM,31.7,32,30.95,31.9,5580
11/30/2018 12:47:00 PM,30.35,31.7,30.3,31.7,10620
11/30/2018 12:46:00 PM,30.05,30.6,29.6,30.25,15720
11/30/2018 12:45:00 PM,34.25,34.3,29.55,29.95,29360
11/30/2018 12:44:00 PM,35.45,36.05,34.25,34.25,4180
11/30/2018 12:43:00 PM,35.35,36,35.25,35.45,2500
11/30/2018 12:42:00 PM,35.05,35.5,34.95,35.35,2960
11/30/2018 12:41:00 PM,34.9,35.5,34.9,35.05,2700
11/30/2018 12:40:00 PM,34.5,35,34.35,34.9,1900
11/30/2018 12:39:00 PM,34.6,35,34.3,34.5,2040
11/30/2018 12:38:00 PM,34.65,34.75,34.15,34.6,3020
11/30/2018 12:37:00 PM,35.25,35.85,34.65,34.65,4420
11/30/2018 12:36:00 PM,35.4,36.2,35.25,35.25,3280
11/30/2018 12:35:00 PM,35.35,35.55,34.5,35.4,4580
11/30/2018 12:34:00 PM,34.9,35.8,34.5,35.35,3860
11/30/2018 12:33:00 PM,34.55,35.15,34.55,35,2680
11/30/2018 12:32:00 PM,33.65,34.9,33.65,34.55,2060
11/30/2018 12:31:00 PM,34,34.2,33.2,33.65,6100
11/30/2018 12:30:00 PM,36.45,36.45,33.9,34,10060
11/30/2018 12:29:00 PM,36.5,37,36,36.35,1960
11/30/2018 12:28:00 PM,36.5,37.35,36.15,36.5,3100
11/30/2018 12:27:00 PM,36.8,36.8,35.9,36.5,1200
11/30/2018 12:26:00 PM,36.3,36.8,36.05,36.8,2900
11/30/2018 12:25:00 PM,36.75,36.9,35.75,36.3,6800
11/30/2018 12:24:00 PM,37,37.25,36.05,36.65,8380
11/30/2018 12:23:00 PM,37.7,37.7,37,37.15,4980
11/30/2018 12:22:00 PM,36.75,37.95,36.75,37.7,13700
11/30/2018 12:21:00 PM,35.8,37.15,35.75,36.75,10340
11/30/2018 12:20:00 PM,35.25,36.05,35,35.75,3320
11/30/2018 12:19:00 PM,35,35.75,35,35.25,3980
11/30/2018 12:18:00 PM,34.4,35.3,34.4,35.3,1920
11/30/2018 12:17:00 PM,34.45,34.85,34.15,34.4,5380
11/30/2018 12:16:00 PM,34,34.5,34,34.45,2640
11/30/2018 12:15:00 PM,35.65,35.65,34.1,34.15,6520
11/30/2018 12:14:00 PM,36.2,36.4,35.4,35.65,1820
11/30/2018 12:13:00 PM,35.25,36.5,35.25,36.2,5860
11/30/2018 12:12:00 PM,35.4,35.55,35.1,35.25,2000
11/30/2018 12:11:00 PM,35.75,36.05,34.9,35.4,3400
11/30/2018 12:10:00 PM,35.6,36.55,35.2,35.8,12460
11/30/2018 12:09:00 PM,35.6,35.7,34.9,35.6,3740
11/30/2018 12:08:00 PM,35.65,36,35,35.6,6740
11/30/2018 12:07:00 PM,35,36.3,34.9,35.75,17700
11/30/2018 12:06:00 PM,33.6,35.2,32.8,35.2,18420
11/30/2018 12:05:00 PM,34.2,34.6,33.55,33.6,10440
11/30/2018 12:04:00 PM,33.8,35.05,33.7,34.1,7880
11/30/2018 12:03:00 PM,33.9,34,32.85,33.8,6240
11/30/2018 12:02:00 PM,35.2,35.3,34,34,8980
11/30/2018 12:01:00 PM,35.85,35.85,35,35,7280
11/30/2018 12:00:00 PM,37,37.1,35.65,35.85,11680
11/30/2018 11:59:00 AM,36.7,37,36.4,37,6980
11/30/2018 11:58:00 AM,36.6,37.1,36.5,36.7,8180
11/30/2018 11:57:00 AM,36.05,37.15,36,36.9,6540
11/30/2018 11:56:00 AM,34.9,36.3,34.8,36.2,9800
11/30/2018 11:55:00 AM,33.85,34.9,33.35,34.9,8620
11/30/2018 11:54:00 AM,33.45,34,32.8,33.85,8960
11/30/2018 11:53:00 AM,33.05,33.8,33.05,33.45,8040
11/30/2018 11:52:00 AM,34.4,34.5,32.75,33.05,19960
11/30/2018 11:51:00 AM,35.35,35.35,33.85,34.25,15000
11/30/2018 11:50:00 AM,34.9,35.65,34.8,35.25,11580
11/30/2018 11:49:00 AM,35.3,35.35,34.9,34.9,4420
11/30/2018 11:48:00 AM,34.65,35.5,34.65,35.3,6600
11/30/2018 11:47:00 AM,33.95,35.6,33.65,34.95,22240
11/30/2018 11:46:00 AM,33.3,34,33.3,33.7,14760
11/30/2018 11:45:00 AM,34.5,34.5,32.7,33.25,17940
11/30/2018 11:44:00 AM,35.5,35.5,34.35,34.5,7440
11/30/2018 11:43:00 AM,36.9,37.1,35.25,35.5,2280
11/30/2018 11:42:00 AM,36.5,37.15,35.75,37.15,5480
11/30/2018 11:41:00 AM,37.2,37.25,36.55,36.55,6220
11/30/2018 11:40:00 AM,35.3,37.25,35.05,36.85,10400
11/30/2018 11:39:00 AM,37.15,37.15,34.5,35,23460
11/30/2018 11:38:00 AM,37.5,37.9,36.8,37.15,6540
11/30/2018 11:37:00 AM,37.25,37.95,37.05,37.5,10160
11/30/2018 11:36:00 AM,38.8,38.9,36.95,37.25,10480
11/30/2018 11:35:00 AM,38.9,39,38.5,38.8,5920
11/30/2018 11:34:00 AM,39.7,39.8,38.5,38.85,8260
11/30/2018 11:33:00 AM,39.25,40.15,39.15,39.4,11320
11/30/2018 11:32:00 AM,39.75,40.15,39.25,39.25,7260
11/30/2018 11:31:00 AM,39.7,40.45,39.15,39.95,4200
11/30/2018 11:30:00 AM,40.4,40.9,39.7,39.75,4020
11/30/2018 11:29:00 AM,40.4,41.05,40.35,40.4,6160
11/30/2018 11:28:00 AM,39.85,40.9,39.85,40.6,6240
11/30/2018 11:27:00 AM,40.75,40.75,39.85,39.95,4820
11/30/2018 11:26:00 AM,40.2,40.6,40,40.6,2760
11/30/2018 11:25:00 AM,40.8,41.25,40.4,40.4,6180
11/30/2018 11:24:00 AM,40.65,40.9,40,40.8,6260
11/30/2018 11:23:00 AM,40.85,41.15,40.2,40.65,11160
11/30/2018 11:22:00 AM,40.3,41.65,40.25,40.9,14800
11/30/2018 11:21:00 AM,39.3,40.4,39.3,40.35,8520
11/30/2018 11:20:00 AM,39.25,39.55,39,39.3,2460
11/30/2018 11:19:00 AM,39.25,39.55,38.5,39,2820
11/30/2018 11:18:00 AM,39.3,39.65,39.05,39.25,3420
11/30/2018 11:17:00 AM,38.15,39,37.95,38.95,9260
11/30/2018 11:16:00 AM,39.2,39.3,38.05,38.15,6940
11/30/2018 11:15:00 AM,39.8,40,39.3,39.3,3640
11/30/2018 11:14:00 AM,39.5,40.35,39.3,39.8,3640
11/30/2018 11:13:00 AM,40.55,40.55,39.7,39.7,8520
11/30/2018 11:12:00 AM,39.8,40.45,39.65,40.35,8840
11/30/2018 11:11:00 AM,39.5,40,39.05,39.8,8400
11/30/2018 11:10:00 AM,39.2,40.1,38.95,39.5,11780
11/30/2018 11:09:00 AM,39,39.6,38.75,39.2,5680
11/30/2018 11:08:00 AM,39.2,39.5,38.5,38.85,6560
11/30/2018 11:07:00 AM,39.85,39.95,39,39.15,7740
11/30/2018 11:06:00 AM,40.15,40.25,39.55,39.85,9080
11/30/2018 11:05:00 AM,39.35,40.15,39.35,40.15,11540
11/30/2018 11:04:00 AM,39.5,40.3,38.55,39.35,17660
11/30/2018 11:03:00 AM,37.2,39.7,37.1,39.7,15120
11/30/2018 11:02:00 AM,35,37.25,34.75,37,7600
11/30/2018 11:01:00 AM,36.45,36.45,34.25,34.65,17080
11/30/2018 11:00:00 AM,36.6,36.95,36.35,36.35,3460
11/30/2018 10:59:00 AM,36.85,37.5,36.5,36.75,9560
11/30/2018 10:58:00 AM,36.7,37,36.4,36.7,4660
11/30/2018 10:57:00 AM,36.65,36.75,36.1,36.7,7700
11/30/2018 10:56:00 AM,37.4,37.4,36.25,36.55,7480
11/30/2018 10:55:00 AM,37.85,37.85,36.85,37.3,10160
11/30/2018 10:54:00 AM,37.35,38.1,37.35,37.85,15380
11/30/2018 10:53:00 AM,37.3,38.1,37.2,37.3,10520
11/30/2018 10:52:00 AM,37,37.4,36.85,37.25,14180
11/30/2018 10:51:00 AM,36.1,37.5,36.05,37.1,14020
11/30/2018 10:50:00 AM,39.4,39.6,35,36.1,30180
11/30/2018 10:49:00 AM,40,40.2,39,39.4,11660
11/30/2018 10:48:00 AM,39.4,40.4,39.15,40.1,10260
11/30/2018 10:47:00 AM,38.3,39.4,38.3,39.4,10060
11/30/2018 10:46:00 AM,39.1,39.1,37.8,38.3,14840
11/30/2018 10:45:00 AM,38,39.3,38,39.2,21240
11/30/2018 10:44:00 AM,41.2,41.35,39,39,43060
11/30/2018 10:43:00 AM,42.45,42.5,41.4,41.45,10620
11/30/2018 10:42:00 AM,42.05,42.7,42.05,42.45,12300
11/30/2018 10:41:00 AM,42.2,42.7,42,42.05,10660
11/30/2018 10:40:00 AM,42.9,43,42.5,42.7,2080
11/30/2018 10:39:00 AM,42.75,43.5,42.5,42.5,4580
11/30/2018 10:38:00 AM,42.5,43.65,42.45,42.75,8220
11/30/2018 10:37:00 AM,42.05,42.55,41.75,42.5,10360
11/30/2018 10:36:00 AM,43,43.65,41.7,42,16120
11/30/2018 10:35:00 AM,42.85,43.3,42.15,43.25,5140
11/30/2018 10:34:00 AM,42.6,43.55,42.5,42.85,5340
11/30/2018 10:33:00 AM,43.35,43.65,41.6,42.5,17040
11/30/2018 10:32:00 AM,43.2,43.75,43,43.65,9720
11/30/2018 10:31:00 AM,42.7,43.35,42.3,43.2,13040
11/30/2018 10:30:00 AM,42.2,42.65,42,42.4,7500
11/30/2018 10:29:00 AM,42.5,43.05,42.15,42.2,7800
11/30/2018 10:28:00 AM,41.75,42.9,41.45,42.5,13260
11/30/2018 10:27:00 AM,43,43.1,41.75,41.75,12420
11/30/2018 10:26:00 AM,42.4,43.25,42.35,43.1,9520
11/30/2018 10:25:00 AM,43.5,43.5,42.3,42.3,17120
11/30/2018 10:24:00 AM,44.35,44.35,43,43.5,16480
11/30/2018 10:23:00 AM,45.5,45.5,44.35,44.35,13280
11/30/2018 10:22:00 AM,47.3,47.3,45.75,45.75,28320
11/30/2018 10:21:00 AM,46.35,47.25,45.75,47.25,22460
11/30/2018 10:20:00 AM,44.5,46.2,44.4,46,25380
11/30/2018 10:19:00 AM,43,44.45,43,44.45,17060
11/30/2018 10:18:00 AM,43.75,44.1,43,43.05,12840
11/30/2018 10:17:00 AM,44.4,44.9,43.7,43.9,12700
11/30/2018 10:16:00 AM,44,44.9,44,44.4,11880
11/30/2018 10:15:00 AM,42.85,44.1,42.6,44,7980
11/30/2018 10:14:00 AM,43.55,43.65,42.85,42.85,7460
11/30/2018 10:13:00 AM,44.15,44.3,43.5,43.55,5320
11/30/2018 10:12:00 AM,44.65,44.7,43.6,44.15,8480
11/30/2018 10:11:00 AM,45,45.25,44.3,44.65,5720
11/30/2018 10:10:00 AM,44.6,45.25,43.95,45.1,9080
11/30/2018 10:09:00 AM,45,45,43.8,44.8,10440
11/30/2018 10:08:00 AM,43.75,45.15,43.75,45,14140
11/30/2018 10:07:00 AM,43.4,43.85,42.9,43.75,10460
11/30/2018 10:06:00 AM,42.5,43.15,41.7,43.1,16280
11/30/2018 10:05:00 AM,43.35,43.35,42.6,42.7,8460
11/30/2018 10:04:00 AM,43.05,44,42.9,43.35,9160
11/30/2018 10:03:00 AM,42.75,44,42.65,42.9,14460
11/30/2018 10:02:00 AM,43.2,43.6,42,42.8,13320
11/30/2018 10:01:00 AM,44.9,44.9,42.8,43.35,17380
11/30/2018 10:00:00 AM,44.85,45.15,44.3,44.9,19100
11/30/2018 9:59:00 AM,44.5,45.7,44.4,44.9,21360
11/30/2018 9:58:00 AM,45.7,45.7,44,44.35,5420
11/30/2018 9:57:00 AM,45,45.7,45,45.7,16820
11/30/2018 9:56:00 AM,43.95,45,43.6,45,9500
11/30/2018 9:55:00 AM,44.5,45.4,43.9,43.9,11440
11/30/2018 9:54:00 AM,42.5,44.6,42.3,44.6,10500
11/30/2018 9:53:00 AM,42.8,43.1,41.4,42.5,14260
11/30/2018 9:52:00 AM,44.1,44.1,42.35,42.75,17940
11/30/2018 9:51:00 AM,44.7,44.95,44,44.25,10240
11/30/2018 9:50:00 AM,44.55,45.25,44.4,44.8,12100
11/30/2018 9:49:00 AM,43.5,45.2,43.5,44.55,10700
11/30/2018 9:48:00 AM,45.3,45.75,43.5,43.5,29620
11/30/2018 9:47:00 AM,44.55,46,44.5,45.15,16820
11/30/2018 9:46:00 AM,47,47.3,44.55,44.75,21700
11/30/2018 9:45:00 AM,47.95,48.2,47,47.25,10380
11/30/2018 9:44:00 AM,47.35,48.25,47.25,47.9,11320
11/30/2018 9:43:00 AM,48.3,48.55,47.35,47.35,21940
11/30/2018 9:42:00 AM,46,48.6,46,48.6,17640
11/30/2018 9:41:00 AM,45.45,47.1,45,46.2,22620
11/30/2018 9:40:00 AM,46.25,46.3,45.2,45.2,19400
11/30/2018 9:39:00 AM,46.15,46.2,45.25,46.05,16380
11/30/2018 9:38:00 AM,46.1,46.7,45.9,46.7,10360
11/30/2018 9:37:00 AM,45.85,46.25,45.25,46.05,13600
11/30/2018 9:36:00 AM,46.75,47,45,45.85,14060
11/30/2018 9:35:00 AM,46.5,47.1,46.05,46.95,20400
11/30/2018 9:34:00 AM,47,47.8,46.5,46.5,18800
11/30/2018 9:33:00 AM,46.35,47,45.15,46.8,30780
11/30/2018 9:32:00 AM,46.3,47.45,46.1,46.4,23340
11/30/2018 9:31:00 AM,43.85,46.25,43.55,46.15,26520
11/30/2018 9:30:00 AM,42.05,44.25,41.7,44.05,16040
11/30/2018 9:29:00 AM,43.6,44.25,42,42.15,20780
11/30/2018 9:28:00 AM,42.3,43.9,42,43.6,22060
11/30/2018 9:27:00 AM,44.65,45.6,42.3,42.3,25200
11/30/2018 9:26:00 AM,46.15,46.85,44.35,44.65,36440
11/30/2018 9:25:00 AM,45.15,46.3,45.15,46.1,46880
11/30/2018 9:24:00 AM,45.4,46.1,45.05,45.3,42480
11/30/2018 9:23:00 AM,44.3,45.75,43.55,45.35,41600
11/30/2018 9:22:00 AM,45.85,46.35,43.9,44.4,36420
11/30/2018 9:21:00 AM,42.55,46.3,42.55,45.95,55400
11/30/2018 9:20:00 AM,45.75,47.5,42.6,42.6,105900
11/30/2018 9:19:00 AM,39.05,45.65,38.95,45.65,71760
11/30/2018 9:18:00 AM,31.95,39.8,31.65,38.95,80960
11/30/2018 9:17:00 AM,29.1,32.75,28.6,32.15,43260
11/30/2018 9:16:00 AM,30.05,30.5,29,29.05,26520
11/30/2018 9:15:00 AM,27.15,34.1,27.15,29.8,41320
11/29/2018 3:29:00 PM,26.05,26.25,25.6,26,10320
11/29/2018 3:28:00 PM,25.75,27.05,25.4,26.35,13500
11/29/2018 3:27:00 PM,26.3,26.4,25,25.75,9300
11/29/2018 3:26:00 PM,26,26.5,25.75,26.3,28320
11/29/2018 3:25:00 PM,24.45,26.35,24.4,26,13780
11/29/2018 3:24:00 PM,26.25,26.3,24.45,24.45,8040
11/29/2018 3:23:00 PM,26.7,26.7,26,26.15,14220
11/29/2018 3:22:00 PM,25.5,26.7,25.5,26.7,18040
11/29/2018 3:21:00 PM,23.85,26,23.85,25.35,14220
11/29/2018 3:20:00 PM,21.7,24.15,21.55,23.85,12080
11/29/2018 3:19:00 PM,21,21.9,21,21.7,11520
11/29/2018 3:18:00 PM,20.1,21,20,21,12720
11/29/2018 3:17:00 PM,20.5,20.5,19.65,20,12560
11/29/2018 3:16:00 PM,20.7,21.2,20.5,20.5,8960
11/29/2018 3:15:00 PM,20.5,20.7,20.4,20.7,1780
11/29/2018 3:14:00 PM,19.9,20.7,19.9,20.5,5940
11/29/2018 3:13:00 PM,19.3,19.95,19.3,19.85,8480
11/29/2018 3:12:00 PM,19.1,19.45,19.05,19.1,6180
11/29/2018 3:11:00 PM,18.8,19.35,18.8,19.1,3600
11/29/2018 3:10:00 PM,18.5,19.1,18.5,18.8,6520
11/29/2018 3:09:00 PM,17.55,18.55,17.5,18.5,6960
11/29/2018 3:08:00 PM,18.1,18.2,17.45,17.45,5760
11/29/2018 3:07:00 PM,18.65,18.65,18,18.1,6360
11/29/2018 3:06:00 PM,19.5,19.65,18.5,18.65,4620
11/29/2018 3:05:00 PM,20.4,20.4,19.4,19.5,9600
11/29/2018 3:04:00 PM,20.65,21,20.2,20.2,7580
11/29/2018 3:03:00 PM,20.65,21.2,20.5,20.65,5980
11/29/2018 3:02:00 PM,20.55,21,20.45,20.65,7980
11/29/2018 3:01:00 PM,20.9,20.95,20.05,20.7,9900
11/29/2018 3:00:00 PM,21.75,21.8,20.7,20.95,7760
