Date,USDINR18DEC71CE O,USDINR18DEC71CE H,USDINR18DEC71CE L,USDINR18DEC71CE C,USDINR18DEC71CE V
11/30/2018 4:27:00 PM,0.2525,0.255,0.2525,0.255,210
11/30/2018 4:26:00 PM,0.255,0.255,0.2525,0.2525,10
11/30/2018 4:25:00 PM,0.2525,0.255,0.2525,0.255,10
11/30/2018 4:24:00 PM,0.255,0.255,0.2525,0.2525,75
11/30/2018 4:23:00 PM,0.255,0.26,0.255,0.255,199
11/30/2018 4:22:00 PM,0.25,0.255,0.25,0.255,2381
11/30/2018 4:21:00 PM,0.2525,0.2525,0.25,0.25,461
11/30/2018 4:20:00 PM,0.2575,0.2575,0.2525,0.2525,316
11/30/2018 4:19:00 PM,0.265,0.265,0.2575,0.2575,1137
11/30/2018 4:18:00 PM,0.265,0.265,0.265,0.265,24
11/30/2018 4:17:00 PM,0.2675,0.2675,0.265,0.265,50
11/30/2018 4:16:00 PM,0.265,0.2675,0.265,0.2675,10
11/30/2018 4:15:00 PM,0.265,0.265,0.265,0.265,400
11/30/2018 4:14:00 PM,0.265,0.265,0.2625,0.265,40
11/30/2018 4:13:00 PM,0.265,0.2675,0.265,0.265,1135
11/30/2018 4:12:00 PM,0.2625,0.265,0.2625,0.265,731
11/30/2018 4:11:00 PM,0.27,0.27,0.2625,0.2625,5023
11/30/2018 4:10:00 PM,0.2725,0.2725,0.27,0.27,3079
11/30/2018 4:09:00 PM,0.28,0.28,0.27,0.2725,1155
11/30/2018 4:08:00 PM,0.2825,0.2825,0.28,0.28,60
11/30/2018 4:07:00 PM,0.28,0.2825,0.28,0.2825,537
11/30/2018 4:06:00 PM,0.275,0.28,0.275,0.28,1078
11/30/2018 4:05:00 PM,0.2775,0.2775,0.275,0.275,142
11/30/2018 4:04:00 PM,0.2775,0.28,0.2775,0.2775,3132
11/30/2018 4:03:00 PM,0.2725,0.2775,0.2725,0.2775,4338
11/30/2018 4:02:00 PM,0.27,0.2725,0.27,0.2725,7
11/30/2018 4:01:00 PM,0.2725,0.2725,0.27,0.27,214
11/30/2018 4:00:00 PM,0.27,0.2725,0.27,0.2725,505
11/30/2018 3:59:00 PM,0.27,0.2725,0.27,0.2725,620
11/30/2018 3:58:00 PM,0.275,0.275,0.27,0.27,653
11/30/2018 3:57:00 PM,0.2775,0.2775,0.275,0.275,276
11/30/2018 3:56:00 PM,0.28,0.28,0.2775,0.2775,37
11/30/2018 3:55:00 PM,0.28,0.28,0.28,0.28,10
11/30/2018 3:54:00 PM,0.28,0.28,0.28,0.28,0
11/30/2018 3:53:00 PM,0.28,0.28,0.28,0.28,27
11/30/2018 3:52:00 PM,0.28,0.28,0.28,0.28,0
11/30/2018 3:51:00 PM,0.2825,0.2825,0.28,0.28,1
11/30/2018 3:50:00 PM,0.2825,0.2825,0.2825,0.2825,0
11/30/2018 3:49:00 PM,0.285,0.285,0.2825,0.2825,10
11/30/2018 3:48:00 PM,0.2825,0.285,0.2825,0.285,38
11/30/2018 3:47:00 PM,0.2825,0.2825,0.2825,0.2825,32
11/30/2018 3:46:00 PM,0.2775,0.2825,0.2775,0.2825,20
11/30/2018 3:45:00 PM,0.2775,0.2775,0.2775,0.2775,27
11/30/2018 3:44:00 PM,0.2775,0.2775,0.2775,0.2775,59
11/30/2018 3:43:00 PM,0.2775,0.28,0.2775,0.2775,50
11/30/2018 3:42:00 PM,0.275,0.2775,0.275,0.2775,10
11/30/2018 3:41:00 PM,0.2725,0.275,0.2725,0.275,1197
11/30/2018 3:40:00 PM,0.2725,0.2725,0.27,0.2725,1215
11/30/2018 3:39:00 PM,0.285,0.285,0.2725,0.2725,185
11/30/2018 3:38:00 PM,0.285,0.285,0.285,0.285,1
11/30/2018 3:37:00 PM,0.2825,0.285,0.2825,0.285,6
11/30/2018 3:36:00 PM,0.2875,0.2875,0.2825,0.2825,410
11/30/2018 3:35:00 PM,0.285,0.2875,0.285,0.2875,730
11/30/2018 3:34:00 PM,0.2825,0.29,0.2825,0.285,3072
11/30/2018 3:33:00 PM,0.285,0.285,0.2825,0.2825,1020
11/30/2018 3:32:00 PM,0.29,0.29,0.2875,0.2875,160
11/30/2018 3:31:00 PM,0.29,0.295,0.29,0.29,396
11/30/2018 3:30:00 PM,0.2875,0.29,0.2875,0.29,100
11/30/2018 3:29:00 PM,0.285,0.2875,0.285,0.2875,21
11/30/2018 3:28:00 PM,0.2825,0.285,0.2825,0.285,60
11/30/2018 3:27:00 PM,0.2825,0.2825,0.2825,0.2825,4
11/30/2018 3:26:00 PM,0.28,0.2825,0.28,0.2825,90
11/30/2018 3:25:00 PM,0.2825,0.2825,0.28,0.28,75
11/30/2018 3:24:00 PM,0.285,0.285,0.2825,0.2825,10
11/30/2018 3:23:00 PM,0.2875,0.2875,0.285,0.285,303
11/30/2018 3:22:00 PM,0.29,0.29,0.29,0.29,0
11/30/2018 3:21:00 PM,0.2875,0.29,0.2875,0.29,501
11/30/2018 3:20:00 PM,0.2825,0.2875,0.2825,0.2875,30
11/30/2018 3:19:00 PM,0.2825,0.2825,0.2825,0.2825,0
11/30/2018 3:18:00 PM,0.2825,0.2825,0.2825,0.2825,0
11/30/2018 3:17:00 PM,0.285,0.285,0.2825,0.2825,23
11/30/2018 3:16:00 PM,0.2875,0.2875,0.285,0.285,110
11/30/2018 3:15:00 PM,0.285,0.2875,0.285,0.2875,145
11/30/2018 3:14:00 PM,0.29,0.29,0.285,0.285,70
11/30/2018 3:13:00 PM,0.295,0.295,0.29,0.29,20
11/30/2018 3:12:00 PM,0.29,0.295,0.29,0.295,1248
11/30/2018 3:11:00 PM,0.295,0.295,0.29,0.29,126
11/30/2018 3:10:00 PM,0.2975,0.2975,0.295,0.295,10
11/30/2018 3:09:00 PM,0.2975,0.2975,0.2975,0.2975,0
11/30/2018 3:08:00 PM,0.2975,0.2975,0.2975,0.2975,90
11/30/2018 3:07:00 PM,0.3,0.3,0.2975,0.2975,10
11/30/2018 3:06:00 PM,0.295,0.3,0.295,0.3,85
11/30/2018 3:05:00 PM,0.295,0.295,0.295,0.295,0
11/30/2018 3:04:00 PM,0.3,0.3,0.295,0.295,20
11/30/2018 3:03:00 PM,0.2975,0.3,0.2975,0.3,60
11/30/2018 3:02:00 PM,0.295,0.2975,0.295,0.2975,15
11/30/2018 3:01:00 PM,0.2925,0.295,0.2925,0.295,10
11/30/2018 3:00:00 PM,0.295,0.295,0.2925,0.2925,56
11/30/2018 2:59:00 PM,0.3,0.3,0.295,0.295,198
11/30/2018 2:58:00 PM,0.3025,0.3025,0.3,0.3,20
11/30/2018 2:57:00 PM,0.305,0.305,0.3,0.3025,315
11/30/2018 2:56:00 PM,0.3,0.305,0.3,0.305,887
11/30/2018 2:55:00 PM,0.3025,0.305,0.3,0.3,477
11/30/2018 2:54:00 PM,0.3025,0.305,0.3,0.3025,59
11/30/2018 2:53:00 PM,0.2975,0.3075,0.2975,0.305,500
11/30/2018 2:52:00 PM,0.295,0.2975,0.295,0.2975,24
11/30/2018 2:51:00 PM,0.295,0.295,0.295,0.295,10
11/30/2018 2:50:00 PM,0.2975,0.2975,0.295,0.295,130
11/30/2018 2:49:00 PM,0.3,0.3,0.2975,0.2975,60
11/30/2018 2:48:00 PM,0.295,0.3,0.295,0.3,725
11/30/2018 2:47:00 PM,0.285,0.295,0.285,0.295,658
11/30/2018 2:46:00 PM,0.2775,0.285,0.2775,0.285,95
11/30/2018 2:45:00 PM,0.28,0.28,0.2775,0.2775,10
11/30/2018 2:44:00 PM,0.28,0.28,0.28,0.28,75
11/30/2018 2:43:00 PM,0.28,0.28,0.28,0.28,0
11/30/2018 2:42:00 PM,0.2825,0.2825,0.28,0.28,10
11/30/2018 2:41:00 PM,0.2775,0.2825,0.2775,0.2825,182
11/30/2018 2:40:00 PM,0.2775,0.2775,0.2775,0.2775,0
11/30/2018 2:39:00 PM,0.275,0.2775,0.275,0.2775,1104
11/30/2018 2:38:00 PM,0.275,0.275,0.275,0.275,0
11/30/2018 2:37:00 PM,0.275,0.275,0.275,0.275,20
11/30/2018 2:36:00 PM,0.275,0.275,0.275,0.275,10
11/30/2018 2:35:00 PM,0.275,0.275,0.275,0.275,125
11/30/2018 2:34:00 PM,0.275,0.275,0.275,0.275,0
11/30/2018 2:33:00 PM,0.275,0.275,0.275,0.275,0
11/30/2018 2:32:00 PM,0.275,0.275,0.275,0.275,0
11/30/2018 2:31:00 PM,0.275,0.275,0.275,0.275,15
11/30/2018 2:30:00 PM,0.275,0.275,0.275,0.275,0
11/30/2018 2:29:00 PM,0.275,0.2775,0.275,0.275,525
11/30/2018 2:28:00 PM,0.275,0.275,0.275,0.275,80
11/30/2018 2:27:00 PM,0.275,0.275,0.275,0.275,147
11/30/2018 2:26:00 PM,0.2725,0.275,0.2725,0.275,23
11/30/2018 2:25:00 PM,0.2725,0.2725,0.2725,0.2725,0
11/30/2018 2:24:00 PM,0.2725,0.2725,0.2725,0.2725,307
11/30/2018 2:23:00 PM,0.275,0.2775,0.27,0.2725,2405
11/30/2018 2:22:00 PM,0.2775,0.2775,0.275,0.275,3276
11/30/2018 2:21:00 PM,0.2775,0.2775,0.2775,0.2775,250
11/30/2018 2:20:00 PM,0.2775,0.2775,0.2775,0.2775,99
11/30/2018 2:19:00 PM,0.2775,0.2775,0.2775,0.2775,1
11/30/2018 2:18:00 PM,0.2725,0.2775,0.2725,0.2775,21
11/30/2018 2:17:00 PM,0.27,0.2725,0.27,0.2725,261
11/30/2018 2:16:00 PM,0.27,0.27,0.27,0.27,0
11/30/2018 2:15:00 PM,0.27,0.27,0.27,0.27,0
11/30/2018 2:14:00 PM,0.2725,0.2725,0.27,0.27,22
11/30/2018 2:13:00 PM,0.27,0.2725,0.27,0.2725,164
11/30/2018 2:12:00 PM,0.265,0.27,0.265,0.27,328
11/30/2018 2:11:00 PM,0.27,0.27,0.265,0.265,338
11/30/2018 2:10:00 PM,0.275,0.275,0.27,0.27,604
11/30/2018 2:09:00 PM,0.2725,0.275,0.2725,0.275,200
11/30/2018 2:08:00 PM,0.275,0.275,0.2725,0.2725,210
11/30/2018 2:07:00 PM,0.275,0.275,0.275,0.275,0
11/30/2018 2:06:00 PM,0.275,0.275,0.275,0.275,120
11/30/2018 2:05:00 PM,0.275,0.275,0.275,0.275,0
11/30/2018 2:04:00 PM,0.275,0.275,0.275,0.275,0
11/30/2018 2:03:00 PM,0.275,0.275,0.275,0.275,0
11/30/2018 2:02:00 PM,0.275,0.275,0.275,0.275,50
11/30/2018 2:01:00 PM,0.275,0.275,0.275,0.275,0
11/30/2018 2:00:00 PM,0.2725,0.275,0.2725,0.275,5
11/30/2018 1:59:00 PM,0.275,0.2775,0.2725,0.2725,387
11/30/2018 1:58:00 PM,0.27,0.275,0.27,0.275,30
11/30/2018 1:57:00 PM,0.27,0.2725,0.27,0.27,120
11/30/2018 1:56:00 PM,0.2725,0.2725,0.27,0.27,57
11/30/2018 1:55:00 PM,0.275,0.2775,0.2725,0.2725,1019
11/30/2018 1:54:00 PM,0.2775,0.2775,0.275,0.275,20
11/30/2018 1:53:00 PM,0.2775,0.2775,0.2775,0.2775,60
11/30/2018 1:52:00 PM,0.2775,0.2775,0.2775,0.2775,3
11/30/2018 1:51:00 PM,0.2725,0.2775,0.2725,0.2775,1148
11/30/2018 1:50:00 PM,0.275,0.2775,0.2725,0.2725,20
11/30/2018 1:49:00 PM,0.2725,0.275,0.2725,0.275,47
11/30/2018 1:48:00 PM,0.275,0.275,0.2725,0.2725,137
11/30/2018 1:47:00 PM,0.275,0.28,0.275,0.275,233
11/30/2018 1:46:00 PM,0.2775,0.28,0.275,0.275,294
11/30/2018 1:45:00 PM,0.2775,0.2775,0.275,0.2775,171
11/30/2018 1:44:00 PM,0.2775,0.2825,0.275,0.2775,762
11/30/2018 1:43:00 PM,0.28,0.28,0.2775,0.2775,1110
11/30/2018 1:42:00 PM,0.28,0.28,0.2775,0.2775,1539
11/30/2018 1:41:00 PM,0.28,0.28,0.28,0.28,9
11/30/2018 1:40:00 PM,0.2825,0.2825,0.28,0.28,1
11/30/2018 1:39:00 PM,0.285,0.285,0.2825,0.2825,115
11/30/2018 1:38:00 PM,0.285,0.285,0.285,0.285,0
11/30/2018 1:37:00 PM,0.28,0.285,0.28,0.285,242
11/30/2018 1:36:00 PM,0.2775,0.28,0.2775,0.28,265
11/30/2018 1:35:00 PM,0.2775,0.28,0.2775,0.2775,245
11/30/2018 1:34:00 PM,0.275,0.2775,0.2725,0.2775,1611
11/30/2018 1:33:00 PM,0.2775,0.28,0.275,0.275,741
11/30/2018 1:32:00 PM,0.285,0.285,0.2775,0.2775,154
11/30/2018 1:31:00 PM,0.285,0.285,0.285,0.285,65
11/30/2018 1:30:00 PM,0.2825,0.285,0.2825,0.285,400
11/30/2018 1:29:00 PM,0.28,0.2825,0.28,0.2825,16
11/30/2018 1:28:00 PM,0.28,0.28,0.28,0.28,0
11/30/2018 1:27:00 PM,0.2825,0.2825,0.28,0.28,10
11/30/2018 1:26:00 PM,0.285,0.285,0.2825,0.2825,60
11/30/2018 1:25:00 PM,0.2825,0.285,0.2825,0.285,10
11/30/2018 1:24:00 PM,0.285,0.285,0.2825,0.2825,10
11/30/2018 1:23:00 PM,0.2825,0.285,0.2825,0.285,25
11/30/2018 1:22:00 PM,0.28,0.2825,0.28,0.2825,30
11/30/2018 1:21:00 PM,0.28,0.28,0.28,0.28,115
11/30/2018 1:20:00 PM,0.2875,0.2875,0.28,0.28,30
11/30/2018 1:19:00 PM,0.285,0.2875,0.285,0.2875,50
11/30/2018 1:18:00 PM,0.2825,0.285,0.2825,0.285,36
11/30/2018 1:17:00 PM,0.2825,0.2825,0.2825,0.2825,0
11/30/2018 1:16:00 PM,0.28,0.2825,0.28,0.2825,39
11/30/2018 1:15:00 PM,0.2825,0.2825,0.28,0.28,210
11/30/2018 1:14:00 PM,0.285,0.285,0.2825,0.2825,28
11/30/2018 1:13:00 PM,0.2875,0.2875,0.285,0.285,114
11/30/2018 1:12:00 PM,0.285,0.2875,0.285,0.2875,44
11/30/2018 1:11:00 PM,0.28,0.285,0.28,0.285,27
11/30/2018 1:10:00 PM,0.2825,0.2825,0.28,0.28,302
11/30/2018 1:09:00 PM,0.285,0.285,0.2825,0.2825,65
11/30/2018 1:08:00 PM,0.285,0.285,0.285,0.285,0
11/30/2018 1:07:00 PM,0.2825,0.285,0.2825,0.285,282
11/30/2018 1:06:00 PM,0.28,0.2825,0.28,0.2825,53
11/30/2018 1:05:00 PM,0.2825,0.2825,0.28,0.28,183
11/30/2018 1:04:00 PM,0.28,0.2825,0.28,0.2825,69
11/30/2018 1:03:00 PM,0.2775,0.28,0.2775,0.28,42
11/30/2018 1:02:00 PM,0.2775,0.2775,0.2725,0.2775,733
11/30/2018 1:01:00 PM,0.28,0.28,0.2775,0.2775,46
11/30/2018 1:00:00 PM,0.2825,0.2825,0.2825,0.2825,41
11/30/2018 12:59:00 PM,0.2825,0.2825,0.2825,0.2825,0
11/30/2018 12:58:00 PM,0.285,0.285,0.2825,0.2825,10
11/30/2018 12:57:00 PM,0.285,0.285,0.2825,0.285,37
11/30/2018 12:56:00 PM,0.285,0.285,0.285,0.285,135
11/30/2018 12:55:00 PM,0.2875,0.29,0.2875,0.2875,413
11/30/2018 12:54:00 PM,0.2825,0.29,0.2825,0.2875,493
11/30/2018 12:53:00 PM,0.28,0.285,0.28,0.2825,1515
11/30/2018 12:52:00 PM,0.275,0.28,0.275,0.28,426
11/30/2018 12:51:00 PM,0.2675,0.275,0.2675,0.275,782
11/30/2018 12:50:00 PM,0.2675,0.2675,0.2675,0.2675,18
11/30/2018 12:49:00 PM,0.265,0.2675,0.265,0.2675,117
11/30/2018 12:48:00 PM,0.2675,0.2675,0.265,0.265,502
11/30/2018 12:47:00 PM,0.265,0.2675,0.265,0.2675,22
11/30/2018 12:46:00 PM,0.2675,0.2675,0.2625,0.265,153
11/30/2018 12:45:00 PM,0.265,0.2675,0.265,0.2675,430
11/30/2018 12:44:00 PM,0.265,0.2675,0.265,0.265,284
11/30/2018 12:43:00 PM,0.2625,0.265,0.2625,0.265,266
11/30/2018 12:42:00 PM,0.26,0.2625,0.26,0.2625,164
11/30/2018 12:41:00 PM,0.2575,0.2625,0.2575,0.26,308
11/30/2018 12:40:00 PM,0.2575,0.2625,0.2575,0.2575,979
11/30/2018 12:39:00 PM,0.255,0.2575,0.255,0.2575,10
11/30/2018 12:38:00 PM,0.25,0.255,0.25,0.255,541
11/30/2018 12:37:00 PM,0.2475,0.25,0.2475,0.25,1169
11/30/2018 12:36:00 PM,0.2475,0.2475,0.2475,0.2475,0
11/30/2018 12:35:00 PM,0.2475,0.25,0.2475,0.2475,76
11/30/2018 12:34:00 PM,0.245,0.2475,0.245,0.2475,48
11/30/2018 12:33:00 PM,0.245,0.245,0.245,0.245,10
11/30/2018 12:32:00 PM,0.2425,0.245,0.2425,0.245,208
11/30/2018 12:31:00 PM,0.2425,0.2425,0.2425,0.2425,10
11/30/2018 12:30:00 PM,0.2375,0.2425,0.2375,0.2425,25
11/30/2018 12:29:00 PM,0.2375,0.2375,0.2375,0.2375,0
11/30/2018 12:28:00 PM,0.24,0.24,0.2375,0.2375,40
11/30/2018 12:27:00 PM,0.2375,0.24,0.2375,0.24,20
11/30/2018 12:26:00 PM,0.2375,0.2375,0.2375,0.2375,0
11/30/2018 12:25:00 PM,0.2375,0.2375,0.2375,0.2375,0
11/30/2018 12:24:00 PM,0.24,0.24,0.2375,0.2375,136
11/30/2018 12:23:00 PM,0.24,0.24,0.24,0.24,75
11/30/2018 12:22:00 PM,0.2375,0.24,0.2375,0.24,202
11/30/2018 12:21:00 PM,0.24,0.24,0.2375,0.2375,29
11/30/2018 12:20:00 PM,0.24,0.24,0.24,0.24,39
11/30/2018 12:19:00 PM,0.24,0.24,0.24,0.24,143
11/30/2018 12:18:00 PM,0.24,0.24,0.24,0.24,0
11/30/2018 12:17:00 PM,0.24,0.24,0.24,0.24,0
11/30/2018 12:16:00 PM,0.2425,0.2425,0.24,0.24,111
11/30/2018 12:15:00 PM,0.245,0.245,0.2425,0.2425,20
11/30/2018 12:14:00 PM,0.2425,0.245,0.2425,0.245,1
11/30/2018 12:13:00 PM,0.245,0.245,0.2425,0.2425,1
11/30/2018 12:12:00 PM,0.245,0.245,0.245,0.245,50
11/30/2018 12:11:00 PM,0.245,0.245,0.245,0.245,0
11/30/2018 12:10:00 PM,0.245,0.245,0.245,0.245,0
11/30/2018 12:09:00 PM,0.245,0.245,0.245,0.245,238
11/30/2018 12:08:00 PM,0.2425,0.245,0.2425,0.245,100
11/30/2018 12:07:00 PM,0.245,0.245,0.2425,0.2425,100
11/30/2018 12:06:00 PM,0.2425,0.245,0.2425,0.245,9
11/30/2018 12:05:00 PM,0.2425,0.245,0.2425,0.2425,8
11/30/2018 12:04:00 PM,0.2425,0.2425,0.2425,0.2425,3
11/30/2018 12:03:00 PM,0.245,0.245,0.2425,0.2425,66
11/30/2018 12:02:00 PM,0.2425,0.245,0.2425,0.245,129
11/30/2018 12:01:00 PM,0.2375,0.2425,0.2375,0.2425,30
11/30/2018 12:00:00 PM,0.24,0.24,0.2375,0.2375,131
11/30/2018 11:59:00 AM,0.2425,0.2425,0.24,0.24,150
11/30/2018 11:58:00 AM,0.2425,0.2425,0.2425,0.2425,0
11/30/2018 11:57:00 AM,0.2375,0.2425,0.2375,0.2425,278
11/30/2018 11:56:00 AM,0.2375,0.2375,0.2375,0.2375,9
11/30/2018 11:55:00 AM,0.235,0.2375,0.235,0.2375,1
11/30/2018 11:54:00 AM,0.235,0.235,0.235,0.235,245
11/30/2018 11:53:00 AM,0.235,0.235,0.235,0.235,3648
11/30/2018 11:52:00 AM,0.2375,0.2375,0.2375,0.2375,12
11/30/2018 11:51:00 AM,0.2375,0.24,0.2375,0.2375,35
11/30/2018 11:50:00 AM,0.2375,0.2375,0.2375,0.2375,8
11/30/2018 11:49:00 AM,0.24,0.24,0.2375,0.2375,1062
11/30/2018 11:48:00 AM,0.24,0.24,0.24,0.24,114
11/30/2018 11:47:00 AM,0.24,0.24,0.24,0.24,0
11/30/2018 11:46:00 AM,0.24,0.24,0.24,0.24,0
11/30/2018 11:45:00 AM,0.2375,0.24,0.2375,0.24,240
11/30/2018 11:44:00 AM,0.2375,0.2375,0.2375,0.2375,0
11/30/2018 11:43:00 AM,0.24,0.24,0.2375,0.2375,112
11/30/2018 11:42:00 AM,0.2425,0.2425,0.24,0.24,213
11/30/2018 11:41:00 AM,0.2425,0.2425,0.2425,0.2425,0
11/30/2018 11:40:00 AM,0.2425,0.2425,0.2425,0.2425,0
11/30/2018 11:39:00 AM,0.24,0.2425,0.24,0.2425,110
11/30/2018 11:38:00 AM,0.24,0.24,0.24,0.24,1000
11/30/2018 11:37:00 AM,0.24,0.24,0.24,0.24,37
11/30/2018 11:36:00 AM,0.24,0.24,0.24,0.24,34
11/30/2018 11:35:00 AM,0.24,0.24,0.24,0.24,1522
11/30/2018 11:34:00 AM,0.245,0.245,0.24,0.24,510
11/30/2018 11:33:00 AM,0.24,0.245,0.24,0.245,132
11/30/2018 11:32:00 AM,0.2375,0.24,0.2375,0.24,1116
11/30/2018 11:31:00 AM,0.2375,0.2375,0.2375,0.2375,191
11/30/2018 11:30:00 AM,0.2375,0.2375,0.235,0.2375,155
11/30/2018 11:29:00 AM,0.2375,0.2375,0.2375,0.2375,0
11/30/2018 11:28:00 AM,0.2375,0.2375,0.2375,0.2375,970
11/30/2018 11:27:00 AM,0.2375,0.2375,0.2375,0.2375,1285
11/30/2018 11:26:00 AM,0.2375,0.2375,0.2375,0.2375,10
11/30/2018 11:25:00 AM,0.235,0.2375,0.235,0.2375,2909
11/30/2018 11:24:00 AM,0.235,0.235,0.235,0.235,2198
11/30/2018 11:23:00 AM,0.235,0.235,0.235,0.235,0
11/30/2018 11:22:00 AM,0.235,0.235,0.235,0.235,0
11/30/2018 11:21:00 AM,0.2325,0.235,0.2325,0.235,300
11/30/2018 11:20:00 AM,0.2325,0.2325,0.2325,0.2325,20
11/30/2018 11:19:00 AM,0.2325,0.2325,0.23,0.2325,519
11/30/2018 11:18:00 AM,0.2275,0.2325,0.2275,0.2325,1317
11/30/2018 11:17:00 AM,0.23,0.23,0.2275,0.2275,1188
11/30/2018 11:16:00 AM,0.225,0.2325,0.225,0.23,2179
11/30/2018 11:15:00 AM,0.2275,0.2275,0.2225,0.225,813
11/30/2018 11:14:00 AM,0.2275,0.23,0.225,0.2275,1425
11/30/2018 11:13:00 AM,0.2275,0.2275,0.2275,0.2275,3737
11/30/2018 11:12:00 AM,0.23,0.23,0.2275,0.2275,55
11/30/2018 11:11:00 AM,0.2275,0.23,0.2275,0.23,561
11/30/2018 11:10:00 AM,0.225,0.2275,0.225,0.2275,86
11/30/2018 11:09:00 AM,0.225,0.225,0.2225,0.225,3212
11/30/2018 11:08:00 AM,0.22,0.225,0.22,0.225,619
11/30/2018 11:07:00 AM,0.22,0.22,0.22,0.22,0
11/30/2018 11:06:00 AM,0.22,0.2225,0.22,0.22,84
11/30/2018 11:05:00 AM,0.225,0.225,0.22,0.22,1041
11/30/2018 11:04:00 AM,0.225,0.225,0.225,0.225,180
11/30/2018 11:03:00 AM,0.225,0.225,0.225,0.225,610
11/30/2018 11:02:00 AM,0.225,0.225,0.225,0.225,398
11/30/2018 11:01:00 AM,0.2275,0.2275,0.225,0.225,1614
11/30/2018 11:00:00 AM,0.2275,0.2275,0.225,0.2275,497
11/30/2018 10:59:00 AM,0.225,0.2275,0.225,0.2275,715
11/30/2018 10:58:00 AM,0.225,0.2275,0.2225,0.225,2582
11/30/2018 10:57:00 AM,0.23,0.23,0.225,0.225,227
11/30/2018 10:56:00 AM,0.2275,0.23,0.2275,0.23,41
11/30/2018 10:55:00 AM,0.225,0.2275,0.225,0.2275,189
11/30/2018 10:54:00 AM,0.2275,0.2275,0.225,0.225,456
11/30/2018 10:53:00 AM,0.2275,0.23,0.2275,0.2275,4
11/30/2018 10:52:00 AM,0.2325,0.2325,0.2275,0.2275,637
11/30/2018 10:51:00 AM,0.2325,0.2325,0.2325,0.2325,0
11/30/2018 10:50:00 AM,0.23,0.2325,0.23,0.2325,794
11/30/2018 10:49:00 AM,0.2325,0.2325,0.23,0.23,725
11/30/2018 10:48:00 AM,0.2325,0.2325,0.2325,0.2325,60
11/30/2018 10:47:00 AM,0.2375,0.2375,0.2325,0.2325,1368
11/30/2018 10:46:00 AM,0.2375,0.2375,0.2375,0.2375,50
11/30/2018 10:45:00 AM,0.2375,0.24,0.2375,0.24,25
11/30/2018 10:44:00 AM,0.235,0.2375,0.235,0.2375,2018
11/30/2018 10:43:00 AM,0.235,0.235,0.235,0.235,0
11/30/2018 10:42:00 AM,0.235,0.235,0.235,0.235,1018
11/30/2018 10:41:00 AM,0.235,0.235,0.235,0.235,10
11/30/2018 10:40:00 AM,0.2375,0.2375,0.235,0.235,100
11/30/2018 10:39:00 AM,0.24,0.24,0.2375,0.2375,2
11/30/2018 10:38:00 AM,0.2375,0.24,0.235,0.24,2
11/30/2018 10:37:00 AM,0.2375,0.2375,0.2375,0.2375,0
11/30/2018 10:36:00 AM,0.24,0.24,0.235,0.2375,302
11/30/2018 10:35:00 AM,0.2375,0.24,0.2375,0.24,178
