Date,INDUSINDBK-EQ O,INDUSINDBK-EQ H,INDUSINDBK-EQ L,INDUSINDBK-EQ C,INDUSINDBK-EQ V
11/29/2018 3:29:00 PM,1668,1668.95,1664,1667,12285
11/29/2018 3:28:00 PM,1668.05,1668.75,1666.3,1666.85,16482
11/29/2018 3:27:00 PM,1664.5,1670.95,1664.5,1667.95,74158
11/29/2018 3:26:00 PM,1664,1665,1663.7,1664.85,12315
11/29/2018 3:25:00 PM,1662.25,1664,1661.55,1664,23628
11/29/2018 3:24:00 PM,1664,1664,1662.1,1662.3,13672
11/29/2018 3:23:00 PM,1664.8,1665,1662.35,1664,37110
11/29/2018 3:22:00 PM,1661.25,1664.55,1661,1663.85,20084
11/29/2018 3:21:00 PM,1659.85,1661.4,1659.85,1661.1,25024
11/29/2018 3:20:00 PM,1659.9,1659.9,1659.65,1659.9,14457
11/29/2018 3:19:00 PM,1657,1659.9,1657,1659.65,10061
11/29/2018 3:18:00 PM,1656.2,1659.75,1656.2,1657,19768
11/29/2018 3:17:00 PM,1657.6,1658.7,1655.35,1656.05,14165
11/29/2018 3:16:00 PM,1654.55,1657.65,1654.2,1657.6,28486
11/29/2018 3:15:00 PM,1654.75,1654.85,1654.25,1654.55,17361
11/29/2018 3:14:00 PM,1655,1655,1654.75,1654.75,18964
11/29/2018 3:13:00 PM,1654.9,1655,1654.9,1654.95,10597
11/29/2018 3:12:00 PM,1656.2,1658,1654.7,1654.9,14291
11/29/2018 3:11:00 PM,1654.9,1656.2,1654.3,1656.2,11223
11/29/2018 3:10:00 PM,1655.75,1656.45,1654,1654.9,20682
11/29/2018 3:09:00 PM,1657,1657.05,1655.75,1655.8,13447
11/29/2018 3:08:00 PM,1660.25,1660.25,1656.45,1657,15106
11/29/2018 3:07:00 PM,1658.65,1661.75,1658.65,1659.45,28340
11/29/2018 3:06:00 PM,1656.7,1659,1656.7,1658.6,9009
11/29/2018 3:05:00 PM,1658.3,1658.85,1656.5,1656.7,11448
11/29/2018 3:04:00 PM,1656.7,1659.25,1656.65,1658.3,11264
11/29/2018 3:03:00 PM,1657.05,1657.05,1656.65,1656.65,7989
11/29/2018 3:02:00 PM,1656.7,1658.5,1656.7,1657,12543
11/29/2018 3:01:00 PM,1657.6,1658.7,1656.25,1656.7,10839
11/29/2018 3:00:00 PM,1651.5,1658.5,1651.35,1657.8,11326
11/29/2018 2:59:00 PM,1651.25,1652,1650.1,1651.5,8242
11/29/2018 2:58:00 PM,1650.9,1651.4,1650.05,1650.05,5694
11/29/2018 2:57:00 PM,1653.4,1654.2,1649.55,1650.3,6533
11/29/2018 2:56:00 PM,1656.2,1656.4,1653.55,1653.55,10899
11/29/2018 2:55:00 PM,1655.5,1656.25,1654.05,1656.25,8219
11/29/2018 2:54:00 PM,1652.6,1655.95,1651.05,1655,8606
11/29/2018 2:53:00 PM,1650.05,1652.95,1649.75,1652.6,10914
11/29/2018 2:52:00 PM,1651.4,1651.4,1649.7,1650.5,8534
11/29/2018 2:51:00 PM,1649.2,1652.9,1649.2,1650.8,7728
11/29/2018 2:50:00 PM,1650.2,1650.4,1649,1649.95,6084
11/29/2018 2:49:00 PM,1649.75,1650.4,1649.55,1650.2,4788
11/29/2018 2:48:00 PM,1651,1651.1,1649.4,1649.75,7101
11/29/2018 2:47:00 PM,1653.15,1653.15,1651,1651,4929
11/29/2018 2:46:00 PM,1654.2,1655.75,1652.45,1653.15,8682
11/29/2018 2:45:00 PM,1654.2,1655,1652.5,1654.2,9189
11/29/2018 2:44:00 PM,1651.55,1654.5,1651.55,1654.2,8631
11/29/2018 2:43:00 PM,1652.2,1653,1651,1651.3,8326
11/29/2018 2:42:00 PM,1654.3,1654.65,1651.75,1652.1,10515
11/29/2018 2:41:00 PM,1655.45,1655.7,1654.05,1654.5,4676
11/29/2018 2:40:00 PM,1655.55,1656.5,1654.65,1655.25,9515
11/29/2018 2:39:00 PM,1656.55,1656.55,1654.65,1655.7,4575
11/29/2018 2:38:00 PM,1657.7,1658.3,1656,1656.5,6208
11/29/2018 2:37:00 PM,1655.5,1657.5,1655.05,1657.2,3778
11/29/2018 2:36:00 PM,1656.65,1656.65,1654.8,1655.5,6969
11/29/2018 2:35:00 PM,1655.45,1655.55,1654,1654.8,4654
11/29/2018 2:34:00 PM,1656.4,1657.55,1655.45,1655.45,4744
11/29/2018 2:33:00 PM,1656.4,1656.85,1655.65,1656.4,4207
11/29/2018 2:32:00 PM,1658.55,1658.55,1655.3,1656.05,7683
11/29/2018 2:31:00 PM,1660.05,1660.65,1658,1659,8925
11/29/2018 2:30:00 PM,1661.85,1662,1660.15,1660.85,4271
11/29/2018 2:29:00 PM,1662,1662.95,1661.75,1661.85,3202
11/29/2018 2:28:00 PM,1662.95,1664.85,1661.9,1661.9,10488
11/29/2018 2:27:00 PM,1661,1663,1660.9,1662.95,4147
11/29/2018 2:26:00 PM,1661.25,1662.65,1660.4,1660.9,7203
11/29/2018 2:25:00 PM,1662,1662.1,1660.35,1661.25,5150
11/29/2018 2:24:00 PM,1663.8,1663.85,1662,1662,4546
11/29/2018 2:23:00 PM,1661.6,1664.35,1661.6,1663.8,2573
11/29/2018 2:22:00 PM,1662.05,1662.5,1660,1661.6,10657
11/29/2018 2:21:00 PM,1665.8,1665.85,1662.05,1662.05,12399
11/29/2018 2:20:00 PM,1665.1,1665.45,1663.4,1665.45,7242
11/29/2018 2:19:00 PM,1665.3,1665.6,1662.4,1665.1,16228
11/29/2018 2:18:00 PM,1666.85,1667.6,1665.25,1665.25,18187
11/29/2018 2:17:00 PM,1662.05,1667.2,1662.05,1667.2,21292
11/29/2018 2:16:00 PM,1660.8,1663.05,1660.4,1663,12363
11/29/2018 2:15:00 PM,1661.45,1662.25,1659.85,1660.1,22096
11/29/2018 2:14:00 PM,1659.2,1662,1659,1660.65,33174
11/29/2018 2:13:00 PM,1658.35,1659.6,1657.15,1659,21493
11/29/2018 2:12:00 PM,1658.05,1658.6,1656.4,1658.05,9557
11/29/2018 2:11:00 PM,1655.3,1658.35,1655.3,1657.95,11518
11/29/2018 2:10:00 PM,1652.4,1655,1652.4,1654.9,5021
11/29/2018 2:09:00 PM,1651.55,1652.4,1651,1652.4,3916
11/29/2018 2:08:00 PM,1652.15,1652.8,1651.1,1651.55,6054
11/29/2018 2:07:00 PM,1653.3,1655.65,1652.15,1652.15,5419
11/29/2018 2:06:00 PM,1653.05,1658.35,1652.9,1652.9,301311
11/29/2018 2:05:00 PM,1651,1654,1650.75,1653,8091
11/29/2018 2:04:00 PM,1650.2,1651,1649.75,1651,4511
11/29/2018 2:03:00 PM,1650,1651,1649.65,1650.2,3128
11/29/2018 2:02:00 PM,1650,1650.65,1649.35,1650,4190
11/29/2018 2:01:00 PM,1650.5,1651.3,1650.15,1650.25,3681
11/29/2018 2:00:00 PM,1650.15,1650.5,1650.15,1650.35,1720
11/29/2018 1:59:00 PM,1650,1650.3,1649.75,1650.15,791
11/29/2018 1:58:00 PM,1650,1650.1,1648.8,1650,6010
11/29/2018 1:57:00 PM,1649.9,1650.6,1649.15,1649.75,1422
11/29/2018 1:56:00 PM,1649.35,1651.3,1649.05,1649.9,3915
11/29/2018 1:55:00 PM,1649,1649.85,1648,1649.35,5519
11/29/2018 1:54:00 PM,1648.75,1649.55,1647.6,1649,4320
11/29/2018 1:53:00 PM,1648.15,1650,1648,1648.75,7701
11/29/2018 1:52:00 PM,1649.2,1649.2,1647.25,1647.8,5786
11/29/2018 1:51:00 PM,1649.3,1649.85,1648.7,1648.75,2224
11/29/2018 1:50:00 PM,1650.35,1650.5,1649.3,1649.3,2815
11/29/2018 1:49:00 PM,1649.2,1650.35,1648.65,1650.35,7000
11/29/2018 1:48:00 PM,1649.5,1649.95,1649,1649,944
11/29/2018 1:47:00 PM,1650.2,1650.35,1649.5,1649.5,2333
11/29/2018 1:46:00 PM,1650.6,1650.6,1649.8,1650.2,1498
11/29/2018 1:45:00 PM,1650.9,1651,1650.2,1650.3,1158
11/29/2018 1:44:00 PM,1649.45,1650.9,1649.4,1650.35,3018
11/29/2018 1:43:00 PM,1648.7,1649.95,1648.45,1649.45,4392
11/29/2018 1:42:00 PM,1649,1649.25,1648.7,1648.7,2434
11/29/2018 1:41:00 PM,1649.35,1649.4,1649,1649,2374
11/29/2018 1:40:00 PM,1650.4,1650.7,1649.3,1649.35,1441
11/29/2018 1:39:00 PM,1649.75,1650.9,1649.5,1650.4,6486
11/29/2018 1:38:00 PM,1649.7,1649.95,1648.4,1649.75,5618
11/29/2018 1:37:00 PM,1650,1650.2,1649.65,1649.7,1624
11/29/2018 1:36:00 PM,1649,1650.2,1649,1650,4932
11/29/2018 1:35:00 PM,1650,1650.05,1649.3,1649.45,4191
11/29/2018 1:34:00 PM,1650,1650.25,1650,1650,1525
11/29/2018 1:33:00 PM,1650.05,1651,1650,1650,871
11/29/2018 1:32:00 PM,1650.05,1651,1650,1650.05,3303
11/29/2018 1:31:00 PM,1650,1650.25,1650,1650.15,3072
11/29/2018 1:30:00 PM,1650.55,1650.55,1649.6,1649.6,1580
11/29/2018 1:29:00 PM,1650,1650.75,1650,1650.5,899
11/29/2018 1:28:00 PM,1649.25,1650,1648.4,1650,4470
11/29/2018 1:27:00 PM,1649.3,1649.45,1648.3,1649.05,3364
11/29/2018 1:26:00 PM,1649.6,1649.85,1649.25,1649.3,1936
11/29/2018 1:25:00 PM,1650.25,1650.6,1649.05,1649.6,3049
11/29/2018 1:24:00 PM,1650.55,1651.1,1650.25,1650.25,1555
11/29/2018 1:23:00 PM,1650.15,1651.5,1650.15,1650.55,2362
11/29/2018 1:22:00 PM,1650.35,1650.65,1650,1650.15,2168
11/29/2018 1:21:00 PM,1649.85,1650.65,1649.5,1650.35,1582
11/29/2018 1:20:00 PM,1649.6,1650.5,1648.55,1649.85,6579
11/29/2018 1:19:00 PM,1650.3,1650.5,1648.75,1648.75,1931
11/29/2018 1:18:00 PM,1650.05,1650.4,1649.75,1650.25,3589
11/29/2018 1:17:00 PM,1650.25,1650.5,1650,1650.15,1393
11/29/2018 1:16:00 PM,1651.3,1651.6,1650.05,1650.05,3262
11/29/2018 1:15:00 PM,1651.6,1652.2,1651.15,1651.3,8985
11/29/2018 1:14:00 PM,1651.7,1652.15,1650,1651.4,23008
11/29/2018 1:13:00 PM,1650.15,1651.6,1650.1,1651.35,8537
11/29/2018 1:12:00 PM,1650.4,1650.95,1650,1650.9,1055
11/29/2018 1:11:00 PM,1650,1650.9,1650,1650.4,6421
11/29/2018 1:10:00 PM,1648.3,1650.5,1648.3,1649.75,4947
11/29/2018 1:09:00 PM,1650,1650.45,1648,1648.3,7097
11/29/2018 1:08:00 PM,1648.1,1650,1647.1,1649.6,13038
11/29/2018 1:07:00 PM,1649.3,1649.3,1648.1,1648.1,2896
11/29/2018 1:06:00 PM,1650,1650.05,1648.5,1649.3,2984
11/29/2018 1:05:00 PM,1649.5,1650.1,1649.05,1649.2,4538
11/29/2018 1:04:00 PM,1650.85,1651,1649.35,1649.85,5209
11/29/2018 1:03:00 PM,1650.15,1651,1650.1,1650.85,2200
11/29/2018 1:02:00 PM,1650.65,1651,1650.1,1650.15,2362
11/29/2018 1:01:00 PM,1650.35,1651,1650,1651,4720
11/29/2018 1:00:00 PM,1650.5,1650.65,1650.3,1650.35,825
11/29/2018 12:59:00 PM,1650.3,1650.75,1650.3,1650.65,1808
11/29/2018 12:58:00 PM,1650.15,1650.6,1650.15,1650.6,2798
11/29/2018 12:57:00 PM,1650,1650.45,1650,1650.15,1279
11/29/2018 12:56:00 PM,1650,1650.05,1649,1650,3970
11/29/2018 12:55:00 PM,1650.5,1650.55,1650,1650,1573
11/29/2018 12:54:00 PM,1649.8,1650.85,1649.75,1650.5,2868
11/29/2018 12:53:00 PM,1648.5,1650.15,1648.5,1649.8,3785
11/29/2018 12:52:00 PM,1649.2,1649.2,1648.5,1648.5,1288
11/29/2018 12:51:00 PM,1649.9,1650.1,1648.3,1649.1,4095
11/29/2018 12:50:00 PM,1649,1650.65,1649,1649.9,7128
11/29/2018 12:49:00 PM,1647.95,1649.8,1647.95,1649.5,4259
11/29/2018 12:48:00 PM,1648,1648.2,1646.5,1647.7,3479
11/29/2018 12:47:00 PM,1647.9,1648.05,1647,1647.25,7143
11/29/2018 12:46:00 PM,1648.15,1648.2,1647.3,1647.55,1485
11/29/2018 12:45:00 PM,1647.5,1648.7,1646.55,1648.15,7491
11/29/2018 12:44:00 PM,1646.95,1646.95,1646.2,1646.8,1680
11/29/2018 12:43:00 PM,1645.85,1647.55,1645.85,1646.2,2142
11/29/2018 12:42:00 PM,1645.45,1646.25,1645.2,1645.85,2154
11/29/2018 12:41:00 PM,1646.15,1646.25,1645,1645.4,5492
11/29/2018 12:40:00 PM,1645.75,1646.8,1645.75,1645.9,3585
11/29/2018 12:39:00 PM,1645.7,1646.6,1645.65,1645.75,2469
11/29/2018 12:38:00 PM,1645.5,1646.6,1645.5,1645.65,2522
11/29/2018 12:37:00 PM,1645.4,1645.55,1645.3,1645.35,1664
11/29/2018 12:36:00 PM,1645.85,1645.85,1645.35,1645.4,1864
11/29/2018 12:35:00 PM,1645.85,1645.85,1645.6,1645.85,1688
11/29/2018 12:34:00 PM,1645.85,1645.85,1645.8,1645.8,1356
11/29/2018 12:33:00 PM,1645.9,1645.9,1645.7,1645.75,1363
11/29/2018 12:32:00 PM,1645.9,1646.55,1645.6,1645.65,1988
11/29/2018 12:31:00 PM,1645.55,1645.9,1645.45,1645.65,1512
11/29/2018 12:30:00 PM,1645.2,1645.55,1645.15,1645.55,1642
11/29/2018 12:29:00 PM,1645.5,1645.5,1645,1645.2,1588
11/29/2018 12:28:00 PM,1645.55,1645.6,1645,1645.1,2053
11/29/2018 12:27:00 PM,1645.5,1645.6,1645.15,1645.3,1582
11/29/2018 12:26:00 PM,1645.6,1645.6,1645.2,1645.2,1086
11/29/2018 12:25:00 PM,1646.1,1646.1,1645.5,1645.5,1043
11/29/2018 12:24:00 PM,1645.55,1646.35,1645.1,1645.9,2912
11/29/2018 12:23:00 PM,1645.35,1645.7,1645.1,1645.55,1677
11/29/2018 12:22:00 PM,1645.5,1645.7,1645,1645.35,2463
11/29/2018 12:21:00 PM,1646.65,1646.65,1645.45,1645.45,2755
11/29/2018 12:20:00 PM,1646.65,1647,1646.5,1646.6,1137
11/29/2018 12:19:00 PM,1647,1647.7,1646.5,1646.65,4181
11/29/2018 12:18:00 PM,1648.35,1648.4,1647,1647,1902
11/29/2018 12:17:00 PM,1648.4,1649,1648.1,1648.35,2024
11/29/2018 12:16:00 PM,1647.95,1648.65,1647.8,1648.4,6301
11/29/2018 12:15:00 PM,1647.75,1648,1647.75,1647.95,1806
11/29/2018 12:14:00 PM,1647,1647.9,1646.85,1647.75,1250
11/29/2018 12:13:00 PM,1646.4,1647,1646.4,1646.85,1313
11/29/2018 12:12:00 PM,1646.15,1646.7,1646.15,1646.4,1191
11/29/2018 12:11:00 PM,1645.75,1646.15,1645.75,1646.05,1737
11/29/2018 12:10:00 PM,1646.25,1646.25,1645.65,1645.75,694
11/29/2018 12:09:00 PM,1645.55,1646.4,1645.25,1645.65,4869
11/29/2018 12:08:00 PM,1645.75,1645.75,1645.2,1645.5,1200
11/29/2018 12:07:00 PM,1645.75,1645.75,1645.65,1645.7,924
11/29/2018 12:06:00 PM,1645.4,1645.75,1645.05,1645.65,1431
11/29/2018 12:05:00 PM,1645.45,1646.15,1645.05,1645.05,1370
11/29/2018 12:04:00 PM,1646.5,1646.5,1645.25,1645.8,1410
11/29/2018 12:03:00 PM,1646.35,1646.6,1646,1646.2,1307
11/29/2018 12:02:00 PM,1646.85,1646.9,1646.25,1646.35,1406
11/29/2018 12:01:00 PM,1646.9,1646.9,1646.75,1646.8,1470
11/29/2018 12:00:00 PM,1647.65,1647.65,1646.6,1646.85,1190
11/29/2018 11:59:00 AM,1648.4,1648.6,1646.6,1646.65,2437
11/29/2018 11:58:00 AM,1645,1648.8,1644.5,1648.4,5041
11/29/2018 11:57:00 AM,1645.05,1645.95,1644.6,1645,1424
11/29/2018 11:56:00 AM,1644.95,1645.95,1644.6,1645.05,3341
11/29/2018 11:55:00 AM,1645,1645,1644.75,1644.95,927
11/29/2018 11:54:00 AM,1643.7,1645,1643.7,1645,2583
11/29/2018 11:53:00 AM,1644.4,1644.7,1643.75,1643.75,2878
11/29/2018 11:52:00 AM,1644.85,1644.85,1644.35,1644.4,1771
11/29/2018 11:51:00 AM,1645,1645,1644.2,1644.85,2136
11/29/2018 11:50:00 AM,1644.7,1645.1,1644.35,1645,2116
11/29/2018 11:49:00 AM,1644.2,1645.55,1644,1644.7,2858
11/29/2018 11:48:00 AM,1645,1645.2,1644.2,1644.2,1770
11/29/2018 11:47:00 AM,1645.35,1645.6,1644.5,1645,2822
11/29/2018 11:46:00 AM,1645.55,1645.6,1645.15,1645.3,1660
11/29/2018 11:45:00 AM,1644.15,1645.6,1644,1645.55,3731
11/29/2018 11:44:00 AM,1644.6,1644.6,1644,1644,1990
11/29/2018 11:43:00 AM,1644.3,1644.8,1644,1644.05,2551
11/29/2018 11:42:00 AM,1644.65,1644.65,1644,1644.3,1987
11/29/2018 11:41:00 AM,1644.05,1645.7,1644,1644.15,4800
11/29/2018 11:40:00 AM,1644.4,1644.95,1643.05,1644.1,8003
11/29/2018 11:39:00 AM,1644.65,1644.65,1644,1644.15,2364
11/29/2018 11:38:00 AM,1645.2,1645.2,1644.5,1644.65,2697
11/29/2018 11:37:00 AM,1644.65,1645.15,1644.65,1645.15,1768
11/29/2018 11:36:00 AM,1644.45,1644.75,1644.4,1644.65,1519
11/29/2018 11:35:00 AM,1645.25,1645.25,1644.2,1644.4,1489
11/29/2018 11:34:00 AM,1645.75,1645.95,1644.55,1645,4230
11/29/2018 11:33:00 AM,1645.95,1646.2,1645.65,1645.75,2202
11/29/2018 11:32:00 AM,1646.35,1646.35,1645.65,1645.95,1991
11/29/2018 11:31:00 AM,1646.5,1646.65,1645.3,1646.35,3687
11/29/2018 11:30:00 AM,1647,1647.15,1646,1646.5,1856
11/29/2018 11:29:00 AM,1646.4,1647,1644.25,1647,2997
11/29/2018 11:28:00 AM,1646.5,1647.1,1645.15,1646.1,2408
11/29/2018 11:27:00 AM,1647.7,1647.7,1646.45,1646.5,48394
11/29/2018 11:26:00 AM,1645.9,1648.35,1645.8,1647.2,3395
11/29/2018 11:25:00 AM,1646.25,1646.25,1645.5,1646,1820
11/29/2018 11:24:00 AM,1643.9,1646.7,1643.25,1646.1,5720
11/29/2018 11:23:00 AM,1645.25,1645.3,1643.4,1644.1,5501
11/29/2018 11:22:00 AM,1644.35,1645.45,1644.35,1645.25,14076
11/29/2018 11:21:00 AM,1644.9,1644.9,1643.4,1644.2,53771
11/29/2018 11:20:00 AM,1644,1645,1643.6,1644.5,4749
11/29/2018 11:19:00 AM,1645,1645,1643.25,1644,5250
11/29/2018 11:18:00 AM,1643.65,1645,1643.2,1645,7842
11/29/2018 11:17:00 AM,1642,1644,1642,1644,47250
11/29/2018 11:16:00 AM,1641.7,1642.5,1641.25,1642,6525
11/29/2018 11:15:00 AM,1643.3,1643.3,1641.1,1641.7,7616
11/29/2018 11:14:00 AM,1643.95,1644.1,1643,1643,2083
11/29/2018 11:13:00 AM,1644.45,1645,1643.7,1644.1,4662
11/29/2018 11:12:00 AM,1643.2,1645,1643.2,1644.3,5656
11/29/2018 11:11:00 AM,1644.05,1644.3,1643.15,1643.2,2107
11/29/2018 11:10:00 AM,1643.15,1644.4,1642.9,1644.05,4141
11/29/2018 11:09:00 AM,1643.5,1643.6,1642.2,1643,5685
11/29/2018 11:08:00 AM,1644.75,1644.75,1643.1,1643.5,3064
11/29/2018 11:07:00 AM,1644.5,1645.5,1643.1,1644.75,108864
11/29/2018 11:06:00 AM,1646.2,1646.2,1644,1644,5091
11/29/2018 11:05:00 AM,1647.2,1647.45,1645.7,1646.1,1567
11/29/2018 11:04:00 AM,1646.9,1647,1645.3,1646.6,5030
11/29/2018 11:03:00 AM,1646.1,1647.15,1645.3,1646.95,7255
11/29/2018 11:02:00 AM,1646.9,1647.2,1646.1,1646.15,3353
11/29/2018 11:01:00 AM,1648.4,1648.9,1646.5,1646.9,4940
11/29/2018 11:00:00 AM,1648.7,1649.6,1648.35,1648.4,5700
11/29/2018 10:59:00 AM,1649.5,1649.5,1648.35,1648.7,3824
11/29/2018 10:58:00 AM,1649,1649.5,1648.8,1649.3,2553
11/29/2018 10:57:00 AM,1648,1649.25,1648,1649,4190
11/29/2018 10:56:00 AM,1649.3,1650.1,1648,1648,4962
11/29/2018 10:55:00 AM,1650.7,1650.7,1649.2,1649.3,3041
11/29/2018 10:54:00 AM,1649.95,1650.7,1649,1650.7,4536
11/29/2018 10:53:00 AM,1649,1650.7,1649,1649.95,12053
11/29/2018 10:52:00 AM,1649.55,1649.95,1648.55,1649,6565
11/29/2018 10:51:00 AM,1649.15,1649.7,1648.5,1649.7,3123
11/29/2018 10:50:00 AM,1649.7,1650,1648.4,1648.5,4577
11/29/2018 10:49:00 AM,1649.05,1649.75,1648.55,1649.7,2239
11/29/2018 10:48:00 AM,1650,1650,1648.4,1649.05,8960
11/29/2018 10:47:00 AM,1649,1650,1647.7,1650,20362
11/29/2018 10:46:00 AM,1648.35,1649.5,1648.05,1648.5,8936
11/29/2018 10:45:00 AM,1647.3,1648.35,1647,1648.35,2288
11/29/2018 10:44:00 AM,1647.5,1648,1647.2,1647.8,1364
11/29/2018 10:43:00 AM,1647.6,1647.9,1647.1,1647.5,1466
11/29/2018 10:42:00 AM,1648,1648.45,1647.2,1647.6,2401
11/29/2018 10:41:00 AM,1648.55,1648.85,1648,1648,1583
11/29/2018 10:40:00 AM,1648.5,1648.9,1648.05,1648.55,3111
11/29/2018 10:39:00 AM,1648.6,1648.9,1648.2,1648.5,1866
11/29/2018 10:38:00 AM,1648,1649,1648,1648.5,2651
11/29/2018 10:37:00 AM,1647,1648.5,1647,1648,2478
11/29/2018 10:36:00 AM,1648.25,1649,1647,1647,2515
11/29/2018 10:35:00 AM,1648,1648.8,1647.1,1648.25,3487
11/29/2018 10:34:00 AM,1646.9,1647.95,1646.6,1647.9,2015
11/29/2018 10:33:00 AM,1645.9,1647.15,1645.35,1646.55,1996
11/29/2018 10:32:00 AM,1647.55,1647.55,1645.2,1645.35,5643
11/29/2018 10:31:00 AM,1647.45,1648.25,1647.45,1647.5,5270
11/29/2018 10:30:00 AM,1647.75,1648.25,1647.45,1647.45,6474
11/29/2018 10:29:00 AM,1647.45,1648.5,1647.1,1647.5,7100
11/29/2018 10:28:00 AM,1646.45,1647.45,1646.45,1647.15,1741
11/29/2018 10:27:00 AM,1645.45,1646.95,1645.45,1646.45,2886
11/29/2018 10:26:00 AM,1645.65,1646,1645.05,1645.45,2925
11/29/2018 10:25:00 AM,1645,1646,1644.4,1645.65,1764
11/29/2018 10:24:00 AM,1645.15,1646.3,1644.3,1644.3,5326
11/29/2018 10:23:00 AM,1645.75,1646,1644.3,1645,3462
11/29/2018 10:22:00 AM,1646.25,1646.4,1645,1645.5,4253
11/29/2018 10:21:00 AM,1646.1,1646.95,1645.5,1646.25,4645
11/29/2018 10:20:00 AM,1646.2,1647,1645.75,1646.95,3161
11/29/2018 10:19:00 AM,1646.8,1646.9,1644.75,1646.2,11472
11/29/2018 10:18:00 AM,1647.05,1647.7,1646.5,1646.8,2546
11/29/2018 10:17:00 AM,1647.95,1648,1647,1647.15,7158
11/29/2018 10:16:00 AM,1649.15,1649.5,1647.9,1647.9,6302
11/29/2018 10:15:00 AM,1648.65,1649.45,1648,1649.15,7233
11/29/2018 10:14:00 AM,1648.6,1649.25,1648,1648.65,4632
11/29/2018 10:13:00 AM,1649,1649.3,1648.05,1648.6,4955
11/29/2018 10:12:00 AM,1649,1649.85,1648.7,1649,7249
11/29/2018 10:11:00 AM,1650,1650,1648.7,1648.7,5043
11/29/2018 10:10:00 AM,1648,1650.7,1648,1650.7,13393
11/29/2018 10:09:00 AM,1647.85,1648.45,1646,1648,8032
11/29/2018 10:08:00 AM,1647.7,1649,1647.7,1648.75,7734
11/29/2018 10:07:00 AM,1645.7,1648.6,1645.7,1648.05,19787
11/29/2018 10:06:00 AM,1645.1,1646,1644.75,1645.65,9757
11/29/2018 10:05:00 AM,1642.8,1644.9,1642.15,1644.9,12480
11/29/2018 10:04:00 AM,1644,1644.5,1642,1642.2,15820
11/29/2018 10:03:00 AM,1643,1643.95,1642.25,1643.95,5583
11/29/2018 10:02:00 AM,1643.45,1643.45,1641.2,1643,3422
11/29/2018 10:01:00 AM,1641.2,1643.5,1641.2,1642.75,18078
11/29/2018 10:00:00 AM,1640.2,1641.85,1640,1641.2,11068
11/29/2018 9:59:00 AM,1643,1643.1,1640,1640,9183
11/29/2018 9:58:00 AM,1641.7,1644.05,1641.35,1642.75,12081
11/29/2018 9:57:00 AM,1643.55,1644,1641,1642.3,11915
11/29/2018 9:56:00 AM,1644,1644.65,1643.55,1643.55,7364
11/29/2018 9:55:00 AM,1643,1644.9,1642.3,1644,17766
11/29/2018 9:54:00 AM,1640.5,1643.25,1640.3,1643.1,14489
11/29/2018 9:53:00 AM,1641,1641.45,1640,1640.4,9779
11/29/2018 9:52:00 AM,1640.4,1641.05,1639.15,1640.35,12541
11/29/2018 9:51:00 AM,1640.8,1641,1639.05,1639.05,9266
11/29/2018 9:50:00 AM,1641.15,1641.5,1640.55,1641,4552
11/29/2018 9:49:00 AM,1640.7,1641.4,1640.3,1640.55,5889
11/29/2018 9:48:00 AM,1637.7,1640.7,1637.7,1640.7,17365
11/29/2018 9:47:00 AM,1638,1639.2,1637.5,1637.7,13474
11/29/2018 9:46:00 AM,1637.55,1638.1,1636.75,1637.7,19993
11/29/2018 9:45:00 AM,1638.75,1639,1637.55,1637.55,5334
11/29/2018 9:44:00 AM,1638.4,1639,1637.5,1638.75,15229
11/29/2018 9:43:00 AM,1638.5,1638.5,1636.55,1638,21360
11/29/2018 9:42:00 AM,1637.45,1638.5,1637.45,1638.5,5153
11/29/2018 9:41:00 AM,1638.55,1638.9,1637.1,1637.45,8406
11/29/2018 9:40:00 AM,1637.1,1638.7,1637.05,1638.55,5957
11/29/2018 9:39:00 AM,1636.7,1637.55,1636.7,1637.55,5297
11/29/2018 9:38:00 AM,1636.3,1637.3,1636.2,1636.4,3048
11/29/2018 9:37:00 AM,1636.2,1637,1636.1,1636.3,3008
11/29/2018 9:36:00 AM,1635.8,1636.25,1634.5,1636.2,7705
11/29/2018 9:35:00 AM,1635,1636,1634.75,1635.8,4786
11/29/2018 9:34:00 AM,1637,1638,1635,1635,7808
11/29/2018 9:33:00 AM,1634.5,1638,1634.5,1637,17322
11/29/2018 9:32:00 AM,1633.2,1634.1,1632,1634.1,5108
11/29/2018 9:31:00 AM,1633,1633.55,1632,1633.2,11065
11/29/2018 9:30:00 AM,1630.9,1633.45,1630.65,1633,6350
11/29/2018 9:29:00 AM,1630,1630.9,1628.85,1630.9,4405
11/29/2018 9:28:00 AM,1630,1631,1629.3,1630,7200
11/29/2018 9:27:00 AM,1631.85,1632.45,1630,1630,8880
11/29/2018 9:26:00 AM,1630.65,1633.25,1630.05,1632.3,13303
11/29/2018 9:25:00 AM,1628.05,1630.6,1628.05,1630,10014
11/29/2018 9:24:00 AM,1628.7,1628.7,1627.55,1628.05,7933
11/29/2018 9:23:00 AM,1627.55,1628.75,1627.55,1628.7,4966
11/29/2018 9:22:00 AM,1625.35,1628.5,1625.35,1627.5,6922
11/29/2018 9:21:00 AM,1623.8,1625.7,1623.05,1625.3,6818
11/29/2018 9:20:00 AM,1624,1624,1623,1623.8,4241
11/29/2018 9:19:00 AM,1622.5,1624,1622,1623.25,4070
