Date,NIFTY18NOV10850PE O,NIFTY18NOV10850PE H,NIFTY18NOV10850PE L,NIFTY18NOV10850PE C,NIFTY18NOV10850PE V
11/29/2018 3:29:00 PM,0.05,0.05,0.05,0.05,150
11/29/2018 3:28:00 PM,0.05,0.05,0.05,0.05,3225
11/29/2018 3:27:00 PM,0.05,0.05,0.05,0.05,2775
11/29/2018 3:26:00 PM,0.05,0.05,0.05,0.05,1725
11/29/2018 3:25:00 PM,0.05,0.05,0.05,0.05,5625
11/29/2018 3:24:00 PM,0.1,0.1,0.05,0.05,320100
11/29/2018 3:23:00 PM,0.1,0.1,0.05,0.05,178950
11/29/2018 3:22:00 PM,0.1,0.15,0.05,0.05,200025
11/29/2018 3:21:00 PM,0.1,0.15,0.1,0.1,113025
11/29/2018 3:20:00 PM,0.2,0.2,0.1,0.1,341100
11/29/2018 3:19:00 PM,0.35,0.4,0.2,0.2,212925
11/29/2018 3:18:00 PM,0.6,0.65,0.35,0.4,217275
11/29/2018 3:17:00 PM,0.55,0.7,0.5,0.6,118350
11/29/2018 3:16:00 PM,0.5,0.9,0.5,0.55,202800
11/29/2018 3:15:00 PM,0.3,0.6,0.3,0.55,354300
11/29/2018 3:14:00 PM,1.2,1.4,0.5,0.5,312225
11/29/2018 3:13:00 PM,2,2,1.25,1.3,193875
11/29/2018 3:12:00 PM,1.9,2.2,1.35,2.1,202800
11/29/2018 3:11:00 PM,2.5,2.55,1.35,1.85,187125
11/29/2018 3:10:00 PM,2.4,3.35,1.5,2.8,261150
11/29/2018 3:09:00 PM,4.9,4.9,2.1,2.55,221025
11/29/2018 3:08:00 PM,3.7,5.6,3.1,5.5,391875
11/29/2018 3:07:00 PM,2,4.2,1.8,4.2,207525
11/29/2018 3:06:00 PM,1.8,2.35,1.45,2,218625
11/29/2018 3:05:00 PM,2,2.5,1.6,2.15,261225
11/29/2018 3:04:00 PM,2.25,2.65,1.45,2,236325
11/29/2018 3:03:00 PM,3.35,4.25,2.1,2.3,296325
11/29/2018 3:02:00 PM,3.4,3.55,2.3,3.15,213675
11/29/2018 3:01:00 PM,5.4,5.8,2.55,3.35,340650
11/29/2018 3:00:00 PM,1.4,5.35,1.35,5.25,478275
11/29/2018 2:59:00 PM,1.9,1.9,1.45,1.45,214050
11/29/2018 2:58:00 PM,1.85,2.15,1.65,2,189825
11/29/2018 2:57:00 PM,2.3,2.5,1.75,1.75,120000
11/29/2018 2:56:00 PM,2.4,2.65,2.35,2.4,81600
11/29/2018 2:55:00 PM,2.6,2.75,2.05,2.4,143550
11/29/2018 2:54:00 PM,2.95,3,2.5,2.6,88275
11/29/2018 2:53:00 PM,3.1,3.4,2.85,2.85,68175
11/29/2018 2:52:00 PM,2.45,3.3,2.25,3.2,139425
11/29/2018 2:51:00 PM,3.55,3.55,2.3,2.45,175950
11/29/2018 2:50:00 PM,4.65,4.8,3.4,3.4,142725
11/29/2018 2:49:00 PM,4.3,4.85,4.05,4.4,129225
11/29/2018 2:48:00 PM,4.8,5.35,4.45,4.5,94950
11/29/2018 2:47:00 PM,4.9,5.05,4.3,4.7,157500
11/29/2018 2:46:00 PM,4.55,4.95,4.25,4.65,135675
11/29/2018 2:45:00 PM,4.7,5,4,4.5,195075
11/29/2018 2:44:00 PM,6.35,6.35,4.6,4.7,178200
11/29/2018 2:43:00 PM,6,6.3,5.3,6.3,115275
11/29/2018 2:42:00 PM,5.95,6.05,5.5,6,93450
11/29/2018 2:41:00 PM,5.85,6,5.2,6,103725
11/29/2018 2:40:00 PM,5.9,6.05,5.4,5.65,86550
11/29/2018 2:39:00 PM,6.5,7,5.8,5.8,88950
11/29/2018 2:38:00 PM,6.15,6.65,6,6.5,94275
11/29/2018 2:37:00 PM,6.3,7,6,6.1,90300
11/29/2018 2:36:00 PM,6.75,7.3,6.1,6.4,89775
11/29/2018 2:35:00 PM,7.4,7.85,6.6,6.8,164475
11/29/2018 2:34:00 PM,6.05,7.45,5.95,7.4,134925
11/29/2018 2:33:00 PM,5.95,6.3,5.45,6,113775
11/29/2018 2:32:00 PM,5.7,6.1,5.4,5.95,135900
11/29/2018 2:31:00 PM,6.95,6.95,5.9,5.9,86775
11/29/2018 2:30:00 PM,5.85,6.7,5.8,6.65,111900
11/29/2018 2:29:00 PM,7.1,7.1,5.65,5.95,125250
11/29/2018 2:28:00 PM,7.25,7.5,6.7,6.9,164475
11/29/2018 2:27:00 PM,8.3,8.75,7,7.05,154950
11/29/2018 2:26:00 PM,7.2,8.55,6.9,8.3,205200
11/29/2018 2:25:00 PM,6.7,7.5,6.6,7.2,170250
11/29/2018 2:24:00 PM,6,6.8,5.85,6.6,114150
11/29/2018 2:23:00 PM,6.7,6.95,6,6,143475
11/29/2018 2:22:00 PM,6.25,7,6.25,7,154050
11/29/2018 2:21:00 PM,4.9,6.45,4.9,6.25,125100
