Date,NIFTY18NOV10250CE O,NIFTY18NOV10250CE H,NIFTY18NOV10250CE L,NIFTY18NOV10250CE C,NIFTY18NOV10250CE V
11/29/2018 3:29:00 PM,603.45,603.45,603.45,603.45,0
11/29/2018 3:28:00 PM,600,603.45,600,603.45,75
11/29/2018 3:27:00 PM,597,600,597,600,300
11/29/2018 3:26:00 PM,597,597,597,597,0
11/29/2018 3:25:00 PM,597,597,597,597,0
11/29/2018 3:24:00 PM,597,597,597,597,0
11/29/2018 3:23:00 PM,597,597,597,597,0
11/29/2018 3:22:00 PM,597,597,597,597,0
11/29/2018 3:21:00 PM,597,597,597,597,0
11/29/2018 3:20:00 PM,597,597,597,597,0
11/29/2018 3:19:00 PM,595.8,597,595.8,597,375
11/29/2018 3:18:00 PM,591,595.8,591,595.8,225
11/29/2018 3:17:00 PM,591,591,591,591,0
11/29/2018 3:16:00 PM,591,591,591,591,0
11/29/2018 3:15:00 PM,591,591,591,591,0
11/29/2018 3:14:00 PM,591,591,591,591,0
11/29/2018 3:13:00 PM,591,591,591,591,0
11/29/2018 3:12:00 PM,591,591,591,591,0
11/29/2018 3:11:00 PM,591,591,591,591,0
11/29/2018 3:10:00 PM,593.6,593.6,591,591,75
11/29/2018 3:09:00 PM,593.6,593.6,593.6,593.6,0
11/29/2018 3:08:00 PM,592,593.6,592,593.6,150
11/29/2018 3:07:00 PM,601.3,601.3,592,592,75
11/29/2018 3:06:00 PM,601.3,601.3,601.3,601.3,0
11/29/2018 3:05:00 PM,601.3,601.3,601.3,601.3,0
11/29/2018 3:04:00 PM,601.3,601.3,601.3,601.3,0
11/29/2018 3:03:00 PM,601.3,601.3,601.3,601.3,0
11/29/2018 3:02:00 PM,601.3,601.3,601.3,601.3,0
11/29/2018 3:01:00 PM,604,604,601.3,601.3,75
11/29/2018 3:00:00 PM,607,607,604,604,1500
11/29/2018 2:59:00 PM,607,607,607,607,0
