Date,NIFTY18NOV10550CE O,NIFTY18NOV10550CE H,NIFTY18NOV10550CE L,NIFTY18NOV10550CE C,NIFTY18NOV10550CE V
11/29/2018 3:29:00 PM,300,300,294.45,294.45,2175
11/29/2018 3:28:00 PM,303,303,300,300,4575
11/29/2018 3:27:00 PM,302.05,303.9,302.05,303,3375
11/29/2018 3:26:00 PM,302,302.5,302,302.05,150
11/29/2018 3:25:00 PM,302.5,302.5,302,302,150
11/29/2018 3:24:00 PM,302.5,302.5,302.5,302.5,2475
11/29/2018 3:23:00 PM,301.95,305.55,301.95,302.5,5025
11/29/2018 3:22:00 PM,302.7,303.8,302,302,2100
11/29/2018 3:21:00 PM,300.9,302.8,300.9,302.8,1275
11/29/2018 3:20:00 PM,296.05,300.95,296.05,300.9,300
11/29/2018 3:19:00 PM,297.4,297.4,295.85,296.05,750
11/29/2018 3:18:00 PM,293.75,295.6,293.75,295.6,975
11/29/2018 3:17:00 PM,290.7,293.75,290.7,293.75,1575
11/29/2018 3:16:00 PM,293,293,290.65,290.7,1350
11/29/2018 3:15:00 PM,288.4,294,287.65,293,1875
11/29/2018 3:14:00 PM,288.75,289,287.15,288.4,825
11/29/2018 3:13:00 PM,287,288.75,287,288.75,150
11/29/2018 3:12:00 PM,288,290,288,290,75
11/29/2018 3:11:00 PM,288,288,288,288,0
11/29/2018 3:10:00 PM,289.9,289.9,288,288,375
11/29/2018 3:09:00 PM,288.8,289.9,288.55,289.9,975
11/29/2018 3:08:00 PM,288,288.75,288,288.75,150
11/29/2018 3:07:00 PM,296,296,288,288,5925
11/29/2018 3:06:00 PM,294.35,296.05,294.35,296,6750
11/29/2018 3:05:00 PM,292.5,294.8,292.5,294.35,2550
11/29/2018 3:04:00 PM,295.7,295.7,292.5,292.5,825
11/29/2018 3:03:00 PM,295.7,295.7,295.7,295.7,0
11/29/2018 3:02:00 PM,299,299,293.1,295.7,300
11/29/2018 3:01:00 PM,299,299,299,299,1125
11/29/2018 3:00:00 PM,309.1,309.1,299,299,2400
11/29/2018 2:59:00 PM,312.4,312.4,309.1,309.1,75
11/29/2018 2:58:00 PM,312.4,312.4,312.4,312.4,0
11/29/2018 2:57:00 PM,310.05,312.4,310.05,312.4,75
11/29/2018 2:56:00 PM,309.1,310.05,309.1,310.05,75
11/29/2018 2:55:00 PM,310.8,310.8,309.1,309.1,75
11/29/2018 2:54:00 PM,302,310.8,302,310.8,75
11/29/2018 2:53:00 PM,302,302,302,302,0
11/29/2018 2:52:00 PM,302,302,302,302,0
11/29/2018 2:51:00 PM,302,302,302,302,0
11/29/2018 2:50:00 PM,302,302,302,302,0
11/29/2018 2:49:00 PM,302,302,302,302,0
11/29/2018 2:48:00 PM,304.5,304.5,302,302,75
11/29/2018 2:47:00 PM,302,304.5,302,304.5,225
11/29/2018 2:46:00 PM,302,302,302,302,1275
11/29/2018 2:45:00 PM,302,302,302,302,0
11/29/2018 2:44:00 PM,301.85,302,301.85,302,525
11/29/2018 2:43:00 PM,304,304,301.85,301.85,150
11/29/2018 2:42:00 PM,304,304,304,304,0
11/29/2018 2:41:00 PM,304,304,304,304,0
11/29/2018 2:40:00 PM,305,305,303.9,304,300
11/29/2018 2:39:00 PM,305,305,305,305,0
11/29/2018 2:38:00 PM,305,305,305,305,0
11/29/2018 2:37:00 PM,305,305,305,305,0
11/29/2018 2:36:00 PM,303.2,305,303.2,305,75
11/29/2018 2:35:00 PM,305,305,303.2,303.2,150
11/29/2018 2:34:00 PM,306,306,305,305,75
11/29/2018 2:33:00 PM,306,306,306,306,0
11/29/2018 2:32:00 PM,306,306,306,306,0
11/29/2018 2:31:00 PM,306,306,306,306,0
11/29/2018 2:30:00 PM,306,306,306,306,0
11/29/2018 2:29:00 PM,306,306,306,306,0
11/29/2018 2:28:00 PM,306,306,306,306,0
11/29/2018 2:27:00 PM,306,306,306,306,0
11/29/2018 2:26:00 PM,310.1,310.1,306,306,150
11/29/2018 2:25:00 PM,311,311,310.1,310.1,300
11/29/2018 2:24:00 PM,311,311,311,311,0
11/29/2018 2:23:00 PM,311,311,311,311,0
11/29/2018 2:22:00 PM,311,311,311,311,0
11/29/2018 2:21:00 PM,311,311,311,311,0
11/29/2018 2:20:00 PM,313,313,311,311,150
11/29/2018 2:19:00 PM,313,313,313,313,0
11/29/2018 2:18:00 PM,313,313,313,313,0
11/29/2018 2:17:00 PM,315,315,313,313,75
11/29/2018 2:16:00 PM,315,315,315,315,0
11/29/2018 2:15:00 PM,309,315,309,315,450
11/29/2018 2:14:00 PM,309,309,309,309,0
11/29/2018 2:13:00 PM,307.8,309,307.8,309,150
11/29/2018 2:12:00 PM,299,299,299,299,0
11/29/2018 2:11:00 PM,299,299,299,299,75
11/29/2018 2:10:00 PM,295,299,295,299,150
11/29/2018 2:09:00 PM,295,295,295,295,0
11/29/2018 2:08:00 PM,295,295,295,295,0
11/29/2018 2:07:00 PM,300,300,294.9,295,450
11/29/2018 2:06:00 PM,300.25,300.25,300,300,1500
11/29/2018 2:05:00 PM,300.4,301,299,300.25,2175
11/29/2018 2:04:00 PM,302,303.6,300.4,300.4,900
11/29/2018 2:03:00 PM,292.75,305.75,292.75,302,1500
11/29/2018 2:02:00 PM,293.95,293.95,292.75,292.75,225
11/29/2018 2:01:00 PM,280.25,293.95,280.25,293.95,1350
11/29/2018 2:00:00 PM,276.85,280.25,276.85,280.25,300
11/29/2018 1:59:00 PM,276,277.55,276,276.85,300
11/29/2018 1:58:00 PM,274.5,276,274.5,276,225
11/29/2018 1:57:00 PM,274.05,275.2,274,274.5,375
11/29/2018 1:56:00 PM,276,276,269.85,274.05,750
11/29/2018 1:55:00 PM,276,276,276,276,0
11/29/2018 1:54:00 PM,277,277,276,276,75
11/29/2018 1:53:00 PM,277,277,277,277,0
11/29/2018 1:52:00 PM,274,277,274,277,75
11/29/2018 1:51:00 PM,274,274,274,274,0
11/29/2018 1:50:00 PM,274,274,274,274,0
11/29/2018 1:49:00 PM,274,274,274,274,0
11/29/2018 1:48:00 PM,277,277,274,274,1500
11/29/2018 1:47:00 PM,264.3,277.3,264.3,277,3150
11/29/2018 1:46:00 PM,264.3,264.3,264.3,264.3,0
11/29/2018 1:45:00 PM,264.3,264.3,264.3,264.3,0
11/29/2018 1:44:00 PM,264.3,264.3,264.3,264.3,0
11/29/2018 1:43:00 PM,264.3,264.3,264.3,264.3,0
11/29/2018 1:42:00 PM,264.3,264.3,264.3,264.3,0
11/29/2018 1:41:00 PM,264.3,264.3,264.3,264.3,0
11/29/2018 1:40:00 PM,264.3,264.3,264.3,264.3,0
11/29/2018 1:39:00 PM,264.3,264.3,264.3,264.3,0
11/29/2018 1:38:00 PM,271.35,271.35,264.3,264.3,150
11/29/2018 1:37:00 PM,270,271.35,270,271.35,75
11/29/2018 1:36:00 PM,271,271,270,270,75
11/29/2018 1:35:00 PM,271,271,271,271,0
11/29/2018 1:34:00 PM,271,271,271,271,0
11/29/2018 1:33:00 PM,268.7,271,268.7,271,75
11/29/2018 1:32:00 PM,268.7,268.7,268.7,268.7,0
11/29/2018 1:31:00 PM,268.7,268.7,268.7,268.7,0
11/29/2018 1:30:00 PM,268.7,268.7,268.7,268.7,0
11/29/2018 1:29:00 PM,268.1,268.7,268.1,268.7,150
11/29/2018 1:28:00 PM,268.1,268.1,268.1,268.1,0
11/29/2018 1:27:00 PM,269.7,269.7,268.1,268.1,75
11/29/2018 1:26:00 PM,273.1,273.1,269.7,269.7,225
11/29/2018 1:25:00 PM,273.1,273.1,273.1,273.1,0
11/29/2018 1:24:00 PM,269.7,273.1,269.7,273.1,75
11/29/2018 1:23:00 PM,269.7,269.7,269.7,269.7,0
11/29/2018 1:22:00 PM,269.7,269.7,269.7,269.7,0
11/29/2018 1:21:00 PM,269.7,269.7,269.7,269.7,0
11/29/2018 1:20:00 PM,269.7,269.7,269.7,269.7,0
11/29/2018 1:19:00 PM,273.8,273.8,269.7,269.7,675
11/29/2018 1:18:00 PM,268.7,273.8,268.7,273.8,2025
11/29/2018 1:17:00 PM,275,275,268.7,268.7,3525
11/29/2018 1:16:00 PM,275,275,275,275,975
11/29/2018 1:15:00 PM,277,277,275,275,375
11/29/2018 1:14:00 PM,277,277,277,277,0
11/29/2018 1:13:00 PM,277,277,277,277,0
11/29/2018 1:12:00 PM,277,277,277,277,0
11/29/2018 1:11:00 PM,270.4,277,270.4,277,1125
11/29/2018 1:10:00 PM,270.4,270.4,270.4,270.4,0
11/29/2018 1:09:00 PM,265,270.4,265,270.4,4125
11/29/2018 1:08:00 PM,265,265,265,265,0
11/29/2018 1:07:00 PM,267.9,267.9,265,265,3750
11/29/2018 1:06:00 PM,267.9,267.9,267.9,267.9,0
11/29/2018 1:05:00 PM,268,268.5,265,267.9,4125
11/29/2018 1:04:00 PM,270.1,270.1,268,268,75
11/29/2018 1:03:00 PM,271.35,271.35,270.1,270.1,225
11/29/2018 1:02:00 PM,275,275,271.35,271.35,300
11/29/2018 1:01:00 PM,275,275,275,275,0
11/29/2018 1:00:00 PM,275,276,275,275,600
11/29/2018 12:59:00 PM,263.6,277.75,263.6,275.65,450
11/29/2018 12:58:00 PM,263.6,263.6,263.6,263.6,0
11/29/2018 12:57:00 PM,263.6,263.6,263.6,263.6,0
11/29/2018 12:56:00 PM,267.7,267.7,263.6,263.6,75
11/29/2018 12:55:00 PM,267.7,267.7,267.7,267.7,75
11/29/2018 12:54:00 PM,267.7,267.7,267.7,267.7,0
11/29/2018 12:53:00 PM,267.7,267.7,267.7,267.7,0
11/29/2018 12:52:00 PM,263.05,267.7,263.05,267.7,75
11/29/2018 12:51:00 PM,263.05,263.05,263.05,263.05,0
11/29/2018 12:50:00 PM,263.05,263.05,263.05,263.05,0
11/29/2018 12:49:00 PM,263.05,263.05,263.05,263.05,0
11/29/2018 12:48:00 PM,263.05,263.05,263.05,263.05,0
11/29/2018 12:47:00 PM,263.05,263.05,263.05,263.05,0
11/29/2018 12:46:00 PM,263.05,263.05,263.05,263.05,0
11/29/2018 12:45:00 PM,263.05,263.05,263.05,263.05,0
11/29/2018 12:44:00 PM,256.65,263.05,256.65,263.05,75
11/29/2018 12:43:00 PM,256.65,256.65,256.65,256.65,0
11/29/2018 12:42:00 PM,256.65,256.65,256.65,256.65,0
11/29/2018 12:41:00 PM,256.65,256.65,256.65,256.65,0
11/29/2018 12:40:00 PM,256.65,256.65,256.65,256.65,0
11/29/2018 12:39:00 PM,256.65,256.65,256.65,256.65,0
11/29/2018 12:38:00 PM,256.65,256.65,256.65,256.65,0
11/29/2018 12:37:00 PM,256.65,256.65,256.65,256.65,0
11/29/2018 12:36:00 PM,253.15,256.65,253.15,256.65,75
11/29/2018 12:35:00 PM,253.15,253.15,253.15,253.15,0
11/29/2018 12:34:00 PM,253.15,253.15,253.15,253.15,0
11/29/2018 12:33:00 PM,253.15,253.15,253.15,253.15,75
11/29/2018 12:32:00 PM,264.2,264.2,258,258,375
11/29/2018 12:31:00 PM,264.2,264.2,264.2,264.2,0
11/29/2018 12:30:00 PM,264.2,264.2,264.2,264.2,0
11/29/2018 12:29:00 PM,264.2,264.2,264.2,264.2,0
11/29/2018 12:28:00 PM,264.2,264.2,264.2,264.2,0
11/29/2018 12:27:00 PM,264.2,264.2,264.2,264.2,0
11/29/2018 12:26:00 PM,264.2,264.2,264.2,264.2,0
11/29/2018 12:25:00 PM,264.2,264.2,264.2,264.2,0
11/29/2018 12:24:00 PM,264.2,264.2,264.2,264.2,0
11/29/2018 12:23:00 PM,264.2,264.2,264.2,264.2,0
11/29/2018 12:22:00 PM,268.8,268.8,264.2,264.2,75
11/29/2018 12:21:00 PM,262.2,268.8,262.2,268.8,150
11/29/2018 12:20:00 PM,262.2,262.2,262.2,262.2,0
11/29/2018 12:19:00 PM,262.2,262.2,262.2,262.2,0
11/29/2018 12:18:00 PM,262.2,262.2,262.2,262.2,0
11/29/2018 12:17:00 PM,262.2,262.2,262.2,262.2,0
11/29/2018 12:16:00 PM,262.2,262.2,262.2,262.2,0
11/29/2018 12:15:00 PM,262.2,262.2,262.2,262.2,0
11/29/2018 12:14:00 PM,262.2,262.2,262.2,262.2,0
11/29/2018 12:13:00 PM,260,262.2,260,262.2,75
11/29/2018 12:12:00 PM,260,260,260,260,0
11/29/2018 12:11:00 PM,260,260,260,260,0
11/29/2018 12:10:00 PM,263,263,260,260,150
11/29/2018 12:09:00 PM,263,263,263,263,0
11/29/2018 12:08:00 PM,263,263,263,263,0
11/29/2018 12:07:00 PM,263,263,263,263,0
11/29/2018 12:06:00 PM,263.5,263.5,263,263,75
11/29/2018 12:05:00 PM,260.35,263.5,260.35,263.5,75
11/29/2018 12:04:00 PM,260.35,260.35,260.35,260.35,0
