Date,NIFTY18NOV10450CE O,NIFTY18NOV10450CE H,NIFTY18NOV10450CE L,NIFTY18NOV10450CE C,NIFTY18NOV10450CE V
11/29/2018 3:29:00 PM,400,400,400,400,0
11/29/2018 3:28:00 PM,400,400,400,400,0
11/29/2018 3:27:00 PM,400,400,400,400,0
11/29/2018 3:26:00 PM,400,400,400,400,0
11/29/2018 3:25:00 PM,400,400,400,400,0
11/29/2018 3:24:00 PM,400,400,400,400,0
11/29/2018 3:23:00 PM,388,403.65,388,400,600
11/29/2018 3:22:00 PM,388,388,388,388,0
11/29/2018 3:21:00 PM,388,388,388,388,0
11/29/2018 3:20:00 PM,388,388,388,388,0
11/29/2018 3:19:00 PM,388,388,388,388,1050
11/29/2018 3:18:00 PM,390,390,388.2,388.2,75
11/29/2018 3:17:00 PM,390,390,390,390,0
11/29/2018 3:16:00 PM,387,390,387,390,75
11/29/2018 3:15:00 PM,387,387,387,387,0
11/29/2018 3:14:00 PM,387,387,387,387,0
11/29/2018 3:13:00 PM,387,387,387,387,0
11/29/2018 3:12:00 PM,387,387,387,387,0
11/29/2018 3:11:00 PM,387,387,387,387,0
11/29/2018 3:10:00 PM,387,387,387,387,525
11/29/2018 3:09:00 PM,400,400,400,400,0
11/29/2018 3:08:00 PM,400,400,400,400,0
11/29/2018 3:07:00 PM,400,400,400,400,0
11/29/2018 3:06:00 PM,400,400,400,400,0
11/29/2018 3:05:00 PM,400,400,400,400,0
11/29/2018 3:04:00 PM,400,400,400,400,0
11/29/2018 3:03:00 PM,400,400,400,400,0
11/29/2018 3:02:00 PM,400,400,400,400,0
11/29/2018 3:01:00 PM,412,412,400,400,75
11/29/2018 3:00:00 PM,412,412,412,412,0
11/29/2018 2:59:00 PM,412,412,412,412,0
11/29/2018 2:58:00 PM,412,412,412,412,75
11/29/2018 2:57:00 PM,414,414,414,414,0
11/29/2018 2:56:00 PM,414,414,414,414,0
11/29/2018 2:55:00 PM,414,414,414,414,0
11/29/2018 2:54:00 PM,408.2,414,408.2,414,150
11/29/2018 2:53:00 PM,408.2,408.2,408.2,408.2,0
11/29/2018 2:52:00 PM,408.2,408.2,408.2,408.2,0
11/29/2018 2:51:00 PM,408.2,408.2,408.2,408.2,0
11/29/2018 2:50:00 PM,408.2,408.2,408.2,408.2,75
11/29/2018 2:49:00 PM,409,409,409,409,0
11/29/2018 2:48:00 PM,409,409,409,409,0
11/29/2018 2:47:00 PM,409,409,409,409,0
11/29/2018 2:46:00 PM,403.95,409,403.95,409,150
11/29/2018 2:45:00 PM,403.95,403.95,403.95,403.95,0
11/29/2018 2:44:00 PM,403.95,403.95,403.95,403.95,0
11/29/2018 2:43:00 PM,403.95,403.95,403.95,403.95,0
11/29/2018 2:42:00 PM,403.95,403.95,403.95,403.95,600
11/29/2018 2:41:00 PM,403.95,403.95,403.95,403.95,150
