Date,BANKNIFTY18NOV26300PE O,BANKNIFTY18NOV26300PE H,BANKNIFTY18NOV26300PE L,BANKNIFTY18NOV26300PE C,BANKNIFTY18NOV26300PE V
11/29/2018 2:01:00 PM,0.55,0.55,0.45,0.45,135640
11/29/2018 2:00:00 PM,0.5,0.55,0.5,0.55,80640
11/29/2018 1:59:00 PM,0.5,0.55,0.5,0.5,45820
11/29/2018 1:58:00 PM,0.55,0.55,0.5,0.5,82200
11/29/2018 1:57:00 PM,0.5,0.55,0.5,0.5,65420
11/29/2018 1:56:00 PM,0.55,0.6,0.5,0.5,64440
11/29/2018 1:55:00 PM,0.55,0.6,0.5,0.55,81780
11/29/2018 1:54:00 PM,0.5,0.55,0.5,0.5,56920
11/29/2018 1:53:00 PM,0.5,0.55,0.5,0.5,34800
11/29/2018 1:52:00 PM,0.55,0.6,0.5,0.5,50620
11/29/2018 1:51:00 PM,0.55,0.55,0.5,0.55,40940
11/29/2018 1:50:00 PM,0.5,0.6,0.5,0.55,64500
11/29/2018 1:49:00 PM,0.55,0.6,0.5,0.5,72420
11/29/2018 1:48:00 PM,0.55,0.55,0.5,0.5,28780
11/29/2018 1:47:00 PM,0.5,0.55,0.45,0.5,72480
11/29/2018 1:46:00 PM,0.55,0.55,0.45,0.5,169460
11/29/2018 1:45:00 PM,0.6,0.65,0.5,0.5,231020
11/29/2018 1:44:00 PM,0.7,0.7,0.6,0.65,87060
11/29/2018 1:43:00 PM,0.65,0.7,0.65,0.7,93720
11/29/2018 1:42:00 PM,0.65,0.7,0.65,0.65,75560
11/29/2018 1:41:00 PM,0.7,0.75,0.65,0.65,71280
11/29/2018 1:40:00 PM,0.65,0.75,0.65,0.75,39560
11/29/2018 1:39:00 PM,0.7,0.75,0.65,0.65,91940
11/29/2018 1:38:00 PM,0.7,0.75,0.65,0.7,35920
11/29/2018 1:37:00 PM,0.65,0.7,0.65,0.7,37680
11/29/2018 1:36:00 PM,0.6,0.65,0.6,0.65,34660
11/29/2018 1:35:00 PM,0.7,0.7,0.6,0.6,118240
11/29/2018 1:34:00 PM,0.7,0.75,0.7,0.7,152400
11/29/2018 1:33:00 PM,0.8,0.8,0.7,0.75,37440
11/29/2018 1:32:00 PM,0.8,0.8,0.7,0.75,134100
11/29/2018 1:31:00 PM,0.75,0.8,0.75,0.75,109480
11/29/2018 1:30:00 PM,0.8,0.85,0.75,0.75,91360
11/29/2018 1:29:00 PM,0.75,0.85,0.75,0.8,51540
11/29/2018 1:28:00 PM,0.8,0.8,0.75,0.75,105260
11/29/2018 1:27:00 PM,0.8,0.85,0.75,0.8,77720
11/29/2018 1:26:00 PM,0.85,0.85,0.8,0.8,64820
11/29/2018 1:25:00 PM,0.7,0.85,0.7,0.85,80840
11/29/2018 1:24:00 PM,0.8,0.8,0.7,0.7,119340
11/29/2018 1:23:00 PM,0.85,0.85,0.75,0.75,92560
11/29/2018 1:22:00 PM,0.8,0.85,0.8,0.8,63840
11/29/2018 1:21:00 PM,0.8,0.85,0.8,0.8,58220
11/29/2018 1:20:00 PM,0.8,0.85,0.8,0.85,31300
11/29/2018 1:19:00 PM,0.85,0.85,0.8,0.8,74300
11/29/2018 1:18:00 PM,0.85,0.85,0.8,0.8,94440
11/29/2018 1:17:00 PM,0.8,0.9,0.8,0.85,58020
11/29/2018 1:16:00 PM,0.8,0.85,0.8,0.8,31680
11/29/2018 1:15:00 PM,0.8,0.9,0.8,0.8,91340
11/29/2018 1:14:00 PM,0.8,0.9,0.8,0.8,79180
11/29/2018 1:13:00 PM,0.85,0.9,0.8,0.8,84160
11/29/2018 1:12:00 PM,0.8,0.95,0.75,0.85,72620
11/29/2018 1:11:00 PM,0.85,0.9,0.75,0.8,83140
11/29/2018 1:10:00 PM,0.9,0.95,0.75,0.85,114000
11/29/2018 1:09:00 PM,1.05,1.05,0.9,0.95,88940
11/29/2018 1:08:00 PM,1.05,1.1,1,1.05,39960
11/29/2018 1:07:00 PM,1.15,1.2,1.05,1.05,64560
11/29/2018 1:06:00 PM,1.2,1.25,1.15,1.15,25340
11/29/2018 1:05:00 PM,1.1,1.2,1.1,1.2,27520
11/29/2018 1:04:00 PM,1.2,1.25,1.1,1.1,71100
11/29/2018 1:03:00 PM,1.2,1.35,1.2,1.2,64800
11/29/2018 1:02:00 PM,1.2,1.25,1.15,1.2,43840
11/29/2018 1:01:00 PM,1.3,1.3,1.15,1.15,39520
11/29/2018 1:00:00 PM,1.2,1.25,1.15,1.25,50460
11/29/2018 12:59:00 PM,1.2,1.25,1.1,1.25,54120
11/29/2018 12:58:00 PM,1.45,1.45,1.2,1.2,73920
11/29/2018 12:57:00 PM,1.3,1.5,1.3,1.4,20880
11/29/2018 12:56:00 PM,1.4,1.5,1.3,1.3,52100
11/29/2018 12:55:00 PM,1.25,1.4,1.25,1.35,40600
11/29/2018 12:54:00 PM,1.3,1.3,1.2,1.25,55640
11/29/2018 12:53:00 PM,1.35,1.35,1.25,1.25,42300
11/29/2018 12:52:00 PM,1.3,1.35,1.25,1.35,48360
11/29/2018 12:51:00 PM,1.35,1.35,1.3,1.3,39860
11/29/2018 12:50:00 PM,1.3,1.35,1.2,1.35,44780
11/29/2018 12:49:00 PM,1.55,1.55,1.35,1.35,60320
11/29/2018 12:48:00 PM,1.45,1.55,1.45,1.5,43560
11/29/2018 12:47:00 PM,1.45,1.6,1.35,1.5,63580
11/29/2018 12:46:00 PM,1.35,1.4,1.2,1.4,128320
11/29/2018 12:45:00 PM,1.45,1.45,1.3,1.35,41060
11/29/2018 12:44:00 PM,1.5,1.55,1.4,1.45,51820
11/29/2018 12:43:00 PM,1.35,1.55,1.3,1.5,119800
11/29/2018 12:42:00 PM,1.65,1.7,1.35,1.4,83580
11/29/2018 12:41:00 PM,1.7,1.75,1.65,1.65,51200
11/29/2018 12:40:00 PM,1.8,1.85,1.7,1.7,47260
11/29/2018 12:39:00 PM,2,2,1.85,1.85,21480
11/29/2018 12:38:00 PM,2.2,2.2,2,2,22060
11/29/2018 12:37:00 PM,2.2,2.25,2.15,2.2,21520
11/29/2018 12:36:00 PM,2.45,2.45,2.15,2.25,27580
11/29/2018 12:35:00 PM,2.3,2.6,2.3,2.4,15300
11/29/2018 12:34:00 PM,2.55,2.55,2.25,2.3,26320
11/29/2018 12:33:00 PM,2.4,2.7,2.35,2.55,28340
11/29/2018 12:32:00 PM,2.3,2.35,2.2,2.35,20280
11/29/2018 12:31:00 PM,2.1,2.35,2.1,2.35,23580
11/29/2018 12:30:00 PM,1.95,2.15,1.9,2.15,29540
11/29/2018 12:29:00 PM,2,2.05,1.9,1.9,10760
11/29/2018 12:28:00 PM,1.95,2,1.9,2,18400
11/29/2018 12:27:00 PM,1.9,2.15,1.9,1.95,74980
11/29/2018 12:26:00 PM,1.8,1.95,1.8,1.95,34680
11/29/2018 12:25:00 PM,1.85,1.9,1.8,1.8,20800
11/29/2018 12:24:00 PM,1.8,1.9,1.8,1.85,29700
11/29/2018 12:23:00 PM,1.75,1.85,1.7,1.85,27960
11/29/2018 12:22:00 PM,1.8,1.9,1.75,1.75,20220
11/29/2018 12:21:00 PM,1.95,2,1.75,1.8,49660
11/29/2018 12:20:00 PM,1.9,2.05,1.85,1.95,58420
11/29/2018 12:19:00 PM,2.1,2.1,1.8,1.9,58940
11/29/2018 12:18:00 PM,2.1,2.15,2,2.1,33560
11/29/2018 12:17:00 PM,2.15,2.2,2.05,2.2,13600
11/29/2018 12:16:00 PM,2.15,2.2,1.95,2.15,13820
11/29/2018 12:15:00 PM,2.1,2.2,2,2.15,27240
11/29/2018 12:14:00 PM,2.25,2.3,2.1,2.15,9700
11/29/2018 12:13:00 PM,2.35,2.35,2.25,2.3,11120
11/29/2018 12:12:00 PM,2.3,2.4,2.25,2.35,19840
11/29/2018 12:11:00 PM,2.35,2.45,2.3,2.35,7660
11/29/2018 12:10:00 PM,2.35,2.45,2.25,2.35,19640
11/29/2018 12:09:00 PM,2.4,2.4,2.3,2.35,12740
11/29/2018 12:08:00 PM,2.35,2.45,2.25,2.4,14700
11/29/2018 12:07:00 PM,2.2,2.4,2.15,2.35,12400
11/29/2018 12:06:00 PM,2.15,2.3,2.1,2.2,20400
11/29/2018 12:05:00 PM,2.1,2.25,2.1,2.15,15780
11/29/2018 12:04:00 PM,2.3,2.3,2.05,2.1,14620
11/29/2018 12:03:00 PM,2.4,2.4,2.25,2.3,5700
11/29/2018 12:02:00 PM,2.45,2.45,2.25,2.35,29920
11/29/2018 12:01:00 PM,2.45,2.5,2.25,2.45,26660
11/29/2018 12:00:00 PM,2.25,2.65,2.25,2.45,51140
11/29/2018 11:59:00 AM,2.15,2.25,2.1,2.25,23020
11/29/2018 11:58:00 AM,2.2,2.25,2,2.2,36180
11/29/2018 11:57:00 AM,2.2,2.25,2.1,2.2,25140
11/29/2018 11:56:00 AM,2.15,2.25,2.1,2.15,15540
11/29/2018 11:55:00 AM,2.1,2.15,2.05,2.1,19200
11/29/2018 11:54:00 AM,2.15,2.2,2.1,2.15,19840
11/29/2018 11:53:00 AM,2.15,2.2,2.1,2.15,15300
11/29/2018 11:52:00 AM,2.2,2.25,2.05,2.15,19780
11/29/2018 11:51:00 AM,2.15,2.3,2.15,2.25,43220
11/29/2018 11:50:00 AM,2.25,2.3,2.1,2.15,16340
11/29/2018 11:49:00 AM,2.2,2.35,2.2,2.25,25660
11/29/2018 11:48:00 AM,2,2.2,2,2.2,22820
11/29/2018 11:47:00 AM,2,2.1,1.95,2.05,21060
11/29/2018 11:46:00 AM,2.05,2.1,2,2.05,12180
11/29/2018 11:45:00 AM,2.15,2.2,2.05,2.1,25080
11/29/2018 11:44:00 AM,2.05,2.2,1.95,2.15,26220
11/29/2018 11:43:00 AM,2.1,2.15,2.05,2.1,20420
11/29/2018 11:42:00 AM,2.15,2.2,2.1,2.1,17380
11/29/2018 11:41:00 AM,2.15,2.25,2.15,2.15,14420
11/29/2018 11:40:00 AM,1.9,2.15,1.85,2.15,46660
11/29/2018 11:39:00 AM,1.85,1.9,1.8,1.9,24680
11/29/2018 11:38:00 AM,1.75,1.9,1.7,1.9,39760
11/29/2018 11:37:00 AM,1.8,1.85,1.75,1.75,32020
11/29/2018 11:36:00 AM,1.8,1.9,1.75,1.8,48720
11/29/2018 11:35:00 AM,1.8,1.85,1.7,1.8,62060
11/29/2018 11:34:00 AM,1.85,1.9,1.75,1.8,50440
11/29/2018 11:33:00 AM,2,2.05,1.8,1.85,81940
11/29/2018 11:32:00 AM,2,2.15,1.95,2.05,51440
11/29/2018 11:31:00 AM,1.9,2,1.8,2,86900
11/29/2018 11:30:00 AM,1.9,1.9,1.7,1.8,51860
11/29/2018 11:29:00 AM,1.9,1.9,1.85,1.9,17120
11/29/2018 11:28:00 AM,2.1,2.1,1.85,1.85,82000
11/29/2018 11:27:00 AM,2.15,2.15,2.05,2.1,34360
11/29/2018 11:26:00 AM,2.35,2.35,2.1,2.15,41620
11/29/2018 11:25:00 AM,2.15,2.4,2.15,2.35,16580
11/29/2018 11:24:00 AM,2.15,2.2,2.1,2.2,47800
11/29/2018 11:23:00 AM,2.3,2.3,2.15,2.2,38040
11/29/2018 11:22:00 AM,2.5,2.5,2.25,2.3,25640
11/29/2018 11:21:00 AM,2.6,2.6,2.45,2.5,20740
11/29/2018 11:20:00 AM,2.65,2.7,2.5,2.55,36800
11/29/2018 11:19:00 AM,2.6,2.7,2.5,2.65,31620
11/29/2018 11:18:00 AM,2.65,2.7,2.55,2.6,12700
11/29/2018 11:17:00 AM,2.65,2.65,2.55,2.65,14940
11/29/2018 11:16:00 AM,2.75,2.8,2.6,2.65,22920
11/29/2018 11:15:00 AM,2.85,2.95,2.7,2.75,25760
11/29/2018 11:14:00 AM,2.9,2.95,2.8,2.85,20300
11/29/2018 11:13:00 AM,3,3,2.85,2.9,23420
11/29/2018 11:12:00 AM,2.9,3,2.75,3,22960
11/29/2018 11:11:00 AM,2.95,3,2.9,2.9,8120
11/29/2018 11:10:00 AM,3.05,3.05,2.8,2.95,17000
11/29/2018 11:09:00 AM,2.9,3,2.8,2.95,15500
11/29/2018 11:08:00 AM,2.95,3.1,2.8,2.9,26000
11/29/2018 11:07:00 AM,2.9,3,2.85,2.95,29160
11/29/2018 11:06:00 AM,2.7,2.9,2.7,2.85,33060
11/29/2018 11:05:00 AM,2.75,2.75,2.65,2.7,14920
11/29/2018 11:04:00 AM,2.7,2.8,2.7,2.75,34680
11/29/2018 11:03:00 AM,2.8,2.9,2.7,2.8,23940
11/29/2018 11:02:00 AM,2.9,3,2.8,2.85,26900
11/29/2018 11:01:00 AM,2.8,3,2.8,2.9,51680
11/29/2018 11:00:00 AM,2.65,2.9,2.65,2.8,18880
11/29/2018 10:59:00 AM,2.7,2.75,2.6,2.65,13420
11/29/2018 10:58:00 AM,2.65,2.75,2.65,2.7,18460
11/29/2018 10:57:00 AM,2.85,2.95,2.6,2.65,26320
11/29/2018 10:56:00 AM,2.75,2.95,2.75,2.85,37420
11/29/2018 10:55:00 AM,2.65,2.75,2.6,2.75,17440
11/29/2018 10:54:00 AM,2.5,2.7,2.5,2.65,19200
11/29/2018 10:53:00 AM,2.35,2.5,2.3,2.5,42960
11/29/2018 10:52:00 AM,2.3,2.45,2.3,2.35,45320
11/29/2018 10:51:00 AM,2.35,2.35,2.25,2.3,18360
11/29/2018 10:50:00 AM,2.45,2.45,2.25,2.3,53080
11/29/2018 10:49:00 AM,2.35,2.45,2.35,2.45,31460
11/29/2018 10:48:00 AM,2.35,2.45,2.25,2.4,80900
11/29/2018 10:47:00 AM,2.45,2.5,2.3,2.35,48380
11/29/2018 10:46:00 AM,2.55,2.6,2.35,2.45,61300
11/29/2018 10:45:00 AM,2.8,2.85,2.5,2.55,55220
11/29/2018 10:44:00 AM,3,3,2.8,2.8,29860
11/29/2018 10:43:00 AM,3,3.05,2.9,3,49540
11/29/2018 10:42:00 AM,3.1,3.1,2.9,2.95,53860
11/29/2018 10:41:00 AM,3.25,3.3,3,3.1,43760
11/29/2018 10:40:00 AM,3.65,3.7,3.2,3.25,57180
11/29/2018 10:39:00 AM,3.6,3.75,3.6,3.65,33960
11/29/2018 10:38:00 AM,3.85,3.85,3.6,3.6,21860
11/29/2018 10:37:00 AM,3.9,3.95,3.8,3.85,23020
11/29/2018 10:36:00 AM,3.85,3.95,3.8,3.85,13480
11/29/2018 10:35:00 AM,3.85,4,3.8,3.9,29440
11/29/2018 10:34:00 AM,3.75,3.95,3.75,3.9,32800
11/29/2018 10:33:00 AM,3.75,3.9,3.7,3.75,31440
11/29/2018 10:32:00 AM,3.65,3.95,3.65,3.8,57420
11/29/2018 10:31:00 AM,3.75,3.95,3.65,3.75,47760
11/29/2018 10:30:00 AM,3.8,4,3.7,3.75,81160
11/29/2018 10:29:00 AM,3.8,3.95,3.75,3.9,53260
11/29/2018 10:28:00 AM,3.95,3.95,3.65,3.8,68020
11/29/2018 10:27:00 AM,4.2,4.25,3.9,3.9,40840
11/29/2018 10:26:00 AM,4.4,4.55,4.1,4.2,59780
11/29/2018 10:25:00 AM,4.35,4.45,4.3,4.35,14340
11/29/2018 10:24:00 AM,4.6,4.6,4.35,4.35,20300
11/29/2018 10:23:00 AM,4.45,4.5,4.25,4.5,29120
11/29/2018 10:22:00 AM,4.6,4.65,4.4,4.4,39120
11/29/2018 10:21:00 AM,4.45,4.6,4.45,4.6,34800
11/29/2018 10:20:00 AM,4.75,4.75,4.45,4.5,33380
11/29/2018 10:19:00 AM,4.6,4.75,4.6,4.7,35740
11/29/2018 10:18:00 AM,4.65,4.65,4.45,4.6,27340
11/29/2018 10:17:00 AM,4.7,4.75,4.6,4.65,33080
11/29/2018 10:16:00 AM,4.55,4.75,4.55,4.7,17820
11/29/2018 10:15:00 AM,4.65,4.75,4.6,4.6,26880
11/29/2018 10:14:00 AM,4.5,4.8,4.5,4.65,13380
11/29/2018 10:13:00 AM,4.65,4.65,4.4,4.55,16160
11/29/2018 10:12:00 AM,4.8,4.85,4.55,4.65,20460
11/29/2018 10:11:00 AM,4.6,4.85,4.55,4.8,14500
11/29/2018 10:10:00 AM,4.65,4.65,4.45,4.6,30040
11/29/2018 10:09:00 AM,4.75,4.85,4.6,4.7,24000
11/29/2018 10:08:00 AM,4.6,4.75,4.5,4.75,21460
11/29/2018 10:07:00 AM,4.8,4.85,4.55,4.65,19260
11/29/2018 10:06:00 AM,5.2,5.2,4.75,4.8,30020
11/29/2018 10:05:00 AM,5.5,5.5,5.05,5.15,37400
11/29/2018 10:04:00 AM,5.5,5.65,5.4,5.5,18480
11/29/2018 10:03:00 AM,5.55,5.6,5.3,5.55,24900
11/29/2018 10:02:00 AM,5.35,5.55,5.3,5.55,33540
11/29/2018 10:01:00 AM,5.25,5.4,5.05,5.3,30000
11/29/2018 10:00:00 AM,5.45,5.45,5.05,5.15,40160
11/29/2018 9:59:00 AM,5.8,5.8,5.35,5.45,43600
11/29/2018 9:58:00 AM,5.45,5.9,5.3,5.85,40600
11/29/2018 9:57:00 AM,5.3,5.5,5.1,5.45,44480
11/29/2018 9:56:00 AM,4.85,5.35,4.85,5.3,46520
11/29/2018 9:55:00 AM,4.7,4.9,4.7,4.85,45660
11/29/2018 9:54:00 AM,4.65,4.8,4.55,4.75,25060
11/29/2018 9:53:00 AM,4.8,4.8,4.5,4.65,27220
11/29/2018 9:52:00 AM,4.75,4.8,4.65,4.8,36060
11/29/2018 9:51:00 AM,4.8,4.85,4.65,4.8,45280
11/29/2018 9:50:00 AM,4.65,4.9,4.65,4.85,31220
11/29/2018 9:49:00 AM,4.55,4.8,4.5,4.6,33600
11/29/2018 9:48:00 AM,4.65,4.75,4.5,4.55,23900
11/29/2018 9:47:00 AM,4.45,4.7,4.45,4.7,51580
11/29/2018 9:46:00 AM,4.5,4.55,4.35,4.45,33160
11/29/2018 9:45:00 AM,4.55,4.65,4.4,4.4,35620
11/29/2018 9:44:00 AM,4.35,4.65,4.3,4.6,61280
11/29/2018 9:43:00 AM,4.25,4.45,4.25,4.4,57420
11/29/2018 9:42:00 AM,4.25,4.5,4.2,4.3,48900
11/29/2018 9:41:00 AM,4.35,4.5,4.15,4.3,48780
11/29/2018 9:40:00 AM,4.5,4.5,4.15,4.35,42800
11/29/2018 9:39:00 AM,4.1,4.65,4.1,4.5,64720
11/29/2018 9:38:00 AM,4.05,4.4,4,4.2,62980
11/29/2018 9:37:00 AM,4.2,4.3,4,4.1,58440
11/29/2018 9:36:00 AM,4.7,4.7,4.1,4.2,101440
11/29/2018 9:35:00 AM,4.9,4.9,4.65,4.65,55260
11/29/2018 9:34:00 AM,4.95,5,4.75,4.9,66700
11/29/2018 9:33:00 AM,5,5,4.8,4.95,65540
11/29/2018 9:32:00 AM,4.8,5,4.7,5,49000
11/29/2018 9:31:00 AM,4.9,4.95,4.7,4.85,34900
11/29/2018 9:30:00 AM,5.2,5.2,4.65,4.9,68780
11/29/2018 9:29:00 AM,4.7,5.35,4.55,5.2,82540
11/29/2018 9:28:00 AM,4.3,4.7,4.2,4.7,56460
11/29/2018 9:27:00 AM,4.2,4.5,4.15,4.4,77480
11/29/2018 9:26:00 AM,4.4,4.7,4.25,4.3,86440
11/29/2018 9:25:00 AM,4.6,4.8,4.4,4.4,85860
11/29/2018 9:24:00 AM,5,5,4.45,4.6,115220
11/29/2018 9:23:00 AM,5.3,5.55,4.9,4.9,97120
11/29/2018 9:22:00 AM,4.3,5.3,4.2,5.3,140140
11/29/2018 9:21:00 AM,4.75,4.8,4.1,4.35,114740
11/29/2018 9:20:00 AM,5.35,5.4,4.75,4.8,123380
11/29/2018 9:19:00 AM,5.2,5.95,5.2,5.4,142220
11/29/2018 9:18:00 AM,4.45,5.45,4.45,5.2,203920
11/29/2018 9:17:00 AM,4.5,4.85,4.25,4.4,176280
11/29/2018 9:16:00 AM,4.2,5.1,3.95,4.65,209680
11/29/2018 9:15:00 AM,7.5,8.65,3.1,4.2,168040
11/28/2018 3:29:00 PM,43.4,43.65,41.85,42,66360
11/28/2018 3:28:00 PM,43.15,43.7,42,42.95,64280
11/28/2018 3:27:00 PM,43.4,44.75,43.2,44,44100
11/28/2018 3:26:00 PM,45.5,45.75,43.2,43.4,62460
11/28/2018 3:25:00 PM,47.95,49.1,45.35,45.35,62000
11/28/2018 3:24:00 PM,49.75,51.55,47.55,47.6,74740
11/28/2018 3:23:00 PM,47.9,50.8,46.35,49.8,129460
11/28/2018 3:22:00 PM,44.95,48.5,43.65,47.9,79200
11/28/2018 3:21:00 PM,44.6,44.95,42.8,44.95,62060
11/28/2018 3:20:00 PM,40.65,44.75,40,44.5,85160
11/28/2018 3:19:00 PM,40.4,41.65,39.75,40.95,101780
11/28/2018 3:18:00 PM,39.05,40.8,38.5,40.7,80980
11/28/2018 3:17:00 PM,38.05,39.6,37.45,39.1,76200
11/28/2018 3:16:00 PM,39,39.1,37.2,38,79400
11/28/2018 3:15:00 PM,39.9,40.5,38.55,38.85,80760
11/28/2018 3:14:00 PM,39.75,40.8,38.95,39.45,55060
11/28/2018 3:13:00 PM,40.4,42.2,39,39.8,90580
11/28/2018 3:12:00 PM,39.9,41.55,39,40.25,48840
11/28/2018 3:11:00 PM,38.1,40.55,38.1,39.5,50240
11/28/2018 3:10:00 PM,40.45,40.55,37.6,38.25,69860
11/28/2018 3:09:00 PM,40.25,42.15,39.3,40.55,77280
11/28/2018 3:08:00 PM,38.2,40,37.6,39.8,59380
