Date,BANKNIFTY18NOV26700PE O,BANKNIFTY18NOV26700PE H,BANKNIFTY18NOV26700PE L,BANKNIFTY18NOV26700PE C,BANKNIFTY18NOV26700PE V
11/29/2018 3:29:00 PM,0.1,0.1,0.05,0.05,3000
11/29/2018 3:28:00 PM,0.05,0.1,0.05,0.1,7820
11/29/2018 3:27:00 PM,0.05,0.05,0.05,0.05,1100
11/29/2018 3:26:00 PM,0.05,0.05,0.05,0.05,840
11/29/2018 3:25:00 PM,0.05,0.1,0.05,0.05,21380
11/29/2018 3:24:00 PM,0.05,0.1,0.05,0.05,13540
11/29/2018 3:23:00 PM,0.05,0.1,0.05,0.05,32300
11/29/2018 3:22:00 PM,0.05,0.1,0.05,0.05,10280
11/29/2018 3:21:00 PM,0.05,0.1,0.05,0.05,16060
11/29/2018 3:20:00 PM,0.1,0.1,0.05,0.05,16240
11/29/2018 3:19:00 PM,0.1,0.1,0.05,0.05,56860
11/29/2018 3:18:00 PM,0.05,0.1,0.05,0.1,39660
11/29/2018 3:17:00 PM,0.05,0.1,0.05,0.05,39520
11/29/2018 3:16:00 PM,0.15,0.15,0.05,0.05,78160
11/29/2018 3:15:00 PM,0.1,0.15,0.1,0.15,68240
11/29/2018 3:14:00 PM,0.2,0.2,0.1,0.15,70420
11/29/2018 3:13:00 PM,0.2,0.2,0.15,0.2,33240
11/29/2018 3:12:00 PM,0.2,0.25,0.15,0.15,19020
11/29/2018 3:11:00 PM,0.2,0.25,0.15,0.2,43960
11/29/2018 3:10:00 PM,0.2,0.25,0.15,0.2,29140
11/29/2018 3:09:00 PM,0.25,0.25,0.2,0.2,18460
11/29/2018 3:08:00 PM,0.25,0.3,0.25,0.25,25960
11/29/2018 3:07:00 PM,0.2,0.25,0.2,0.25,62500
11/29/2018 3:06:00 PM,0.25,0.3,0.2,0.2,39260
11/29/2018 3:05:00 PM,0.25,0.3,0.2,0.25,47240
11/29/2018 3:04:00 PM,0.25,0.3,0.2,0.25,64380
11/29/2018 3:03:00 PM,0.3,0.35,0.25,0.25,70280
11/29/2018 3:02:00 PM,0.3,0.35,0.25,0.3,82060
11/29/2018 3:01:00 PM,0.4,0.4,0.3,0.3,111400
11/29/2018 3:00:00 PM,0.35,0.4,0.35,0.4,54760
11/29/2018 2:59:00 PM,0.4,0.45,0.35,0.35,116160
11/29/2018 2:58:00 PM,0.4,0.45,0.35,0.35,94180
11/29/2018 2:57:00 PM,0.5,0.55,0.4,0.45,89900
