Date,NIFTY18NOV10850CE O,NIFTY18NOV10850CE H,NIFTY18NOV10850CE L,NIFTY18NOV10850CE C,NIFTY18NOV10850CE V
11/29/2018 3:29:00 PM,2.85,2.9,2.2,2.6,103800
11/29/2018 3:28:00 PM,2.65,3,2.65,2.8,111975
11/29/2018 3:27:00 PM,2.6,3,2.2,2.7,156150
11/29/2018 3:26:00 PM,2.2,3.15,2,2.65,133425
11/29/2018 3:25:00 PM,3.4,3.85,2.25,2.25,144075
11/29/2018 3:24:00 PM,2.55,3.9,2.5,3.4,142425
11/29/2018 3:23:00 PM,2.8,2.9,2.4,2.4,182175
11/29/2018 3:22:00 PM,2.8,3,2.1,2.75,202350
11/29/2018 3:21:00 PM,3.3,3.45,2.3,2.75,164775
11/29/2018 3:20:00 PM,2.15,3.6,2.15,3.35,157725
11/29/2018 3:19:00 PM,1.75,2.5,1.7,2.15,156900
11/29/2018 3:18:00 PM,1.2,1.7,1.1,1.5,160275
11/29/2018 3:17:00 PM,1.45,1.7,1,1.2,249900
11/29/2018 3:16:00 PM,1.15,2.2,1.15,1.35,197625
11/29/2018 3:15:00 PM,1.35,2.15,1.15,1.2,321450
11/29/2018 3:14:00 PM,1.75,1.8,1.25,1.25,200250
11/29/2018 3:13:00 PM,1.6,2.3,1.3,1.7,247350
11/29/2018 3:12:00 PM,1.85,2.65,1.25,1.6,226800
11/29/2018 3:11:00 PM,2.15,2.65,1.8,1.8,207225
11/29/2018 3:10:00 PM,3,3.55,1.65,2.15,249675
11/29/2018 3:09:00 PM,2.1,3,2.1,3,273300
11/29/2018 3:08:00 PM,3.45,4.1,1.8,1.8,506700
11/29/2018 3:07:00 PM,5.8,6.1,2.8,2.95,332175
11/29/2018 3:06:00 PM,7.25,7.7,5.35,5.75,224850
11/29/2018 3:05:00 PM,8.35,9,5.5,7.3,292500
11/29/2018 3:04:00 PM,7,8.8,6.6,8.1,261675
11/29/2018 3:03:00 PM,4.95,7.25,4.65,6.8,398625
11/29/2018 3:02:00 PM,10.5,11,4.75,4.85,480075
11/29/2018 3:01:00 PM,14.35,14.35,9.5,10.75,419700
11/29/2018 3:00:00 PM,29,29.4,13.85,14,493800
11/29/2018 2:59:00 PM,23.4,28,22.2,28,166950
11/29/2018 2:58:00 PM,23.25,23.5,22.1,23.05,102600
11/29/2018 2:57:00 PM,22.35,24.9,22,23.25,108600
11/29/2018 2:56:00 PM,23.25,23.25,21.7,22.5,43425
