Date,NIFTY18NOV10650PE O,NIFTY18NOV10650PE H,NIFTY18NOV10650PE L,NIFTY18NOV10650PE C,NIFTY18NOV10650PE V
11/29/2018 3:29:00 PM,0.05,0.05,0.05,0.05,5700
11/29/2018 3:28:00 PM,0.05,0.05,0.05,0.05,2850
11/29/2018 3:27:00 PM,0.05,0.05,0.05,0.05,300
11/29/2018 3:26:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 3:25:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 3:24:00 PM,0.05,0.05,0.05,0.05,9525
11/29/2018 3:23:00 PM,0.05,0.05,0.05,0.05,750
11/29/2018 3:22:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 3:21:00 PM,0.05,0.05,0.05,0.05,1125
11/29/2018 3:20:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 3:19:00 PM,0.05,0.05,0.05,0.05,23400
11/29/2018 3:18:00 PM,0.05,0.05,0.05,0.05,5550
11/29/2018 3:17:00 PM,0.05,0.05,0.05,0.05,56025
11/29/2018 3:16:00 PM,0.05,0.1,0.05,0.05,1425
11/29/2018 3:15:00 PM,0.05,0.1,0.05,0.1,10650
11/29/2018 3:14:00 PM,0.05,0.05,0.05,0.05,1200
11/29/2018 3:13:00 PM,0.05,0.05,0.05,0.05,5925
11/29/2018 3:12:00 PM,0.05,0.05,0.05,0.05,150
11/29/2018 3:11:00 PM,0.05,0.05,0.05,0.05,5325
11/29/2018 3:10:00 PM,0.05,0.05,0.05,0.05,42750
11/29/2018 3:09:00 PM,0.05,0.05,0.05,0.05,6825
11/29/2018 3:08:00 PM,0.05,0.1,0.05,0.05,22575
11/29/2018 3:07:00 PM,0.05,0.1,0.05,0.05,14700
11/29/2018 3:06:00 PM,0.05,0.1,0.05,0.1,8775
11/29/2018 3:05:00 PM,0.05,0.05,0.05,0.05,300
11/29/2018 3:04:00 PM,0.05,0.05,0.05,0.05,1125
11/29/2018 3:03:00 PM,0.05,0.05,0.05,0.05,1875
11/29/2018 3:02:00 PM,0.1,0.1,0.1,0.1,150
11/29/2018 3:01:00 PM,0.1,0.1,0.05,0.05,1875
11/29/2018 3:00:00 PM,0.1,0.1,0.05,0.1,23325
11/29/2018 2:59:00 PM,0.05,0.05,0.05,0.05,300
11/29/2018 2:58:00 PM,0.05,0.1,0.05,0.05,9825
11/29/2018 2:57:00 PM,0.05,0.05,0.05,0.05,225
11/29/2018 2:56:00 PM,0.05,0.05,0.05,0.05,7650
11/29/2018 2:55:00 PM,0.05,0.1,0.05,0.05,2325
11/29/2018 2:54:00 PM,0.05,0.05,0.05,0.05,2925
11/29/2018 2:53:00 PM,0.05,0.1,0.05,0.1,975
11/29/2018 2:52:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 2:51:00 PM,0.1,0.1,0.05,0.05,600
11/29/2018 2:50:00 PM,0.05,0.05,0.05,0.05,1725
11/29/2018 2:49:00 PM,0.05,0.05,0.05,0.05,75
11/29/2018 2:48:00 PM,0.1,0.1,0.05,0.05,3450
11/29/2018 2:47:00 PM,0.05,0.1,0.05,0.1,22275
11/29/2018 2:46:00 PM,0.05,0.1,0.05,0.05,31125
11/29/2018 2:45:00 PM,0.1,0.1,0.05,0.05,975
11/29/2018 2:44:00 PM,0.05,0.1,0.05,0.05,8250
11/29/2018 2:43:00 PM,0.1,0.1,0.05,0.1,23775
11/29/2018 2:42:00 PM,0.1,0.15,0.1,0.1,61950
11/29/2018 2:41:00 PM,0.15,0.15,0.1,0.1,18150
11/29/2018 2:40:00 PM,0.15,0.15,0.15,0.15,36000
11/29/2018 2:39:00 PM,0.2,0.2,0.15,0.15,16275
11/29/2018 2:38:00 PM,0.2,0.2,0.15,0.2,9150
11/29/2018 2:37:00 PM,0.2,0.2,0.2,0.2,3000
11/29/2018 2:36:00 PM,0.2,0.2,0.15,0.2,15225
11/29/2018 2:35:00 PM,0.2,0.2,0.15,0.2,8925
11/29/2018 2:34:00 PM,0.15,0.15,0.15,0.15,7950
11/29/2018 2:33:00 PM,0.2,0.2,0.15,0.15,4050
11/29/2018 2:32:00 PM,0.15,0.15,0.15,0.15,6375
11/29/2018 2:31:00 PM,0.2,0.2,0.15,0.15,16800
11/29/2018 2:30:00 PM,0.2,0.2,0.15,0.15,8925
11/29/2018 2:29:00 PM,0.15,0.2,0.15,0.15,300
11/29/2018 2:28:00 PM,0.15,0.15,0.15,0.15,9825
11/29/2018 2:27:00 PM,0.15,0.15,0.15,0.15,1350
11/29/2018 2:26:00 PM,0.2,0.2,0.15,0.15,6975
11/29/2018 2:25:00 PM,0.2,0.2,0.15,0.2,9750
11/29/2018 2:24:00 PM,0.15,0.2,0.15,0.2,3300
