Date,NIFTY18NOV10550PE O,NIFTY18NOV10550PE H,NIFTY18NOV10550PE L,NIFTY18NOV10550PE C,NIFTY18NOV10550PE V
11/29/2018 3:29:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 3:28:00 PM,0.05,0.05,0.05,0.05,3000
11/29/2018 3:27:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 3:26:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 3:25:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 3:24:00 PM,0.1,0.1,0.05,0.05,3150
11/29/2018 3:23:00 PM,0.1,0.1,0.1,0.1,0
11/29/2018 3:22:00 PM,0.1,0.1,0.1,0.1,0
11/29/2018 3:21:00 PM,0.1,0.1,0.1,0.1,0
11/29/2018 3:20:00 PM,0.1,0.1,0.1,0.1,0
11/29/2018 3:19:00 PM,0.1,0.1,0.05,0.1,750
11/29/2018 3:18:00 PM,0.1,0.1,0.05,0.1,2400
11/29/2018 3:17:00 PM,0.05,0.1,0.05,0.1,3000
11/29/2018 3:16:00 PM,0.05,0.05,0.05,0.05,1800
11/29/2018 3:15:00 PM,0.05,0.1,0.05,0.05,33525
11/29/2018 3:14:00 PM,0.05,0.05,0.05,0.05,1050
11/29/2018 3:13:00 PM,0.05,0.05,0.05,0.05,900
11/29/2018 3:12:00 PM,0.1,0.1,0.05,0.05,5400
11/29/2018 3:11:00 PM,0.05,0.1,0.05,0.1,300
11/29/2018 3:10:00 PM,0.05,0.05,0.05,0.05,4500
11/29/2018 3:09:00 PM,0.05,0.1,0.05,0.05,975
11/29/2018 3:08:00 PM,0.1,0.1,0.05,0.05,975
11/29/2018 3:07:00 PM,0.05,0.1,0.05,0.1,11325
11/29/2018 3:06:00 PM,0.05,0.1,0.05,0.05,1275
11/29/2018 3:05:00 PM,0.05,0.05,0.05,0.05,375
11/29/2018 3:04:00 PM,0.1,0.1,0.05,0.05,450
11/29/2018 3:03:00 PM,0.1,0.1,0.1,0.1,75
11/29/2018 3:02:00 PM,0.1,0.1,0.1,0.1,0
11/29/2018 3:01:00 PM,0.1,0.1,0.1,0.1,0
11/29/2018 3:00:00 PM,0.05,0.1,0.05,0.1,300
11/29/2018 2:59:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 2:58:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 2:57:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 2:56:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 2:55:00 PM,0.05,0.05,0.05,0.05,375
11/29/2018 2:54:00 PM,0.05,0.05,0.05,0.05,75
11/29/2018 2:53:00 PM,0.1,0.1,0.05,0.05,300
11/29/2018 2:52:00 PM,0.05,0.1,0.05,0.1,450
11/29/2018 2:51:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 2:50:00 PM,0.05,0.05,0.05,0.05,450
11/29/2018 2:49:00 PM,0.05,0.05,0.05,0.05,0
11/29/2018 2:48:00 PM,0.1,0.1,0.05,0.05,1500
11/29/2018 2:47:00 PM,0.1,0.1,0.1,0.1,75
11/29/2018 2:46:00 PM,0.1,0.15,0.1,0.1,5025
11/29/2018 2:45:00 PM,0.1,0.1,0.1,0.1,11250
11/29/2018 2:44:00 PM,0.15,0.15,0.1,0.1,225
11/29/2018 2:43:00 PM,0.1,0.15,0.1,0.15,375
11/29/2018 2:42:00 PM,0.1,0.1,0.1,0.1,75
11/29/2018 2:41:00 PM,0.1,0.15,0.1,0.15,75
11/29/2018 2:40:00 PM,0.1,0.1,0.1,0.1,600
11/29/2018 2:39:00 PM,0.15,0.15,0.1,0.1,2325
11/29/2018 2:38:00 PM,0.1,0.1,0.1,0.1,750
11/29/2018 2:37:00 PM,0.1,0.1,0.1,0.1,1125
11/29/2018 2:36:00 PM,0.1,0.1,0.1,0.1,4425
11/29/2018 2:35:00 PM,0.1,0.15,0.1,0.1,3750
11/29/2018 2:34:00 PM,0.1,0.1,0.1,0.1,3225
11/29/2018 2:33:00 PM,0.1,0.1,0.1,0.1,4725
