Date,NIFTY18NOV10500CE O,NIFTY18NOV10500CE H,NIFTY18NOV10500CE L,NIFTY18NOV10500CE C,NIFTY18NOV10500CE V
11/29/2018 2:03:00 PM,347.85,359,347.85,358.45,13875
11/29/2018 2:02:00 PM,347.4,348.5,345,347.85,5550
11/29/2018 2:01:00 PM,337,348,337,347.4,16800
11/29/2018 2:00:00 PM,330.25,337,330.25,337,4650
11/29/2018 1:59:00 PM,331,331,330,330.25,3150
11/29/2018 1:58:00 PM,328.4,331,328.4,331,1425
11/29/2018 1:57:00 PM,327.75,328.4,327.75,328.4,225
11/29/2018 1:56:00 PM,324,327.75,324,327.75,5700
11/29/2018 1:55:00 PM,324.5,326,324,324,1350
11/29/2018 1:54:00 PM,328.85,331,324.5,324.5,1350
11/29/2018 1:53:00 PM,329,329.2,328.85,328.85,975
11/29/2018 1:52:00 PM,330,330,328,329,825
11/29/2018 1:51:00 PM,332,332,330,330,75
11/29/2018 1:50:00 PM,330,332,329.6,332,2775
11/29/2018 1:49:00 PM,325,330,325,330,2925
11/29/2018 1:48:00 PM,325.05,325.05,324.05,325,2700
11/29/2018 1:47:00 PM,327.6,330.95,324.45,325.05,2550
11/29/2018 1:46:00 PM,326,327.6,326,327.6,75
11/29/2018 1:45:00 PM,323.15,326,323.15,326,1125
11/29/2018 1:44:00 PM,319.55,323.15,319.55,323.15,5325
11/29/2018 1:43:00 PM,321,321,318.35,319.55,450
11/29/2018 1:42:00 PM,318,321,318,321,2700
11/29/2018 1:41:00 PM,317.8,320.6,317.8,318,1050
11/29/2018 1:40:00 PM,320.15,321,317.8,317.8,3075
11/29/2018 1:39:00 PM,318,321,318,320.15,6300
11/29/2018 1:38:00 PM,322.5,322.5,316.7,318,4725
11/29/2018 1:37:00 PM,322.15,323.8,321.4,322.5,4425
11/29/2018 1:36:00 PM,327.6,327.6,322.15,322.15,375
11/29/2018 1:35:00 PM,325.15,327.6,325.1,327.6,2250
11/29/2018 1:34:00 PM,327.7,327.7,323.95,325.15,675
11/29/2018 1:33:00 PM,325.8,327.7,325.8,327.7,75
11/29/2018 1:32:00 PM,325.7,327.95,325.7,325.8,750
11/29/2018 1:31:00 PM,324.7,326.2,324.7,325.7,600
11/29/2018 1:30:00 PM,321.6,324.7,321.6,324.7,150
11/29/2018 1:29:00 PM,321,322,321,321.6,375
11/29/2018 1:28:00 PM,322.5,322.8,321,321,375
11/29/2018 1:27:00 PM,323,323,321,322.5,600
11/29/2018 1:26:00 PM,325,325,323,323,825
11/29/2018 1:25:00 PM,330,330,324.9,325,2100
11/29/2018 1:24:00 PM,331,331,330,330,300
11/29/2018 1:23:00 PM,328.2,332.1,328.2,331,1275
11/29/2018 1:22:00 PM,327.7,328.65,326.05,328.2,1275
11/29/2018 1:21:00 PM,327,327.7,327,327.7,225
11/29/2018 1:20:00 PM,322.5,327,322.5,327,2775
11/29/2018 1:19:00 PM,323.7,325.3,322.5,322.5,975
11/29/2018 1:18:00 PM,323.8,325.5,323.65,323.7,1350
11/29/2018 1:17:00 PM,330,330,325,325,450
11/29/2018 1:16:00 PM,328,330,328,330,1275
11/29/2018 1:15:00 PM,328,329.05,328,328,825
11/29/2018 1:14:00 PM,332,332,328,328,1500
11/29/2018 1:13:00 PM,327.75,332,327.75,332,750
11/29/2018 1:12:00 PM,330.85,330.85,327.75,327.75,450
11/29/2018 1:11:00 PM,328.45,330.85,328,330.85,2025
11/29/2018 1:10:00 PM,326.9,329.45,326.9,327.95,2550
11/29/2018 1:09:00 PM,324,327,324,326.4,1875
11/29/2018 1:08:00 PM,322.15,324,321.25,324,975
11/29/2018 1:07:00 PM,318.65,322.15,318.5,322.15,1650
11/29/2018 1:06:00 PM,317,318.65,317,318.65,1200
11/29/2018 1:05:00 PM,319,319.45,319,319.45,300
11/29/2018 1:04:00 PM,321,321.7,319,319,975
11/29/2018 1:03:00 PM,323.65,323.65,319.35,319.35,1050
11/29/2018 1:02:00 PM,322.45,324.5,322.45,323.65,450
11/29/2018 1:01:00 PM,322.15,323.3,321.5,322.45,975
11/29/2018 1:00:00 PM,327.45,327.45,321.9,321.9,375
11/29/2018 12:59:00 PM,324,328.8,324,327.45,3900
11/29/2018 12:58:00 PM,316.25,324,316.25,324,3000
11/29/2018 12:57:00 PM,318.05,318.05,316.25,316.25,300
11/29/2018 12:56:00 PM,318.85,318.85,316.05,318.05,1650
11/29/2018 12:55:00 PM,321.6,321.6,318.85,318.85,300
11/29/2018 12:54:00 PM,319,321.6,319,321.6,150
11/29/2018 12:53:00 PM,318.7,320.05,318.15,319,900
11/29/2018 12:52:00 PM,318.4,318.9,317.2,318.7,900
11/29/2018 12:51:00 PM,315.7,318.4,315.7,318.4,450
11/29/2018 12:50:00 PM,315.7,315.7,315.7,315.7,0
11/29/2018 12:49:00 PM,315.7,315.7,315.7,315.7,0
11/29/2018 12:48:00 PM,319.85,319.85,315.15,315.7,1200
11/29/2018 12:47:00 PM,317,320,317,319.85,1500
11/29/2018 12:46:00 PM,317,317,317,317,0
11/29/2018 12:45:00 PM,316.2,317,315,317,825
11/29/2018 12:44:00 PM,317.9,319,316.2,316.2,375
11/29/2018 12:43:00 PM,316.7,317.9,316.7,317.9,150
11/29/2018 12:42:00 PM,314.45,316.7,314.45,316.7,150
11/29/2018 12:41:00 PM,313,314.45,313,314.45,75
11/29/2018 12:40:00 PM,310,314.35,310,313,300
11/29/2018 12:39:00 PM,309.5,310.1,309.4,310,525
11/29/2018 12:38:00 PM,309.9,310,309.9,310,300
11/29/2018 12:37:00 PM,308,309.9,308,309.9,300
11/29/2018 12:36:00 PM,303.4,308,303.4,308,750
11/29/2018 12:35:00 PM,307.25,307.25,303.4,303.4,900
11/29/2018 12:34:00 PM,301.65,307.25,301.65,307.25,1650
11/29/2018 12:33:00 PM,305.7,305.75,301.65,301.65,2250
11/29/2018 12:32:00 PM,312.65,312.65,309,309,1575
11/29/2018 12:31:00 PM,312.85,314,312.65,312.65,2025
11/29/2018 12:30:00 PM,315.9,315.9,312.85,312.85,450
11/29/2018 12:29:00 PM,316,316,314.1,315.9,375
11/29/2018 12:28:00 PM,314.25,316,314.25,316,2025
11/29/2018 12:27:00 PM,316,316,314,314.25,300
11/29/2018 12:26:00 PM,316,316,316,316,0
11/29/2018 12:25:00 PM,315.6,317,315.6,316,825
11/29/2018 12:24:00 PM,318,318.55,315.6,315.6,300
11/29/2018 12:23:00 PM,318,318,318,318,0
11/29/2018 12:22:00 PM,318,318,318,318,75
11/29/2018 12:21:00 PM,317.5,319.8,316.75,318,300
11/29/2018 12:20:00 PM,317.5,317.5,317.5,317.5,0
11/29/2018 12:19:00 PM,314,317.7,314,317.5,1050
11/29/2018 12:18:00 PM,314,314,314,314,0
11/29/2018 12:17:00 PM,314.05,314.4,314,314,525
11/29/2018 12:16:00 PM,314.05,314.05,314.05,314.05,0
11/29/2018 12:15:00 PM,314.4,315,314.05,314.05,150
11/29/2018 12:14:00 PM,312.25,314.4,312.25,314.4,600
11/29/2018 12:13:00 PM,313.85,313.85,313.5,313.5,825
11/29/2018 12:12:00 PM,311.25,313.85,311.25,313.85,300
11/29/2018 12:11:00 PM,312,312,311.25,311.25,300
11/29/2018 12:10:00 PM,311.5,312.7,310.35,312,2775
11/29/2018 12:09:00 PM,311.6,312.8,311.5,311.5,1350
11/29/2018 12:08:00 PM,312.8,312.8,311.5,311.5,300
11/29/2018 12:07:00 PM,313.25,313.25,312.5,312.8,750
11/29/2018 12:06:00 PM,313.1,313.35,312.4,313.25,825
11/29/2018 12:05:00 PM,313,313.1,312.5,313.1,525
11/29/2018 12:04:00 PM,312.5,313,312.5,313,225
11/29/2018 12:03:00 PM,313.95,313.95,312.5,312.5,525
11/29/2018 12:02:00 PM,311.5,313.95,311.5,313.95,150
11/29/2018 12:01:00 PM,311,312,311,311.5,375
11/29/2018 12:00:00 PM,314,314,311,311,900
11/29/2018 11:59:00 AM,315.5,315.5,314,314,75
11/29/2018 11:58:00 AM,315.5,315.5,315.5,315.5,0
11/29/2018 11:57:00 AM,316.05,316.25,314,315.5,225
11/29/2018 11:56:00 AM,315.1,316.45,315,316.05,450
11/29/2018 11:55:00 AM,315,316.5,315,315.1,300
11/29/2018 11:54:00 AM,316.25,316.25,315,315,225
11/29/2018 11:53:00 AM,316,316.25,314.2,316.25,300
11/29/2018 11:52:00 AM,314.3,316,314.3,316,225
11/29/2018 11:51:00 AM,315,315,314.3,314.3,225
11/29/2018 11:50:00 AM,315.7,315.8,311.8,315,5550
11/29/2018 11:49:00 AM,315.7,315.7,315.7,315.7,0
11/29/2018 11:48:00 AM,315.55,315.7,313.2,315.7,675
11/29/2018 11:47:00 AM,316.5,316.9,315.75,315.75,375
11/29/2018 11:46:00 AM,315.15,316.5,315.15,316.5,75
11/29/2018 11:45:00 AM,317.15,317.15,314.75,315.15,1500
11/29/2018 11:44:00 AM,318,320.4,317.15,317.15,1425
11/29/2018 11:43:00 AM,317,318,317,318,150
11/29/2018 11:42:00 AM,315.8,317.8,315.8,317,375
11/29/2018 11:41:00 AM,314.15,315.8,314.15,315.8,75
11/29/2018 11:40:00 AM,316,316,314,314.15,2325
11/29/2018 11:39:00 AM,319.4,320.35,316,316,1425
11/29/2018 11:38:00 AM,319,321.95,319,319.4,1200
11/29/2018 11:37:00 AM,320,320.6,319,319,675
11/29/2018 11:36:00 AM,319.55,320.2,319,319.95,675
11/29/2018 11:35:00 AM,322.6,322.6,319.4,319.5,675
11/29/2018 11:34:00 AM,324,324,322.05,322.6,750
11/29/2018 11:33:00 AM,323.25,325,323.25,324,825
11/29/2018 11:32:00 AM,321.8,324.85,321.8,323.25,3450
11/29/2018 11:31:00 AM,324,324.75,321.45,321.6,1650
11/29/2018 11:30:00 AM,321.3,324,321.25,324,1425
11/29/2018 11:29:00 AM,320,322,320,321.3,750
11/29/2018 11:28:00 AM,316.15,320,316.15,320,150
11/29/2018 11:27:00 AM,319.85,320,316.15,316.15,450
11/29/2018 11:26:00 AM,320.1,321,319.85,319.85,2925
11/29/2018 11:25:00 AM,322.95,322.95,319.85,319.85,4350
11/29/2018 11:24:00 AM,318.9,323.8,318.9,322.95,5550
11/29/2018 11:23:00 AM,316,318.9,315.9,318.9,2100
11/29/2018 11:22:00 AM,312.65,315.25,312.65,315.25,1050
11/29/2018 11:21:00 AM,311.5,312.65,311.5,312.65,225
11/29/2018 11:20:00 AM,311.5,311.5,311.5,311.5,0
11/29/2018 11:19:00 AM,310.15,311.5,310.15,311.5,75
11/29/2018 11:18:00 AM,309.15,310.4,309.15,310.15,300
11/29/2018 11:17:00 AM,308.35,309.75,308.35,309.15,825
11/29/2018 11:16:00 AM,305.4,308.35,305.4,308.35,1650
11/29/2018 11:15:00 AM,304.5,305.4,304.5,305.4,450
11/29/2018 11:14:00 AM,303,305,303,304.5,7650
11/29/2018 11:13:00 AM,303.2,303.55,303,303,900
11/29/2018 11:12:00 AM,304,304.95,303.2,303.2,375
11/29/2018 11:11:00 AM,304.05,304.9,304,304,450
11/29/2018 11:10:00 AM,303,305,303,304.05,825
11/29/2018 11:09:00 AM,304.25,306.45,303.65,304.5,1875
11/29/2018 11:08:00 AM,307,307,304.25,304.25,1650
11/29/2018 11:07:00 AM,308.5,308.5,306.9,307,375
11/29/2018 11:06:00 AM,308.05,308.5,308.05,308.5,150
11/29/2018 11:05:00 AM,308.05,308.05,308.05,308.05,0
11/29/2018 11:04:00 AM,307.65,308.25,307.65,308.05,375
11/29/2018 11:03:00 AM,309.15,309.4,307.65,307.65,1125
11/29/2018 11:02:00 AM,306.6,309.15,306.6,309.15,2325
11/29/2018 11:01:00 AM,308,308,306,306.6,1725
11/29/2018 11:00:00 AM,310.3,310.3,308,308,825
11/29/2018 10:59:00 AM,312,312,310.3,310.3,75
11/29/2018 10:58:00 AM,313,314,312,312,375
11/29/2018 10:57:00 AM,311.15,313,311.15,313,75
11/29/2018 10:56:00 AM,311,311.8,310.7,311.15,1950
11/29/2018 10:55:00 AM,310,312.15,310,311,3300
11/29/2018 10:54:00 AM,312,312,309.15,310,900
11/29/2018 10:53:00 AM,313.45,314.95,312,312,1425
11/29/2018 10:52:00 AM,312.95,314.4,312.55,313.45,1275
11/29/2018 10:51:00 AM,315,315,312.95,312.95,225
11/29/2018 10:50:00 AM,314.5,315.5,314,315,600
11/29/2018 10:49:00 AM,315,315,314.5,314.5,1125
11/29/2018 10:48:00 AM,317.2,317.8,315,315,375
11/29/2018 10:47:00 AM,320.9,320.9,317.2,317.2,5100
11/29/2018 10:46:00 AM,316,320.9,316,320.9,1875
11/29/2018 10:45:00 AM,311,316,311,315.55,975
11/29/2018 10:44:00 AM,309.4,313.85,309.4,311,3000
11/29/2018 10:43:00 AM,311,311,309.4,309.4,375
11/29/2018 10:42:00 AM,309,311,309,311,1500
11/29/2018 10:41:00 AM,310,312.2,309,309,1650
11/29/2018 10:40:00 AM,307.1,310,307.1,310,6450
11/29/2018 10:39:00 AM,308.1,308.1,307.1,307.1,375
11/29/2018 10:38:00 AM,305.65,308.1,305.65,308.1,750
11/29/2018 10:37:00 AM,304,305.65,304,305.65,525
11/29/2018 10:36:00 AM,304,304,304,304,225
11/29/2018 10:35:00 AM,304,304,304,304,3450
11/29/2018 10:34:00 AM,305.1,305.1,302.35,304,4500
11/29/2018 10:33:00 AM,304.05,305.1,303,305.1,4500
11/29/2018 10:32:00 AM,304.3,304.3,302.75,304.05,3225
11/29/2018 10:31:00 AM,305.1,305.4,302.6,304.3,1275
11/29/2018 10:30:00 AM,302.6,305.3,302.35,305.1,3225
11/29/2018 10:29:00 AM,303,303,302,302.6,825
11/29/2018 10:28:00 AM,302.5,303,301.95,303,1500
11/29/2018 10:27:00 AM,300,302.9,300,302.5,5700
11/29/2018 10:26:00 AM,299.65,301.3,299.65,300,3900
11/29/2018 10:25:00 AM,300,301.25,299.45,299.65,11100
11/29/2018 10:24:00 AM,297.8,300,297.8,300,2325
11/29/2018 10:23:00 AM,297.2,299,297,297.8,1500
11/29/2018 10:22:00 AM,297.35,298,297,297.2,3225
11/29/2018 10:21:00 AM,298.95,299.5,297.35,297.35,1050
11/29/2018 10:20:00 AM,298,298.95,297.1,298.95,5400
11/29/2018 10:19:00 AM,298,299.35,297.5,298,6525
11/29/2018 10:18:00 AM,295.75,298,295.75,298,9900
11/29/2018 10:17:00 AM,295,296.9,294.6,295.75,1725
11/29/2018 10:16:00 AM,293.15,295,293.15,295,825
11/29/2018 10:15:00 AM,293.65,293.65,292.8,293.15,750
11/29/2018 10:14:00 AM,292,293.65,292,293.65,675
11/29/2018 10:13:00 AM,292,292,292,292,225
11/29/2018 10:12:00 AM,292.65,292.65,291,292,450
11/29/2018 10:11:00 AM,293.5,293.95,292.65,292.65,600
11/29/2018 10:10:00 AM,292.55,294.85,292.55,294.7,1275
11/29/2018 10:09:00 AM,290.9,292.85,290.9,292.55,3600
11/29/2018 10:08:00 AM,291.6,292.55,290.85,290.9,2325
11/29/2018 10:07:00 AM,291.9,292.7,290.05,291.6,1800
11/29/2018 10:06:00 AM,290,292.5,289.95,292.5,2700
11/29/2018 10:05:00 AM,289.3,290.8,289.3,290,975
11/29/2018 10:04:00 AM,290.25,290.25,289.3,289.3,750
11/29/2018 10:03:00 AM,287,290.25,287,290.25,1800
11/29/2018 10:02:00 AM,288.2,288.45,286.65,286.85,1200
11/29/2018 10:01:00 AM,289.65,289.65,287.3,288.2,600
11/29/2018 10:00:00 AM,290,290.8,290,290.05,4650
11/29/2018 9:59:00 AM,288.25,290.8,287.85,290,2475
11/29/2018 9:58:00 AM,290,290,286.5,288.25,7800
11/29/2018 9:57:00 AM,288.1,290.65,288.1,290,4650
11/29/2018 9:56:00 AM,290,290.95,288.1,288.1,3300
11/29/2018 9:55:00 AM,291.3,291.3,290,290,6525
11/29/2018 9:54:00 AM,294.15,294.15,291,291.3,1650
11/29/2018 9:53:00 AM,292.45,294.15,292.45,294.15,375
11/29/2018 9:52:00 AM,295,295,292.4,292.45,1050
11/29/2018 9:51:00 AM,296,296.55,295,295,4050
11/29/2018 9:50:00 AM,295.5,296.5,295,296,4575
11/29/2018 9:49:00 AM,295.95,297,295.5,295.5,1275
11/29/2018 9:48:00 AM,297,298.6,295.95,295.95,2325
11/29/2018 9:47:00 AM,293.65,297,293.65,297,2325
11/29/2018 9:46:00 AM,295.65,295.65,293.65,293.65,3525
11/29/2018 9:45:00 AM,292.5,296.45,292.5,295.65,10950
11/29/2018 9:44:00 AM,292.4,293,291.45,292.5,2625
11/29/2018 9:43:00 AM,292.5,293,292,292.8,1500
11/29/2018 9:42:00 AM,292,293.05,292,292.5,1425
11/29/2018 9:41:00 AM,291,293,291,292,11625
11/29/2018 9:40:00 AM,290.6,292.5,290.6,291,20850
11/29/2018 9:39:00 AM,289.75,291.5,289.75,290.2,5475
11/29/2018 9:38:00 AM,291.5,292.5,288.1,290.35,9750
11/29/2018 9:37:00 AM,290.35,292.05,290.35,291.5,4575
11/29/2018 9:36:00 AM,286.4,291.05,286,291.05,7875
11/29/2018 9:35:00 AM,283.85,286.4,283.85,286.4,5850
11/29/2018 9:34:00 AM,284.7,286.5,283.85,283.85,1500
11/29/2018 9:33:00 AM,281.25,285.1,281.25,284.7,1875
11/29/2018 9:32:00 AM,283.65,283.65,281.15,281.4,4125
11/29/2018 9:31:00 AM,282.05,284.5,282.05,283.65,8400
11/29/2018 9:30:00 AM,282,285,282,282.05,3675
11/29/2018 9:29:00 AM,283.45,283.45,282,282,3675
11/29/2018 9:28:00 AM,284.5,286.95,283.45,283.45,9825
11/29/2018 9:27:00 AM,286,287,284.5,284.5,11100
11/29/2018 9:26:00 AM,285.75,286,283.95,286,9675
11/29/2018 9:25:00 AM,281.65,286.75,281.65,285.75,2550
11/29/2018 9:24:00 AM,283,283.05,281.45,283,675
11/29/2018 9:23:00 AM,284.9,285.95,283,283,4800
11/29/2018 9:22:00 AM,281.95,285.15,281.95,284.9,9075
11/29/2018 9:21:00 AM,277,282.15,277,281.95,3000
11/29/2018 9:20:00 AM,273.65,277,273,277,4725
11/29/2018 9:19:00 AM,275.05,275.1,271,271,7800
11/29/2018 9:18:00 AM,279,279,274.5,275.05,9525
11/29/2018 9:17:00 AM,274,281,274,279,6300
11/29/2018 9:16:00 AM,275.25,276.6,272.9,274,6300
11/29/2018 9:15:00 AM,285.2,290.35,273.15,275,13050
11/28/2018 3:29:00 PM,210,210.65,208.1,210,4575
11/28/2018 3:28:00 PM,209,210.2,208.95,210,1500
11/28/2018 3:27:00 PM,208.9,210.25,208.2,209,4950
11/28/2018 3:26:00 PM,207,209.35,207,208.9,3975
11/28/2018 3:25:00 PM,207.7,207.7,206,207,2625
11/28/2018 3:24:00 PM,210,210,207.1,207.7,2400
11/28/2018 3:23:00 PM,210,212,209.95,209.95,1800
11/28/2018 3:22:00 PM,212,212.7,210,210,7650
11/28/2018 3:21:00 PM,213.75,214,212,212.5,1875
11/28/2018 3:20:00 PM,215.25,216.4,213.5,213.75,4200
11/28/2018 3:19:00 PM,215.65,216.55,214.45,215.25,2925
11/28/2018 3:18:00 PM,221,221,216.2,216.2,2625
11/28/2018 3:17:00 PM,219,221,219,221,3975
11/28/2018 3:16:00 PM,217.75,219.5,217.2,219,2700
11/28/2018 3:15:00 PM,216.65,217.95,215.6,217.75,2625
11/28/2018 3:14:00 PM,216.3,218.2,216.3,216.65,1200
11/28/2018 3:13:00 PM,212.35,217.2,212.35,216.3,3600
11/28/2018 3:12:00 PM,215.7,215.7,212.35,212.35,1650
11/28/2018 3:11:00 PM,214.4,215.95,213.65,215.7,4425
11/28/2018 3:10:00 PM,210.25,214.4,210.25,214.4,3300
11/28/2018 3:09:00 PM,213.95,215.05,210.25,210.25,12825
11/28/2018 3:08:00 PM,219.9,219.9,213.95,213.95,9300
11/28/2018 3:07:00 PM,224,224.15,219.35,219.9,12000
11/28/2018 3:06:00 PM,226.25,227.25,223.8,224,7200
11/28/2018 3:05:00 PM,227.75,229.6,226.25,226.25,7425
11/28/2018 3:04:00 PM,231.3,232,226,227.75,5475
11/28/2018 3:03:00 PM,229.2,231.3,228.6,231.3,4725
11/28/2018 3:02:00 PM,221.35,229.2,221.35,229.2,2175
11/28/2018 3:01:00 PM,224.3,224.3,221.35,222.2,2250
11/28/2018 3:00:00 PM,222,225,222,224.3,1125
11/28/2018 2:59:00 PM,223.5,224.5,222.05,222.05,3075
11/28/2018 2:58:00 PM,223.5,224.45,222.1,223.55,1725
11/28/2018 2:57:00 PM,224,226,222.3,223.5,3975
11/28/2018 2:56:00 PM,224.45,224.45,222.1,223.65,2625
11/28/2018 2:55:00 PM,227.35,227.35,222.35,224.45,7275
11/28/2018 2:54:00 PM,232.1,232.5,227.05,227.35,3225
11/28/2018 2:53:00 PM,234.9,234.9,232,232.1,3750
11/28/2018 2:52:00 PM,234.2,234.9,233.6,234.9,525
11/28/2018 2:51:00 PM,234.9,235.75,232.2,234.2,900
11/28/2018 2:50:00 PM,233.5,235,233.5,234.9,300
11/28/2018 2:49:00 PM,233.05,234.6,232.8,233.5,4125
11/28/2018 2:48:00 PM,228.55,233.05,228.55,233.05,1650
11/28/2018 2:47:00 PM,229.65,229.65,227,228.55,2175
11/28/2018 2:46:00 PM,230.1,230.1,225.95,229.65,1875
11/28/2018 2:45:00 PM,232.75,233,230.1,230.1,300
11/28/2018 2:44:00 PM,230.5,233.25,229.15,232.75,3150
11/28/2018 2:43:00 PM,234.3,234.5,229.1,230.5,4275
11/28/2018 2:42:00 PM,236.65,237.45,233.7,234.3,5625
11/28/2018 2:41:00 PM,237.65,238,236,236.05,4200
11/28/2018 2:40:00 PM,232.5,238.95,232.5,237.65,5100
11/28/2018 2:39:00 PM,235.45,235.45,231.05,232.5,3825
11/28/2018 2:38:00 PM,232.3,235.45,232.3,235.45,6750
11/28/2018 2:37:00 PM,227.6,234.55,227.6,232.3,9675
11/28/2018 2:36:00 PM,227,228.5,227,227.6,6675
11/28/2018 2:35:00 PM,228,228,226.5,227,525
11/28/2018 2:34:00 PM,226.35,229.15,226.2,228,1275
11/28/2018 2:33:00 PM,230,230,226.35,226.35,1500
11/28/2018 2:32:00 PM,229.3,231,229.3,230,2100
