Date,BANKNIFTY18NOV26600PE O,BANKNIFTY18NOV26600PE H,BANKNIFTY18NOV26600PE L,BANKNIFTY18NOV26600PE C,BANKNIFTY18NOV26600PE V
11/29/2018 3:29:00 PM,0.05,0.05,0.05,0.05,2400
11/29/2018 3:28:00 PM,0.1,0.1,0.05,0.05,29500
11/29/2018 3:27:00 PM,0.1,0.1,0.05,0.05,25320
11/29/2018 3:26:00 PM,0.1,0.1,0.05,0.05,21980
11/29/2018 3:25:00 PM,0.05,0.1,0.05,0.1,33140
11/29/2018 3:24:00 PM,0.1,0.1,0.05,0.05,3720
11/29/2018 3:23:00 PM,0.1,0.1,0.05,0.1,33840
11/29/2018 3:22:00 PM,0.05,0.1,0.05,0.1,8440
11/29/2018 3:21:00 PM,0.05,0.1,0.05,0.05,32180
11/29/2018 3:20:00 PM,0.05,0.1,0.05,0.05,25260
11/29/2018 3:19:00 PM,0.1,0.1,0.05,0.1,10480
11/29/2018 3:18:00 PM,0.05,0.1,0.05,0.05,25680
11/29/2018 3:17:00 PM,0.05,0.1,0.05,0.05,19700
11/29/2018 3:16:00 PM,0.05,0.1,0.05,0.05,35920
11/29/2018 3:15:00 PM,0.05,0.1,0.05,0.05,56420
11/29/2018 3:14:00 PM,0.15,0.15,0.05,0.15,149880
11/29/2018 3:13:00 PM,0.1,0.15,0.1,0.15,27900
11/29/2018 3:12:00 PM,0.15,0.2,0.1,0.1,97160
11/29/2018 3:11:00 PM,0.2,0.2,0.15,0.15,20580
11/29/2018 3:10:00 PM,0.15,0.2,0.15,0.15,20860
11/29/2018 3:09:00 PM,0.2,0.2,0.15,0.15,28740
11/29/2018 3:08:00 PM,0.15,0.2,0.15,0.15,38440
11/29/2018 3:07:00 PM,0.15,0.2,0.15,0.15,20740
11/29/2018 3:06:00 PM,0.25,0.25,0.15,0.15,54500
11/29/2018 3:05:00 PM,0.2,0.25,0.2,0.25,45260
11/29/2018 3:04:00 PM,0.2,0.25,0.2,0.2,40280
11/29/2018 3:03:00 PM,0.25,0.25,0.2,0.2,35000
11/29/2018 3:02:00 PM,0.25,0.3,0.2,0.2,41260
11/29/2018 3:01:00 PM,0.3,0.35,0.25,0.25,115300
11/29/2018 3:00:00 PM,0.3,0.35,0.25,0.3,70240
11/29/2018 2:59:00 PM,0.35,0.35,0.25,0.25,60420
11/29/2018 2:58:00 PM,0.3,0.35,0.3,0.3,54140
11/29/2018 2:57:00 PM,0.35,0.4,0.3,0.3,48600
11/29/2018 2:56:00 PM,0.4,0.4,0.35,0.4,44740
11/29/2018 2:55:00 PM,0.35,0.45,0.3,0.4,83180
11/29/2018 2:54:00 PM,0.35,0.4,0.35,0.35,37600
11/29/2018 2:53:00 PM,0.35,0.4,0.35,0.4,72260
11/29/2018 2:52:00 PM,0.5,0.5,0.35,0.35,105940
11/29/2018 2:51:00 PM,0.5,0.55,0.45,0.45,70220
11/29/2018 2:50:00 PM,0.6,0.6,0.5,0.5,97520
11/29/2018 2:49:00 PM,0.5,0.6,0.5,0.6,78840
11/29/2018 2:48:00 PM,0.65,0.65,0.5,0.55,82780
11/29/2018 2:47:00 PM,0.65,0.65,0.55,0.65,48780
11/29/2018 2:46:00 PM,0.6,0.65,0.55,0.6,88760
11/29/2018 2:45:00 PM,0.7,0.7,0.55,0.55,66460
11/29/2018 2:44:00 PM,0.9,0.9,0.6,0.7,109800
11/29/2018 2:43:00 PM,0.75,0.85,0.7,0.85,74380
11/29/2018 2:42:00 PM,0.8,0.85,0.7,0.75,86920
11/29/2018 2:41:00 PM,0.75,0.8,0.7,0.75,45180
11/29/2018 2:40:00 PM,0.85,0.9,0.75,0.8,52820
11/29/2018 2:39:00 PM,0.85,1,0.8,0.9,75860
11/29/2018 2:38:00 PM,0.8,0.95,0.8,0.85,72700
11/29/2018 2:37:00 PM,1.05,1.1,0.8,0.8,79600
11/29/2018 2:36:00 PM,1.2,1.3,1,1.05,63440
11/29/2018 2:35:00 PM,1.4,1.65,1.25,1.25,100060
11/29/2018 2:34:00 PM,0.9,1.4,0.9,1.35,75060
11/29/2018 2:33:00 PM,1,1.1,0.9,0.95,32000
11/29/2018 2:32:00 PM,1.05,1.05,0.95,1,46300
11/29/2018 2:31:00 PM,1,1.2,1,1.1,46720
11/29/2018 2:30:00 PM,1.15,1.2,0.95,1.05,77480
11/29/2018 2:29:00 PM,1.35,1.35,1.15,1.2,71800
11/29/2018 2:28:00 PM,1.3,1.35,1.15,1.35,56940
11/29/2018 2:27:00 PM,1.4,1.45,1.2,1.3,47120
11/29/2018 2:26:00 PM,1.5,1.5,1.2,1.35,89860
11/29/2018 2:25:00 PM,1.4,1.8,1.35,1.35,121680
11/29/2018 2:24:00 PM,1.3,1.45,1.15,1.35,107060
11/29/2018 2:23:00 PM,1.45,1.45,1.15,1.35,110380
11/29/2018 2:22:00 PM,1.35,1.7,1.35,1.4,118400
11/29/2018 2:21:00 PM,1.4,1.5,1.25,1.4,79180
11/29/2018 2:20:00 PM,1.25,1.6,1.25,1.35,137120
11/29/2018 2:19:00 PM,1.4,1.4,1.2,1.35,87600
11/29/2018 2:18:00 PM,1.4,1.45,1.15,1.4,113820
11/29/2018 2:17:00 PM,1.45,1.55,1.3,1.3,137440
11/29/2018 2:16:00 PM,1.35,1.4,1.1,1.4,131960
11/29/2018 2:15:00 PM,1.15,1.4,1.15,1.3,112680
11/29/2018 2:14:00 PM,0.95,1.2,0.95,1.2,151660
11/29/2018 2:13:00 PM,1.25,1.25,0.95,0.95,150100
11/29/2018 2:12:00 PM,1.3,1.4,1.15,1.25,143260
11/29/2018 2:11:00 PM,1.4,1.5,1.2,1.3,168680
11/29/2018 2:10:00 PM,1.65,1.8,1.35,1.45,95960
11/29/2018 2:09:00 PM,1.95,2.05,1.65,1.75,65920
11/29/2018 2:08:00 PM,2.05,2.1,1.8,1.85,114720
11/29/2018 2:07:00 PM,2.05,2.2,1.85,2.2,114460
11/29/2018 2:06:00 PM,2,2,1.8,1.9,105760
11/29/2018 2:05:00 PM,1.9,1.95,1.65,1.95,135600
11/29/2018 2:04:00 PM,1.8,1.95,1.65,1.85,167180
11/29/2018 2:03:00 PM,2.2,2.2,1.75,1.8,204000
11/29/2018 2:02:00 PM,1.85,2.3,1.85,2.2,133080
11/29/2018 2:01:00 PM,2.8,2.9,1.9,1.9,259500
11/29/2018 2:00:00 PM,3.55,3.55,2.85,2.85,89980
11/29/2018 1:59:00 PM,3.5,3.6,3.4,3.55,70440
11/29/2018 1:58:00 PM,3.6,3.85,3.5,3.55,45340
11/29/2018 1:57:00 PM,4.1,4.1,3.55,3.55,65880
11/29/2018 1:56:00 PM,4.15,4.35,4,4.2,81500
11/29/2018 1:55:00 PM,3.7,4.2,3.5,4.15,127740
11/29/2018 1:54:00 PM,3.8,3.85,3.5,3.7,98620
11/29/2018 1:53:00 PM,4.15,4.2,3.8,3.9,92040
11/29/2018 1:52:00 PM,4.05,4.5,4.05,4.2,114600
11/29/2018 1:51:00 PM,3.9,4.15,3.7,4,110000
11/29/2018 1:50:00 PM,3.4,3.9,3.35,3.8,178840
11/29/2018 1:49:00 PM,4.55,4.6,3.25,3.25,136740
11/29/2018 1:48:00 PM,4.3,4.5,4.05,4.5,116160
11/29/2018 1:47:00 PM,3.55,4.3,3.5,4.3,157360
11/29/2018 1:46:00 PM,4.7,4.7,3.5,3.55,180080
11/29/2018 1:45:00 PM,6.2,6.4,4.65,4.7,158760
11/29/2018 1:44:00 PM,8.7,8.7,6.5,6.55,110660
11/29/2018 1:43:00 PM,8.75,9.2,8.25,8.7,94000
11/29/2018 1:42:00 PM,8.4,8.8,7.9,8.5,84120
11/29/2018 1:41:00 PM,8.8,8.9,8.4,8.6,70040
11/29/2018 1:40:00 PM,8.8,9.2,7.8,8.65,119140
11/29/2018 1:39:00 PM,8.7,9,8.05,8.75,125400
11/29/2018 1:38:00 PM,7.5,9.8,7.4,8.8,189280
11/29/2018 1:37:00 PM,6.65,7.65,6.4,7.5,115880
11/29/2018 1:36:00 PM,6.55,6.95,6.4,6.6,141440
11/29/2018 1:35:00 PM,6.9,6.95,6.15,6.5,98760
11/29/2018 1:34:00 PM,6.95,7.05,6.5,6.95,90180
11/29/2018 1:33:00 PM,7.25,7.35,6.6,6.95,75160
11/29/2018 1:32:00 PM,7.85,7.95,6.9,7.35,65680
11/29/2018 1:31:00 PM,7.3,7.95,7.2,7.85,82140
11/29/2018 1:30:00 PM,8.05,8.35,7.4,7.4,91320
11/29/2018 1:29:00 PM,7.3,8.2,7.25,8.1,80580
11/29/2018 1:28:00 PM,7.25,7.8,6.6,7.4,80680
11/29/2018 1:27:00 PM,8.1,8.1,7.1,7.25,80760
11/29/2018 1:26:00 PM,7.45,8.25,7.15,8.25,95160
11/29/2018 1:25:00 PM,6.4,7.45,6.4,7.35,112280
11/29/2018 1:24:00 PM,6.1,6.8,5.75,6.25,144960
11/29/2018 1:23:00 PM,7.05,7.2,6.4,6.8,122080
11/29/2018 1:22:00 PM,7,7.25,6.8,7.05,81160
11/29/2018 1:21:00 PM,7.75,7.8,6.75,7,111460
11/29/2018 1:20:00 PM,8.55,8.65,7.75,7.75,105200
11/29/2018 1:19:00 PM,8.05,8.65,7.8,8.6,142320
11/29/2018 1:18:00 PM,8.15,8.25,7.7,7.95,149340
11/29/2018 1:17:00 PM,7.8,8.35,7.25,8.35,186980
11/29/2018 1:16:00 PM,8.4,8.6,7.25,7.65,191400
11/29/2018 1:15:00 PM,8.6,8.9,8.1,8.25,167160
11/29/2018 1:14:00 PM,7.65,8.95,7.35,8.65,302260
11/29/2018 1:13:00 PM,8.45,8.85,7.35,7.6,336560
11/29/2018 1:12:00 PM,8,8.95,7.9,8.45,165760
11/29/2018 1:11:00 PM,9,9.5,7.7,7.8,200080
11/29/2018 1:10:00 PM,10.6,10.8,8.25,8.85,275080
11/29/2018 1:09:00 PM,11.45,11.65,10.3,10.3,189380
11/29/2018 1:08:00 PM,14.3,14.85,11.75,11.75,110980
11/29/2018 1:07:00 PM,15.65,15.7,13.8,14.2,104580
11/29/2018 1:06:00 PM,15.65,16.05,15.3,15.5,81340
11/29/2018 1:05:00 PM,14.65,15.9,14.65,15.85,132980
11/29/2018 1:04:00 PM,15.5,15.5,13.45,14.3,153820
11/29/2018 1:03:00 PM,15.75,16.85,15.15,15.45,153060
11/29/2018 1:02:00 PM,16.4,16.75,15.5,15.7,137640
11/29/2018 1:01:00 PM,17.1,17.1,15.8,16.4,113060
11/29/2018 1:00:00 PM,16.55,17.45,16.25,17.15,127080
11/29/2018 12:59:00 PM,17.15,17.5,15.7,16.6,172700
11/29/2018 12:58:00 PM,21.7,21.9,16,17.1,209780
11/29/2018 12:57:00 PM,21.7,22.65,21.35,21.7,95320
11/29/2018 12:56:00 PM,20.85,22.7,20.85,21.7,111100
11/29/2018 12:55:00 PM,19.45,21.4,19.45,20.85,132260
11/29/2018 12:54:00 PM,20.25,20.55,18.55,19.1,142040
11/29/2018 12:53:00 PM,21,21.7,20.45,20.5,111900
11/29/2018 12:52:00 PM,20.65,21.4,19.95,21,92920
11/29/2018 12:51:00 PM,21.3,21.85,20.15,20.3,115140
11/29/2018 12:50:00 PM,24.25,24.25,21.45,21.7,136580
11/29/2018 12:49:00 PM,24.95,25.4,24.35,24.5,139920
11/29/2018 12:48:00 PM,22.75,25,22.75,25,186420
11/29/2018 12:47:00 PM,22.3,23.4,21.75,23,193220
11/29/2018 12:46:00 PM,23,23.3,20.3,22.5,293020
11/29/2018 12:45:00 PM,24.4,24.7,23,23,260800
11/29/2018 12:44:00 PM,25.5,25.5,24,24.85,174960
11/29/2018 12:43:00 PM,27.8,27.8,22.55,25.6,373360
11/29/2018 12:42:00 PM,32.7,32.7,26.9,27.95,323700
11/29/2018 12:41:00 PM,33.45,33.75,31.3,32.25,145620
11/29/2018 12:40:00 PM,34.25,34.8,32.95,33.35,162460
11/29/2018 12:39:00 PM,37.6,37.95,34.4,34.4,102400
11/29/2018 12:38:00 PM,38.85,38.85,37,37.35,66300
11/29/2018 12:37:00 PM,39.55,40.3,37.75,39.05,62500
11/29/2018 12:36:00 PM,43.6,43.6,39.1,39.9,105080
11/29/2018 12:35:00 PM,42.85,45.5,42.85,43.7,75540
11/29/2018 12:34:00 PM,45.9,45.9,42,42.8,96360
11/29/2018 12:33:00 PM,43.9,47.7,43.9,45.85,155640
11/29/2018 12:32:00 PM,42.55,43.8,41.2,43.8,95060
11/29/2018 12:31:00 PM,41.1,43,40,42.5,92840
11/29/2018 12:30:00 PM,36.6,41.45,35.8,40.85,98940
11/29/2018 12:29:00 PM,37.45,37.5,35.75,36.5,37920
11/29/2018 12:28:00 PM,36.6,37.55,35.8,37,42460
11/29/2018 12:27:00 PM,36.6,37.65,35.75,36.4,51100
11/29/2018 12:26:00 PM,37.5,38.35,36.3,36.75,71080
11/29/2018 12:25:00 PM,36.3,37.65,35.75,37.3,59840
11/29/2018 12:24:00 PM,35.8,36.75,35.2,36.7,43680
11/29/2018 12:23:00 PM,34.5,36.2,33.65,36.05,89600
11/29/2018 12:22:00 PM,34.5,35.9,34.1,34.75,90740
11/29/2018 12:21:00 PM,35,35,32.55,34.4,110520
11/29/2018 12:20:00 PM,34.25,36.05,33.05,35.75,133080
11/29/2018 12:19:00 PM,39.5,39.5,33.05,34.45,170960
11/29/2018 12:18:00 PM,42.1,42.1,38.75,39.8,105400
11/29/2018 12:17:00 PM,43,43.35,41.65,41.65,37440
11/29/2018 12:16:00 PM,42,43.35,39.5,43.1,74880
11/29/2018 12:15:00 PM,39.7,42.7,39,42.1,71200
11/29/2018 12:14:00 PM,43.5,44.45,40.25,40.25,80980
11/29/2018 12:13:00 PM,44,44.5,43.4,43.55,22780
11/29/2018 12:12:00 PM,43.35,44.3,42.4,43.55,46580
11/29/2018 12:11:00 PM,44.6,45.75,43.6,43.65,39900
11/29/2018 12:10:00 PM,45.5,46.15,43.6,44.7,38520
11/29/2018 12:09:00 PM,45.25,46.45,44.95,45.25,42040
11/29/2018 12:08:00 PM,46,46.45,44.6,45.8,35560
11/29/2018 12:07:00 PM,43.65,46,42.25,45.9,27220
11/29/2018 12:06:00 PM,42.25,44.4,41.5,44.05,41160
11/29/2018 12:05:00 PM,42.4,43.95,41.9,42.05,63520
11/29/2018 12:04:00 PM,44.7,44.85,41.05,42.5,68000
11/29/2018 12:03:00 PM,46.25,46.25,44.3,44.6,34220
11/29/2018 12:02:00 PM,46.45,46.95,45,46.55,38580
11/29/2018 12:01:00 PM,47.95,48.2,45.85,47.15,75380
11/29/2018 12:00:00 PM,44.7,50,44.55,48.7,92620
11/29/2018 11:59:00 AM,43.85,45.4,42.55,44.9,48580
11/29/2018 11:58:00 AM,46.2,46.7,42.05,44.5,51620
11/29/2018 11:57:00 AM,46.35,46.5,45.25,46.25,30900
11/29/2018 11:56:00 AM,45.3,47,45.3,46.65,36500
11/29/2018 11:55:00 AM,45.75,45.95,43.85,45.6,41140
11/29/2018 11:54:00 AM,46.25,46.7,45.25,45.75,34700
11/29/2018 11:53:00 AM,45,46.45,44.8,46.2,26080
11/29/2018 11:52:00 AM,46.6,47.05,44.25,45.65,46480
11/29/2018 11:51:00 AM,44.35,47.55,44.35,46.9,62200
11/29/2018 11:50:00 AM,47.05,47.05,44.2,44.9,47160
11/29/2018 11:49:00 AM,45.25,47.7,45.05,46.9,56420
11/29/2018 11:48:00 AM,43.5,45.4,43.4,45,46120
11/29/2018 11:47:00 AM,43.95,44.55,42.9,43.7,40920
11/29/2018 11:46:00 AM,44.3,44.6,43.55,44.15,35140
11/29/2018 11:45:00 AM,45.35,45.65,44.5,45.15,46000
11/29/2018 11:44:00 AM,42.35,45.3,41.1,45,56800
11/29/2018 11:43:00 AM,45.45,45.9,42.35,42.8,43720
11/29/2018 11:42:00 AM,46.75,47.5,45,45,40720
11/29/2018 11:41:00 AM,47.5,48.45,46.45,46.65,79860
11/29/2018 11:40:00 AM,45.1,48,45.1,47.85,85420
11/29/2018 11:39:00 AM,44.95,45.15,44.2,44.95,51760
11/29/2018 11:38:00 AM,43.15,44.75,42.45,44.65,57280
11/29/2018 11:37:00 AM,43.85,44.15,43,43.65,41740
11/29/2018 11:36:00 AM,43.15,44.2,42.7,43.95,60140
11/29/2018 11:35:00 AM,39.75,43.35,39,43.1,94000
11/29/2018 11:34:00 AM,39.3,41,39,39.9,87440
11/29/2018 11:33:00 AM,42.75,43.4,38.25,39.5,131540
11/29/2018 11:32:00 AM,43.9,44.4,42.8,42.8,61760
11/29/2018 11:31:00 AM,42.5,44.4,40.65,43.6,109820
11/29/2018 11:30:00 AM,47,47,42.15,43.25,123160
11/29/2018 11:29:00 AM,47.25,47.65,45.5,47,72320
11/29/2018 11:28:00 AM,51.1,51.5,45.15,47.15,93220
11/29/2018 11:27:00 AM,49.95,52,49.7,51.4,71440
11/29/2018 11:26:00 AM,50.85,50.85,48.55,49.9,76060
11/29/2018 11:25:00 AM,49.8,51.65,49.6,50.95,70840
11/29/2018 11:24:00 AM,50.45,50.75,48.5,49.65,92000
11/29/2018 11:23:00 AM,53.2,53.2,50.2,50.6,87640
11/29/2018 11:22:00 AM,54.95,54.95,53.35,53.6,39740
11/29/2018 11:21:00 AM,55.35,56.5,54.25,54.9,43700
11/29/2018 11:20:00 AM,57.45,57.45,55,55.35,59220
11/29/2018 11:19:00 AM,56,58.15,55.15,57.5,55440
11/29/2018 11:18:00 AM,56.75,58.55,55.7,55.7,39700
11/29/2018 11:17:00 AM,57.2,58,55.9,56.55,43020
11/29/2018 11:16:00 AM,59.5,59.5,56.5,57,45000
11/29/2018 11:15:00 AM,61.55,61.8,58.4,59.35,45460
11/29/2018 11:14:00 AM,62.05,62.55,60.1,60.7,48020
11/29/2018 11:13:00 AM,62.55,62.85,61.35,62.3,34840
11/29/2018 11:12:00 AM,60.65,63.1,60,62.85,39960
11/29/2018 11:11:00 AM,62.6,63.3,60.95,60.95,46480
11/29/2018 11:10:00 AM,64.2,64.2,60.6,62.65,52680
11/29/2018 11:09:00 AM,61.05,64,59.3,64,36820
11/29/2018 11:08:00 AM,60.55,62.55,58.8,61.15,49080
11/29/2018 11:07:00 AM,59,61.65,58.25,61,40060
11/29/2018 11:06:00 AM,57.05,59.9,56.8,58.55,50980
11/29/2018 11:05:00 AM,56.95,57.55,56,56.95,32820
11/29/2018 11:04:00 AM,58.55,59.85,56.55,57.25,46520
11/29/2018 11:03:00 AM,58.8,59.8,58.1,59,39760
11/29/2018 11:02:00 AM,61.7,62.1,58.6,58.6,69780
11/29/2018 11:01:00 AM,57.9,63.2,57.65,62,80060
11/29/2018 11:00:00 AM,57,59.65,56.95,57.9,44920
11/29/2018 10:59:00 AM,57.3,57.7,56.2,57,28560
