Date,NIFTY18NOV11000PE O,NIFTY18NOV11000PE H,NIFTY18NOV11000PE L,NIFTY18NOV11000PE C,NIFTY18NOV11000PE V
11/29/2018 3:29:00 PM,142,142,140.7,141.7,3900
11/29/2018 3:28:00 PM,139.65,142.2,139.45,142,25350
11/29/2018 3:27:00 PM,138.75,140.75,138.15,139.65,7800
11/29/2018 3:26:00 PM,138.7,140,138.5,138.75,7350
11/29/2018 3:25:00 PM,139.15,140,138,138.1,6825
11/29/2018 3:24:00 PM,138.3,139.25,138.15,139.15,4125
11/29/2018 3:23:00 PM,138.55,139.4,136.95,138.65,16200
11/29/2018 3:22:00 PM,139.35,141.05,137.65,139.55,19725
11/29/2018 3:21:00 PM,141.6,141.9,139.05,140,17700
11/29/2018 3:20:00 PM,143,143.4,140.8,140.85,16650
11/29/2018 3:19:00 PM,143.15,143.35,141.45,143,12600
11/29/2018 3:18:00 PM,144.85,145,143.1,143.45,8475
11/29/2018 3:17:00 PM,146,146.3,144.7,144.85,8175
11/29/2018 3:16:00 PM,146.65,146.9,145.55,146,4050
11/29/2018 3:15:00 PM,145.8,146.85,144.45,146.65,6600
11/29/2018 3:14:00 PM,146.85,146.85,145.1,145.8,4650
11/29/2018 3:13:00 PM,147.65,147.65,146.75,146.85,3300
11/29/2018 3:12:00 PM,147,148.25,145.5,148,4650
11/29/2018 3:11:00 PM,147.7,147.7,145.7,147,3375
11/29/2018 3:10:00 PM,146.25,147.7,144.7,147.7,2925
11/29/2018 3:09:00 PM,149.55,149.55,145.35,146.25,6600
11/29/2018 3:08:00 PM,149.4,150,146,149.85,8775
11/29/2018 3:07:00 PM,142.3,149.4,141.9,149.4,19500
11/29/2018 3:06:00 PM,141.25,143,139.7,142.3,3825
11/29/2018 3:05:00 PM,140,143,138.65,141.25,5925
11/29/2018 3:04:00 PM,141,141.4,139.6,140,4575
11/29/2018 3:03:00 PM,143.5,144.95,140.1,141.55,9525
11/29/2018 3:02:00 PM,139.35,144.15,138.5,143.5,9450
11/29/2018 3:01:00 PM,136.55,141,136.4,139.6,10050
11/29/2018 3:00:00 PM,119.75,136.55,118.4,136.55,29100
11/29/2018 2:59:00 PM,126.1,126.55,119.45,119.45,4200
11/29/2018 2:58:00 PM,125,126.65,125,126.1,4725
11/29/2018 2:57:00 PM,127.45,127.45,123.6,125,3750
11/29/2018 2:56:00 PM,125.85,127.45,125.85,127.45,300
11/29/2018 2:55:00 PM,125.65,127.85,124.45,125.85,5250
11/29/2018 2:54:00 PM,127.35,128.85,125.15,125.35,1875
11/29/2018 2:53:00 PM,129.05,129.55,127.35,127.35,5175
11/29/2018 2:52:00 PM,125.75,130.55,124,128.85,5100
11/29/2018 2:51:00 PM,130.85,130.85,123.75,124.45,9900
11/29/2018 2:50:00 PM,133.65,133.9,131,131.75,6150
11/29/2018 2:49:00 PM,133.55,134,131.5,133.85,2175
11/29/2018 2:48:00 PM,133.4,136.4,132.85,133.55,4875
11/29/2018 2:47:00 PM,133.5,135.5,133.3,133.4,9675
11/29/2018 2:46:00 PM,131.8,134.35,131.3,133.5,3300
11/29/2018 2:45:00 PM,131.2,131.85,129.15,131.8,7650
11/29/2018 2:44:00 PM,135.6,135.75,131,131.2,11475
11/29/2018 2:43:00 PM,132.75,135.55,131.45,135.55,3750
11/29/2018 2:42:00 PM,132.05,133,130.9,132.9,2400
11/29/2018 2:41:00 PM,130.8,132.05,128.9,132.05,4725
11/29/2018 2:40:00 PM,129,131.1,127.85,130.8,3225
11/29/2018 2:39:00 PM,130.6,133.05,129,129,5700
11/29/2018 2:38:00 PM,127.15,129.6,127.15,128.1,1050
11/29/2018 2:37:00 PM,129.5,131.95,127.5,127.5,4875
11/29/2018 2:36:00 PM,133.2,133.2,128.75,129,4950
11/29/2018 2:35:00 PM,133.85,135.85,130.55,133.2,3300
11/29/2018 2:34:00 PM,127.85,133.85,127.45,133.85,6525
