Date,BANKNIFTY18NOV26800PE O,BANKNIFTY18NOV26800PE H,BANKNIFTY18NOV26800PE L,BANKNIFTY18NOV26800PE C,BANKNIFTY18NOV26800PE V
11/29/2018 3:29:00 PM,0.05,0.05,0.05,0.05,280
11/29/2018 3:28:00 PM,0.05,0.05,0.05,0.05,8800
11/29/2018 3:27:00 PM,0.05,0.05,0.05,0.05,1020
11/29/2018 3:26:00 PM,0.05,0.05,0.05,0.05,1500
11/29/2018 3:25:00 PM,0.05,0.2,0.05,0.05,43800
11/29/2018 3:24:00 PM,0.05,0.05,0.05,0.05,10840
11/29/2018 3:23:00 PM,0.05,0.05,0.05,0.05,114400
11/29/2018 3:22:00 PM,0.05,0.1,0.05,0.05,24040
11/29/2018 3:21:00 PM,0.05,0.1,0.05,0.05,33940
11/29/2018 3:20:00 PM,0.1,0.1,0.05,0.05,122180
11/29/2018 3:19:00 PM,0.1,0.15,0.1,0.1,77160
11/29/2018 3:18:00 PM,0.1,0.15,0.1,0.1,83000
11/29/2018 3:17:00 PM,0.1,0.2,0.1,0.1,172840
11/29/2018 3:16:00 PM,0.2,0.2,0.1,0.15,146560
11/29/2018 3:15:00 PM,0.2,0.25,0.15,0.2,132440
11/29/2018 3:14:00 PM,0.2,0.25,0.15,0.2,118220
11/29/2018 3:13:00 PM,0.35,0.35,0.1,0.2,383380
11/29/2018 3:12:00 PM,0.4,0.45,0.3,0.35,124080
11/29/2018 3:11:00 PM,0.4,0.45,0.3,0.35,130500
11/29/2018 3:10:00 PM,0.4,0.45,0.3,0.4,157540
11/29/2018 3:09:00 PM,0.7,0.75,0.35,0.4,181020
11/29/2018 3:08:00 PM,0.95,1.05,0.7,0.85,223200
11/29/2018 3:07:00 PM,0.65,0.95,0.65,0.9,154320
11/29/2018 3:06:00 PM,0.9,0.9,0.6,0.6,174220
11/29/2018 3:05:00 PM,0.65,0.95,0.55,0.85,157300
11/29/2018 3:04:00 PM,0.75,0.8,0.55,0.65,164460
11/29/2018 3:03:00 PM,0.7,0.95,0.6,0.75,124180
11/29/2018 3:02:00 PM,0.55,0.8,0.5,0.7,193180
11/29/2018 3:01:00 PM,1,1.1,0.55,0.6,203300
11/29/2018 3:00:00 PM,1,1.25,0.85,0.95,170420
11/29/2018 2:59:00 PM,1.2,1.25,0.9,1.1,110660
11/29/2018 2:58:00 PM,1.1,1.2,0.9,1.2,130560
11/29/2018 2:57:00 PM,1.6,1.75,1.05,1.1,140300
11/29/2018 2:56:00 PM,2.1,2.25,1.65,1.65,83100
11/29/2018 2:55:00 PM,1.6,2.45,1.55,2.05,140380
11/29/2018 2:54:00 PM,1.9,2,1.5,1.6,125360
11/29/2018 2:53:00 PM,1.7,2,1.55,1.85,132600
11/29/2018 2:52:00 PM,1.8,1.95,1.6,1.7,152860
11/29/2018 2:51:00 PM,3.05,3.05,1.6,1.8,238020
11/29/2018 2:50:00 PM,3.6,3.8,3,3.2,116900
11/29/2018 2:49:00 PM,3.15,3.65,2.6,3.5,159340
11/29/2018 2:48:00 PM,4.9,4.9,3.25,3.3,139780
11/29/2018 2:47:00 PM,4.45,4.85,4,4.35,151480
11/29/2018 2:46:00 PM,4.45,4.65,3.35,3.95,179320
11/29/2018 2:45:00 PM,5.7,5.85,4.2,4.6,167840
11/29/2018 2:44:00 PM,7.45,7.9,5.4,5.7,142360
11/29/2018 2:43:00 PM,7.65,7.85,6.15,7.3,171520
11/29/2018 2:42:00 PM,5.9,7.8,5.65,7.6,161460
