Date,BANKNIFTY18NOV26700CE O,BANKNIFTY18NOV26700CE H,BANKNIFTY18NOV26700CE L,BANKNIFTY18NOV26700CE C,BANKNIFTY18NOV26700CE V
11/29/2018 2:58:00 PM,237.9,237.9,227.9,231.05,9620
11/29/2018 2:57:00 PM,235,239.8,234.3,236.6,8840
11/29/2018 2:56:00 PM,227.25,235,222.4,235,9340
11/29/2018 2:55:00 PM,230.95,233.15,216.35,226.75,10560
11/29/2018 2:54:00 PM,229.15,235.05,227.95,230.95,10600
11/29/2018 2:53:00 PM,240,240.85,225.5,232.5,10920
11/29/2018 2:52:00 PM,228.65,240,225,236.35,7800
11/29/2018 2:51:00 PM,214.15,242.5,214.15,231.7,25360
11/29/2018 2:50:00 PM,208.75,217.5,206.2,214.3,5660
11/29/2018 2:49:00 PM,214,216.1,203.3,206.35,7360
11/29/2018 2:48:00 PM,200,212.65,197.4,212.65,8660
11/29/2018 2:47:00 PM,196.3,206.3,196.3,204.4,7020
11/29/2018 2:46:00 PM,216.15,221.5,191.55,203.8,24460
11/29/2018 2:45:00 PM,205.5,222.85,205.1,214.05,18760
11/29/2018 2:44:00 PM,192.7,210,187.7,206.5,11700
11/29/2018 2:43:00 PM,199.05,206.9,190.4,192.7,5540
11/29/2018 2:42:00 PM,209.15,213.15,196,199.05,13560
11/29/2018 2:41:00 PM,218,222.25,210.6,210.6,7440
11/29/2018 2:40:00 PM,206.4,220.65,202.25,218.6,15700
11/29/2018 2:39:00 PM,216.65,221,198.15,206.4,14160
11/29/2018 2:38:00 PM,235.85,238.15,219.5,219.5,9740
11/29/2018 2:37:00 PM,210.55,232,210.55,231.3,14560
11/29/2018 2:36:00 PM,200.05,214.65,197,214.65,18920
11/29/2018 2:35:00 PM,187.25,199.85,183.45,199.85,31780
11/29/2018 2:34:00 PM,231.15,233.1,184,184,32140
11/29/2018 2:33:00 PM,240,244.3,232.55,232.55,9480
11/29/2018 2:32:00 PM,244.85,252.5,240,240,8320
11/29/2018 2:31:00 PM,245.55,248.4,240,243.65,17300
11/29/2018 2:30:00 PM,250.9,256.1,244.8,244.8,47780
11/29/2018 2:29:00 PM,228.9,256.1,228.9,256.1,11120
11/29/2018 2:28:00 PM,229.35,237.6,225.5,231,9520
11/29/2018 2:27:00 PM,220,233.85,218.95,229.3,17780
11/29/2018 2:26:00 PM,228.15,240.3,220.45,221.1,25220
11/29/2018 2:25:00 PM,236.7,236.7,211.05,231.2,33940
11/29/2018 2:24:00 PM,250.9,255.4,236.2,238.05,15800
11/29/2018 2:23:00 PM,245.55,259.1,245.55,250.9,14060
11/29/2018 2:22:00 PM,258.15,259.45,240.05,244.9,28100
11/29/2018 2:21:00 PM,265,267.95,255.65,260.25,13560
11/29/2018 2:20:00 PM,268.05,270.15,252.3,264.3,38660
11/29/2018 2:19:00 PM,269.95,278.05,266.5,269.7,30100
11/29/2018 2:18:00 PM,297.25,297.25,272.75,273.9,33640
11/29/2018 2:17:00 PM,266.3,300.35,263,298.15,52780
11/29/2018 2:16:00 PM,250.9,272.65,250.9,265.3,60040
11/29/2018 2:15:00 PM,246.4,252.65,235.05,250.05,43060
11/29/2018 2:14:00 PM,249.05,254.8,235.65,246.2,50920
11/29/2018 2:13:00 PM,227,250.7,225.8,250.7,61180
11/29/2018 2:12:00 PM,207,233.25,205.1,228.75,62500
11/29/2018 2:11:00 PM,191.9,208.6,187.45,208.6,87160
11/29/2018 2:10:00 PM,172.6,191,171.25,191,38480
11/29/2018 2:09:00 PM,166,173.5,163,172.6,15400
11/29/2018 2:08:00 PM,168.5,169.4,162.75,166,25260
11/29/2018 2:07:00 PM,173.25,173.25,159.35,162.05,34120
11/29/2018 2:06:00 PM,171.3,178.6,169.5,175.7,32780
11/29/2018 2:05:00 PM,173.95,182.95,169.4,169.4,48840
11/29/2018 2:04:00 PM,183.15,186.2,171.3,174.5,55440
11/29/2018 2:03:00 PM,153.45,190,152.5,181.2,120120
11/29/2018 2:02:00 PM,157.25,157.25,149,153.45,91200
11/29/2018 2:01:00 PM,134.75,158,133.5,156,157400
11/29/2018 2:00:00 PM,120.05,131.6,120,131.6,58720
11/29/2018 1:59:00 PM,123.45,126.4,120.3,120.45,35820
11/29/2018 1:58:00 PM,123.05,124.95,118.65,123.7,46880
11/29/2018 1:57:00 PM,115.85,123.7,113.55,123.7,68740
11/29/2018 1:56:00 PM,103.7,115.25,102.1,115.25,71140
11/29/2018 1:55:00 PM,115.2,118.95,100.65,104,81720
11/29/2018 1:54:00 PM,124.65,127.25,115.75,115.75,53360
11/29/2018 1:53:00 PM,121.25,124.45,118.4,123.75,49020
11/29/2018 1:52:00 PM,123.25,123.45,117,120.3,46020
11/29/2018 1:51:00 PM,120.6,126.65,116.35,123.25,80440
11/29/2018 1:50:00 PM,128.7,132,123,123.2,172960
11/29/2018 1:49:00 PM,107.15,132,105.35,132,128960
11/29/2018 1:48:00 PM,106,109.7,105,105.8,76220
11/29/2018 1:47:00 PM,110.35,112.5,105.55,106,101600
11/29/2018 1:46:00 PM,99.5,111.25,99.5,110.25,121720
11/29/2018 1:45:00 PM,90.5,100,90.5,98.95,93720
11/29/2018 1:44:00 PM,81.2,91.75,81,89.85,101560
11/29/2018 1:43:00 PM,78.9,82.75,75,82,66740
11/29/2018 1:42:00 PM,83.5,86.8,78.7,80.3,56480
11/29/2018 1:41:00 PM,82,85.2,82,83.25,32660
11/29/2018 1:40:00 PM,81.6,86.9,77.75,81.4,65780
11/29/2018 1:39:00 PM,77,85,76.4,82,73320
11/29/2018 1:38:00 PM,91,92.1,70,77.15,161700
11/29/2018 1:37:00 PM,91.25,95.7,89.55,91.65,69660
11/29/2018 1:36:00 PM,101.45,101.45,88.2,93.25,100800
11/29/2018 1:35:00 PM,97.25,104.35,96.95,101.6,54540
11/29/2018 1:34:00 PM,95.95,100.3,94,97.25,54300
11/29/2018 1:33:00 PM,99.6,103.8,96.05,96.05,69600
11/29/2018 1:32:00 PM,98.25,103.75,96.8,99.05,44580
11/29/2018 1:31:00 PM,102.85,103.95,97.05,98.25,51920
11/29/2018 1:30:00 PM,96.05,103,95,102.75,76500
11/29/2018 1:29:00 PM,103.05,103.05,94,94.3,65940
11/29/2018 1:28:00 PM,103.5,107.6,99,103,55680
11/29/2018 1:27:00 PM,97.25,105.3,97.25,102,76420
11/29/2018 1:26:00 PM,100,103,97.25,97.5,61860
11/29/2018 1:25:00 PM,108.3,108.3,99.5,100.65,64860
11/29/2018 1:24:00 PM,112,115,103.3,105.95,100000
11/29/2018 1:23:00 PM,101.4,112.7,100.05,110,85400
11/29/2018 1:22:00 PM,103.35,105,100.65,101.2,38360
11/29/2018 1:21:00 PM,106.55,106.55,102.6,104,62340
11/29/2018 1:20:00 PM,94.1,107,94.1,107,76340
11/29/2018 1:19:00 PM,98.15,101.7,92.55,94,89680
11/29/2018 1:18:00 PM,99.45,103.2,95.05,97.7,121300
11/29/2018 1:17:00 PM,108.65,112.65,98.05,98.05,109980
11/29/2018 1:16:00 PM,108.25,118.25,108.25,109.25,115520
11/29/2018 1:15:00 PM,104.7,110.55,101.65,109.55,134940
11/29/2018 1:14:00 PM,112.55,125.45,99.85,105,292860
11/29/2018 1:13:00 PM,84,112.2,84,111.25,398580
11/29/2018 1:12:00 PM,85.3,85.3,78.35,83.05,177980
11/29/2018 1:11:00 PM,76.4,85,73.85,85,186420
11/29/2018 1:10:00 PM,66.35,80.2,64.3,76.45,329500
11/29/2018 1:09:00 PM,63.2,67.75,62.45,67.5,241480
11/29/2018 1:08:00 PM,57.75,62,55,62,106600
11/29/2018 1:07:00 PM,55.8,58.5,54.3,57.35,68540
11/29/2018 1:06:00 PM,53.7,56.15,53.3,55.45,58940
11/29/2018 1:05:00 PM,58.1,58.1,53.15,53.65,84320
11/29/2018 1:04:00 PM,58.05,61,57.8,59,120580
11/29/2018 1:03:00 PM,58.35,59.1,55,58,96820
11/29/2018 1:02:00 PM,57.5,60,56.85,58.45,68500
11/29/2018 1:01:00 PM,55.95,59.45,55.6,57.7,72920
11/29/2018 1:00:00 PM,60,61.3,55.15,56.3,104820
11/29/2018 12:59:00 PM,61.6,64.4,58,59.75,145360
11/29/2018 12:58:00 PM,52.25,64,52.25,62.2,169760
11/29/2018 12:57:00 PM,52.4,53.3,50.55,52.85,50920
11/29/2018 12:56:00 PM,52.2,54.25,49.75,52.55,127180
11/29/2018 12:55:00 PM,56.6,56.6,51.1,52.2,99840
11/29/2018 12:54:00 PM,54.15,58.55,53.55,57,121500
11/29/2018 12:53:00 PM,52.85,54.4,52,54.3,87820
11/29/2018 12:52:00 PM,57.3,57.55,52.6,53.4,108900
11/29/2018 12:51:00 PM,54.45,57.4,53.8,57.4,135560
11/29/2018 12:50:00 PM,49.95,54.6,49.95,54.6,156460
11/29/2018 12:49:00 PM,49.25,50.35,47.4,49.35,129900
11/29/2018 12:48:00 PM,54.4,54.4,48.5,49.5,156360
11/29/2018 12:47:00 PM,58,59.45,53.85,54.55,159660
11/29/2018 12:46:00 PM,57.1,63.8,57.1,58.15,291260
11/29/2018 12:45:00 PM,50.15,56.5,50.15,56.5,227060
11/29/2018 12:44:00 PM,51.1,52.65,48.95,49.65,167700
11/29/2018 12:43:00 PM,44,57.1,44,51.15,461240
11/29/2018 12:42:00 PM,39.05,44.55,39.05,44,301620
11/29/2018 12:41:00 PM,38.8,41.8,37.55,39.2,173160
11/29/2018 12:40:00 PM,36.75,39.9,36.75,38.9,196900
11/29/2018 12:39:00 PM,34.05,36.65,33.45,36.55,104560
11/29/2018 12:38:00 PM,32.5,34.2,32.25,34.15,76600
11/29/2018 12:37:00 PM,32.3,32.8,32.1,32.35,102280
11/29/2018 12:36:00 PM,30.5,32.5,30.5,32.2,136420
11/29/2018 12:35:00 PM,30.35,30.45,28.2,30.35,143440
11/29/2018 12:34:00 PM,28.85,30.9,28.85,30.35,123660
11/29/2018 12:33:00 PM,30.15,30.15,27.3,29.2,211180
11/29/2018 12:32:00 PM,32.2,33,30.55,30.55,145980
11/29/2018 12:31:00 PM,34.7,35.55,31.9,32,133260
11/29/2018 12:30:00 PM,36.75,37.8,34.2,34.65,142080
11/29/2018 12:29:00 PM,36.35,37.55,35.9,36.55,56740
11/29/2018 12:28:00 PM,36.75,37.5,35.65,36,48180
11/29/2018 12:27:00 PM,37.3,38.1,35.95,37.05,69100
11/29/2018 12:26:00 PM,35.4,37.25,35.25,37.1,97960
11/29/2018 12:25:00 PM,35.95,36.55,35.15,35.3,98060
11/29/2018 12:24:00 PM,37.55,37.75,35.7,35.7,100420
11/29/2018 12:23:00 PM,38.35,39.05,37.1,37.25,99720
11/29/2018 12:22:00 PM,38.25,38.5,37,38.25,121880
11/29/2018 12:21:00 PM,37.95,41.3,37.95,38.5,173500
11/29/2018 12:20:00 PM,38.25,39.35,37.15,37.7,213040
11/29/2018 12:19:00 PM,35.15,39.1,35.15,38.1,198200
11/29/2018 12:18:00 PM,33.65,35.5,33.55,35,106220
11/29/2018 12:17:00 PM,33.1,34,33,33.65,31500
11/29/2018 12:16:00 PM,33.6,35,32.8,33,88480
11/29/2018 12:15:00 PM,34.3,34.85,32.55,33.6,61660
11/29/2018 12:14:00 PM,33,34.3,32.4,34.2,60540
11/29/2018 12:13:00 PM,32.85,33.2,32.2,32.95,34020
11/29/2018 12:12:00 PM,33,33.7,32.45,32.85,51080
11/29/2018 12:11:00 PM,32.2,33,31.25,33,55920
11/29/2018 12:10:00 PM,31.85,32.5,30.8,31.95,84280
11/29/2018 12:09:00 PM,31.7,32.1,31.05,31.85,32700
11/29/2018 12:08:00 PM,30.95,32.5,30.8,31.7,35900
11/29/2018 12:07:00 PM,32.55,33.45,30.8,31,58520
11/29/2018 12:06:00 PM,33.65,34,32,32.45,66140
11/29/2018 12:05:00 PM,33.1,33.8,32.4,33.75,42060
11/29/2018 12:04:00 PM,32,34.2,31.95,33.3,66580
11/29/2018 12:03:00 PM,31,32.3,31,32,53760
11/29/2018 12:02:00 PM,31.2,31.95,30.7,30.7,72260
11/29/2018 12:01:00 PM,29.45,31.25,29.45,30.7,84760
11/29/2018 12:00:00 PM,32,32.2,28.15,29.3,148600
11/29/2018 11:59:00 AM,33.15,33.45,31.75,32,47940
11/29/2018 11:58:00 AM,31.55,34.05,31.45,32.75,70760
11/29/2018 11:57:00 AM,31.15,32.5,31.05,31.5,44040
11/29/2018 11:56:00 AM,32,32,30.65,31.15,90000
11/29/2018 11:55:00 AM,32.3,33,31.8,32,63940
11/29/2018 11:54:00 AM,31.85,32.6,31.7,32.3,58600
11/29/2018 11:53:00 AM,32.3,33.05,31.65,32.1,50740
11/29/2018 11:52:00 AM,31.4,33.3,31.4,32.35,62720
11/29/2018 11:51:00 AM,33.2,33.2,31.25,31.45,85340
11/29/2018 11:50:00 AM,31.9,33.65,31.85,33,51940
11/29/2018 11:49:00 AM,33.2,33.55,31.05,32.2,60760
11/29/2018 11:48:00 AM,33.85,34.2,32.9,33.15,65780
11/29/2018 11:47:00 AM,33.95,34.55,33.4,34,62280
11/29/2018 11:46:00 AM,33.8,34.45,33.55,34,41720
11/29/2018 11:45:00 AM,33.15,33.95,32.75,33.4,58920
11/29/2018 11:44:00 AM,34.3,35.55,33,33,78980
11/29/2018 11:43:00 AM,32.65,34.4,32.55,34.4,61520
11/29/2018 11:42:00 AM,31.3,32.7,31,32.6,69240
11/29/2018 11:41:00 AM,30.4,31.5,29.95,31.4,104560
11/29/2018 11:40:00 AM,31.05,31.3,29.55,30.25,110340
11/29/2018 11:39:00 AM,31.85,32.2,30.65,31.25,84900
11/29/2018 11:38:00 AM,33.75,34,32,32,103240
11/29/2018 11:37:00 AM,32.45,33.5,32.4,33.35,86180
11/29/2018 11:36:00 AM,32.85,33.3,32.3,32.35,114680
11/29/2018 11:35:00 AM,35.35,35.95,32.6,32.6,145080
11/29/2018 11:34:00 AM,36,36.6,34.2,35.2,115840
11/29/2018 11:33:00 AM,34.35,37.25,34.35,36.3,150340
11/29/2018 11:32:00 AM,34.2,34.75,32.85,34.3,119740
11/29/2018 11:31:00 AM,33.5,36.9,33.5,34.25,253820
11/29/2018 11:30:00 AM,30.3,33.7,30,33.05,181640
11/29/2018 11:29:00 AM,30.9,31.5,30.2,30.3,73740
11/29/2018 11:28:00 AM,28.4,31.6,28.35,31.1,127420
11/29/2018 11:27:00 AM,30.15,30.15,27.9,28.2,96180
11/29/2018 11:26:00 AM,30.75,31.75,30.05,30.05,109540
11/29/2018 11:25:00 AM,29.05,30.45,28.9,30.45,161340
11/29/2018 11:24:00 AM,29,29.55,28,29.3,101480
11/29/2018 11:23:00 AM,27.3,28.75,27.1,28.7,99320
11/29/2018 11:22:00 AM,26.7,27.5,26.55,27.2,53380
11/29/2018 11:21:00 AM,26.6,26.75,26,26.75,55700
11/29/2018 11:20:00 AM,25.45,26.7,25.45,26.65,67540
11/29/2018 11:19:00 AM,25.6,25.85,24.8,25.45,45900
11/29/2018 11:18:00 AM,25.25,25.8,24.45,25.75,38460
11/29/2018 11:17:00 AM,24.8,25.6,24.35,25.6,59160
11/29/2018 11:16:00 AM,24.05,25.1,23.8,24.95,63880
11/29/2018 11:15:00 AM,23.25,24.45,23.15,24.05,45060
11/29/2018 11:14:00 AM,22.85,24,22.85,23.25,52920
11/29/2018 11:13:00 AM,22.9,23.25,22.65,22.75,35260
11/29/2018 11:12:00 AM,23.6,24,22.65,22.9,68520
11/29/2018 11:11:00 AM,23.05,23.65,22.6,23.6,65020
11/29/2018 11:10:00 AM,22.2,24,22.2,23.05,72600
11/29/2018 11:09:00 AM,24.05,24.65,22,22.15,76960
11/29/2018 11:08:00 AM,24.3,24.65,23.35,23.9,65880
11/29/2018 11:07:00 AM,24.65,24.95,23.85,24.2,68480
11/29/2018 11:06:00 AM,25.45,25.45,24.2,24.95,70720
11/29/2018 11:05:00 AM,24.8,25.6,24.5,25.3,89680
11/29/2018 11:04:00 AM,23.95,24.9,23.15,24.85,90080
11/29/2018 11:03:00 AM,23.75,23.85,23.1,23.85,68340
11/29/2018 11:02:00 AM,22,23.7,22,23.7,93020
11/29/2018 11:01:00 AM,24.45,24.5,21.5,22,128220
11/29/2018 11:00:00 AM,25.45,25.5,23.85,24.6,77340
11/29/2018 10:59:00 AM,25.6,26.35,25.35,25.35,55160
11/29/2018 10:58:00 AM,26.1,26.9,25.6,25.6,75140
11/29/2018 10:57:00 AM,24.8,26,24.55,26,85440
11/29/2018 10:56:00 AM,26.6,26.6,24.45,24.85,117860
11/29/2018 10:55:00 AM,26.9,27.5,26.5,26.6,70520
11/29/2018 10:54:00 AM,27,27.2,26.35,26.9,78080
11/29/2018 10:53:00 AM,28.8,28.95,27,27.1,89780
11/29/2018 10:52:00 AM,28.1,29.15,28.05,28.9,56500
11/29/2018 10:51:00 AM,28.65,28.95,28,28.15,73540
11/29/2018 10:50:00 AM,28.45,29.05,28,28.7,61200
11/29/2018 10:49:00 AM,30.25,30.25,28.45,28.45,77300
11/29/2018 10:48:00 AM,31.5,32.2,29.9,30.05,135960
11/29/2018 10:47:00 AM,31.6,32.3,31,31.5,125420
11/29/2018 10:46:00 AM,30.6,32.35,30.4,31.85,167540
11/29/2018 10:45:00 AM,27.95,30.65,27.95,30.5,128860
11/29/2018 10:44:00 AM,28.05,28.6,27.65,27.9,53440
11/29/2018 10:43:00 AM,28.95,29.15,27.9,28.1,74780
11/29/2018 10:42:00 AM,28,29.5,27.6,28.85,69480
11/29/2018 10:41:00 AM,29.15,29.95,28.2,28.25,128480
11/29/2018 10:40:00 AM,28,29.9,27.5,29.3,104180
11/29/2018 10:39:00 AM,28.15,28.4,26.65,27.85,73860
11/29/2018 10:38:00 AM,26.55,28.6,26.55,28.05,74760
11/29/2018 10:37:00 AM,26.85,27.45,26.5,26.65,56880
11/29/2018 10:36:00 AM,27.15,27.15,26.6,26.95,55060
11/29/2018 10:35:00 AM,26.7,27.35,26.25,27.35,60280
11/29/2018 10:34:00 AM,26.5,27.5,26,26.45,81200
11/29/2018 10:33:00 AM,27.7,27.7,26.05,26.55,80160
11/29/2018 10:32:00 AM,28.7,29.3,27,27.75,116160
11/29/2018 10:31:00 AM,28.85,28.95,27.4,28.55,123980
11/29/2018 10:30:00 AM,26.55,29.9,26.55,28.8,186060
11/29/2018 10:29:00 AM,27,27.1,26,26.4,92560
11/29/2018 10:28:00 AM,25.35,27.75,25.15,26.95,147300
11/29/2018 10:27:00 AM,24.45,25.55,24,25.2,100960
11/29/2018 10:26:00 AM,23,24.45,22.25,24.4,137760
11/29/2018 10:25:00 AM,23.1,23.1,22.45,22.9,33080
11/29/2018 10:24:00 AM,22.05,23.25,22,23.1,36800
11/29/2018 10:23:00 AM,23.25,23.45,22.3,22.35,47600
11/29/2018 10:22:00 AM,22.65,23.35,21.35,23.15,92000
11/29/2018 10:21:00 AM,23.4,23.55,22.65,22.7,48320
11/29/2018 10:20:00 AM,23.5,23.75,23.3,23.45,34960
11/29/2018 10:19:00 AM,23.5,23.8,23.05,23.4,29760
11/29/2018 10:18:00 AM,23.1,23.9,23,23.45,40960
11/29/2018 10:17:00 AM,22.75,23.6,22.75,23.05,45220
11/29/2018 10:16:00 AM,23.15,23.5,22.6,22.85,35520
11/29/2018 10:15:00 AM,23.55,23.75,22.7,23.1,58540
11/29/2018 10:14:00 AM,23.7,24.1,23.4,23.9,47380
11/29/2018 10:13:00 AM,22.75,24,22.75,23.8,51280
11/29/2018 10:12:00 AM,22.95,23.05,21.8,22.65,66480
11/29/2018 10:11:00 AM,24.45,24.5,22.75,22.95,59320
11/29/2018 10:10:00 AM,23.55,24.6,23.55,24.4,73500
11/29/2018 10:09:00 AM,23,23.7,22.75,23.7,55020
11/29/2018 10:08:00 AM,22.85,23.25,22.45,22.9,51940
11/29/2018 10:07:00 AM,22.7,23.25,22.55,22.7,62300
11/29/2018 10:06:00 AM,21.6,22.95,21.5,22.7,71160
11/29/2018 10:05:00 AM,20.7,21.7,20.7,21.65,59640
11/29/2018 10:04:00 AM,20.85,21.4,20.05,20.65,83020
11/29/2018 10:03:00 AM,20.5,21.4,20.45,20.75,77840
11/29/2018 10:02:00 AM,20.65,21.15,20.25,20.35,67980
11/29/2018 10:01:00 AM,21.4,21.85,20.65,20.65,48740
11/29/2018 10:00:00 AM,21.35,22,21,21.45,65480
11/29/2018 9:59:00 AM,20.35,21.5,20.25,21.3,92740
11/29/2018 9:58:00 AM,20.9,21.3,19.05,20.5,133700
11/29/2018 9:57:00 AM,21.65,22.05,21,21,87880
11/29/2018 9:56:00 AM,22.55,22.7,21.35,21.6,99700
11/29/2018 9:55:00 AM,23.3,23.45,22.3,22.5,70740
11/29/2018 9:54:00 AM,23.8,24.35,23.1,23.3,73820
11/29/2018 9:53:00 AM,23.3,24.5,23.1,23.45,104980
11/29/2018 9:52:00 AM,22.7,23.5,22.7,23.05,80700
11/29/2018 9:51:00 AM,21.65,23,21.5,23,90460
11/29/2018 9:50:00 AM,22.45,22.7,21.5,21.6,84940
11/29/2018 9:49:00 AM,23.25,23.8,22.25,22.75,125920
11/29/2018 9:48:00 AM,24.05,24.2,23,23.55,94480
11/29/2018 9:47:00 AM,24.15,24.55,23.5,23.85,89540
11/29/2018 9:46:00 AM,24.7,24.8,23.85,24.45,105260
11/29/2018 9:45:00 AM,24.2,24.95,24.2,24.8,88120
11/29/2018 9:44:00 AM,25,25.15,23.7,24.2,103700
11/29/2018 9:43:00 AM,25.2,25.75,24.45,24.75,87240
11/29/2018 9:42:00 AM,23.8,26,23.75,25.3,125800
11/29/2018 9:41:00 AM,23.5,24.45,23.25,23.85,87180
11/29/2018 9:40:00 AM,23.65,24.15,22.75,23.05,108680
11/29/2018 9:39:00 AM,24.3,24.3,23,23.4,111080
11/29/2018 9:38:00 AM,23.45,24.3,22.45,23.6,108600
11/29/2018 9:37:00 AM,23.75,24.55,22.7,23.45,110060
11/29/2018 9:36:00 AM,21.4,23.75,21.4,23.7,133600
11/29/2018 9:35:00 AM,20.7,22,20.15,21.35,133400
11/29/2018 9:34:00 AM,21.6,22.25,20.7,20.95,114400
11/29/2018 9:33:00 AM,21.9,22.45,21.6,21.6,81600
11/29/2018 9:32:00 AM,22.75,22.95,21.85,22.05,80520
11/29/2018 9:31:00 AM,22.5,22.95,21.9,22.8,119740
11/29/2018 9:30:00 AM,20.6,23.2,20.6,22.65,120440
11/29/2018 9:29:00 AM,22.3,22.4,20.3,20.4,121500
11/29/2018 9:28:00 AM,23,23.9,22.35,22.5,106260
11/29/2018 9:27:00 AM,23.95,24.5,22.65,22.9,131660
11/29/2018 9:26:00 AM,23.8,24.15,22.15,23.85,137120
11/29/2018 9:25:00 AM,23.55,24.4,22.5,23.5,118780
11/29/2018 9:24:00 AM,22.4,24.55,22,23.8,116680
11/29/2018 9:23:00 AM,23,24.4,21.45,22.4,153920
11/29/2018 9:22:00 AM,24.75,25.5,22.75,22.75,228520
11/29/2018 9:21:00 AM,20.85,25.75,20.75,25,239720
11/29/2018 9:20:00 AM,21.2,23,20.8,21.2,198620
11/29/2018 9:19:00 AM,21.05,21.35,18.75,21.3,237900
11/29/2018 9:18:00 AM,23.6,23.6,19.95,20.9,329940
11/29/2018 9:17:00 AM,23.55,26.95,21.75,23.15,352000
11/29/2018 9:16:00 AM,27.9,27.9,19.9,23.5,371960
11/29/2018 9:15:00 AM,35.55,40.8,31,31,26920
11/28/2018 3:29:00 PM,10.45,10.6,10.3,10.4,39720
11/28/2018 3:28:00 PM,10,10.45,9.95,10.4,34840
11/28/2018 3:27:00 PM,10.1,10.15,9.9,9.9,45500
11/28/2018 3:26:00 PM,10.15,10.25,10.05,10.05,35080
11/28/2018 3:25:00 PM,9.5,10.2,9.4,10.05,49320
11/28/2018 3:24:00 PM,9.2,10,8.9,9.6,49060
11/28/2018 3:23:00 PM,8.9,9.45,8.85,9.2,86040
11/28/2018 3:22:00 PM,8.75,9.3,8.6,8.9,80600
11/28/2018 3:21:00 PM,9.7,9.75,8.7,8.7,48600
11/28/2018 3:20:00 PM,9.95,10.25,9.5,9.75,71360
11/28/2018 3:19:00 PM,10.5,10.55,9.5,9.85,61140
11/28/2018 3:18:00 PM,12,12.25,10.5,10.5,44760
11/28/2018 3:17:00 PM,12.65,12.8,11.75,12,50120
11/28/2018 3:16:00 PM,12.75,13.45,12.55,12.65,44780
11/28/2018 3:15:00 PM,12.85,13.15,12.2,13,55840
11/28/2018 3:14:00 PM,13,13.25,12.55,12.95,30140
11/28/2018 3:13:00 PM,12.6,13.4,12.15,13.1,76240
11/28/2018 3:12:00 PM,13.1,13.45,12.05,12.6,48740
11/28/2018 3:11:00 PM,14,14,13,13.35,44160
11/28/2018 3:10:00 PM,12.5,14.1,12.45,14,48100
11/28/2018 3:09:00 PM,13.25,13.5,12.1,12.55,60500
11/28/2018 3:08:00 PM,14.4,14.7,13.3,13.35,40860
11/28/2018 3:07:00 PM,15.35,16.1,14.2,14.45,43040
11/28/2018 3:06:00 PM,16,16.5,15.45,15.45,23360
11/28/2018 3:05:00 PM,16.95,18,16.1,16.1,22840
11/28/2018 3:04:00 PM,18.05,18.45,16.5,17,34840
11/28/2018 3:03:00 PM,17.4,18.7,17.35,18.05,36400
11/28/2018 3:02:00 PM,15.75,17.65,15.65,17.65,47600
11/28/2018 3:01:00 PM,15.75,16.75,15.25,15.65,37620
11/28/2018 3:00:00 PM,16,18.2,15.85,15.85,44340
11/28/2018 2:59:00 PM,17.15,17.55,15.65,16.1,39160
11/28/2018 2:58:00 PM,17.25,17.3,15.65,16.75,38260
