Date,NIFTY18DEC10750PE O,NIFTY18DEC10750PE H,NIFTY18DEC10750PE L,NIFTY18DEC10750PE C,NIFTY18DEC10750PE V
12/3/2018 3:29:00 PM,129.95,130.3,129,130.1,7575
12/3/2018 3:28:00 PM,130,130.6,129.95,129.95,675
12/3/2018 3:27:00 PM,131,131,130,130,1500
12/3/2018 3:26:00 PM,130.7,130.8,130.45,130.6,1350
12/3/2018 3:25:00 PM,131.2,131.4,130.75,130.75,1275
12/3/2018 3:24:00 PM,131,131.45,131,131.2,600
12/3/2018 3:23:00 PM,130.95,131,130.85,131,2775
12/3/2018 3:22:00 PM,131.5,131.5,130.75,130.85,450
12/3/2018 3:21:00 PM,132,132,131.5,131.5,150
12/3/2018 3:20:00 PM,131.95,132.35,131.3,132,2175
12/3/2018 3:19:00 PM,131.15,131.65,130.95,131.65,450
12/3/2018 3:18:00 PM,130.3,131.15,130.3,131.15,675
12/3/2018 3:17:00 PM,130,130.3,130,130.3,75
12/3/2018 3:16:00 PM,131.8,131.9,130,130,1575
12/3/2018 3:15:00 PM,131.3,131.8,131.3,131.8,1125
12/3/2018 3:14:00 PM,133.8,133.8,131.3,131.3,1425
12/3/2018 3:13:00 PM,136.65,136.65,133.8,133.8,975
12/3/2018 3:12:00 PM,136.65,136.65,136.65,136.65,0
12/3/2018 3:11:00 PM,136.35,136.65,136.35,136.65,300
12/3/2018 3:10:00 PM,136.35,136.35,136.35,136.35,0
12/3/2018 3:09:00 PM,135.25,136.35,135.25,136.35,150
12/3/2018 3:08:00 PM,134.45,135.3,134.45,135.25,1050
12/3/2018 3:07:00 PM,134.45,134.45,134.45,134.45,0
12/3/2018 3:06:00 PM,135,135,134.45,134.45,675
12/3/2018 3:05:00 PM,136.6,136.6,135,135,525
12/3/2018 3:04:00 PM,137,137,135.35,136.6,600
12/3/2018 3:03:00 PM,137.05,138,137,137,300
12/3/2018 3:02:00 PM,137.05,137.05,137.05,137.05,0
12/3/2018 3:01:00 PM,136,137.05,135.3,137.05,225
12/3/2018 3:00:00 PM,136.2,136.25,135.95,136,225
12/3/2018 2:59:00 PM,139.7,139.7,136.2,136.2,2325
12/3/2018 2:58:00 PM,140.15,140.15,139.7,139.7,1275
12/3/2018 2:57:00 PM,140.3,140.3,139.4,140.15,450
12/3/2018 2:56:00 PM,141,141,140,140.3,675
12/3/2018 2:55:00 PM,141,141,141,141,0
12/3/2018 2:54:00 PM,137.8,141,137.8,141,300
12/3/2018 2:53:00 PM,137.8,137.8,137.8,137.8,0
12/3/2018 2:52:00 PM,136.4,137.8,136.4,137.8,225
12/3/2018 2:51:00 PM,137.4,137.4,136,136.4,3900
12/3/2018 2:50:00 PM,139.15,139.15,137.4,137.4,75
12/3/2018 2:49:00 PM,143.15,143.15,139.15,139.15,450
12/3/2018 2:48:00 PM,144.9,145,143.15,143.15,3975
12/3/2018 2:47:00 PM,142.55,144.9,142.55,144.9,75
12/3/2018 2:46:00 PM,142.45,142.55,142.45,142.55,75
12/3/2018 2:45:00 PM,142.3,142.45,142.3,142.45,75
12/3/2018 2:44:00 PM,143.95,143.95,142.3,142.3,150
12/3/2018 2:43:00 PM,144,144.05,143.35,143.95,300
12/3/2018 2:42:00 PM,142.05,144.2,142.05,144,675
12/3/2018 2:41:00 PM,140.6,142.2,140.6,142.05,525
12/3/2018 2:40:00 PM,141,141.4,140.6,140.6,300
12/3/2018 2:39:00 PM,141.7,141.7,141,141,75
12/3/2018 2:38:00 PM,140.05,141.7,140.05,141.7,900
12/3/2018 2:37:00 PM,138,140.05,138,139,150
12/3/2018 2:36:00 PM,136,138.1,136,138,825
12/3/2018 2:35:00 PM,136.5,136.5,135.95,136,450
12/3/2018 2:34:00 PM,138.3,138.3,136.5,136.5,750
12/3/2018 2:33:00 PM,138.3,138.3,138.3,138.3,0
12/3/2018 2:32:00 PM,140.1,140.1,138.3,138.3,300
12/3/2018 2:31:00 PM,139.55,140.1,139.55,140.1,75
12/3/2018 2:30:00 PM,142,143.5,139.55,139.55,825
12/3/2018 2:29:00 PM,141.95,142,141.95,142,225
12/3/2018 2:28:00 PM,140.6,142.25,140.6,141.95,150
12/3/2018 2:27:00 PM,138.55,140.6,138.55,140.6,1650
12/3/2018 2:26:00 PM,137.8,138.55,137.6,138.55,1800
12/3/2018 2:25:00 PM,136.15,137.8,136.15,137.8,150
12/3/2018 2:24:00 PM,133.3,136.15,133.3,136.15,150
12/3/2018 2:23:00 PM,133.3,133.3,133.3,133.3,0
12/3/2018 2:22:00 PM,133.15,133.3,133.15,133.3,75
12/3/2018 2:21:00 PM,133.25,133.25,133,133.15,975
12/3/2018 2:20:00 PM,131.45,133.9,131.45,133.25,900
12/3/2018 2:19:00 PM,131.45,131.45,131.45,131.45,0
12/3/2018 2:18:00 PM,133.35,133.35,131.45,131.45,150
12/3/2018 2:17:00 PM,132.65,133.35,132.65,133.35,75
12/3/2018 2:16:00 PM,135.1,135.1,132.65,132.65,225
12/3/2018 2:15:00 PM,135.1,135.1,135.1,135.1,0
12/3/2018 2:14:00 PM,137.8,137.8,135.1,135.1,75
12/3/2018 2:13:00 PM,137,137.8,137,137.8,75
12/3/2018 2:12:00 PM,136,137,136,137,225
12/3/2018 2:11:00 PM,136,136,136,136,0
