Date,USDINR18DEC72CE O,USDINR18DEC72CE H,USDINR18DEC72CE L,USDINR18DEC72CE C,USDINR18DEC72CE V
12/3/2018 10:48:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:47:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:46:00 AM,0.11,0.11,0.1075,0.1075,892
12/3/2018 10:45:00 AM,0.1075,0.11,0.1075,0.11,1648
12/3/2018 10:44:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:43:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:42:00 AM,0.1075,0.1075,0.1075,0.1075,14
12/3/2018 10:41:00 AM,0.1075,0.1075,0.1075,0.1075,36
12/3/2018 10:40:00 AM,0.1075,0.1075,0.1075,0.1075,200
12/3/2018 10:39:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:38:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:37:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:36:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:35:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:34:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:33:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:32:00 AM,0.11,0.11,0.1075,0.1075,5
12/3/2018 10:31:00 AM,0.11,0.11,0.11,0.11,0
12/3/2018 10:30:00 AM,0.11,0.11,0.11,0.11,0
12/3/2018 10:29:00 AM,0.11,0.11,0.11,0.11,0
12/3/2018 10:28:00 AM,0.11,0.11,0.11,0.11,0
12/3/2018 10:27:00 AM,0.1075,0.11,0.1075,0.11,43
12/3/2018 10:26:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:25:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:24:00 AM,0.1075,0.1075,0.1075,0.1075,15
12/3/2018 10:23:00 AM,0.1075,0.1075,0.105,0.1075,250
12/3/2018 10:22:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 10:21:00 AM,0.11,0.11,0.1075,0.1075,23
12/3/2018 10:20:00 AM,0.11,0.11,0.11,0.11,184
12/3/2018 10:19:00 AM,0.1125,0.1125,0.11,0.11,214
12/3/2018 10:18:00 AM,0.1125,0.1125,0.1125,0.1125,0
12/3/2018 10:17:00 AM,0.1125,0.1125,0.1125,0.1125,10
12/3/2018 10:16:00 AM,0.115,0.115,0.1125,0.1125,26
12/3/2018 10:15:00 AM,0.115,0.115,0.115,0.115,0
12/3/2018 10:14:00 AM,0.115,0.115,0.1125,0.115,31
12/3/2018 10:13:00 AM,0.115,0.115,0.115,0.115,0
12/3/2018 10:12:00 AM,0.115,0.115,0.115,0.115,0
12/3/2018 10:11:00 AM,0.115,0.115,0.115,0.115,351
12/3/2018 10:10:00 AM,0.1125,0.115,0.1125,0.115,238
12/3/2018 10:09:00 AM,0.1125,0.1125,0.1125,0.1125,26
12/3/2018 10:08:00 AM,0.1125,0.1125,0.1125,0.1125,0
12/3/2018 10:07:00 AM,0.1125,0.1125,0.1125,0.1125,0
12/3/2018 10:06:00 AM,0.11,0.1125,0.11,0.1125,100
12/3/2018 10:05:00 AM,0.11,0.11,0.11,0.11,17
12/3/2018 10:04:00 AM,0.11,0.11,0.11,0.11,250
12/3/2018 10:03:00 AM,0.11,0.11,0.11,0.11,0
12/3/2018 10:02:00 AM,0.11,0.1125,0.11,0.11,30
12/3/2018 10:01:00 AM,0.11,0.11,0.11,0.11,82
12/3/2018 10:00:00 AM,0.11,0.11,0.11,0.11,559
12/3/2018 9:59:00 AM,0.1125,0.1125,0.11,0.11,100
12/3/2018 9:58:00 AM,0.11,0.1125,0.11,0.1125,340
12/3/2018 9:57:00 AM,0.11,0.11,0.11,0.11,220
12/3/2018 9:56:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 9:55:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 9:54:00 AM,0.1075,0.1075,0.105,0.1075,20
12/3/2018 9:53:00 AM,0.1075,0.1075,0.1075,0.1075,26
12/3/2018 9:52:00 AM,0.1075,0.1075,0.105,0.1075,116
12/3/2018 9:51:00 AM,0.105,0.1075,0.105,0.1075,45
12/3/2018 9:50:00 AM,0.105,0.105,0.105,0.105,0
12/3/2018 9:49:00 AM,0.105,0.105,0.105,0.105,0
12/3/2018 9:48:00 AM,0.105,0.105,0.105,0.105,90
12/3/2018 9:47:00 AM,0.105,0.105,0.105,0.105,29
12/3/2018 9:46:00 AM,0.11,0.11,0.105,0.105,60
12/3/2018 9:45:00 AM,0.1075,0.11,0.1075,0.11,9
12/3/2018 9:44:00 AM,0.1075,0.1075,0.1075,0.1075,32
12/3/2018 9:43:00 AM,0.11,0.11,0.1075,0.1075,11
12/3/2018 9:42:00 AM,0.1075,0.11,0.1075,0.11,51
12/3/2018 9:41:00 AM,0.105,0.1075,0.105,0.1075,245
12/3/2018 9:40:00 AM,0.105,0.105,0.105,0.105,206
12/3/2018 9:39:00 AM,0.1025,0.105,0.1025,0.105,14
12/3/2018 9:38:00 AM,0.1075,0.1075,0.1025,0.1025,82
12/3/2018 9:37:00 AM,0.1075,0.1075,0.105,0.1075,150
12/3/2018 9:36:00 AM,0.1025,0.1075,0.1025,0.1075,135
12/3/2018 9:35:00 AM,0.1025,0.1025,0.1025,0.1025,224
12/3/2018 9:34:00 AM,0.1075,0.1075,0.1075,0.1075,0
12/3/2018 9:33:00 AM,0.1075,0.1075,0.1075,0.1075,20
12/3/2018 9:32:00 AM,0.11,0.11,0.1075,0.1075,101
12/3/2018 9:31:00 AM,0.11,0.11,0.11,0.11,31
12/3/2018 9:30:00 AM,0.1075,0.11,0.1075,0.11,660
12/3/2018 9:29:00 AM,0.1075,0.1075,0.105,0.1075,128
12/3/2018 9:28:00 AM,0.11,0.11,0.1075,0.1075,112
12/3/2018 9:27:00 AM,0.105,0.11,0.105,0.11,861
12/3/2018 9:26:00 AM,0.105,0.105,0.1025,0.105,640
12/3/2018 9:25:00 AM,0.1025,0.1025,0.1,0.1025,314
12/3/2018 9:24:00 AM,0.1025,0.1025,0.1,0.1025,593
12/3/2018 9:23:00 AM,0.1025,0.1025,0.1025,0.1025,6
12/3/2018 9:22:00 AM,0.1025,0.1025,0.1025,0.1025,145
12/3/2018 9:21:00 AM,0.1,0.1025,0.1,0.1025,114
12/3/2018 9:20:00 AM,0.1,0.1025,0.1,0.1,912
12/3/2018 9:19:00 AM,0.1,0.1,0.1,0.1,1
12/3/2018 9:18:00 AM,0.105,0.105,0.1,0.1,231
12/3/2018 9:17:00 AM,0.105,0.1075,0.105,0.105,500
12/3/2018 9:16:00 AM,0.105,0.11,0.105,0.105,163
12/3/2018 9:15:00 AM,0.105,0.105,0.105,0.105,0
12/3/2018 9:14:00 AM,0.105,0.11,0.105,0.105,1977
12/3/2018 9:13:00 AM,0.105,0.1075,0.105,0.105,1742
12/3/2018 9:12:00 AM,0.1025,0.105,0.1025,0.105,2425
12/3/2018 9:11:00 AM,0.1,0.105,0.1,0.1025,1192
12/3/2018 9:10:00 AM,0.1025,0.1025,0.1,0.1,721
12/3/2018 9:09:00 AM,0.1025,0.1025,0.1,0.1025,235
12/3/2018 9:08:00 AM,0.1,0.105,0.1,0.1025,584
12/3/2018 9:07:00 AM,0.0975,0.1,0.0975,0.1,365
12/3/2018 9:06:00 AM,0.0975,0.1,0.0975,0.0975,431
12/3/2018 9:05:00 AM,0.095,0.0975,0.095,0.0975,34
12/3/2018 9:04:00 AM,0.0975,0.0975,0.095,0.095,463
12/3/2018 9:03:00 AM,0.0975,0.0975,0.0975,0.0975,58
12/3/2018 9:02:00 AM,0.0975,0.0975,0.0975,0.0975,128
