Date,USDINR18DEC73.75CE O,USDINR18DEC73.75CE H,USDINR18DEC73.75CE L,USDINR18DEC73.75CE C,USDINR18DEC73.75CE V
12/3/2018 4:59:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:58:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:57:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:56:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:55:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:54:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:53:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:52:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:51:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:50:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:49:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:48:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:47:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:46:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:45:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:44:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:43:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:42:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:41:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:40:00 PM,0.03,0.03,0.03,0.03,50
12/3/2018 4:39:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:38:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:37:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:36:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:35:00 PM,0.03,0.03,0.03,0.03,0
12/3/2018 4:34:00 PM,0.03,0.03,0.03,0.03,125
