Date,USDINR18DEC70CE O,USDINR18DEC70CE H,USDINR18DEC70CE L,USDINR18DEC70CE C,USDINR18DEC70CE V
12/3/2018 2:39:00 PM,0.76,0.77,0.76,0.77,150
12/3/2018 2:38:00 PM,0.76,0.76,0.76,0.76,0
12/3/2018 2:37:00 PM,0.76,0.76,0.76,0.76,0
12/3/2018 2:36:00 PM,0.7575,0.76,0.7575,0.76,210
12/3/2018 2:35:00 PM,0.7675,0.7675,0.7575,0.7575,112
12/3/2018 2:34:00 PM,0.77,0.77,0.7675,0.7675,50
12/3/2018 2:33:00 PM,0.775,0.775,0.77,0.77,60
12/3/2018 2:32:00 PM,0.775,0.775,0.7725,0.775,6
12/3/2018 2:31:00 PM,0.775,0.775,0.775,0.775,0
12/3/2018 2:30:00 PM,0.775,0.775,0.775,0.775,2
12/3/2018 2:29:00 PM,0.77,0.77,0.77,0.77,0
12/3/2018 2:28:00 PM,0.77,0.77,0.77,0.77,50
12/3/2018 2:27:00 PM,0.7775,0.7775,0.77,0.77,1
12/3/2018 2:26:00 PM,0.7725,0.7775,0.7725,0.7775,3
12/3/2018 2:25:00 PM,0.785,0.785,0.7725,0.7725,57
12/3/2018 2:24:00 PM,0.7825,0.7875,0.7825,0.785,126
12/3/2018 2:23:00 PM,0.7825,0.7825,0.7825,0.7825,0
12/3/2018 2:22:00 PM,0.7825,0.7825,0.7825,0.7825,0
12/3/2018 2:21:00 PM,0.7825,0.7825,0.7825,0.7825,0
12/3/2018 2:20:00 PM,0.785,0.785,0.78,0.7825,101
12/3/2018 2:19:00 PM,0.7825,0.785,0.7825,0.785,4
12/3/2018 2:18:00 PM,0.7825,0.7825,0.7825,0.7825,0
12/3/2018 2:17:00 PM,0.7875,0.7875,0.7825,0.7825,210
12/3/2018 2:16:00 PM,0.7925,0.7925,0.785,0.7875,1001
12/3/2018 2:15:00 PM,0.7875,0.7925,0.7875,0.7925,1673
12/3/2018 2:14:00 PM,0.785,0.7875,0.785,0.7875,17
12/3/2018 2:13:00 PM,0.7875,0.7875,0.785,0.785,85
12/3/2018 2:12:00 PM,0.7875,0.7875,0.7875,0.7875,90
12/3/2018 2:11:00 PM,0.785,0.7875,0.785,0.7875,77
12/3/2018 2:10:00 PM,0.785,0.785,0.785,0.785,0
12/3/2018 2:09:00 PM,0.785,0.785,0.785,0.785,0
12/3/2018 2:08:00 PM,0.79,0.79,0.7825,0.785,124
12/3/2018 2:07:00 PM,0.785,0.79,0.7825,0.79,638
12/3/2018 2:06:00 PM,0.785,0.785,0.7825,0.785,300
12/3/2018 2:05:00 PM,0.785,0.785,0.785,0.785,402
12/3/2018 2:04:00 PM,0.78,0.7875,0.78,0.785,2631
12/3/2018 2:03:00 PM,0.7775,0.78,0.7775,0.78,89
12/3/2018 2:02:00 PM,0.77,0.7775,0.77,0.7775,82
12/3/2018 2:01:00 PM,0.78,0.78,0.77,0.77,51
12/3/2018 2:00:00 PM,0.7875,0.7875,0.78,0.78,59
12/3/2018 1:59:00 PM,0.7875,0.7875,0.7825,0.7875,85
12/3/2018 1:58:00 PM,0.795,0.795,0.7825,0.7875,198
12/3/2018 1:57:00 PM,0.795,0.795,0.795,0.795,0
12/3/2018 1:56:00 PM,0.795,0.795,0.795,0.795,50
12/3/2018 1:55:00 PM,0.8,0.8,0.795,0.795,1780
12/3/2018 1:54:00 PM,0.795,0.8,0.795,0.8,28
12/3/2018 1:53:00 PM,0.8075,0.8075,0.795,0.795,450
12/3/2018 1:52:00 PM,0.8075,0.8075,0.8075,0.8075,0
12/3/2018 1:51:00 PM,0.8075,0.8075,0.8075,0.8075,0
12/3/2018 1:50:00 PM,0.8125,0.8125,0.8075,0.8075,40
12/3/2018 1:49:00 PM,0.8125,0.8125,0.8125,0.8125,3
12/3/2018 1:48:00 PM,0.815,0.815,0.8125,0.8125,100
12/3/2018 1:47:00 PM,0.81,0.815,0.81,0.815,145
12/3/2018 1:46:00 PM,0.8175,0.8175,0.81,0.81,95
12/3/2018 1:45:00 PM,0.8275,0.8275,0.8175,0.8175,183
12/3/2018 1:44:00 PM,0.83,0.83,0.825,0.8275,120
12/3/2018 1:43:00 PM,0.83,0.83,0.83,0.83,0
12/3/2018 1:42:00 PM,0.83,0.83,0.83,0.83,0
12/3/2018 1:41:00 PM,0.8275,0.83,0.82,0.83,504
12/3/2018 1:40:00 PM,0.8425,0.8425,0.8275,0.8275,254
12/3/2018 1:39:00 PM,0.84,0.8425,0.8375,0.8425,290
12/3/2018 1:38:00 PM,0.8325,0.845,0.8325,0.84,213
12/3/2018 1:37:00 PM,0.84,0.84,0.8325,0.8325,380
12/3/2018 1:36:00 PM,0.84,0.84,0.84,0.84,0
12/3/2018 1:35:00 PM,0.845,0.845,0.84,0.84,49
12/3/2018 1:34:00 PM,0.845,0.845,0.845,0.845,0
12/3/2018 1:33:00 PM,0.8475,0.8475,0.835,0.845,274
12/3/2018 1:32:00 PM,0.835,0.8475,0.835,0.8475,50
12/3/2018 1:31:00 PM,0.845,0.845,0.835,0.835,5
12/3/2018 1:30:00 PM,0.8325,0.85,0.83,0.845,1816
12/3/2018 1:29:00 PM,0.83,0.835,0.83,0.8325,946
12/3/2018 1:28:00 PM,0.805,0.83,0.805,0.83,1065
12/3/2018 1:27:00 PM,0.805,0.805,0.805,0.805,112
12/3/2018 1:26:00 PM,0.7975,0.815,0.7975,0.805,489
12/3/2018 1:25:00 PM,0.8,0.8,0.7975,0.7975,113
12/3/2018 1:24:00 PM,0.805,0.805,0.8,0.8,284
12/3/2018 1:23:00 PM,0.7975,0.8075,0.795,0.8075,18
12/3/2018 1:22:00 PM,0.805,0.8075,0.7975,0.7975,135
12/3/2018 1:21:00 PM,0.7975,0.805,0.7975,0.805,57
12/3/2018 1:20:00 PM,0.7975,0.7975,0.7975,0.7975,0
12/3/2018 1:19:00 PM,0.7975,0.7975,0.7975,0.7975,0
12/3/2018 1:18:00 PM,0.7975,0.7975,0.7975,0.7975,4
12/3/2018 1:17:00 PM,0.7925,0.8025,0.7925,0.7975,129
12/3/2018 1:16:00 PM,0.7925,0.7925,0.7925,0.7925,0
12/3/2018 1:15:00 PM,0.7925,0.7925,0.7925,0.7925,30
12/3/2018 1:14:00 PM,0.79,0.795,0.79,0.7925,326
12/3/2018 1:13:00 PM,0.7975,0.7975,0.79,0.79,2
12/3/2018 1:12:00 PM,0.7975,0.7975,0.7975,0.7975,0
12/3/2018 1:11:00 PM,0.8075,0.8075,0.7975,0.7975,50
12/3/2018 1:10:00 PM,0.8025,0.8075,0.8025,0.8075,41
12/3/2018 1:09:00 PM,0.815,0.815,0.7975,0.8025,178
12/3/2018 1:08:00 PM,0.8025,0.8175,0.8,0.815,197
12/3/2018 1:07:00 PM,0.8125,0.8125,0.8025,0.8025,357
12/3/2018 1:06:00 PM,0.8025,0.8125,0.8025,0.8125,294
12/3/2018 1:05:00 PM,0.805,0.805,0.8025,0.8025,140
12/3/2018 1:04:00 PM,0.805,0.805,0.805,0.805,10
12/3/2018 1:03:00 PM,0.7975,0.8075,0.7975,0.805,620
12/3/2018 1:02:00 PM,0.795,0.8025,0.7925,0.8,296
12/3/2018 1:01:00 PM,0.7975,0.7975,0.79,0.795,800
12/3/2018 1:00:00 PM,0.805,0.8075,0.7975,0.7975,222
12/3/2018 12:59:00 PM,0.805,0.81,0.805,0.805,95
12/3/2018 12:58:00 PM,0.8075,0.8175,0.805,0.805,101
12/3/2018 12:57:00 PM,0.8075,0.8075,0.8075,0.8075,0
12/3/2018 12:56:00 PM,0.8075,0.8075,0.8075,0.8075,0
12/3/2018 12:55:00 PM,0.8125,0.8125,0.8075,0.8075,180
12/3/2018 12:54:00 PM,0.8125,0.8125,0.8125,0.8125,4
12/3/2018 12:53:00 PM,0.82,0.82,0.8075,0.8125,608
12/3/2018 12:52:00 PM,0.8175,0.82,0.815,0.82,455
12/3/2018 12:51:00 PM,0.8225,0.8225,0.8175,0.8175,50
12/3/2018 12:50:00 PM,0.83,0.83,0.8225,0.8225,23
12/3/2018 12:49:00 PM,0.84,0.84,0.83,0.83,181
12/3/2018 12:48:00 PM,0.8325,0.84,0.8225,0.84,724
12/3/2018 12:47:00 PM,0.8575,0.8575,0.8325,0.8325,1182
12/3/2018 12:46:00 PM,0.8425,0.8575,0.8425,0.8575,955
12/3/2018 12:45:00 PM,0.835,0.8375,0.835,0.8375,31
12/3/2018 12:44:00 PM,0.83,0.84,0.83,0.835,1690
12/3/2018 12:43:00 PM,0.83,0.83,0.83,0.83,300
12/3/2018 12:42:00 PM,0.83,0.83,0.83,0.83,0
12/3/2018 12:41:00 PM,0.83,0.83,0.83,0.83,0
12/3/2018 12:40:00 PM,0.825,0.8325,0.8225,0.83,2524
12/3/2018 12:39:00 PM,0.8175,0.825,0.815,0.825,314
12/3/2018 12:38:00 PM,0.82,0.8225,0.815,0.8175,575
12/3/2018 12:37:00 PM,0.825,0.825,0.815,0.82,4797
12/3/2018 12:36:00 PM,0.835,0.835,0.8225,0.825,230
12/3/2018 12:35:00 PM,0.8425,0.8425,0.835,0.835,89
12/3/2018 12:34:00 PM,0.8325,0.8425,0.8325,0.8425,156
12/3/2018 12:33:00 PM,0.8375,0.8375,0.8325,0.8325,568
12/3/2018 12:32:00 PM,0.8475,0.8475,0.8375,0.8375,378
12/3/2018 12:31:00 PM,0.84,0.8525,0.835,0.8475,2335
12/3/2018 12:30:00 PM,0.81,0.8475,0.81,0.8475,1499
12/3/2018 12:29:00 PM,0.81,0.815,0.81,0.81,65
12/3/2018 12:28:00 PM,0.8175,0.8175,0.81,0.81,159
12/3/2018 12:27:00 PM,0.805,0.8275,0.805,0.8175,1521
12/3/2018 12:26:00 PM,0.8025,0.805,0.8,0.805,649
12/3/2018 12:25:00 PM,0.82,0.82,0.8025,0.8025,905
12/3/2018 12:24:00 PM,0.8025,0.82,0.8025,0.82,1604
12/3/2018 12:23:00 PM,0.795,0.805,0.795,0.8025,130
12/3/2018 12:22:00 PM,0.785,0.795,0.785,0.795,1050
12/3/2018 12:21:00 PM,0.7975,0.7975,0.785,0.785,36
12/3/2018 12:20:00 PM,0.785,0.7975,0.785,0.7975,221
12/3/2018 12:19:00 PM,0.79,0.8025,0.785,0.785,1394
12/3/2018 12:18:00 PM,0.79,0.81,0.7875,0.79,2771
12/3/2018 12:17:00 PM,0.77,0.79,0.765,0.79,1290
12/3/2018 12:16:00 PM,0.75,0.7725,0.745,0.77,680
12/3/2018 12:15:00 PM,0.7325,0.75,0.73,0.75,1573
12/3/2018 12:14:00 PM,0.7275,0.7325,0.7275,0.7325,108
12/3/2018 12:13:00 PM,0.7225,0.7275,0.7225,0.7275,1121
12/3/2018 12:12:00 PM,0.7125,0.7225,0.7125,0.7225,1284
12/3/2018 12:11:00 PM,0.7125,0.7125,0.7125,0.7125,0
12/3/2018 12:10:00 PM,0.7125,0.7125,0.7125,0.7125,0
12/3/2018 12:09:00 PM,0.7125,0.7125,0.7125,0.7125,0
12/3/2018 12:08:00 PM,0.7125,0.7125,0.7125,0.7125,80
12/3/2018 12:07:00 PM,0.715,0.715,0.7125,0.7125,10
12/3/2018 12:06:00 PM,0.71,0.715,0.71,0.715,5
12/3/2018 12:05:00 PM,0.7075,0.71,0.7075,0.71,105
12/3/2018 12:04:00 PM,0.7075,0.7075,0.7075,0.7075,0
12/3/2018 12:03:00 PM,0.7075,0.7075,0.7075,0.7075,0
12/3/2018 12:02:00 PM,0.705,0.7075,0.705,0.7075,32
12/3/2018 12:01:00 PM,0.705,0.705,0.705,0.705,0
12/3/2018 12:00:00 PM,0.705,0.705,0.705,0.705,99
12/3/2018 11:59:00 AM,0.71,0.71,0.705,0.705,55
12/3/2018 11:58:00 AM,0.72,0.72,0.71,0.71,63
12/3/2018 11:57:00 AM,0.72,0.72,0.72,0.72,0
12/3/2018 11:56:00 AM,0.72,0.72,0.72,0.72,0
12/3/2018 11:55:00 AM,0.72,0.72,0.72,0.72,0
12/3/2018 11:54:00 AM,0.715,0.72,0.715,0.72,60
12/3/2018 11:53:00 AM,0.715,0.715,0.715,0.715,0
12/3/2018 11:52:00 AM,0.7175,0.7175,0.715,0.715,20
12/3/2018 11:51:00 AM,0.7175,0.7175,0.7175,0.7175,50
12/3/2018 11:50:00 AM,0.7175,0.7175,0.7175,0.7175,100
12/3/2018 11:49:00 AM,0.7175,0.7175,0.7175,0.7175,154
12/3/2018 11:48:00 AM,0.7175,0.7225,0.7175,0.7175,327
12/3/2018 11:47:00 AM,0.7175,0.7175,0.7175,0.7175,50
12/3/2018 11:46:00 AM,0.7125,0.7175,0.7125,0.7175,5
12/3/2018 11:45:00 AM,0.71,0.7125,0.71,0.7125,6
12/3/2018 11:44:00 AM,0.71,0.71,0.71,0.71,0
12/3/2018 11:43:00 AM,0.71,0.71,0.71,0.71,10
12/3/2018 11:42:00 AM,0.71,0.71,0.71,0.71,530
12/3/2018 11:41:00 AM,0.7125,0.7125,0.71,0.71,83
12/3/2018 11:40:00 AM,0.7125,0.7125,0.7125,0.7125,50
12/3/2018 11:39:00 AM,0.7175,0.7175,0.7125,0.7125,156
12/3/2018 11:38:00 AM,0.715,0.7175,0.715,0.7175,50
12/3/2018 11:37:00 AM,0.715,0.715,0.715,0.715,5
12/3/2018 11:36:00 AM,0.715,0.715,0.7125,0.715,101
12/3/2018 11:35:00 AM,0.71,0.715,0.7075,0.715,16
12/3/2018 11:34:00 AM,0.7,0.71,0.7,0.71,234
12/3/2018 11:33:00 AM,0.7025,0.7025,0.695,0.7,172
12/3/2018 11:32:00 AM,0.7025,0.7025,0.7025,0.7025,0
12/3/2018 11:31:00 AM,0.7025,0.7025,0.7025,0.7025,1
12/3/2018 11:30:00 AM,0.705,0.705,0.6975,0.7025,105
12/3/2018 11:29:00 AM,0.705,0.705,0.705,0.705,0
12/3/2018 11:28:00 AM,0.705,0.705,0.705,0.705,0
12/3/2018 11:27:00 AM,0.705,0.705,0.705,0.705,132
12/3/2018 11:26:00 AM,0.7025,0.705,0.6975,0.705,132
12/3/2018 11:25:00 AM,0.7025,0.7075,0.7025,0.7025,12
12/3/2018 11:24:00 AM,0.6975,0.7025,0.6975,0.7025,220
12/3/2018 11:23:00 AM,0.71,0.71,0.6975,0.6975,3
12/3/2018 11:22:00 AM,0.71,0.715,0.71,0.71,151
12/3/2018 11:21:00 AM,0.71,0.71,0.71,0.71,0
12/3/2018 11:20:00 AM,0.715,0.715,0.71,0.71,20
12/3/2018 11:19:00 AM,0.715,0.715,0.715,0.715,25
12/3/2018 11:18:00 AM,0.715,0.715,0.715,0.715,400
12/3/2018 11:17:00 AM,0.7125,0.715,0.71,0.715,168
12/3/2018 11:16:00 AM,0.72,0.72,0.7125,0.7125,588
12/3/2018 11:15:00 AM,0.72,0.725,0.72,0.72,110
12/3/2018 11:14:00 AM,0.7225,0.7225,0.72,0.72,81
12/3/2018 11:13:00 AM,0.72,0.7225,0.72,0.7225,314
12/3/2018 11:12:00 AM,0.7225,0.7275,0.72,0.72,893
12/3/2018 11:11:00 AM,0.7275,0.7275,0.7225,0.7225,27
12/3/2018 11:10:00 AM,0.7375,0.7375,0.7275,0.7275,31
12/3/2018 11:09:00 AM,0.7275,0.7375,0.7275,0.7375,579
12/3/2018 11:08:00 AM,0.7225,0.73,0.7225,0.7275,293
12/3/2018 11:07:00 AM,0.72,0.72,0.72,0.72,628
12/3/2018 11:06:00 AM,0.7125,0.72,0.7125,0.72,154
12/3/2018 11:05:00 AM,0.7125,0.7125,0.7125,0.7125,100
12/3/2018 11:04:00 AM,0.715,0.715,0.7125,0.7125,53
12/3/2018 11:03:00 AM,0.7,0.715,0.7,0.715,150
12/3/2018 11:02:00 AM,0.7,0.7,0.7,0.7,0
12/3/2018 11:01:00 AM,0.7,0.7,0.7,0.7,0
12/3/2018 11:00:00 AM,0.7,0.7,0.7,0.7,0
12/3/2018 10:59:00 AM,0.7,0.7,0.7,0.7,10
12/3/2018 10:58:00 AM,0.7,0.7,0.7,0.7,4
12/3/2018 10:57:00 AM,0.6975,0.6975,0.6975,0.6975,10
12/3/2018 10:56:00 AM,0.7025,0.7025,0.6975,0.6975,2
12/3/2018 10:55:00 AM,0.7025,0.7025,0.7025,0.7025,0
12/3/2018 10:54:00 AM,0.7,0.7025,0.7,0.7025,52
12/3/2018 10:53:00 AM,0.695,0.7,0.695,0.7,500
12/3/2018 10:52:00 AM,0.7,0.7,0.695,0.695,83
12/3/2018 10:51:00 AM,0.7,0.7025,0.7,0.7,59
12/3/2018 10:50:00 AM,0.6975,0.7025,0.6975,0.7,220
12/3/2018 10:49:00 AM,0.7025,0.7025,0.6975,0.6975,257
12/3/2018 10:48:00 AM,0.705,0.705,0.7025,0.7025,186
12/3/2018 10:47:00 AM,0.7,0.7075,0.7,0.705,40
12/3/2018 10:46:00 AM,0.7,0.7,0.7,0.7,40
12/3/2018 10:45:00 AM,0.7,0.7,0.7,0.7,10
12/3/2018 10:44:00 AM,0.7,0.7,0.7,0.7,0
12/3/2018 10:43:00 AM,0.7,0.7,0.7,0.7,0
12/3/2018 10:42:00 AM,0.6975,0.7,0.6975,0.7,25
12/3/2018 10:41:00 AM,0.69,0.6975,0.69,0.6975,1
12/3/2018 10:40:00 AM,0.69,0.69,0.69,0.69,22
12/3/2018 10:39:00 AM,0.69,0.69,0.69,0.69,0
12/3/2018 10:38:00 AM,0.69,0.69,0.69,0.69,35
12/3/2018 10:37:00 AM,0.69,0.69,0.69,0.69,0
12/3/2018 10:36:00 AM,0.69,0.69,0.69,0.69,0
12/3/2018 10:35:00 AM,0.69,0.69,0.69,0.69,100
12/3/2018 10:34:00 AM,0.69,0.69,0.69,0.69,0
