Date,USDINR18DEC70.25CE O,USDINR18DEC70.25CE H,USDINR18DEC70.25CE L,USDINR18DEC70.25CE C,USDINR18DEC70.25CE V
12/3/2018 3:47:00 PM,0.735,0.735,0.73,0.73,1
12/3/2018 3:46:00 PM,0.7325,0.735,0.7325,0.735,50
12/3/2018 3:45:00 PM,0.7275,0.7325,0.72,0.7325,209
12/3/2018 3:44:00 PM,0.7075,0.7275,0.7075,0.7275,66
12/3/2018 3:43:00 PM,0.69,0.7075,0.69,0.7075,166
12/3/2018 3:42:00 PM,0.69,0.69,0.69,0.69,0
12/3/2018 3:41:00 PM,0.69,0.69,0.69,0.69,1
12/3/2018 3:40:00 PM,0.685,0.69,0.685,0.69,100
12/3/2018 3:39:00 PM,0.685,0.685,0.685,0.685,0
12/3/2018 3:38:00 PM,0.685,0.685,0.685,0.685,0
12/3/2018 3:37:00 PM,0.66,0.685,0.66,0.685,50
12/3/2018 3:36:00 PM,0.66,0.66,0.66,0.66,0
12/3/2018 3:35:00 PM,0.66,0.66,0.66,0.66,0
12/3/2018 3:34:00 PM,0.66,0.66,0.66,0.66,0
12/3/2018 3:33:00 PM,0.66,0.66,0.66,0.66,0
12/3/2018 3:32:00 PM,0.66,0.66,0.66,0.66,0
12/3/2018 3:31:00 PM,0.6675,0.6675,0.6575,0.66,111
12/3/2018 3:30:00 PM,0.6675,0.6675,0.6675,0.6675,114
12/3/2018 3:29:00 PM,0.655,0.6675,0.655,0.6675,76
12/3/2018 3:28:00 PM,0.655,0.655,0.655,0.655,0
12/3/2018 3:27:00 PM,0.6525,0.6575,0.6525,0.655,19
12/3/2018 3:26:00 PM,0.6525,0.6525,0.6525,0.6525,0
12/3/2018 3:25:00 PM,0.6525,0.6525,0.6525,0.6525,0
12/3/2018 3:24:00 PM,0.6625,0.6625,0.65,0.6525,61
12/3/2018 3:23:00 PM,0.6625,0.6625,0.6625,0.6625,0
12/3/2018 3:22:00 PM,0.6625,0.6625,0.66,0.6625,66
12/3/2018 3:21:00 PM,0.6625,0.6625,0.6625,0.6625,0
12/3/2018 3:20:00 PM,0.6625,0.6625,0.6625,0.6625,0
12/3/2018 3:19:00 PM,0.6625,0.6625,0.6625,0.6625,2
12/3/2018 3:18:00 PM,0.6725,0.6725,0.6625,0.6625,2
12/3/2018 3:17:00 PM,0.6725,0.675,0.6725,0.6725,30
12/3/2018 3:16:00 PM,0.6725,0.6725,0.6725,0.6725,50
12/3/2018 3:15:00 PM,0.6725,0.6725,0.6725,0.6725,0
12/3/2018 3:14:00 PM,0.68,0.68,0.6725,0.6725,2
12/3/2018 3:13:00 PM,0.695,0.695,0.68,0.68,100
12/3/2018 3:12:00 PM,0.695,0.695,0.695,0.695,0
12/3/2018 3:11:00 PM,0.695,0.695,0.695,0.695,0
12/3/2018 3:10:00 PM,0.6975,0.6975,0.69,0.695,35
12/3/2018 3:09:00 PM,0.6925,0.6975,0.6925,0.6975,111
12/3/2018 3:08:00 PM,0.685,0.7025,0.685,0.6925,76
12/3/2018 3:07:00 PM,0.685,0.685,0.685,0.685,0
12/3/2018 3:06:00 PM,0.6875,0.6875,0.685,0.685,202
12/3/2018 3:05:00 PM,0.6925,0.6925,0.6925,0.6925,0
12/3/2018 3:04:00 PM,0.6825,0.6925,0.6825,0.6925,102
12/3/2018 3:03:00 PM,0.6825,0.6825,0.6825,0.6825,2
12/3/2018 3:02:00 PM,0.685,0.685,0.685,0.685,0
12/3/2018 3:01:00 PM,0.6925,0.6925,0.685,0.685,100
12/3/2018 3:00:00 PM,0.68,0.6975,0.68,0.6925,134
12/3/2018 2:59:00 PM,0.6775,0.68,0.6775,0.68,5
12/3/2018 2:58:00 PM,0.6775,0.6775,0.6775,0.6775,60
12/3/2018 2:57:00 PM,0.6775,0.6775,0.6775,0.6775,0
12/3/2018 2:56:00 PM,0.6775,0.6775,0.6775,0.6775,0
12/3/2018 2:55:00 PM,0.6725,0.6775,0.6725,0.6775,64
12/3/2018 2:54:00 PM,0.6675,0.6725,0.6675,0.6725,100
12/3/2018 2:53:00 PM,0.6575,0.6675,0.6575,0.6675,3
12/3/2018 2:52:00 PM,0.6575,0.6575,0.6575,0.6575,0
12/3/2018 2:51:00 PM,0.6475,0.6575,0.6475,0.6575,62
12/3/2018 2:50:00 PM,0.6475,0.6475,0.6475,0.6475,0
12/3/2018 2:49:00 PM,0.6375,0.6475,0.6375,0.6475,5
12/3/2018 2:48:00 PM,0.6375,0.6375,0.6375,0.6375,3
12/3/2018 2:47:00 PM,0.635,0.635,0.635,0.635,0
12/3/2018 2:46:00 PM,0.6375,0.6375,0.635,0.635,1
12/3/2018 2:45:00 PM,0.6375,0.6375,0.6375,0.6375,0
12/3/2018 2:44:00 PM,0.6375,0.6375,0.6375,0.6375,0
12/3/2018 2:43:00 PM,0.6375,0.6375,0.6375,0.6375,27
12/3/2018 2:42:00 PM,0.635,0.6375,0.635,0.6375,9
12/3/2018 2:41:00 PM,0.64,0.64,0.635,0.635,10
12/3/2018 2:40:00 PM,0.63,0.64,0.63,0.64,1
12/3/2018 2:39:00 PM,0.63,0.63,0.63,0.63,0
12/3/2018 2:38:00 PM,0.63,0.63,0.63,0.63,0
12/3/2018 2:37:00 PM,0.6275,0.63,0.6275,0.63,60
12/3/2018 2:36:00 PM,0.6275,0.6275,0.6275,0.6275,0
12/3/2018 2:35:00 PM,0.635,0.635,0.6275,0.6275,60
12/3/2018 2:34:00 PM,0.635,0.635,0.635,0.635,0
12/3/2018 2:33:00 PM,0.64,0.64,0.635,0.635,235
12/3/2018 2:32:00 PM,0.64,0.64,0.64,0.64,0
12/3/2018 2:31:00 PM,0.64,0.64,0.64,0.64,70
12/3/2018 2:30:00 PM,0.6375,0.64,0.6375,0.64,100
12/3/2018 2:29:00 PM,0.635,0.6375,0.63,0.6375,19
12/3/2018 2:28:00 PM,0.635,0.635,0.635,0.635,18
12/3/2018 2:27:00 PM,0.6375,0.6375,0.635,0.635,31
12/3/2018 2:26:00 PM,0.635,0.6375,0.635,0.6375,14
12/3/2018 2:25:00 PM,0.6475,0.6475,0.635,0.635,161
12/3/2018 2:24:00 PM,0.6525,0.6525,0.6475,0.6475,43
12/3/2018 2:23:00 PM,0.6525,0.6525,0.6525,0.6525,0
12/3/2018 2:22:00 PM,0.65,0.6525,0.65,0.6525,70
12/3/2018 2:21:00 PM,0.65,0.65,0.65,0.65,0
12/3/2018 2:20:00 PM,0.65,0.65,0.65,0.65,0
12/3/2018 2:19:00 PM,0.645,0.65,0.645,0.65,11
12/3/2018 2:18:00 PM,0.65,0.65,0.645,0.645,15
12/3/2018 2:17:00 PM,0.65,0.65,0.65,0.65,0
12/3/2018 2:16:00 PM,0.65,0.65,0.65,0.65,0
12/3/2018 2:15:00 PM,0.65,0.65,0.6475,0.65,230
12/3/2018 2:14:00 PM,0.645,0.65,0.645,0.65,67
12/3/2018 2:13:00 PM,0.6475,0.6475,0.645,0.645,146
12/3/2018 2:12:00 PM,0.6475,0.6475,0.6475,0.6475,10
12/3/2018 2:11:00 PM,0.645,0.6475,0.645,0.6475,20
12/3/2018 2:10:00 PM,0.6425,0.645,0.6425,0.645,1
12/3/2018 2:09:00 PM,0.6425,0.6425,0.6425,0.6425,0
12/3/2018 2:08:00 PM,0.645,0.6475,0.6425,0.6425,969
12/3/2018 2:07:00 PM,0.64,0.6475,0.64,0.645,4116
12/3/2018 2:06:00 PM,0.64,0.64,0.64,0.64,0
12/3/2018 2:05:00 PM,0.64,0.64,0.64,0.64,0
12/3/2018 2:04:00 PM,0.64,0.64,0.64,0.64,0
12/3/2018 2:03:00 PM,0.6325,0.64,0.6325,0.64,10
12/3/2018 2:02:00 PM,0.6325,0.6325,0.6325,0.6325,0
12/3/2018 2:01:00 PM,0.64,0.64,0.6325,0.6325,85
12/3/2018 2:00:00 PM,0.6475,0.6475,0.64,0.64,88
12/3/2018 1:59:00 PM,0.65,0.65,0.6475,0.6475,2
12/3/2018 1:58:00 PM,0.655,0.655,0.6475,0.65,160
12/3/2018 1:57:00 PM,0.655,0.655,0.655,0.655,20
12/3/2018 1:56:00 PM,0.655,0.655,0.655,0.655,0
12/3/2018 1:55:00 PM,0.6625,0.6625,0.655,0.655,5
12/3/2018 1:54:00 PM,0.6575,0.665,0.6575,0.6625,270
12/3/2018 1:53:00 PM,0.6625,0.6625,0.6575,0.6575,388
12/3/2018 1:52:00 PM,0.67,0.67,0.6625,0.6625,110
12/3/2018 1:51:00 PM,0.67,0.67,0.67,0.67,0
12/3/2018 1:50:00 PM,0.67,0.67,0.67,0.67,5
12/3/2018 1:49:00 PM,0.6725,0.6725,0.67,0.67,8
12/3/2018 1:48:00 PM,0.675,0.675,0.6725,0.6725,50
12/3/2018 1:47:00 PM,0.675,0.6775,0.675,0.675,126
12/3/2018 1:46:00 PM,0.6825,0.6825,0.6725,0.675,7
12/3/2018 1:45:00 PM,0.6825,0.6825,0.68,0.6825,7
12/3/2018 1:44:00 PM,0.6925,0.6925,0.6825,0.6825,10
12/3/2018 1:43:00 PM,0.6925,0.6925,0.6925,0.6925,0
12/3/2018 1:42:00 PM,0.6875,0.6925,0.6875,0.6925,50
12/3/2018 1:41:00 PM,0.705,0.705,0.6875,0.6875,100
12/3/2018 1:40:00 PM,0.705,0.705,0.705,0.705,0
12/3/2018 1:39:00 PM,0.705,0.705,0.705,0.705,0
12/3/2018 1:38:00 PM,0.6925,0.705,0.6925,0.705,15
12/3/2018 1:37:00 PM,0.7025,0.7025,0.6925,0.6925,2
12/3/2018 1:36:00 PM,0.7025,0.7025,0.7025,0.7025,0
12/3/2018 1:35:00 PM,0.7025,0.7025,0.7025,0.7025,14
12/3/2018 1:34:00 PM,0.7025,0.7025,0.7025,0.7025,0
12/3/2018 1:33:00 PM,0.7025,0.7025,0.7025,0.7025,0
12/3/2018 1:32:00 PM,0.7,0.7025,0.7,0.7025,4
12/3/2018 1:31:00 PM,0.7,0.7,0.7,0.7,0
12/3/2018 1:30:00 PM,0.6925,0.71,0.69,0.7,186
12/3/2018 1:29:00 PM,0.685,0.6925,0.685,0.6925,111
12/3/2018 1:28:00 PM,0.665,0.685,0.665,0.685,243
12/3/2018 1:27:00 PM,0.67,0.67,0.6625,0.6625,80
12/3/2018 1:26:00 PM,0.67,0.6725,0.67,0.67,201
12/3/2018 1:25:00 PM,0.6625,0.6625,0.6575,0.66,362
12/3/2018 1:24:00 PM,0.6675,0.6675,0.66,0.6625,362
12/3/2018 1:23:00 PM,0.6625,0.67,0.6575,0.6675,270
12/3/2018 1:22:00 PM,0.6625,0.6675,0.66,0.6625,418
12/3/2018 1:21:00 PM,0.66,0.6625,0.6575,0.6625,1025
12/3/2018 1:20:00 PM,0.665,0.665,0.6575,0.66,1119
12/3/2018 1:19:00 PM,0.665,0.665,0.665,0.665,0
12/3/2018 1:18:00 PM,0.665,0.665,0.665,0.665,0
12/3/2018 1:17:00 PM,0.6575,0.665,0.6575,0.665,12
12/3/2018 1:16:00 PM,0.6575,0.6575,0.6575,0.6575,0
12/3/2018 1:15:00 PM,0.6575,0.6575,0.6575,0.6575,6
12/3/2018 1:14:00 PM,0.665,0.665,0.665,0.665,0
12/3/2018 1:13:00 PM,0.66,0.665,0.66,0.665,60
12/3/2018 1:12:00 PM,0.66,0.66,0.66,0.66,2
12/3/2018 1:11:00 PM,0.665,0.665,0.66,0.66,67
12/3/2018 1:10:00 PM,0.665,0.665,0.665,0.665,250
12/3/2018 1:09:00 PM,0.665,0.6675,0.665,0.6675,23
12/3/2018 1:08:00 PM,0.6675,0.6675,0.665,0.665,21
12/3/2018 1:07:00 PM,0.67,0.6725,0.6675,0.6675,176
12/3/2018 1:06:00 PM,0.665,0.67,0.6625,0.67,70
12/3/2018 1:05:00 PM,0.665,0.665,0.665,0.665,0
12/3/2018 1:04:00 PM,0.6525,0.665,0.6525,0.665,171
12/3/2018 1:03:00 PM,0.6525,0.6525,0.6525,0.6525,0
12/3/2018 1:02:00 PM,0.6525,0.6525,0.6525,0.6525,0
12/3/2018 1:01:00 PM,0.66,0.66,0.6525,0.6525,270
12/3/2018 1:00:00 PM,0.6675,0.6675,0.66,0.66,20
12/3/2018 12:59:00 PM,0.6775,0.6775,0.6675,0.6675,5
12/3/2018 12:58:00 PM,0.6775,0.6775,0.6775,0.6775,0
12/3/2018 12:57:00 PM,0.675,0.6775,0.675,0.6775,2
12/3/2018 12:56:00 PM,0.67,0.675,0.67,0.675,16
12/3/2018 12:55:00 PM,0.67,0.67,0.67,0.67,60
12/3/2018 12:54:00 PM,0.6725,0.675,0.67,0.67,218
12/3/2018 12:53:00 PM,0.6825,0.6825,0.67,0.6725,115
12/3/2018 12:52:00 PM,0.6825,0.6825,0.6825,0.6825,0
12/3/2018 12:51:00 PM,0.6825,0.6825,0.6825,0.6825,0
12/3/2018 12:50:00 PM,0.6875,0.6875,0.6825,0.6825,50
12/3/2018 12:49:00 PM,0.6975,0.6975,0.6875,0.6875,56
12/3/2018 12:48:00 PM,0.6975,0.6975,0.6975,0.6975,50
12/3/2018 12:47:00 PM,0.71,0.7125,0.6975,0.6975,150
12/3/2018 12:46:00 PM,0.695,0.71,0.695,0.71,132
12/3/2018 12:45:00 PM,0.695,0.695,0.695,0.695,0
12/3/2018 12:44:00 PM,0.69,0.695,0.69,0.695,68
12/3/2018 12:43:00 PM,0.6875,0.69,0.6875,0.69,7
12/3/2018 12:42:00 PM,0.6875,0.6875,0.6875,0.6875,0
12/3/2018 12:41:00 PM,0.69,0.69,0.6875,0.6875,32
12/3/2018 12:40:00 PM,0.6875,0.69,0.6875,0.69,130
12/3/2018 12:39:00 PM,0.685,0.6875,0.6825,0.6875,92
12/3/2018 12:38:00 PM,0.68,0.685,0.68,0.685,166
12/3/2018 12:37:00 PM,0.6875,0.6875,0.6775,0.68,84
12/3/2018 12:36:00 PM,0.69,0.69,0.6825,0.6875,170
12/3/2018 12:35:00 PM,0.7,0.7,0.69,0.69,105
12/3/2018 12:34:00 PM,0.7025,0.7025,0.6925,0.7,255
12/3/2018 12:33:00 PM,0.7025,0.7025,0.7025,0.7025,0
12/3/2018 12:32:00 PM,0.7025,0.7025,0.7025,0.7025,0
12/3/2018 12:31:00 PM,0.705,0.7125,0.7,0.7025,341
12/3/2018 12:30:00 PM,0.6725,0.705,0.6725,0.705,204
12/3/2018 12:29:00 PM,0.6775,0.6775,0.6725,0.6725,50
12/3/2018 12:28:00 PM,0.6775,0.6775,0.6725,0.6775,72
12/3/2018 12:27:00 PM,0.6625,0.69,0.6625,0.6775,482
12/3/2018 12:26:00 PM,0.6725,0.6725,0.6625,0.6625,110
12/3/2018 12:25:00 PM,0.6725,0.6725,0.6675,0.6725,20
12/3/2018 12:24:00 PM,0.6625,0.6775,0.6625,0.6725,127
12/3/2018 12:23:00 PM,0.6625,0.6675,0.66,0.6625,62
12/3/2018 12:22:00 PM,0.66,0.66,0.66,0.66,13
12/3/2018 12:21:00 PM,0.66,0.66,0.66,0.66,0
12/3/2018 12:20:00 PM,0.6525,0.6625,0.65,0.66,121
12/3/2018 12:19:00 PM,0.6675,0.6675,0.6525,0.6525,829
12/3/2018 12:18:00 PM,0.6525,0.67,0.6525,0.6675,233
12/3/2018 12:17:00 PM,0.6325,0.6525,0.6325,0.6525,405
12/3/2018 12:16:00 PM,0.62,0.6325,0.615,0.6325,365
12/3/2018 12:15:00 PM,0.6,0.6175,0.6,0.6175,595
12/3/2018 12:14:00 PM,0.6,0.6,0.6,0.6,22
12/3/2018 12:13:00 PM,0.595,0.6,0.595,0.6,151
12/3/2018 12:12:00 PM,0.5875,0.595,0.5875,0.595,85
12/3/2018 12:11:00 PM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 12:10:00 PM,0.585,0.5875,0.585,0.5875,100
12/3/2018 12:09:00 PM,0.585,0.585,0.585,0.585,0
12/3/2018 12:08:00 PM,0.585,0.585,0.585,0.585,0
12/3/2018 12:07:00 PM,0.5875,0.5875,0.585,0.585,100
12/3/2018 12:06:00 PM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 12:05:00 PM,0.5825,0.5875,0.5825,0.5875,14
12/3/2018 12:04:00 PM,0.585,0.585,0.5825,0.5825,110
12/3/2018 12:03:00 PM,0.585,0.585,0.585,0.585,0
12/3/2018 12:02:00 PM,0.5875,0.5875,0.5825,0.585,89
12/3/2018 12:01:00 PM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 12:00:00 PM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:59:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:58:00 AM,0.59,0.59,0.5875,0.5875,36
12/3/2018 11:57:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:56:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:55:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:54:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:53:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:52:00 AM,0.5925,0.5925,0.59,0.59,130
12/3/2018 11:51:00 AM,0.59,0.5925,0.59,0.5925,61
12/3/2018 11:50:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:49:00 AM,0.5925,0.5925,0.59,0.59,231
12/3/2018 11:48:00 AM,0.59,0.5925,0.59,0.5925,35
12/3/2018 11:47:00 AM,0.5875,0.59,0.585,0.59,70
12/3/2018 11:46:00 AM,0.5875,0.5875,0.5875,0.5875,20
12/3/2018 11:45:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:44:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:43:00 AM,0.58,0.5875,0.58,0.5875,320
12/3/2018 11:42:00 AM,0.58,0.58,0.58,0.58,0
12/3/2018 11:41:00 AM,0.585,0.585,0.58,0.58,2
12/3/2018 11:40:00 AM,0.585,0.585,0.585,0.585,227
12/3/2018 11:39:00 AM,0.5725,0.585,0.5725,0.585,84
12/3/2018 11:38:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 11:37:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 11:36:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 11:35:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 11:34:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 11:33:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 11:32:00 AM,0.5775,0.5775,0.5725,0.5725,17
12/3/2018 11:31:00 AM,0.575,0.5775,0.575,0.5775,86
12/3/2018 11:30:00 AM,0.575,0.575,0.575,0.575,0
12/3/2018 11:29:00 AM,0.575,0.575,0.575,0.575,0
12/3/2018 11:28:00 AM,0.575,0.575,0.575,0.575,0
12/3/2018 11:27:00 AM,0.5725,0.575,0.5725,0.575,500
12/3/2018 11:26:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 11:25:00 AM,0.575,0.575,0.5725,0.5725,60
12/3/2018 11:24:00 AM,0.59,0.59,0.575,0.575,180
12/3/2018 11:23:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:22:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:21:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:20:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:19:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:18:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:17:00 AM,0.59,0.59,0.585,0.59,268
12/3/2018 11:16:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:15:00 AM,0.5925,0.595,0.59,0.59,32
12/3/2018 11:14:00 AM,0.5925,0.5925,0.5925,0.5925,0
12/3/2018 11:13:00 AM,0.5925,0.5925,0.5925,0.5925,1
12/3/2018 11:12:00 AM,0.605,0.605,0.5925,0.5925,268
12/3/2018 11:11:00 AM,0.605,0.605,0.605,0.605,0
12/3/2018 11:10:00 AM,0.605,0.605,0.605,0.605,0
12/3/2018 11:09:00 AM,0.6025,0.605,0.6025,0.605,145
12/3/2018 11:08:00 AM,0.59,0.6025,0.59,0.6025,1131
12/3/2018 11:07:00 AM,0.5825,0.59,0.5825,0.59,114
12/3/2018 11:06:00 AM,0.5825,0.5825,0.5825,0.5825,0
12/3/2018 11:05:00 AM,0.585,0.585,0.5825,0.5825,116
12/3/2018 11:04:00 AM,0.5875,0.5875,0.585,0.585,122
12/3/2018 11:03:00 AM,0.5775,0.5875,0.5775,0.5875,98
12/3/2018 11:02:00 AM,0.5775,0.5775,0.5775,0.5775,0
12/3/2018 11:01:00 AM,0.5775,0.5775,0.5775,0.5775,0
12/3/2018 11:00:00 AM,0.5775,0.5775,0.5775,0.5775,0
12/3/2018 10:59:00 AM,0.5775,0.5775,0.5775,0.5775,187
12/3/2018 10:58:00 AM,0.5775,0.5775,0.5775,0.5775,0
12/3/2018 10:57:00 AM,0.5775,0.5775,0.5775,0.5775,0
12/3/2018 10:56:00 AM,0.5775,0.5775,0.5775,0.5775,0
12/3/2018 10:55:00 AM,0.5775,0.5775,0.5775,0.5775,0
12/3/2018 10:54:00 AM,0.5775,0.5775,0.5775,0.5775,0
12/3/2018 10:53:00 AM,0.5725,0.5775,0.5725,0.5775,71
12/3/2018 10:52:00 AM,0.58,0.58,0.5725,0.5725,10
12/3/2018 10:51:00 AM,0.58,0.58,0.58,0.58,0
12/3/2018 10:50:00 AM,0.575,0.58,0.575,0.58,484
12/3/2018 10:49:00 AM,0.575,0.575,0.575,0.575,0
12/3/2018 10:48:00 AM,0.575,0.575,0.575,0.575,0
12/3/2018 10:47:00 AM,0.575,0.575,0.575,0.575,0
12/3/2018 10:46:00 AM,0.5775,0.5775,0.575,0.575,167
12/3/2018 10:45:00 AM,0.5775,0.5775,0.5775,0.5775,0
12/3/2018 10:44:00 AM,0.58,0.58,0.5775,0.5775,200
12/3/2018 10:43:00 AM,0.58,0.58,0.58,0.58,0
12/3/2018 10:42:00 AM,0.5725,0.58,0.5725,0.58,112
12/3/2018 10:41:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 10:40:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 10:39:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 10:38:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 10:37:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 10:36:00 AM,0.57,0.5725,0.57,0.5725,6
