Date,USDINR18DEC71PE O,USDINR18DEC71PE H,USDINR18DEC71PE L,USDINR18DEC71PE C,USDINR18DEC71PE V
12/3/2018 4:30:00 PM,0.86,0.86,0.8425,0.8425,30
12/3/2018 4:29:00 PM,0.86,0.86,0.86,0.86,0
12/3/2018 4:28:00 PM,0.86,0.86,0.86,0.86,0
12/3/2018 4:27:00 PM,0.86,0.86,0.8575,0.86,154
12/3/2018 4:26:00 PM,0.86,0.86,0.86,0.86,0
12/3/2018 4:25:00 PM,0.86,0.86,0.86,0.86,0
12/3/2018 4:24:00 PM,0.86,0.86,0.86,0.86,0
12/3/2018 4:23:00 PM,0.865,0.865,0.86,0.86,750
12/3/2018 4:22:00 PM,0.865,0.865,0.865,0.865,36
12/3/2018 4:21:00 PM,0.86,0.865,0.86,0.865,1
12/3/2018 4:20:00 PM,0.8675,0.8675,0.86,0.86,1150
12/3/2018 4:19:00 PM,0.87,0.87,0.8675,0.8675,300
12/3/2018 4:18:00 PM,0.87,0.8725,0.8675,0.87,1334
12/3/2018 4:17:00 PM,0.8625,0.8725,0.8625,0.87,51
12/3/2018 4:16:00 PM,0.855,0.8625,0.855,0.8625,20
12/3/2018 4:15:00 PM,0.8575,0.8575,0.855,0.855,24
12/3/2018 4:14:00 PM,0.86,0.86,0.8575,0.8575,36
12/3/2018 4:13:00 PM,0.8525,0.8625,0.8525,0.86,421
12/3/2018 4:12:00 PM,0.85,0.8525,0.85,0.8525,113
12/3/2018 4:11:00 PM,0.85,0.85,0.85,0.85,0
12/3/2018 4:10:00 PM,0.845,0.8525,0.845,0.85,38
12/3/2018 4:09:00 PM,0.8425,0.845,0.835,0.845,177
12/3/2018 4:08:00 PM,0.84,0.8425,0.84,0.8425,41
12/3/2018 4:07:00 PM,0.8375,0.8425,0.8375,0.84,16
12/3/2018 4:06:00 PM,0.8325,0.8375,0.8325,0.8375,6
12/3/2018 4:05:00 PM,0.8375,0.8375,0.83,0.8325,4191
12/3/2018 4:04:00 PM,0.8425,0.8425,0.83,0.8375,475
12/3/2018 4:03:00 PM,0.85,0.85,0.84,0.8425,495
12/3/2018 4:02:00 PM,0.855,0.8575,0.85,0.85,15
12/3/2018 4:01:00 PM,0.8725,0.8725,0.855,0.855,50
12/3/2018 4:00:00 PM,0.8725,0.8725,0.8725,0.8725,0
12/3/2018 3:59:00 PM,0.87,0.8725,0.86,0.8725,21
12/3/2018 3:58:00 PM,0.885,0.885,0.87,0.87,5
12/3/2018 3:57:00 PM,0.885,0.885,0.885,0.885,0
12/3/2018 3:56:00 PM,0.885,0.885,0.885,0.885,0
12/3/2018 3:55:00 PM,0.885,0.885,0.885,0.885,0
12/3/2018 3:54:00 PM,0.8875,0.8875,0.885,0.885,90
12/3/2018 3:53:00 PM,0.8875,0.8875,0.8875,0.8875,0
12/3/2018 3:52:00 PM,0.8875,0.8875,0.8875,0.8875,0
12/3/2018 3:51:00 PM,0.8875,0.8875,0.8875,0.8875,0
12/3/2018 3:50:00 PM,0.8925,0.8925,0.8875,0.8875,145
12/3/2018 3:49:00 PM,0.8875,0.8925,0.8875,0.8925,845
12/3/2018 3:48:00 PM,0.8775,0.8875,0.8775,0.8875,1020
12/3/2018 3:47:00 PM,0.885,0.885,0.8775,0.8775,3
12/3/2018 3:46:00 PM,0.885,0.885,0.885,0.885,0
12/3/2018 3:45:00 PM,0.885,0.885,0.885,0.885,0
12/3/2018 3:44:00 PM,0.91,0.91,0.8775,0.885,56
12/3/2018 3:43:00 PM,0.9375,0.9375,0.91,0.91,128
12/3/2018 3:42:00 PM,0.9375,0.9375,0.9375,0.9375,0
12/3/2018 3:41:00 PM,0.9375,0.9375,0.9375,0.9375,0
12/3/2018 3:40:00 PM,0.9375,0.9375,0.9375,0.9375,0
12/3/2018 3:39:00 PM,0.9375,0.9375,0.9375,0.9375,0
12/3/2018 3:38:00 PM,0.9375,0.9375,0.9375,0.9375,0
12/3/2018 3:37:00 PM,0.9375,0.9375,0.9375,0.9375,0
12/3/2018 3:36:00 PM,0.94,0.94,0.9375,0.9375,2
12/3/2018 3:35:00 PM,0.94,0.94,0.94,0.94,1
12/3/2018 3:34:00 PM,0.96,0.96,0.94,0.94,7
12/3/2018 3:33:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 3:32:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 3:31:00 PM,0.965,0.965,0.96,0.96,8
12/3/2018 3:30:00 PM,0.965,0.965,0.965,0.965,0
12/3/2018 3:29:00 PM,0.965,0.965,0.965,0.965,0
12/3/2018 3:28:00 PM,0.965,0.965,0.965,0.965,0
12/3/2018 3:27:00 PM,0.9725,0.9725,0.965,0.965,5
12/3/2018 3:26:00 PM,0.9725,0.9725,0.9725,0.9725,0
12/3/2018 3:25:00 PM,0.96,0.9725,0.96,0.9725,20
12/3/2018 3:24:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 3:23:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 3:22:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 3:21:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 3:20:00 PM,0.96,0.96,0.96,0.96,30
12/3/2018 3:19:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 3:18:00 PM,0.95,0.96,0.95,0.96,5
12/3/2018 3:17:00 PM,0.95,0.95,0.95,0.95,0
12/3/2018 3:16:00 PM,0.9525,0.9525,0.95,0.95,4
12/3/2018 3:15:00 PM,0.94,0.9525,0.94,0.9525,4
12/3/2018 3:14:00 PM,0.9325,0.94,0.9325,0.94,40
12/3/2018 3:13:00 PM,0.9325,0.9325,0.9325,0.9325,0
12/3/2018 3:12:00 PM,0.92,0.9325,0.92,0.9325,7
12/3/2018 3:11:00 PM,0.925,0.925,0.92,0.92,28
12/3/2018 3:10:00 PM,0.925,0.925,0.925,0.925,30
12/3/2018 3:09:00 PM,0.925,0.925,0.925,0.925,50
12/3/2018 3:08:00 PM,0.94,0.94,0.915,0.925,71
12/3/2018 3:07:00 PM,0.9325,0.94,0.9325,0.94,50
12/3/2018 3:06:00 PM,0.9325,0.9325,0.9325,0.9325,25
12/3/2018 3:05:00 PM,0.9375,0.9375,0.9325,0.9325,85
12/3/2018 3:04:00 PM,0.9375,0.9375,0.9375,0.9375,0
12/3/2018 3:03:00 PM,0.9325,0.9375,0.9325,0.9375,20
12/3/2018 3:02:00 PM,0.9325,0.9325,0.9325,0.9325,0
12/3/2018 3:01:00 PM,0.925,0.9325,0.925,0.9325,81
12/3/2018 3:00:00 PM,0.945,0.945,0.925,0.925,10
12/3/2018 2:59:00 PM,0.945,0.945,0.945,0.945,0
12/3/2018 2:58:00 PM,0.945,0.945,0.945,0.945,0
12/3/2018 2:57:00 PM,0.9425,0.945,0.9425,0.945,105
12/3/2018 2:56:00 PM,0.95,0.95,0.9425,0.9425,100
12/3/2018 2:55:00 PM,0.96,0.96,0.95,0.95,111
12/3/2018 2:54:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 2:53:00 PM,0.97,0.97,0.96,0.96,1
12/3/2018 2:52:00 PM,0.99,0.99,0.97,0.97,2
12/3/2018 2:51:00 PM,0.99,0.99,0.99,0.99,0
12/3/2018 2:50:00 PM,0.99,0.99,0.99,0.99,0
12/3/2018 2:49:00 PM,0.99,0.99,0.99,0.99,0
12/3/2018 2:48:00 PM,0.99,0.99,0.99,0.99,0
12/3/2018 2:47:00 PM,0.99,0.99,0.99,0.99,0
12/3/2018 2:46:00 PM,0.99,0.99,0.99,0.99,50
12/3/2018 2:45:00 PM,0.9925,0.9925,0.99,0.99,42
12/3/2018 2:44:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:43:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:42:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:41:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:40:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:39:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:38:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:37:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:36:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:35:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:34:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:33:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:32:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:31:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:30:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:29:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:28:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:27:00 PM,0.9875,0.9925,0.9875,0.9925,54
12/3/2018 2:26:00 PM,0.97,0.9875,0.97,0.9875,1
12/3/2018 2:25:00 PM,0.97,0.97,0.97,0.97,0
12/3/2018 2:24:00 PM,0.97,0.97,0.97,0.97,0
12/3/2018 2:23:00 PM,0.97,0.97,0.97,0.97,0
12/3/2018 2:22:00 PM,0.98,0.98,0.97,0.97,1
12/3/2018 2:21:00 PM,0.98,0.98,0.98,0.98,0
12/3/2018 2:20:00 PM,0.9775,0.98,0.975,0.98,105
12/3/2018 2:19:00 PM,0.9775,0.9775,0.9775,0.9775,0
12/3/2018 2:18:00 PM,0.97,0.9775,0.97,0.9775,50
12/3/2018 2:17:00 PM,0.97,0.97,0.97,0.97,0
12/3/2018 2:16:00 PM,0.97,0.97,0.97,0.97,0
12/3/2018 2:15:00 PM,0.97,0.97,0.97,0.97,0
12/3/2018 2:14:00 PM,0.97,0.97,0.97,0.97,0
12/3/2018 2:13:00 PM,0.97,0.97,0.97,0.97,20
12/3/2018 2:12:00 PM,0.975,0.975,0.975,0.975,0
12/3/2018 2:11:00 PM,0.975,0.975,0.975,0.975,0
12/3/2018 2:10:00 PM,0.975,0.975,0.975,0.975,0
12/3/2018 2:09:00 PM,0.975,0.975,0.975,0.975,0
12/3/2018 2:08:00 PM,0.975,0.975,0.975,0.975,0
12/3/2018 2:07:00 PM,0.985,0.985,0.975,0.975,1
12/3/2018 2:06:00 PM,0.985,0.985,0.985,0.985,0
12/3/2018 2:05:00 PM,0.985,0.985,0.985,0.985,0
12/3/2018 2:04:00 PM,0.985,0.985,0.985,0.985,0
12/3/2018 2:03:00 PM,0.9925,0.9925,0.985,0.985,1
12/3/2018 2:02:00 PM,0.9925,0.9925,0.9925,0.9925,0
12/3/2018 2:01:00 PM,0.9625,0.9925,0.9625,0.9925,20
12/3/2018 2:00:00 PM,0.9625,0.9625,0.9625,0.9625,0
12/3/2018 1:59:00 PM,0.9625,0.9625,0.9625,0.9625,0
12/3/2018 1:58:00 PM,0.9625,0.9625,0.9625,0.9625,0
12/3/2018 1:57:00 PM,0.96,0.9625,0.96,0.9625,5
12/3/2018 1:56:00 PM,0.9525,0.96,0.9525,0.96,63
12/3/2018 1:55:00 PM,0.9525,0.9525,0.9525,0.9525,0
12/3/2018 1:54:00 PM,0.955,0.955,0.9525,0.9525,169
12/3/2018 1:53:00 PM,0.94,0.955,0.94,0.955,100
12/3/2018 1:52:00 PM,0.94,0.94,0.94,0.94,0
12/3/2018 1:51:00 PM,0.94,0.94,0.94,0.94,0
12/3/2018 1:50:00 PM,0.94,0.94,0.94,0.94,0
12/3/2018 1:49:00 PM,0.9425,0.9425,0.94,0.94,300
12/3/2018 1:48:00 PM,0.9425,0.9425,0.9425,0.9425,0
12/3/2018 1:47:00 PM,0.9425,0.9425,0.9425,0.9425,0
12/3/2018 1:46:00 PM,0.925,0.9425,0.925,0.9425,5
12/3/2018 1:45:00 PM,0.925,0.925,0.925,0.925,0
12/3/2018 1:44:00 PM,0.9225,0.925,0.9225,0.925,5
12/3/2018 1:43:00 PM,0.9325,0.9325,0.9225,0.9225,300
12/3/2018 1:42:00 PM,0.9325,0.9325,0.9325,0.9325,0
12/3/2018 1:41:00 PM,0.93,0.9325,0.93,0.9325,59
12/3/2018 1:40:00 PM,0.9125,0.93,0.9125,0.93,200
12/3/2018 1:39:00 PM,0.9125,0.9125,0.9125,0.9125,0
12/3/2018 1:38:00 PM,0.92,0.92,0.9075,0.9125,116
12/3/2018 1:37:00 PM,0.92,0.92,0.92,0.92,6
12/3/2018 1:36:00 PM,0.92,0.92,0.92,0.92,0
12/3/2018 1:35:00 PM,0.92,0.92,0.92,0.92,0
12/3/2018 1:34:00 PM,0.92,0.92,0.92,0.92,0
12/3/2018 1:33:00 PM,0.915,0.92,0.915,0.92,200
12/3/2018 1:32:00 PM,0.92,0.92,0.915,0.915,25
12/3/2018 1:31:00 PM,0.9125,0.92,0.9125,0.92,275
12/3/2018 1:30:00 PM,0.9275,0.93,0.9125,0.9125,137
12/3/2018 1:29:00 PM,0.9275,0.9325,0.925,0.9275,62
12/3/2018 1:28:00 PM,0.96,0.96,0.93,0.935,36
12/3/2018 1:27:00 PM,0.9525,0.96,0.9525,0.96,375
12/3/2018 1:26:00 PM,0.955,0.955,0.9525,0.9525,17
12/3/2018 1:25:00 PM,0.955,0.955,0.955,0.955,0
12/3/2018 1:24:00 PM,0.9525,0.955,0.9525,0.955,6
12/3/2018 1:23:00 PM,0.955,0.965,0.95,0.9525,288
12/3/2018 1:22:00 PM,0.9725,0.9725,0.955,0.955,6
12/3/2018 1:21:00 PM,0.9725,0.9725,0.9725,0.9725,0
12/3/2018 1:20:00 PM,0.9725,0.9725,0.9725,0.9725,25
12/3/2018 1:19:00 PM,0.9725,0.9725,0.9725,0.9725,0
12/3/2018 1:18:00 PM,0.9725,0.9725,0.9725,0.9725,0
12/3/2018 1:17:00 PM,0.975,0.975,0.97,0.9725,12
12/3/2018 1:16:00 PM,0.9775,0.9775,0.975,0.975,360
12/3/2018 1:15:00 PM,0.9775,0.9775,0.9725,0.9775,286
12/3/2018 1:14:00 PM,0.9775,0.9775,0.9775,0.9775,38
12/3/2018 1:13:00 PM,0.975,0.98,0.975,0.9775,40
12/3/2018 1:12:00 PM,0.975,0.975,0.975,0.975,300
12/3/2018 1:11:00 PM,0.96,0.975,0.96,0.975,6
12/3/2018 1:10:00 PM,0.965,0.965,0.96,0.96,300
12/3/2018 1:09:00 PM,0.965,0.965,0.965,0.965,0
12/3/2018 1:08:00 PM,0.965,0.965,0.965,0.965,190
12/3/2018 1:07:00 PM,0.965,0.9675,0.9575,0.965,128
12/3/2018 1:06:00 PM,0.965,0.965,0.965,0.965,0
12/3/2018 1:05:00 PM,0.9475,0.965,0.9475,0.965,12
12/3/2018 1:04:00 PM,0.9475,0.9475,0.9475,0.9475,0
12/3/2018 1:03:00 PM,0.9475,0.9475,0.9475,0.9475,0
12/3/2018 1:02:00 PM,0.9475,0.9475,0.9475,0.9475,0
12/3/2018 1:01:00 PM,0.9475,0.9475,0.9475,0.9475,0
12/3/2018 1:00:00 PM,0.9475,0.9475,0.9475,0.9475,0
12/3/2018 12:59:00 PM,0.9475,0.9475,0.9475,0.9475,0
12/3/2018 12:58:00 PM,0.9475,0.9475,0.9475,0.9475,0
12/3/2018 12:57:00 PM,0.9475,0.9475,0.9475,0.9475,0
12/3/2018 12:56:00 PM,0.9475,0.9475,0.9475,0.9475,0
12/3/2018 12:55:00 PM,0.945,0.95,0.945,0.9475,48
12/3/2018 12:54:00 PM,0.9475,0.9475,0.945,0.945,16
12/3/2018 12:53:00 PM,0.94,0.95,0.94,0.9475,340
12/3/2018 12:52:00 PM,0.93,0.9425,0.93,0.94,83
12/3/2018 12:51:00 PM,0.93,0.93,0.93,0.93,0
12/3/2018 12:50:00 PM,0.93,0.93,0.93,0.93,0
12/3/2018 12:49:00 PM,0.93,0.93,0.93,0.93,0
12/3/2018 12:48:00 PM,0.915,0.93,0.915,0.93,330
12/3/2018 12:47:00 PM,0.9025,0.92,0.895,0.915,74
12/3/2018 12:46:00 PM,0.9125,0.9125,0.9025,0.9025,2075
12/3/2018 12:45:00 PM,0.9175,0.92,0.9125,0.9125,1211
12/3/2018 12:44:00 PM,0.9225,0.925,0.9175,0.9175,88
12/3/2018 12:43:00 PM,0.9225,0.925,0.9225,0.9225,75
12/3/2018 12:42:00 PM,0.9225,0.9225,0.9225,0.9225,0
12/3/2018 12:41:00 PM,0.9225,0.9225,0.9225,0.9225,0
12/3/2018 12:40:00 PM,0.9275,0.9275,0.9225,0.9225,66
12/3/2018 12:39:00 PM,0.9275,0.9275,0.9275,0.9275,0
12/3/2018 12:38:00 PM,0.9325,0.9325,0.9275,0.9275,500
12/3/2018 12:37:00 PM,0.93,0.9325,0.93,0.9325,100
12/3/2018 12:36:00 PM,0.92,0.93,0.92,0.93,106
12/3/2018 12:35:00 PM,0.915,0.925,0.9125,0.92,418
12/3/2018 12:34:00 PM,0.92,0.9225,0.9125,0.915,2284
12/3/2018 12:33:00 PM,0.9175,0.92,0.9175,0.92,1
12/3/2018 12:32:00 PM,0.8975,0.9175,0.8975,0.9175,4
12/3/2018 12:31:00 PM,0.9125,0.9125,0.8975,0.8975,53
12/3/2018 12:30:00 PM,0.9425,0.9425,0.9125,0.9125,177
12/3/2018 12:29:00 PM,0.9425,0.9425,0.9425,0.9425,0
12/3/2018 12:28:00 PM,0.9475,0.9475,0.9325,0.9425,12
12/3/2018 12:27:00 PM,0.9525,0.9525,0.93,0.9475,24
12/3/2018 12:26:00 PM,0.9525,0.9525,0.9525,0.9525,100
12/3/2018 12:25:00 PM,0.96,0.96,0.9525,0.9525,33
12/3/2018 12:24:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 12:23:00 PM,0.96,0.96,0.96,0.96,100
12/3/2018 12:22:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 12:21:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 12:20:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 12:19:00 PM,0.96,0.96,0.96,0.96,0
12/3/2018 12:18:00 PM,1.0125,1.0125,0.95,0.96,27
12/3/2018 12:17:00 PM,1.0125,1.0125,1.0125,1.0125,0
12/3/2018 12:16:00 PM,1.01,1.0125,1.01,1.0125,25
12/3/2018 12:15:00 PM,1.0325,1.0325,1.01,1.01,105
12/3/2018 12:14:00 PM,1.0625,1.0625,1.0325,1.0325,50
12/3/2018 12:13:00 PM,1.0625,1.0625,1.0625,1.0625,0
12/3/2018 12:12:00 PM,1.0625,1.0625,1.0625,1.0625,0
12/3/2018 12:11:00 PM,1.0625,1.0625,1.0625,1.0625,0
12/3/2018 12:10:00 PM,1.0625,1.0625,1.0625,1.0625,0
12/3/2018 12:09:00 PM,1.0625,1.0625,1.0625,1.0625,0
12/3/2018 12:08:00 PM,1.0625,1.0625,1.0625,1.0625,0
12/3/2018 12:07:00 PM,1.0625,1.0625,1.0625,1.0625,0
12/3/2018 12:06:00 PM,1.0625,1.0625,1.0625,1.0625,0
12/3/2018 12:05:00 PM,1.055,1.0625,1.055,1.0625,5
12/3/2018 12:04:00 PM,1.055,1.055,1.055,1.055,0
12/3/2018 12:03:00 PM,1.055,1.055,1.055,1.055,0
12/3/2018 12:02:00 PM,1.055,1.055,1.055,1.055,0
12/3/2018 12:01:00 PM,1.055,1.055,1.055,1.055,0
12/3/2018 12:00:00 PM,1.055,1.055,1.055,1.055,0
12/3/2018 11:59:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:58:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:57:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:56:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:55:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:54:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:53:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:52:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:51:00 AM,1.05,1.055,1.05,1.055,1
12/3/2018 11:50:00 AM,1.05,1.05,1.05,1.05,0
12/3/2018 11:49:00 AM,1.05,1.05,1.05,1.05,0
12/3/2018 11:48:00 AM,1.05,1.05,1.05,1.05,0
12/3/2018 11:47:00 AM,1.05,1.05,1.05,1.05,0
12/3/2018 11:46:00 AM,1.06,1.06,1.05,1.05,1
12/3/2018 11:45:00 AM,1.06,1.06,1.06,1.06,0
12/3/2018 11:44:00 AM,1.06,1.06,1.06,1.06,50
12/3/2018 11:43:00 AM,1.05,1.06,1.05,1.06,2
12/3/2018 11:42:00 AM,1.05,1.05,1.05,1.05,0
12/3/2018 11:41:00 AM,1.05,1.05,1.05,1.05,0
12/3/2018 11:40:00 AM,1.05,1.05,1.05,1.05,0
12/3/2018 11:39:00 AM,1.055,1.055,1.05,1.05,6
12/3/2018 11:38:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:37:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:36:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:35:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:34:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:33:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:32:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:31:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:30:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:29:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:28:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:27:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:26:00 AM,1.055,1.055,1.055,1.055,0
12/3/2018 11:25:00 AM,1.06,1.06,1.055,1.055,50
12/3/2018 11:24:00 AM,1.06,1.06,1.06,1.06,0
12/3/2018 11:23:00 AM,1.0425,1.06,1.0425,1.06,110
12/3/2018 11:22:00 AM,1.0425,1.0425,1.0425,1.0425,0
12/3/2018 11:21:00 AM,1.0425,1.0425,1.0425,1.0425,0
12/3/2018 11:20:00 AM,1.0425,1.0425,1.0425,1.0425,0
12/3/2018 11:19:00 AM,1.0425,1.0425,1.0425,1.0425,0
12/3/2018 11:18:00 AM,1.0425,1.0425,1.0425,1.0425,0
12/3/2018 11:17:00 AM,1.0425,1.0425,1.0425,1.0425,0
12/3/2018 11:16:00 AM,1.0425,1.0425,1.0425,1.0425,0
12/3/2018 11:15:00 AM,1.0425,1.0425,1.0425,1.0425,0
12/3/2018 11:14:00 AM,1.0425,1.0425,1.0425,1.0425,0
12/3/2018 11:13:00 AM,1.0325,1.0425,1.0325,1.0425,1
12/3/2018 11:12:00 AM,1.0325,1.0325,1.0325,1.0325,5
12/3/2018 11:11:00 AM,1.02,1.035,1.02,1.0325,1015
12/3/2018 11:10:00 AM,1.02,1.02,1.02,1.02,0
12/3/2018 11:09:00 AM,1.035,1.035,1.02,1.02,21
12/3/2018 11:08:00 AM,1.0425,1.045,1.035,1.035,51
12/3/2018 11:07:00 AM,1.055,1.055,1.0425,1.0425,508
12/3/2018 11:06:00 AM,1.065,1.065,1.055,1.055,6
12/3/2018 11:05:00 AM,1.065,1.065,1.065,1.065,0
12/3/2018 11:04:00 AM,1.065,1.065,1.065,1.065,0
12/3/2018 11:03:00 AM,1.065,1.065,1.065,1.065,0
12/3/2018 11:02:00 AM,1.075,1.075,1.065,1.065,1
12/3/2018 11:01:00 AM,1.075,1.075,1.075,1.075,0
12/3/2018 11:00:00 AM,1.085,1.085,1.075,1.075,5
12/3/2018 10:59:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 10:58:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 10:57:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 10:56:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 10:55:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 10:54:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 10:53:00 AM,1.08,1.085,1.08,1.085,10
12/3/2018 10:52:00 AM,1.08,1.08,1.08,1.08,0
12/3/2018 10:51:00 AM,1.08,1.08,1.08,1.08,300
12/3/2018 10:50:00 AM,1.08,1.08,1.08,1.08,0
12/3/2018 10:49:00 AM,1.08,1.08,1.08,1.08,0
12/3/2018 10:48:00 AM,1.085,1.085,1.08,1.08,300
12/3/2018 10:47:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 10:46:00 AM,1.0825,1.0875,1.0825,1.085,60
12/3/2018 10:45:00 AM,1.09,1.09,1.0825,1.0825,300
12/3/2018 10:44:00 AM,1.09,1.09,1.09,1.09,0
12/3/2018 10:43:00 AM,1.09,1.09,1.09,1.09,0
12/3/2018 10:42:00 AM,1.09,1.0925,1.09,1.09,300
12/3/2018 10:41:00 AM,1.0975,1.0975,1.09,1.09,330
12/3/2018 10:40:00 AM,1.095,1.0975,1.095,1.0975,20
12/3/2018 10:39:00 AM,1.1,1.1,1.095,1.095,300
12/3/2018 10:38:00 AM,1.1,1.1,1.1,1.1,0
12/3/2018 10:37:00 AM,1.1,1.1,1.1,1.1,0
12/3/2018 10:36:00 AM,1.1,1.1,1.1,1.1,0
12/3/2018 10:35:00 AM,1.1,1.1,1.1,1.1,0
12/3/2018 10:34:00 AM,1.1,1.1,1.1,1.1,0
12/3/2018 10:33:00 AM,1.1,1.1,1.1,1.1,0
12/3/2018 10:32:00 AM,1.1,1.1,1.1,1.1,0
