Date,NIFTY18DEC11000CE O,NIFTY18DEC11000CE H,NIFTY18DEC11000CE L,NIFTY18DEC11000CE C,NIFTY18DEC11000CE V
12/3/2018 2:48:00 PM,143.85,144.8,143.2,144.8,4050
12/3/2018 2:47:00 PM,144,144.3,143,144.3,17850
12/3/2018 2:46:00 PM,143.3,145,143.3,144,6150
12/3/2018 2:45:00 PM,144.5,145.4,143.3,143.3,15075
12/3/2018 2:44:00 PM,143.85,144.65,143.5,144.55,5325
12/3/2018 2:43:00 PM,143.65,144.5,143.05,144.5,16575
12/3/2018 2:42:00 PM,143.1,144.2,142.25,143.65,29625
12/3/2018 2:41:00 PM,144.75,144.8,143,143.1,25500
12/3/2018 2:40:00 PM,145.5,146.15,144.7,144.7,4425
12/3/2018 2:39:00 PM,145.8,146.5,145.5,145.5,4950
12/3/2018 2:38:00 PM,145.8,146,144.7,145.8,43050
12/3/2018 2:37:00 PM,146,146.95,145,146,14625
12/3/2018 2:36:00 PM,148.1,148.25,145.8,146.25,11925
12/3/2018 2:35:00 PM,149.15,149.5,148,148.1,19500
12/3/2018 2:34:00 PM,147.45,149.15,147.4,149.15,27825
12/3/2018 2:33:00 PM,147,147.95,146.6,147.05,12300
12/3/2018 2:32:00 PM,146,147.95,145.55,147.35,24150
12/3/2018 2:31:00 PM,146,146.45,145,146,28050
12/3/2018 2:30:00 PM,142.1,146.5,141.75,146.05,54750
12/3/2018 2:29:00 PM,143.3,143.5,140.5,142.1,37425
12/3/2018 2:28:00 PM,143.65,143.85,142,143.7,42150
12/3/2018 2:27:00 PM,145.6,146.35,144.2,144.5,37275
12/3/2018 2:26:00 PM,146.8,147.1,145.5,145.5,14625
12/3/2018 2:25:00 PM,148.4,148.4,146.35,146.8,34125
12/3/2018 2:24:00 PM,149.3,149.75,148,148.4,12675
12/3/2018 2:23:00 PM,150.45,150.65,149.25,149.3,18450
12/3/2018 2:22:00 PM,150.95,151.25,150.15,150.45,24900
12/3/2018 2:21:00 PM,152,152,150.95,150.95,19500
12/3/2018 2:20:00 PM,151.6,152,150.15,152,25875
12/3/2018 2:19:00 PM,152.6,153.2,151.25,151.35,17550
12/3/2018 2:18:00 PM,152.45,153.3,152,152.6,21150
12/3/2018 2:17:00 PM,152.6,152.8,151.4,152.45,18525
12/3/2018 2:16:00 PM,150.15,152.85,150.15,152.6,18675
12/3/2018 2:15:00 PM,150,150.95,148.8,150,23625
12/3/2018 2:14:00 PM,146.85,150,146.85,150,8025
12/3/2018 2:13:00 PM,146.1,147.15,146.1,146.85,3975
12/3/2018 2:12:00 PM,146.65,147.65,146.1,146.1,9150
12/3/2018 2:11:00 PM,147.6,147.6,146.45,146.65,12000
12/3/2018 2:10:00 PM,148.25,149,147.95,148,17100
12/3/2018 2:09:00 PM,146.5,149.3,146.5,148.25,27225
12/3/2018 2:08:00 PM,145.5,147,145.05,146.5,5550
12/3/2018 2:07:00 PM,146.55,147.7,144.5,145.5,20700
12/3/2018 2:06:00 PM,147.8,147.8,146,146.55,13725
12/3/2018 2:05:00 PM,145.7,147.55,145.7,147.15,20775
12/3/2018 2:04:00 PM,145,146.2,144.15,146.05,27975
12/3/2018 2:03:00 PM,147.95,147.95,144.1,145,67425
12/3/2018 2:02:00 PM,148,148.65,147.55,147.55,22350
12/3/2018 2:01:00 PM,148.05,148.6,146.5,147.8,36525
12/3/2018 2:00:00 PM,153,153,148.85,148.85,47025
12/3/2018 1:59:00 PM,152.75,153.3,152.5,153,6075
12/3/2018 1:58:00 PM,153.5,154,152.65,152.75,9450
12/3/2018 1:57:00 PM,154.5,154.7,153.25,153.5,9750
12/3/2018 1:56:00 PM,153.5,154.65,153.5,154.25,12225
12/3/2018 1:55:00 PM,152.95,153.85,152.1,153.5,7050
12/3/2018 1:54:00 PM,153.9,154.15,153.15,153.2,11325
12/3/2018 1:53:00 PM,154.45,155,153.25,153.75,19050
12/3/2018 1:52:00 PM,154.9,155.3,153.85,154.45,7350
12/3/2018 1:51:00 PM,153.1,155.45,153.1,155,17625
12/3/2018 1:50:00 PM,153.25,154.1,153.05,153.1,15600
12/3/2018 1:49:00 PM,155.8,155.95,153.1,153.25,24675
12/3/2018 1:48:00 PM,155.05,156,155.05,156,42975
12/3/2018 1:47:00 PM,154.25,155.3,154.15,155.2,41850
12/3/2018 1:46:00 PM,155,155.25,153.9,154.45,30600
12/3/2018 1:45:00 PM,152.2,155.25,152,155,40125
12/3/2018 1:44:00 PM,152.5,153,151.6,152.2,15450
12/3/2018 1:43:00 PM,152.4,153.8,152.4,152.5,23100
12/3/2018 1:42:00 PM,152.75,153,151.25,152,27075
12/3/2018 1:41:00 PM,152.35,153.95,152.1,153,51225
12/3/2018 1:40:00 PM,150.6,152.55,150.25,152,48300
12/3/2018 1:39:00 PM,149.6,151.1,149.25,151.1,31725
12/3/2018 1:38:00 PM,148,150,147.7,150,40650
12/3/2018 1:37:00 PM,148.15,148.5,147.65,148,10200
12/3/2018 1:36:00 PM,148.9,148.9,147.25,148.15,6750
12/3/2018 1:35:00 PM,147,149,146.85,148.95,16050
12/3/2018 1:34:00 PM,147.75,147.75,147,147.5,16725
12/3/2018 1:33:00 PM,147.45,148.4,147.05,147.75,25575
12/3/2018 1:32:00 PM,145.95,147.75,145,147.45,13050
12/3/2018 1:31:00 PM,146,146,145.05,145.45,5775
12/3/2018 1:30:00 PM,147.9,147.9,145.5,146,26775
12/3/2018 1:29:00 PM,145.85,148,145.85,147.35,15075
12/3/2018 1:28:00 PM,145.85,146.45,145.5,145.85,6825
12/3/2018 1:27:00 PM,147.2,148.5,145.2,146.1,21750
12/3/2018 1:26:00 PM,145.8,148.9,145.8,147.05,39300
12/3/2018 1:25:00 PM,144.5,146.35,144.5,145.8,10875
12/3/2018 1:24:00 PM,145.1,145.5,144.3,144.5,6150
12/3/2018 1:23:00 PM,145,145.85,143.75,145.1,10725
12/3/2018 1:22:00 PM,143.4,144.55,143.4,144.55,7725
12/3/2018 1:21:00 PM,145,145,142.7,142.8,19275
12/3/2018 1:20:00 PM,146.05,146.5,145,145,16950
12/3/2018 1:19:00 PM,147.15,147.4,145.5,146,18300
12/3/2018 1:18:00 PM,145.9,147.35,144.95,147.25,34575
12/3/2018 1:17:00 PM,143.8,145.9,143.55,145.8,35325
12/3/2018 1:16:00 PM,143.75,143.85,142.8,143.8,6525
12/3/2018 1:15:00 PM,143,144.15,142.6,143.75,14400
12/3/2018 1:14:00 PM,142.8,144.15,142.8,143.25,10800
12/3/2018 1:13:00 PM,142.6,144,142.6,142.8,11100
12/3/2018 1:12:00 PM,141.4,143.6,141.15,142.9,10875
12/3/2018 1:11:00 PM,140.95,142,140.15,141.4,3225
12/3/2018 1:10:00 PM,141.65,141.95,139.05,140.55,11925
12/3/2018 1:09:00 PM,141.6,141.95,141.5,141.5,7650
12/3/2018 1:08:00 PM,141,141.9,141,141.6,3150
12/3/2018 1:07:00 PM,140.5,141.75,140.25,141.4,9825
12/3/2018 1:06:00 PM,138.4,140.5,138.4,140.5,10500
12/3/2018 1:05:00 PM,139.05,139.55,138.2,138.4,6450
12/3/2018 1:04:00 PM,139.6,140.45,138.4,138.85,7425
12/3/2018 1:03:00 PM,140.55,141.3,139.1,139.6,19050
12/3/2018 1:02:00 PM,138.8,141,138.4,140.55,14775
12/3/2018 1:01:00 PM,140.95,141.3,139,139,13275
12/3/2018 1:00:00 PM,139.3,141.25,138.05,141.25,6975
12/3/2018 12:59:00 PM,137.6,139.3,137.1,139.3,14850
12/3/2018 12:58:00 PM,141,141,137.6,137.6,14550
12/3/2018 12:57:00 PM,141.95,142.35,140.4,141,5775
12/3/2018 12:56:00 PM,140.95,142.25,140.95,141.6,2100
12/3/2018 12:55:00 PM,142.15,142.35,140.7,141.5,3300
12/3/2018 12:54:00 PM,141.15,142.25,140.6,141.85,7350
12/3/2018 12:53:00 PM,141,141.1,139.55,141,3900
12/3/2018 12:52:00 PM,141.5,142,141.05,141.05,4800
12/3/2018 12:51:00 PM,142,142,140.8,141.15,5100
12/3/2018 12:50:00 PM,140,142.9,140,142,3900
12/3/2018 12:49:00 PM,140.35,141.5,139.6,140,5700
12/3/2018 12:48:00 PM,139.35,141,139.35,139.95,10425
12/3/2018 12:47:00 PM,139.4,139.85,138.25,139.35,10575
12/3/2018 12:46:00 PM,141.2,141.5,139,139,22350
12/3/2018 12:45:00 PM,142,142,141.35,141.5,7650
12/3/2018 12:44:00 PM,142.65,143.3,141.6,142,11400
12/3/2018 12:43:00 PM,144,144,142.25,142.55,13875
12/3/2018 12:42:00 PM,144.1,144.65,144,144,10650
12/3/2018 12:41:00 PM,143.95,144.35,143.4,144.1,6300
12/3/2018 12:40:00 PM,143.45,144.2,143.35,143.9,11700
12/3/2018 12:39:00 PM,144,144.2,143,143.3,15225
12/3/2018 12:38:00 PM,144,144.35,143.5,144,12375
12/3/2018 12:37:00 PM,143.25,144,143.2,144,6375
12/3/2018 12:36:00 PM,144,144,143.25,143.25,18375
12/3/2018 12:35:00 PM,143.2,144,143,144,13425
12/3/2018 12:34:00 PM,142,143.9,141.9,143.2,29550
12/3/2018 12:33:00 PM,142,142.25,141.45,142.25,6675
12/3/2018 12:32:00 PM,141,142,141,142,10800
12/3/2018 12:31:00 PM,141.5,141.8,140.65,141,6975
12/3/2018 12:30:00 PM,141,141.5,140.55,141.5,6750
12/3/2018 12:29:00 PM,140.3,141.4,139.9,141.25,5700
12/3/2018 12:28:00 PM,139.45,140.5,138.95,140.3,18675
12/3/2018 12:27:00 PM,140.2,140.2,138.1,139.45,9450
12/3/2018 12:26:00 PM,141.75,141.9,139.15,140.45,25200
12/3/2018 12:25:00 PM,140.75,141.6,140.75,141.55,8625
12/3/2018 12:24:00 PM,140.5,141.5,140.1,140.7,8250
12/3/2018 12:23:00 PM,141.5,141.6,140.35,140.5,6675
12/3/2018 12:22:00 PM,140.2,141.5,140.2,141.5,9675
12/3/2018 12:21:00 PM,140.85,141.45,140.2,140.2,10275
12/3/2018 12:20:00 PM,139.6,141.4,138.55,140.85,20175
12/3/2018 12:19:00 PM,139,139.6,138.75,139.2,7725
12/3/2018 12:18:00 PM,138,139.65,137.7,139,18375
12/3/2018 12:17:00 PM,140.55,140.55,137.2,137.8,45825
12/3/2018 12:16:00 PM,141,141.5,140.2,140.2,18600
12/3/2018 12:15:00 PM,141.8,141.8,140.5,141,9150
12/3/2018 12:14:00 PM,141.25,142.3,140.95,142,15150
12/3/2018 12:13:00 PM,142,142,140.6,141.05,8025
12/3/2018 12:12:00 PM,141.7,143,141.6,142,4200
12/3/2018 12:11:00 PM,143.45,143.5,141.7,141.7,4875
12/3/2018 12:10:00 PM,144.2,144.2,142.85,143.45,7650
12/3/2018 12:09:00 PM,144.4,144.7,143.4,144.2,11550
12/3/2018 12:08:00 PM,143.95,144.4,143.65,144.4,10650
12/3/2018 12:07:00 PM,141.75,143.95,141.75,143.95,6600
12/3/2018 12:06:00 PM,141,142.4,140.95,141.75,15150
12/3/2018 12:05:00 PM,141.05,141.15,140.1,141,9675
12/3/2018 12:04:00 PM,141.4,141.75,140.7,141.05,18525
12/3/2018 12:03:00 PM,143.5,143.8,141.25,141.4,13950
12/3/2018 12:02:00 PM,144.45,144.45,142.8,143.5,8700
12/3/2018 12:01:00 PM,144.05,144.45,143.55,144.45,8175
12/3/2018 12:00:00 PM,142.75,144.05,142.5,144.05,18525
12/3/2018 11:59:00 AM,143.55,143.8,142.75,143,17925
12/3/2018 11:58:00 AM,142.75,143.65,142.5,143.55,11325
12/3/2018 11:57:00 AM,141.9,142.75,141.65,142.75,7650
12/3/2018 11:56:00 AM,141.05,142,140.75,141.9,17250
12/3/2018 11:55:00 AM,139.5,141.35,138.65,141.05,33150
12/3/2018 11:54:00 AM,140.4,140.65,137.2,139.8,42825
12/3/2018 11:53:00 AM,141.3,142,140,140.4,38550
12/3/2018 11:52:00 AM,142.7,143.1,141.25,141.55,13425
12/3/2018 11:51:00 AM,142.8,143.4,141.15,142.9,28575
12/3/2018 11:50:00 AM,140.1,142.4,140.1,142.4,18150
12/3/2018 11:49:00 AM,142,142,139.4,140.5,49950
12/3/2018 11:48:00 AM,142.3,143.7,141.55,142,27000
12/3/2018 11:47:00 AM,143.15,143.5,141,142.3,44475
12/3/2018 11:46:00 AM,147.55,147.55,142.9,143,54525
12/3/2018 11:45:00 AM,148,148.45,147.35,147.6,5550
12/3/2018 11:44:00 AM,147.35,148.5,147.35,148.3,3000
12/3/2018 11:43:00 AM,147.95,148,146.15,147.35,5850
12/3/2018 11:42:00 AM,148.4,148.75,147.5,147.95,10725
12/3/2018 11:41:00 AM,147.15,148.6,147,148.4,7725
12/3/2018 11:40:00 AM,147.9,148.5,146.75,147.1,12975
12/3/2018 11:39:00 AM,147,148,146.25,147.6,16800
12/3/2018 11:38:00 AM,147.95,148.2,146.4,147,15525
12/3/2018 11:37:00 AM,147.35,147.95,146.5,147.6,14250
12/3/2018 11:36:00 AM,146,147.45,145.4,147.3,30975
12/3/2018 11:35:00 AM,145.8,146.35,145,145.95,21000
12/3/2018 11:34:00 AM,147,147.05,144.3,145.25,64650
12/3/2018 11:33:00 AM,147.45,148,147,147,24000
12/3/2018 11:32:00 AM,147.9,147.9,147,147.5,16650
12/3/2018 11:31:00 AM,148,148.25,147.4,147.45,11700
12/3/2018 11:30:00 AM,148.95,148.95,147.05,147.75,14475
12/3/2018 11:29:00 AM,148.85,149.1,147.75,149.1,13500
12/3/2018 11:28:00 AM,151.25,151.25,148.4,148.85,16725
12/3/2018 11:27:00 AM,150.1,151.3,149.95,151.25,13350
12/3/2018 11:26:00 AM,149.5,150.4,149.5,150.1,3600
12/3/2018 11:25:00 AM,150,150.15,149,149.65,9825
12/3/2018 11:24:00 AM,150.15,150.5,149.8,149.8,8625
12/3/2018 11:23:00 AM,149.7,150.3,149.1,150.15,13200
12/3/2018 11:22:00 AM,150,150.6,148.55,149.6,26550
12/3/2018 11:21:00 AM,150.75,151,150,150.1,6675
12/3/2018 11:20:00 AM,150.65,152.2,150.65,150.95,16200
12/3/2018 11:19:00 AM,150.8,151.15,150.1,150.45,15000
12/3/2018 11:18:00 AM,152,152.35,150.35,150.8,23475
12/3/2018 11:17:00 AM,152,152.35,151.1,151.75,48150
12/3/2018 11:16:00 AM,151.25,152.4,151.05,152,18000
12/3/2018 11:15:00 AM,150,151.4,150,151.25,13575
12/3/2018 11:14:00 AM,149.65,150.15,149.25,150,4800
12/3/2018 11:13:00 AM,149.65,150.3,149.5,150,5250
12/3/2018 11:12:00 AM,149.85,150.25,148.8,149.65,17850
12/3/2018 11:11:00 AM,148.65,149.85,148.5,149.85,13275
12/3/2018 11:10:00 AM,148.3,148.7,147.85,148.65,7950
12/3/2018 11:09:00 AM,148.55,148.6,147.5,148.6,17175
12/3/2018 11:08:00 AM,148,148.55,147.5,148.55,14175
12/3/2018 11:07:00 AM,148.2,148.55,147.5,148,10050
12/3/2018 11:06:00 AM,147.75,148.6,147.55,148.45,15150
12/3/2018 11:05:00 AM,147.2,148.1,146.5,147.55,20475
12/3/2018 11:04:00 AM,148.1,148.1,145.7,147.2,29925
12/3/2018 11:03:00 AM,148.5,149.45,148.1,148.1,13350
12/3/2018 11:02:00 AM,148.55,148.75,147.45,148.35,10875
12/3/2018 11:01:00 AM,148.3,149.15,146.55,148.55,42975
12/3/2018 11:00:00 AM,151.05,151.25,148.3,148.3,22050
12/3/2018 10:59:00 AM,153.05,153.15,151.05,151.05,22200
12/3/2018 10:58:00 AM,152.75,154,152.55,153.05,10725
12/3/2018 10:57:00 AM,152.05,153.1,151.85,152.75,7350
12/3/2018 10:56:00 AM,152.85,153,152,152.05,3525
12/3/2018 10:55:00 AM,151.85,152.85,151.85,152.85,9000
12/3/2018 10:54:00 AM,152,152.5,151.5,151.85,20475
12/3/2018 10:53:00 AM,152.7,152.9,151.65,151.65,8475
12/3/2018 10:52:00 AM,152.4,154.25,152.4,152.9,19500
12/3/2018 10:51:00 AM,151.05,152.4,151.05,152.4,14400
12/3/2018 10:50:00 AM,150.85,152,150.15,151,12075
12/3/2018 10:49:00 AM,152.45,152.95,149.55,150.5,34200
12/3/2018 10:48:00 AM,151.8,152.65,151.5,152.45,18600
12/3/2018 10:47:00 AM,151.35,152.25,150.9,151.8,15075
12/3/2018 10:46:00 AM,153.7,154.2,150.25,151.2,37425
12/3/2018 10:45:00 AM,155.45,155.45,153.05,153.5,30975
12/3/2018 10:44:00 AM,155.25,155.9,154.8,155.2,9300
12/3/2018 10:43:00 AM,155,155.35,154.35,155,14250
12/3/2018 10:42:00 AM,155.3,155.55,154.55,155,16200
12/3/2018 10:41:00 AM,156.4,156.5,155.05,155.3,13800
12/3/2018 10:40:00 AM,156.5,156.5,155.7,156.4,5850
12/3/2018 10:39:00 AM,157.8,157.8,156.1,156.5,6450
12/3/2018 10:38:00 AM,157,157.8,156.2,157.8,6375
12/3/2018 10:37:00 AM,159,159,157,157,14850
12/3/2018 10:36:00 AM,158.95,159,158.2,159,2175
12/3/2018 10:35:00 AM,159.25,159.95,158.55,158.95,13950
12/3/2018 10:34:00 AM,158.3,159.5,158,159.25,7050
12/3/2018 10:33:00 AM,159.9,160,158.6,158.6,10875
12/3/2018 10:32:00 AM,159,160,158.85,160,11925
12/3/2018 10:31:00 AM,159.5,159.55,158.2,159.25,6975
12/3/2018 10:30:00 AM,158.45,159.45,158,159.4,4950
12/3/2018 10:29:00 AM,158.35,158.45,157.75,158.45,4725
12/3/2018 10:28:00 AM,158.4,158.45,157.5,158.35,9375
12/3/2018 10:27:00 AM,158.65,158.85,157.9,158.4,2775
12/3/2018 10:26:00 AM,158.2,159,158,158.55,5475
12/3/2018 10:25:00 AM,157.25,158.2,157,158.2,3450
12/3/2018 10:24:00 AM,156.15,157.7,156.1,157.25,2850
12/3/2018 10:23:00 AM,157.9,157.9,156.15,156.15,7800
12/3/2018 10:22:00 AM,157.15,157.9,156.55,157.9,4650
12/3/2018 10:21:00 AM,158.7,159.05,157.15,157.15,7200
12/3/2018 10:20:00 AM,159,159.05,158.15,158.7,9300
12/3/2018 10:19:00 AM,158.9,159.35,158.05,159,6375
12/3/2018 10:18:00 AM,158.2,159.55,158.2,158.9,8100
12/3/2018 10:17:00 AM,159.95,160,157.65,158.2,13575
12/3/2018 10:16:00 AM,157.85,160.5,157.85,159.95,18225
12/3/2018 10:15:00 AM,158,158.05,157.05,157.85,5400
12/3/2018 10:14:00 AM,157.75,158.55,157.45,158,5625
12/3/2018 10:13:00 AM,157.15,158.1,156.65,157.75,16575
12/3/2018 10:12:00 AM,158,158,156.75,157.15,8175
12/3/2018 10:11:00 AM,158.25,158.5,157.85,158,16200
12/3/2018 10:10:00 AM,158.4,158.5,157.4,158.5,13950
12/3/2018 10:09:00 AM,159.25,159.25,157.75,158.4,7575
12/3/2018 10:08:00 AM,159.2,159.5,158.4,159.25,6450
12/3/2018 10:07:00 AM,158,159.2,157.7,159.2,8025
12/3/2018 10:06:00 AM,158.3,159.2,157.85,158.25,11775
12/3/2018 10:05:00 AM,157.6,158.3,156.9,158.3,10875
12/3/2018 10:04:00 AM,157,158.35,157,157.6,8175
12/3/2018 10:03:00 AM,155.3,157.1,155.25,157.05,17325
12/3/2018 10:02:00 AM,156,156.7,155.25,155.6,21075
12/3/2018 10:01:00 AM,158.25,158.25,156,156,12150
12/3/2018 10:00:00 AM,159.25,159.65,158.2,158.25,6900
12/3/2018 9:59:00 AM,159.5,160,158.75,159.25,16125
12/3/2018 9:58:00 AM,157.7,159.5,157.3,159.45,11850
12/3/2018 9:57:00 AM,157.35,158,156.15,157.35,25050
12/3/2018 9:56:00 AM,158.45,158.5,156.8,157.35,16200
12/3/2018 9:55:00 AM,159.2,159.5,158.1,158.45,19200
12/3/2018 9:54:00 AM,159.3,159.3,158.2,159.2,9600
12/3/2018 9:53:00 AM,160.5,161,158.95,159.3,15600
12/3/2018 9:52:00 AM,159.9,161,158.5,160.5,15075
12/3/2018 9:51:00 AM,160.7,161.7,159.6,159.9,33000
12/3/2018 9:50:00 AM,159.1,161,159.1,160.75,17250
12/3/2018 9:49:00 AM,160.85,161.9,159.1,159.1,40050
12/3/2018 9:48:00 AM,159.5,162,159.4,161.75,22200
12/3/2018 9:47:00 AM,159.6,159.95,159.15,159.4,9150
12/3/2018 9:46:00 AM,158.1,159.7,158.05,159.6,17100
12/3/2018 9:45:00 AM,157.55,158.35,157.1,158.1,13125
12/3/2018 9:44:00 AM,158.5,158.75,157.2,157.55,14925
12/3/2018 9:43:00 AM,157,158.75,156.5,158.6,18750
12/3/2018 9:42:00 AM,155.95,157.1,155.95,156.75,11625
12/3/2018 9:41:00 AM,156.55,157.15,155.95,155.95,12825
12/3/2018 9:40:00 AM,155.9,156.65,155.75,156.55,9375
12/3/2018 9:39:00 AM,155.7,156.05,155.05,155.8,17025
12/3/2018 9:38:00 AM,157.85,157.85,155.7,155.7,37500
12/3/2018 9:37:00 AM,158.85,159.5,157.2,157.85,41250
12/3/2018 9:36:00 AM,158.25,158.9,157.4,158.65,27825
12/3/2018 9:35:00 AM,155.6,158.7,155.55,158.05,43650
12/3/2018 9:34:00 AM,155.75,156.5,154.95,155.6,31875
12/3/2018 9:33:00 AM,152.35,155.75,152.35,155.5,22650
12/3/2018 9:32:00 AM,153.95,154.35,152.35,152.35,24675
12/3/2018 9:31:00 AM,152.9,155.7,152.6,154.35,37050
12/3/2018 9:30:00 AM,154.95,155.1,152,153,83475
12/3/2018 9:29:00 AM,153.85,156.6,153.6,154.75,43050
12/3/2018 9:28:00 AM,156.05,156.05,152.9,154.4,40050
12/3/2018 9:27:00 AM,154.9,156.6,154.35,156.05,33225
12/3/2018 9:26:00 AM,157.2,157.2,153.4,154.45,38025
12/3/2018 9:25:00 AM,159.95,159.95,156.5,157.05,56400
12/3/2018 9:24:00 AM,160.4,161,159.5,159.75,27375
12/3/2018 9:23:00 AM,161.15,162.5,160,161.45,23400
12/3/2018 9:22:00 AM,159.9,161.8,159.25,161.6,35025
12/3/2018 9:21:00 AM,159.5,160.45,158.25,160.15,69675
12/3/2018 9:20:00 AM,161.5,162.9,159.5,160.05,55800
12/3/2018 9:19:00 AM,162.65,163.7,161.75,161.75,58800
12/3/2018 9:18:00 AM,159.9,162.9,159,162.9,61725
12/3/2018 9:17:00 AM,161.4,161.7,160,160,67200
12/3/2018 9:16:00 AM,163.95,164.5,161.3,161.3,63900
12/3/2018 9:15:00 AM,170.25,178,160,164,162450
