Date,NIFTY18DEC10700CE O,NIFTY18DEC10700CE H,NIFTY18DEC10700CE L,NIFTY18DEC10700CE C,NIFTY18DEC10700CE V
12/3/2018 2:21:00 PM,335.3,336,335,335.65,675
12/3/2018 2:20:00 PM,336,336,334.25,335.3,225
12/3/2018 2:19:00 PM,338,338,336,336,525
12/3/2018 2:18:00 PM,336.2,338,336.2,338,300
12/3/2018 2:17:00 PM,336,337.15,336,336.2,300
12/3/2018 2:16:00 PM,333.95,336,333.9,336,375
12/3/2018 2:15:00 PM,327.6,333.95,327.6,333.95,900
12/3/2018 2:14:00 PM,327.6,327.6,327.6,327.6,0
12/3/2018 2:13:00 PM,327.6,327.6,327.6,327.6,0
12/3/2018 2:12:00 PM,328.95,328.95,327.6,327.6,150
12/3/2018 2:11:00 PM,331.1,331.1,328.25,328.95,525
12/3/2018 2:10:00 PM,330.3,331.1,330.3,331.1,300
12/3/2018 2:09:00 PM,326.9,330.3,326.9,330.3,150
12/3/2018 2:08:00 PM,327.9,327.9,326.9,326.9,75
12/3/2018 2:07:00 PM,327,327.9,325.45,327.9,675
12/3/2018 2:06:00 PM,327.2,328.8,327,327,750
12/3/2018 2:05:00 PM,325.7,327.45,325.7,327.2,150
12/3/2018 2:04:00 PM,326.75,326.75,324,325.7,1650
12/3/2018 2:03:00 PM,329,329,325,326.75,1500
12/3/2018 2:02:00 PM,330,330.05,329,329,1575
12/3/2018 2:01:00 PM,332,332,328.75,330,8250
12/3/2018 2:00:00 PM,338.35,338.8,333,333,2850
12/3/2018 1:59:00 PM,338.25,338.35,337.55,338.35,225
12/3/2018 1:58:00 PM,339.6,339.6,337.35,338.25,1725
12/3/2018 1:57:00 PM,339.5,339.6,338.25,339.6,600
12/3/2018 1:56:00 PM,337.3,339.5,337.3,339.5,525
12/3/2018 1:55:00 PM,337.55,337.55,337.05,337.3,525
12/3/2018 1:54:00 PM,338.6,338.6,337.55,337.55,300
12/3/2018 1:53:00 PM,340,340.6,337.05,338.6,375
12/3/2018 1:52:00 PM,339.45,341,338.05,340,525
12/3/2018 1:51:00 PM,336.75,340,336.75,339.45,525
12/3/2018 1:50:00 PM,337,338.9,336.75,336.75,1350
12/3/2018 1:49:00 PM,341.25,341.55,337,337,975
12/3/2018 1:48:00 PM,340.8,342.65,340.15,341.25,3375
12/3/2018 1:47:00 PM,339.6,340.9,339.1,340.8,2625
12/3/2018 1:46:00 PM,340,340.6,339.35,339.35,2025
12/3/2018 1:45:00 PM,335,340,335,340,1575
12/3/2018 1:44:00 PM,335.8,335.8,334,335,450
12/3/2018 1:43:00 PM,334.65,338,334.65,335.8,225
12/3/2018 1:42:00 PM,335.7,335.7,334.2,334.65,1125
12/3/2018 1:41:00 PM,334.45,337.4,334.45,335.7,5025
12/3/2018 1:40:00 PM,331.8,336.8,330.35,334.55,11025
12/3/2018 1:39:00 PM,329.9,331.8,329.3,331.8,1050
12/3/2018 1:38:00 PM,327.9,331.7,327.9,330.05,3000
12/3/2018 1:37:00 PM,325,328,325,327.9,1800
12/3/2018 1:36:00 PM,325,326.75,325,325,825
12/3/2018 1:35:00 PM,325,325,325,325,0
12/3/2018 1:34:00 PM,325,325,325,325,0
12/3/2018 1:33:00 PM,325,327.4,324.95,325,2025
12/3/2018 1:32:00 PM,322.5,325,322,325,375
12/3/2018 1:31:00 PM,324,324,321.6,322.5,300
12/3/2018 1:30:00 PM,326.05,326.05,324,324,1125
12/3/2018 1:29:00 PM,323.25,326.05,323.25,326.05,375
12/3/2018 1:28:00 PM,323.35,324,322.75,323.25,2025
12/3/2018 1:27:00 PM,325.75,325.75,322.7,323,1200
12/3/2018 1:26:00 PM,323,328,323,328,2700
12/3/2018 1:25:00 PM,321,323,321,323,675
12/3/2018 1:24:00 PM,322.5,322.5,320.95,321,225
12/3/2018 1:23:00 PM,321.05,322.5,320.35,322.5,8025
12/3/2018 1:22:00 PM,319.65,320.65,319.65,320.65,375
12/3/2018 1:21:00 PM,322.95,322.95,319,319.65,1125
12/3/2018 1:20:00 PM,323.65,324,322.95,322.95,375
12/3/2018 1:19:00 PM,325.2,325.6,323,323.65,2100
12/3/2018 1:18:00 PM,322,325.5,321.65,325.2,12075
12/3/2018 1:17:00 PM,319.95,322,319.95,321.9,1575
12/3/2018 1:16:00 PM,319.95,319.95,319.95,319.95,0
12/3/2018 1:15:00 PM,319.35,320,319,319.95,1275
12/3/2018 1:14:00 PM,318.3,319.5,318.3,319.35,375
12/3/2018 1:13:00 PM,317.55,320,317.55,318.3,1275
12/3/2018 1:12:00 PM,316,317.55,316,317.55,225
12/3/2018 1:11:00 PM,312.35,316,312.35,316,150
12/3/2018 1:10:00 PM,315.55,315.55,312.05,312.35,1275
12/3/2018 1:09:00 PM,315.55,316,315.55,315.55,450
12/3/2018 1:08:00 PM,315.6,316.5,315.55,315.55,375
12/3/2018 1:07:00 PM,312.25,315.6,312.25,315.6,450
12/3/2018 1:06:00 PM,310.55,312.25,310.55,312.25,450
12/3/2018 1:05:00 PM,311.1,312.25,310.55,310.55,525
12/3/2018 1:04:00 PM,311.8,312.85,311.1,311.1,825
12/3/2018 1:03:00 PM,314.65,314.65,311.8,311.8,450
12/3/2018 1:02:00 PM,311.45,314.65,310.5,314.65,1800
12/3/2018 1:01:00 PM,314.45,314.45,311.45,311.45,1125
12/3/2018 1:00:00 PM,311.15,314.45,310.55,314.45,450
12/3/2018 12:59:00 PM,309.05,311.15,308.4,311.15,2550
12/3/2018 12:58:00 PM,314.45,314.45,309.05,309.05,3375
12/3/2018 12:57:00 PM,316.35,316.95,314.45,314.45,1950
12/3/2018 12:56:00 PM,314.9,316.35,314.9,316.35,975
12/3/2018 12:55:00 PM,315.7,315.7,314.25,314.9,600
12/3/2018 12:54:00 PM,312,316.15,312,315.7,1500
12/3/2018 12:53:00 PM,315.6,315.6,312,312,5625
12/3/2018 12:52:00 PM,315.6,315.6,315.6,315.6,0
12/3/2018 12:51:00 PM,315.45,315.95,315.45,315.6,225
12/3/2018 12:50:00 PM,314,317.25,314,315.45,1200
12/3/2018 12:49:00 PM,314,316.45,313.5,313.5,1050
12/3/2018 12:48:00 PM,312.6,315,312.6,314,375
12/3/2018 12:47:00 PM,313.15,313.15,311.55,312.6,1200
12/3/2018 12:46:00 PM,317.05,317.05,313.15,313.15,1275
12/3/2018 12:45:00 PM,317.75,317.75,316.95,317.05,1425
12/3/2018 12:44:00 PM,317.95,319.4,316.9,316.9,1050
12/3/2018 12:43:00 PM,320.15,320.4,317.95,317.95,750
12/3/2018 12:42:00 PM,320.65,321.4,320.15,320.15,600
12/3/2018 12:41:00 PM,319,320.65,319,320.65,4875
12/3/2018 12:40:00 PM,318.85,319.4,318.55,319,23925
12/3/2018 12:39:00 PM,319,319,318.05,318.85,6900
12/3/2018 12:38:00 PM,319,319.55,319,319,10800
12/3/2018 12:37:00 PM,319,319.1,319,319,14550
12/3/2018 12:36:00 PM,319.05,319.05,319,319,1950
12/3/2018 12:35:00 PM,318.4,319.3,318.4,319.05,6300
12/3/2018 12:34:00 PM,316.05,319.75,316.05,318.4,5325
12/3/2018 12:33:00 PM,317,317,316.05,316.05,150
12/3/2018 12:32:00 PM,315.9,317,315.55,317,2250
12/3/2018 12:31:00 PM,315.05,316,315.05,315.9,225
12/3/2018 12:30:00 PM,316,316,315.05,315.05,225
12/3/2018 12:29:00 PM,314.05,316,314.05,316,375
12/3/2018 12:28:00 PM,311.65,314.05,311.65,314.05,450
12/3/2018 12:27:00 PM,315,315,310.6,311.65,1275
12/3/2018 12:26:00 PM,315.35,317,313.85,315,4650
12/3/2018 12:25:00 PM,315.35,315.35,315.35,315.35,0
12/3/2018 12:24:00 PM,313.7,315.35,313.7,315.35,450
12/3/2018 12:23:00 PM,314,314.85,313.7,313.7,2100
12/3/2018 12:22:00 PM,313.1,314,313.1,314,150
12/3/2018 12:21:00 PM,312.65,313.95,312.55,313.1,675
12/3/2018 12:20:00 PM,310.9,313.45,310,312.65,2250
12/3/2018 12:19:00 PM,310.4,311,310,310.9,10050
12/3/2018 12:18:00 PM,308.15,311,308.1,310,12975
12/3/2018 12:17:00 PM,313.35,313.35,308,308.15,27000
12/3/2018 12:16:00 PM,315.5,315.8,313.7,313.7,7050
12/3/2018 12:15:00 PM,316.1,316.1,313.05,315.5,17700
12/3/2018 12:14:00 PM,314.7,317,314.7,315.3,11325
12/3/2018 12:13:00 PM,315.95,316.1,314.7,314.7,450
12/3/2018 12:12:00 PM,317,318.35,316.05,316.05,750
12/3/2018 12:11:00 PM,319.65,319.85,319,319,825
12/3/2018 12:10:00 PM,321.05,321.05,319,319.65,150
12/3/2018 12:09:00 PM,321.85,321.85,320,321.05,150
12/3/2018 12:08:00 PM,319.95,322,319.95,321.85,525
12/3/2018 12:07:00 PM,316.35,319.95,316.35,319.95,300
12/3/2018 12:06:00 PM,315,316.35,315,316.35,75
12/3/2018 12:05:00 PM,315,315.4,314.9,315,3375
12/3/2018 12:04:00 PM,316.85,316.85,315,315,4725
12/3/2018 12:03:00 PM,318.45,318.95,316.85,316.85,750
12/3/2018 12:02:00 PM,320.6,320.8,318.45,318.45,375
12/3/2018 12:01:00 PM,320.95,321,320.5,320.6,525
12/3/2018 12:00:00 PM,320,321.05,318.75,320.95,1950
12/3/2018 11:59:00 AM,320.4,320.4,319.45,320,225
12/3/2018 11:58:00 AM,317.9,320.6,317.9,320.4,975
12/3/2018 11:57:00 AM,317.05,318.65,317.05,317.9,525
12/3/2018 11:56:00 AM,315.7,317.35,315,317.05,1425
12/3/2018 11:55:00 AM,313.2,315.7,312.7,315.7,3225
12/3/2018 11:54:00 AM,315.7,315.7,310,313.5,5775
12/3/2018 11:53:00 AM,318.1,318.1,315.7,315.7,450
12/3/2018 11:52:00 AM,319,319.5,318,318.1,1200
12/3/2018 11:51:00 AM,317.15,319.55,317.1,319,1050
12/3/2018 11:50:00 AM,314.55,317.15,314.55,317.15,2025
12/3/2018 11:49:00 AM,319.2,319.2,314.05,314.55,5925
12/3/2018 11:48:00 AM,319.7,320.55,317.8,318.75,2850
12/3/2018 11:47:00 AM,320.4,320.4,317.4,319.7,3375
12/3/2018 11:46:00 AM,327.6,327.6,320.2,320.2,3075
12/3/2018 11:45:00 AM,329.2,329.2,327.6,327.6,225
12/3/2018 11:44:00 AM,327.6,329.2,327.6,329.2,450
12/3/2018 11:43:00 AM,330.35,330.35,327.1,327.6,225
12/3/2018 11:42:00 AM,328.65,330.35,328.65,330.35,300
12/3/2018 11:41:00 AM,328.45,328.65,328.45,328.65,75
12/3/2018 11:40:00 AM,328.75,330,328.45,328.45,375
12/3/2018 11:39:00 AM,326.45,328.75,326.45,328.75,225
12/3/2018 11:38:00 AM,328.7,329.7,326.1,326.45,975
12/3/2018 11:37:00 AM,327.75,328.7,327.6,328.7,750
12/3/2018 11:36:00 AM,324.8,327.75,324.45,327.75,675
12/3/2018 11:35:00 AM,326.7,326.7,324,324.8,675
12/3/2018 11:34:00 AM,328,328,324,326.7,4050
12/3/2018 11:33:00 AM,328.65,329.5,327.85,328,2400
12/3/2018 11:32:00 AM,330,330,328,328.65,900
12/3/2018 11:31:00 AM,329.9,330,329.9,330,75
12/3/2018 11:30:00 AM,330.55,330.7,329.9,329.9,2325
12/3/2018 11:29:00 AM,332.95,332.95,330.55,330.55,1950
12/3/2018 11:28:00 AM,334.9,335,332.95,332.95,675
12/3/2018 11:27:00 AM,334.9,335.05,334.9,334.9,1125
12/3/2018 11:26:00 AM,334.35,334.9,334.15,334.9,450
12/3/2018 11:25:00 AM,335.35,335.35,333,334.35,675
12/3/2018 11:24:00 AM,334,335.35,334,335.35,1500
12/3/2018 11:23:00 AM,331.25,334,331.25,334,1050
12/3/2018 11:22:00 AM,333,333,331.25,331.25,375
12/3/2018 11:21:00 AM,336,336,333,333,1950
12/3/2018 11:20:00 AM,333.95,336.4,333.95,336,525
12/3/2018 11:19:00 AM,334.85,334.85,333.95,333.95,1575
12/3/2018 11:18:00 AM,336.4,336.4,334.85,334.85,450
12/3/2018 11:17:00 AM,336.4,336.95,335.35,336.4,1875
12/3/2018 11:16:00 AM,335.65,336.4,335.65,336.4,675
12/3/2018 11:15:00 AM,333.1,335.65,333.1,335.65,600
12/3/2018 11:14:00 AM,333.1,333.1,332.4,333.1,1800
12/3/2018 11:13:00 AM,332.2,333.1,332.2,333.1,1275
12/3/2018 11:12:00 AM,332.1,332.75,332.1,332.2,1050
12/3/2018 11:11:00 AM,330,332.1,330,332.1,10575
12/3/2018 11:10:00 AM,330,330.9,329.5,330,7725
12/3/2018 11:09:00 AM,330,330.75,329.45,330,8850
12/3/2018 11:08:00 AM,330,330,329.25,330,4725
12/3/2018 11:07:00 AM,330,330.9,329.15,330,6675
12/3/2018 11:06:00 AM,330,331,329.1,330,15675
12/3/2018 11:05:00 AM,330,330,329.75,330,20925
12/3/2018 11:04:00 AM,333.5,333.5,328.9,330,28575
12/3/2018 11:03:00 AM,332.1,334.1,332.1,333.5,825
12/3/2018 11:02:00 AM,333.5,334.5,332.1,332.1,10650
12/3/2018 11:01:00 AM,334.1,334.1,331,333.5,2700
12/3/2018 11:00:00 AM,338,338,333.15,334.1,1200
12/3/2018 10:59:00 AM,341.35,341.35,338,338,900
12/3/2018 10:58:00 AM,339.2,341.35,339.2,341.35,1500
12/3/2018 10:57:00 AM,338.5,340.45,338.5,339.2,2100
12/3/2018 10:56:00 AM,339.3,339.3,338.5,338.5,150
12/3/2018 10:55:00 AM,338.25,339.3,338.25,339.3,1575
12/3/2018 10:54:00 AM,338.95,338.95,337.45,338.25,600
12/3/2018 10:53:00 AM,340,340,338.95,338.95,525
12/3/2018 10:52:00 AM,339,342.65,339,340,2400
12/3/2018 10:51:00 AM,338,339,338,339,1050
12/3/2018 10:50:00 AM,335.65,338.35,335.65,338,975
12/3/2018 10:49:00 AM,339.55,339.55,335.65,335.65,2775
12/3/2018 10:48:00 AM,339.75,339.8,338.05,339.55,1200
12/3/2018 10:47:00 AM,339.15,339.75,338.1,339.75,3075
12/3/2018 10:46:00 AM,342.2,342.5,338,339.15,2775
12/3/2018 10:45:00 AM,345,345,341.4,342.2,675
12/3/2018 10:44:00 AM,344.95,345.55,344.95,345,300
12/3/2018 10:43:00 AM,344.95,344.95,344.95,344.95,0
12/3/2018 10:42:00 AM,345,345,344.95,344.95,225
12/3/2018 10:41:00 AM,346.65,346.65,345,345,1725
12/3/2018 10:40:00 AM,347.7,347.7,346.35,346.65,450
12/3/2018 10:39:00 AM,347.7,347.7,347.7,347.7,0
12/3/2018 10:38:00 AM,348.5,348.5,347,347.7,150
12/3/2018 10:37:00 AM,349.55,349.55,348.5,348.5,300
12/3/2018 10:36:00 AM,351.25,351.25,349.55,349.55,600
12/3/2018 10:35:00 AM,349.85,351.4,349.85,351.25,600
12/3/2018 10:34:00 AM,350.1,350.1,349.85,349.85,225
12/3/2018 10:33:00 AM,352,353.15,352,352.55,2175
12/3/2018 10:32:00 AM,351.5,352,351.5,352,675
12/3/2018 10:31:00 AM,352,352,349.95,351.5,225
12/3/2018 10:30:00 AM,349,352,349,352,675
12/3/2018 10:29:00 AM,349.45,349.45,349,349,300
12/3/2018 10:28:00 AM,349.9,349.9,349.45,349.45,450
12/3/2018 10:27:00 AM,349.9,349.9,349.9,349.9,150
12/3/2018 10:26:00 AM,347,351,347,349.9,1950
12/3/2018 10:25:00 AM,347,347,347,347,0
12/3/2018 10:24:00 AM,347,347.65,347,347,675
12/3/2018 10:23:00 AM,348.05,348.05,347,347,150
12/3/2018 10:22:00 AM,349.9,349.9,347.95,348.05,525
12/3/2018 10:21:00 AM,350.55,350.55,349.9,349.9,75
12/3/2018 10:20:00 AM,350.55,350.55,350.55,350.55,0
12/3/2018 10:19:00 AM,350.6,350.95,349.9,350.55,3150
12/3/2018 10:18:00 AM,348.5,351,348.5,350.6,375
12/3/2018 10:17:00 AM,352,352,348.05,348.5,675
12/3/2018 10:16:00 AM,347.75,352,347.75,352,300
12/3/2018 10:15:00 AM,349.7,349.7,347.75,347.75,450
12/3/2018 10:14:00 AM,349.1,349.7,349.1,349.7,150
12/3/2018 10:13:00 AM,348.1,349.1,348,349.1,450
12/3/2018 10:12:00 AM,349.3,349.3,348,348.1,825
12/3/2018 10:11:00 AM,347.35,349.3,347.35,349.3,225
12/3/2018 10:10:00 AM,348,348.4,347.35,347.35,450
12/3/2018 10:09:00 AM,350,350,348,348,975
12/3/2018 10:08:00 AM,349,350,349,350,225
12/3/2018 10:07:00 AM,348,349,348,349,75
12/3/2018 10:06:00 AM,348.35,349.2,348,348,375
12/3/2018 10:05:00 AM,346.65,348.35,346.65,348.35,75
12/3/2018 10:04:00 AM,346.75,346.75,346.65,346.65,75
12/3/2018 10:03:00 AM,345.2,346.75,344,346.75,2925
12/3/2018 10:02:00 AM,346.7,346.7,345.2,345.2,1650
12/3/2018 10:01:00 AM,350.05,350.05,346.7,346.7,975
12/3/2018 10:00:00 AM,352,352,349.7,350.05,1275
12/3/2018 9:59:00 AM,349.85,352,349.85,352,1200
12/3/2018 9:58:00 AM,347.35,350.35,347.35,349.85,1050
12/3/2018 9:57:00 AM,348.35,349.1,347.35,347.35,600
12/3/2018 9:56:00 AM,351,351,348.35,348.35,1425
12/3/2018 9:55:00 AM,350.6,351,350.05,351,750
12/3/2018 9:54:00 AM,350.7,351.2,349.3,350.6,900
12/3/2018 9:53:00 AM,352.65,353.15,350.05,350.65,2025
12/3/2018 9:52:00 AM,351.75,353.9,350.4,352.65,1125
12/3/2018 9:51:00 AM,352.9,354.25,351.75,351.75,3825
12/3/2018 9:50:00 AM,350.05,354,350.05,352.9,5925
12/3/2018 9:49:00 AM,353.9,354.15,350.3,350.3,1050
12/3/2018 9:48:00 AM,351.05,355.15,351.05,354.45,2400
12/3/2018 9:47:00 AM,351,351.05,349.5,351.05,2100
12/3/2018 9:46:00 AM,349,351.75,348.35,351,9225
12/3/2018 9:45:00 AM,347.9,349.95,347.9,349,1200
12/3/2018 9:44:00 AM,349.6,350,347.9,347.9,3300
12/3/2018 9:43:00 AM,346.45,349.95,346.45,349.95,600
12/3/2018 9:42:00 AM,346.65,347.15,346.45,346.45,600
12/3/2018 9:41:00 AM,346.05,346.65,345.35,346.65,825
12/3/2018 9:40:00 AM,345.4,346.15,345.4,346.15,150
12/3/2018 9:39:00 AM,346,346,344.05,345.4,525
12/3/2018 9:38:00 AM,347.9,348.1,345.55,346,1650
12/3/2018 9:37:00 AM,350,350.95,347.9,347.9,1350
12/3/2018 9:36:00 AM,348,349.6,347.4,349.5,8100
12/3/2018 9:35:00 AM,344,348,344,348,975
12/3/2018 9:34:00 AM,343.7,345.7,343.1,344,1050
12/3/2018 9:33:00 AM,340.65,343.7,340.2,343.7,1875
12/3/2018 9:32:00 AM,343.6,343.6,339.95,339.95,3000
12/3/2018 9:31:00 AM,339.35,344.05,339.35,343.6,6375
12/3/2018 9:30:00 AM,342.45,342.55,338.9,339.35,2175
12/3/2018 9:29:00 AM,340.65,345,340.65,342.45,2175
12/3/2018 9:28:00 AM,344.55,344.55,340.45,340.65,1800
12/3/2018 9:27:00 AM,343.65,345.1,342.55,344.55,2625
12/3/2018 9:26:00 AM,346.6,346.6,341.45,343.65,2250
12/3/2018 9:25:00 AM,349.45,349.45,346.4,346.6,4125
12/3/2018 9:24:00 AM,350.25,350.55,349.45,349.45,1575
12/3/2018 9:23:00 AM,350.7,352.55,349.95,351.95,3075
12/3/2018 9:22:00 AM,350,351.85,349.9,350.7,1725
12/3/2018 9:21:00 AM,350.6,350.6,348.2,350,1350
12/3/2018 9:20:00 AM,352.15,354,350,350.6,2400
12/3/2018 9:19:00 AM,352.8,354.9,352.15,352.15,3825
12/3/2018 9:18:00 AM,349.55,352.8,347.15,352.8,1950
12/3/2018 9:17:00 AM,352.7,352.7,349.55,349.55,3675
12/3/2018 9:16:00 AM,356.65,357.4,352.7,352.7,2925
12/3/2018 9:15:00 AM,360.7,364.05,350,354.95,2925
