Date,USDINR18DEC70PE O,USDINR18DEC70PE H,USDINR18DEC70PE L,USDINR18DEC70PE C,USDINR18DEC70PE V
12/3/2018 3:45:00 PM,0.3725,0.375,0.3675,0.37,1118
12/3/2018 3:44:00 PM,0.3825,0.3825,0.3675,0.3725,1888
12/3/2018 3:43:00 PM,0.39,0.39,0.38,0.3825,1845
12/3/2018 3:42:00 PM,0.395,0.395,0.39,0.39,347
12/3/2018 3:41:00 PM,0.395,0.395,0.395,0.395,0
12/3/2018 3:40:00 PM,0.395,0.395,0.395,0.395,20
12/3/2018 3:39:00 PM,0.395,0.395,0.395,0.395,0
12/3/2018 3:38:00 PM,0.3975,0.3975,0.395,0.395,154
12/3/2018 3:37:00 PM,0.4,0.4,0.3975,0.3975,713
12/3/2018 3:36:00 PM,0.4025,0.4025,0.3975,0.4,201
12/3/2018 3:35:00 PM,0.4,0.405,0.4,0.4025,621
12/3/2018 3:34:00 PM,0.4025,0.4025,0.4,0.4,1012
12/3/2018 3:33:00 PM,0.4175,0.4175,0.4,0.4025,913
12/3/2018 3:32:00 PM,0.415,0.4175,0.415,0.4175,685
12/3/2018 3:31:00 PM,0.4075,0.4125,0.4075,0.4125,1241
12/3/2018 3:30:00 PM,0.41,0.41,0.4075,0.4075,600
12/3/2018 3:29:00 PM,0.4175,0.4175,0.41,0.41,595
12/3/2018 3:28:00 PM,0.4175,0.4175,0.4175,0.4175,200
12/3/2018 3:27:00 PM,0.42,0.42,0.4175,0.4175,20
12/3/2018 3:26:00 PM,0.42,0.42,0.42,0.42,0
12/3/2018 3:25:00 PM,0.42,0.42,0.42,0.42,100
12/3/2018 3:24:00 PM,0.42,0.42,0.4175,0.42,1600
12/3/2018 3:23:00 PM,0.415,0.42,0.415,0.42,400
12/3/2018 3:22:00 PM,0.415,0.415,0.415,0.415,150
12/3/2018 3:21:00 PM,0.42,0.42,0.415,0.415,259
12/3/2018 3:20:00 PM,0.415,0.42,0.415,0.42,154
12/3/2018 3:19:00 PM,0.415,0.415,0.415,0.415,210
12/3/2018 3:18:00 PM,0.4075,0.415,0.4075,0.415,165
12/3/2018 3:17:00 PM,0.4075,0.4075,0.4075,0.4075,0
12/3/2018 3:16:00 PM,0.4075,0.4075,0.4075,0.4075,100
12/3/2018 3:15:00 PM,0.4075,0.4075,0.4075,0.4075,160
12/3/2018 3:14:00 PM,0.4025,0.4075,0.4025,0.4075,767
12/3/2018 3:13:00 PM,0.4,0.4025,0.4,0.4025,27
12/3/2018 3:12:00 PM,0.3925,0.4,0.3925,0.4,210
12/3/2018 3:11:00 PM,0.3925,0.395,0.39,0.3925,555
12/3/2018 3:10:00 PM,0.395,0.395,0.3925,0.3925,138
12/3/2018 3:09:00 PM,0.3925,0.395,0.3925,0.395,4
12/3/2018 3:08:00 PM,0.4025,0.4025,0.3875,0.3925,652
12/3/2018 3:07:00 PM,0.3975,0.4025,0.3975,0.4025,34
12/3/2018 3:06:00 PM,0.3925,0.3975,0.3925,0.3975,88
12/3/2018 3:05:00 PM,0.3925,0.3925,0.3925,0.3925,0
12/3/2018 3:04:00 PM,0.4,0.4,0.3925,0.3925,40
12/3/2018 3:03:00 PM,0.395,0.4,0.395,0.4,49
12/3/2018 3:02:00 PM,0.3975,0.3975,0.395,0.395,5
12/3/2018 3:01:00 PM,0.3975,0.4,0.3975,0.3975,149
12/3/2018 3:00:00 PM,0.4025,0.4025,0.3875,0.3975,209
12/3/2018 2:59:00 PM,0.4025,0.4025,0.4025,0.4025,98
12/3/2018 2:58:00 PM,0.405,0.405,0.4025,0.4025,2
12/3/2018 2:57:00 PM,0.4025,0.405,0.4025,0.405,31
12/3/2018 2:56:00 PM,0.4025,0.4025,0.4025,0.4025,90
12/3/2018 2:55:00 PM,0.4075,0.4075,0.4025,0.4025,655
12/3/2018 2:54:00 PM,0.42,0.42,0.405,0.4075,269
12/3/2018 2:53:00 PM,0.42,0.42,0.42,0.42,0
12/3/2018 2:52:00 PM,0.42,0.42,0.42,0.42,0
12/3/2018 2:51:00 PM,0.425,0.425,0.4175,0.42,347
12/3/2018 2:50:00 PM,0.4275,0.4275,0.425,0.425,13
12/3/2018 2:49:00 PM,0.4275,0.4275,0.4275,0.4275,0
12/3/2018 2:48:00 PM,0.43,0.43,0.4275,0.4275,1
12/3/2018 2:47:00 PM,0.4325,0.4325,0.43,0.43,15
12/3/2018 2:46:00 PM,0.4325,0.4325,0.4325,0.4325,91
12/3/2018 2:45:00 PM,0.4325,0.4325,0.4325,0.4325,0
12/3/2018 2:44:00 PM,0.4325,0.4325,0.4325,0.4325,0
12/3/2018 2:43:00 PM,0.435,0.435,0.4325,0.4325,81
12/3/2018 2:42:00 PM,0.435,0.435,0.435,0.435,500
12/3/2018 2:41:00 PM,0.4325,0.435,0.4325,0.435,56
12/3/2018 2:40:00 PM,0.4325,0.4325,0.4325,0.4325,50
12/3/2018 2:39:00 PM,0.4325,0.4325,0.4325,0.4325,0
12/3/2018 2:38:00 PM,0.44,0.44,0.4325,0.4325,390
12/3/2018 2:37:00 PM,0.4425,0.4425,0.44,0.44,100
12/3/2018 2:36:00 PM,0.44,0.4425,0.44,0.4425,511
12/3/2018 2:35:00 PM,0.435,0.44,0.435,0.44,1396
12/3/2018 2:34:00 PM,0.4325,0.435,0.4325,0.435,106
12/3/2018 2:33:00 PM,0.4325,0.4325,0.4325,0.4325,0
12/3/2018 2:32:00 PM,0.4275,0.4325,0.4275,0.4325,110
12/3/2018 2:31:00 PM,0.43,0.43,0.4275,0.4275,41
12/3/2018 2:30:00 PM,0.43,0.43,0.4275,0.43,356
12/3/2018 2:29:00 PM,0.4325,0.4325,0.43,0.43,13
12/3/2018 2:28:00 PM,0.43,0.4325,0.43,0.4325,149
12/3/2018 2:27:00 PM,0.43,0.4325,0.43,0.43,209
12/3/2018 2:26:00 PM,0.43,0.43,0.43,0.43,0
12/3/2018 2:25:00 PM,0.4225,0.43,0.4225,0.43,1230
12/3/2018 2:24:00 PM,0.4225,0.4225,0.4225,0.4225,0
12/3/2018 2:23:00 PM,0.42,0.4225,0.42,0.4225,96
12/3/2018 2:22:00 PM,0.4225,0.4225,0.42,0.42,193
12/3/2018 2:21:00 PM,0.4275,0.4275,0.4225,0.4225,13
12/3/2018 2:20:00 PM,0.42,0.4275,0.42,0.4275,119
12/3/2018 2:19:00 PM,0.425,0.425,0.42,0.42,39
12/3/2018 2:18:00 PM,0.425,0.425,0.425,0.425,488
12/3/2018 2:17:00 PM,0.4225,0.425,0.4225,0.425,194
12/3/2018 2:16:00 PM,0.4175,0.425,0.4175,0.425,1297
12/3/2018 2:15:00 PM,0.4175,0.42,0.4175,0.4175,2437
12/3/2018 2:14:00 PM,0.4175,0.4175,0.4175,0.4175,9
12/3/2018 2:13:00 PM,0.4175,0.4175,0.4175,0.4175,277
12/3/2018 2:12:00 PM,0.4175,0.4175,0.4175,0.4175,6
12/3/2018 2:11:00 PM,0.42,0.42,0.415,0.4175,66
12/3/2018 2:10:00 PM,0.42,0.42,0.42,0.42,0
12/3/2018 2:09:00 PM,0.4175,0.42,0.4175,0.42,150
12/3/2018 2:08:00 PM,0.4175,0.4175,0.4175,0.4175,13
12/3/2018 2:07:00 PM,0.42,0.42,0.415,0.4175,304
12/3/2018 2:06:00 PM,0.4225,0.4225,0.42,0.42,645
12/3/2018 2:05:00 PM,0.4225,0.4225,0.4225,0.4225,186
12/3/2018 2:04:00 PM,0.4225,0.4225,0.4175,0.4225,848
12/3/2018 2:03:00 PM,0.425,0.425,0.4225,0.4225,28
12/3/2018 2:02:00 PM,0.4275,0.4275,0.425,0.425,62
12/3/2018 2:01:00 PM,0.415,0.4325,0.415,0.4275,646
12/3/2018 2:00:00 PM,0.4175,0.4175,0.415,0.415,100
12/3/2018 1:59:00 PM,0.4175,0.4225,0.4175,0.4175,559
12/3/2018 1:58:00 PM,0.4175,0.42,0.415,0.4175,439
12/3/2018 1:57:00 PM,0.415,0.4175,0.4125,0.4175,293
12/3/2018 1:56:00 PM,0.4125,0.415,0.4125,0.415,503
12/3/2018 1:55:00 PM,0.4025,0.4125,0.4025,0.4125,259
12/3/2018 1:54:00 PM,0.41,0.41,0.4025,0.4025,368
12/3/2018 1:53:00 PM,0.4075,0.41,0.4075,0.41,116
12/3/2018 1:52:00 PM,0.405,0.4075,0.405,0.4075,1716
12/3/2018 1:51:00 PM,0.405,0.405,0.405,0.405,62
12/3/2018 1:50:00 PM,0.4025,0.405,0.4025,0.405,17
12/3/2018 1:49:00 PM,0.405,0.405,0.4025,0.4025,690
12/3/2018 1:48:00 PM,0.405,0.405,0.405,0.405,0
12/3/2018 1:47:00 PM,0.405,0.405,0.405,0.405,0
12/3/2018 1:46:00 PM,0.4,0.405,0.4,0.405,738
12/3/2018 1:45:00 PM,0.3975,0.4,0.3975,0.4,1002
12/3/2018 1:44:00 PM,0.39,0.3975,0.39,0.3975,150
12/3/2018 1:43:00 PM,0.39,0.39,0.39,0.39,0
12/3/2018 1:42:00 PM,0.3975,0.3975,0.39,0.39,3
12/3/2018 1:41:00 PM,0.3925,0.3975,0.3925,0.3975,400
12/3/2018 1:40:00 PM,0.3825,0.3925,0.3825,0.3925,109
12/3/2018 1:39:00 PM,0.385,0.385,0.3825,0.3825,420
12/3/2018 1:38:00 PM,0.3875,0.39,0.385,0.385,119
12/3/2018 1:37:00 PM,0.385,0.3875,0.385,0.3875,7
12/3/2018 1:36:00 PM,0.38,0.385,0.38,0.385,5
12/3/2018 1:35:00 PM,0.3875,0.3875,0.38,0.38,187
12/3/2018 1:34:00 PM,0.3875,0.3875,0.3825,0.385,94
12/3/2018 1:33:00 PM,0.385,0.3875,0.3825,0.3875,64
12/3/2018 1:32:00 PM,0.385,0.385,0.385,0.385,0
12/3/2018 1:31:00 PM,0.385,0.3875,0.3825,0.385,276
12/3/2018 1:30:00 PM,0.3925,0.3975,0.38,0.385,1176
12/3/2018 1:29:00 PM,0.3975,0.3975,0.39,0.3925,941
12/3/2018 1:28:00 PM,0.4125,0.4125,0.395,0.3975,1352
12/3/2018 1:27:00 PM,0.4075,0.4125,0.4075,0.4125,242
12/3/2018 1:26:00 PM,0.41,0.41,0.4025,0.4075,431
12/3/2018 1:25:00 PM,0.4075,0.4125,0.4075,0.41,754
12/3/2018 1:24:00 PM,0.4075,0.4125,0.4075,0.4075,409
12/3/2018 1:23:00 PM,0.4125,0.415,0.4075,0.4075,116
12/3/2018 1:22:00 PM,0.4125,0.4125,0.4075,0.4125,361
12/3/2018 1:21:00 PM,0.4175,0.4175,0.41,0.4125,296
12/3/2018 1:20:00 PM,0.42,0.4225,0.4175,0.4175,513
12/3/2018 1:19:00 PM,0.42,0.42,0.42,0.42,0
12/3/2018 1:18:00 PM,0.42,0.42,0.42,0.42,29
12/3/2018 1:17:00 PM,0.42,0.42,0.415,0.42,382
12/3/2018 1:16:00 PM,0.4225,0.4225,0.42,0.42,209
12/3/2018 1:15:00 PM,0.425,0.4275,0.4225,0.4225,850
12/3/2018 1:14:00 PM,0.4225,0.425,0.4225,0.425,253
12/3/2018 1:13:00 PM,0.425,0.4275,0.42,0.4225,584
12/3/2018 1:12:00 PM,0.4225,0.425,0.4225,0.425,141
12/3/2018 1:11:00 PM,0.4175,0.425,0.4175,0.4225,154
12/3/2018 1:10:00 PM,0.42,0.42,0.4175,0.4175,11
12/3/2018 1:09:00 PM,0.41,0.42,0.41,0.42,225
12/3/2018 1:08:00 PM,0.4175,0.4175,0.4075,0.41,771
12/3/2018 1:07:00 PM,0.415,0.4175,0.4125,0.4175,354
12/3/2018 1:06:00 PM,0.4175,0.4175,0.41,0.415,181
12/3/2018 1:05:00 PM,0.4175,0.4175,0.4175,0.4175,0
12/3/2018 1:04:00 PM,0.41,0.4175,0.41,0.4175,11
12/3/2018 1:03:00 PM,0.4175,0.4175,0.41,0.41,290
12/3/2018 1:02:00 PM,0.41,0.4175,0.41,0.4175,680
12/3/2018 1:01:00 PM,0.41,0.41,0.41,0.41,0
12/3/2018 1:00:00 PM,0.41,0.41,0.41,0.41,0
12/3/2018 12:59:00 PM,0.41,0.41,0.41,0.41,18
12/3/2018 12:58:00 PM,0.4025,0.41,0.4025,0.41,324
12/3/2018 12:57:00 PM,0.4025,0.4025,0.4025,0.4025,25
12/3/2018 12:56:00 PM,0.405,0.405,0.4025,0.4025,11
12/3/2018 12:55:00 PM,0.405,0.405,0.405,0.405,10
12/3/2018 12:54:00 PM,0.4025,0.405,0.4025,0.405,28
12/3/2018 12:53:00 PM,0.4,0.4025,0.4,0.4025,310
12/3/2018 12:52:00 PM,0.405,0.4075,0.4,0.4,761
12/3/2018 12:51:00 PM,0.3975,0.405,0.395,0.405,786
12/3/2018 12:50:00 PM,0.3975,0.4,0.3975,0.3975,792
12/3/2018 12:49:00 PM,0.39,0.3975,0.39,0.3975,343
12/3/2018 12:48:00 PM,0.3925,0.395,0.39,0.39,838
12/3/2018 12:47:00 PM,0.375,0.3925,0.375,0.3925,1037
12/3/2018 12:46:00 PM,0.385,0.385,0.375,0.375,780
12/3/2018 12:45:00 PM,0.3875,0.3875,0.385,0.385,155
12/3/2018 12:44:00 PM,0.39,0.3925,0.3875,0.3875,452
12/3/2018 12:43:00 PM,0.39,0.39,0.39,0.39,1940
12/3/2018 12:42:00 PM,0.39,0.39,0.39,0.39,487
12/3/2018 12:41:00 PM,0.3925,0.3925,0.3875,0.39,113
12/3/2018 12:40:00 PM,0.39,0.3925,0.385,0.3925,2183
12/3/2018 12:39:00 PM,0.39,0.395,0.39,0.39,105
12/3/2018 12:38:00 PM,0.3925,0.3925,0.39,0.39,129
12/3/2018 12:37:00 PM,0.395,0.395,0.3925,0.3925,2886
12/3/2018 12:36:00 PM,0.39,0.395,0.39,0.395,70
12/3/2018 12:35:00 PM,0.385,0.3925,0.385,0.39,726
12/3/2018 12:34:00 PM,0.385,0.3875,0.3825,0.385,1265
12/3/2018 12:33:00 PM,0.3875,0.3875,0.385,0.385,310
12/3/2018 12:32:00 PM,0.38,0.3875,0.38,0.3875,168
12/3/2018 12:31:00 PM,0.3775,0.3825,0.375,0.38,1869
12/3/2018 12:30:00 PM,0.3975,0.3975,0.3775,0.3775,2071
12/3/2018 12:29:00 PM,0.3975,0.3975,0.3975,0.3975,194
12/3/2018 12:28:00 PM,0.395,0.3975,0.395,0.3975,906
12/3/2018 12:27:00 PM,0.4025,0.4025,0.3875,0.395,2824
12/3/2018 12:26:00 PM,0.405,0.405,0.4025,0.4025,4426
12/3/2018 12:25:00 PM,0.405,0.41,0.405,0.405,10181
12/3/2018 12:24:00 PM,0.41,0.41,0.405,0.405,1881
12/3/2018 12:23:00 PM,0.415,0.415,0.4075,0.41,663
12/3/2018 12:22:00 PM,0.415,0.415,0.4125,0.415,2156
12/3/2018 12:21:00 PM,0.415,0.4175,0.415,0.415,1195
12/3/2018 12:20:00 PM,0.42,0.42,0.41,0.415,437
12/3/2018 12:19:00 PM,0.41,0.4175,0.4075,0.4175,612
12/3/2018 12:18:00 PM,0.4175,0.4175,0.4,0.41,1272
12/3/2018 12:17:00 PM,0.4275,0.4325,0.415,0.4175,780
12/3/2018 12:16:00 PM,0.4425,0.4425,0.4275,0.4275,1873
12/3/2018 12:15:00 PM,0.46,0.46,0.4425,0.4425,1602
12/3/2018 12:14:00 PM,0.46,0.46,0.4575,0.46,117
12/3/2018 12:13:00 PM,0.465,0.465,0.4575,0.46,774
12/3/2018 12:12:00 PM,0.475,0.475,0.465,0.465,730
12/3/2018 12:11:00 PM,0.475,0.475,0.475,0.475,0
12/3/2018 12:10:00 PM,0.475,0.475,0.475,0.475,0
12/3/2018 12:09:00 PM,0.475,0.475,0.475,0.475,0
12/3/2018 12:08:00 PM,0.475,0.475,0.475,0.475,0
12/3/2018 12:07:00 PM,0.475,0.475,0.475,0.475,96
12/3/2018 12:06:00 PM,0.475,0.475,0.475,0.475,0
12/3/2018 12:05:00 PM,0.4775,0.4775,0.475,0.475,141
12/3/2018 12:04:00 PM,0.4775,0.4775,0.4775,0.4775,86
12/3/2018 12:03:00 PM,0.4825,0.4825,0.4775,0.4775,80
12/3/2018 12:02:00 PM,0.4825,0.4825,0.4825,0.4825,0
12/3/2018 12:01:00 PM,0.4825,0.4825,0.4825,0.4825,0
12/3/2018 12:00:00 PM,0.4775,0.4825,0.4775,0.4825,80
12/3/2018 11:59:00 AM,0.4775,0.4775,0.4775,0.4775,4
12/3/2018 11:58:00 AM,0.475,0.475,0.475,0.475,477
12/3/2018 11:57:00 AM,0.4725,0.475,0.4725,0.475,23
12/3/2018 11:56:00 AM,0.4725,0.4725,0.4725,0.4725,180
12/3/2018 11:55:00 AM,0.47,0.4725,0.47,0.4725,87
12/3/2018 11:54:00 AM,0.4725,0.4725,0.47,0.47,272
12/3/2018 11:53:00 AM,0.475,0.475,0.4725,0.4725,90
12/3/2018 11:52:00 AM,0.47,0.47,0.47,0.47,0
12/3/2018 11:51:00 AM,0.47,0.47,0.47,0.47,0
12/3/2018 11:50:00 AM,0.4675,0.47,0.4675,0.47,5
12/3/2018 11:49:00 AM,0.4675,0.4675,0.4675,0.4675,0
12/3/2018 11:48:00 AM,0.4725,0.4725,0.4675,0.4675,1
12/3/2018 11:47:00 AM,0.4725,0.4725,0.4725,0.4725,3
12/3/2018 11:46:00 AM,0.475,0.475,0.4725,0.4725,80
12/3/2018 11:45:00 AM,0.4725,0.475,0.4725,0.475,3
12/3/2018 11:44:00 AM,0.4725,0.4725,0.4725,0.4725,40
12/3/2018 11:43:00 AM,0.4725,0.4725,0.4725,0.4725,0
12/3/2018 11:42:00 AM,0.4725,0.4725,0.4725,0.4725,0
12/3/2018 11:41:00 AM,0.4675,0.4725,0.4675,0.4725,4
12/3/2018 11:40:00 AM,0.465,0.4675,0.465,0.4675,17
12/3/2018 11:39:00 AM,0.465,0.4675,0.465,0.465,212
12/3/2018 11:38:00 AM,0.4675,0.4675,0.465,0.465,152
12/3/2018 11:37:00 AM,0.4675,0.4675,0.4675,0.4675,0
12/3/2018 11:36:00 AM,0.4675,0.4675,0.4675,0.4675,6
12/3/2018 11:35:00 AM,0.4725,0.4725,0.4675,0.4675,100
12/3/2018 11:34:00 AM,0.48,0.48,0.4675,0.4725,66
12/3/2018 11:33:00 AM,0.475,0.48,0.475,0.48,101
12/3/2018 11:32:00 AM,0.475,0.475,0.475,0.475,0
12/3/2018 11:31:00 AM,0.475,0.475,0.475,0.475,89
12/3/2018 11:30:00 AM,0.475,0.475,0.475,0.475,3
12/3/2018 11:29:00 AM,0.4725,0.475,0.4725,0.475,50
12/3/2018 11:28:00 AM,0.4725,0.4725,0.4725,0.4725,1
12/3/2018 11:27:00 AM,0.4725,0.4725,0.4725,0.4725,0
12/3/2018 11:26:00 AM,0.47,0.4775,0.47,0.4725,309
12/3/2018 11:25:00 AM,0.47,0.47,0.47,0.47,72
12/3/2018 11:24:00 AM,0.4725,0.4725,0.47,0.47,135
12/3/2018 11:23:00 AM,0.465,0.4725,0.465,0.4725,95
12/3/2018 11:22:00 AM,0.4575,0.465,0.4575,0.465,215
12/3/2018 11:21:00 AM,0.465,0.465,0.4575,0.4575,61
12/3/2018 11:20:00 AM,0.4625,0.465,0.4625,0.465,25
12/3/2018 11:19:00 AM,0.46,0.4625,0.46,0.4625,93
12/3/2018 11:18:00 AM,0.46,0.46,0.46,0.46,0
12/3/2018 11:17:00 AM,0.4625,0.465,0.46,0.46,150
12/3/2018 11:16:00 AM,0.4625,0.4625,0.46,0.4625,1006
12/3/2018 11:15:00 AM,0.4625,0.4625,0.455,0.4625,240
12/3/2018 11:14:00 AM,0.455,0.4625,0.455,0.4625,205
12/3/2018 11:13:00 AM,0.46,0.46,0.455,0.455,20
12/3/2018 11:12:00 AM,0.4575,0.46,0.455,0.46,257
12/3/2018 11:11:00 AM,0.4525,0.46,0.4525,0.4575,251
12/3/2018 11:10:00 AM,0.45,0.4525,0.45,0.4525,25
12/3/2018 11:09:00 AM,0.455,0.4575,0.45,0.45,662
12/3/2018 11:08:00 AM,0.4675,0.4675,0.4525,0.455,1225
12/3/2018 11:07:00 AM,0.47,0.47,0.4675,0.4675,97
12/3/2018 11:06:00 AM,0.4775,0.4775,0.47,0.47,207
12/3/2018 11:05:00 AM,0.4775,0.4775,0.4775,0.4775,130
12/3/2018 11:04:00 AM,0.475,0.4775,0.475,0.4775,18
12/3/2018 11:03:00 AM,0.48,0.48,0.475,0.475,3248
12/3/2018 11:02:00 AM,0.4875,0.4875,0.48,0.48,1
12/3/2018 11:01:00 AM,0.49,0.49,0.4875,0.4875,93
12/3/2018 11:00:00 AM,0.49,0.49,0.49,0.49,0
12/3/2018 10:59:00 AM,0.49,0.49,0.49,0.49,5
12/3/2018 10:58:00 AM,0.49,0.49,0.4875,0.49,168
12/3/2018 10:57:00 AM,0.49,0.495,0.49,0.495,275
12/3/2018 10:56:00 AM,0.49,0.49,0.49,0.49,0
12/3/2018 10:55:00 AM,0.49,0.49,0.49,0.49,0
12/3/2018 10:54:00 AM,0.49,0.49,0.49,0.49,100
12/3/2018 10:53:00 AM,0.495,0.495,0.49,0.49,313
12/3/2018 10:52:00 AM,0.4925,0.495,0.4925,0.495,293
12/3/2018 10:51:00 AM,0.49,0.495,0.49,0.4925,46
12/3/2018 10:50:00 AM,0.495,0.495,0.49,0.49,105
12/3/2018 10:49:00 AM,0.4925,0.495,0.4925,0.495,178
12/3/2018 10:48:00 AM,0.495,0.495,0.4925,0.4925,218
12/3/2018 10:47:00 AM,0.495,0.495,0.495,0.495,0
12/3/2018 10:46:00 AM,0.4975,0.4975,0.495,0.495,128
12/3/2018 10:45:00 AM,0.4975,0.4975,0.4975,0.4975,6
12/3/2018 10:44:00 AM,0.4975,0.4975,0.4975,0.4975,190
12/3/2018 10:43:00 AM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 10:42:00 AM,0.5,0.5025,0.495,0.4975,275
12/3/2018 10:41:00 AM,0.5025,0.5025,0.5,0.5,434
12/3/2018 10:40:00 AM,0.505,0.505,0.5025,0.5025,350
12/3/2018 10:39:00 AM,0.505,0.505,0.505,0.505,0
12/3/2018 10:38:00 AM,0.505,0.505,0.505,0.505,13
12/3/2018 10:37:00 AM,0.5025,0.505,0.5025,0.505,130
12/3/2018 10:36:00 AM,0.505,0.505,0.5025,0.505,331
