Date,NIFTY18DEC10950PE O,NIFTY18DEC10950PE H,NIFTY18DEC10950PE L,NIFTY18DEC10950PE C,NIFTY18DEC10950PE V
12/3/2018 2:52:00 PM,212.9,214.7,212.9,214.7,150
12/3/2018 2:51:00 PM,212.9,212.9,212.9,212.9,0
12/3/2018 2:50:00 PM,221.15,221.15,212.9,212.9,75
12/3/2018 2:49:00 PM,221.15,221.15,221.15,221.15,0
12/3/2018 2:48:00 PM,224.25,224.25,221.15,221.15,300
12/3/2018 2:47:00 PM,221,224.25,221,224.25,150
12/3/2018 2:46:00 PM,221,221,221,221,0
12/3/2018 2:45:00 PM,221.8,221.8,221,221,75
12/3/2018 2:44:00 PM,221.8,221.8,221.8,221.8,0
12/3/2018 2:43:00 PM,221,221.8,221,221.8,75
12/3/2018 2:42:00 PM,217.7,221,217.7,221,75
12/3/2018 2:41:00 PM,217.7,217.7,217.7,217.7,0
12/3/2018 2:40:00 PM,217.7,217.7,217.7,217.7,0
12/3/2018 2:39:00 PM,219.2,219.2,217.7,217.7,150
12/3/2018 2:38:00 PM,217.2,219.4,217.2,219.2,225
12/3/2018 2:37:00 PM,214,217.2,214,217.2,225
12/3/2018 2:36:00 PM,212.2,214,212.2,214,150
12/3/2018 2:35:00 PM,212.2,212.2,212.2,212.2,0
12/3/2018 2:34:00 PM,214.65,214.65,212.2,212.2,150
12/3/2018 2:33:00 PM,214,214.65,214,214.65,75
12/3/2018 2:32:00 PM,216,217.35,214,214,300
12/3/2018 2:31:00 PM,216,216,216,216,0
12/3/2018 2:30:00 PM,221.7,221.7,216,216,75
12/3/2018 2:29:00 PM,218.75,223,218.75,221.7,300
12/3/2018 2:28:00 PM,216.25,220,216.25,218.75,225
12/3/2018 2:27:00 PM,214,216.25,214,216.25,375
12/3/2018 2:26:00 PM,213.05,214,213.05,214,150
12/3/2018 2:25:00 PM,207,213.05,207,213.05,375
12/3/2018 2:24:00 PM,207,207,207,207,0
12/3/2018 2:23:00 PM,207,207,207,207,0
12/3/2018 2:22:00 PM,207,207,207,207,600
12/3/2018 2:21:00 PM,207.55,207.55,207,207,600
12/3/2018 2:20:00 PM,205.85,207.55,205.85,207.55,225
12/3/2018 2:19:00 PM,205.85,205.85,205.85,205.85,0
12/3/2018 2:18:00 PM,205.85,205.85,205.85,205.85,0
12/3/2018 2:17:00 PM,205.85,205.85,205.85,205.85,0
12/3/2018 2:16:00 PM,210,210,205.85,205.85,150
12/3/2018 2:15:00 PM,210,210,210,210,0
12/3/2018 2:14:00 PM,210,210,210,210,0
12/3/2018 2:13:00 PM,210,210,210,210,0
12/3/2018 2:12:00 PM,210,210,210,210,0
12/3/2018 2:11:00 PM,210,210,210,210,0
12/3/2018 2:10:00 PM,210.35,210.35,210,210,150
12/3/2018 2:09:00 PM,213.85,213.85,210.35,210.35,525
12/3/2018 2:08:00 PM,213.85,213.85,213.85,213.85,0
12/3/2018 2:07:00 PM,213.85,213.85,213.85,213.85,0
12/3/2018 2:06:00 PM,213,214,213,213.85,300
12/3/2018 2:05:00 PM,215.6,215.6,213,213,4875
12/3/2018 2:04:00 PM,214.7,215.6,214.55,215.6,750
12/3/2018 2:03:00 PM,210.95,214.7,210.95,214.7,375
12/3/2018 2:02:00 PM,209.7,210.95,209.7,210.95,450
12/3/2018 2:01:00 PM,208.35,209.7,208.35,209.7,375
12/3/2018 2:00:00 PM,204.3,206.85,204.3,206.85,675
12/3/2018 1:59:00 PM,203.65,204.3,203.65,204.3,150
12/3/2018 1:58:00 PM,203.15,204.05,203.15,203.65,900
12/3/2018 1:57:00 PM,205.15,205.15,202.95,203.15,1425
12/3/2018 1:56:00 PM,205.15,205.15,205.15,205.15,0
12/3/2018 1:55:00 PM,205.5,205.55,205.15,205.15,1050
12/3/2018 1:54:00 PM,204,206.1,204,205.5,2475
12/3/2018 1:53:00 PM,203.65,204,203.65,204,1575
12/3/2018 1:52:00 PM,203.65,203.65,203.65,203.65,0
12/3/2018 1:51:00 PM,204,204.65,203.65,203.65,2400
12/3/2018 1:50:00 PM,204.75,204.75,204,204,300
12/3/2018 1:49:00 PM,203.45,204.75,203.25,204.75,525
12/3/2018 1:48:00 PM,203.6,203.6,203,203.45,150
12/3/2018 1:47:00 PM,204.5,204.5,203.6,203.6,225
12/3/2018 1:46:00 PM,208.9,208.9,204.5,204.5,525
12/3/2018 1:45:00 PM,208.9,208.9,208.9,208.9,0
12/3/2018 1:44:00 PM,208.9,208.9,208.9,208.9,0
12/3/2018 1:43:00 PM,208.75,208.9,208.5,208.9,525
12/3/2018 1:42:00 PM,208.75,208.75,208.75,208.75,0
12/3/2018 1:41:00 PM,209.3,209.3,208.55,208.75,675
12/3/2018 1:40:00 PM,215.35,215.35,209,209.3,900
12/3/2018 1:39:00 PM,214,215.35,214,215.35,900
12/3/2018 1:38:00 PM,219,219,214,214,600
12/3/2018 1:37:00 PM,219,219,219,219,0
12/3/2018 1:36:00 PM,220.05,220.05,219,219,75
12/3/2018 1:35:00 PM,220.05,220.05,220.05,220.05,0
12/3/2018 1:34:00 PM,220.05,220.05,220.05,220.05,0
12/3/2018 1:33:00 PM,220.85,220.85,220.05,220.05,300
12/3/2018 1:32:00 PM,220.45,220.85,220.45,220.85,1050
12/3/2018 1:31:00 PM,220.45,220.45,220.45,220.45,0
12/3/2018 1:30:00 PM,220.45,220.45,220.45,220.45,0
12/3/2018 1:29:00 PM,220.45,220.45,220.45,220.45,75
12/3/2018 1:28:00 PM,220.45,220.45,220.45,220.45,0
12/3/2018 1:27:00 PM,220.45,220.45,220.45,220.45,0
12/3/2018 1:26:00 PM,221.8,221.8,220.45,220.45,300
12/3/2018 1:25:00 PM,223.25,224.2,221.8,221.8,975
12/3/2018 1:24:00 PM,225,225,223.25,223.25,150
12/3/2018 1:23:00 PM,225,225,225,225,0
12/3/2018 1:22:00 PM,223,225,223,225,75
12/3/2018 1:21:00 PM,223,223,223,223,0
12/3/2018 1:20:00 PM,219.9,223,219.9,223,150
12/3/2018 1:19:00 PM,220.1,220.1,219.9,219.9,225
12/3/2018 1:18:00 PM,224,224,220.1,220.1,2325
12/3/2018 1:17:00 PM,225.9,225.9,224,224,300
12/3/2018 1:16:00 PM,225.9,225.9,225.9,225.9,0
12/3/2018 1:15:00 PM,226.4,226.4,225.9,225.9,75
12/3/2018 1:14:00 PM,226.4,226.4,226.4,226.4,0
12/3/2018 1:13:00 PM,232.3,232.3,226.4,226.4,225
12/3/2018 1:12:00 PM,232.3,232.3,232.3,232.3,0
12/3/2018 1:11:00 PM,232.3,232.3,232.3,232.3,0
12/3/2018 1:10:00 PM,229.55,232.3,229.55,232.3,375
12/3/2018 1:09:00 PM,229.55,229.55,229.55,229.55,0
12/3/2018 1:08:00 PM,230.15,230.15,229.55,229.55,150
12/3/2018 1:07:00 PM,232,232,230.15,230.15,300
12/3/2018 1:06:00 PM,234.35,234.4,232,232,300
12/3/2018 1:05:00 PM,235.5,235.5,234.35,234.35,75
12/3/2018 1:04:00 PM,233.35,235.5,233.35,235.5,225
12/3/2018 1:03:00 PM,232.2,233.55,231.35,233.35,375
12/3/2018 1:02:00 PM,230.8,232.2,230.8,232.2,600
12/3/2018 1:01:00 PM,235.45,235.45,230.8,230.8,225
12/3/2018 1:00:00 PM,235.45,235.45,235.45,235.45,0
12/3/2018 12:59:00 PM,235,235.5,235,235.45,150
12/3/2018 12:58:00 PM,233.65,235,233.5,235,225
12/3/2018 12:57:00 PM,233.65,233.65,233.65,233.65,0
12/3/2018 12:56:00 PM,233.65,233.65,233.65,233.65,0
12/3/2018 12:55:00 PM,233.65,233.65,233.65,233.65,0
12/3/2018 12:54:00 PM,233.65,233.65,233.65,233.65,0
12/3/2018 12:53:00 PM,231.15,233.65,231.15,233.65,450
12/3/2018 12:52:00 PM,230.85,231.15,230.7,231.15,300
12/3/2018 12:51:00 PM,232.4,232.4,230,230.85,225
12/3/2018 12:50:00 PM,232.4,232.4,232.4,232.4,0
12/3/2018 12:49:00 PM,232.4,232.4,232.4,232.4,0
12/3/2018 12:48:00 PM,233.65,233.65,231.65,232.4,300
12/3/2018 12:47:00 PM,229.1,233.65,229.1,233.65,300
12/3/2018 12:46:00 PM,227.85,230,227.85,229.1,900
12/3/2018 12:45:00 PM,227.2,227.85,227.2,227.85,150
12/3/2018 12:44:00 PM,225.15,227.2,225.15,227.2,150
12/3/2018 12:43:00 PM,224,225.85,224,225.15,300
12/3/2018 12:42:00 PM,224,224,224,224,0
12/3/2018 12:41:00 PM,224,224,224,224,0
12/3/2018 12:40:00 PM,225,225,224,224,525
12/3/2018 12:39:00 PM,226.05,226.05,225,225,75
12/3/2018 12:38:00 PM,226.05,226.05,226.05,226.05,0
12/3/2018 12:37:00 PM,226.05,226.05,226.05,226.05,0
12/3/2018 12:36:00 PM,225.85,226.05,225.5,226.05,375
12/3/2018 12:35:00 PM,226.25,226.25,225.85,225.85,150
12/3/2018 12:34:00 PM,229.35,229.35,225.25,226.25,525
12/3/2018 12:33:00 PM,229.7,229.7,229,229.35,375
12/3/2018 12:32:00 PM,229.7,229.7,229.7,229.7,0
12/3/2018 12:31:00 PM,229.7,229.7,229.7,229.7,0
12/3/2018 12:30:00 PM,232.8,232.8,229.7,229.7,150
12/3/2018 12:29:00 PM,232.8,232.8,232.8,232.8,0
12/3/2018 12:28:00 PM,232.8,232.8,232.8,232.8,0
12/3/2018 12:27:00 PM,231.5,233.65,231.5,232.8,150
12/3/2018 12:26:00 PM,230.95,232.3,230.95,231.5,525
12/3/2018 12:25:00 PM,230.95,230.95,230.95,230.95,0
12/3/2018 12:24:00 PM,230.55,230.95,230.55,230.95,150
12/3/2018 12:23:00 PM,231.55,231.6,230.55,230.55,150
12/3/2018 12:22:00 PM,233.4,233.4,231.55,231.55,75
12/3/2018 12:21:00 PM,233.4,233.4,233.4,233.4,0
12/3/2018 12:20:00 PM,234.8,234.8,233.4,233.4,75
12/3/2018 12:19:00 PM,235,235,233.45,234.8,225
12/3/2018 12:18:00 PM,235.65,237,233.55,235,375
12/3/2018 12:17:00 PM,232.3,237.65,232.3,235.65,2175
12/3/2018 12:16:00 PM,231.9,232.3,231.9,232.3,75
12/3/2018 12:15:00 PM,231.65,232.05,231.65,231.9,1125
12/3/2018 12:14:00 PM,231.6,231.65,231.6,231.65,600
12/3/2018 12:13:00 PM,230,231.6,230,231.6,1725
12/3/2018 12:12:00 PM,229.2,230,229.2,230,225
12/3/2018 12:11:00 PM,225.8,229.75,225.8,229.2,2700
12/3/2018 12:10:00 PM,225.8,225.8,225.8,225.8,0
12/3/2018 12:09:00 PM,225.5,225.8,225.5,225.8,1200
12/3/2018 12:08:00 PM,227,227,225.5,225.5,225
12/3/2018 12:07:00 PM,230.65,230.65,228.85,228.85,75
12/3/2018 12:06:00 PM,230.75,231.15,230.65,230.65,900
12/3/2018 12:05:00 PM,230.2,231,230.2,230.75,150
12/3/2018 12:04:00 PM,228.85,230.2,228.85,230.2,150
12/3/2018 12:03:00 PM,224.9,228.85,224.9,228.85,75
12/3/2018 12:02:00 PM,224.9,224.9,224.9,224.9,0
12/3/2018 12:01:00 PM,224.6,224.9,224.6,224.9,1050
12/3/2018 12:00:00 PM,225.95,225.95,224.5,224.6,450
12/3/2018 11:59:00 AM,225.95,225.95,225.95,225.95,0
12/3/2018 11:58:00 AM,225.95,225.95,225.95,225.95,75
12/3/2018 11:57:00 AM,229.45,229.45,225.95,225.95,150
12/3/2018 11:56:00 AM,230.2,230.2,228.85,229.45,525
12/3/2018 11:55:00 AM,232.4,232.4,230,230.2,3975
12/3/2018 11:54:00 AM,228.05,233.85,228.05,232.4,4125
12/3/2018 11:53:00 AM,225.5,228.05,225.5,228.05,375
12/3/2018 11:52:00 AM,225.6,225.6,225.25,225.5,150
12/3/2018 11:51:00 AM,227.75,227.75,225.6,225.6,1050
12/3/2018 11:50:00 AM,229,229,227.2,227.75,225
12/3/2018 11:49:00 AM,225,229.75,225,229,1575
12/3/2018 11:48:00 AM,225,225,223.9,225,225
12/3/2018 11:47:00 AM,221.8,226.4,221.8,225,2850
12/3/2018 11:46:00 AM,215,221.9,215,221.8,2025
12/3/2018 11:45:00 AM,215,215,215,215,0
12/3/2018 11:44:00 AM,215,215,215,215,0
12/3/2018 11:43:00 AM,215,215,215,215,0
12/3/2018 11:42:00 AM,216.1,216.1,215,215,150
12/3/2018 11:41:00 AM,216,216.1,216,216.1,150
12/3/2018 11:40:00 AM,215.3,216,215.3,216,75
12/3/2018 11:39:00 AM,215.3,215.3,215.3,215.3,0
12/3/2018 11:38:00 AM,216.15,216.15,215.3,215.3,75
12/3/2018 11:37:00 AM,217.6,217.95,216.15,216.15,825
12/3/2018 11:36:00 AM,218.6,219.8,217.6,217.6,2250
12/3/2018 11:35:00 AM,217.65,219.35,217.65,218.6,4800
12/3/2018 11:34:00 AM,214.6,218.75,214.6,217.65,825
12/3/2018 11:33:00 AM,215,215.9,214.6,214.6,675
12/3/2018 11:32:00 AM,214,215,214,215,2175
12/3/2018 11:31:00 AM,211.7,214,211.7,214,150
12/3/2018 11:30:00 AM,211.7,211.7,211.7,211.7,0
12/3/2018 11:29:00 AM,211,212.65,211,211.7,150
12/3/2018 11:28:00 AM,208.5,211,208.5,211,75
12/3/2018 11:27:00 AM,208.5,208.5,208.5,208.5,0
12/3/2018 11:26:00 AM,209.75,209.75,208.45,208.5,900
12/3/2018 11:25:00 AM,209.85,209.85,209.75,209.75,150
12/3/2018 11:24:00 AM,209.85,209.85,209.85,209.85,0
12/3/2018 11:23:00 AM,209.35,210.1,209.35,209.85,375
12/3/2018 11:22:00 AM,209.35,209.35,209.35,209.35,0
12/3/2018 11:21:00 AM,208.2,209.35,208.2,209.35,150
12/3/2018 11:20:00 AM,208.45,209,207.15,208.2,3300
12/3/2018 11:19:00 AM,209.3,209.3,208.45,208.45,1800
12/3/2018 11:18:00 AM,206.35,209.3,206.35,209.3,1125
12/3/2018 11:17:00 AM,207.2,207.2,205.9,206.35,1500
12/3/2018 11:16:00 AM,207.2,207.2,207.2,207.2,0
12/3/2018 11:15:00 AM,209,209,207.2,207.2,1500
12/3/2018 11:14:00 AM,209.95,209.95,209,209,3525
12/3/2018 11:13:00 AM,209.95,209.95,209.95,209.95,0
12/3/2018 11:12:00 AM,209.65,210.95,209.65,209.95,375
12/3/2018 11:11:00 AM,212,212.05,209.65,209.65,1050
12/3/2018 11:10:00 AM,212.3,212.3,212,212,750
12/3/2018 11:09:00 AM,212.6,213.05,212.3,212.3,150
12/3/2018 11:08:00 AM,212.05,212.6,212.05,212.6,150
12/3/2018 11:07:00 AM,212.05,212.05,212.05,212.05,0
12/3/2018 11:06:00 AM,214,214,212.05,212.05,225
12/3/2018 11:05:00 AM,214.4,214.8,213.35,214,825
12/3/2018 11:04:00 AM,212.8,216.05,212.8,214.4,1800
12/3/2018 11:03:00 AM,213,213.05,212.8,212.8,1275
12/3/2018 11:02:00 AM,214.7,214.7,212.95,213,450
12/3/2018 11:01:00 AM,212.2,214.7,212.2,214.7,825
12/3/2018 11:00:00 AM,208.5,212.2,208.5,212.2,2400
12/3/2018 10:59:00 AM,207.1,208.5,207.1,208.5,225
12/3/2018 10:58:00 AM,208,208,206.5,207.1,450
12/3/2018 10:57:00 AM,207.8,208.3,207.8,208,1050
12/3/2018 10:56:00 AM,208.8,208.8,207.8,207.8,75
12/3/2018 10:55:00 AM,206.3,209,206.3,208.8,450
12/3/2018 10:54:00 AM,206.3,206.3,206.3,206.3,0
12/3/2018 10:53:00 AM,205.5,207.3,205.5,206.3,150
12/3/2018 10:52:00 AM,210.4,210.4,205,205.5,375
12/3/2018 10:51:00 AM,210.4,210.4,210.4,210.4,0
12/3/2018 10:50:00 AM,210.4,210.4,210.4,210.4,0
12/3/2018 10:49:00 AM,207,210.4,207,210.4,900
12/3/2018 10:48:00 AM,207.5,207.5,207,207,150
12/3/2018 10:47:00 AM,207.65,207.65,207.5,207.5,300
12/3/2018 10:46:00 AM,203.65,208,203.65,207.75,2850
12/3/2018 10:45:00 AM,201.8,203.65,201.8,203.65,525
12/3/2018 10:44:00 AM,201.8,201.8,201.8,201.8,0
12/3/2018 10:43:00 AM,200.5,201.8,200.5,201.8,75
12/3/2018 10:42:00 AM,200.5,200.5,200.5,200.5,0
12/3/2018 10:41:00 AM,199.8,200.55,199.8,200.5,150
12/3/2018 10:40:00 AM,200,200.2,199.8,199.8,150
12/3/2018 10:39:00 AM,198.1,200,198.1,200,1650
12/3/2018 10:38:00 AM,198.1,198.1,198.1,198.1,0
12/3/2018 10:37:00 AM,198.1,198.1,198.1,198.1,0
12/3/2018 10:36:00 AM,198.1,198.1,198.1,198.1,0
12/3/2018 10:35:00 AM,198.1,198.1,198.1,198.1,0
12/3/2018 10:34:00 AM,196.25,198.1,196.25,198.1,225
12/3/2018 10:33:00 AM,196.95,196.95,195,196.25,1050
12/3/2018 10:32:00 AM,198,198,196.95,196.95,75
12/3/2018 10:31:00 AM,197,198,197,198,825
12/3/2018 10:30:00 AM,198.55,198.55,197,197,225
12/3/2018 10:29:00 AM,198.55,198.55,198.55,198.55,0
12/3/2018 10:28:00 AM,201.15,201.15,198.55,198.55,150
12/3/2018 10:27:00 AM,201.15,201.15,201.15,201.15,0
12/3/2018 10:26:00 AM,201.15,201.15,201.15,201.15,0
12/3/2018 10:25:00 AM,201,201.15,201,201.15,75
12/3/2018 10:24:00 AM,202,202.1,201,201,300
12/3/2018 10:23:00 AM,201,201,201,201,0
12/3/2018 10:22:00 AM,200.2,201,200.2,201,225
12/3/2018 10:21:00 AM,198.65,200.2,198.65,200.2,300
12/3/2018 10:20:00 AM,198.65,198.65,198.65,198.65,0
12/3/2018 10:19:00 AM,197.95,198.7,197.95,198.65,300
12/3/2018 10:18:00 AM,200,200,197.95,197.95,150
12/3/2018 10:17:00 AM,197.15,200,197.15,200,975
12/3/2018 10:16:00 AM,200.6,200.6,197.15,197.15,150
12/3/2018 10:15:00 AM,200.05,200.9,200.05,200.6,600
12/3/2018 10:14:00 AM,201.15,201.15,200.05,200.05,75
12/3/2018 10:13:00 AM,201.15,201.15,201.15,201.15,0
12/3/2018 10:12:00 AM,200.45,201.35,200.45,201.15,675
12/3/2018 10:11:00 AM,200.45,200.45,200.45,200.45,75
12/3/2018 10:10:00 AM,200.7,200.7,200.4,200.4,75
12/3/2018 10:09:00 AM,198.65,201,198.65,200.7,300
12/3/2018 10:08:00 AM,198.65,198.65,198.65,198.65,0
12/3/2018 10:07:00 AM,198.65,198.65,198.65,198.65,0
12/3/2018 10:06:00 AM,200,200,198.65,198.65,150
12/3/2018 10:05:00 AM,200.4,200.4,200,200,150
12/3/2018 10:04:00 AM,202,202,200.4,200.4,150
12/3/2018 10:03:00 AM,200.95,202,200.95,202,600
12/3/2018 10:02:00 AM,201,201,200.55,200.95,300
12/3/2018 10:01:00 AM,197.35,200,197.35,200,150
12/3/2018 10:00:00 AM,197.35,197.35,197.35,197.35,0
12/3/2018 9:59:00 AM,198.35,199.25,197.35,197.35,1050
12/3/2018 9:58:00 AM,200.05,200.05,198.35,198.35,4425
12/3/2018 9:57:00 AM,200.3,201,200.05,200.05,1650
12/3/2018 9:56:00 AM,198.6,201.2,198.6,200.3,1425
12/3/2018 9:55:00 AM,198,198.6,198,198.6,75
12/3/2018 9:54:00 AM,196.75,198,196.75,198,75
12/3/2018 9:53:00 AM,195.7,196.75,195.7,196.75,75
12/3/2018 9:52:00 AM,196.8,198.75,195.7,195.7,225
12/3/2018 9:51:00 AM,196,196.95,196,196.8,225
12/3/2018 9:50:00 AM,197.5,197.5,196,196,675
12/3/2018 9:49:00 AM,195.2,197.5,195.2,197.5,675
12/3/2018 9:48:00 AM,198,198,193.7,193.7,3075
12/3/2018 9:47:00 AM,197.5,198,197.5,198,2250
12/3/2018 9:46:00 AM,199.15,199.65,197.5,197.5,225
12/3/2018 9:45:00 AM,198.9,199.5,198.9,199.15,300
12/3/2018 9:44:00 AM,197.8,198.9,197.8,198.9,750
12/3/2018 9:43:00 AM,201.85,201.85,197.8,197.8,825
12/3/2018 9:42:00 AM,201.85,201.85,201.85,201.85,0
12/3/2018 9:41:00 AM,201.85,201.85,201.85,201.85,0
12/3/2018 9:40:00 AM,201.85,201.85,201.85,201.85,0
12/3/2018 9:39:00 AM,202,202.5,201.85,201.85,225
12/3/2018 9:38:00 AM,196,202,196,202,1050
12/3/2018 9:37:00 AM,197.2,197.7,196,196,600
12/3/2018 9:36:00 AM,198.35,198.35,197.6,197.6,75
12/3/2018 9:35:00 AM,202,202,198.35,198.35,825
12/3/2018 9:34:00 AM,202.75,203.85,202,202,1800
12/3/2018 9:33:00 AM,206.45,206.45,202.75,202.75,675
12/3/2018 9:32:00 AM,203.95,206.45,203.95,206.45,1125
12/3/2018 9:31:00 AM,205.9,205.9,202.25,203.95,1200
12/3/2018 9:30:00 AM,202.7,206.35,202.7,205.9,600
12/3/2018 9:29:00 AM,203.4,203.4,202.7,202.7,150
12/3/2018 9:28:00 AM,202.45,203.4,202.25,203.4,300
12/3/2018 9:27:00 AM,202,202.45,202,202.45,300
12/3/2018 9:26:00 AM,201.15,202.75,201.05,202,2400
12/3/2018 9:25:00 AM,199.5,201.4,199.5,201.2,2175
12/3/2018 9:24:00 AM,197.5,199.5,197.5,199.5,450
12/3/2018 9:23:00 AM,197.3,199,197,197.5,1125
12/3/2018 9:22:00 AM,200,200,197.3,197.3,225
12/3/2018 9:21:00 AM,200.05,201.65,200,200,675
12/3/2018 9:20:00 AM,197.25,200.05,197.2,200.05,900
12/3/2018 9:19:00 AM,196.75,198.1,196.6,197.25,300
12/3/2018 9:18:00 AM,199.7,201.45,196.75,196.75,3075
12/3/2018 9:17:00 AM,193.6,201.2,193.6,200.1,1200
12/3/2018 9:16:00 AM,190.9,193.6,189.85,193.6,2550
12/3/2018 9:15:00 AM,189.85,195.85,186.75,190.9,8400
