Date,USDINR18DEC70.5PE O,USDINR18DEC70.5PE H,USDINR18DEC70.5PE L,USDINR18DEC70.5PE C,USDINR18DEC70.5PE V
12/3/2018 4:27:00 PM,0.56,0.5725,0.56,0.5725,84
12/3/2018 4:26:00 PM,0.56,0.56,0.56,0.56,0
12/3/2018 4:25:00 PM,0.56,0.56,0.5575,0.56,178
12/3/2018 4:24:00 PM,0.57,0.57,0.56,0.56,155
12/3/2018 4:23:00 PM,0.5725,0.5725,0.57,0.57,75
12/3/2018 4:22:00 PM,0.57,0.5775,0.57,0.5725,145
12/3/2018 4:21:00 PM,0.5675,0.575,0.5675,0.57,230
12/3/2018 4:20:00 PM,0.5775,0.5775,0.5675,0.5675,489
12/3/2018 4:19:00 PM,0.5775,0.5775,0.575,0.5775,336
12/3/2018 4:18:00 PM,0.58,0.58,0.5775,0.5775,230
12/3/2018 4:17:00 PM,0.575,0.5825,0.575,0.58,206
12/3/2018 4:16:00 PM,0.575,0.575,0.57,0.575,161
12/3/2018 4:15:00 PM,0.565,0.575,0.565,0.575,152
12/3/2018 4:14:00 PM,0.5675,0.57,0.565,0.565,229
12/3/2018 4:13:00 PM,0.5625,0.575,0.5625,0.5675,353
12/3/2018 4:12:00 PM,0.565,0.5675,0.5625,0.5625,96
12/3/2018 4:11:00 PM,0.5625,0.565,0.5625,0.565,143
12/3/2018 4:10:00 PM,0.5575,0.565,0.5575,0.5625,377
12/3/2018 4:09:00 PM,0.55,0.5575,0.55,0.5575,197
12/3/2018 4:08:00 PM,0.555,0.555,0.55,0.55,75
12/3/2018 4:07:00 PM,0.5525,0.56,0.5525,0.555,232
12/3/2018 4:06:00 PM,0.55,0.5525,0.55,0.5525,337
12/3/2018 4:05:00 PM,0.5525,0.5525,0.5475,0.55,1417
12/3/2018 4:04:00 PM,0.5575,0.5575,0.5475,0.5525,969
12/3/2018 4:03:00 PM,0.56,0.56,0.5525,0.5575,330
12/3/2018 4:02:00 PM,0.5675,0.5725,0.56,0.56,219
12/3/2018 4:01:00 PM,0.575,0.575,0.5675,0.5675,136
12/3/2018 4:00:00 PM,0.57,0.5775,0.57,0.5725,132
12/3/2018 3:59:00 PM,0.5725,0.58,0.57,0.57,311
12/3/2018 3:58:00 PM,0.585,0.585,0.5725,0.5725,534
12/3/2018 3:57:00 PM,0.5875,0.5875,0.585,0.585,160
12/3/2018 3:56:00 PM,0.5925,0.5925,0.5875,0.5875,75
12/3/2018 3:55:00 PM,0.585,0.5925,0.585,0.5925,50
12/3/2018 3:54:00 PM,0.5875,0.5875,0.5825,0.585,213
12/3/2018 3:53:00 PM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 3:52:00 PM,0.585,0.5875,0.585,0.5875,580
12/3/2018 3:51:00 PM,0.59,0.59,0.5825,0.585,528
12/3/2018 3:50:00 PM,0.5975,0.5975,0.59,0.59,478
12/3/2018 3:49:00 PM,0.6,0.6,0.5975,0.5975,1016
12/3/2018 3:48:00 PM,0.59,0.6,0.59,0.6,1589
12/3/2018 3:47:00 PM,0.59,0.5925,0.5875,0.59,300
12/3/2018 3:46:00 PM,0.59,0.5925,0.59,0.59,300
12/3/2018 3:45:00 PM,0.59,0.5975,0.59,0.59,544
12/3/2018 3:44:00 PM,0.61,0.61,0.59,0.59,578
12/3/2018 3:43:00 PM,0.6225,0.6225,0.61,0.61,327
12/3/2018 3:42:00 PM,0.63,0.63,0.62,0.62,195
12/3/2018 3:41:00 PM,0.625,0.63,0.625,0.63,30
12/3/2018 3:40:00 PM,0.625,0.625,0.625,0.625,0
12/3/2018 3:39:00 PM,0.6275,0.6275,0.625,0.625,20
12/3/2018 3:38:00 PM,0.6325,0.6325,0.6275,0.6275,113
12/3/2018 3:37:00 PM,0.635,0.635,0.6325,0.6325,30
12/3/2018 3:36:00 PM,0.635,0.635,0.635,0.635,0
12/3/2018 3:35:00 PM,0.635,0.635,0.635,0.635,0
12/3/2018 3:34:00 PM,0.635,0.635,0.635,0.635,0
12/3/2018 3:33:00 PM,0.6575,0.6575,0.635,0.635,252
12/3/2018 3:32:00 PM,0.655,0.6575,0.655,0.6575,200
12/3/2018 3:31:00 PM,0.6475,0.655,0.6475,0.655,162
12/3/2018 3:30:00 PM,0.6475,0.6475,0.6475,0.6475,0
12/3/2018 3:29:00 PM,0.66,0.66,0.6475,0.6475,68
12/3/2018 3:28:00 PM,0.66,0.66,0.66,0.66,0
12/3/2018 3:27:00 PM,0.6525,0.66,0.6525,0.66,277
12/3/2018 3:26:00 PM,0.66,0.66,0.6525,0.6525,60
12/3/2018 3:25:00 PM,0.66,0.66,0.66,0.66,120
12/3/2018 3:24:00 PM,0.655,0.66,0.655,0.66,100
12/3/2018 3:23:00 PM,0.655,0.655,0.655,0.655,0
12/3/2018 3:22:00 PM,0.6625,0.6625,0.655,0.655,140
12/3/2018 3:21:00 PM,0.6625,0.6625,0.6625,0.6625,0
12/3/2018 3:20:00 PM,0.6525,0.6625,0.6525,0.6625,300
12/3/2018 3:19:00 PM,0.65,0.6525,0.65,0.6525,60
12/3/2018 3:18:00 PM,0.6425,0.65,0.6425,0.65,5
12/3/2018 3:17:00 PM,0.635,0.6425,0.635,0.6425,300
12/3/2018 3:16:00 PM,0.635,0.635,0.635,0.635,0
12/3/2018 3:15:00 PM,0.635,0.635,0.635,0.635,0
12/3/2018 3:14:00 PM,0.6375,0.6375,0.635,0.635,6
12/3/2018 3:13:00 PM,0.6325,0.6375,0.6325,0.6375,164
12/3/2018 3:12:00 PM,0.625,0.6325,0.625,0.6325,413
12/3/2018 3:11:00 PM,0.6225,0.625,0.615,0.625,212
12/3/2018 3:10:00 PM,0.625,0.625,0.6225,0.6225,120
12/3/2018 3:09:00 PM,0.6225,0.625,0.62,0.625,265
12/3/2018 3:08:00 PM,0.6325,0.6325,0.62,0.6225,193
12/3/2018 3:07:00 PM,0.6325,0.6325,0.6325,0.6325,0
12/3/2018 3:06:00 PM,0.6325,0.6325,0.6325,0.6325,4
12/3/2018 3:05:00 PM,0.6325,0.6325,0.6325,0.6325,75
12/3/2018 3:04:00 PM,0.6325,0.6325,0.6325,0.6325,60
12/3/2018 3:03:00 PM,0.625,0.6325,0.625,0.6325,60
12/3/2018 3:02:00 PM,0.63,0.63,0.625,0.625,70
12/3/2018 3:01:00 PM,0.6275,0.63,0.6275,0.63,218
12/3/2018 3:00:00 PM,0.64,0.64,0.6175,0.6275,482
12/3/2018 2:59:00 PM,0.64,0.64,0.64,0.64,0
12/3/2018 2:58:00 PM,0.6375,0.64,0.635,0.64,301
12/3/2018 2:57:00 PM,0.6375,0.6375,0.6375,0.6375,0
12/3/2018 2:56:00 PM,0.64,0.64,0.6375,0.6375,60
12/3/2018 2:55:00 PM,0.64,0.64,0.64,0.64,0
12/3/2018 2:54:00 PM,0.6525,0.6525,0.64,0.64,3
12/3/2018 2:53:00 PM,0.6575,0.6575,0.6525,0.6525,50
12/3/2018 2:52:00 PM,0.66,0.66,0.6575,0.6575,90
12/3/2018 2:51:00 PM,0.67,0.67,0.6575,0.66,284
12/3/2018 2:50:00 PM,0.67,0.67,0.67,0.67,50
12/3/2018 2:49:00 PM,0.675,0.675,0.67,0.67,50
12/3/2018 2:48:00 PM,0.6775,0.6775,0.675,0.675,104
12/3/2018 2:47:00 PM,0.6775,0.6775,0.6775,0.6775,15
12/3/2018 2:46:00 PM,0.6775,0.6775,0.6775,0.6775,0
12/3/2018 2:45:00 PM,0.68,0.68,0.6775,0.6775,82
12/3/2018 2:44:00 PM,0.68,0.68,0.68,0.68,0
12/3/2018 2:43:00 PM,0.68,0.68,0.68,0.68,0
12/3/2018 2:42:00 PM,0.6825,0.6825,0.68,0.68,300
12/3/2018 2:41:00 PM,0.6825,0.6825,0.6825,0.6825,0
12/3/2018 2:40:00 PM,0.6825,0.6825,0.6825,0.6825,0
12/3/2018 2:39:00 PM,0.6825,0.6825,0.6825,0.6825,0
12/3/2018 2:38:00 PM,0.6875,0.6875,0.6825,0.6825,119
12/3/2018 2:37:00 PM,0.695,0.695,0.6875,0.6875,69
12/3/2018 2:36:00 PM,0.69,0.695,0.69,0.695,149
12/3/2018 2:35:00 PM,0.6825,0.69,0.6825,0.69,978
12/3/2018 2:34:00 PM,0.6825,0.6825,0.6825,0.6825,70
12/3/2018 2:33:00 PM,0.67,0.6825,0.67,0.6825,220
12/3/2018 2:32:00 PM,0.67,0.67,0.67,0.67,0
12/3/2018 2:31:00 PM,0.67,0.67,0.67,0.67,0
12/3/2018 2:30:00 PM,0.675,0.675,0.67,0.67,50
12/3/2018 2:29:00 PM,0.6775,0.6775,0.675,0.675,4
12/3/2018 2:28:00 PM,0.6775,0.6775,0.6775,0.6775,0
12/3/2018 2:27:00 PM,0.6725,0.6775,0.6725,0.6775,50
12/3/2018 2:26:00 PM,0.66,0.6725,0.66,0.6725,50
12/3/2018 2:25:00 PM,0.66,0.66,0.66,0.66,0
12/3/2018 2:24:00 PM,0.66,0.66,0.66,0.66,0
12/3/2018 2:23:00 PM,0.6675,0.6675,0.66,0.66,60
12/3/2018 2:22:00 PM,0.6675,0.6675,0.6675,0.6675,0
12/3/2018 2:21:00 PM,0.6675,0.6675,0.6675,0.6675,0
12/3/2018 2:20:00 PM,0.6625,0.67,0.6625,0.6675,51
12/3/2018 2:19:00 PM,0.6675,0.6675,0.6625,0.6625,120
12/3/2018 2:18:00 PM,0.6625,0.6675,0.6625,0.6675,213
12/3/2018 2:17:00 PM,0.6575,0.6575,0.6575,0.6575,0
12/3/2018 2:16:00 PM,0.6575,0.6575,0.6575,0.6575,0
12/3/2018 2:15:00 PM,0.655,0.66,0.655,0.6575,403
12/3/2018 2:14:00 PM,0.6575,0.6575,0.655,0.655,70
12/3/2018 2:13:00 PM,0.6575,0.6575,0.6575,0.6575,0
12/3/2018 2:12:00 PM,0.6575,0.6575,0.6575,0.6575,0
12/3/2018 2:11:00 PM,0.6575,0.6575,0.6575,0.6575,122
12/3/2018 2:10:00 PM,0.6575,0.6575,0.6575,0.6575,0
12/3/2018 2:09:00 PM,0.6575,0.6575,0.6575,0.6575,0
12/3/2018 2:08:00 PM,0.6575,0.6575,0.6575,0.6575,1
12/3/2018 2:07:00 PM,0.665,0.665,0.6575,0.6575,146
12/3/2018 2:06:00 PM,0.6625,0.665,0.6625,0.665,122
12/3/2018 2:05:00 PM,0.6625,0.6625,0.6625,0.6625,0
12/3/2018 2:04:00 PM,0.6775,0.6775,0.6625,0.6625,90
12/3/2018 2:03:00 PM,0.6775,0.6775,0.6775,0.6775,0
12/3/2018 2:02:00 PM,0.6775,0.6775,0.6775,0.6775,0
12/3/2018 2:01:00 PM,0.665,0.6775,0.665,0.6775,396
12/3/2018 2:00:00 PM,0.665,0.665,0.66,0.665,65
12/3/2018 1:59:00 PM,0.6575,0.665,0.6575,0.665,120
12/3/2018 1:58:00 PM,0.6575,0.6625,0.6575,0.6575,377
12/3/2018 1:57:00 PM,0.6575,0.6575,0.6575,0.6575,60
12/3/2018 1:56:00 PM,0.655,0.6575,0.65,0.6575,144
12/3/2018 1:55:00 PM,0.6425,0.655,0.6425,0.655,324
12/3/2018 1:54:00 PM,0.65,0.65,0.6425,0.6425,60
12/3/2018 1:53:00 PM,0.65,0.65,0.65,0.65,50
12/3/2018 1:52:00 PM,0.64,0.65,0.64,0.65,277
12/3/2018 1:51:00 PM,0.6375,0.64,0.6375,0.64,110
12/3/2018 1:50:00 PM,0.6375,0.6375,0.6375,0.6375,0
12/3/2018 1:49:00 PM,0.6375,0.6375,0.6375,0.6375,0
12/3/2018 1:48:00 PM,0.6375,0.6375,0.6375,0.6375,0
12/3/2018 1:47:00 PM,0.6375,0.6375,0.6375,0.6375,20
12/3/2018 1:46:00 PM,0.63,0.6375,0.63,0.6375,190
12/3/2018 1:45:00 PM,0.63,0.63,0.63,0.63,0
12/3/2018 1:44:00 PM,0.62,0.63,0.62,0.63,71
12/3/2018 1:43:00 PM,0.62,0.62,0.62,0.62,30
12/3/2018 1:42:00 PM,0.62,0.62,0.62,0.62,0
12/3/2018 1:41:00 PM,0.6225,0.6225,0.62,0.62,70
12/3/2018 1:40:00 PM,0.615,0.6225,0.615,0.6225,216
12/3/2018 1:39:00 PM,0.61,0.61,0.61,0.61,0
12/3/2018 1:38:00 PM,0.6175,0.62,0.61,0.61,484
12/3/2018 1:37:00 PM,0.615,0.6175,0.615,0.615,136
12/3/2018 1:36:00 PM,0.6125,0.615,0.61,0.615,398
12/3/2018 1:35:00 PM,0.615,0.615,0.6125,0.6125,88
12/3/2018 1:34:00 PM,0.61,0.6175,0.61,0.6175,3
12/3/2018 1:33:00 PM,0.61,0.6175,0.61,0.61,324
12/3/2018 1:32:00 PM,0.6125,0.615,0.6075,0.61,143
12/3/2018 1:31:00 PM,0.615,0.6175,0.6125,0.6125,458
12/3/2018 1:30:00 PM,0.625,0.63,0.6075,0.615,691
12/3/2018 1:29:00 PM,0.625,0.6275,0.62,0.625,609
12/3/2018 1:28:00 PM,0.6475,0.6475,0.6275,0.6275,234
12/3/2018 1:27:00 PM,0.64,0.65,0.64,0.6475,547
12/3/2018 1:26:00 PM,0.6475,0.6475,0.64,0.64,510
12/3/2018 1:25:00 PM,0.645,0.65,0.645,0.6475,231
12/3/2018 1:24:00 PM,0.645,0.65,0.6425,0.645,586
12/3/2018 1:23:00 PM,0.6525,0.6525,0.645,0.645,431
12/3/2018 1:22:00 PM,0.65,0.6525,0.6425,0.6525,842
12/3/2018 1:21:00 PM,0.6575,0.66,0.6475,0.65,2379
12/3/2018 1:20:00 PM,0.6625,0.6625,0.6575,0.6575,324
12/3/2018 1:19:00 PM,0.66,0.6625,0.66,0.6625,60
12/3/2018 1:18:00 PM,0.66,0.6625,0.66,0.66,255
12/3/2018 1:17:00 PM,0.6625,0.6625,0.6575,0.66,166
12/3/2018 1:16:00 PM,0.6625,0.6625,0.6625,0.6625,0
12/3/2018 1:15:00 PM,0.6675,0.6675,0.6625,0.6625,58
12/3/2018 1:14:00 PM,0.67,0.67,0.6675,0.6675,45
12/3/2018 1:13:00 PM,0.665,0.67,0.665,0.67,250
12/3/2018 1:12:00 PM,0.665,0.665,0.665,0.665,23
12/3/2018 1:11:00 PM,0.6575,0.665,0.6575,0.665,6
12/3/2018 1:10:00 PM,0.6575,0.6575,0.6575,0.6575,0
12/3/2018 1:09:00 PM,0.6475,0.6575,0.6475,0.6575,250
12/3/2018 1:08:00 PM,0.655,0.6575,0.645,0.6475,471
12/3/2018 1:07:00 PM,0.6525,0.6575,0.6475,0.655,162
12/3/2018 1:06:00 PM,0.655,0.655,0.6525,0.6525,18
12/3/2018 1:05:00 PM,0.65,0.655,0.65,0.655,143
12/3/2018 1:04:00 PM,0.655,0.655,0.65,0.65,564
12/3/2018 1:03:00 PM,0.6575,0.6575,0.6525,0.655,321
12/3/2018 1:02:00 PM,0.6575,0.6575,0.6575,0.6575,60
12/3/2018 1:01:00 PM,0.6425,0.6575,0.6425,0.6575,83
12/3/2018 1:00:00 PM,0.6425,0.6425,0.6425,0.6425,0
12/3/2018 12:59:00 PM,0.645,0.645,0.6425,0.6425,92
12/3/2018 12:58:00 PM,0.6375,0.645,0.6375,0.645,69
12/3/2018 12:57:00 PM,0.6375,0.6375,0.6375,0.6375,0
12/3/2018 12:56:00 PM,0.6375,0.6375,0.6375,0.6375,98
12/3/2018 12:55:00 PM,0.635,0.6375,0.635,0.6375,91
12/3/2018 12:54:00 PM,0.64,0.64,0.635,0.635,242
12/3/2018 12:53:00 PM,0.6325,0.6425,0.6325,0.64,300
12/3/2018 12:52:00 PM,0.6375,0.6375,0.6325,0.6325,60
12/3/2018 12:51:00 PM,0.6275,0.6375,0.6275,0.6375,354
12/3/2018 12:50:00 PM,0.6175,0.6325,0.6175,0.6275,360
12/3/2018 12:49:00 PM,0.615,0.6175,0.615,0.6175,73
12/3/2018 12:48:00 PM,0.6225,0.6275,0.615,0.615,350
12/3/2018 12:47:00 PM,0.605,0.6225,0.5975,0.6225,2764
12/3/2018 12:46:00 PM,0.6125,0.6125,0.605,0.605,1841
12/3/2018 12:45:00 PM,0.6175,0.6175,0.6125,0.6125,216
12/3/2018 12:44:00 PM,0.62,0.62,0.615,0.6175,160
12/3/2018 12:43:00 PM,0.62,0.62,0.62,0.62,37
12/3/2018 12:42:00 PM,0.62,0.62,0.62,0.62,0
12/3/2018 12:41:00 PM,0.62,0.62,0.62,0.62,60
12/3/2018 12:40:00 PM,0.62,0.6225,0.6175,0.6175,309
12/3/2018 12:39:00 PM,0.625,0.63,0.62,0.62,345
12/3/2018 12:38:00 PM,0.63,0.63,0.6225,0.625,255
12/3/2018 12:37:00 PM,0.6275,0.63,0.6275,0.63,74
12/3/2018 12:36:00 PM,0.6225,0.6275,0.6225,0.6275,560
12/3/2018 12:35:00 PM,0.6125,0.6225,0.6125,0.6225,1619
12/3/2018 12:34:00 PM,0.6175,0.62,0.6125,0.6125,1398
12/3/2018 12:33:00 PM,0.6125,0.6175,0.6125,0.6175,28
12/3/2018 12:32:00 PM,0.6075,0.6125,0.6075,0.6125,101
12/3/2018 12:31:00 PM,0.605,0.615,0.6025,0.6075,645
12/3/2018 12:30:00 PM,0.6325,0.635,0.605,0.605,805
12/3/2018 12:29:00 PM,0.635,0.635,0.63,0.6325,212
12/3/2018 12:28:00 PM,0.6325,0.635,0.63,0.635,143
12/3/2018 12:27:00 PM,0.645,0.645,0.62,0.6325,1600
12/3/2018 12:26:00 PM,0.645,0.645,0.645,0.645,697
12/3/2018 12:25:00 PM,0.64,0.65,0.64,0.645,1088
12/3/2018 12:24:00 PM,0.6475,0.6475,0.64,0.64,520
12/3/2018 12:23:00 PM,0.6525,0.655,0.6475,0.6475,302
12/3/2018 12:22:00 PM,0.66,0.66,0.6525,0.6525,118
12/3/2018 12:21:00 PM,0.6525,0.66,0.6525,0.66,271
12/3/2018 12:20:00 PM,0.6625,0.6625,0.6525,0.6525,130
12/3/2018 12:19:00 PM,0.6575,0.66,0.65,0.66,155
12/3/2018 12:18:00 PM,0.655,0.66,0.64,0.6575,886
12/3/2018 12:17:00 PM,0.6725,0.68,0.655,0.655,474
12/3/2018 12:16:00 PM,0.6925,0.695,0.6725,0.6725,719
12/3/2018 12:15:00 PM,0.7075,0.7075,0.695,0.695,441
12/3/2018 12:14:00 PM,0.7125,0.7125,0.7075,0.7075,105
12/3/2018 12:13:00 PM,0.725,0.725,0.7125,0.7125,265
12/3/2018 12:12:00 PM,0.7325,0.7325,0.725,0.725,18
12/3/2018 12:11:00 PM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 12:10:00 PM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 12:09:00 PM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 12:08:00 PM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 12:07:00 PM,0.7325,0.7325,0.7325,0.7325,50
12/3/2018 12:06:00 PM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 12:05:00 PM,0.735,0.735,0.7325,0.7325,100
12/3/2018 12:04:00 PM,0.7375,0.7375,0.735,0.735,87
12/3/2018 12:03:00 PM,0.7375,0.7375,0.7375,0.7375,221
12/3/2018 12:02:00 PM,0.74,0.74,0.7375,0.7375,317
12/3/2018 12:01:00 PM,0.7375,0.7425,0.7375,0.74,98
12/3/2018 12:00:00 PM,0.7425,0.7425,0.7375,0.7375,116
12/3/2018 11:59:00 AM,0.74,0.7425,0.74,0.7425,66
12/3/2018 11:58:00 AM,0.7325,0.74,0.7325,0.74,7
12/3/2018 11:57:00 AM,0.7325,0.7325,0.7325,0.7325,5
12/3/2018 11:56:00 AM,0.73,0.7325,0.73,0.7325,36
12/3/2018 11:55:00 AM,0.7275,0.73,0.7275,0.73,416
12/3/2018 11:54:00 AM,0.73,0.73,0.7275,0.7275,601
12/3/2018 11:53:00 AM,0.7325,0.7325,0.73,0.73,300
12/3/2018 11:52:00 AM,0.73,0.7325,0.73,0.7325,416
12/3/2018 11:51:00 AM,0.7275,0.73,0.7275,0.73,116
12/3/2018 11:50:00 AM,0.7325,0.7325,0.7275,0.7275,51
12/3/2018 11:49:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:48:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:47:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:46:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:45:00 AM,0.7325,0.7325,0.7325,0.7325,20
12/3/2018 11:44:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:43:00 AM,0.7375,0.7375,0.7325,0.7325,68
12/3/2018 11:42:00 AM,0.7375,0.7375,0.7375,0.7375,0
12/3/2018 11:41:00 AM,0.7325,0.7375,0.7325,0.7375,359
12/3/2018 11:40:00 AM,0.7275,0.7325,0.725,0.7325,261
12/3/2018 11:39:00 AM,0.72,0.7275,0.72,0.7275,346
12/3/2018 11:38:00 AM,0.73,0.73,0.72,0.72,50
12/3/2018 11:37:00 AM,0.73,0.73,0.73,0.73,0
12/3/2018 11:36:00 AM,0.73,0.73,0.73,0.73,0
12/3/2018 11:35:00 AM,0.73,0.73,0.73,0.73,0
12/3/2018 11:34:00 AM,0.7325,0.7325,0.73,0.73,60
12/3/2018 11:33:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:32:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:31:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:30:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:29:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:28:00 AM,0.7325,0.7325,0.7325,0.7325,0
12/3/2018 11:27:00 AM,0.7325,0.7325,0.7325,0.7325,80
12/3/2018 11:26:00 AM,0.7375,0.7375,0.7325,0.7325,166
12/3/2018 11:25:00 AM,0.73,0.7375,0.73,0.7375,50
12/3/2018 11:24:00 AM,0.7325,0.7325,0.73,0.73,194
12/3/2018 11:23:00 AM,0.7225,0.7325,0.7225,0.7325,85
12/3/2018 11:22:00 AM,0.72,0.7225,0.72,0.7225,77
12/3/2018 11:21:00 AM,0.72,0.72,0.72,0.72,0
12/3/2018 11:20:00 AM,0.72,0.7225,0.72,0.72,100
12/3/2018 11:19:00 AM,0.7175,0.72,0.7175,0.72,100
12/3/2018 11:18:00 AM,0.7175,0.7175,0.7175,0.7175,50
12/3/2018 11:17:00 AM,0.72,0.7225,0.7175,0.7175,150
12/3/2018 11:16:00 AM,0.7175,0.72,0.7175,0.72,20
12/3/2018 11:15:00 AM,0.7175,0.7175,0.7175,0.7175,0
12/3/2018 11:14:00 AM,0.715,0.7175,0.715,0.7175,78
12/3/2018 11:13:00 AM,0.715,0.715,0.71,0.715,330
12/3/2018 11:12:00 AM,0.7125,0.715,0.7075,0.715,220
12/3/2018 11:11:00 AM,0.7075,0.7125,0.7075,0.7125,1357
12/3/2018 11:10:00 AM,0.7025,0.7075,0.7025,0.7075,179
12/3/2018 11:09:00 AM,0.715,0.715,0.7025,0.7025,180
12/3/2018 11:08:00 AM,0.725,0.725,0.7125,0.715,343
12/3/2018 11:07:00 AM,0.73,0.73,0.725,0.725,495
12/3/2018 11:06:00 AM,0.7375,0.7375,0.73,0.73,150
12/3/2018 11:05:00 AM,0.7375,0.7375,0.735,0.7375,570
12/3/2018 11:04:00 AM,0.735,0.74,0.735,0.7375,420
12/3/2018 11:03:00 AM,0.745,0.745,0.735,0.735,566
12/3/2018 11:02:00 AM,0.7475,0.7475,0.745,0.745,410
12/3/2018 11:01:00 AM,0.7475,0.7475,0.7475,0.7475,300
12/3/2018 11:00:00 AM,0.755,0.755,0.7475,0.7475,90
12/3/2018 10:59:00 AM,0.7525,0.755,0.7525,0.755,20
12/3/2018 10:58:00 AM,0.755,0.755,0.7525,0.7525,6
12/3/2018 10:57:00 AM,0.755,0.755,0.755,0.755,0
12/3/2018 10:56:00 AM,0.755,0.755,0.755,0.755,0
12/3/2018 10:55:00 AM,0.7525,0.755,0.7525,0.755,50
12/3/2018 10:54:00 AM,0.7575,0.7575,0.7525,0.7525,56
12/3/2018 10:53:00 AM,0.76,0.76,0.7575,0.7575,165
12/3/2018 10:52:00 AM,0.755,0.76,0.755,0.76,100
12/3/2018 10:51:00 AM,0.755,0.7575,0.755,0.755,100
12/3/2018 10:50:00 AM,0.76,0.76,0.755,0.755,160
12/3/2018 10:49:00 AM,0.755,0.76,0.755,0.76,50
12/3/2018 10:48:00 AM,0.755,0.755,0.755,0.755,0
12/3/2018 10:47:00 AM,0.76,0.76,0.755,0.755,50
12/3/2018 10:46:00 AM,0.76,0.76,0.76,0.76,0
12/3/2018 10:45:00 AM,0.76,0.76,0.76,0.76,0
12/3/2018 10:44:00 AM,0.7625,0.7625,0.76,0.76,50
12/3/2018 10:43:00 AM,0.7625,0.7625,0.7625,0.7625,0
12/3/2018 10:42:00 AM,0.765,0.765,0.7625,0.7625,50
12/3/2018 10:41:00 AM,0.77,0.77,0.765,0.765,50
12/3/2018 10:40:00 AM,0.77,0.77,0.77,0.77,0
12/3/2018 10:39:00 AM,0.77,0.77,0.77,0.77,0
12/3/2018 10:38:00 AM,0.77,0.7725,0.77,0.77,150
