Date,BANKNIFTY06DEC1827400CE O,BANKNIFTY06DEC1827400CE H,BANKNIFTY06DEC1827400CE L,BANKNIFTY06DEC1827400CE C,BANKNIFTY06DEC1827400CE V
12/3/2018 2:47:00 PM,38.6,38.6,37.85,38.2,4540
12/3/2018 2:46:00 PM,38.15,39.4,38.15,38.6,1180
12/3/2018 2:45:00 PM,39.25,39.85,38.15,38.15,3440
12/3/2018 2:44:00 PM,38.5,39.4,38.25,39.25,2980
12/3/2018 2:43:00 PM,38.25,39.2,37.4,39.2,5880
12/3/2018 2:42:00 PM,38.2,38.25,37.15,38.05,3580
12/3/2018 2:41:00 PM,38.8,38.9,37.8,38.2,5460
12/3/2018 2:40:00 PM,39.5,39.55,38.8,38.8,2420
12/3/2018 2:39:00 PM,38.95,40.85,38.7,39.6,5220
12/3/2018 2:38:00 PM,39.5,39.8,38.35,38.95,4160
12/3/2018 2:37:00 PM,39,39.8,38,39.55,6420
12/3/2018 2:36:00 PM,41.2,41.4,39,39,5760
12/3/2018 2:35:00 PM,40.65,41.6,40.65,41.2,5560
12/3/2018 2:34:00 PM,40.4,40.75,40.15,40.65,3940
12/3/2018 2:33:00 PM,40.65,40.9,40.4,40.4,3360
12/3/2018 2:32:00 PM,39.6,40.65,39.6,40.3,2780
12/3/2018 2:31:00 PM,39.45,40.3,39.2,39.5,5200
12/3/2018 2:30:00 PM,37.1,39.7,36.5,39.7,9920
12/3/2018 2:29:00 PM,37.9,37.9,36.05,37.35,14360
12/3/2018 2:28:00 PM,39.15,39.55,36.9,37.85,18960
12/3/2018 2:27:00 PM,38.6,39.55,38.6,39.15,7280
12/3/2018 2:26:00 PM,39.65,39.65,38.8,38.8,8340
12/3/2018 2:25:00 PM,41.2,41.3,39.55,39.65,7740
12/3/2018 2:24:00 PM,41.05,41.6,40.8,41.2,4080
12/3/2018 2:23:00 PM,41.95,41.95,41.05,41.15,2140
12/3/2018 2:22:00 PM,42,42.05,41.25,41.95,7080
12/3/2018 2:21:00 PM,42.35,42.8,41.85,42,14820
12/3/2018 2:20:00 PM,42.85,43,42.35,42.35,3880
12/3/2018 2:19:00 PM,43.6,44,42.5,43,2420
12/3/2018 2:18:00 PM,42.8,44.65,42.5,43.6,9680
12/3/2018 2:17:00 PM,42.4,42.85,42,42.55,1420
12/3/2018 2:16:00 PM,41.65,42.45,41.3,42.45,2220
12/3/2018 2:15:00 PM,42.6,42.6,40.55,41.65,6140
12/3/2018 2:14:00 PM,40.25,42.9,40.1,42.6,2700
12/3/2018 2:13:00 PM,40.5,40.5,39.9,40,4920
12/3/2018 2:12:00 PM,41.3,41.5,40,40.5,3600
12/3/2018 2:11:00 PM,42.15,42.15,41.1,41.25,2580
12/3/2018 2:10:00 PM,42.6,43.1,41.8,42.05,5080
12/3/2018 2:09:00 PM,41.5,43.5,41.4,43.1,4840
12/3/2018 2:08:00 PM,40.35,41.85,40.2,41.5,2800
12/3/2018 2:07:00 PM,40.5,41.6,39.6,40.55,5100
12/3/2018 2:06:00 PM,41.85,41.9,39.9,40.5,5220
12/3/2018 2:05:00 PM,40.15,42.1,40.15,41.7,16640
12/3/2018 2:04:00 PM,39.8,40.55,39.5,40.15,7780
12/3/2018 2:03:00 PM,41.25,41.25,39.5,39.8,15360
12/3/2018 2:02:00 PM,42.2,42.45,41.15,41.25,5220
12/3/2018 2:01:00 PM,40.35,42.3,40.35,42.2,11840
12/3/2018 2:00:00 PM,46.25,46.4,40.55,40.55,15080
12/3/2018 1:59:00 PM,45.85,46.25,45.4,46.25,8000
12/3/2018 1:58:00 PM,46.4,46.7,45.85,45.85,4440
12/3/2018 1:57:00 PM,48.2,48.2,46.15,46.15,14780
12/3/2018 1:56:00 PM,47.85,48.2,47.05,48.2,7120
12/3/2018 1:55:00 PM,46.35,47.95,46.35,47.85,8260
12/3/2018 1:54:00 PM,46.2,46.65,46.15,46.35,2060
12/3/2018 1:53:00 PM,46.25,46.9,46,46.2,3480
12/3/2018 1:52:00 PM,46.8,47.2,46.3,46.5,2180
12/3/2018 1:51:00 PM,46.3,47.15,46.3,46.8,6020
12/3/2018 1:50:00 PM,46.55,47,45.65,46.3,6400
12/3/2018 1:49:00 PM,48.15,48.45,46.1,46.55,12460
12/3/2018 1:48:00 PM,47,48.4,46.6,48.4,16580
12/3/2018 1:47:00 PM,46.6,47.2,46.25,47,9920
12/3/2018 1:46:00 PM,46.7,47,45.7,46.6,8500
12/3/2018 1:45:00 PM,44.3,47.15,44.3,47,5620
12/3/2018 1:44:00 PM,45.85,45.85,44.3,44.3,7360
12/3/2018 1:43:00 PM,46.45,47.1,45.2,45.85,6060
12/3/2018 1:42:00 PM,46.2,46.6,45.5,46.2,6420
12/3/2018 1:41:00 PM,47.95,48.15,46.4,46.4,17500
12/3/2018 1:40:00 PM,45.75,47.85,45.15,47.35,16780
12/3/2018 1:39:00 PM,43.85,46.6,43.35,46.2,13880
12/3/2018 1:38:00 PM,42.8,43.95,42.4,43.65,4300
12/3/2018 1:37:00 PM,42.7,43.2,42.4,42.8,8900
12/3/2018 1:36:00 PM,42.6,42.85,41.9,42.85,3040
12/3/2018 1:35:00 PM,41.8,43,41.55,43,3840
12/3/2018 1:34:00 PM,42.05,42.55,41.8,41.8,1640
12/3/2018 1:33:00 PM,42.55,43.5,41.75,42.05,4500
12/3/2018 1:32:00 PM,42.2,43.3,41.8,42.7,3020
12/3/2018 1:31:00 PM,42.65,42.7,41.7,42,2300
12/3/2018 1:30:00 PM,43.5,43.75,42,42.55,6100
12/3/2018 1:29:00 PM,42.4,44.2,42.35,43.5,4980
12/3/2018 1:28:00 PM,42.5,43.3,41.95,42.25,13120
12/3/2018 1:27:00 PM,43.65,44.3,41.5,43.05,15900
12/3/2018 1:26:00 PM,42.1,44.7,42.05,42.9,19260
12/3/2018 1:25:00 PM,41,42.2,40.75,42.1,3300
12/3/2018 1:24:00 PM,42,42.15,40.9,40.9,2920
12/3/2018 1:23:00 PM,41.3,43,40.95,42,5800
12/3/2018 1:22:00 PM,40.45,41.55,40.1,41.3,5300
12/3/2018 1:21:00 PM,40.55,40.9,39.5,40,3060
12/3/2018 1:20:00 PM,42.2,42.25,40.55,40.55,6120
12/3/2018 1:19:00 PM,42.55,42.95,41.3,42.2,7680
12/3/2018 1:18:00 PM,43.55,43.55,42.15,42.55,6920
12/3/2018 1:17:00 PM,42,43.95,42,43.65,11240
12/3/2018 1:16:00 PM,41.9,41.95,41.05,41.85,2780
12/3/2018 1:15:00 PM,41.2,42.25,41.2,41.85,3340
12/3/2018 1:14:00 PM,41.5,42.5,41.45,41.45,6640
12/3/2018 1:13:00 PM,40.9,43.25,40.9,41.5,11500
12/3/2018 1:12:00 PM,40.15,41.35,39.75,41,4240
12/3/2018 1:11:00 PM,39.95,41.25,39,40.65,3440
12/3/2018 1:10:00 PM,41.35,41.45,38.9,40,4260
12/3/2018 1:09:00 PM,40.75,41.8,40.65,41.35,6740
12/3/2018 1:08:00 PM,40.5,41.15,40.15,40.85,3380
12/3/2018 1:07:00 PM,39.85,41.3,39.85,40.9,8780
12/3/2018 1:06:00 PM,37.1,39.95,37.1,39.85,2880
12/3/2018 1:05:00 PM,37.7,38.1,36.65,37.1,3140
12/3/2018 1:04:00 PM,39.15,39.25,37.4,37.7,5860
12/3/2018 1:03:00 PM,39.55,39.8,38.75,39,3820
12/3/2018 1:02:00 PM,38.7,39.85,38.6,39.5,2880
12/3/2018 1:01:00 PM,38.95,39.55,38.55,38.55,3920
12/3/2018 1:00:00 PM,38,39.35,37.35,39.2,3200
12/3/2018 12:59:00 PM,36.6,38.8,36.55,38.05,4000
12/3/2018 12:58:00 PM,38.7,38.7,36.35,36.55,8820
12/3/2018 12:57:00 PM,39.45,39.8,38.7,38.75,1480
12/3/2018 12:56:00 PM,39.35,40.4,39.15,39.45,7200
12/3/2018 12:55:00 PM,39.15,39.5,38.5,39.35,1980
12/3/2018 12:54:00 PM,38.7,39.35,38.2,39.3,2160
12/3/2018 12:53:00 PM,38.6,38.7,37.7,38.7,8500
12/3/2018 12:52:00 PM,39.25,39.3,38.45,38.7,2740
12/3/2018 12:51:00 PM,39.95,39.95,39.1,39.25,1720
12/3/2018 12:50:00 PM,38.45,40,38.35,39.95,2300
12/3/2018 12:49:00 PM,38.4,39.15,38.05,38.45,6680
12/3/2018 12:48:00 PM,39.05,39.05,38.35,38.4,5440
12/3/2018 12:47:00 PM,38.3,39.15,38,39.15,8620
12/3/2018 12:46:00 PM,39.75,39.75,37.8,38.3,10440
12/3/2018 12:45:00 PM,40.55,40.55,39.6,39.95,4320
12/3/2018 12:44:00 PM,40.8,41.1,40.45,40.55,4820
12/3/2018 12:43:00 PM,42.3,42.3,40.8,40.8,5180
12/3/2018 12:42:00 PM,42.2,42.6,41.95,42.2,4340
12/3/2018 12:41:00 PM,43,43.5,42.1,42.2,6940
12/3/2018 12:40:00 PM,40.75,43.65,40.75,43,13740
12/3/2018 12:39:00 PM,40.95,41.4,40.45,40.75,4600
12/3/2018 12:38:00 PM,41,41.25,40.65,40.95,1880
12/3/2018 12:37:00 PM,40.55,41.1,40.55,40.95,6060
12/3/2018 12:36:00 PM,41.45,41.5,40.55,40.55,3200
12/3/2018 12:35:00 PM,41.45,42,41.15,41.45,5160
12/3/2018 12:34:00 PM,39.95,42.2,39.7,41.45,11680
12/3/2018 12:33:00 PM,39.55,40.1,39.3,39.95,5040
12/3/2018 12:32:00 PM,39.35,40,39.35,39.5,7800
12/3/2018 12:31:00 PM,39.3,39.8,38.95,39.3,7840
12/3/2018 12:30:00 PM,38.95,39.7,38.85,39.3,9280
12/3/2018 12:29:00 PM,38.9,39.55,38.7,38.9,6080
12/3/2018 12:28:00 PM,38,39,37.75,39,2940
12/3/2018 12:27:00 PM,39.3,39.3,38,38,6180
12/3/2018 12:26:00 PM,39.15,39.65,38.5,39.3,6640
12/3/2018 12:25:00 PM,38.35,39.1,37.95,38.95,8660
12/3/2018 12:24:00 PM,38.4,39.3,37.75,38.35,2660
12/3/2018 12:23:00 PM,39.1,39.4,38.35,38.4,4480
12/3/2018 12:22:00 PM,38.35,39.2,38.35,39.05,4280
12/3/2018 12:21:00 PM,37.8,39.25,37.8,38.35,7760
12/3/2018 12:20:00 PM,38.4,38.95,37.2,38.1,14500
12/3/2018 12:19:00 PM,38.1,38.6,37.8,38.45,8120
12/3/2018 12:18:00 PM,36.65,38.25,36.55,38.1,11480
12/3/2018 12:17:00 PM,37.35,37.55,35.85,36.6,12120
12/3/2018 12:16:00 PM,39.1,39.4,37.25,37.4,5120
12/3/2018 12:15:00 PM,38.4,39.5,37.8,39.1,6100
12/3/2018 12:14:00 PM,37.7,39.15,37.7,38.6,6620
12/3/2018 12:13:00 PM,38,38.1,37,37.55,13520
12/3/2018 12:12:00 PM,38.8,39.55,38.1,38.2,3700
12/3/2018 12:11:00 PM,39.55,40,38.75,38.8,3140
12/3/2018 12:10:00 PM,39.65,40,38.6,39.75,4380
12/3/2018 12:09:00 PM,40.65,40.65,39,39.85,3600
12/3/2018 12:08:00 PM,40.25,41.1,40.15,40.9,7280
12/3/2018 12:07:00 PM,38.8,40.3,38.75,40.25,4100
12/3/2018 12:06:00 PM,37.5,39.15,37.35,38.55,7040
12/3/2018 12:05:00 PM,37.85,37.9,37.2,37.6,10440
12/3/2018 12:04:00 PM,38.55,38.65,37.55,37.85,12500
12/3/2018 12:03:00 PM,39.85,39.85,38.45,38.55,13760
12/3/2018 12:02:00 PM,40.25,40.3,39.45,39.85,2380
12/3/2018 12:01:00 PM,40.6,40.7,39.8,40.25,4460
12/3/2018 12:00:00 PM,40.1,40.7,39.75,40.5,5660
12/3/2018 11:59:00 AM,40.55,41,40,40.45,3580
12/3/2018 11:58:00 AM,40.5,40.6,39.7,40.45,5760
12/3/2018 11:57:00 AM,40,40.5,39.5,40.5,7660
12/3/2018 11:56:00 AM,39.45,40.1,39.2,40.1,7460
12/3/2018 11:55:00 AM,39.25,39.6,38,39.45,7240
12/3/2018 11:54:00 AM,36.4,39.35,36.3,39.3,13380
12/3/2018 11:53:00 AM,39.55,40,36,36.4,19940
12/3/2018 11:52:00 AM,40.2,40.3,39.55,39.6,3900
12/3/2018 11:51:00 AM,39.6,40.3,39.3,40.2,6500
12/3/2018 11:50:00 AM,38.85,39.85,38.8,39.6,11320
12/3/2018 11:49:00 AM,39.85,39.85,38.25,39,11320
12/3/2018 11:48:00 AM,39.15,40.55,39,40.25,9740
12/3/2018 11:47:00 AM,39.3,39.65,37.5,39.4,18120
12/3/2018 11:46:00 AM,43.15,43.15,38.5,39.3,19180
12/3/2018 11:45:00 AM,42.9,43.5,42.85,43.15,4440
12/3/2018 11:44:00 AM,42.65,43.65,42.65,42.95,7180
12/3/2018 11:43:00 AM,43.1,43.1,42.2,42.65,5240
12/3/2018 11:42:00 AM,43.4,43.45,42.8,43.1,6300
12/3/2018 11:41:00 AM,42.95,43.5,42.6,43.25,3260
12/3/2018 11:40:00 AM,42.95,43.5,42.4,42.9,4300
12/3/2018 11:39:00 AM,42.2,42.95,40.95,42.95,17820
12/3/2018 11:38:00 AM,43.1,43.35,41.6,42.45,10780
12/3/2018 11:37:00 AM,43.85,44.5,43.45,43.7,13680
12/3/2018 11:36:00 AM,42.4,43.9,42,43.85,10480
12/3/2018 11:35:00 AM,42,43,41.05,42.65,8760
12/3/2018 11:34:00 AM,44.7,44.9,39.95,42,35020
12/3/2018 11:33:00 AM,45,45.2,44.25,44.75,7360
12/3/2018 11:32:00 AM,45.75,45.75,44.35,45.2,18560
12/3/2018 11:31:00 AM,46.8,46.9,45.45,45.75,5060
12/3/2018 11:30:00 AM,47.4,47.4,45.55,46.8,7760
12/3/2018 11:29:00 AM,47,47.3,45.3,47.25,11280
12/3/2018 11:28:00 AM,47.3,47.6,46.85,47,3560
12/3/2018 11:27:00 AM,47.5,47.7,47,47.3,3980
12/3/2018 11:26:00 AM,47.45,47.5,46.9,47.5,2880
12/3/2018 11:25:00 AM,47.4,47.45,46.6,47.45,5140
12/3/2018 11:24:00 AM,47.3,47.75,46.95,47,2680
12/3/2018 11:23:00 AM,47.3,47.8,46.6,47.3,5040
12/3/2018 11:22:00 AM,47.25,47.8,46.3,47.3,9340
12/3/2018 11:21:00 AM,48.4,48.45,47.15,47.25,8320
12/3/2018 11:20:00 AM,48.7,49,48.15,48.4,9440
12/3/2018 11:19:00 AM,48,48.6,47.8,48.6,4760
12/3/2018 11:18:00 AM,48.7,48.7,47.75,48,6300
12/3/2018 11:17:00 AM,48.75,49.15,48.1,48.7,9940
12/3/2018 11:16:00 AM,47.75,49,47.75,48.75,6580
12/3/2018 11:15:00 AM,47.8,48.3,47.5,47.75,3640
12/3/2018 11:14:00 AM,47.75,48.2,47.5,47.8,3980
12/3/2018 11:13:00 AM,47.7,48.3,47.5,48.2,2400
12/3/2018 11:12:00 AM,48.3,48.5,47.45,47.7,3840
12/3/2018 11:11:00 AM,47.7,48.6,47.55,48.3,6140
12/3/2018 11:10:00 AM,47.65,47.9,47.05,47.7,4020
12/3/2018 11:09:00 AM,47.65,48.2,47.15,47.8,5720
12/3/2018 11:08:00 AM,47.95,48,47.05,47.65,6980
12/3/2018 11:07:00 AM,48.5,48.55,46.85,47.95,9100
12/3/2018 11:06:00 AM,46.2,48.55,46.2,48.55,8660
12/3/2018 11:05:00 AM,46.8,46.95,46,46.4,7220
12/3/2018 11:04:00 AM,46.5,46.7,44.8,46.7,10540
12/3/2018 11:03:00 AM,46.45,47.9,46.1,46.5,14960
12/3/2018 11:02:00 AM,45.5,46.6,44.9,46.45,10780
12/3/2018 11:01:00 AM,45.85,46.2,44.3,45.75,27600
12/3/2018 11:00:00 AM,47.4,47.6,46,46,11560
12/3/2018 10:59:00 AM,48.05,48.35,47.4,47.4,5800
12/3/2018 10:58:00 AM,48.2,48.95,47.95,48.05,6300
12/3/2018 10:57:00 AM,48.25,48.8,47.65,48,8720
12/3/2018 10:56:00 AM,48.6,48.8,48,48.25,5520
12/3/2018 10:55:00 AM,47.6,48.65,47.4,48.6,7600
12/3/2018 10:54:00 AM,47.7,47.85,46.95,47.55,11220
12/3/2018 10:53:00 AM,47.7,48.95,47.55,47.55,7340
12/3/2018 10:52:00 AM,47.55,49.25,47.4,47.8,10940
12/3/2018 10:51:00 AM,45.9,47.7,45.9,47.55,8380
12/3/2018 10:50:00 AM,47.45,47.45,45.75,45.9,18420
12/3/2018 10:49:00 AM,48.25,48.55,46.4,47.15,12620
12/3/2018 10:48:00 AM,47.3,48.7,46.95,48.25,9860
12/3/2018 10:47:00 AM,47.1,47.9,47,47.35,8660
12/3/2018 10:46:00 AM,49.4,49.55,46.65,47,18560
12/3/2018 10:45:00 AM,49.9,50.2,49.2,49.4,5720
12/3/2018 10:44:00 AM,49.55,50.3,49,49.9,4560
12/3/2018 10:43:00 AM,48.95,49.95,48.7,49.45,7520
12/3/2018 10:42:00 AM,50,50.4,48.85,48.95,14440
12/3/2018 10:41:00 AM,50.5,50.5,49.9,50.1,9820
12/3/2018 10:40:00 AM,50.3,50.7,50,50.4,9800
12/3/2018 10:39:00 AM,50.65,50.9,49.9,50.35,9760
12/3/2018 10:38:00 AM,51.3,51.45,50.45,51.1,6820
12/3/2018 10:37:00 AM,51.8,51.9,51.15,51.45,10520
12/3/2018 10:36:00 AM,52.45,52.85,51.8,51.9,16180
12/3/2018 10:35:00 AM,51.1,53,51,52.15,25200
12/3/2018 10:34:00 AM,50.6,51.5,50.6,51.2,6700
12/3/2018 10:33:00 AM,51.95,52.05,50.7,51,14340
12/3/2018 10:32:00 AM,51.2,51.95,51,51.95,6960
12/3/2018 10:31:00 AM,50.95,51.5,50.5,51.2,16300
12/3/2018 10:30:00 AM,50.35,51,50.05,50.95,11820
12/3/2018 10:29:00 AM,50.35,50.5,49.75,50.35,12120
12/3/2018 10:28:00 AM,50.4,50.5,50.1,50.2,7220
12/3/2018 10:27:00 AM,50.3,50.6,50,50.4,9340
12/3/2018 10:26:00 AM,50.05,50.45,49.9,50.3,8580
12/3/2018 10:25:00 AM,48.7,50.1,48.35,50.05,4980
12/3/2018 10:24:00 AM,48,49.2,47.9,48.7,5840
12/3/2018 10:23:00 AM,49,49,48.1,48.1,7120
12/3/2018 10:22:00 AM,48.5,49.25,48,49,5240
12/3/2018 10:21:00 AM,49.5,49.7,48.25,48.35,10900
12/3/2018 10:20:00 AM,49.65,50.1,49.25,49.5,3860
12/3/2018 10:19:00 AM,50.05,50.15,49.25,49.75,6060
12/3/2018 10:18:00 AM,50.15,50.85,49.65,50.05,6160
12/3/2018 10:17:00 AM,50.3,51.2,49.6,50,15840
12/3/2018 10:16:00 AM,48.2,51,48.2,50.55,12880
12/3/2018 10:15:00 AM,48.6,48.9,48,48,8020
12/3/2018 10:14:00 AM,48.75,49.5,48.6,48.6,3000
12/3/2018 10:13:00 AM,48.65,49.3,48.6,48.75,1700
12/3/2018 10:12:00 AM,49.65,49.65,48.25,48.65,8080
12/3/2018 10:11:00 AM,49.75,50,49.3,49.65,5360
12/3/2018 10:10:00 AM,50.1,50.2,49.35,49.45,7560
12/3/2018 10:09:00 AM,50.55,50.55,49.2,50.1,8900
12/3/2018 10:08:00 AM,50.55,50.75,50.2,50.55,4960
12/3/2018 10:07:00 AM,50.5,50.6,50.2,50.55,5080
12/3/2018 10:06:00 AM,50.8,51.3,50.15,50.8,12140
12/3/2018 10:05:00 AM,51.15,51.15,49.8,50.75,7480
12/3/2018 10:04:00 AM,50.5,51.4,50.35,51.35,7120
12/3/2018 10:03:00 AM,50.2,50.65,49.2,50.5,7900
12/3/2018 10:02:00 AM,50.4,51,50.1,50.2,7960
12/3/2018 10:01:00 AM,51.15,51.45,50.4,50.4,9200
12/3/2018 10:00:00 AM,51.7,52.1,51.05,51.15,7700
12/3/2018 9:59:00 AM,50.9,52,50.9,51.7,10980
12/3/2018 9:58:00 AM,50.5,51.3,50.2,50.9,9280
12/3/2018 9:57:00 AM,50.5,50.7,48.95,50.15,14380
12/3/2018 9:56:00 AM,51.55,51.85,50.25,50.75,10100
12/3/2018 9:55:00 AM,52.05,52.5,51.6,51.6,7120
12/3/2018 9:54:00 AM,52,52.5,51.8,52.1,10560
12/3/2018 9:53:00 AM,52,52.5,51.65,51.8,13500
12/3/2018 9:52:00 AM,51.2,52.45,50.55,52,12960
12/3/2018 9:51:00 AM,51.2,52.3,50.75,51.2,10400
12/3/2018 9:50:00 AM,50.65,52.45,50.35,51.6,21840
12/3/2018 9:49:00 AM,50.85,51.45,49.85,50.7,22800
12/3/2018 9:48:00 AM,49.85,51.15,49.85,51,8480
12/3/2018 9:47:00 AM,50,50.2,49.4,49.6,9200
12/3/2018 9:46:00 AM,49.35,50.65,49,50,12320
12/3/2018 9:45:00 AM,49.25,49.35,48.7,49.35,6320
12/3/2018 9:44:00 AM,48.1,49.5,48,49.3,11220
12/3/2018 9:43:00 AM,48.15,49.65,47.9,48.2,10320
12/3/2018 9:42:00 AM,48.45,48.75,47.8,48.15,6580
12/3/2018 9:41:00 AM,48.3,48.85,47.15,48.45,9460
12/3/2018 9:40:00 AM,47,48.7,47,48.7,11300
12/3/2018 9:39:00 AM,47.65,47.8,45.6,47,20980
12/3/2018 9:38:00 AM,49.6,49.6,47,47.65,18700
12/3/2018 9:37:00 AM,51.3,52,49.25,49.6,17780
12/3/2018 9:36:00 AM,50.95,51.5,50.35,51.35,14120
12/3/2018 9:35:00 AM,49.5,51.05,48.55,50.45,20400
12/3/2018 9:34:00 AM,49.4,50,48.65,49.3,11380
12/3/2018 9:33:00 AM,46.6,49.5,45.5,49.5,23260
12/3/2018 9:32:00 AM,47.8,48.5,46.2,46.2,13020
12/3/2018 9:31:00 AM,47.35,49.75,47.05,48.05,26480
12/3/2018 9:30:00 AM,48.7,48.7,45,47.7,33100
12/3/2018 9:29:00 AM,47.6,49.6,47.6,48.7,14000
12/3/2018 9:28:00 AM,49,49,47.7,48.3,18740
12/3/2018 9:27:00 AM,47,49.05,46.9,49,16640
12/3/2018 9:26:00 AM,49,49.2,46,46.95,19620
12/3/2018 9:25:00 AM,49.9,50,48.6,49.25,27380
12/3/2018 9:24:00 AM,51.65,52,50,50.1,20820
12/3/2018 9:23:00 AM,50.6,52.7,50.4,52.6,17240
12/3/2018 9:22:00 AM,51.2,52.05,49.15,50.9,23420
12/3/2018 9:21:00 AM,52.45,52.7,49.75,52.25,41180
12/3/2018 9:20:00 AM,53.45,55,52.5,53,36840
12/3/2018 9:19:00 AM,55.25,56.2,53.4,54.2,53760
12/3/2018 9:18:00 AM,53,55.35,52.65,55.3,35380
12/3/2018 9:17:00 AM,55,55.15,52.25,53.4,32360
12/3/2018 9:16:00 AM,53,57.95,53,55.2,48420
12/3/2018 9:15:00 AM,62.9,62.9,50,53.05,60280
