Date,NIFTY18DEC10900PE O,NIFTY18DEC10900PE H,NIFTY18DEC10900PE L,NIFTY18DEC10900PE C,NIFTY18DEC10900PE V
12/3/2018 2:35:00 PM,190.2,190.35,189,190,9450
12/3/2018 2:34:00 PM,192.75,192.75,190.2,190.2,6825
12/3/2018 2:33:00 PM,193.05,193.75,192.3,192.75,3525
12/3/2018 2:32:00 PM,194.75,195.25,192.15,193.05,5700
12/3/2018 2:31:00 PM,194,195.95,193.3,194.75,10050
12/3/2018 2:30:00 PM,199.6,199.9,194,194,17850
12/3/2018 2:29:00 PM,196.85,200.95,196.85,199.05,19875
12/3/2018 2:28:00 PM,196,198.3,195.2,197.1,23775
12/3/2018 2:27:00 PM,193.5,196.1,192.5,195.2,18750
12/3/2018 2:26:00 PM,190.95,193.5,190.95,193.5,9525
12/3/2018 2:25:00 PM,189.75,192.25,189.75,190.95,6150
12/3/2018 2:24:00 PM,188.25,190.1,188.05,190,1050
12/3/2018 2:23:00 PM,187,188.45,187,188.25,3750
12/3/2018 2:22:00 PM,185.8,187,185.8,186.6,6150
12/3/2018 2:21:00 PM,184.65,185.85,184.65,185.8,8475
12/3/2018 2:20:00 PM,185.35,186.9,184.65,184.65,5625
12/3/2018 2:19:00 PM,184.2,186,183.75,185.8,4200
12/3/2018 2:18:00 PM,185.1,185.45,183.5,185.45,5400
12/3/2018 2:17:00 PM,184.95,186,184.55,185.1,2925
12/3/2018 2:16:00 PM,187.8,187.8,184.95,184.95,6750
12/3/2018 2:15:00 PM,187.15,189.15,187,187.8,6000
12/3/2018 2:14:00 PM,191.6,191.6,187.15,187.15,6075
12/3/2018 2:13:00 PM,191.95,192,191.5,191.6,900
12/3/2018 2:12:00 PM,191,192,190,191.95,3975
12/3/2018 2:11:00 PM,189.3,191.5,189.3,191,3750
12/3/2018 2:10:00 PM,189,190,188.65,189.3,10500
12/3/2018 2:09:00 PM,192.7,192.7,189,189,16800
12/3/2018 2:08:00 PM,192.45,193.4,191.95,192.7,7500
12/3/2018 2:07:00 PM,191.85,193.65,190.3,192.45,9450
12/3/2018 2:06:00 PM,190.45,193.25,190.45,191.85,13875
12/3/2018 2:05:00 PM,193.5,193.5,190.45,190.45,34800
12/3/2018 2:04:00 PM,193.95,194.15,193.1,193.5,10800
12/3/2018 2:03:00 PM,189.05,193.4,189.05,193.25,29250
12/3/2018 2:02:00 PM,188.4,189.65,188,189.05,13725
12/3/2018 2:01:00 PM,186.55,188.4,185.85,187.7,26850
12/3/2018 2:00:00 PM,183.05,187,183.05,187,14025
12/3/2018 1:59:00 PM,183.2,183.45,183,183.05,3900
12/3/2018 1:58:00 PM,183,183.4,182.1,183.2,9825
12/3/2018 1:57:00 PM,181.5,183,181.2,183,5250
12/3/2018 1:56:00 PM,182.9,183.4,181.5,181.95,8700
12/3/2018 1:55:00 PM,183.65,184.85,182.95,183.35,5100
12/3/2018 1:54:00 PM,183.7,184,182.85,183.65,4125
12/3/2018 1:53:00 PM,181.35,183.7,181.15,183.7,7650
12/3/2018 1:52:00 PM,182.6,183.15,181.25,181.35,14400
12/3/2018 1:51:00 PM,183.75,184.05,181.8,182.3,12000
12/3/2018 1:50:00 PM,183.55,184.5,182.75,183.85,9225
12/3/2018 1:49:00 PM,181,184,180.7,183.55,23850
12/3/2018 1:48:00 PM,181.7,182.15,180.3,181,17475
12/3/2018 1:47:00 PM,184,184,181.15,181.65,46950
12/3/2018 1:46:00 PM,184.15,185,183.65,184.15,7650
12/3/2018 1:45:00 PM,188.55,188.55,183.6,184.1,12075
12/3/2018 1:44:00 PM,187.25,189.65,187.25,188.05,9900
12/3/2018 1:43:00 PM,188.95,188.95,185.9,187.25,10650
12/3/2018 1:42:00 PM,188.1,189.5,187.9,188.95,7200
12/3/2018 1:41:00 PM,188.35,189,186.7,187.75,18525
12/3/2018 1:40:00 PM,191.95,192.9,187.9,189,29850
12/3/2018 1:39:00 PM,193.4,194.3,191.55,191.95,15075
12/3/2018 1:38:00 PM,196.9,197.25,192.35,192.7,16500
12/3/2018 1:37:00 PM,197.2,197.2,196.15,196.9,5475
12/3/2018 1:36:00 PM,196.65,198.65,196.65,197.2,6075
12/3/2018 1:35:00 PM,198.4,199.1,196,196.65,6525
12/3/2018 1:34:00 PM,198,198.4,197.3,198.4,4500
12/3/2018 1:33:00 PM,198.75,199.15,197.55,198,17925
12/3/2018 1:32:00 PM,201,201.5,198,198.85,6375
12/3/2018 1:31:00 PM,201,201.3,200.45,201,2775
12/3/2018 1:30:00 PM,198.35,201,197.95,201,4875
12/3/2018 1:29:00 PM,200.45,200.45,197,198,3375
12/3/2018 1:28:00 PM,199.7,200.95,199.5,200.45,5700
12/3/2018 1:27:00 PM,197.8,200.95,196.65,199.25,9225
12/3/2018 1:26:00 PM,199.25,199.25,195.65,198.4,14925
12/3/2018 1:25:00 PM,202,202,199,199.2,8775
12/3/2018 1:24:00 PM,200.65,202.05,200.65,202,4500
12/3/2018 1:23:00 PM,201.8,202.75,200,200,14775
12/3/2018 1:22:00 PM,202.8,203.85,202,202.4,2325
12/3/2018 1:21:00 PM,202,203.7,202,203.1,4200
12/3/2018 1:20:00 PM,199.25,202,199.05,202,10425
12/3/2018 1:19:00 PM,197.95,199.25,197.45,199.25,10275
12/3/2018 1:18:00 PM,200.7,201.4,197.7,197.7,14250
12/3/2018 1:17:00 PM,203.65,203.65,200.7,200.7,8400
12/3/2018 1:16:00 PM,203.15,204.8,203.15,203.65,3450
12/3/2018 1:15:00 PM,204.6,204.6,202.5,203.15,3450
12/3/2018 1:14:00 PM,204.15,205,203.05,203.8,3900
12/3/2018 1:13:00 PM,205.55,206.05,203.5,204.15,5250
12/3/2018 1:12:00 PM,207.9,209,205.3,205.55,3075
12/3/2018 1:11:00 PM,209.4,210.05,207.15,207.9,1725
12/3/2018 1:10:00 PM,208,211.4,207.7,209.4,13575
12/3/2018 1:09:00 PM,207.7,208.2,207.25,208.15,1350
12/3/2018 1:08:00 PM,208.2,208.55,207.25,207.6,2100
12/3/2018 1:07:00 PM,210.25,210.35,207,208.2,4275
12/3/2018 1:06:00 PM,213.6,213.6,210.25,210.25,5400
12/3/2018 1:05:00 PM,213,213.65,211.95,213,2625
12/3/2018 1:04:00 PM,211.5,213.4,210.95,213.4,3225
12/3/2018 1:03:00 PM,209.6,212.75,209.15,211.5,3525
12/3/2018 1:02:00 PM,212.3,212.3,209.6,209.6,3750
12/3/2018 1:01:00 PM,208.6,212.3,208.6,212.3,3150
12/3/2018 1:00:00 PM,212.65,213.95,210,210,7500
12/3/2018 12:59:00 PM,214,214.75,212.65,212.65,5325
12/3/2018 12:58:00 PM,209.7,214.3,209.7,213.55,7500
12/3/2018 12:57:00 PM,208.4,210.25,208.4,209.7,1800
12/3/2018 12:56:00 PM,209.95,209.95,207.6,208.4,2475
12/3/2018 12:55:00 PM,208.3,209.8,208.3,209.3,975
12/3/2018 12:54:00 PM,208.8,209.25,208.3,208.3,1125
12/3/2018 12:53:00 PM,208.85,211.45,208.8,208.8,5100
12/3/2018 12:52:00 PM,208.1,209.1,208.1,208.85,2400
12/3/2018 12:51:00 PM,207.45,209.5,207.45,208.1,750
12/3/2018 12:50:00 PM,209,210,205.85,207.45,5550
12/3/2018 12:49:00 PM,210,210.5,209,209,2475
12/3/2018 12:48:00 PM,210.2,210.8,208.65,210,2925
12/3/2018 12:47:00 PM,209.5,211.5,209.5,210,17625
12/3/2018 12:46:00 PM,206,209.5,206,209.5,7950
12/3/2018 12:45:00 PM,205.8,206,205,206,10575
12/3/2018 12:44:00 PM,204.9,205.85,203.7,205.8,10275
12/3/2018 12:43:00 PM,202.2,205,202.2,204.8,5475
12/3/2018 12:42:00 PM,202,202.25,201.35,202.2,2250
12/3/2018 12:41:00 PM,202,202.45,201.5,202,2775
12/3/2018 12:40:00 PM,203,203,202,202,9825
12/3/2018 12:39:00 PM,202.75,203.5,202.5,203,2625
12/3/2018 12:38:00 PM,202.95,203.3,202.35,202.75,5175
12/3/2018 12:37:00 PM,204.5,204.5,202.2,202.2,17175
12/3/2018 12:36:00 PM,203.3,204.75,203.3,204.5,9150
12/3/2018 12:35:00 PM,203.55,204.05,202.5,202.8,9975
12/3/2018 12:34:00 PM,206.05,206.15,203,204.45,16425
12/3/2018 12:33:00 PM,207.1,207.15,205.6,206.2,10275
12/3/2018 12:32:00 PM,207.25,207.45,205.65,207.1,13875
12/3/2018 12:31:00 PM,207,208,206.4,207.3,11550
12/3/2018 12:30:00 PM,206.65,207.8,206.65,207,9000
12/3/2018 12:29:00 PM,208.05,209,206.65,206.65,5400
12/3/2018 12:28:00 PM,209.5,210.15,208.05,208.05,5775
12/3/2018 12:27:00 PM,208.45,211.25,208.45,209.45,15300
12/3/2018 12:26:00 PM,207.75,209.75,206.25,207.9,14850
12/3/2018 12:25:00 PM,208.85,208.85,207.3,207.35,11025
12/3/2018 12:24:00 PM,209.25,209.25,207.5,208.85,13950
12/3/2018 12:23:00 PM,208.8,209.55,208,209.55,23025
12/3/2018 12:22:00 PM,209.8,210.85,208.5,208.5,13575
12/3/2018 12:21:00 PM,210.1,210.95,209.25,209.8,9225
12/3/2018 12:20:00 PM,211.8,212.7,210.1,210.1,20850
12/3/2018 12:19:00 PM,212.5,212.55,211.05,211.8,8325
12/3/2018 12:18:00 PM,214.45,214.75,211.45,211.55,10575
12/3/2018 12:17:00 PM,210.05,215,210.05,215,21075
12/3/2018 12:16:00 PM,209,210,208.95,210,4650
12/3/2018 12:15:00 PM,208.95,209.8,208.8,209,8100
12/3/2018 12:14:00 PM,209.2,209.7,207.55,208.95,7500
12/3/2018 12:13:00 PM,208,209.5,208,209.2,6075
12/3/2018 12:12:00 PM,207.85,208,206,208,10125
12/3/2018 12:11:00 PM,206.5,207.85,206,207.5,43350
12/3/2018 12:10:00 PM,204.95,207.2,204.85,206.5,4725
12/3/2018 12:09:00 PM,203.8,206,203.6,204.9,4500
12/3/2018 12:08:00 PM,205.25,205.25,204,204.45,15000
12/3/2018 12:07:00 PM,207.95,207.95,205.25,205.25,5025
12/3/2018 12:06:00 PM,209.6,209.6,207,208,7725
12/3/2018 12:05:00 PM,207.9,209.8,207.9,209,5700
12/3/2018 12:04:00 PM,207.5,208.45,207.1,207.9,3825
12/3/2018 12:03:00 PM,205.85,208.05,205.55,207.5,3525
12/3/2018 12:02:00 PM,204.35,206.95,204.35,205.85,3375
12/3/2018 12:01:00 PM,203.4,204.9,202.8,204.35,3450
12/3/2018 12:00:00 PM,205.5,205.5,202.5,202.75,9750
12/3/2018 11:59:00 AM,203.45,204.45,202.8,204.2,5400
12/3/2018 11:58:00 AM,205.4,205.4,202.3,203.25,14325
12/3/2018 11:57:00 AM,205.55,206,204.55,205.4,14175
12/3/2018 11:56:00 AM,206.95,208.35,205.55,205.55,30825
12/3/2018 11:55:00 AM,209,210.05,206.15,206.95,15000
12/3/2018 11:54:00 AM,207.5,211.5,206.6,208.75,36975
12/3/2018 11:53:00 AM,205.35,207.5,204.85,207.5,16350
12/3/2018 11:52:00 AM,204.9,205.8,203.15,205.35,36375
12/3/2018 11:51:00 AM,204.05,207.25,203.25,205,18450
12/3/2018 11:50:00 AM,207.75,208,205.1,205.4,18525
12/3/2018 11:49:00 AM,204.5,208.45,203.85,207.5,23175
12/3/2018 11:48:00 AM,203.15,204.7,202.25,204.7,16500
12/3/2018 11:47:00 AM,201.4,205,201.4,203.8,38775
12/3/2018 11:46:00 AM,196.3,201.4,196.3,201.4,24975
12/3/2018 11:45:00 AM,195.6,196.35,194.95,196.25,2775
12/3/2018 11:44:00 AM,196.05,196.5,194.6,195.6,5025
12/3/2018 11:43:00 AM,195.45,198,194.9,196.05,9975
12/3/2018 11:42:00 AM,195.6,195.95,194,195.45,11850
12/3/2018 11:41:00 AM,196.1,196.1,194.5,195.25,5625
12/3/2018 11:40:00 AM,195.7,197.05,194.65,196.45,8250
12/3/2018 11:39:00 AM,197.4,198,196,196,8625
12/3/2018 11:38:00 AM,195.3,197.6,194.55,197.4,6975
12/3/2018 11:37:00 AM,195.5,197,195.1,195.25,15225
12/3/2018 11:36:00 AM,198.55,198.85,196,196,21750
12/3/2018 11:35:00 AM,197.85,198.95,197.3,198.05,24375
12/3/2018 11:34:00 AM,195.1,198.85,195.1,197.8,36000
12/3/2018 11:33:00 AM,194,195.25,193.6,195.1,16875
12/3/2018 11:32:00 AM,193.85,194.9,193.65,194,15225
12/3/2018 11:31:00 AM,192.45,194,192.45,193.85,7200
12/3/2018 11:30:00 AM,191.75,193.9,191.55,193,11175
12/3/2018 11:29:00 AM,191.5,192.7,191.5,191.5,10650
12/3/2018 11:28:00 AM,188.35,192,188.35,191.5,16500
12/3/2018 11:27:00 AM,188.55,189.2,187.7,188.7,9075
12/3/2018 11:26:00 AM,189.5,189.5,188.6,188.95,8775
12/3/2018 11:25:00 AM,188.25,190.35,188.25,189.5,10650
12/3/2018 11:24:00 AM,188.35,188.8,187.6,188.25,7275
12/3/2018 11:23:00 AM,189.3,190.7,188.35,188.4,14025
12/3/2018 11:22:00 AM,189.4,191,188.4,189.3,7275
12/3/2018 11:21:00 AM,188.55,190,188.55,189.4,9675
12/3/2018 11:20:00 AM,188.45,188.55,186.75,188.55,13800
12/3/2018 11:19:00 AM,189,189.5,187.55,189.05,6825
12/3/2018 11:18:00 AM,186.8,188.95,186.75,188.95,10050
12/3/2018 11:17:00 AM,185.95,187.3,185.55,186.8,10350
12/3/2018 11:16:00 AM,187.3,187.35,185.95,185.95,4350
12/3/2018 11:15:00 AM,189.05,189.4,186.7,187.3,15750
12/3/2018 11:14:00 AM,189,189.5,188.4,189.35,4200
12/3/2018 11:13:00 AM,189.8,190,188.5,188.75,4875
12/3/2018 11:12:00 AM,190,190.65,189.6,189.8,7575
12/3/2018 11:11:00 AM,191.8,191.8,189.45,190,9975
12/3/2018 11:10:00 AM,191.6,192.6,191.25,191.8,6150
12/3/2018 11:09:00 AM,191.3,192.65,191,191.6,8400
12/3/2018 11:08:00 AM,192.5,193.3,191.3,191.3,13950
12/3/2018 11:07:00 AM,192.5,193.5,191.85,192.5,13500
12/3/2018 11:06:00 AM,193.7,194,191.7,192.1,11700
12/3/2018 11:05:00 AM,193.7,194.45,193,193.85,15675
12/3/2018 11:04:00 AM,193,195.25,192.55,193.15,30150
12/3/2018 11:03:00 AM,192.7,192.95,191.3,192.6,12225
12/3/2018 11:02:00 AM,192.65,193.7,192.4,193.15,7875
12/3/2018 11:01:00 AM,192.2,194,192,192.35,20025
12/3/2018 11:00:00 AM,189.3,192.45,189.1,192.2,19650
12/3/2018 10:59:00 AM,188.5,189.3,188.2,189.3,11625
12/3/2018 10:58:00 AM,188.1,188.5,186.3,188.5,6300
12/3/2018 10:57:00 AM,188.25,189.2,187.2,188.1,13500
12/3/2018 10:56:00 AM,187.55,188.9,187.45,188.25,4275
12/3/2018 10:55:00 AM,189.15,189.6,187.55,187.55,17250
12/3/2018 10:54:00 AM,189.45,190,188.6,189.6,15975
12/3/2018 10:53:00 AM,187.75,189.5,187,189.5,5775
12/3/2018 10:52:00 AM,187.55,187.75,185.4,187.75,11175
12/3/2018 10:51:00 AM,190.35,190.35,187.55,187.55,10275
12/3/2018 10:50:00 AM,189.1,190.8,189.1,190.35,16500
12/3/2018 10:49:00 AM,186.2,190.25,186.05,189.6,16500
12/3/2018 10:48:00 AM,186.9,187.5,185.85,186.2,8400
12/3/2018 10:47:00 AM,187.55,188,186.3,186.95,13200
12/3/2018 10:46:00 AM,184.1,187.8,183.8,187.4,19050
12/3/2018 10:45:00 AM,182.8,184.95,182.8,184.45,11925
12/3/2018 10:44:00 AM,182.8,183.05,182,182.55,4350
12/3/2018 10:43:00 AM,183,183,182.25,182.6,1575
12/3/2018 10:42:00 AM,181.65,182.9,181.65,182.8,5400
12/3/2018 10:41:00 AM,180.65,181.7,180.65,181.65,5550
12/3/2018 10:40:00 AM,180.75,181.35,180,180.65,8850
12/3/2018 10:39:00 AM,180,181,179.95,180.75,2400
12/3/2018 10:38:00 AM,180,180.65,179.95,180,4350
12/3/2018 10:37:00 AM,177.7,180,177.7,180,8700
12/3/2018 10:36:00 AM,178.2,178.95,177.7,177.7,3525
12/3/2018 10:35:00 AM,177.85,178.8,177.5,178.2,4050
12/3/2018 10:34:00 AM,178.75,178.85,177.4,178.25,3225
12/3/2018 10:33:00 AM,177.1,178.75,176.6,178.75,8175
12/3/2018 10:32:00 AM,178.05,178.1,177,177.1,6525
12/3/2018 10:31:00 AM,178,179.25,177.75,178.05,4425
12/3/2018 10:30:00 AM,179.3,179.75,178,178,7125
12/3/2018 10:29:00 AM,179.85,180.2,179.3,179.3,5925
12/3/2018 10:28:00 AM,180.55,180.95,179.35,179.35,8700
12/3/2018 10:27:00 AM,179.35,180.65,179.35,180.65,3975
12/3/2018 10:26:00 AM,180.35,180.5,179.35,179.35,7200
12/3/2018 10:25:00 AM,181.5,181.95,180.35,180.35,4575
12/3/2018 10:24:00 AM,182.4,183.45,181.5,181.5,9750
12/3/2018 10:23:00 AM,181.8,182.75,181.8,182.4,4125
12/3/2018 10:22:00 AM,181.95,182.5,181.15,181.8,11850
12/3/2018 10:21:00 AM,180.7,181.5,180.25,181.5,3600
12/3/2018 10:20:00 AM,179.9,180.7,179.75,180.7,7800
12/3/2018 10:19:00 AM,179.65,180.45,179.05,179.9,6150
12/3/2018 10:18:00 AM,180.15,180.85,178.8,179.65,4800
12/3/2018 10:17:00 AM,178.35,180.75,177.9,180.55,15225
12/3/2018 10:16:00 AM,181.5,181.5,177.25,178,11625
12/3/2018 10:15:00 AM,181.4,182,180.85,181.5,2625
12/3/2018 10:14:00 AM,181,182,180.2,181.4,7200
12/3/2018 10:13:00 AM,181.5,181.85,180.7,181,6825
12/3/2018 10:12:00 AM,181,181.9,180.85,181.5,3600
12/3/2018 10:11:00 AM,180.7,181.45,180.7,181,750
12/3/2018 10:10:00 AM,181.1,182.25,180.65,180.7,6075
12/3/2018 10:09:00 AM,179.65,181.9,179.65,180.7,2100
12/3/2018 10:08:00 AM,179.75,180.75,179.2,179.65,2700
12/3/2018 10:07:00 AM,180.4,180.95,179.6,179.6,4275
12/3/2018 10:06:00 AM,180.05,181,179.15,180.45,5400
12/3/2018 10:05:00 AM,181.1,181.85,180.05,180.05,5325
12/3/2018 10:04:00 AM,182.25,182.6,180.25,181.1,3300
12/3/2018 10:03:00 AM,182.5,183.55,181.8,182.25,12975
12/3/2018 10:02:00 AM,181.6,182.5,180.8,182.5,9600
12/3/2018 10:01:00 AM,178.9,181.6,178.85,181.6,6075
12/3/2018 10:00:00 AM,179,179.2,177.8,179.05,3150
12/3/2018 9:59:00 AM,178.85,179.25,177.9,179,6375
12/3/2018 9:58:00 AM,180.7,180.7,178.85,178.85,13275
12/3/2018 9:57:00 AM,180.7,181.8,180,180.2,5250
12/3/2018 9:56:00 AM,180.3,181.5,179.65,180.7,19500
12/3/2018 9:55:00 AM,179.3,180.3,178.95,180.3,20925
12/3/2018 9:54:00 AM,178.25,179.9,178.15,179.3,21825
12/3/2018 9:53:00 AM,177.4,179,177.4,178.25,2325
12/3/2018 9:52:00 AM,179,180,176.6,177.4,12075
12/3/2018 9:51:00 AM,178,179,176.3,179,10200
12/3/2018 9:50:00 AM,178.8,178.8,176.35,177.65,6750
12/3/2018 9:49:00 AM,176.2,178.8,175.65,178.8,14475
12/3/2018 9:48:00 AM,178.3,178.6,175.1,175.3,15525
12/3/2018 9:47:00 AM,177.55,178.85,177,178.3,11175
12/3/2018 9:46:00 AM,179.8,180.3,177,177.55,9000
12/3/2018 9:45:00 AM,180.45,181.3,179.55,179.8,4650
12/3/2018 9:44:00 AM,179,180.45,178.65,180.45,5100
12/3/2018 9:43:00 AM,180.75,181,178.55,179,10500
12/3/2018 9:42:00 AM,182,182,180.6,180.75,3825
12/3/2018 9:41:00 AM,180.55,182.05,180.1,182,5850
12/3/2018 9:40:00 AM,182.7,182.7,181.2,181.2,3675
12/3/2018 9:39:00 AM,182.5,184,181.95,182.85,18825
12/3/2018 9:38:00 AM,180.7,182.65,180.5,182.55,28500
12/3/2018 9:37:00 AM,178,180.7,177.1,180.7,13500
12/3/2018 9:36:00 AM,179.75,180.1,178.25,178.85,14625
12/3/2018 9:35:00 AM,182.4,182.6,179.5,179.75,26700
12/3/2018 9:34:00 AM,183.45,184.45,182.4,182.4,21600
12/3/2018 9:33:00 AM,186.25,186.9,183,183.45,16875
12/3/2018 9:32:00 AM,184.6,187.15,184.1,186.85,26325
12/3/2018 9:31:00 AM,185.35,185.95,182.5,184.1,18975
12/3/2018 9:30:00 AM,184.35,186.95,183.75,185,21150
12/3/2018 9:29:00 AM,183.5,184.35,182.25,184.35,23250
12/3/2018 9:28:00 AM,182.75,185.7,182.7,184.25,23775
12/3/2018 9:27:00 AM,183.5,183.5,182,182.75,15300
12/3/2018 9:26:00 AM,182.25,184,181.5,183.1,18000
12/3/2018 9:25:00 AM,180.5,182.7,180.15,181.65,21225
12/3/2018 9:24:00 AM,179.75,180.7,178.5,180.5,20475
12/3/2018 9:23:00 AM,178.95,180.25,178,178.35,24225
12/3/2018 9:22:00 AM,180.3,181,177.55,178,27825
12/3/2018 9:21:00 AM,181.55,182,179.75,180.1,23025
12/3/2018 9:20:00 AM,179.75,181,177.8,180.6,26925
12/3/2018 9:19:00 AM,178.4,179.25,176.5,179.15,24300
12/3/2018 9:18:00 AM,180.5,181.5,178.15,178.6,54750
12/3/2018 9:17:00 AM,175,182,175,180.8,64575
12/3/2018 9:16:00 AM,172,175,170.85,174.95,48825
12/3/2018 9:15:00 AM,171.55,174.2,160,172.25,54750
