Date,NIFTY18DEC10750CE O,NIFTY18DEC10750CE H,NIFTY18DEC10750CE L,NIFTY18DEC10750CE C,NIFTY18DEC10750CE V
12/3/2018 3:29:00 PM,301.6,301.6,301.6,301.6,0
12/3/2018 3:28:00 PM,301.6,301.6,301.6,301.6,0
12/3/2018 3:27:00 PM,300.15,301.6,300.15,301.6,75
12/3/2018 3:26:00 PM,300.15,300.15,300.15,300.15,0
12/3/2018 3:25:00 PM,300.15,300.15,300.15,300.15,0
12/3/2018 3:24:00 PM,300.15,300.15,300.15,300.15,0
12/3/2018 3:23:00 PM,300.15,300.15,300.15,300.15,0
12/3/2018 3:22:00 PM,300.15,300.15,300.15,300.15,0
12/3/2018 3:21:00 PM,304.35,304.35,300.15,300.15,75
12/3/2018 3:20:00 PM,303.6,304.35,303.6,304.35,525
12/3/2018 3:19:00 PM,301.75,302.25,301.75,302.25,75
12/3/2018 3:18:00 PM,301,301.75,301,301.75,75
12/3/2018 3:17:00 PM,301,301,301,301,0
12/3/2018 3:16:00 PM,300.15,301,300.15,301,75
12/3/2018 3:15:00 PM,295.2,300.15,295.2,300.15,75
12/3/2018 3:14:00 PM,295.2,295.2,295.2,295.2,0
12/3/2018 3:13:00 PM,295.2,295.2,295.2,295.2,0
12/3/2018 3:12:00 PM,294.5,295.2,294.5,295.2,75
12/3/2018 3:11:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:10:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:09:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:08:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:07:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:06:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:05:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:04:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:03:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:02:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:01:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 3:00:00 PM,294.5,294.5,294.5,294.5,0
12/3/2018 2:59:00 PM,290.5,294.5,290.5,294.5,75
12/3/2018 2:58:00 PM,290.5,290.5,290.5,290.5,0
12/3/2018 2:57:00 PM,290.5,290.5,290.5,290.5,0
12/3/2018 2:56:00 PM,290.5,290.5,290.5,290.5,0
12/3/2018 2:55:00 PM,290.5,290.5,290.5,290.5,0
12/3/2018 2:54:00 PM,290.5,290.5,290.5,290.5,0
12/3/2018 2:53:00 PM,290.5,290.5,290.5,290.5,0
12/3/2018 2:52:00 PM,294.05,294.05,290.5,290.5,150
12/3/2018 2:51:00 PM,290,294.05,290,294.05,75
12/3/2018 2:50:00 PM,290,290,290,290,0
12/3/2018 2:49:00 PM,290,290,290,290,0
12/3/2018 2:48:00 PM,290,290,290,290,0
12/3/2018 2:47:00 PM,290,290,290,290,0
12/3/2018 2:46:00 PM,290,290,290,290,0
12/3/2018 2:45:00 PM,290,290,290,290,0
12/3/2018 2:44:00 PM,290,290,290,290,0
12/3/2018 2:43:00 PM,290,290,290,290,0
12/3/2018 2:42:00 PM,290,290,290,290,0
12/3/2018 2:41:00 PM,290,290,290,290,0
12/3/2018 2:40:00 PM,290,290,290,290,0
12/3/2018 2:39:00 PM,287.05,290,287.05,290,75
12/3/2018 2:38:00 PM,287.05,287.05,287.05,287.05,0
12/3/2018 2:37:00 PM,291.4,291.4,287.05,287.05,75
12/3/2018 2:36:00 PM,289.65,291.4,289.65,291.4,75
12/3/2018 2:35:00 PM,289.65,289.65,289.65,289.65,0
12/3/2018 2:34:00 PM,289.65,289.65,289.65,289.65,0
12/3/2018 2:33:00 PM,289.65,289.65,289.65,289.65,0
12/3/2018 2:32:00 PM,289.65,289.65,289.65,289.65,0
12/3/2018 2:31:00 PM,289.65,289.65,289.65,289.65,0
12/3/2018 2:30:00 PM,290,290,289.65,289.65,75
12/3/2018 2:29:00 PM,290,290,290,290,0
12/3/2018 2:28:00 PM,290,290,290,290,0
12/3/2018 2:27:00 PM,301.05,301.05,290,290,150
12/3/2018 2:26:00 PM,301.05,301.05,301.05,301.05,0
12/3/2018 2:25:00 PM,301.05,301.05,301.05,301.05,0
12/3/2018 2:24:00 PM,301.05,301.05,301.05,301.05,0
12/3/2018 2:23:00 PM,301.05,301.05,301.05,301.05,0
12/3/2018 2:22:00 PM,301.05,301.05,301.05,301.05,0
12/3/2018 2:21:00 PM,301.05,301.05,301.05,301.05,0
12/3/2018 2:20:00 PM,301.05,301.05,301.05,301.05,0
12/3/2018 2:19:00 PM,301.05,301.05,301.05,301.05,0
12/3/2018 2:18:00 PM,295.25,301.05,295.25,301.05,1050
12/3/2018 2:17:00 PM,295.25,295.25,295.25,295.25,0
12/3/2018 2:16:00 PM,295.25,295.25,295.25,295.25,0
12/3/2018 2:15:00 PM,295.25,295.25,295.25,295.25,0
12/3/2018 2:14:00 PM,295.25,295.25,295.25,295.25,0
12/3/2018 2:13:00 PM,295.25,295.25,295.25,295.25,0
12/3/2018 2:12:00 PM,295.25,295.25,295.25,295.25,0
12/3/2018 2:11:00 PM,295.25,295.25,295.25,295.25,0
12/3/2018 2:10:00 PM,295.25,295.25,295.25,295.25,0
12/3/2018 2:09:00 PM,292,295.25,292,295.25,75
12/3/2018 2:08:00 PM,292,292,292,292,0
12/3/2018 2:07:00 PM,292,292,292,292,0
12/3/2018 2:06:00 PM,292.15,292.15,292,292,75
12/3/2018 2:05:00 PM,290,292.15,290,292.15,75
12/3/2018 2:04:00 PM,290,290,290,290,0
12/3/2018 2:03:00 PM,295,295,290,290,750
12/3/2018 2:02:00 PM,295,295,295,295,0
12/3/2018 2:01:00 PM,300,300,295,295,150
12/3/2018 2:00:00 PM,302.5,302.5,300,300,300
12/3/2018 1:59:00 PM,302.5,302.5,302.5,302.5,0
12/3/2018 1:58:00 PM,302.5,302.5,302.5,302.5,0
12/3/2018 1:57:00 PM,302.5,302.5,302.5,302.5,0
12/3/2018 1:56:00 PM,302.5,302.5,302.5,302.5,0
12/3/2018 1:55:00 PM,302.5,302.5,302.5,302.5,0
12/3/2018 1:54:00 PM,304.05,304.05,302.5,302.5,75
12/3/2018 1:53:00 PM,304.05,304.05,304.05,304.05,0
12/3/2018 1:52:00 PM,304.05,304.05,304.05,304.05,0
12/3/2018 1:51:00 PM,304.05,304.05,304.05,304.05,0
12/3/2018 1:50:00 PM,304.05,304.05,304.05,304.05,0
12/3/2018 1:49:00 PM,300,304.05,300,304.05,150
12/3/2018 1:48:00 PM,300,300,300,300,0
12/3/2018 1:47:00 PM,300,300,300,300,0
12/3/2018 1:46:00 PM,300,300,300,300,0
12/3/2018 1:45:00 PM,300,300,300,300,0
12/3/2018 1:44:00 PM,300,300,300,300,0
12/3/2018 1:43:00 PM,300,300,300,300,0
12/3/2018 1:42:00 PM,300,300,300,300,0
12/3/2018 1:41:00 PM,300,300,300,300,0
12/3/2018 1:40:00 PM,292.85,300,292.85,300,225
12/3/2018 1:39:00 PM,292.85,292.85,292.85,292.85,0
12/3/2018 1:38:00 PM,292.85,292.85,292.85,292.85,0
12/3/2018 1:37:00 PM,292.85,292.85,292.85,292.85,0
12/3/2018 1:36:00 PM,292.85,292.85,292.85,292.85,0
12/3/2018 1:35:00 PM,292.85,292.85,292.85,292.85,0
12/3/2018 1:34:00 PM,292.85,292.85,292.85,292.85,0
12/3/2018 1:33:00 PM,283.65,292.85,283.65,292.85,75
12/3/2018 1:32:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:31:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:30:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:29:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:28:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:27:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:26:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:25:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:24:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:23:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:22:00 PM,283.65,283.65,283.65,283.65,0
12/3/2018 1:21:00 PM,287,287,283.65,283.65,75
12/3/2018 1:20:00 PM,290.95,290.95,287,287,300
12/3/2018 1:19:00 PM,285,290.95,285,290.95,300
12/3/2018 1:18:00 PM,285,285,285,285,0
12/3/2018 1:17:00 PM,285,285,285,285,0
12/3/2018 1:16:00 PM,285,285,285,285,0
12/3/2018 1:15:00 PM,285,285,285,285,0
12/3/2018 1:14:00 PM,285,285,285,285,0
12/3/2018 1:13:00 PM,280.45,285,280.45,285,75
12/3/2018 1:12:00 PM,280.45,280.45,280.45,280.45,0
12/3/2018 1:11:00 PM,280.45,280.45,280.45,280.45,0
12/3/2018 1:10:00 PM,280.45,280.45,280.45,280.45,0
12/3/2018 1:09:00 PM,280.45,280.45,280.45,280.45,0
12/3/2018 1:08:00 PM,280.45,280.45,280.45,280.45,0
12/3/2018 1:07:00 PM,280.45,280.45,280.45,280.45,0
12/3/2018 1:06:00 PM,280.45,280.45,280.45,280.45,0
12/3/2018 1:05:00 PM,280.45,280.45,280.45,280.45,0
12/3/2018 1:04:00 PM,280.45,280.45,280.45,280.45,0
12/3/2018 1:03:00 PM,280.45,280.45,280.45,280.45,0
12/3/2018 1:02:00 PM,280,280.45,280,280.45,75
12/3/2018 1:01:00 PM,280,280,280,280,0
12/3/2018 1:00:00 PM,277.05,280,277.05,280,225
12/3/2018 12:59:00 PM,275,277.9,275,277.05,525
12/3/2018 12:58:00 PM,282.05,282.05,275,275,75
12/3/2018 12:57:00 PM,282.05,282.05,282.05,282.05,0
12/3/2018 12:56:00 PM,282.05,282.05,282.05,282.05,0
12/3/2018 12:55:00 PM,282.05,282.05,282.05,282.05,0
12/3/2018 12:54:00 PM,281.25,282.05,281.25,282.05,75
12/3/2018 12:53:00 PM,280,281.25,280,281.25,75
12/3/2018 12:52:00 PM,280,280,280,280,0
12/3/2018 12:51:00 PM,280,280,280,280,0
12/3/2018 12:50:00 PM,280,280,280,280,0
12/3/2018 12:49:00 PM,280,280,280,280,0
12/3/2018 12:48:00 PM,280,280,280,280,0
12/3/2018 12:47:00 PM,280,280,280,280,0
12/3/2018 12:46:00 PM,288.25,288.25,280,280,150
12/3/2018 12:45:00 PM,288.25,288.25,288.25,288.25,0
12/3/2018 12:44:00 PM,288.25,288.25,288.25,288.25,0
12/3/2018 12:43:00 PM,288.25,288.25,288.25,288.25,0
12/3/2018 12:42:00 PM,287.15,288.25,287.15,288.25,75
12/3/2018 12:41:00 PM,287.15,287.15,287.15,287.15,0
12/3/2018 12:40:00 PM,284.85,287.15,284.85,287.15,75
12/3/2018 12:39:00 PM,281.75,284.85,281.75,284.85,150
12/3/2018 12:38:00 PM,281.75,281.75,281.75,281.75,0
12/3/2018 12:37:00 PM,281.75,281.75,281.75,281.75,0
12/3/2018 12:36:00 PM,281.75,281.75,281.75,281.75,0
12/3/2018 12:35:00 PM,281.75,281.75,281.75,281.75,0
12/3/2018 12:34:00 PM,280.6,286,280.6,281.75,750
12/3/2018 12:33:00 PM,280.6,280.6,280.6,280.6,0
12/3/2018 12:32:00 PM,280.6,280.6,280.6,280.6,0
12/3/2018 12:31:00 PM,279.6,280.6,279.6,280.6,75
12/3/2018 12:30:00 PM,279.6,279.6,279.6,279.6,0
12/3/2018 12:29:00 PM,279.6,279.6,279.6,279.6,0
12/3/2018 12:28:00 PM,276.5,279.6,276.5,279.6,75
12/3/2018 12:27:00 PM,280,280,276.5,276.5,75
12/3/2018 12:26:00 PM,281.55,281.55,280,280,75
12/3/2018 12:25:00 PM,281.55,281.55,281.55,281.55,0
12/3/2018 12:24:00 PM,274.95,281.55,274.95,281.55,225
12/3/2018 12:23:00 PM,274.95,274.95,274.95,274.95,0
12/3/2018 12:22:00 PM,274.95,274.95,274.95,274.95,0
12/3/2018 12:21:00 PM,274.95,274.95,274.95,274.95,0
12/3/2018 12:20:00 PM,274.95,274.95,274.95,274.95,0
12/3/2018 12:19:00 PM,274.95,274.95,274.95,274.95,0
12/3/2018 12:18:00 PM,274.95,274.95,274.95,274.95,0
12/3/2018 12:17:00 PM,281.9,281.9,274,274.95,1650
12/3/2018 12:16:00 PM,281.5,281.9,281.5,281.9,75
12/3/2018 12:15:00 PM,278.5,281.5,278.5,281.5,2175
12/3/2018 12:14:00 PM,282.15,282.15,278.5,278.5,150
12/3/2018 12:13:00 PM,282.15,282.15,282.15,282.15,0
12/3/2018 12:12:00 PM,284.75,284.75,282.15,282.15,150
