Date,USDINR18DEC69.25PE O,USDINR18DEC69.25PE H,USDINR18DEC69.25PE L,USDINR18DEC69.25PE C,USDINR18DEC69.25PE V
12/3/2018 4:13:00 PM,0.1525,0.1575,0.1525,0.1575,4
12/3/2018 4:12:00 PM,0.1525,0.1525,0.1525,0.1525,1
12/3/2018 4:11:00 PM,0.1525,0.1525,0.1525,0.1525,1
12/3/2018 4:10:00 PM,0.1525,0.1525,0.1525,0.1525,66
12/3/2018 4:09:00 PM,0.1525,0.1525,0.1525,0.1525,0
12/3/2018 4:08:00 PM,0.1525,0.1525,0.1525,0.1525,0
12/3/2018 4:07:00 PM,0.1525,0.1525,0.1525,0.1525,0
12/3/2018 4:06:00 PM,0.1525,0.1525,0.1525,0.1525,0
12/3/2018 4:05:00 PM,0.1525,0.1525,0.1525,0.1525,50
12/3/2018 4:04:00 PM,0.155,0.155,0.1525,0.1525,271
12/3/2018 4:03:00 PM,0.155,0.155,0.1525,0.155,265
12/3/2018 4:02:00 PM,0.16,0.16,0.155,0.155,90
12/3/2018 4:01:00 PM,0.16,0.16,0.16,0.16,0
12/3/2018 4:00:00 PM,0.1625,0.1625,0.16,0.16,391
12/3/2018 3:59:00 PM,0.1625,0.1625,0.1625,0.1625,0
12/3/2018 3:58:00 PM,0.165,0.17,0.1625,0.1625,157
12/3/2018 3:57:00 PM,0.165,0.165,0.165,0.165,500
12/3/2018 3:56:00 PM,0.165,0.165,0.165,0.165,0
12/3/2018 3:55:00 PM,0.165,0.165,0.165,0.165,0
12/3/2018 3:54:00 PM,0.165,0.165,0.165,0.165,110
12/3/2018 3:53:00 PM,0.1675,0.1675,0.1675,0.1675,0
12/3/2018 3:52:00 PM,0.165,0.1725,0.165,0.1675,556
12/3/2018 3:51:00 PM,0.1925,0.1925,0.165,0.165,100
12/3/2018 3:50:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:49:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:48:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:47:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:46:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:45:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:44:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:43:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:42:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:41:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:40:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:39:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:38:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:37:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:36:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:35:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:34:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:33:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:32:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:31:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:30:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:29:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:28:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:27:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:26:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:25:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:24:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:23:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:22:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:21:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:20:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:19:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:18:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:17:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:16:00 PM,0.1925,0.1925,0.1925,0.1925,20
12/3/2018 3:15:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:14:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:13:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:12:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:11:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:10:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:09:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:08:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:07:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:06:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:05:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:04:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:03:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:02:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:01:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 3:00:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:59:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:58:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:57:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:56:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:55:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:54:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:53:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:52:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:51:00 PM,0.1925,0.1925,0.1925,0.1925,33
12/3/2018 2:50:00 PM,0.195,0.195,0.195,0.195,0
12/3/2018 2:49:00 PM,0.1975,0.1975,0.195,0.195,22
12/3/2018 2:48:00 PM,0.1975,0.1975,0.1975,0.1975,0
12/3/2018 2:47:00 PM,0.1975,0.1975,0.1975,0.1975,0
12/3/2018 2:46:00 PM,0.1975,0.1975,0.1975,0.1975,0
12/3/2018 2:45:00 PM,0.1975,0.1975,0.1975,0.1975,0
12/3/2018 2:44:00 PM,0.1975,0.1975,0.1975,0.1975,0
12/3/2018 2:43:00 PM,0.1975,0.1975,0.1975,0.1975,0
12/3/2018 2:42:00 PM,0.1975,0.1975,0.1975,0.1975,0
12/3/2018 2:41:00 PM,0.1975,0.1975,0.1975,0.1975,0
12/3/2018 2:40:00 PM,0.1975,0.1975,0.1975,0.1975,0
12/3/2018 2:39:00 PM,0.2,0.2,0.1975,0.1975,6
12/3/2018 2:38:00 PM,0.2,0.2,0.2,0.2,162
12/3/2018 2:37:00 PM,0.2025,0.2025,0.2,0.2,18
12/3/2018 2:36:00 PM,0.2025,0.2025,0.2025,0.2025,0
12/3/2018 2:35:00 PM,0.1975,0.2025,0.1975,0.2025,10
12/3/2018 2:34:00 PM,0.1975,0.1975,0.1975,0.1975,5
12/3/2018 2:33:00 PM,0.1975,0.1975,0.1975,0.1975,0
12/3/2018 2:32:00 PM,0.195,0.1975,0.195,0.1975,26
12/3/2018 2:31:00 PM,0.195,0.195,0.195,0.195,0
12/3/2018 2:30:00 PM,0.19,0.195,0.19,0.195,11
12/3/2018 2:29:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:28:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:27:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:26:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:25:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:24:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:23:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:22:00 PM,0.1925,0.1925,0.19,0.19,50
12/3/2018 2:21:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:20:00 PM,0.1925,0.1925,0.1925,0.1925,7
12/3/2018 2:19:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 2:18:00 PM,0.19,0.1925,0.19,0.1925,80
12/3/2018 2:17:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:16:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:15:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:14:00 PM,0.19,0.19,0.19,0.19,100
12/3/2018 2:13:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:12:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:11:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:10:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:09:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:08:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:07:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:06:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:05:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 2:04:00 PM,0.1925,0.1925,0.19,0.19,87
12/3/2018 2:03:00 PM,0.1925,0.1925,0.1925,0.1925,960
12/3/2018 2:02:00 PM,0.1925,0.1925,0.1925,0.1925,370
12/3/2018 2:01:00 PM,0.19,0.1925,0.19,0.1925,90
12/3/2018 2:00:00 PM,0.19,0.19,0.19,0.19,87
12/3/2018 1:59:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 1:58:00 PM,0.185,0.19,0.185,0.19,164
12/3/2018 1:57:00 PM,0.185,0.185,0.185,0.185,0
12/3/2018 1:56:00 PM,0.1825,0.185,0.1825,0.185,4
12/3/2018 1:55:00 PM,0.1825,0.1825,0.1825,0.1825,248
12/3/2018 1:54:00 PM,0.185,0.185,0.185,0.185,0
12/3/2018 1:53:00 PM,0.185,0.185,0.185,0.185,0
12/3/2018 1:52:00 PM,0.1825,0.185,0.1825,0.185,7
12/3/2018 1:51:00 PM,0.1825,0.185,0.1825,0.1825,720
12/3/2018 1:50:00 PM,0.1825,0.1825,0.1825,0.1825,207
12/3/2018 1:49:00 PM,0.175,0.1825,0.175,0.1825,210
12/3/2018 1:48:00 PM,0.175,0.175,0.175,0.175,0
12/3/2018 1:47:00 PM,0.175,0.175,0.175,0.175,0
12/3/2018 1:46:00 PM,0.175,0.175,0.175,0.175,0
12/3/2018 1:45:00 PM,0.175,0.175,0.175,0.175,0
12/3/2018 1:44:00 PM,0.175,0.175,0.175,0.175,354
12/3/2018 1:43:00 PM,0.175,0.175,0.175,0.175,0
12/3/2018 1:42:00 PM,0.175,0.175,0.175,0.175,0
12/3/2018 1:41:00 PM,0.1775,0.1775,0.175,0.175,387
12/3/2018 1:40:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 1:39:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 1:38:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 1:37:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 1:36:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 1:35:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 1:34:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 1:33:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 1:32:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 1:31:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 1:30:00 PM,0.1775,0.1775,0.1775,0.1775,13
12/3/2018 1:29:00 PM,0.185,0.185,0.1775,0.1775,8
12/3/2018 1:28:00 PM,0.185,0.185,0.185,0.185,0
12/3/2018 1:27:00 PM,0.185,0.185,0.185,0.185,132
12/3/2018 1:26:00 PM,0.185,0.185,0.185,0.185,0
12/3/2018 1:25:00 PM,0.185,0.185,0.185,0.185,0
12/3/2018 1:24:00 PM,0.185,0.185,0.185,0.185,50
12/3/2018 1:23:00 PM,0.1875,0.1875,0.185,0.185,2000
12/3/2018 1:22:00 PM,0.1875,0.1875,0.1875,0.1875,0
12/3/2018 1:21:00 PM,0.1925,0.1925,0.1875,0.1875,2000
12/3/2018 1:20:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 1:19:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 1:18:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 1:17:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 1:16:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 1:15:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 1:14:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 1:13:00 PM,0.1925,0.1925,0.1925,0.1925,0
12/3/2018 1:12:00 PM,0.1925,0.1925,0.1925,0.1925,10
12/3/2018 1:11:00 PM,0.19,0.1925,0.19,0.1925,157
12/3/2018 1:10:00 PM,0.19,0.19,0.19,0.19,0
12/3/2018 1:09:00 PM,0.1875,0.1925,0.1875,0.19,167
12/3/2018 1:08:00 PM,0.185,0.1875,0.185,0.1875,19
12/3/2018 1:07:00 PM,0.1875,0.1875,0.185,0.185,100
12/3/2018 1:06:00 PM,0.1875,0.1875,0.1875,0.1875,0
12/3/2018 1:05:00 PM,0.1875,0.1875,0.1875,0.1875,150
12/3/2018 1:04:00 PM,0.1875,0.1875,0.1875,0.1875,0
12/3/2018 1:03:00 PM,0.1875,0.1875,0.1875,0.1875,0
12/3/2018 1:02:00 PM,0.1875,0.1875,0.1875,0.1875,0
12/3/2018 1:01:00 PM,0.1875,0.1875,0.1875,0.1875,0
12/3/2018 1:00:00 PM,0.1875,0.1875,0.1875,0.1875,0
12/3/2018 12:59:00 PM,0.18,0.1875,0.18,0.1875,10
12/3/2018 12:58:00 PM,0.1775,0.18,0.1775,0.18,10
12/3/2018 12:57:00 PM,0.1775,0.1775,0.1775,0.1775,22
12/3/2018 12:56:00 PM,0.18,0.18,0.1775,0.1775,6
12/3/2018 12:55:00 PM,0.18,0.18,0.18,0.18,26
12/3/2018 12:54:00 PM,0.18,0.18,0.18,0.18,0
12/3/2018 12:53:00 PM,0.18,0.18,0.18,0.18,1
12/3/2018 12:52:00 PM,0.18,0.18,0.18,0.18,0
12/3/2018 12:51:00 PM,0.1775,0.18,0.1775,0.18,207
12/3/2018 12:50:00 PM,0.175,0.1775,0.175,0.1775,13
12/3/2018 12:49:00 PM,0.1725,0.175,0.1725,0.175,6
12/3/2018 12:48:00 PM,0.1725,0.1725,0.1725,0.1725,0
12/3/2018 12:47:00 PM,0.1725,0.1725,0.17,0.1725,61
12/3/2018 12:46:00 PM,0.1725,0.1725,0.1725,0.1725,0
12/3/2018 12:45:00 PM,0.1725,0.1725,0.1725,0.1725,0
12/3/2018 12:44:00 PM,0.1725,0.1725,0.1725,0.1725,0
12/3/2018 12:43:00 PM,0.1725,0.1725,0.1725,0.1725,0
12/3/2018 12:42:00 PM,0.1725,0.1725,0.1725,0.1725,91
12/3/2018 12:41:00 PM,0.1725,0.1725,0.1725,0.1725,0
12/3/2018 12:40:00 PM,0.175,0.175,0.17,0.1725,167
12/3/2018 12:39:00 PM,0.175,0.175,0.175,0.175,7
12/3/2018 12:38:00 PM,0.175,0.175,0.175,0.175,0
12/3/2018 12:37:00 PM,0.175,0.175,0.175,0.175,20
12/3/2018 12:36:00 PM,0.1725,0.175,0.1725,0.175,62
12/3/2018 12:35:00 PM,0.17,0.1725,0.17,0.1725,72
12/3/2018 12:34:00 PM,0.17,0.17,0.17,0.17,203
12/3/2018 12:33:00 PM,0.17,0.17,0.17,0.17,73
12/3/2018 12:32:00 PM,0.1625,0.17,0.1625,0.17,86
12/3/2018 12:31:00 PM,0.1675,0.1675,0.1625,0.1625,220
12/3/2018 12:30:00 PM,0.1775,0.1775,0.1675,0.1675,270
12/3/2018 12:29:00 PM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 12:28:00 PM,0.175,0.1775,0.175,0.1775,716
12/3/2018 12:27:00 PM,0.18,0.18,0.1725,0.175,30
12/3/2018 12:26:00 PM,0.1825,0.1825,0.18,0.18,132
12/3/2018 12:25:00 PM,0.18,0.1825,0.18,0.1825,30
12/3/2018 12:24:00 PM,0.1825,0.1825,0.18,0.18,150
12/3/2018 12:23:00 PM,0.185,0.185,0.1825,0.1825,9
12/3/2018 12:22:00 PM,0.185,0.1875,0.185,0.185,137
12/3/2018 12:21:00 PM,0.1825,0.185,0.1825,0.185,30
12/3/2018 12:20:00 PM,0.185,0.1875,0.1825,0.1825,126
12/3/2018 12:19:00 PM,0.185,0.185,0.1825,0.185,434
12/3/2018 12:18:00 PM,0.195,0.195,0.18,0.185,285
12/3/2018 12:17:00 PM,0.195,0.195,0.195,0.195,200
12/3/2018 12:16:00 PM,0.205,0.205,0.195,0.195,622
12/3/2018 12:15:00 PM,0.215,0.215,0.205,0.205,5
12/3/2018 12:14:00 PM,0.215,0.215,0.215,0.215,0
12/3/2018 12:13:00 PM,0.215,0.215,0.215,0.215,0
12/3/2018 12:12:00 PM,0.2175,0.22,0.215,0.215,21
12/3/2018 12:11:00 PM,0.2175,0.2175,0.2175,0.2175,0
12/3/2018 12:10:00 PM,0.2175,0.2175,0.2175,0.2175,0
12/3/2018 12:09:00 PM,0.22,0.22,0.2175,0.2175,364
12/3/2018 12:08:00 PM,0.22,0.22,0.22,0.22,0
12/3/2018 12:07:00 PM,0.22,0.22,0.22,0.22,0
12/3/2018 12:06:00 PM,0.2225,0.2225,0.22,0.22,12
12/3/2018 12:05:00 PM,0.2225,0.2225,0.2225,0.2225,0
12/3/2018 12:04:00 PM,0.2225,0.2225,0.2225,0.2225,0
12/3/2018 12:03:00 PM,0.2225,0.2225,0.2225,0.2225,0
12/3/2018 12:02:00 PM,0.2225,0.2225,0.2225,0.2225,0
12/3/2018 12:01:00 PM,0.22,0.2225,0.22,0.2225,192
12/3/2018 12:00:00 PM,0.22,0.22,0.22,0.22,0
12/3/2018 11:59:00 AM,0.22,0.22,0.22,0.22,0
12/3/2018 11:58:00 AM,0.22,0.22,0.22,0.22,10
12/3/2018 11:57:00 AM,0.2175,0.2175,0.2175,0.2175,0
12/3/2018 11:56:00 AM,0.2175,0.2175,0.2175,0.2175,0
12/3/2018 11:55:00 AM,0.2175,0.2175,0.2175,0.2175,20
12/3/2018 11:54:00 AM,0.2175,0.2175,0.2175,0.2175,12
12/3/2018 11:53:00 AM,0.215,0.2175,0.215,0.2175,32
12/3/2018 11:52:00 AM,0.215,0.215,0.215,0.215,5
12/3/2018 11:51:00 AM,0.215,0.215,0.215,0.215,0
12/3/2018 11:50:00 AM,0.215,0.215,0.215,0.215,22
12/3/2018 11:49:00 AM,0.215,0.215,0.215,0.215,15
12/3/2018 11:48:00 AM,0.2125,0.215,0.2125,0.215,85
12/3/2018 11:47:00 AM,0.2125,0.2125,0.2125,0.2125,0
12/3/2018 11:46:00 AM,0.2125,0.2125,0.2125,0.2125,0
12/3/2018 11:45:00 AM,0.2125,0.2125,0.2125,0.2125,0
12/3/2018 11:44:00 AM,0.2125,0.2125,0.2125,0.2125,0
12/3/2018 11:43:00 AM,0.2125,0.2125,0.2125,0.2125,0
12/3/2018 11:42:00 AM,0.2125,0.2125,0.2125,0.2125,0
12/3/2018 11:41:00 AM,0.2125,0.2125,0.2125,0.2125,0
12/3/2018 11:40:00 AM,0.2125,0.2125,0.2125,0.2125,30
12/3/2018 11:39:00 AM,0.215,0.215,0.2125,0.2125,6
12/3/2018 11:38:00 AM,0.215,0.215,0.215,0.215,0
12/3/2018 11:37:00 AM,0.215,0.215,0.215,0.215,380
12/3/2018 11:36:00 AM,0.215,0.215,0.215,0.215,0
12/3/2018 11:35:00 AM,0.215,0.215,0.215,0.215,0
12/3/2018 11:34:00 AM,0.215,0.215,0.215,0.215,0
12/3/2018 11:33:00 AM,0.215,0.215,0.215,0.215,0
12/3/2018 11:32:00 AM,0.215,0.215,0.215,0.215,0
12/3/2018 11:31:00 AM,0.215,0.215,0.215,0.215,90
12/3/2018 11:30:00 AM,0.2175,0.2175,0.215,0.215,457
12/3/2018 11:29:00 AM,0.2175,0.2175,0.2175,0.2175,0
12/3/2018 11:28:00 AM,0.2175,0.2175,0.2175,0.2175,0
12/3/2018 11:27:00 AM,0.215,0.2175,0.215,0.2175,3
12/3/2018 11:26:00 AM,0.2175,0.2175,0.215,0.215,2
12/3/2018 11:25:00 AM,0.2,0.2175,0.2,0.2175,100
12/3/2018 11:24:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:23:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:22:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:21:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:20:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:19:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:18:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:17:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:16:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:15:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:14:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:13:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:12:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:11:00 AM,0.2,0.2,0.2,0.2,0
12/3/2018 11:10:00 AM,0.205,0.205,0.2,0.2,102
12/3/2018 11:09:00 AM,0.205,0.205,0.205,0.205,280
12/3/2018 11:08:00 AM,0.2125,0.2125,0.205,0.205,387
12/3/2018 11:07:00 AM,0.215,0.215,0.2125,0.2125,326
12/3/2018 11:06:00 AM,0.22,0.22,0.215,0.215,855
12/3/2018 11:05:00 AM,0.22,0.22,0.22,0.22,0
12/3/2018 11:04:00 AM,0.22,0.22,0.22,0.22,49
12/3/2018 11:03:00 AM,0.22,0.22,0.22,0.22,0
12/3/2018 11:02:00 AM,0.2275,0.2275,0.22,0.22,2
12/3/2018 11:01:00 AM,0.2275,0.2275,0.2275,0.2275,0
12/3/2018 11:00:00 AM,0.2275,0.2275,0.2275,0.2275,0
12/3/2018 10:59:00 AM,0.2275,0.2275,0.2275,0.2275,0
12/3/2018 10:58:00 AM,0.2275,0.2275,0.2275,0.2275,0
12/3/2018 10:57:00 AM,0.2275,0.2275,0.2275,0.2275,0
12/3/2018 10:56:00 AM,0.2275,0.2275,0.2275,0.2275,16
12/3/2018 10:55:00 AM,0.2275,0.2275,0.2275,0.2275,0
12/3/2018 10:54:00 AM,0.2275,0.2275,0.2275,0.2275,0
12/3/2018 10:53:00 AM,0.2275,0.2275,0.2275,0.2275,0
12/3/2018 10:52:00 AM,0.2275,0.2275,0.2275,0.2275,160
12/3/2018 10:51:00 AM,0.2275,0.2275,0.2275,0.2275,170
12/3/2018 10:50:00 AM,0.2275,0.2275,0.2275,0.2275,50
12/3/2018 10:49:00 AM,0.23,0.23,0.2275,0.2275,100
12/3/2018 10:48:00 AM,0.23,0.23,0.23,0.23,0
12/3/2018 10:47:00 AM,0.23,0.23,0.23,0.23,0
12/3/2018 10:46:00 AM,0.23,0.23,0.23,0.23,0
12/3/2018 10:45:00 AM,0.23,0.23,0.23,0.23,0
12/3/2018 10:44:00 AM,0.23,0.23,0.23,0.23,0
12/3/2018 10:43:00 AM,0.23,0.23,0.23,0.23,0
12/3/2018 10:42:00 AM,0.235,0.235,0.23,0.23,10
12/3/2018 10:41:00 AM,0.235,0.235,0.235,0.235,0
12/3/2018 10:40:00 AM,0.235,0.235,0.235,0.235,0
12/3/2018 10:39:00 AM,0.235,0.235,0.235,0.235,0
