Date,BANKNIFTY06DEC1826900CE O,BANKNIFTY06DEC1826900CE H,BANKNIFTY06DEC1826900CE L,BANKNIFTY06DEC1826900CE C,BANKNIFTY06DEC1826900CE V
12/3/2018 3:29:00 PM,192.9,193.6,188.7,192.6,20280
12/3/2018 3:28:00 PM,192.5,194,191.5,192.6,18500
12/3/2018 3:27:00 PM,190.75,192.45,190.4,192.45,15620
12/3/2018 3:26:00 PM,189.7,191,189,190.85,14960
12/3/2018 3:25:00 PM,188.75,189.95,188.3,189.35,11380
12/3/2018 3:24:00 PM,188.4,189.95,188.4,188.75,7300
12/3/2018 3:23:00 PM,189.2,190.7,187.45,188.45,21580
12/3/2018 3:22:00 PM,190.75,191.7,188.6,189,13440
12/3/2018 3:21:00 PM,193.45,194.45,190,190.6,22700
12/3/2018 3:20:00 PM,192.2,194.8,190.8,193.85,24600
12/3/2018 3:19:00 PM,193.55,193.55,191.15,192.2,8080
12/3/2018 3:18:00 PM,193.25,194,192,193.15,8640
12/3/2018 3:17:00 PM,193.65,194.7,190.85,193,11200
12/3/2018 3:16:00 PM,192.2,194.7,191.75,194.7,11320
12/3/2018 3:15:00 PM,192.7,194.6,191.8,191.8,18940
12/3/2018 3:14:00 PM,190.85,192.5,190.55,192.5,10220
12/3/2018 3:13:00 PM,189.15,191.4,188.1,190.85,4480
12/3/2018 3:12:00 PM,191,191,188,188.85,4100
12/3/2018 3:11:00 PM,190,190.8,187.95,190.8,5080
12/3/2018 3:10:00 PM,187,190,186,189.15,6700
12/3/2018 3:09:00 PM,190.8,192.65,186.6,187,5520
12/3/2018 3:08:00 PM,193.2,193.95,190.6,190.6,6080
12/3/2018 3:07:00 PM,192.35,193.5,190.9,192.95,5300
12/3/2018 3:06:00 PM,194,194,190,192.65,6020
12/3/2018 3:05:00 PM,188,194,188,194,3940
12/3/2018 3:04:00 PM,189.9,192.4,187.45,188.65,6360
12/3/2018 3:03:00 PM,185.25,191,185.25,190.1,4120
