Date,USDINR18DEC70.25PE O,USDINR18DEC70.25PE H,USDINR18DEC70.25PE L,USDINR18DEC70.25PE C,USDINR18DEC70.25PE V
12/3/2018 4:30:00 PM,0.4525,0.4525,0.4525,0.4525,0
12/3/2018 4:29:00 PM,0.4525,0.4525,0.4525,0.4525,0
12/3/2018 4:28:00 PM,0.4525,0.4525,0.4525,0.4525,0
12/3/2018 4:27:00 PM,0.4425,0.4525,0.4425,0.4525,1
12/3/2018 4:26:00 PM,0.4425,0.4425,0.4425,0.4425,0
12/3/2018 4:25:00 PM,0.45,0.45,0.44,0.4425,69
12/3/2018 4:24:00 PM,0.4525,0.4525,0.45,0.45,54
12/3/2018 4:23:00 PM,0.4525,0.4525,0.4525,0.4525,0
12/3/2018 4:22:00 PM,0.4525,0.4525,0.4525,0.4525,0
12/3/2018 4:21:00 PM,0.4525,0.4525,0.4525,0.4525,0
12/3/2018 4:20:00 PM,0.4625,0.4625,0.4525,0.4525,5
12/3/2018 4:19:00 PM,0.4625,0.4625,0.4625,0.4625,0
12/3/2018 4:18:00 PM,0.4625,0.4625,0.4625,0.4625,0
12/3/2018 4:17:00 PM,0.4575,0.4625,0.4575,0.4625,847
12/3/2018 4:16:00 PM,0.455,0.4575,0.455,0.4575,1100
12/3/2018 4:15:00 PM,0.4525,0.455,0.445,0.455,107
12/3/2018 4:14:00 PM,0.455,0.455,0.45,0.4525,550
12/3/2018 4:13:00 PM,0.445,0.455,0.445,0.455,50
12/3/2018 4:12:00 PM,0.4475,0.45,0.445,0.445,315
12/3/2018 4:11:00 PM,0.4475,0.4475,0.4475,0.4475,10
12/3/2018 4:10:00 PM,0.4375,0.4475,0.4375,0.4475,517
12/3/2018 4:09:00 PM,0.4375,0.4375,0.4375,0.4375,0
12/3/2018 4:08:00 PM,0.4375,0.44,0.4375,0.4375,187
12/3/2018 4:07:00 PM,0.44,0.44,0.4375,0.4375,1908
12/3/2018 4:06:00 PM,0.43,0.44,0.43,0.44,227
12/3/2018 4:05:00 PM,0.435,0.435,0.43,0.43,190
12/3/2018 4:04:00 PM,0.46,0.46,0.435,0.435,136
12/3/2018 4:03:00 PM,0.46,0.46,0.46,0.46,0
12/3/2018 4:02:00 PM,0.4475,0.46,0.4475,0.46,100
12/3/2018 4:01:00 PM,0.455,0.455,0.4475,0.4475,41
12/3/2018 4:00:00 PM,0.4575,0.46,0.45,0.455,911
12/3/2018 3:59:00 PM,0.455,0.46,0.455,0.4575,4632
12/3/2018 3:58:00 PM,0.4625,0.4625,0.455,0.455,175
12/3/2018 3:57:00 PM,0.475,0.475,0.4625,0.4625,100
12/3/2018 3:56:00 PM,0.475,0.475,0.475,0.475,0
12/3/2018 3:55:00 PM,0.47,0.475,0.47,0.475,1
12/3/2018 3:54:00 PM,0.465,0.47,0.465,0.47,1
12/3/2018 3:53:00 PM,0.465,0.465,0.465,0.465,0
12/3/2018 3:52:00 PM,0.4625,0.465,0.4625,0.465,208
12/3/2018 3:51:00 PM,0.4775,0.4775,0.4625,0.4625,124
12/3/2018 3:50:00 PM,0.4775,0.4775,0.4775,0.4775,0
12/3/2018 3:49:00 PM,0.4725,0.4775,0.4725,0.4775,80
12/3/2018 3:48:00 PM,0.465,0.4725,0.465,0.4725,1
12/3/2018 3:47:00 PM,0.465,0.465,0.465,0.465,0
12/3/2018 3:46:00 PM,0.465,0.465,0.465,0.465,4
12/3/2018 3:45:00 PM,0.4775,0.4775,0.465,0.465,246
12/3/2018 3:44:00 PM,0.5,0.5,0.47,0.47,97
12/3/2018 3:43:00 PM,0.5,0.5,0.5,0.5,0
12/3/2018 3:42:00 PM,0.5,0.5,0.5,0.5,0
12/3/2018 3:41:00 PM,0.5,0.5,0.5,0.5,0
12/3/2018 3:40:00 PM,0.5,0.5,0.5,0.5,1
12/3/2018 3:39:00 PM,0.5,0.5,0.5,0.5,1
12/3/2018 3:38:00 PM,0.51,0.51,0.51,0.51,0
12/3/2018 3:37:00 PM,0.51,0.51,0.51,0.51,5
12/3/2018 3:36:00 PM,0.51,0.51,0.51,0.51,0
12/3/2018 3:35:00 PM,0.51,0.51,0.51,0.51,0
12/3/2018 3:34:00 PM,0.51,0.51,0.5075,0.51,216
12/3/2018 3:33:00 PM,0.53,0.53,0.5125,0.5125,30
12/3/2018 3:32:00 PM,0.52,0.53,0.52,0.53,3
12/3/2018 3:31:00 PM,0.52,0.52,0.52,0.52,49
12/3/2018 3:30:00 PM,0.52,0.52,0.52,0.52,0
12/3/2018 3:29:00 PM,0.5275,0.5275,0.52,0.52,141
12/3/2018 3:28:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 3:27:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 3:26:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 3:25:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 3:24:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 3:23:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 3:22:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 3:21:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 3:20:00 PM,0.525,0.5275,0.525,0.5275,11
12/3/2018 3:19:00 PM,0.4975,0.525,0.4975,0.525,1
12/3/2018 3:18:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 3:17:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 3:16:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 3:15:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 3:14:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 3:13:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 3:12:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 3:11:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 3:10:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 3:09:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 3:08:00 PM,0.505,0.505,0.4975,0.4975,20
12/3/2018 3:07:00 PM,0.505,0.505,0.505,0.505,0
12/3/2018 3:06:00 PM,0.5,0.505,0.5,0.505,3
12/3/2018 3:05:00 PM,0.5,0.5,0.5,0.5,0
12/3/2018 3:04:00 PM,0.5,0.5,0.5,0.5,0
12/3/2018 3:03:00 PM,0.5,0.5,0.5,0.5,0
12/3/2018 3:02:00 PM,0.5,0.5,0.5,0.5,1
12/3/2018 3:01:00 PM,0.5,0.5,0.5,0.5,0
12/3/2018 3:00:00 PM,0.505,0.505,0.5,0.5,53
12/3/2018 2:59:00 PM,0.5125,0.5125,0.505,0.505,12
12/3/2018 2:58:00 PM,0.5125,0.5125,0.5125,0.5125,0
12/3/2018 2:57:00 PM,0.5125,0.5125,0.5125,0.5125,0
12/3/2018 2:56:00 PM,0.515,0.515,0.5125,0.5125,25
12/3/2018 2:55:00 PM,0.515,0.515,0.515,0.515,0
12/3/2018 2:54:00 PM,0.52,0.52,0.515,0.515,85
12/3/2018 2:53:00 PM,0.525,0.525,0.52,0.52,50
12/3/2018 2:52:00 PM,0.525,0.525,0.525,0.525,0
12/3/2018 2:51:00 PM,0.535,0.535,0.525,0.525,8
12/3/2018 2:50:00 PM,0.535,0.535,0.535,0.535,0
12/3/2018 2:49:00 PM,0.5425,0.5425,0.535,0.535,70
12/3/2018 2:48:00 PM,0.5425,0.5425,0.5425,0.5425,0
12/3/2018 2:47:00 PM,0.5425,0.5425,0.5425,0.5425,142
12/3/2018 2:46:00 PM,0.545,0.545,0.5425,0.5425,1003
12/3/2018 2:45:00 PM,0.545,0.545,0.545,0.545,0
12/3/2018 2:44:00 PM,0.545,0.545,0.545,0.545,25
12/3/2018 2:43:00 PM,0.55,0.55,0.545,0.545,15
12/3/2018 2:42:00 PM,0.55,0.55,0.55,0.55,0
12/3/2018 2:41:00 PM,0.55,0.55,0.55,0.55,450
12/3/2018 2:40:00 PM,0.55,0.55,0.55,0.55,0
12/3/2018 2:39:00 PM,0.55,0.55,0.55,0.55,0
12/3/2018 2:38:00 PM,0.5525,0.5525,0.55,0.55,100
12/3/2018 2:37:00 PM,0.5525,0.5525,0.5525,0.5525,0
12/3/2018 2:36:00 PM,0.5525,0.5525,0.5525,0.5525,0
12/3/2018 2:35:00 PM,0.545,0.5525,0.545,0.5525,50
12/3/2018 2:34:00 PM,0.545,0.545,0.545,0.545,0
12/3/2018 2:33:00 PM,0.545,0.545,0.545,0.545,0
12/3/2018 2:32:00 PM,0.545,0.545,0.545,0.545,0
12/3/2018 2:31:00 PM,0.545,0.545,0.545,0.545,0
12/3/2018 2:30:00 PM,0.545,0.545,0.545,0.545,0
12/3/2018 2:29:00 PM,0.545,0.545,0.545,0.545,50
12/3/2018 2:28:00 PM,0.545,0.545,0.545,0.545,0
12/3/2018 2:27:00 PM,0.54,0.545,0.54,0.545,25
12/3/2018 2:26:00 PM,0.535,0.54,0.535,0.54,13
12/3/2018 2:25:00 PM,0.53,0.535,0.53,0.535,6
12/3/2018 2:24:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 2:23:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 2:22:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 2:21:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 2:20:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 2:19:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 2:18:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 2:17:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 2:16:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 2:15:00 PM,0.5275,0.53,0.5275,0.53,191
12/3/2018 2:14:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 2:13:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 2:12:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 2:11:00 PM,0.53,0.53,0.5275,0.5275,8
12/3/2018 2:10:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 2:09:00 PM,0.5275,0.53,0.5275,0.53,68
12/3/2018 2:08:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 2:07:00 PM,0.54,0.54,0.5275,0.5275,227
12/3/2018 2:06:00 PM,0.54,0.54,0.54,0.54,0
12/3/2018 2:05:00 PM,0.54,0.54,0.54,0.54,0
12/3/2018 2:04:00 PM,0.54,0.54,0.54,0.54,0
12/3/2018 2:03:00 PM,0.54,0.54,0.54,0.54,25
12/3/2018 2:02:00 PM,0.54,0.54,0.54,0.54,0
12/3/2018 2:01:00 PM,0.5275,0.5425,0.5275,0.54,31
12/3/2018 2:00:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 1:59:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 1:58:00 PM,0.52,0.5275,0.52,0.5275,81
12/3/2018 1:57:00 PM,0.52,0.52,0.52,0.52,0
12/3/2018 1:56:00 PM,0.5125,0.52,0.5125,0.52,8
12/3/2018 1:55:00 PM,0.5125,0.5125,0.5125,0.5125,0
12/3/2018 1:54:00 PM,0.5075,0.515,0.5075,0.5125,76
12/3/2018 1:53:00 PM,0.5075,0.5075,0.5075,0.5075,0
12/3/2018 1:52:00 PM,0.5075,0.5075,0.5075,0.5075,0
12/3/2018 1:51:00 PM,0.5075,0.5075,0.5075,0.5075,0
12/3/2018 1:50:00 PM,0.5075,0.5075,0.5075,0.5075,0
12/3/2018 1:49:00 PM,0.5075,0.5075,0.5075,0.5075,0
12/3/2018 1:48:00 PM,0.5075,0.5075,0.5075,0.5075,0
12/3/2018 1:47:00 PM,0.5075,0.5075,0.5075,0.5075,0
12/3/2018 1:46:00 PM,0.5075,0.5075,0.5075,0.5075,37
12/3/2018 1:45:00 PM,0.5,0.5075,0.5,0.5075,101
12/3/2018 1:44:00 PM,0.4925,0.5,0.4925,0.5,5
12/3/2018 1:43:00 PM,0.4925,0.4925,0.4925,0.4925,0
12/3/2018 1:42:00 PM,0.4925,0.4925,0.4925,0.4925,0
12/3/2018 1:41:00 PM,0.4925,0.4925,0.4925,0.4925,0
12/3/2018 1:40:00 PM,0.4925,0.4925,0.4925,0.4925,0
12/3/2018 1:39:00 PM,0.4925,0.4925,0.4925,0.4925,0
12/3/2018 1:38:00 PM,0.4975,0.4975,0.4925,0.4925,1
12/3/2018 1:37:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 1:36:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 1:35:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 1:34:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 1:33:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 1:32:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 1:31:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 1:30:00 PM,0.4975,0.4975,0.4975,0.4975,0
12/3/2018 1:29:00 PM,0.5025,0.5025,0.4975,0.4975,80
12/3/2018 1:28:00 PM,0.5125,0.5125,0.5025,0.5025,100
12/3/2018 1:27:00 PM,0.5125,0.5125,0.5125,0.5125,0
12/3/2018 1:26:00 PM,0.5125,0.5125,0.5125,0.5125,0
12/3/2018 1:25:00 PM,0.5125,0.5125,0.5125,0.5125,0
12/3/2018 1:24:00 PM,0.5125,0.5125,0.5125,0.5125,0
12/3/2018 1:23:00 PM,0.52,0.52,0.5125,0.5125,12
12/3/2018 1:22:00 PM,0.5275,0.5275,0.52,0.52,72
12/3/2018 1:21:00 PM,0.53,0.53,0.5275,0.5275,2018
12/3/2018 1:20:00 PM,0.5325,0.5325,0.5325,0.5325,0
12/3/2018 1:19:00 PM,0.5325,0.5325,0.5325,0.5325,0
12/3/2018 1:18:00 PM,0.53,0.5325,0.53,0.5325,84
12/3/2018 1:17:00 PM,0.53,0.53,0.53,0.53,139
12/3/2018 1:16:00 PM,0.5375,0.5375,0.53,0.53,8
12/3/2018 1:15:00 PM,0.5375,0.5375,0.5375,0.5375,46
12/3/2018 1:14:00 PM,0.5325,0.5375,0.5325,0.5375,16
12/3/2018 1:13:00 PM,0.5375,0.54,0.5325,0.5325,105
12/3/2018 1:12:00 PM,0.5325,0.5375,0.5325,0.5375,150
12/3/2018 1:11:00 PM,0.5275,0.5325,0.5275,0.5325,200
12/3/2018 1:10:00 PM,0.5275,0.5275,0.525,0.5275,21
12/3/2018 1:09:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 1:08:00 PM,0.5275,0.5275,0.5275,0.5275,14
12/3/2018 1:07:00 PM,0.5275,0.5275,0.5225,0.5275,42
12/3/2018 1:06:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 1:05:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 1:04:00 PM,0.525,0.5275,0.525,0.5275,500
12/3/2018 1:03:00 PM,0.525,0.525,0.525,0.525,0
12/3/2018 1:02:00 PM,0.5275,0.5275,0.525,0.525,20
12/3/2018 1:01:00 PM,0.5275,0.5275,0.5275,0.5275,0
12/3/2018 1:00:00 PM,0.52,0.5275,0.52,0.5275,175
12/3/2018 12:59:00 PM,0.515,0.52,0.515,0.52,13
12/3/2018 12:58:00 PM,0.515,0.515,0.515,0.515,0
12/3/2018 12:57:00 PM,0.515,0.515,0.515,0.515,0
12/3/2018 12:56:00 PM,0.515,0.515,0.515,0.515,0
12/3/2018 12:55:00 PM,0.515,0.515,0.515,0.515,0
12/3/2018 12:54:00 PM,0.515,0.515,0.515,0.515,0
12/3/2018 12:53:00 PM,0.5125,0.515,0.5125,0.515,5
12/3/2018 12:52:00 PM,0.5075,0.5125,0.5075,0.5125,7
12/3/2018 12:51:00 PM,0.5075,0.5075,0.5075,0.5075,0
12/3/2018 12:50:00 PM,0.495,0.5075,0.495,0.5075,160
12/3/2018 12:49:00 PM,0.495,0.495,0.495,0.495,30
12/3/2018 12:48:00 PM,0.5,0.5,0.495,0.495,80
12/3/2018 12:47:00 PM,0.4875,0.5,0.4775,0.5,250
12/3/2018 12:46:00 PM,0.49,0.49,0.4875,0.4875,20
12/3/2018 12:45:00 PM,0.49,0.49,0.49,0.49,0
12/3/2018 12:44:00 PM,0.49,0.5,0.49,0.49,50
12/3/2018 12:43:00 PM,0.49,0.49,0.49,0.49,0
12/3/2018 12:42:00 PM,0.49,0.49,0.49,0.49,0
12/3/2018 12:41:00 PM,0.49,0.49,0.49,0.49,0
12/3/2018 12:40:00 PM,0.495,0.495,0.49,0.49,1
12/3/2018 12:39:00 PM,0.5,0.5,0.495,0.495,23
12/3/2018 12:38:00 PM,0.5,0.5,0.5,0.5,0
12/3/2018 12:37:00 PM,0.5,0.5,0.5,0.5,0
12/3/2018 12:36:00 PM,0.49,0.5,0.49,0.5,8
12/3/2018 12:35:00 PM,0.49,0.49,0.49,0.49,0
12/3/2018 12:34:00 PM,0.49,0.4925,0.49,0.49,400
12/3/2018 12:33:00 PM,0.49,0.49,0.49,0.49,0
12/3/2018 12:32:00 PM,0.485,0.49,0.485,0.49,47
12/3/2018 12:31:00 PM,0.4875,0.4875,0.4825,0.485,294
12/3/2018 12:30:00 PM,0.505,0.505,0.485,0.4875,256
12/3/2018 12:29:00 PM,0.505,0.505,0.505,0.505,0
12/3/2018 12:28:00 PM,0.505,0.505,0.505,0.505,7
12/3/2018 12:27:00 PM,0.515,0.515,0.495,0.505,113
12/3/2018 12:26:00 PM,0.5175,0.5175,0.515,0.515,540
12/3/2018 12:25:00 PM,0.51,0.5175,0.51,0.5175,653
12/3/2018 12:24:00 PM,0.5175,0.5175,0.51,0.51,1
12/3/2018 12:23:00 PM,0.53,0.53,0.5175,0.5175,50
12/3/2018 12:22:00 PM,0.53,0.53,0.53,0.53,0
12/3/2018 12:21:00 PM,0.52,0.53,0.52,0.53,100
12/3/2018 12:20:00 PM,0.52,0.52,0.52,0.52,0
12/3/2018 12:19:00 PM,0.52,0.52,0.52,0.52,80
12/3/2018 12:18:00 PM,0.5275,0.5275,0.515,0.52,250
12/3/2018 12:17:00 PM,0.545,0.545,0.5275,0.5275,570
12/3/2018 12:16:00 PM,0.5725,0.5725,0.545,0.545,154
12/3/2018 12:15:00 PM,0.5775,0.5775,0.5725,0.5725,75
12/3/2018 12:14:00 PM,0.5775,0.5775,0.5775,0.5775,6
12/3/2018 12:13:00 PM,0.585,0.585,0.5775,0.5775,195
12/3/2018 12:12:00 PM,0.595,0.595,0.585,0.585,30
12/3/2018 12:11:00 PM,0.595,0.595,0.595,0.595,0
12/3/2018 12:10:00 PM,0.595,0.595,0.595,0.595,0
12/3/2018 12:09:00 PM,0.595,0.595,0.595,0.595,0
12/3/2018 12:08:00 PM,0.595,0.595,0.595,0.595,0
12/3/2018 12:07:00 PM,0.595,0.595,0.595,0.595,0
12/3/2018 12:06:00 PM,0.5975,0.5975,0.595,0.595,90
12/3/2018 12:05:00 PM,0.5975,0.5975,0.5975,0.5975,0
12/3/2018 12:04:00 PM,0.6,0.6,0.5975,0.5975,13
12/3/2018 12:03:00 PM,0.6,0.6,0.6,0.6,83
12/3/2018 12:02:00 PM,0.6025,0.6025,0.6,0.6,81
12/3/2018 12:01:00 PM,0.605,0.605,0.6025,0.6025,19
12/3/2018 12:00:00 PM,0.6,0.605,0.6,0.605,44
12/3/2018 11:59:00 AM,0.6,0.6,0.6,0.6,11
12/3/2018 11:58:00 AM,0.5925,0.6,0.5925,0.6,387
12/3/2018 11:57:00 AM,0.5925,0.5925,0.5925,0.5925,0
12/3/2018 11:56:00 AM,0.5875,0.5925,0.5875,0.5925,5
12/3/2018 11:55:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:54:00 AM,0.5925,0.5925,0.5875,0.5875,18
12/3/2018 11:53:00 AM,0.59,0.5925,0.59,0.5925,50
12/3/2018 11:52:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:51:00 AM,0.59,0.59,0.59,0.59,15
12/3/2018 11:50:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:49:00 AM,0.5875,0.59,0.5875,0.59,120
12/3/2018 11:48:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:47:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:46:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:45:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:44:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:43:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:42:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:41:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:40:00 AM,0.59,0.59,0.5875,0.5875,5
12/3/2018 11:39:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:38:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:37:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:36:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:35:00 AM,0.59,0.59,0.59,0.59,0
12/3/2018 11:34:00 AM,0.6025,0.6025,0.59,0.59,60
12/3/2018 11:33:00 AM,0.6,0.6025,0.6,0.6025,23
12/3/2018 11:32:00 AM,0.595,0.6,0.595,0.6,25
12/3/2018 11:31:00 AM,0.595,0.595,0.595,0.595,16
12/3/2018 11:30:00 AM,0.595,0.595,0.595,0.595,0
12/3/2018 11:29:00 AM,0.595,0.595,0.595,0.595,0
12/3/2018 11:28:00 AM,0.595,0.595,0.595,0.595,0
12/3/2018 11:27:00 AM,0.595,0.595,0.595,0.595,0
12/3/2018 11:26:00 AM,0.5875,0.595,0.5875,0.595,50
12/3/2018 11:25:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:24:00 AM,0.5875,0.5875,0.5875,0.5875,0
12/3/2018 11:23:00 AM,0.5825,0.5875,0.5825,0.5875,5
12/3/2018 11:22:00 AM,0.5825,0.5825,0.5825,0.5825,11
12/3/2018 11:21:00 AM,0.5825,0.5825,0.5825,0.5825,0
12/3/2018 11:20:00 AM,0.5825,0.5825,0.5825,0.5825,0
12/3/2018 11:19:00 AM,0.5825,0.5825,0.5825,0.5825,0
12/3/2018 11:18:00 AM,0.5825,0.5825,0.5825,0.5825,0
12/3/2018 11:17:00 AM,0.5725,0.5825,0.5725,0.5825,110
12/3/2018 11:16:00 AM,0.5725,0.5725,0.5725,0.5725,0
12/3/2018 11:15:00 AM,0.575,0.575,0.5725,0.5725,20
12/3/2018 11:14:00 AM,0.575,0.575,0.575,0.575,0
12/3/2018 11:13:00 AM,0.575,0.575,0.575,0.575,0
12/3/2018 11:12:00 AM,0.565,0.575,0.565,0.575,7
12/3/2018 11:11:00 AM,0.565,0.565,0.565,0.565,0
12/3/2018 11:10:00 AM,0.565,0.565,0.565,0.565,0
12/3/2018 11:09:00 AM,0.5725,0.5725,0.565,0.565,111
12/3/2018 11:08:00 AM,0.59,0.59,0.5725,0.5725,154
12/3/2018 11:07:00 AM,0.5925,0.5925,0.59,0.59,235
12/3/2018 11:06:00 AM,0.61,0.61,0.5925,0.5925,75
12/3/2018 11:05:00 AM,0.61,0.61,0.61,0.61,0
12/3/2018 11:04:00 AM,0.61,0.61,0.61,0.61,0
12/3/2018 11:03:00 AM,0.61,0.61,0.61,0.61,0
12/3/2018 11:02:00 AM,0.61,0.61,0.61,0.61,0
12/3/2018 11:01:00 AM,0.61,0.61,0.61,0.61,0
12/3/2018 11:00:00 AM,0.61,0.61,0.61,0.61,0
12/3/2018 10:59:00 AM,0.61,0.61,0.61,0.61,0
12/3/2018 10:58:00 AM,0.61,0.61,0.61,0.61,0
12/3/2018 10:57:00 AM,0.61,0.61,0.61,0.61,0
12/3/2018 10:56:00 AM,0.61,0.61,0.61,0.61,0
12/3/2018 10:55:00 AM,0.615,0.615,0.61,0.61,1
12/3/2018 10:54:00 AM,0.615,0.615,0.615,0.615,0
12/3/2018 10:53:00 AM,0.615,0.615,0.615,0.615,0
12/3/2018 10:52:00 AM,0.615,0.615,0.615,0.615,0
12/3/2018 10:51:00 AM,0.615,0.615,0.615,0.615,0
12/3/2018 10:50:00 AM,0.6175,0.6175,0.615,0.615,24
12/3/2018 10:49:00 AM,0.62,0.62,0.6175,0.6175,2
12/3/2018 10:48:00 AM,0.62,0.62,0.62,0.62,0
12/3/2018 10:47:00 AM,0.62,0.62,0.62,0.62,0
12/3/2018 10:46:00 AM,0.63,0.63,0.62,0.62,15
12/3/2018 10:45:00 AM,0.63,0.63,0.63,0.63,0
12/3/2018 10:44:00 AM,0.63,0.63,0.63,0.63,0
12/3/2018 10:43:00 AM,0.63,0.63,0.63,0.63,0
12/3/2018 10:42:00 AM,0.63,0.63,0.63,0.63,0
12/3/2018 10:41:00 AM,0.63,0.63,0.63,0.63,0
12/3/2018 10:40:00 AM,0.63,0.63,0.63,0.63,0
12/3/2018 10:39:00 AM,0.63,0.63,0.63,0.63,0
12/3/2018 10:38:00 AM,0.6275,0.63,0.6275,0.63,5
12/3/2018 10:37:00 AM,0.6275,0.6275,0.6275,0.6275,0
12/3/2018 10:36:00 AM,0.6275,0.6275,0.6275,0.6275,199
12/3/2018 10:35:00 AM,0.6325,0.6325,0.6275,0.6275,2
12/3/2018 10:34:00 AM,0.6325,0.6325,0.6325,0.6325,0
