Date,BANKNIFTY22NOV1826100CE O,BANKNIFTY22NOV1826100CE H,BANKNIFTY22NOV1826100CE L,BANKNIFTY22NOV1826100CE C,BANKNIFTY22NOV1826100CE V
11/22/2018 2:24:00 PM,49.25,51.5,47.15,47.9,96940
11/22/2018 2:23:00 PM,52.75,54.2,46.4,53.55,118580
11/22/2018 2:22:00 PM,58.15,61.75,53,53,107180
11/22/2018 2:21:00 PM,68.5,69.4,56,58.1,153500
11/22/2018 2:20:00 PM,58.15,72.75,58.15,70.35,256320
11/22/2018 2:19:00 PM,48.3,61.4,48.3,61.4,202360
11/22/2018 2:18:00 PM,44.65,49,42.35,49,108920
11/22/2018 2:17:00 PM,43.05,45,41.05,44,95080
11/22/2018 2:16:00 PM,35.8,42.4,35.8,42.4,170540
11/22/2018 2:15:00 PM,46.2,46.35,32.7,35,302520
11/22/2018 2:14:00 PM,52.5,53.5,44.5,46.45,130540
11/22/2018 2:13:00 PM,56.05,58.95,51.05,52.8,56980
11/22/2018 2:12:00 PM,54.9,56.5,53.55,56.45,60220
11/22/2018 2:11:00 PM,54.35,56.85,49.8,54.7,88080
11/22/2018 2:10:00 PM,61.05,61.95,52.25,54.8,108740
11/22/2018 2:09:00 PM,71.5,72.9,60,62.3,170080
11/22/2018 2:08:00 PM,61.65,72.2,61.65,72.2,107220
11/22/2018 2:07:00 PM,57,63.25,57,62.6,69200
11/22/2018 2:06:00 PM,56,60.45,55,58,82660
11/22/2018 2:05:00 PM,57.3,57.4,51.8,56,69240
11/22/2018 2:04:00 PM,52.55,57.35,50.65,56.9,63120
11/22/2018 2:03:00 PM,55.05,56.35,51.85,52.65,74500
11/22/2018 2:02:00 PM,55.1,60,54.35,55.7,91600
11/22/2018 2:01:00 PM,56.1,56.75,51.15,53.85,60680
11/22/2018 2:00:00 PM,51.4,56.35,49.85,56.35,106320
11/22/2018 1:59:00 PM,55.6,56.85,50.4,51.6,111280
11/22/2018 1:58:00 PM,60.85,63.8,55.55,56.2,84140
11/22/2018 1:57:00 PM,68.7,68.7,60.2,61,54620
11/22/2018 1:56:00 PM,64.8,71.75,64.8,68.65,139120
11/22/2018 1:55:00 PM,61.6,64.95,60.5,64.25,83540
11/22/2018 1:54:00 PM,62.6,62.75,57.95,61.2,79720
11/22/2018 1:53:00 PM,67.65,67.7,59.9,62.15,90720
11/22/2018 1:52:00 PM,71.5,73.2,66.65,67.9,143020
11/22/2018 1:51:00 PM,57,71.3,57,71,128440
11/22/2018 1:50:00 PM,61.1,61.1,54.65,56.8,77880
11/22/2018 1:49:00 PM,61.3,62.85,57.45,59.8,99820
11/22/2018 1:48:00 PM,55.25,60.9,54.3,60.85,117220
11/22/2018 1:47:00 PM,53.7,56.6,53,55,86600
11/22/2018 1:46:00 PM,50.1,56.7,49.05,54.9,120340
11/22/2018 1:45:00 PM,47,50.1,45.85,50.1,172000
11/22/2018 1:44:00 PM,44.2,47.4,41.85,46.3,196120
11/22/2018 1:43:00 PM,53.5,53.5,43.6,44.75,270120
11/22/2018 1:42:00 PM,60.25,60.85,51.55,53.4,129840
11/22/2018 1:41:00 PM,62.3,62.3,56.3,59.6,114920
11/22/2018 1:40:00 PM,69.95,70.1,61.1,62.65,69620
11/22/2018 1:39:00 PM,68.05,73.3,67.2,69.25,51780
11/22/2018 1:38:00 PM,69.3,73.5,66.65,68,53200
11/22/2018 1:37:00 PM,69.1,71.7,66.45,68.9,42200
11/22/2018 1:36:00 PM,68.7,70.35,65.8,69,58420
11/22/2018 1:35:00 PM,74,75,67,69.45,58440
11/22/2018 1:34:00 PM,76.95,78,74,74,66020
11/22/2018 1:33:00 PM,70.5,77.95,70.5,76.6,82300
11/22/2018 1:32:00 PM,69.7,71.15,68,71,53560
11/22/2018 1:31:00 PM,70.65,71.65,64.3,68.9,101860
11/22/2018 1:30:00 PM,70,72.35,64.8,70.3,113200
11/22/2018 1:29:00 PM,67.95,72.6,67.05,70.65,102600
11/22/2018 1:28:00 PM,76.7,79.3,68.6,69.1,82780
11/22/2018 1:27:00 PM,76.3,82.15,75,75,28400
11/22/2018 1:26:00 PM,74.05,77.4,73,75.9,51200
11/22/2018 1:25:00 PM,84.1,84.85,74,74,42000
11/22/2018 1:24:00 PM,86.75,90.4,83.45,83.45,38420
11/22/2018 1:23:00 PM,83.95,88.9,81,86.75,41220
11/22/2018 1:22:00 PM,80,85,80,84.8,58980
11/22/2018 1:21:00 PM,81,81.1,73.65,80.6,54180
11/22/2018 1:20:00 PM,80,82.55,77.7,82,54500
11/22/2018 1:19:00 PM,74.65,80,70.35,80,102400
11/22/2018 1:18:00 PM,97.75,97.75,74,75.8,156220
11/22/2018 1:17:00 PM,104.15,104.15,95.9,99.3,22880
11/22/2018 1:16:00 PM,100.4,104.15,99,104.15,14860
11/22/2018 1:15:00 PM,106.2,106.3,94.5,101,26500
11/22/2018 1:14:00 PM,107.65,109.05,100.15,105.4,21340
11/22/2018 1:13:00 PM,110.5,113,106.4,106.4,23900
11/22/2018 1:12:00 PM,106.9,113.5,106.9,112.05,25920
11/22/2018 1:11:00 PM,107.85,111.7,104.45,106.95,31280
11/22/2018 1:10:00 PM,103.1,107.25,95.8,107.25,34260
11/22/2018 1:09:00 PM,103.3,105,95,103.45,36400
11/22/2018 1:08:00 PM,97.3,104.4,94.85,104.25,67480
11/22/2018 1:07:00 PM,98.8,102,93.75,95.15,49300
11/22/2018 1:06:00 PM,90.55,98.75,88.7,98.35,61900
11/22/2018 1:05:00 PM,116.4,116.4,85.2,90.8,102440
11/22/2018 1:04:00 PM,119.05,119.95,114.75,116.3,24260
11/22/2018 1:03:00 PM,125,130,119.35,119.35,17880
11/22/2018 1:02:00 PM,122.35,132.45,121.15,124.6,16580
11/22/2018 1:01:00 PM,119.05,127.55,118.5,124.6,34380
11/22/2018 1:00:00 PM,142.8,142.8,109.3,117.15,56760
11/22/2018 12:59:00 PM,132.4,144.1,127.85,142.8,18240
11/22/2018 12:58:00 PM,136.65,141.2,132,132.4,10540
11/22/2018 12:57:00 PM,137.6,141,132.25,132.25,8580
11/22/2018 12:56:00 PM,139.85,141.55,134,137.15,4780
11/22/2018 12:55:00 PM,141.75,142.8,135.05,139.9,19920
11/22/2018 12:54:00 PM,137.45,147.3,136.85,140.6,9160
11/22/2018 12:53:00 PM,145.15,148.15,135.2,137.45,6660
11/22/2018 12:52:00 PM,139.95,150,139.85,144.95,9260
11/22/2018 12:51:00 PM,140.65,144.7,134.2,139.95,14120
11/22/2018 12:50:00 PM,126.5,138.7,126.5,137.4,16120
11/22/2018 12:49:00 PM,162.75,162.75,122.8,127.35,58020
11/22/2018 12:48:00 PM,167.45,167.45,161.25,162.75,5160
11/22/2018 12:47:00 PM,168.95,172.6,168.45,168.45,4840
11/22/2018 12:46:00 PM,161.95,171,160.8,169.25,11640
11/22/2018 12:45:00 PM,166.85,168.4,162.1,162.3,9520
11/22/2018 12:44:00 PM,171.1,172.05,167.1,167.5,5760
11/22/2018 12:43:00 PM,175.05,176.65,168.55,170.85,4800
11/22/2018 12:42:00 PM,179,179,171.35,175.05,4020
11/22/2018 12:41:00 PM,182.85,183.35,179,179,2160
11/22/2018 12:40:00 PM,186.45,186.45,178.55,181.55,6520
11/22/2018 12:39:00 PM,191.95,193.4,186.7,186.7,2540
11/22/2018 12:38:00 PM,188.9,195,186,191.95,5620
11/22/2018 12:37:00 PM,196.2,196.2,185.6,188.2,11180
11/22/2018 12:36:00 PM,207.45,207.45,195.1,195.35,7740
11/22/2018 12:35:00 PM,201,206.5,198.4,206.15,15360
11/22/2018 12:34:00 PM,192.15,202.7,190.7,201,11440
11/22/2018 12:33:00 PM,182.25,191.6,182.25,189.35,5540
11/22/2018 12:32:00 PM,177.65,182.25,177.65,182.25,3220
11/22/2018 12:31:00 PM,182.75,182.75,177.05,178,1620
11/22/2018 12:30:00 PM,182.35,186.35,180.75,182.65,7580
11/22/2018 12:29:00 PM,186.1,187.75,181.05,182.35,5400
11/22/2018 12:28:00 PM,189,194.4,187,187,7200
11/22/2018 12:27:00 PM,192.8,195.7,188.6,189.25,8820
11/22/2018 12:26:00 PM,189,192.9,184.5,191.9,17800
11/22/2018 12:25:00 PM,182.55,189.6,182.55,189,7400
11/22/2018 12:24:00 PM,181.05,185.45,180.95,182.55,9200
11/22/2018 12:23:00 PM,186.9,187.1,179.95,181,8080
11/22/2018 12:22:00 PM,190.2,190.2,183,186.5,15620
11/22/2018 12:21:00 PM,181.55,195.95,179.65,189.05,28280
11/22/2018 12:20:00 PM,167.15,187.6,167.15,182.4,38000
11/22/2018 12:19:00 PM,163.25,168.15,163,168.15,17060
11/22/2018 12:18:00 PM,158.75,164.45,158.45,164.45,2160
11/22/2018 12:17:00 PM,154.75,159.85,153.5,159.35,6620
11/22/2018 12:16:00 PM,158.35,158.9,151.3,151.3,6840
11/22/2018 12:15:00 PM,162.5,163.35,157.2,158.35,3400
11/22/2018 12:14:00 PM,158.65,162.6,157.75,162.5,2680
11/22/2018 12:13:00 PM,153.75,159.45,152.85,158.65,3840
11/22/2018 12:12:00 PM,158.4,161.65,154.5,155,7160
11/22/2018 12:11:00 PM,164.7,165.7,158.6,158.6,10960
11/22/2018 12:10:00 PM,160.55,171,160.55,166.15,28620
11/22/2018 12:09:00 PM,156.95,161.85,153.7,160.5,11140
11/22/2018 12:08:00 PM,153.9,161.5,152.6,158,17520
11/22/2018 12:07:00 PM,144.2,153.3,143.15,153.3,10320
11/22/2018 12:06:00 PM,137.5,142.3,136.6,141.8,6480
11/22/2018 12:05:00 PM,142.75,142.75,131,136.6,25240
11/22/2018 12:04:00 PM,146.75,147.65,142.75,142.75,1880
11/22/2018 12:03:00 PM,148.3,149.55,142.75,146.75,7460
11/22/2018 12:02:00 PM,144.8,149.75,142.95,147.5,9040
11/22/2018 12:01:00 PM,147.05,148,144.55,145.35,5180
11/22/2018 12:00:00 PM,147.05,148.7,146.2,147.05,2800
11/22/2018 11:59:00 AM,143.5,145.85,142,145,1940
11/22/2018 11:58:00 AM,144.5,146.45,141.5,144,4000
11/22/2018 11:57:00 AM,141.9,144.5,139.75,144.5,4140
11/22/2018 11:56:00 AM,145.5,146.05,141,141.9,6700
11/22/2018 11:55:00 AM,150,152,144.1,145.3,4580
11/22/2018 11:54:00 AM,151.3,154.55,150,150,7700
11/22/2018 11:53:00 AM,146.9,151.95,146.9,151.3,3280
11/22/2018 11:52:00 AM,144.75,149.4,144.75,147,2820
11/22/2018 11:51:00 AM,149,150.65,144.65,144.65,9700
11/22/2018 11:50:00 AM,142.15,148,142.15,148,9520
11/22/2018 11:49:00 AM,144,145,141.25,142.15,5880
11/22/2018 11:48:00 AM,141.5,144.6,140.5,144,6880
11/22/2018 11:47:00 AM,141.2,143.65,138.85,141.5,16340
11/22/2018 11:46:00 AM,149.6,150.75,135.3,138.6,14380
11/22/2018 11:45:00 AM,154.3,154.3,148.25,149.9,6880
11/22/2018 11:44:00 AM,161.55,161.8,153.2,154.3,8060
11/22/2018 11:43:00 AM,166.2,166.5,161.45,161.45,4380
11/22/2018 11:42:00 AM,161.95,166.85,157.55,166.2,5100
11/22/2018 11:41:00 AM,158.5,162,158,161.95,1840
11/22/2018 11:40:00 AM,161.15,161.2,156.8,159.1,1660
11/22/2018 11:39:00 AM,160.9,162.15,156.65,161.15,4700
11/22/2018 11:38:00 AM,162.4,162.75,160.05,161.95,4220
11/22/2018 11:37:00 AM,164,165.1,162.05,162.1,3740
11/22/2018 11:36:00 AM,164.7,167.75,163.85,164,5340
11/22/2018 11:35:00 AM,159.8,168.65,159.8,165.35,13500
11/22/2018 11:34:00 AM,159.9,161.4,158.3,159.8,3640
11/22/2018 11:33:00 AM,159.15,162.3,157.35,158.85,13100
11/22/2018 11:32:00 AM,157.3,161.25,155,161.25,8220
11/22/2018 11:31:00 AM,154.2,158.85,153.6,157.25,5920
11/22/2018 11:30:00 AM,156,156,148.65,153.85,7360
11/22/2018 11:29:00 AM,155.25,157.25,151.85,156,6440
11/22/2018 11:28:00 AM,148.7,155.5,147.55,155.25,7920
11/22/2018 11:27:00 AM,144.1,150,141.65,148.8,14700
11/22/2018 11:26:00 AM,139.7,147,139.7,144.7,9700
11/22/2018 11:25:00 AM,143.15,145,138.8,139.7,7580
11/22/2018 11:24:00 AM,137.3,144.05,137.3,143.15,9040
11/22/2018 11:23:00 AM,144.3,144.3,136.6,137.75,18440
11/22/2018 11:22:00 AM,148.7,150.05,144,144,10280
11/22/2018 11:21:00 AM,149.2,153.85,147.45,151.1,8300
11/22/2018 11:20:00 AM,151.8,154,148,149.2,9820
11/22/2018 11:19:00 AM,153,154.95,149.75,151.8,12080
11/22/2018 11:18:00 AM,156.2,158.3,152.2,152.55,6080
11/22/2018 11:17:00 AM,156,160.55,156,156.2,9700
11/22/2018 11:16:00 AM,155,156.55,149.3,156,8020
11/22/2018 11:15:00 AM,153.7,157.1,152.25,155.7,6160
11/22/2018 11:14:00 AM,151.75,156,151.2,153.7,7480
11/22/2018 11:13:00 AM,149.7,154.25,149.5,152,11840
11/22/2018 11:12:00 AM,147.7,150.1,145,148.9,10020
11/22/2018 11:11:00 AM,141.55,147.8,140.85,147.25,5880
11/22/2018 11:10:00 AM,139.6,142.05,137.35,142.05,5360
11/22/2018 11:09:00 AM,147,147,140.15,140.2,5760
11/22/2018 11:08:00 AM,146,147.2,143,147,4960
11/22/2018 11:07:00 AM,144.95,148.3,144.7,146,3280
11/22/2018 11:06:00 AM,145.65,148.7,144.9,145.75,7220
11/22/2018 11:05:00 AM,140.75,146,139.85,146,11700
11/22/2018 11:04:00 AM,134.3,141.15,134.1,140,11920
11/22/2018 11:03:00 AM,135.65,138,132.85,135.35,14920
11/22/2018 11:02:00 AM,135.95,136.7,128.6,135.65,18300
11/22/2018 11:01:00 AM,138.2,138.25,131.7,136.8,27640
11/22/2018 11:00:00 AM,156.7,156.7,132.15,138.05,34500
11/22/2018 10:59:00 AM,165.9,167.65,157.2,157.2,3980
11/22/2018 10:58:00 AM,165.8,167.6,164,165.9,6180
11/22/2018 10:57:00 AM,165.45,167.4,164.85,165.8,2540
11/22/2018 10:56:00 AM,164.3,168.15,162.9,166.6,4200
11/22/2018 10:55:00 AM,168.35,169.2,164,164.5,5620
11/22/2018 10:54:00 AM,165.7,169.2,164,167.45,5040
11/22/2018 10:53:00 AM,156.2,166,156,165.7,7400
11/22/2018 10:52:00 AM,163.4,163.4,156,156.2,5200
11/22/2018 10:51:00 AM,159.25,163,155,163,8940
11/22/2018 10:50:00 AM,161.8,162.3,152.9,158.8,19160
11/22/2018 10:49:00 AM,167.15,167.15,158.95,161.8,21680
11/22/2018 10:48:00 AM,167.45,168.05,164.4,166.8,4480
11/22/2018 10:47:00 AM,169.55,169.55,160.1,167.45,17780
11/22/2018 10:46:00 AM,171.4,174.3,168.5,169.05,6280
11/22/2018 10:45:00 AM,174,176.4,166.9,170.95,13400
11/22/2018 10:44:00 AM,175.85,178.3,174,174,3580
11/22/2018 10:43:00 AM,172,178.95,172,175.85,5200
11/22/2018 10:42:00 AM,179.6,179.6,169.3,169.75,21300
11/22/2018 10:41:00 AM,182.5,182.8,178.2,179.25,7200
11/22/2018 10:40:00 AM,185.3,185.85,180.45,182.5,6260
11/22/2018 10:39:00 AM,186.75,186.8,180.85,184.2,6900
11/22/2018 10:38:00 AM,188.15,189.65,185.15,186.75,3460
11/22/2018 10:37:00 AM,189.85,192.1,188.15,188.15,2420
11/22/2018 10:36:00 AM,189.95,192.1,188.55,189.85,3600
11/22/2018 10:35:00 AM,188.5,192.9,187.95,189.95,5060
11/22/2018 10:34:00 AM,188.45,192.2,187.3,187.7,5820
11/22/2018 10:33:00 AM,185.9,188.45,184.45,188.45,2640
11/22/2018 10:32:00 AM,182.05,186.7,178.25,185.9,4060
11/22/2018 10:31:00 AM,188.4,188.4,181.4,182.05,3960
11/22/2018 10:30:00 AM,185.2,189.25,185.2,188.4,3480
11/22/2018 10:29:00 AM,187,191.75,183.7,183.7,3260
11/22/2018 10:28:00 AM,192.85,194.45,187.85,187.85,4980
11/22/2018 10:27:00 AM,188.75,194.65,188.75,192.85,5500
11/22/2018 10:26:00 AM,194,195.45,185.95,190.35,10180
11/22/2018 10:25:00 AM,193.95,195,190.5,194,2320
11/22/2018 10:24:00 AM,191.6,197.2,189.9,194.1,7520
11/22/2018 10:23:00 AM,192,194,190.35,191.6,4060
11/22/2018 10:22:00 AM,191,194.6,190.65,192,9160
11/22/2018 10:21:00 AM,189.9,191.65,187,191,6720
11/22/2018 10:20:00 AM,183.65,190.25,182.4,189.9,5740
11/22/2018 10:19:00 AM,184.25,184.55,180.25,183.65,3080
11/22/2018 10:18:00 AM,184.4,185,181.25,183.45,1360
11/22/2018 10:17:00 AM,185.1,187.45,184.35,184.4,4740
11/22/2018 10:16:00 AM,178,185.1,176.2,185.1,5680
11/22/2018 10:15:00 AM,179.3,180.55,175.4,178,4040
11/22/2018 10:14:00 AM,180.65,184.15,178.7,179.3,6200
11/22/2018 10:13:00 AM,177,183,177,181,4800
11/22/2018 10:12:00 AM,186.25,186.25,175.55,177,16060
11/22/2018 10:11:00 AM,190.2,190.55,184.55,187.1,4540
11/22/2018 10:10:00 AM,192.65,193.7,188.05,188.05,2540
11/22/2018 10:09:00 AM,191,192.9,188.5,192.9,3100
11/22/2018 10:08:00 AM,186.25,192.9,183.9,191,4020
11/22/2018 10:07:00 AM,186.05,186.7,181.2,186.25,8240
11/22/2018 10:06:00 AM,187.85,187.85,179.05,183.35,12220
11/22/2018 10:05:00 AM,191.15,191.15,186.2,187.85,14180
11/22/2018 10:04:00 AM,196.6,196.6,190.45,190.75,8140
11/22/2018 10:03:00 AM,196,199.05,194.85,195.55,4240
11/22/2018 10:02:00 AM,194.25,200,190.95,196,8540
11/22/2018 10:01:00 AM,191.4,195,191.35,194.25,12820
11/22/2018 10:00:00 AM,195.05,195.75,190.55,191.4,6280
11/22/2018 9:59:00 AM,197.65,198.85,194.65,195.05,7860
11/22/2018 9:58:00 AM,197,200.3,192.45,196.2,23580
11/22/2018 9:57:00 AM,195.95,202.45,195.95,197.05,10360
11/22/2018 9:56:00 AM,195.35,201.2,194.75,195,13720
11/22/2018 9:55:00 AM,201.4,203.15,195.4,195.4,19220
11/22/2018 9:54:00 AM,193.5,200,193.05,200,16520
11/22/2018 9:53:00 AM,184,193.5,182.85,193.5,21640
11/22/2018 9:52:00 AM,187.15,191.55,183.25,184.4,25260
11/22/2018 9:51:00 AM,179.4,190,177.75,186.55,30840
11/22/2018 9:50:00 AM,174.55,178.7,168.65,178.7,13300
11/22/2018 9:49:00 AM,174.2,178.6,172.8,174.55,8520
11/22/2018 9:48:00 AM,176.5,181,171.1,172.2,17480
11/22/2018 9:47:00 AM,175.2,178.95,171.85,175.05,23420
11/22/2018 9:46:00 AM,168.65,176.55,165.8,175.15,17040
11/22/2018 9:45:00 AM,160.75,168.85,158.8,168,12140
11/22/2018 9:44:00 AM,160.8,161.6,155,160.95,8800
11/22/2018 9:43:00 AM,162.7,166.45,158,161.75,9860
11/22/2018 9:42:00 AM,162.05,166.45,159.55,163.7,6700
11/22/2018 9:41:00 AM,165.45,166,157.5,162.9,14240
11/22/2018 9:40:00 AM,166.9,167.3,162.4,165.75,10000
11/22/2018 9:39:00 AM,176.5,176.5,165.7,165.7,24520
11/22/2018 9:38:00 AM,170.25,176,170.25,175.75,4140
11/22/2018 9:37:00 AM,168.3,173.05,167.1,170.25,10980
11/22/2018 9:36:00 AM,169.75,171.7,164,170,10860
11/22/2018 9:35:00 AM,175.75,175.75,168.3,169,11520
11/22/2018 9:34:00 AM,174,178.3,172.35,174.3,10140
11/22/2018 9:33:00 AM,171,175.65,168.7,175.65,6520
11/22/2018 9:32:00 AM,174.7,175,167.3,169.9,13000
11/22/2018 9:31:00 AM,171.4,178,169.1,176.15,15540
11/22/2018 9:30:00 AM,161.95,172.75,157.25,171.7,19140
11/22/2018 9:29:00 AM,167.25,168,159.4,161.6,11160
11/22/2018 9:28:00 AM,173,173,163.95,166,15640
11/22/2018 9:27:00 AM,165.3,173.05,165.1,173.05,15940
11/22/2018 9:26:00 AM,156.25,168.35,156.05,166.15,15720
11/22/2018 9:25:00 AM,151.95,157.85,150.15,155.75,21700
11/22/2018 9:24:00 AM,169.55,169.55,152.1,152.2,23440
11/22/2018 9:23:00 AM,164.6,170.75,162.9,168.45,18820
11/22/2018 9:22:00 AM,168,168,158.65,164.35,13420
11/22/2018 9:21:00 AM,170.4,173.25,160.15,167.65,11640
11/22/2018 9:20:00 AM,170.85,173.25,162.85,170.05,26500
11/22/2018 9:19:00 AM,169.95,182.6,169.8,170,16960
11/22/2018 9:18:00 AM,183.55,185.85,170.6,170.6,17360
11/22/2018 9:17:00 AM,196.6,197.65,178.4,178.4,18940
11/22/2018 9:16:00 AM,210.3,217,197.75,197.75,20320
11/22/2018 9:15:00 AM,176.1,219.45,176.1,211.85,24580
11/21/2018 3:29:00 PM,234.25,237,234,235,6960
11/21/2018 3:28:00 PM,241.3,241.6,232.2,234.25,5220
11/21/2018 3:27:00 PM,240.5,244.3,240,241.3,7520
11/21/2018 3:26:00 PM,239.8,240.75,238.45,240.4,5080
11/21/2018 3:25:00 PM,236.8,240.75,236.8,239.8,5160
11/21/2018 3:24:00 PM,234.05,238.5,234,237.75,3260
11/21/2018 3:23:00 PM,234.95,235.6,232.5,234.05,6360
11/21/2018 3:22:00 PM,231.4,234.95,231.4,234.95,2140
11/21/2018 3:21:00 PM,232.25,233.65,230,231.4,5400
11/21/2018 3:20:00 PM,221.65,233,221.65,231.95,10900
11/21/2018 3:19:00 PM,228.2,228.2,220.05,220.05,6940
11/21/2018 3:18:00 PM,230,233.5,228.6,229,3240
11/21/2018 3:17:00 PM,232.2,233.8,226,230,7760
11/21/2018 3:16:00 PM,233.35,238.95,232.4,233.45,6120
11/21/2018 3:15:00 PM,237.15,243.6,231.5,233.35,5180
11/21/2018 3:14:00 PM,232.8,241.6,230.6,238.8,5180
11/21/2018 3:13:00 PM,230.5,234.05,229.1,232.8,4100
11/21/2018 3:12:00 PM,231,234,229.6,230.5,7300
11/21/2018 3:11:00 PM,235.5,237.85,230.05,231,4280
11/21/2018 3:10:00 PM,237.95,244.95,234.65,234.65,10520
11/21/2018 3:09:00 PM,240.55,246.05,239.75,240.55,5740
11/21/2018 3:08:00 PM,235.45,242,230.5,240.9,8420
11/21/2018 3:07:00 PM,235,242,234.05,234.05,8660
11/21/2018 3:06:00 PM,223.75,236,222.8,236,4500
11/21/2018 3:05:00 PM,234.7,235.7,221.85,221.85,7960
11/21/2018 3:04:00 PM,242.55,243,227.65,235.55,15060
11/21/2018 3:03:00 PM,247.1,249.55,242.55,242.55,6480
11/21/2018 3:02:00 PM,254.8,255.45,245.8,246.2,5220
11/21/2018 3:01:00 PM,251.05,259.35,251.05,254.8,1740
11/21/2018 3:00:00 PM,260,260,242.35,251.2,7740
11/21/2018 2:59:00 PM,260.3,261.25,257.5,260,2000
11/21/2018 2:58:00 PM,257.75,266.2,256.5,260.7,2800
