Date,BANKNIFTY22NOV1826300PE O,BANKNIFTY22NOV1826300PE H,BANKNIFTY22NOV1826300PE L,BANKNIFTY22NOV1826300PE C,BANKNIFTY22NOV1826300PE V
11/22/2018 3:29:00 PM,267.4,272.5,267,267,2420
11/22/2018 3:28:00 PM,277,279,267.4,267.4,4980
11/22/2018 3:27:00 PM,277,280,276.05,277,1260
11/22/2018 3:26:00 PM,282.05,282.05,277.2,277.2,2380
11/22/2018 3:25:00 PM,297.55,297.55,282,282.05,16780
11/22/2018 3:24:00 PM,299.25,300,295.1,297.55,780
11/22/2018 3:23:00 PM,282,300,282,299.25,9280
11/22/2018 3:22:00 PM,283.2,284.05,280.1,282,5940
11/22/2018 3:21:00 PM,285,286.35,282.05,283.2,7640
11/22/2018 3:20:00 PM,288.2,291.25,285,285,12640
11/22/2018 3:19:00 PM,289,289.9,286.15,288.2,6580
11/22/2018 3:18:00 PM,288,294.2,288,288.95,5920
11/22/2018 3:17:00 PM,292.55,296.9,288.05,288.05,11800
11/22/2018 3:16:00 PM,278.7,292.35,278.7,291.95,16600
11/22/2018 3:15:00 PM,265.65,279,265.45,279,20940
11/22/2018 3:14:00 PM,274.75,279.5,266.7,267.55,11980
11/22/2018 3:13:00 PM,271.3,275.35,270.5,274.75,9660
11/22/2018 3:12:00 PM,268.75,275.95,267.45,271.9,10180
11/22/2018 3:11:00 PM,272.35,275.05,268.15,270.45,11440
11/22/2018 3:10:00 PM,271.65,279.35,267.9,268.9,12720
11/22/2018 3:09:00 PM,270,273.9,263.4,272.2,12980
11/22/2018 3:08:00 PM,242.5,269.8,242.25,269.8,13920
11/22/2018 3:07:00 PM,238.45,246.4,236.15,242.5,7900
11/22/2018 3:06:00 PM,236.35,244.6,235.35,237.9,11620
11/22/2018 3:05:00 PM,222.55,237.3,218.85,237.3,9060
11/22/2018 3:04:00 PM,223.65,224.05,217.95,221.2,8920
11/22/2018 3:03:00 PM,212.45,227.5,212.45,222.4,19620
11/22/2018 3:02:00 PM,222.9,227.75,215,219.8,14260
11/22/2018 3:01:00 PM,228.35,228.8,215.25,221.55,12420
11/22/2018 3:00:00 PM,235,240.4,226.9,227.35,8080
11/22/2018 2:59:00 PM,232.25,241.3,230,233.9,8860
11/22/2018 2:58:00 PM,235.7,241.5,230.4,232.8,7260
11/22/2018 2:57:00 PM,224.65,236.9,224.65,232.65,8220
11/22/2018 2:56:00 PM,226.85,234.5,222.55,222.55,11300
11/22/2018 2:55:00 PM,240.1,240.8,227.05,227.05,10980
11/22/2018 2:54:00 PM,239.9,245.95,235,237.6,7420
11/22/2018 2:53:00 PM,243.45,244.1,233.8,240.6,12280
11/22/2018 2:52:00 PM,245.85,257.3,236.65,245.8,25200
11/22/2018 2:51:00 PM,228.85,249.4,222.75,248.25,20560
11/22/2018 2:50:00 PM,217.2,232.9,217.2,228.45,22820
11/22/2018 2:49:00 PM,209.25,214.9,208.45,214.9,6920
11/22/2018 2:48:00 PM,201.55,215.55,200.35,210.1,11920
11/22/2018 2:47:00 PM,193.95,200.9,193.5,200.85,6580
11/22/2018 2:46:00 PM,192.75,196.25,189.3,195.05,7740
11/22/2018 2:45:00 PM,199.2,200.3,191.7,192.75,8740
11/22/2018 2:44:00 PM,215,215,198.25,201.2,12940
11/22/2018 2:43:00 PM,215.05,219.25,210.2,212.55,10600
11/22/2018 2:42:00 PM,203.25,216,203.25,215.05,10520
11/22/2018 2:41:00 PM,213.3,218.15,203.55,204.1,24280
11/22/2018 2:40:00 PM,194.9,221.1,190.5,214.45,46040
11/22/2018 2:39:00 PM,187.95,194.3,185.65,192.6,13720
11/22/2018 2:38:00 PM,197.45,198.85,185.25,189.95,20420
11/22/2018 2:37:00 PM,187.3,198.2,187.3,197.4,36600
11/22/2018 2:36:00 PM,166.5,187.95,162,187.4,35020
11/22/2018 2:35:00 PM,161.85,170.45,160.55,166.3,18420
11/22/2018 2:34:00 PM,162.85,166.15,157,163.05,12300
11/22/2018 2:33:00 PM,164.2,167.2,160.1,164.1,22560
11/22/2018 2:32:00 PM,170.4,174.4,164.4,165.45,27600
11/22/2018 2:31:00 PM,154,171.05,151.85,170.4,25820
