Date,BANKNIFTY22NOV1825800CE O,BANKNIFTY22NOV1825800CE H,BANKNIFTY22NOV1825800CE L,BANKNIFTY22NOV1825800CE C,BANKNIFTY22NOV1825800CE V
11/22/2018 3:00:00 PM,235.5,243.45,230.15,243.45,1080
11/22/2018 2:59:00 PM,235.25,240.7,233,235.5,540
11/22/2018 2:58:00 PM,239.75,239.75,231.75,235.25,540
11/22/2018 2:57:00 PM,247.6,247.6,235.35,239.75,1900
11/22/2018 2:56:00 PM,241.35,247.6,236.25,247.6,1660
11/22/2018 2:55:00 PM,236.25,241.35,232.9,241.35,660
11/22/2018 2:54:00 PM,235.2,236.25,226.85,236.25,600
11/22/2018 2:53:00 PM,227,239,227,235.2,960
11/22/2018 2:52:00 PM,225.7,229.8,215.4,227,1520
11/22/2018 2:51:00 PM,243.15,249.45,223.9,225.5,1260
11/22/2018 2:50:00 PM,258,258,240.05,243.15,1600
11/22/2018 2:49:00 PM,262.7,265.55,262.7,263.3,480
11/22/2018 2:48:00 PM,277.65,277.65,259.6,262.7,780
11/22/2018 2:47:00 PM,282.45,282.45,273.25,277.65,300
11/22/2018 2:46:00 PM,282,286,280.35,282.45,1460
11/22/2018 2:45:00 PM,271,282,271,282,520
11/22/2018 2:44:00 PM,262.05,271,262.05,271,700
11/22/2018 2:43:00 PM,259.4,262.05,255,262.05,2200
11/22/2018 2:42:00 PM,272.2,272.2,257.55,259.4,3900
11/22/2018 2:41:00 PM,260.25,272.2,258.05,272.2,1980
11/22/2018 2:40:00 PM,280.65,282,258.15,260.25,1420
11/22/2018 2:39:00 PM,285,288.05,282.7,282.7,300
11/22/2018 2:38:00 PM,280.7,287.75,277.75,285,600
11/22/2018 2:37:00 PM,289.1,289.1,280.45,280.7,340
11/22/2018 2:36:00 PM,311.75,311.75,289.1,289.1,180
11/22/2018 2:35:00 PM,311.75,311.75,311.75,311.75,60
11/22/2018 2:34:00 PM,312.9,314.75,311,313.6,660
11/22/2018 2:33:00 PM,307,316.15,307,312.9,1280
11/22/2018 2:32:00 PM,316,316,301.15,307,100
11/22/2018 2:31:00 PM,320,320,316,316,2000
11/22/2018 2:30:00 PM,329.6,330.8,316,320,820
11/22/2018 2:29:00 PM,330.05,331,329.6,329.6,40
11/22/2018 2:28:00 PM,334.7,334.7,324.8,330.05,100
11/22/2018 2:27:00 PM,324.5,336.9,324.5,334.7,140
11/22/2018 2:26:00 PM,324.5,324.5,324.5,324.5,0
11/22/2018 2:25:00 PM,328.7,328.7,320.05,324.5,320
11/22/2018 2:24:00 PM,340.75,340.75,326.75,328.7,140
11/22/2018 2:23:00 PM,340.75,340.75,340.75,340.75,0
11/22/2018 2:22:00 PM,340.75,340.75,340.75,340.75,0
11/22/2018 2:21:00 PM,357.25,357.25,338.85,340.75,240
11/22/2018 2:20:00 PM,344.5,357.25,342.45,357.25,420
11/22/2018 2:19:00 PM,325.4,345.2,325.4,345.2,260
11/22/2018 2:18:00 PM,315.3,325.4,315.3,325.4,200
11/22/2018 2:17:00 PM,308.25,315.85,308.25,315.3,40
11/22/2018 2:16:00 PM,305.6,308.25,305.6,308.25,280
11/22/2018 2:15:00 PM,321.55,321.55,305.6,305.6,60
11/22/2018 2:14:00 PM,328,330,321.55,321.55,60
11/22/2018 2:13:00 PM,328.8,333.6,328,328,40
11/22/2018 2:12:00 PM,331.9,336.1,328.8,328.8,280
11/22/2018 2:11:00 PM,331.9,331.9,331.9,331.9,0
11/22/2018 2:10:00 PM,345.6,345.6,331.9,331.9,60
11/22/2018 2:09:00 PM,345,355.25,341,345.6,400
11/22/2018 2:08:00 PM,339.2,347.4,339.2,345,340
11/22/2018 2:07:00 PM,333.7,339.2,333.7,339.2,20
11/22/2018 2:06:00 PM,329.9,333.7,329.9,333.7,40
11/22/2018 2:05:00 PM,332.8,332.8,321.75,329.9,1060
11/22/2018 2:04:00 PM,331.85,332.8,322,332.8,1300
11/22/2018 2:03:00 PM,331.85,331.85,331.85,331.85,0
11/22/2018 2:02:00 PM,320.85,331.85,320.85,331.85,20
11/22/2018 2:01:00 PM,329.25,329.25,320.85,320.85,100
11/22/2018 2:00:00 PM,322.75,323.65,322.75,323.65,40
11/22/2018 1:59:00 PM,334.75,334.75,322.75,322.75,20
11/22/2018 1:58:00 PM,341.3,341.3,334.75,334.75,40
11/22/2018 1:57:00 PM,342.3,342.3,341.3,341.3,60
11/22/2018 1:56:00 PM,334.9,348,334.9,342.3,60
11/22/2018 1:55:00 PM,333.3,335.6,330.95,334.9,80
11/22/2018 1:54:00 PM,338.9,340.4,333.3,333.3,40
11/22/2018 1:53:00 PM,342.75,342.75,337.65,338.9,200
11/22/2018 1:52:00 PM,354.4,354.4,342.75,342.75,260
11/22/2018 1:51:00 PM,327.45,347.9,327.45,347.9,100
11/22/2018 1:50:00 PM,333.35,333.35,322.45,327.45,460
11/22/2018 1:49:00 PM,329.45,333.05,329.4,330.65,320
11/22/2018 1:48:00 PM,315.1,330.7,315.1,329.45,620
11/22/2018 1:47:00 PM,322.7,322.7,315.1,315.1,140
11/22/2018 1:46:00 PM,298.75,322.7,298.75,322.7,400
11/22/2018 1:45:00 PM,302.25,306.65,298.75,298.75,1100
11/22/2018 1:44:00 PM,301.7,303,291.4,302.25,180
11/22/2018 1:43:00 PM,313.65,313.65,292.55,301.7,1920
11/22/2018 1:42:00 PM,326.9,326.9,313.65,313.65,220
11/22/2018 1:41:00 PM,325.1,327.65,319.3,326.9,1580
11/22/2018 1:40:00 PM,336.9,336.9,325.1,325.1,140
11/22/2018 1:39:00 PM,333.75,333.75,333.75,333.75,0
11/22/2018 1:38:00 PM,338.95,345,333.1,333.75,1120
11/22/2018 1:37:00 PM,338.95,338.95,338.95,338.95,0
11/22/2018 1:36:00 PM,338.95,338.95,338.95,338.95,0
11/22/2018 1:35:00 PM,343.1,343.1,336.85,338.95,80
11/22/2018 1:34:00 PM,346.1,346.5,343.1,343.1,460
11/22/2018 1:33:00 PM,336.85,346.1,336.85,346.1,300
11/22/2018 1:32:00 PM,336.1,338,335.25,336.85,560
11/22/2018 1:31:00 PM,333.6,340,321,336.1,5600
11/22/2018 1:30:00 PM,335.9,338.8,330.1,335.6,1000
11/22/2018 1:29:00 PM,335.9,335.9,335.9,335.9,0
11/22/2018 1:28:00 PM,352.25,352.25,335.9,335.9,120
11/22/2018 1:27:00 PM,347.95,353,347.95,352.25,160
11/22/2018 1:26:00 PM,344.7,347.95,343,347.95,360
11/22/2018 1:25:00 PM,361.25,361.25,344.7,344.7,160
11/22/2018 1:24:00 PM,361.85,366.5,361.25,361.25,140
11/22/2018 1:23:00 PM,353.35,364.1,353.35,361.85,140
11/22/2018 1:22:00 PM,351.2,356.8,351.2,353.35,360
11/22/2018 1:21:00 PM,354.75,357.75,346.4,351.2,1160
11/22/2018 1:20:00 PM,351.2,354.75,351.2,354.75,40
11/22/2018 1:19:00 PM,345.75,353.7,337.8,351.2,700
11/22/2018 1:18:00 PM,373,373,344.25,345.75,1420
11/22/2018 1:17:00 PM,382.75,382.75,373,373,40
11/22/2018 1:16:00 PM,375.25,382.75,375.25,382.75,300
11/22/2018 1:15:00 PM,374.7,378.25,371.1,375.25,380
11/22/2018 1:14:00 PM,390.2,390.2,374.7,374.7,720
11/22/2018 1:13:00 PM,391,392.6,390.2,390.2,280
11/22/2018 1:12:00 PM,383.9,392.15,383.9,391,40
11/22/2018 1:11:00 PM,374,387.3,374,383.9,240
11/22/2018 1:10:00 PM,379.35,379.35,374,374,20
11/22/2018 1:09:00 PM,377.85,379.35,377.85,379.35,20
11/22/2018 1:08:00 PM,377.15,377.85,372.7,377.85,260
11/22/2018 1:07:00 PM,365,382.9,365,373.4,260
11/22/2018 1:06:00 PM,365.1,369.45,365,365,120
11/22/2018 1:05:00 PM,399.05,399.05,355.45,364.25,1480
11/22/2018 1:04:00 PM,407.95,407.95,399.05,399.05,40
11/22/2018 1:03:00 PM,408,408,407.95,407.95,20
11/22/2018 1:02:00 PM,406.1,414.75,406.1,408,480
11/22/2018 1:01:00 PM,400.1,408.4,400.1,406.1,100
11/22/2018 1:00:00 PM,423.1,423.1,393.6,400.1,1180
11/22/2018 12:59:00 PM,423.1,423.1,423.1,423.1,0
11/22/2018 12:58:00 PM,423.1,423.1,423.1,423.1,0
11/22/2018 12:57:00 PM,420,423.1,420,423.1,40
11/22/2018 12:56:00 PM,420,420,420,420,0
11/22/2018 12:55:00 PM,425.1,425.1,420,420,40
11/22/2018 12:54:00 PM,425.1,425.1,425.1,425.1,0
11/22/2018 12:53:00 PM,432.6,432.6,425.1,425.1,80
11/22/2018 12:52:00 PM,423.65,432.6,423.65,432.6,20
11/22/2018 12:51:00 PM,420.2,425.7,420.2,423.65,60
11/22/2018 12:50:00 PM,407.55,420.6,407.55,420.2,440
11/22/2018 12:49:00 PM,448.4,448.4,407.55,407.55,900
11/22/2018 12:48:00 PM,456.1,456.1,448.1,449.7,40
11/22/2018 12:47:00 PM,454.7,458,454.7,456.1,40
11/22/2018 12:46:00 PM,452.2,454.7,447.65,454.7,240
11/22/2018 12:45:00 PM,457.15,457.15,447.75,452.2,200
11/22/2018 12:44:00 PM,460,460,457.15,457.15,20
11/22/2018 12:43:00 PM,466.35,466.35,460,460,20
11/22/2018 12:42:00 PM,465.1,466.35,465.1,466.35,40
11/22/2018 12:41:00 PM,467.75,467.75,465.1,465.1,40
11/22/2018 12:40:00 PM,482.55,482.55,467.75,467.75,80
11/22/2018 12:39:00 PM,482.55,482.55,482.55,482.55,0
11/22/2018 12:38:00 PM,482,482.55,477.5,482.55,60
11/22/2018 12:37:00 PM,485.45,485.45,482,482,140
11/22/2018 12:36:00 PM,488.9,488.9,485.45,485.45,40
11/22/2018 12:35:00 PM,488.9,488.9,488.9,488.9,0
11/22/2018 12:34:00 PM,483,488.9,483,488.9,20
11/22/2018 12:33:00 PM,469.15,483,469.15,483,1120
11/22/2018 12:32:00 PM,469.15,469.15,469.15,469.15,0
11/22/2018 12:31:00 PM,469.15,469.15,469.15,469.15,0
11/22/2018 12:30:00 PM,469.85,469.85,469.15,469.15,20
11/22/2018 12:29:00 PM,475.7,475.75,468.35,469.85,140
11/22/2018 12:28:00 PM,479.05,479.35,475.65,475.7,140
11/22/2018 12:27:00 PM,479.2,482.65,476.15,476.15,260
11/22/2018 12:26:00 PM,475,478.65,475,478.65,20
11/22/2018 12:25:00 PM,470.4,475,469.25,475,280
11/22/2018 12:24:00 PM,474.1,474.1,465.85,470.4,1040
11/22/2018 12:23:00 PM,474.1,474.1,474.1,474.1,0
11/22/2018 12:22:00 PM,477.6,477.6,473.5,474.1,200
11/22/2018 12:21:00 PM,468.75,486.2,468.75,478,280
11/22/2018 12:20:00 PM,452,474,452,469.75,380
11/22/2018 12:19:00 PM,445.55,452,445.55,452,920
11/22/2018 12:18:00 PM,436,445.55,436,445.55,20
11/22/2018 12:17:00 PM,435,436,435,436,20
11/22/2018 12:16:00 PM,435,435,435,435,0
11/22/2018 12:15:00 PM,435,435,435,435,0
11/22/2018 12:14:00 PM,435,435,435,435,0
11/22/2018 12:13:00 PM,435,435,435,435,0
11/22/2018 12:12:00 PM,444.4,444.4,435,435,860
11/22/2018 12:11:00 PM,451.55,451.55,444.4,444.4,60
11/22/2018 12:10:00 PM,440,451.55,440,451.55,40
11/22/2018 12:09:00 PM,440,440,440,440,0
11/22/2018 12:08:00 PM,434.3,440,434.3,440,40
11/22/2018 12:07:00 PM,416.4,434.3,416.4,434.3,20
11/22/2018 12:06:00 PM,415.85,416.75,415.8,416.4,160
11/22/2018 12:05:00 PM,422.6,422.6,410,415.85,460
11/22/2018 12:04:00 PM,422.9,422.9,422.6,422.6,140
11/22/2018 12:03:00 PM,426,426,422.9,422.9,20
11/22/2018 12:02:00 PM,426,426,426,426,0
11/22/2018 12:01:00 PM,425.5,426,425.5,426,20
11/22/2018 12:00:00 PM,421.6,425.5,421.6,425.5,80
11/22/2018 11:59:00 AM,422.25,422.75,421.6,421.6,60
11/22/2018 11:58:00 AM,422.25,422.25,422.25,422.25,40
11/22/2018 11:57:00 AM,420,420,417,417,20
11/22/2018 11:56:00 AM,423.7,423.7,420,420,80
11/22/2018 11:55:00 AM,430,430,424.85,424.85,20
11/22/2018 11:54:00 AM,425,432.8,425,430,120
11/22/2018 11:53:00 AM,425,425,425,425,20
11/22/2018 11:52:00 AM,425,425,425,425,0
11/22/2018 11:51:00 AM,425,425,425,425,0
11/22/2018 11:50:00 AM,415.9,425,415.9,425,880
11/22/2018 11:49:00 AM,415.9,415.9,415.9,415.9,0
11/22/2018 11:48:00 AM,415.9,415.9,415.9,415.9,0
11/22/2018 11:47:00 AM,415.9,415.9,415.9,415.9,0
11/22/2018 11:46:00 AM,431.8,431.8,415.9,415.9,40
11/22/2018 11:45:00 AM,431.8,431.8,431.8,431.8,0
11/22/2018 11:44:00 AM,443.55,443.55,431.8,431.8,940
11/22/2018 11:43:00 AM,445,445,443.55,443.55,20
11/22/2018 11:42:00 AM,440,445,440,445,20
11/22/2018 11:41:00 AM,440,440,440,440,0
11/22/2018 11:40:00 AM,440,440,440,440,0
11/22/2018 11:39:00 AM,440,440,440,440,0
11/22/2018 11:38:00 AM,437.55,440,437.55,440,40
11/22/2018 11:37:00 AM,437.55,437.55,437.55,437.55,0
11/22/2018 11:36:00 AM,437.55,437.55,437.55,437.55,0
11/22/2018 11:35:00 AM,437.55,437.55,437.55,437.55,0
11/22/2018 11:34:00 AM,437.55,437.55,437.55,437.55,0
11/22/2018 11:33:00 AM,433.65,444.6,433.65,437.55,140
11/22/2018 11:32:00 AM,433.65,433.65,433.65,433.65,0
11/22/2018 11:31:00 AM,433.65,433.65,433.65,433.65,0
11/22/2018 11:30:00 AM,433.65,433.65,433.65,433.65,0
11/22/2018 11:29:00 AM,433.65,433.65,433.65,433.65,0
11/22/2018 11:28:00 AM,423.75,433.65,423.75,433.65,100
11/22/2018 11:27:00 AM,421.7,423.75,420.7,423.75,220
11/22/2018 11:26:00 AM,416,421.7,415.75,421.7,60
11/22/2018 11:25:00 AM,416,416,416,416,0
11/22/2018 11:24:00 AM,416.35,416.35,416,416,20
11/22/2018 11:23:00 AM,422,422,415.05,416.35,40
11/22/2018 11:22:00 AM,429.85,429.85,422,422,20
11/22/2018 11:21:00 AM,434.5,434.5,425,429.85,40
11/22/2018 11:20:00 AM,434.5,434.5,434.5,434.5,0
11/22/2018 11:19:00 AM,434.5,434.5,434.5,434.5,0
11/22/2018 11:18:00 AM,431.4,437.4,431.4,434.5,100
11/22/2018 11:17:00 AM,431.4,431.4,431.4,431.4,0
11/22/2018 11:16:00 AM,431.4,431.4,431.4,431.4,0
11/22/2018 11:15:00 AM,430,431.4,430,431.4,20
11/22/2018 11:14:00 AM,430,430,430,430,0
11/22/2018 11:13:00 AM,421.75,430.35,421.75,430,920
11/22/2018 11:12:00 AM,415.45,421.75,415.45,421.75,440
11/22/2018 11:11:00 AM,409.85,416.25,409.85,415.45,220
11/22/2018 11:10:00 AM,413.7,413.7,409.85,409.85,300
11/22/2018 11:09:00 AM,422.25,422.25,413.4,413.7,2120
11/22/2018 11:08:00 AM,423.5,423.5,418.5,420.2,760
11/22/2018 11:07:00 AM,423.4,423.5,422.25,423.5,320
11/22/2018 11:06:00 AM,420.5,423.4,420.5,423.4,220
11/22/2018 11:05:00 AM,412.15,420.5,412.15,420.5,420
11/22/2018 11:04:00 AM,410.5,413.4,405.95,412.15,780
11/22/2018 11:03:00 AM,408.5,412.5,408.5,410.5,1060
11/22/2018 11:02:00 AM,411.5,411.5,403.45,408.5,520
11/22/2018 11:01:00 AM,413.3,413.3,405.55,411.5,2100
11/22/2018 11:00:00 AM,439.15,439.15,413.3,413.3,1240
11/22/2018 10:59:00 AM,446.5,446.5,438.8,439.15,80
11/22/2018 10:58:00 AM,446.85,447.45,446.5,446.5,220
11/22/2018 10:57:00 AM,447.5,447.5,446.85,446.85,20
11/22/2018 10:56:00 AM,450,450,447.5,447.5,200
11/22/2018 10:55:00 AM,449.9,450,449.9,450,100
11/22/2018 10:54:00 AM,445.5,450.2,445.5,449.9,100
11/22/2018 10:53:00 AM,438.5,446.1,437.5,445.5,700
11/22/2018 10:52:00 AM,441.5,441.5,438.5,438.5,100
11/22/2018 10:51:00 AM,436.5,441.5,436.5,441.5,240
11/22/2018 10:50:00 AM,441.25,441.25,431.7,436.5,700
11/22/2018 10:49:00 AM,445,445,441,441.25,220
11/22/2018 10:48:00 AM,448.05,448.05,445,445,100
11/22/2018 10:47:00 AM,448.05,451.3,441.7,448.05,440
11/22/2018 10:46:00 AM,452.75,456.5,448.05,448.05,420
11/22/2018 10:45:00 AM,457,457,448.4,452.75,100
11/22/2018 10:44:00 AM,462.5,462.5,457,457,20
11/22/2018 10:43:00 AM,451.1,462.5,451.1,462.5,20
11/22/2018 10:42:00 AM,468.25,468.25,451.1,451.1,180
11/22/2018 10:41:00 AM,464.15,468.25,460.75,468.25,80
11/22/2018 10:40:00 AM,467.6,469.55,464.15,464.15,160
11/22/2018 10:39:00 AM,472.35,472.35,462.65,470.95,160
11/22/2018 10:38:00 AM,476.55,476.55,471.95,472.35,1060
11/22/2018 10:37:00 AM,478,478,476.55,476.55,240
11/22/2018 10:36:00 AM,478,478,478,478,0
11/22/2018 10:35:00 AM,475.1,478,475.1,478,1160
11/22/2018 10:34:00 AM,467.7,475.1,467.7,475.1,20
11/22/2018 10:33:00 AM,467.7,467.7,467.7,467.7,0
11/22/2018 10:32:00 AM,466,467.7,462.6,467.7,220
11/22/2018 10:31:00 AM,473.1,473.1,466,466,40
11/22/2018 10:30:00 AM,470.6,473.1,470.6,473.1,40
11/22/2018 10:29:00 AM,476.95,476.95,470.6,470.6,440
11/22/2018 10:28:00 AM,480.15,480.15,474.5,476.95,300
11/22/2018 10:27:00 AM,475.55,480.15,475.55,480.15,60
11/22/2018 10:26:00 AM,481,481,475.55,475.55,80
11/22/2018 10:25:00 AM,476.65,476.65,476.65,476.65,0
11/22/2018 10:24:00 AM,476,476.65,476,476.65,20
11/22/2018 10:23:00 AM,477.2,477.25,476,476,40
11/22/2018 10:22:00 AM,470.5,477.55,470.5,477.2,140
11/22/2018 10:21:00 AM,470.5,470.5,470.5,470.5,0
11/22/2018 10:20:00 AM,463.05,470.5,463.05,470.5,20
11/22/2018 10:19:00 AM,463.05,463.05,463.05,463.05,0
11/22/2018 10:18:00 AM,463.05,463.05,463.05,463.05,0
11/22/2018 10:17:00 AM,463.05,463.05,463.05,463.05,0
11/22/2018 10:16:00 AM,457.3,463.05,457.3,463.05,200
11/22/2018 10:15:00 AM,463.6,463.6,457.3,457.3,100
11/22/2018 10:14:00 AM,463,465.05,463,463.6,40
11/22/2018 10:13:00 AM,459.7,463,459.7,463,100
11/22/2018 10:12:00 AM,473.15,473.15,455,459.7,400
11/22/2018 10:11:00 AM,462.85,473.15,462.85,473.15,20
11/22/2018 10:10:00 AM,462.85,462.85,462.85,462.85,0
11/22/2018 10:09:00 AM,462.85,462.85,462.85,462.85,0
11/22/2018 10:08:00 AM,462.85,462.85,462.85,462.85,0
11/22/2018 10:07:00 AM,462.85,462.85,462.85,462.85,0
11/22/2018 10:06:00 AM,472.55,472.55,461.85,462.85,60
11/22/2018 10:05:00 AM,482.25,482.25,472.55,472.55,240
11/22/2018 10:04:00 AM,482.25,482.25,482.25,482.25,0
11/22/2018 10:03:00 AM,482.25,482.25,482.25,482.25,0
11/22/2018 10:02:00 AM,479.75,485.85,479.75,482.25,40
11/22/2018 10:01:00 AM,478.1,479.75,478,479.75,60
11/22/2018 10:00:00 AM,481.7,481.7,478.1,478.1,120
11/22/2018 9:59:00 AM,481.7,481.7,481.7,481.7,0
11/22/2018 9:58:00 AM,484.05,484.05,481.7,481.7,40
11/22/2018 9:57:00 AM,479.5,484.05,479.5,484.05,20
11/22/2018 9:56:00 AM,483.4,483.4,479.5,479.5,440
11/22/2018 9:55:00 AM,478,483.4,478,483.4,100
11/22/2018 9:54:00 AM,472.9,485.25,472.9,478,200
11/22/2018 9:53:00 AM,471.8,476.3,468.55,472.9,340
11/22/2018 9:52:00 AM,473.05,473.05,469.25,471.8,300
11/22/2018 9:51:00 AM,447,473.05,447,473.05,820
11/22/2018 9:50:00 AM,455.55,455.55,447,447,100
11/22/2018 9:49:00 AM,452.6,455.55,452.6,455.55,20
11/22/2018 9:48:00 AM,455.25,456.05,452.6,452.6,100
11/22/2018 9:47:00 AM,448.8,459.15,448.8,455.25,120
11/22/2018 9:46:00 AM,448.8,448.8,448.8,448.8,0
11/22/2018 9:45:00 AM,431.25,448.8,431.25,448.8,100
11/22/2018 9:44:00 AM,435.25,435.25,431.25,431.25,20
11/22/2018 9:43:00 AM,441.45,441.45,435.25,435.25,40
11/22/2018 9:42:00 AM,438.7,441.45,438.7,441.45,40
11/22/2018 9:41:00 AM,440,440,438.7,438.7,20
11/22/2018 9:40:00 AM,446,446,440,440,20
11/22/2018 9:39:00 AM,453.55,453.55,446,446,80
11/22/2018 9:38:00 AM,443.9,453.55,443.9,453.55,40
11/22/2018 9:37:00 AM,443.2,443.9,440.05,443.9,60
11/22/2018 9:36:00 AM,448,448,438.5,443.2,40
11/22/2018 9:35:00 AM,451.9,451.9,446,448,220
11/22/2018 9:34:00 AM,445.1,451.9,445.1,451.9,260
11/22/2018 9:33:00 AM,447.25,450.25,445.1,445.1,40
11/22/2018 9:32:00 AM,451.05,451.05,446,447.25,300
11/22/2018 9:31:00 AM,433.95,451.05,433.95,451.05,20
11/22/2018 9:30:00 AM,432.8,433.95,431.95,433.95,120
11/22/2018 9:29:00 AM,440,440,432.8,432.8,60
11/22/2018 9:28:00 AM,445.5,445.5,440,440,2500
11/22/2018 9:27:00 AM,437.3,446.05,435.3,445.5,3140
11/22/2018 9:26:00 AM,425.15,437.4,425.15,437.3,360
11/22/2018 9:25:00 AM,421.6,425.15,417.9,425.15,880
11/22/2018 9:24:00 AM,441.4,441.4,424.75,424.75,280
11/22/2018 9:23:00 AM,429.95,443.3,429.95,441,280
11/22/2018 9:22:00 AM,431,433.2,429,429.95,140
11/22/2018 9:21:00 AM,440.85,440.85,431,431,40
11/22/2018 9:20:00 AM,445,445,430.3,430.3,200
11/22/2018 9:19:00 AM,441.3,453.65,441.3,446,300
11/22/2018 9:18:00 AM,455.6,460.25,449,449,160
11/22/2018 9:17:00 AM,477.35,477.35,455.6,455.6,280
11/22/2018 9:16:00 AM,488.55,490.5,477.35,477.35,340
11/22/2018 9:15:00 AM,480,488.55,464.75,488.55,260
11/21/2018 3:29:00 PM,505.85,506.3,505.85,506.3,80
11/21/2018 3:28:00 PM,508.25,508.55,498.05,504.15,400
11/21/2018 3:27:00 PM,508,515.6,508,508.25,380
11/21/2018 3:26:00 PM,511.15,511.15,508,508,3740
11/21/2018 3:25:00 PM,502.2,511.15,502.2,511.15,380
11/21/2018 3:24:00 PM,502.2,502.2,502.2,502.2,0
11/21/2018 3:23:00 PM,505.05,506.35,502.2,502.2,440
11/21/2018 3:22:00 PM,498,505.05,498,505.05,80
11/21/2018 3:21:00 PM,495.3,498,495,498,360
11/21/2018 3:20:00 PM,492,499,490,495.3,320
11/21/2018 3:19:00 PM,501,501,492,492,160
11/21/2018 3:18:00 PM,501.25,502.8,501,501,240
11/21/2018 3:17:00 PM,503.25,504,500.25,500.25,220
11/21/2018 3:16:00 PM,507.1,507.1,503.25,503.25,240
11/21/2018 3:15:00 PM,513,513.7,505.65,507.1,80
11/21/2018 3:14:00 PM,505.5,513,505.5,513,60
11/21/2018 3:13:00 PM,502.15,505.5,501,505.5,300
11/21/2018 3:12:00 PM,500.25,502.9,500.25,502.15,80
11/21/2018 3:11:00 PM,505.6,505.6,500.25,500.25,160
11/21/2018 3:10:00 PM,514.85,514.85,505.6,505.6,200
11/21/2018 3:09:00 PM,512.55,517.25,512.55,514.85,540
11/21/2018 3:08:00 PM,512.55,512.55,512.55,512.55,0
11/21/2018 3:07:00 PM,497.45,512.55,497.45,512.55,60
11/21/2018 3:06:00 PM,497.45,497.45,497.45,497.45,0
11/21/2018 3:05:00 PM,507.1,507.1,497.45,497.45,20
11/21/2018 3:04:00 PM,530,530,507.1,507.1,240
11/21/2018 3:03:00 PM,530,530,530,530,0
11/21/2018 3:02:00 PM,530,530,530,530,80
11/21/2018 3:01:00 PM,517.8,530,517.8,530,60
11/21/2018 3:00:00 PM,536.1,536.1,517.8,517.8,440
11/21/2018 2:59:00 PM,540.6,540.6,536.1,536.1,100
11/21/2018 2:58:00 PM,532.2,540.6,532.2,540.6,40
11/21/2018 2:57:00 PM,514.7,532.2,514.7,532.2,40
11/21/2018 2:56:00 PM,514.7,514.7,514.7,514.7,0
11/21/2018 2:55:00 PM,514.7,514.7,514.7,514.7,0
11/21/2018 2:54:00 PM,526.65,526.65,514.7,514.7,260
11/21/2018 2:53:00 PM,532,536.9,532,536.9,20
11/21/2018 2:52:00 PM,532,532,532,532,0
11/21/2018 2:51:00 PM,532,532,532,532,0
11/21/2018 2:50:00 PM,532,532,532,532,0
11/21/2018 2:49:00 PM,534.4,534.4,532,532,20
11/21/2018 2:48:00 PM,542.2,542.2,534.4,534.4,500
11/21/2018 2:47:00 PM,538.05,542.2,538.05,542.2,20
11/21/2018 2:46:00 PM,551.55,551.55,534.1,538.05,120
11/21/2018 2:45:00 PM,542.2,555.85,542.2,551.55,160
11/21/2018 2:44:00 PM,542.2,542.2,542.2,542.2,0
11/21/2018 2:43:00 PM,542.2,542.2,542.2,542.2,0
11/21/2018 2:42:00 PM,553,553,542.2,542.2,80
11/21/2018 2:41:00 PM,553,553,553,553,0
