Date,BANKNIFTY22NOV1826000PE O,BANKNIFTY22NOV1826000PE H,BANKNIFTY22NOV1826000PE L,BANKNIFTY22NOV1826000PE C,BANKNIFTY22NOV1826000PE V
11/22/2018 2:52:00 PM,8.65,10.95,5.6,7.2,767320
11/22/2018 2:51:00 PM,6.4,9.4,5.25,8.7,484380
11/22/2018 2:50:00 PM,5.2,8,5.2,6.4,569140
11/22/2018 2:49:00 PM,4.1,5,3.8,5,245960
11/22/2018 2:48:00 PM,3.6,4.45,3.4,4.1,289880
11/22/2018 2:47:00 PM,3.75,4.3,3.4,3.6,224680
11/22/2018 2:46:00 PM,3.15,3.9,2.9,3.85,252480
11/22/2018 2:45:00 PM,4.2,4.45,3.1,3.1,318940
11/22/2018 2:44:00 PM,6.3,6.3,4.2,4.25,346480
11/22/2018 2:43:00 PM,7.35,8.2,5.85,6.35,352840
11/22/2018 2:42:00 PM,5.55,7.8,5.55,7.4,306260
11/22/2018 2:41:00 PM,7.5,8.2,5.6,5.6,431040
11/22/2018 2:40:00 PM,5.8,9.9,5.35,7.9,488200
11/22/2018 2:39:00 PM,5.35,6,4.95,5.75,296520
11/22/2018 2:38:00 PM,7.2,7.65,4.75,5.6,348260
11/22/2018 2:37:00 PM,5.45,7.7,5.45,6.9,479440
11/22/2018 2:36:00 PM,3.8,5.5,3.65,5.5,193260
11/22/2018 2:35:00 PM,3.4,4.2,3.35,3.8,121660
11/22/2018 2:34:00 PM,3.75,3.9,3.05,3.3,148400
11/22/2018 2:33:00 PM,4.35,4.35,3.5,3.7,161020
11/22/2018 2:32:00 PM,4.55,5.15,4.15,4.35,253200
11/22/2018 2:31:00 PM,3.55,4.9,3.45,4.65,147820
11/22/2018 2:30:00 PM,2.9,4,2.9,3.55,145320
11/22/2018 2:29:00 PM,2.7,3.2,2.7,2.9,123860
11/22/2018 2:28:00 PM,2.5,3.35,2.5,2.7,145540
11/22/2018 2:27:00 PM,3,3,2.4,2.4,121500
11/22/2018 2:26:00 PM,3.7,3.8,2.8,3,126960
11/22/2018 2:25:00 PM,3.3,4.05,3.3,3.75,126640
11/22/2018 2:24:00 PM,3.25,3.5,3,3.25,120520
11/22/2018 2:23:00 PM,2.95,3.5,2.8,2.85,150180
11/22/2018 2:22:00 PM,2.65,2.95,2.35,2.95,170860
11/22/2018 2:21:00 PM,1.85,2.7,1.8,2.65,169220
11/22/2018 2:20:00 PM,2.85,2.85,1.6,1.75,329260
11/22/2018 2:19:00 PM,3.6,3.8,2.6,2.65,170880
11/22/2018 2:18:00 PM,3.9,4.05,3.45,3.6,113380
11/22/2018 2:17:00 PM,4.7,4.75,4.1,4.1,116720
11/22/2018 2:16:00 PM,5.4,5.55,4.7,4.7,200560
11/22/2018 2:15:00 PM,4.45,5.65,4.4,5.35,218300
11/22/2018 2:14:00 PM,4.1,4.55,3.95,4.4,87520
11/22/2018 2:13:00 PM,3.85,4.25,3.7,4.15,81840
11/22/2018 2:12:00 PM,3.95,4.1,3.7,3.85,58700
11/22/2018 2:11:00 PM,4.1,4.4,3.6,4,113980
11/22/2018 2:10:00 PM,3.3,4.1,3.25,4,155620
11/22/2018 2:09:00 PM,2.65,3.4,2.5,3.25,231160
11/22/2018 2:08:00 PM,3.6,3.6,2.6,2.6,228180
11/22/2018 2:07:00 PM,4.6,4.6,3.6,3.65,131480
11/22/2018 2:06:00 PM,5,5.1,4.25,4.5,114640
11/22/2018 2:05:00 PM,5.1,5.85,5,5,131280
11/22/2018 2:04:00 PM,5.6,5.9,5,5.15,82580
11/22/2018 2:03:00 PM,5.15,5.75,5,5.75,102640
11/22/2018 2:02:00 PM,5.7,5.75,4.75,5.1,151900
11/22/2018 2:01:00 PM,6,6.45,5.9,5.95,107560
11/22/2018 2:00:00 PM,6.45,6.95,6,6,179180
11/22/2018 1:59:00 PM,4.7,6.2,4.65,6.2,143020
11/22/2018 1:58:00 PM,4.35,4.75,3.95,4.75,92080
11/22/2018 1:57:00 PM,4.2,4.4,4.05,4.35,97780
11/22/2018 1:56:00 PM,4.8,4.8,4,4.15,195600
11/22/2018 1:55:00 PM,5.1,5.5,4.75,4.75,111340
11/22/2018 1:54:00 PM,4.85,5.65,4.85,5.1,128580
11/22/2018 1:53:00 PM,4.45,5.2,4.35,4.8,181860
11/22/2018 1:52:00 PM,3.6,4.3,3.4,4.3,230020
11/22/2018 1:51:00 PM,5.95,5.95,3.75,3.8,206960
11/22/2018 1:50:00 PM,5.7,6.4,5.7,6,139100
11/22/2018 1:49:00 PM,6.6,6.9,5.7,6,218740
11/22/2018 1:48:00 PM,7.95,7.95,6.5,6.6,217820
11/22/2018 1:47:00 PM,8.1,8.75,7.65,8.1,167100
11/22/2018 1:46:00 PM,8.65,9.25,7.45,7.85,261800
11/22/2018 1:45:00 PM,9.65,10.25,8.75,8.75,364700
11/22/2018 1:44:00 PM,11.75,12.75,9.35,9.75,388500
11/22/2018 1:43:00 PM,10.2,13.15,10.15,11.6,445320
11/22/2018 1:42:00 PM,8.15,10.8,8.15,9.95,240900
11/22/2018 1:41:00 PM,8.15,9,7.9,8,223860
11/22/2018 1:40:00 PM,7.2,8.15,7,7.9,140920
11/22/2018 1:39:00 PM,7.5,7.75,6.45,7.25,158020
11/22/2018 1:38:00 PM,8,8.25,7.1,7.6,154620
11/22/2018 1:37:00 PM,7.7,8,7.25,7.8,131940
11/22/2018 1:36:00 PM,7.95,8.3,7.4,7.55,142620
11/22/2018 1:35:00 PM,7,8.5,6.95,7.9,149780
11/22/2018 1:34:00 PM,6.65,7.3,6.3,7.15,161600
11/22/2018 1:33:00 PM,7.95,7.95,6.5,6.75,141940
11/22/2018 1:32:00 PM,8.75,8.9,7.85,8.25,195320
11/22/2018 1:31:00 PM,8.05,10.6,8,8.8,360760
11/22/2018 1:30:00 PM,7.5,9,7.4,8.15,252600
11/22/2018 1:29:00 PM,7.75,8,7,7.5,234640
11/22/2018 1:28:00 PM,6.65,7.8,6,7.8,154020
11/22/2018 1:27:00 PM,6.3,6.7,5.75,6.65,164460
11/22/2018 1:26:00 PM,7.3,7.5,6.25,6.3,145900
11/22/2018 1:25:00 PM,5.9,7.25,5.85,7.25,115640
11/22/2018 1:24:00 PM,5.45,5.95,5.15,5.95,79240
11/22/2018 1:23:00 PM,5.95,6.4,5.15,5.4,114880
11/22/2018 1:22:00 PM,6.25,6.25,5.5,5.65,93460
11/22/2018 1:21:00 PM,6.15,7.15,5.95,6.15,134040
11/22/2018 1:20:00 PM,6.1,6.7,5.8,6.05,150820
11/22/2018 1:19:00 PM,7.6,8.55,5.95,6.3,219120
11/22/2018 1:18:00 PM,5.1,8,5.1,7.4,266660
11/22/2018 1:17:00 PM,4.8,5.5,4.75,4.9,73640
11/22/2018 1:16:00 PM,4.7,5.1,4.65,4.8,80300
11/22/2018 1:15:00 PM,4.3,4.9,4.3,4.7,81540
11/22/2018 1:14:00 PM,4.35,4.7,4.15,4.2,86740
11/22/2018 1:13:00 PM,4.3,4.7,4.1,4.2,84620
11/22/2018 1:12:00 PM,4.3,4.3,3.5,4.3,111980
11/22/2018 1:11:00 PM,4.65,4.9,4.35,4.35,90700
11/22/2018 1:10:00 PM,5.55,6,4.7,4.75,132600
11/22/2018 1:09:00 PM,5.6,6.5,5.35,5.45,151180
11/22/2018 1:08:00 PM,5.9,6.35,5.4,5.4,199380
11/22/2018 1:07:00 PM,5.5,6.1,4.9,6.1,163460
11/22/2018 1:06:00 PM,6.35,6.85,5.5,5.55,185680
11/22/2018 1:05:00 PM,5.15,8.1,5.1,7.1,487560
11/22/2018 1:04:00 PM,5.2,5.4,4.6,4.9,123540
11/22/2018 1:03:00 PM,4.6,5.05,4.35,5.05,89360
11/22/2018 1:02:00 PM,4.55,4.7,4.25,4.65,129600
11/22/2018 1:01:00 PM,4.25,4.7,3.85,4.45,153400
11/22/2018 1:00:00 PM,3.3,4.9,3.3,4.4,166840
11/22/2018 12:59:00 PM,3.8,4.1,3.15,3.3,88620
11/22/2018 12:58:00 PM,3.8,4,3.5,3.85,63420
11/22/2018 12:57:00 PM,3.8,3.95,3.55,3.95,40360
11/22/2018 12:56:00 PM,3.5,3.95,3.5,3.8,50500
11/22/2018 12:55:00 PM,3.65,3.95,3.45,3.5,43020
11/22/2018 12:54:00 PM,3.9,3.9,3.35,3.7,53520
11/22/2018 12:53:00 PM,3.45,4.1,3.2,3.85,83040
11/22/2018 12:52:00 PM,3.95,3.95,3.05,3.45,61400
11/22/2018 12:51:00 PM,3.45,4.25,3.4,3.65,79060
11/22/2018 12:50:00 PM,4.7,4.7,3.5,3.5,116460
11/22/2018 12:49:00 PM,2.8,4.85,2.8,4.55,203260
11/22/2018 12:48:00 PM,2.75,3.05,2.7,2.7,116660
11/22/2018 12:47:00 PM,2.8,2.8,2.6,2.75,62960
11/22/2018 12:46:00 PM,2.95,2.95,2.7,2.8,111480
11/22/2018 12:45:00 PM,2.85,3,2.75,2.95,86200
11/22/2018 12:44:00 PM,2.95,2.95,2.7,2.8,60420
11/22/2018 12:43:00 PM,2.8,2.95,2.7,2.95,41800
11/22/2018 12:42:00 PM,2.5,2.8,2.45,2.75,49960
11/22/2018 12:41:00 PM,2.35,2.6,2.3,2.5,51360
11/22/2018 12:40:00 PM,2.15,2.5,2.15,2.45,85780
11/22/2018 12:39:00 PM,2,2.2,2,2.15,67220
11/22/2018 12:38:00 PM,2.15,2.2,2,2,90580
11/22/2018 12:37:00 PM,1.85,2.2,1.85,2.15,104160
11/22/2018 12:36:00 PM,1.9,1.9,1.75,1.9,125280
11/22/2018 12:35:00 PM,2.2,2.2,1.9,1.9,146820
11/22/2018 12:34:00 PM,2.5,2.5,2.15,2.2,98020
11/22/2018 12:33:00 PM,2.7,2.7,2.4,2.55,55260
11/22/2018 12:32:00 PM,2.7,2.75,2.65,2.7,53800
11/22/2018 12:31:00 PM,2.65,2.75,2.6,2.7,51280
11/22/2018 12:30:00 PM,2.65,2.65,2.5,2.65,73120
11/22/2018 12:29:00 PM,2.55,2.65,2.5,2.65,84680
11/22/2018 12:28:00 PM,2.4,2.55,2.35,2.45,77680
11/22/2018 12:27:00 PM,2.3,2.45,2.2,2.45,108700
11/22/2018 12:26:00 PM,2.4,2.5,2.25,2.3,97820
11/22/2018 12:25:00 PM,2.45,2.5,2.35,2.4,76120
11/22/2018 12:24:00 PM,2.55,2.6,2.45,2.5,88800
11/22/2018 12:23:00 PM,2.45,2.6,2.4,2.55,91760
11/22/2018 12:22:00 PM,2.3,2.5,2.25,2.5,141980
11/22/2018 12:21:00 PM,2.5,2.6,2.15,2.35,146580
11/22/2018 12:20:00 PM,3.45,3.45,2.45,2.45,188360
11/22/2018 12:19:00 PM,3.85,3.85,3.45,3.45,62140
11/22/2018 12:18:00 PM,3.95,4,3.7,3.85,42260
11/22/2018 12:17:00 PM,4.15,4.15,3.9,3.95,31560
11/22/2018 12:16:00 PM,3.9,4.05,3.85,3.95,28600
11/22/2018 12:15:00 PM,3.75,4,3.75,3.9,25080
11/22/2018 12:14:00 PM,3.9,4,3.8,3.85,34540
11/22/2018 12:13:00 PM,4.05,4.15,3.9,3.9,44460
11/22/2018 12:12:00 PM,3.95,4.05,3.8,4.05,59680
11/22/2018 12:11:00 PM,3.55,3.9,3.5,3.9,64520
11/22/2018 12:10:00 PM,4.1,4.15,3.45,3.5,122900
11/22/2018 12:09:00 PM,4.25,4.35,4.05,4.05,31000
11/22/2018 12:08:00 PM,4.5,4.5,4.1,4.25,69220
11/22/2018 12:07:00 PM,5.1,5.25,4.5,4.5,46020
11/22/2018 12:06:00 PM,5.45,5.6,5.3,5.3,56640
11/22/2018 12:05:00 PM,5.3,5.6,5.25,5.4,76760
11/22/2018 12:04:00 PM,5,5.3,4.8,5.3,42360
11/22/2018 12:03:00 PM,5.05,5.25,4.9,5,62980
11/22/2018 12:02:00 PM,5.35,5.5,4.9,5.05,50200
11/22/2018 12:01:00 PM,5,5.4,5,5.3,44120
11/22/2018 12:00:00 PM,5.15,5.15,4.85,5,45360
11/22/2018 11:59:00 AM,5.2,5.45,5.15,5.2,36880
11/22/2018 11:58:00 AM,5.25,5.45,5.15,5.15,32020
11/22/2018 11:57:00 AM,5.4,5.7,5.25,5.25,47360
11/22/2018 11:56:00 AM,5.1,5.6,5.1,5.4,32380
11/22/2018 11:55:00 AM,4.6,5.2,4.6,5.05,31200
11/22/2018 11:54:00 AM,4.65,4.7,4.25,4.6,35000
11/22/2018 11:53:00 AM,4.85,4.9,4.6,4.65,36140
11/22/2018 11:52:00 AM,4.95,5,4.85,4.9,20480
11/22/2018 11:51:00 AM,4.95,5,4.85,4.9,49360
11/22/2018 11:50:00 AM,5.5,5.5,4.9,5,52760
11/22/2018 11:49:00 AM,5.35,5.6,5.35,5.5,37360
11/22/2018 11:48:00 AM,5.65,5.7,5.3,5.35,42960
11/22/2018 11:47:00 AM,5.2,5.8,5.2,5.65,59640
11/22/2018 11:46:00 AM,4.7,5.55,4.7,5.25,59500
11/22/2018 11:45:00 AM,4.5,4.95,4.5,4.75,36400
11/22/2018 11:44:00 AM,4.1,4.6,4.1,4.55,20060
11/22/2018 11:43:00 AM,4.05,4.15,4,4.1,23540
11/22/2018 11:42:00 AM,4.25,4.35,3.9,4,32460
11/22/2018 11:41:00 AM,4.35,4.4,4.15,4.25,23920
11/22/2018 11:40:00 AM,4.25,4.45,4.25,4.4,20980
11/22/2018 11:39:00 AM,4.3,4.45,4.25,4.3,25480
11/22/2018 11:38:00 AM,4.15,4.35,4.1,4.25,25880
11/22/2018 11:37:00 AM,3.95,4.2,3.9,4.15,36340
11/22/2018 11:36:00 AM,3.85,3.95,3.8,3.95,30780
11/22/2018 11:35:00 AM,4.4,4.4,3.85,3.9,52020
11/22/2018 11:34:00 AM,4.3,4.45,4.2,4.4,30600
11/22/2018 11:33:00 AM,4.35,4.35,4.05,4.25,48600
11/22/2018 11:32:00 AM,4.45,4.6,4.3,4.3,32800
11/22/2018 11:31:00 AM,4.8,4.85,4.4,4.45,36340
11/22/2018 11:30:00 AM,4.7,5.05,4.7,4.8,35500
11/22/2018 11:29:00 AM,4.6,4.8,4.5,4.65,38920
11/22/2018 11:28:00 AM,5.05,5.2,4.55,4.65,28740
11/22/2018 11:27:00 AM,5.3,5.45,5,5.05,38460
11/22/2018 11:26:00 AM,5.5,5.55,5.1,5.3,40360
11/22/2018 11:25:00 AM,5.35,5.5,5.2,5.5,38140
11/22/2018 11:24:00 AM,5.55,5.55,5.2,5.3,47320
11/22/2018 11:23:00 AM,5.15,5.6,5.15,5.5,51580
11/22/2018 11:22:00 AM,5,5.3,4.9,5.3,32640
11/22/2018 11:21:00 AM,4.75,5,4.7,4.8,42860
11/22/2018 11:20:00 AM,4.75,4.9,4.6,4.75,34720
11/22/2018 11:19:00 AM,4.65,4.95,4.6,4.75,29800
11/22/2018 11:18:00 AM,4.4,4.65,4.35,4.65,26300
11/22/2018 11:17:00 AM,4.8,4.8,4.4,4.45,32500
11/22/2018 11:16:00 AM,4.65,5.25,4.65,4.75,38300
11/22/2018 11:15:00 AM,5,5,4.65,4.7,37520
11/22/2018 11:14:00 AM,5.2,5.25,4.85,5,44860
11/22/2018 11:13:00 AM,5.7,5.7,5.1,5.15,46720
11/22/2018 11:12:00 AM,5.7,5.9,5.6,5.7,35360
11/22/2018 11:11:00 AM,6.1,6.3,5.5,5.7,49840
11/22/2018 11:10:00 AM,5.9,6.3,5.9,6.1,51020
11/22/2018 11:09:00 AM,5.45,6,5.45,5.95,30400
11/22/2018 11:08:00 AM,5.65,5.8,5.45,5.45,49660
11/22/2018 11:07:00 AM,5.75,5.85,5.4,5.55,49880
11/22/2018 11:06:00 AM,5.35,5.75,5.15,5.7,46020
11/22/2018 11:05:00 AM,5.5,5.65,5.35,5.35,74080
11/22/2018 11:04:00 AM,6.1,6.25,5.5,5.55,61620
11/22/2018 11:03:00 AM,6.3,6.35,5.7,6.15,74700
11/22/2018 11:02:00 AM,6.15,7.1,6,6.3,112740
11/22/2018 11:01:00 AM,5.9,6.55,5.8,6.1,122380
11/22/2018 11:00:00 AM,5.15,5.9,5.15,5.9,93880
11/22/2018 10:59:00 AM,4.65,5.15,4.65,5.1,27320
11/22/2018 10:58:00 AM,4.8,4.85,4.6,4.65,39280
11/22/2018 10:57:00 AM,4.8,4.9,4.65,4.8,26200
11/22/2018 10:56:00 AM,4.95,5,4.7,4.75,38200
11/22/2018 10:55:00 AM,4.7,4.95,4.45,4.95,63880
11/22/2018 10:54:00 AM,5.15,5.25,4.55,4.7,68580
11/22/2018 10:53:00 AM,5.9,5.9,5.15,5.2,55780
11/22/2018 10:52:00 AM,5.5,6,5.5,5.95,62300
11/22/2018 10:51:00 AM,5.75,6.2,5.4,5.4,61220
11/22/2018 10:50:00 AM,5.75,6.4,5.5,5.7,72500
11/22/2018 10:49:00 AM,5.6,6,5.55,5.8,54360
11/22/2018 10:48:00 AM,5.55,5.9,5.5,5.6,73280
11/22/2018 10:47:00 AM,5.2,6,5.2,5.55,93360
11/22/2018 10:46:00 AM,5.3,5.45,5.1,5.15,37040
11/22/2018 10:45:00 AM,5.3,5.65,5.1,5.3,36100
11/22/2018 10:44:00 AM,5.1,5.3,5.05,5.3,36200
11/22/2018 10:43:00 AM,5.5,5.5,5,5.1,31700
11/22/2018 10:42:00 AM,4.75,5.65,4.7,5.65,80680
11/22/2018 10:41:00 AM,4.5,4.8,4.45,4.75,39300
11/22/2018 10:40:00 AM,4.45,4.65,4.4,4.5,43120
11/22/2018 10:39:00 AM,4.4,4.75,4.4,4.5,69960
11/22/2018 10:38:00 AM,4.45,4.45,4.2,4.4,51060
11/22/2018 10:37:00 AM,4.4,4.45,4.2,4.4,41740
11/22/2018 10:36:00 AM,4.35,4.5,4.25,4.4,27360
11/22/2018 10:35:00 AM,4.4,4.45,4.2,4.25,39540
11/22/2018 10:34:00 AM,4.45,4.5,4.2,4.45,21520
11/22/2018 10:33:00 AM,4.5,4.6,4.4,4.45,28460
11/22/2018 10:32:00 AM,4.75,4.85,4.4,4.5,44160
11/22/2018 10:31:00 AM,4.3,4.8,4.3,4.7,54780
11/22/2018 10:30:00 AM,4.35,4.4,4.2,4.3,30960
11/22/2018 10:29:00 AM,4.3,4.4,4.15,4.4,24400
11/22/2018 10:28:00 AM,4.1,4.25,4,4.25,27820
11/22/2018 10:27:00 AM,4.2,4.25,4,4.1,22980
11/22/2018 10:26:00 AM,3.85,4.3,3.85,4.15,51860
11/22/2018 10:25:00 AM,3.8,4,3.75,3.85,43200
11/22/2018 10:24:00 AM,4.25,4.25,3.75,3.8,44660
11/22/2018 10:23:00 AM,4.25,4.3,4.15,4.2,29720
11/22/2018 10:22:00 AM,4.2,4.35,4.1,4.2,48040
11/22/2018 10:21:00 AM,4.35,4.6,4.25,4.25,26940
11/22/2018 10:20:00 AM,4.8,4.8,4.35,4.4,28420
11/22/2018 10:19:00 AM,4.55,4.9,4.5,4.75,51460
11/22/2018 10:18:00 AM,4.65,4.75,4.5,4.55,46400
11/22/2018 10:17:00 AM,4.75,4.8,4.6,4.65,22880
11/22/2018 10:16:00 AM,5.2,5.35,4.75,4.75,52200
11/22/2018 10:15:00 AM,5.15,5.45,5.05,5.25,72480
11/22/2018 10:14:00 AM,4.9,5.15,4.75,5.1,75860
11/22/2018 10:13:00 AM,4.8,4.95,4.7,4.85,49980
11/22/2018 10:12:00 AM,4.5,4.95,4.45,4.85,46180
11/22/2018 10:11:00 AM,4.2,4.55,4.2,4.5,32040
11/22/2018 10:10:00 AM,4.05,4.3,4.05,4.25,31520
11/22/2018 10:09:00 AM,4.3,4.3,4.05,4.1,38940
11/22/2018 10:08:00 AM,4.45,4.55,4.2,4.25,33500
11/22/2018 10:07:00 AM,4.55,4.75,4.45,4.5,55660
11/22/2018 10:06:00 AM,4.25,4.8,4.25,4.55,68580
11/22/2018 10:05:00 AM,4.2,4.35,4.2,4.2,59960
11/22/2018 10:04:00 AM,3.95,4.25,3.95,4.15,57560
11/22/2018 10:03:00 AM,3.85,4,3.7,3.95,46700
11/22/2018 10:02:00 AM,4.1,4.2,3.75,3.85,81000
11/22/2018 10:01:00 AM,4.35,4.4,4,4.1,56260
11/22/2018 10:00:00 AM,3.9,4.35,3.85,4.3,82240
11/22/2018 9:59:00 AM,3.85,3.95,3.8,3.9,62820
11/22/2018 9:58:00 AM,3.85,4,3.7,3.9,85000
11/22/2018 9:57:00 AM,3.75,3.8,3.65,3.75,128920
11/22/2018 9:56:00 AM,3.75,3.8,3.6,3.75,117060
11/22/2018 9:55:00 AM,3.8,3.9,3.65,3.8,101000
11/22/2018 9:54:00 AM,4.1,4.1,3.85,3.85,117920
11/22/2018 9:53:00 AM,4.35,4.5,4.1,4.1,119220
11/22/2018 9:52:00 AM,4.5,4.5,4.2,4.4,129200
11/22/2018 9:51:00 AM,4.9,5,4.25,4.5,129320
11/22/2018 9:50:00 AM,5.25,5.5,5,5,69420
11/22/2018 9:49:00 AM,5.1,5.45,5,5.2,63680
11/22/2018 9:48:00 AM,5,5.25,4.8,5.15,88280
11/22/2018 9:47:00 AM,5.35,5.35,4.6,5.1,115440
11/22/2018 9:46:00 AM,6.05,6.2,5.25,5.3,110000
11/22/2018 9:45:00 AM,7.05,7.05,6.05,6.1,101500
11/22/2018 9:44:00 AM,6.7,7.25,6.7,7,74280
11/22/2018 9:43:00 AM,6.6,7.1,6.55,6.8,86060
11/22/2018 9:42:00 AM,6.65,6.9,6.45,6.6,72360
11/22/2018 9:41:00 AM,6.5,7.1,6.5,6.65,63820
11/22/2018 9:40:00 AM,6.75,6.95,6.5,6.5,58440
11/22/2018 9:39:00 AM,6.2,6.75,6.2,6.7,74440
11/22/2018 9:38:00 AM,6.6,6.6,6.15,6.2,60340
11/22/2018 9:37:00 AM,6.75,7,6.4,6.5,84060
11/22/2018 9:36:00 AM,6.85,7.2,6.6,6.75,101120
11/22/2018 9:35:00 AM,6.5,7,6.5,6.9,97960
11/22/2018 9:34:00 AM,6.65,7.05,6.4,6.5,117520
11/22/2018 9:33:00 AM,7.2,7.25,6.55,6.65,72760
11/22/2018 9:32:00 AM,7.2,7.45,7.1,7.3,108500
11/22/2018 9:31:00 AM,7.5,7.65,6.7,7.1,159020
11/22/2018 9:30:00 AM,8.2,8.75,7.55,7.6,119040
11/22/2018 9:29:00 AM,7.9,8.4,7.8,8.25,149940
11/22/2018 9:28:00 AM,7.5,8.15,7.5,7.9,104760
11/22/2018 9:27:00 AM,8.5,8.55,7.4,7.45,101760
11/22/2018 9:26:00 AM,9.35,9.55,8.1,8.5,220160
11/22/2018 9:25:00 AM,9.9,10.35,9.15,9.4,148660
11/22/2018 9:24:00 AM,7.65,10,7.65,10,117860
11/22/2018 9:23:00 AM,8.95,8.95,7.65,7.75,173280
11/22/2018 9:22:00 AM,8.8,9.65,8.8,8.9,217880
11/22/2018 9:21:00 AM,8.7,10,8.4,8.95,168080
11/22/2018 9:20:00 AM,8.5,9.35,8.05,8.85,271080
11/22/2018 9:19:00 AM,8.85,8.9,7.75,8.6,211460
11/22/2018 9:18:00 AM,7.3,8.85,7.15,8.85,248560
11/22/2018 9:17:00 AM,6.4,7.5,6.1,7.3,228180
11/22/2018 9:16:00 AM,5.95,6.45,5.35,6.45,261740
11/22/2018 9:15:00 AM,14.65,14.65,5.6,5.65,214100
11/21/2018 3:29:00 PM,19,19.8,17.9,17.9,85860
11/21/2018 3:28:00 PM,19,19,18.65,19,64900
11/21/2018 3:27:00 PM,18.9,19,18.5,19,64680
11/21/2018 3:26:00 PM,19.55,19.6,18.65,18.9,69780
11/21/2018 3:25:00 PM,20.1,20.1,19.15,19.3,94280
11/21/2018 3:24:00 PM,21.55,21.75,20.1,20.3,77280
11/21/2018 3:23:00 PM,21.65,21.8,20.75,21.55,119660
11/21/2018 3:22:00 PM,23.45,23.45,21.55,21.85,112640
11/21/2018 3:21:00 PM,23.45,24.95,23.1,23.5,113560
11/21/2018 3:20:00 PM,23.7,23.7,22.15,23.4,139000
11/21/2018 3:19:00 PM,21.35,23.75,21.3,23.75,117240
11/21/2018 3:18:00 PM,20,21.35,19.75,21.3,107400
11/21/2018 3:17:00 PM,19.6,20.65,19.3,20.05,104080
11/21/2018 3:16:00 PM,19.05,19.85,18.85,19.6,73580
11/21/2018 3:15:00 PM,19,19.5,18.2,19.1,67580
11/21/2018 3:14:00 PM,19.5,19.65,18.3,18.65,88020
11/21/2018 3:13:00 PM,19.9,19.9,19.2,19.4,46320
11/21/2018 3:12:00 PM,19.7,19.95,19.1,19.95,57540
11/21/2018 3:11:00 PM,19,19.85,18.5,19.5,45020
11/21/2018 3:10:00 PM,18.5,19.05,17.7,19.05,55500
11/21/2018 3:09:00 PM,18.05,18.2,17.5,18.15,52520
11/21/2018 3:08:00 PM,18.5,19.15,17.8,18.25,56320
11/21/2018 3:07:00 PM,18.5,18.85,17.75,18.5,70580
11/21/2018 3:06:00 PM,19.7,19.9,18.3,18.4,81440
11/21/2018 3:05:00 PM,18,20,17.85,19.7,94220
