Date,BANKNIFTY22NOV1826400CE O,BANKNIFTY22NOV1826400CE H,BANKNIFTY22NOV1826400CE L,BANKNIFTY22NOV1826400CE C,BANKNIFTY22NOV1826400CE V
11/22/2018 3:29:00 PM,0.05,0.05,0.05,0.05,4420
11/22/2018 3:28:00 PM,0.05,0.05,0.05,0.05,4200
11/22/2018 3:27:00 PM,0.1,0.1,0.05,0.05,17740
11/22/2018 3:26:00 PM,0.05,0.1,0.05,0.05,23280
11/22/2018 3:25:00 PM,0.05,0.1,0.05,0.05,7060
11/22/2018 3:24:00 PM,0.05,0.05,0.05,0.05,1620
11/22/2018 3:23:00 PM,0.05,0.1,0.05,0.05,73620
11/22/2018 3:22:00 PM,0.05,0.1,0.05,0.05,10000
11/22/2018 3:21:00 PM,0.05,0.1,0.05,0.05,13700
11/22/2018 3:20:00 PM,0.1,0.1,0.05,0.05,55740
11/22/2018 3:19:00 PM,0.05,0.1,0.05,0.1,30960
11/22/2018 3:18:00 PM,0.05,0.1,0.05,0.05,19220
11/22/2018 3:17:00 PM,0.05,0.1,0.05,0.05,22680
11/22/2018 3:16:00 PM,0.05,0.1,0.05,0.05,19020
11/22/2018 3:15:00 PM,0.1,0.1,0.05,0.05,26860
11/22/2018 3:14:00 PM,0.1,0.1,0.05,0.05,18700
11/22/2018 3:13:00 PM,0.05,0.1,0.05,0.1,9220
11/22/2018 3:12:00 PM,0.05,0.1,0.05,0.1,24380
11/22/2018 3:11:00 PM,0.05,0.1,0.05,0.05,17780
11/22/2018 3:10:00 PM,0.1,0.1,0.05,0.05,12960
11/22/2018 3:09:00 PM,0.05,0.1,0.05,0.05,5520
11/22/2018 3:08:00 PM,0.05,0.1,0.05,0.05,19180
11/22/2018 3:07:00 PM,0.05,0.1,0.05,0.1,14920
11/22/2018 3:06:00 PM,0.05,0.1,0.05,0.05,27420
11/22/2018 3:05:00 PM,0.05,0.1,0.05,0.05,18120
11/22/2018 3:04:00 PM,0.15,0.15,0.05,0.05,84980
11/22/2018 3:03:00 PM,0.15,0.15,0.1,0.15,178940
11/22/2018 3:02:00 PM,0.1,0.15,0.1,0.1,40400
11/22/2018 3:01:00 PM,0.15,0.15,0.1,0.15,27820
11/22/2018 3:00:00 PM,0.1,0.15,0.1,0.1,28680
11/22/2018 2:59:00 PM,0.1,0.15,0.1,0.1,6060
11/22/2018 2:58:00 PM,0.1,0.15,0.1,0.1,16360
11/22/2018 2:57:00 PM,0.2,0.2,0.1,0.1,20960
11/22/2018 2:56:00 PM,0.1,0.2,0.1,0.15,50820
11/22/2018 2:55:00 PM,0.1,0.15,0.1,0.1,24100
11/22/2018 2:54:00 PM,0.1,0.15,0.1,0.1,25680
11/22/2018 2:53:00 PM,0.1,0.15,0.1,0.1,30740
11/22/2018 2:52:00 PM,0.1,0.15,0.1,0.1,49440
11/22/2018 2:51:00 PM,0.15,0.15,0.1,0.1,34140
11/22/2018 2:50:00 PM,0.15,0.2,0.1,0.15,57060
11/22/2018 2:49:00 PM,0.15,0.2,0.15,0.15,25220
11/22/2018 2:48:00 PM,0.15,0.2,0.15,0.2,91420
11/22/2018 2:47:00 PM,0.15,0.2,0.15,0.2,35340
11/22/2018 2:46:00 PM,0.15,0.2,0.15,0.15,66540
11/22/2018 2:45:00 PM,0.15,0.2,0.15,0.2,75060
11/22/2018 2:44:00 PM,0.15,0.2,0.15,0.15,62160
11/22/2018 2:43:00 PM,0.2,0.2,0.15,0.15,162540
11/22/2018 2:42:00 PM,0.15,0.2,0.15,0.15,22400
11/22/2018 2:41:00 PM,0.2,0.2,0.15,0.15,64220
11/22/2018 2:40:00 PM,0.2,0.25,0.15,0.15,134560
11/22/2018 2:39:00 PM,0.25,0.25,0.15,0.2,210000
11/22/2018 2:38:00 PM,0.2,0.25,0.2,0.2,81240
11/22/2018 2:37:00 PM,0.25,0.3,0.2,0.2,329840
11/22/2018 2:36:00 PM,0.3,0.3,0.25,0.25,123200
11/22/2018 2:35:00 PM,0.3,0.35,0.25,0.3,279660
11/22/2018 2:34:00 PM,0.3,0.35,0.3,0.35,163100
11/22/2018 2:33:00 PM,0.3,0.35,0.3,0.3,60380
11/22/2018 2:32:00 PM,0.3,0.35,0.25,0.35,127140
11/22/2018 2:31:00 PM,0.35,0.4,0.3,0.3,232160
11/22/2018 2:30:00 PM,0.45,0.45,0.35,0.35,161700
11/22/2018 2:29:00 PM,0.45,0.5,0.4,0.45,118440
11/22/2018 2:28:00 PM,0.55,0.6,0.45,0.45,197700
11/22/2018 2:27:00 PM,0.6,0.6,0.5,0.55,78040
11/22/2018 2:26:00 PM,0.55,0.6,0.5,0.55,84160
11/22/2018 2:25:00 PM,0.55,0.6,0.5,0.55,107780
11/22/2018 2:24:00 PM,0.65,0.7,0.55,0.55,188580
11/22/2018 2:23:00 PM,0.75,0.75,0.6,0.65,106120
11/22/2018 2:22:00 PM,0.7,0.85,0.7,0.8,88940
11/22/2018 2:21:00 PM,1,1,0.7,0.7,155840
11/22/2018 2:20:00 PM,0.85,1.1,0.85,1.05,139100
11/22/2018 2:19:00 PM,0.75,0.9,0.7,0.85,130940
11/22/2018 2:18:00 PM,0.6,0.75,0.6,0.75,116760
11/22/2018 2:17:00 PM,0.5,0.6,0.5,0.6,129780
11/22/2018 2:16:00 PM,0.45,0.55,0.45,0.5,193180
11/22/2018 2:15:00 PM,0.55,0.6,0.45,0.45,202180
11/22/2018 2:14:00 PM,0.65,0.7,0.55,0.55,160060
11/22/2018 2:13:00 PM,0.8,0.85,0.7,0.7,114160
11/22/2018 2:12:00 PM,0.75,0.85,0.75,0.8,82680
11/22/2018 2:11:00 PM,0.75,0.75,0.65,0.7,221600
11/22/2018 2:10:00 PM,0.9,0.9,0.75,0.75,96120
11/22/2018 2:09:00 PM,1.15,1.15,0.85,0.9,136340
11/22/2018 2:08:00 PM,1.05,1.15,0.95,1.15,70740
11/22/2018 2:07:00 PM,0.95,1.05,0.9,1,122920
11/22/2018 2:06:00 PM,0.9,1,0.85,0.9,73820
11/22/2018 2:05:00 PM,0.9,0.95,0.8,0.9,68020
11/22/2018 2:04:00 PM,0.85,0.95,0.8,0.95,64580
11/22/2018 2:03:00 PM,0.8,0.85,0.8,0.8,128080
11/22/2018 2:02:00 PM,0.85,0.95,0.8,0.8,128260
11/22/2018 2:01:00 PM,0.95,1,0.85,0.9,106140
11/22/2018 2:00:00 PM,0.9,0.95,0.85,0.95,127160
11/22/2018 1:59:00 PM,0.95,1,0.9,0.95,101920
11/22/2018 1:58:00 PM,1.25,1.25,1,1,112760
11/22/2018 1:57:00 PM,1.35,1.35,1.2,1.2,69580
11/22/2018 1:56:00 PM,1.3,1.45,1.3,1.35,61160
11/22/2018 1:55:00 PM,1.15,1.35,1.15,1.3,84820
11/22/2018 1:54:00 PM,1.2,1.2,1.1,1.2,102500
11/22/2018 1:53:00 PM,1.4,1.4,1.15,1.2,119740
11/22/2018 1:52:00 PM,1.65,1.65,1.35,1.35,95640
11/22/2018 1:51:00 PM,1.25,1.55,1.25,1.55,132000
11/22/2018 1:50:00 PM,1.3,1.35,1.15,1.25,129400
11/22/2018 1:49:00 PM,1.35,1.4,1.25,1.3,75380
11/22/2018 1:48:00 PM,1.2,1.35,1.2,1.35,125080
11/22/2018 1:47:00 PM,1.2,1.25,1.1,1.2,150680
11/22/2018 1:46:00 PM,1.1,1.25,1.05,1.25,122980
11/22/2018 1:45:00 PM,1.05,1.15,1.05,1.15,146820
11/22/2018 1:44:00 PM,1.05,1.2,1.05,1.05,231580
11/22/2018 1:43:00 PM,1.25,1.25,1.05,1.05,203500
