Date,BANKNIFTY22NOV1826400PE O,BANKNIFTY22NOV1826400PE H,BANKNIFTY22NOV1826400PE L,BANKNIFTY22NOV1826400PE C,BANKNIFTY22NOV1826400PE V
11/22/2018 3:29:00 PM,375,375,367,370.2,1160
11/22/2018 3:28:00 PM,377.8,378.75,365.05,375,1060
11/22/2018 3:27:00 PM,369.8,377.8,369.8,377.8,360
11/22/2018 3:26:00 PM,378.4,380,369.4,369.8,6240
11/22/2018 3:25:00 PM,396.25,399,387.75,390,4600
11/22/2018 3:24:00 PM,398.95,399,395.8,396.25,780
11/22/2018 3:23:00 PM,390,399,390,398.5,3280
11/22/2018 3:22:00 PM,389.05,390.3,386,390,580
11/22/2018 3:21:00 PM,386.05,392.5,385,391.1,1520
11/22/2018 3:20:00 PM,390.35,395,386.05,386.05,3060
11/22/2018 3:19:00 PM,392.25,393.25,388.45,390.35,1460
11/22/2018 3:18:00 PM,394.65,398.25,392,392.55,1780
11/22/2018 3:17:00 PM,395.75,411.15,394.65,394.65,3720
11/22/2018 3:16:00 PM,380.75,398.05,380.75,394.7,3940
11/22/2018 3:15:00 PM,372,382.45,371.9,381.95,4080
11/22/2018 3:14:00 PM,378.05,385,370.2,370.2,6100
11/22/2018 3:13:00 PM,379.6,380.6,374,378.05,900
11/22/2018 3:12:00 PM,378.1,379.75,375,379.6,1440
11/22/2018 3:11:00 PM,373.2,378.55,371.45,378.1,1380
11/22/2018 3:10:00 PM,374.05,382.65,371,373.15,2560
11/22/2018 3:09:00 PM,374.5,378.65,368.45,378.05,2600
11/22/2018 3:08:00 PM,347.85,373,347,373,3580
11/22/2018 3:07:00 PM,338.7,350,338.7,347,1880
11/22/2018 3:06:00 PM,341.4,347.35,336.25,338.7,1600
11/22/2018 3:05:00 PM,324.4,341.4,324.4,341.4,1420
11/22/2018 3:04:00 PM,327.1,327.45,320,324.4,1480
11/22/2018 3:03:00 PM,320.6,329.5,315.05,327.1,1200
11/22/2018 3:02:00 PM,320.6,325.75,316.1,320.6,740
11/22/2018 3:01:00 PM,327.5,327.5,316.65,320.6,1580
11/22/2018 3:00:00 PM,336,340.1,327.5,327.5,1600
11/22/2018 2:59:00 PM,332.85,340,328.95,336,4360
11/22/2018 2:58:00 PM,334.9,341.6,330.2,334.9,1500
11/22/2018 2:57:00 PM,324.05,336.2,322.3,334.35,3660
11/22/2018 2:56:00 PM,330.05,333.85,323.45,324.05,1020
11/22/2018 2:55:00 PM,339.5,339.9,330.05,330.05,1120
11/22/2018 2:54:00 PM,341.4,344,337.7,339.5,1280
11/22/2018 2:53:00 PM,344,344,335.95,341.4,1260
11/22/2018 2:52:00 PM,349.05,357,336.9,344,5460
11/22/2018 2:51:00 PM,330.45,350.2,324.25,348.4,3780
11/22/2018 2:50:00 PM,317,333.55,317,330.45,2300
11/22/2018 2:49:00 PM,311.65,315,307.1,315,1160
11/22/2018 2:48:00 PM,297.2,314.15,297.2,311.65,1680
11/22/2018 2:47:00 PM,294.95,300,294.9,297.2,2120
11/22/2018 2:46:00 PM,295.6,295.6,289.6,294.95,680
11/22/2018 2:45:00 PM,300,300.4,292,295.6,4200
11/22/2018 2:44:00 PM,313.2,314,298.4,300.55,1480
11/22/2018 2:43:00 PM,318.65,321.95,313.95,315,740
11/22/2018 2:42:00 PM,303.2,318.65,302.15,318.65,3240
11/22/2018 2:41:00 PM,312.3,314.85,302.6,304,6420
11/22/2018 2:40:00 PM,293.1,322.05,291.15,315.25,10940
11/22/2018 2:39:00 PM,290,293.5,286.45,291.75,1880
11/22/2018 2:38:00 PM,296,298.05,284.45,290,3980
11/22/2018 2:37:00 PM,288.05,296.55,286.75,294.85,8600
11/22/2018 2:36:00 PM,264.7,288.05,263.3,288.05,2400
11/22/2018 2:35:00 PM,261.15,270.75,260.75,264.7,5380
11/22/2018 2:34:00 PM,260.15,265.45,256.75,261.15,1160
11/22/2018 2:33:00 PM,262.15,266.3,258.2,260.15,4720
11/22/2018 2:32:00 PM,270.25,272.3,263.3,265.4,2960
11/22/2018 2:31:00 PM,254.55,270.25,251.15,270.25,2700
11/22/2018 2:30:00 PM,245.4,259.05,243.45,254.55,4960
11/22/2018 2:29:00 PM,241.2,246.95,240.25,245.4,1140
11/22/2018 2:28:00 PM,235.85,252.15,235.85,240.25,880
11/22/2018 2:27:00 PM,242.55,242.55,235,235,1140
11/22/2018 2:26:00 PM,246.45,250.7,239.9,242.95,1120
11/22/2018 2:25:00 PM,243.35,254.6,243.35,246.45,2220
11/22/2018 2:24:00 PM,242.75,247.7,242.4,243.35,3160
11/22/2018 2:23:00 PM,239.9,248.35,237.5,237.5,1780
11/22/2018 2:22:00 PM,231.45,241.1,228.15,239.6,2340
11/22/2018 2:21:00 PM,211.9,232.75,211.9,232.75,2660
11/22/2018 2:20:00 PM,233.45,233.45,211.7,211.9,8600
11/22/2018 2:19:00 PM,248.4,249.3,229.75,229.75,3320
11/22/2018 2:18:00 PM,257.15,257.15,247.65,248.4,1540
