Date,BANKNIFTY22NOV1825700PE O,BANKNIFTY22NOV1825700PE H,BANKNIFTY22NOV1825700PE L,BANKNIFTY22NOV1825700PE C,BANKNIFTY22NOV1825700PE V
11/22/2018 3:29:00 PM,0.05,0.05,0.05,0.05,20
11/22/2018 3:28:00 PM,0.05,0.05,0.05,0.05,40
11/22/2018 3:27:00 PM,0.05,0.05,0.05,0.05,0
11/22/2018 3:26:00 PM,0.05,0.05,0.05,0.05,0
11/22/2018 3:25:00 PM,0.05,0.05,0.05,0.05,140
11/22/2018 3:24:00 PM,0.05,0.05,0.05,0.05,0
11/22/2018 3:23:00 PM,0.05,0.05,0.05,0.05,0
11/22/2018 3:22:00 PM,0.05,0.05,0.05,0.05,600
11/22/2018 3:21:00 PM,0.05,0.05,0.05,0.05,2340
11/22/2018 3:20:00 PM,0.05,0.05,0.05,0.05,820
11/22/2018 3:19:00 PM,0.05,0.05,0.05,0.05,5200
11/22/2018 3:18:00 PM,0.05,0.05,0.05,0.05,5280
11/22/2018 3:17:00 PM,0.05,0.05,0.05,0.05,240
11/22/2018 3:16:00 PM,0.05,0.05,0.05,0.05,3180
11/22/2018 3:15:00 PM,0.05,0.05,0.05,0.05,9720
11/22/2018 3:14:00 PM,0.05,0.1,0.05,0.05,11000
11/22/2018 3:13:00 PM,0.1,0.1,0.05,0.05,600
11/22/2018 3:12:00 PM,0.1,0.1,0.05,0.1,740
11/22/2018 3:11:00 PM,0.05,0.1,0.05,0.1,3000
11/22/2018 3:10:00 PM,0.1,0.1,0.05,0.05,980
11/22/2018 3:09:00 PM,0.05,0.1,0.05,0.1,1120
11/22/2018 3:08:00 PM,0.1,0.1,0.05,0.05,500
11/22/2018 3:07:00 PM,0.05,0.1,0.05,0.1,32800
11/22/2018 3:06:00 PM,0.1,0.1,0.05,0.05,10100
11/22/2018 3:05:00 PM,0.05,0.1,0.05,0.1,1640
11/22/2018 3:04:00 PM,0.05,0.1,0.05,0.1,260
11/22/2018 3:03:00 PM,0.1,0.1,0.05,0.05,860
11/22/2018 3:02:00 PM,0.1,0.15,0.05,0.1,5540
11/22/2018 3:01:00 PM,0.15,0.15,0.1,0.1,1440
11/22/2018 3:00:00 PM,0.15,0.15,0.1,0.15,1380
11/22/2018 2:59:00 PM,0.1,0.15,0.1,0.15,1200
11/22/2018 2:58:00 PM,0.1,0.15,0.1,0.1,4120
11/22/2018 2:57:00 PM,0.15,0.15,0.1,0.1,140
11/22/2018 2:56:00 PM,0.1,0.15,0.1,0.15,760
